"schoolyear","esd","county","districtcode","district","subgroup","readingproficiency","readingtargetproficiency","readingmetproficiency","mathproficiency","mathtargetproficiency","mathmetproficiency","readingmetparticipation","mathmetparticipation","otherindicatormet"
"2011-12","North Central Educational Service District 171","Okanogan","24111","Brewster School District","All","46.2","49.5","Below","38.1","42.1","Below","On/Above","On/Above","Below"
"2011-12","North Central Educational Service District 171","Okanogan","24111","Brewster School District","American Indian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Okanogan","24111","Brewster School District","Asian",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","North Central Educational Service District 171","Okanogan","24111","Brewster School District","Pacific Islander",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","North Central Educational Service District 171","Okanogan","24111","Brewster School District","Black",,,"No Students",,,"No Students","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Okanogan","24111","Brewster School District","Hispanic","42.3","46","Below","35.9","39.4","Below","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Okanogan","24111","Brewster School District","White","80.5","73.6","On/Above","57.1","58.1","Below","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Okanogan","24111","Brewster School District","Two or More Races",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Okanogan","24111","Brewster School District","Limited English","16.5","25.2","Below","29.1","25.7","On/Above*","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Okanogan","24111","Brewster School District","Special Education","6.6","19.2","Below","16.2","16.1","On/Above*","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Okanogan","24111","Brewster School District","Low Income","46","49.6","Below","37.2","42.1","Below","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Douglas","9075","Bridgeport School District","All","48","48.8","On/Above","45","47.1","Below","On/Above","On/Above","Below"
"2011-12","North Central Educational Service District 171","Douglas","9075","Bridgeport School District","American Indian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Douglas","9075","Bridgeport School District","Asian",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","North Central Educational Service District 171","Douglas","9075","Bridgeport School District","Pacific Islander",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","North Central Educational Service District 171","Douglas","9075","Bridgeport School District","Black",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Douglas","9075","Bridgeport School District","Hispanic","47.1","45.5","On/Above","43.5","45.1","Below","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Douglas","9075","Bridgeport School District","White","54.5","65.6","Below","56.8","60.7","Below","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Douglas","9075","Bridgeport School District","Two or More Races",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Douglas","9075","Bridgeport School District","Limited English",,"24.4","N<Required",,"27.5","N<Required","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Douglas","9075","Bridgeport School District","Special Education","12.9","15.4","On/Above","6.3","8.3","Below","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Douglas","9075","Bridgeport School District","Low Income","52.5","52.2","On/Above","56.9","52.5","On/Above","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Jefferson","16046","Brinnon School District","All","40",,"N<Required","15",,"N<Required","On/Above","On/Above","On/Above"
"2011-12","Olympic Educational Service District 114","Jefferson","16046","Brinnon School District","American Indian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Olympic Educational Service District 114","Jefferson","16046","Brinnon School District","Asian",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Olympic Educational Service District 114","Jefferson","16046","Brinnon School District","Pacific Islander",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Olympic Educational Service District 114","Jefferson","16046","Brinnon School District","Black",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Olympic Educational Service District 114","Jefferson","16046","Brinnon School District","Hispanic",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Olympic Educational Service District 114","Jefferson","16046","Brinnon School District","White",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Olympic Educational Service District 114","Jefferson","16046","Brinnon School District","Two or More Races",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Olympic Educational Service District 114","Jefferson","16046","Brinnon School District","Limited English",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Olympic Educational Service District 114","Jefferson","16046","Brinnon School District","Special Education",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Olympic Educational Service District 114","Jefferson","16046","Brinnon School District","Low Income",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District","All","66.2","68.6","Below","59.4","61.1","Below","On/Above","On/Above","On/Above"
"2011-12","Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District","American Indian",,"75","N<Required",,"66.7","N<Required","N<Required","N<Required","N/A"
"2011-12","Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District","Asian","80","67.8","On/Above","61.8","67.8","Below","On/Above","On/Above","N/A"
"2011-12","Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District","Pacific Islander",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District","Black",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District","Hispanic","46.7","48","Below","37.4","41.1","Below","On/Above","On/Above","N/A"
"2011-12","Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District","White","75.5","77.9","Below","70.4","70.6","Below","On/Above","On/Above","N/A"
"2011-12","Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District","Two or More Races","78.6","97.4","Below","66.7","71.2","Below","On/Above","On/Above","N/A"
"2011-12","Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District","Limited English","14.3","16.5","Below","15.1","20.9","Below","On/Above","On/Above","N/A"
"2011-12","Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District","Special Education","23","33.7","Below","21.4","33.4","Below","On/Above","On/Above","N/A"
"2011-12","Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District","Low Income","53.5","56.2","Below","43.9","47.5","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 112","Clark","6117","Camas School District","All","86.6","84.6","On/Above","79.4","78.1","On/Above","On/Above","On/Above","On/Above"
"2011-12","Educational Service District 112","Clark","6117","Camas School District","American Indian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 112","Clark","6117","Camas School District","Asian","92.7","92.2","On/Above","94.9","92.4","On/Above","On/Above","On/Above","N/A"
"2011-12","Educational Service District 112","Clark","6117","Camas School District","Pacific Islander",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 112","Clark","6117","Camas School District","Black","73.5","78.6","Below","67.6","63.3","On/Above","On/Above","On/Above","N/A"
"2011-12","Educational Service District 112","Clark","6117","Camas School District","Hispanic","84.3","78.2","On/Above","73.9","69.4","On/Above","On/Above","On/Above","N/A"
"2011-12","Educational Service District 112","Clark","6117","Camas School District","White","86.3","84.3","On/Above","78.5","77.7","On/Above","On/Above","On/Above","N/A"
"2011-12","Educational Service District 112","Clark","6117","Camas School District","Two or More Races","91.6","92.2","On/Above","86.4","83.8","On/Above","On/Above","On/Above","N/A"
"2011-12","Educational Service District 112","Clark","6117","Camas School District","Limited English","30","44.1","Below","36.7","46.3","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 112","Clark","6117","Camas School District","Special Education","45.1","42.4","On/Above","38.2","33.7","On/Above*","On/Above","On/Above","N/A"
"2011-12","Educational Service District 112","Clark","6117","Camas School District","Low Income","74.5","70.6","On/Above","63","59.2","On/Above","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Clallam","5401","Cape Flattery School District","All","64.2","67.8","Below","46.2","53.1","Below","On/Above","On/Above","On/Above"
"2011-12","Olympic Educational Service District 114","Clallam","5401","Cape Flattery School District","American Indian","59.1","66.6","Below","43.6","55.6","Below","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Clallam","5401","Cape Flattery School District","Asian",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Olympic Educational Service District 114","Clallam","5401","Cape Flattery School District","Pacific Islander",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Olympic Educational Service District 114","Clallam","5401","Cape Flattery School District","Black",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Olympic Educational Service District 114","Clallam","5401","Cape Flattery School District","Hispanic","59.4","54.2","On/Above","37.5","29.5","On/Above","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Clallam","5401","Cape Flattery School District","White","81.6","80.6","On/Above","62.5","57.7","On/Above","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Clallam","5401","Cape Flattery School District","Two or More Races","57.9","57.9","On/Above","39.5","55.4","Below","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Clallam","5401","Cape Flattery School District","Limited English",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Olympic Educational Service District 114","Clallam","5401","Cape Flattery School District","Special Education","27.6","44.3","Below","26.7","25.3","On/Above","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Clallam","5401","Cape Flattery School District","Low Income","55.2","58.5","Below","38.1","43","Below","On/Above","On/Above","N/A"
"2011-12","Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District","All","75","72.4","On/Above","65.3","62.2","On/Above","On/Above","On/Above","On/Above"
"2011-12","Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District","American Indian",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District","Asian",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District","Pacific Islander",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District","Black",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District","Hispanic",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District","White","76.1","71.4","On/Above","63.3","61.5","On/Above","On/Above","On/Above","N/A"
"2011-12","Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District","Two or More Races",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District","Limited English",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District","Special Education",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District","Low Income","66.7","55.9","On/Above","44.4","45.7","Below","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4228","Cascade School District","All","82.6","81.9","On/Above","73.2","75","Below","On/Above","On/Above","On/Above"
"2011-12","North Central Educational Service District 171","Chelan","4228","Cascade School District","American Indian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4228","Cascade School District","Asian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4228","Cascade School District","Pacific Islander",,,"No Students",,,"No Students","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4228","Cascade School District","Black",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4228","Cascade School District","Hispanic","69.1","67.6","On/Above","57.4","58.5","Below","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4228","Cascade School District","White","88.2","88.5","On/Above","79","82.5","Below","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4228","Cascade School District","Two or More Races",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4228","Cascade School District","Limited English","25","45.5","Below","14.8","31.3","Below","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4228","Cascade School District","Special Education","45.3","45","On/Above*","16.1","37.3","Below","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4228","Cascade School District","Low Income","71.6","71.4","On/Above","58.4","61.9","Below","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4222","Cashmere School District","All","74.6","75.5","Below","66.7","63.5","On/Above","On/Above","On/Above","On/Above"
"2011-12","North Central Educational Service District 171","Chelan","4222","Cashmere School District","American Indian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4222","Cashmere School District","Asian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4222","Cashmere School District","Pacific Islander",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4222","Cashmere School District","Black",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4222","Cashmere School District","Hispanic","54.7","56.5","Below","47.7","45.2","On/Above","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4222","Cashmere School District","White","85.8","86.6","On/Above","77.7","73.9","On/Above","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4222","Cashmere School District","Two or More Races",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4222","Cashmere School District","Limited English","35.8","23.1","On/Above*","26.6","23.1","On/Above","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4222","Cashmere School District","Special Education","9.8","24.8","Below","15","27.6","Below","On/Above","On/Above","N/A"
"2011-12","North Central Educational Service District 171","Chelan","4222","Cashmere School District","Low Income","58","61.6","Below","49.3","50.5","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 112","Cowlitz","8401","Castle Rock School District","All","55","62.3","Below","43","52","Below","On/Above","On/Above","Below"
"2011-12","Educational Service District 112","Cowlitz","8401","Castle Rock School District","American Indian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 112","Cowlitz","8401","Castle Rock School District","Asian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 112","Cowlitz","8401","Castle Rock School District","Pacific Islander",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 112","Cowlitz","8401","Castle Rock School District","Black",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 112","Cowlitz","8401","Castle Rock School District","Hispanic","46.3","47.2","Below","35.2","34.7","On/Above","On/Above","On/Above","N/A"
"2011-12","Educational Service District 112","Cowlitz","8401","Castle Rock School District","White","55.8","64.8","Below","43.6","54.9","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 112","Cowlitz","8401","Castle Rock School District","Two or More Races","57.1","56.9","On/Above","51.4","41.7","On/Above","On/Above","On/Above","N/A"
"2011-12","Educational Service District 112","Cowlitz","8401","Castle Rock School District","Limited English",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 112","Cowlitz","8401","Castle Rock School District","Special Education","18.2","26","Below","3.3","19.7","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 112","Cowlitz","8401","Castle Rock School District","Low Income","43","54.3","Below","33.3","44.6","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 112","Klickitat","20215","Centerville School District","All","80.4","78.5","On/Above","64.7","72.7","Below","On/Above","On/Above","On/Above"
"2011-12","Educational Service District 112","Klickitat","20215","Centerville School District","American Indian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 112","Klickitat","20215","Centerville School District","Asian",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Educational Service District 112","Klickitat","20215","Centerville School District","Pacific Islander",,,"No Students",,,"No Students","N<Required","N<Required","N/A"
"2011-12","Educational Service District 112","Klickitat","20215","Centerville School District","Black",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Educational Service District 112","Klickitat","20215","Centerville School District","Hispanic",,,"No Students",,,"No Students","N<Required","N<Required","N/A"
"2011-12","Educational Service District 112","Klickitat","20215","Centerville School District","White","80.4","79.2","On/Above","63","72.9","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 112","Klickitat","20215","Centerville School District","Two or More Races",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Educational Service District 112","Klickitat","20215","Centerville School District","Limited English",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Educational Service District 112","Klickitat","20215","Centerville School District","Special Education",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 112","Klickitat","20215","Centerville School District","Low Income","76.2",,"N<Required","57.1",,"N<Required","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District","All","75","74.5","On/Above","66.3","65.3","On/Above","On/Above","On/Above","On/Above"
"2011-12","Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District","American Indian","71.1","58.8","On/Above","43.2","45","Below","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District","Asian","79.1","83.1","Below","76.3","75.2","On/Above","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District","Pacific Islander","68.2","63.3","On/Above","54.4","59.1","Below","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District","Black","60","58.7","On/Above","44.9","41.2","On/Above","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District","Hispanic","67","68.2","Below","56.4","58.9","Below","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District","White","77.2","75.9","On/Above","69.2","67.8","On/Above","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District","Two or More Races","73.5","74.3","Below","63.5","61.9","On/Above","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District","Limited English","31.5","40.1","Below","27","34.8","Below","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District","Special Education","35.6","39.2","Below","25.2","30.2","Below","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District","Low Income","63.1","63.5","On/Above","52.3","52.9","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32356","Central Valley School District","All","77.5","76","On/Above","72.6","70.8","On/Above","On/Above","On/Above","On/Above"
"2011-12","Educational Service District 101","Spokane","32356","Central Valley School District","American Indian","58.6","55.1","On/Above","52.6","55.1","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32356","Central Valley School District","Asian","76.7","81.5","Below","78.9","84.4","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32356","Central Valley School District","Pacific Islander",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 101","Spokane","32356","Central Valley School District","Black","62","61.5","On/Above","58.6","49.4","On/Above","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32356","Central Valley School District","Hispanic","68.6","69","Below","63.3","60.6","On/Above","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32356","Central Valley School District","White","78.6","76.8","On/Above","73.8","72","On/Above","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32356","Central Valley School District","Two or More Races","77.5","75.4","On/Above","70.7","67.3","On/Above","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32356","Central Valley School District","Limited English","26","34.2","Below","23.2","37.5","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32356","Central Valley School District","Special Education","38.2","36.3","On/Above*","39.6","32.5","On/Above*","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32356","Central Valley School District","Low Income","66","66","On/Above","59.3","58.4","On/Above","On/Above","On/Above","N/A"
"2011-12","Educational Service District 113","Lewis","21401","Centralia School District","All","68.1","67.8","On/Above","52.5","55.2","Below","On/Above","On/Above","On/Above"
"2011-12","Educational Service District 113","Lewis","21401","Centralia School District","American Indian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 113","Lewis","21401","Centralia School District","Asian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 113","Lewis","21401","Centralia School District","Pacific Islander",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 113","Lewis","21401","Centralia School District","Black","75",,"N<Required","50",,"N<Required","On/Above","On/Above","N/A"
"2011-12","Educational Service District 113","Lewis","21401","Centralia School District","Hispanic","58","58.1","On/Above","41.1","45.1","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 113","Lewis","21401","Centralia School District","White","72.2","71.9","On/Above","57.6","60","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 113","Lewis","21401","Centralia School District","Two or More Races",,"67.4","N<Required",,"47.4","N<Required","On/Above","On/Above","N/A"
"2011-12","Educational Service District 113","Lewis","21401","Centralia School District","Limited English","27.7","35.2","Below","26.4","33.7","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 113","Lewis","21401","Centralia School District","Special Education","25.1","33","Below","17.7","26.9","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 113","Lewis","21401","Centralia School District","Low Income","63.8","62.5","On/Above","46.1","49","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 113","Lewis","21302","Chehalis School District","All","74.2","77.1","Below","61.5","65.7","Below","On/Above","On/Above","On/Above"
"2011-12","Educational Service District 113","Lewis","21302","Chehalis School District","American Indian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 113","Lewis","21302","Chehalis School District","Asian",,"87.5","N<Required",,"87.5","N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 113","Lewis","21302","Chehalis School District","Pacific Islander",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 113","Lewis","21302","Chehalis School District","Black",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 113","Lewis","21302","Chehalis School District","Hispanic","61.5","67.3","Below","45.1","49.1","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 113","Lewis","21302","Chehalis School District","White","75.9","77.6","Below","63.7","68","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 113","Lewis","21302","Chehalis School District","Two or More Races","75.4","84.3","Below","67.2","68.3","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 113","Lewis","21302","Chehalis School District","Limited English","18.8","39.9","Below","19.4","26.7","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 113","Lewis","21302","Chehalis School District","Special Education","34.1","33.2","On/Above*","17.3","27.2","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 113","Lewis","21302","Chehalis School District","Low Income","62.6","65.6","Below","46.4","50.2","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32360","Cheney School District","All","74","73.3","On/Above","64","65.4","Below","On/Above","On/Above","Below"
"2011-12","Educational Service District 101","Spokane","32360","Cheney School District","American Indian","58.6","58.3","On/Above","42.9","57","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32360","Cheney School District","Asian","77.6","83.2","Below","66.7","75.7","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32360","Cheney School District","Pacific Islander",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 101","Spokane","32360","Cheney School District","Black","68","86.9","Below","60","73.8","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32360","Cheney School District","Hispanic","66.8","64.5","On/Above","49.2","55.5","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32360","Cheney School District","White","75","74.5","On/Above","66.5","67.5","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32360","Cheney School District","Two or More Races","76.9","70.8","On/Above","62.5","56","On/Above","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32360","Cheney School District","Limited English","23.3",,"N<Required","30",,"N<Required","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32360","Cheney School District","Special Education","40.6","38","On/Above*","29.6","38.6","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Spokane","32360","Cheney School District","Low Income","65.7","64.1","On/Above","55.9","56.7","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Stevens","33036","Chewelah School District","All","76","72.8","On/Above","70.8","68.5","On/Above","On/Above","On/Above","Below"
"2011-12","Educational Service District 101","Stevens","33036","Chewelah School District","American Indian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 101","Stevens","33036","Chewelah School District","Asian",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Educational Service District 101","Stevens","33036","Chewelah School District","Pacific Islander",,,"No Students",,,"No Students","No Students","No Students","N/A"
"2011-12","Educational Service District 101","Stevens","33036","Chewelah School District","Black",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 101","Stevens","33036","Chewelah School District","Hispanic",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 101","Stevens","33036","Chewelah School District","White","77.3","72","On/Above","72.3","68.5","On/Above","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Stevens","33036","Chewelah School District","Two or More Races",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 101","Stevens","33036","Chewelah School District","Limited English",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Educational Service District 101","Stevens","33036","Chewelah School District","Special Education","33.3","31.8","On/Above","24.4","28.5","Below","On/Above","On/Above","N/A"
"2011-12","Educational Service District 101","Stevens","33036","Chewelah School District","Low Income","70.1","67.5","On/Above","66.7","61.2","On/Above","On/Above","On/Above","N/A"
"2011-12","Olympic Educational Service District 114","Jefferson","16049","Chimacum School District","All","69","68.5","On/Above","54.9","50","On/Above","On/Above","On/Above","Below"
"2011-12","Olympic Educational Service District 114","Jefferson","16049","Chimacum School District","American Indian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Olympic Educational Service District 114","Jefferson","16049","Chimacum School District","Asian",,,"N<Required",,,"N<Required","N<Required","N<Required","N/A"
"2011-12","Olympic Educational Service District 114","Jefferson","16049","Chimacum School District","Pacific Islander",,,"No Students",,,"No Students","N<Required","N<Required","N/A"
