"id","report_number","origin","document_description","filer_id","type","filer_name","office","legislative_district","party","election_year","receipt_date","processed_date","filing_method","report_from","report_to","url"
"3584249.image","100549571","C3","Form C3, campaign cash receipts","WEIMC  225","LOCAL CANDIDATES","WEIMER CARL M","COUNTY COUNCIL MEMBER",,"NON PARTISAN","2013","2013-10-21T00:00:00.000","2013-10-21T00:00:00.000","Electronic","2013-10-15T00:00:00.000","2013-10-15T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3584249)"
"4748061.image","100854276","C3","Form C3, campaign cash receipts","KRABA  077","STATE LEGISLATIVE","KRABACH AMBER","STATE REPRESENTATIVE","45","REPUBLICAN","2018","2018-08-26T00:00:00.000","2018-08-26T00:00:00.000","Electronic","2018-08-26T00:00:00.000","2018-08-26T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4748061)"
"3885696.image","100585830","C3","Form C3, campaign cash receipts","ATKIC  661","LOCAL CANDIDATES","ATKINS CHUCK E","COUNTY SHERIFF",,"REPUBLICAN","2014","2014-06-20T00:00:00.000","2014-06-20T00:00:00.000","Electronic","2014-05-30T00:00:00.000","2014-05-30T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3885696)"
"4757019.image","100862841","C3","Form C3, campaign cash receipts","DUFAJ  942","STATE LEGISLATIVE","DUFAULT JEREMIE J","STATE REPRESENTATIVE","15","REPUBLICAN","2018","2018-10-05T00:00:00.000","2018-10-05T00:00:00.000","Electronic","2018-10-04T00:00:00.000","2018-10-04T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4757019)"
"4522198.image","100657530","C3","Form C3, campaign cash receipts","FRARW  503","LOCAL CANDIDATES","FRARE WILLIAM J","CITY COUNCIL MEMBER",,"NON PARTISAN","2015","2015-09-18T00:00:00.000","2015-09-18T00:00:00.000","Electronic","2015-09-18T00:00:00.000","2015-09-18T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4522198)"
"3855289.image","100582777","C3","Form C3, campaign cash receipts","DORED  532","LOCAL CANDIDATES","DOREY DIANNE L","COUNTY ASSESSOR",,"REPUBLICAN","2014","2014-06-08T00:00:00.000","2014-06-08T00:00:00.000","Electronic","2014-04-29T00:00:00.000","2014-04-29T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3855289)"
"4235209.image","02/05/2015 10:29:48 AM","C1","Form C1, candidate registration","SPRIL  033","STATE LEGISLATIVE","SPRINGER LAWRENCE S","STATE REPRESENTATIVE","45","DEMOCRAT","2016","2015-02-05T00:00:00.000","2015-02-05T00:00:00.000","Other",,,"View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4235209)"
"4759280.image","100865079","C3","Form C3, campaign cash receipts","RANDE  366","STATE LEGISLATIVE","RANDALL EMILY E","STATE SENATOR","26","DEMOCRAT","2018","2018-10-15T00:00:00.000","2018-10-15T00:00:00.000","Electronic","2018-10-10T00:00:00.000","2018-10-10T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4759280)"
"4841323.image","100939344","C3","Form C3, campaign cash receipts","PEDER  115","LOCAL CANDIDATES","PEDERSEN ALEX","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-10-20T00:00:00.000","2019-10-20T00:00:00.000","Electronic","2019-10-15T00:00:00.000","2019-10-15T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4841323)"
"4825066.image","100924007","C3","Form C3, campaign cash receipts","GIMMW  372","LOCAL CANDIDATES","GIMMESTAD WILLIAM C (Curt Gimmestad)","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-08-12T00:00:00.000","2019-08-12T00:00:00.000","Electronic","2019-08-08T00:00:00.000","2019-08-08T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4825066)"
"4542284.image","100674556","C3","Form C3, campaign cash receipts","JUARD  125","LOCAL CANDIDATES","JUAREZ DEBORA G","CITY COUNCIL MEMBER",,"NONE","2015","2016-01-11T00:00:00.000","2016-01-11T00:00:00.000","Electronic","2015-12-31T00:00:00.000","2015-12-31T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4542284)"
"4596057.image","100715959","C3","Form C3, campaign cash receipts","ROACP  002","LOCAL CANDIDATES","ROACH PAM","COUNTY COUNCIL MEMBER",,"REPUBLICAN","2016","2016-08-15T00:00:00.000","2016-08-15T00:00:00.000","Electronic","2016-08-08T00:00:00.000","2016-08-08T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4596057)"
"3252425.image","100511872","C3","Form C3, campaign cash receipts","VANSL  213","JUDICIAL","VAN SLYCK LAURA G","MUNICIPAL COURT JUDGE",,"NON PARTISAN","2013","2013-01-30T00:00:00.000","2013-01-30T00:00:00.000","Electronic","2013-01-18T00:00:00.000","2013-01-18T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3252425)"
"4661013.image","100774911","C1","Form C1, candidate registration","MCAUM  225","STATE LEGISLATIVE","MCAULEY MICHAEL A","STATE SENATOR","42","DEMOCRAT","2018","2017-07-10T00:00:00.000","2017-07-10T00:00:00.000","Electronic",,,"View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4661013)"
"4514033.image","08/04/2015 10:24:05 AM","C1 AMENDED","Amended Form C1, candidate registration","LENZD  403","LOCAL CANDIDATES","LENZ DENNIS R","SCHOOL DIRECTOR",,"NON PARTISAN","2015","2015-08-04T00:00:00.000","2015-08-04T00:00:00.000","Other",,,"View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4514033)"
"4749219.image","100855359","C3","Form C3, campaign cash receipts","WALEA  033","STATE LEGISLATIVE","WALEN AMY D","STATE REPRESENTATIVE","48","DEMOCRAT","2018","2018-08-31T00:00:00.000","2018-08-31T00:00:00.000","Electronic","2018-08-31T00:00:00.000","2018-08-31T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4749219)"
"4752774.image","100858802","C3","Form C3, campaign cash receipts","BROTG  376","LOCAL CANDIDATES","BROTHERTON GREGORY A","COUNTY COMMISSIONER",,"DEMOCRAT","2018","2018-09-13T00:00:00.000","2018-09-13T00:00:00.000","Electronic","2018-09-12T00:00:00.000","2018-09-12T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4752774)"
"4568364.image","100692394","C3","Form C3, campaign cash receipts","YU  M  109","JUDICIAL","YU MARY I","STATE SUPREME COURT JUSTICE",,"NON PARTISAN","2016","2016-05-02T00:00:00.000","2016-05-02T00:00:00.000","Electronic","2016-04-01T00:00:00.000","2016-04-01T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4568364)"
"4579032.image","100701113","C3","Form C3, campaign cash receipts","RANAS  111","STATE LEGISLATIVE","RANADE SAMEER D","STATE REPRESENTATIVE","43","DEMOCRAT","2016","2016-06-10T00:00:00.000","2016-06-10T00:00:00.000","Electronic","2016-05-16T00:00:00.000","2016-05-16T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4579032)"
"4730453.image","100837927","C3","Form C3, campaign cash receipts","SENNT  040","STATE LEGISLATIVE","SENN TANA D","STATE REPRESENTATIVE","41","DEMOCRAT","2018","2018-06-11T00:00:00.000","2018-06-11T00:00:00.000","Electronic","2018-06-10T00:00:00.000","2018-06-10T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4730453)"
"3893192.image","100586606","C3","Form C3, campaign cash receipts","BRUCS  362","LOCAL CANDIDATES","BRUCH SISSI P","COUNTY COMMISSIONER",,"DEMOCRAT","2014","2014-06-25T00:00:00.000","2014-06-25T00:00:00.000","Electronic","2014-05-20T00:00:00.000","2014-05-20T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3893192)"
"3853357.image","100582587","C3","Form C3, campaign cash receipts","ORCUE  626","STATE LEGISLATIVE","ORCUTT EDMUND T","STATE REPRESENTATIVE","20","REPUBLICAN","2014","2014-06-08T00:00:00.000","2014-06-08T00:00:00.000","Electronic","2014-05-22T00:00:00.000","2014-05-22T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3853357)"
"3663920.image","100557960","C3","Form C3, campaign cash receipts","KRISD  291","STATE LEGISLATIVE","KRISTIANSEN DANIEL P","STATE REPRESENTATIVE","39","REPUBLICAN","2014","2013-12-16T00:00:00.000","2013-12-16T00:00:00.000","Electronic","2013-12-12T00:00:00.000","2013-12-12T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3663920)"
"4855598.image","100951712","C4 AMENDED","Amended Form C4, campaign summary report","SCOTS  102","LOCAL CANDIDATES","SCOTT SHAUN S","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2020-01-06T00:00:00.000","2020-01-06T00:00:00.000","Electronic","2019-05-01T00:00:00.000","2019-05-31T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4855598)"
"4801884.image","100902093","C3 AMENDED","Amended Form C3, campaign cash receipts","RICET  107","LOCAL CANDIDATES","RICE TERRY M","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-05-08T00:00:00.000","2019-05-08T00:00:00.000","Electronic","2019-04-03T00:00:00.000","2019-04-03T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4801884)"
"4646176.image","100759611","C3","Form C3, campaign cash receipts","JENSJ  371","LOCAL CANDIDATES","JENSEN JAMES E","PORT COMMISSIONER",,"NON PARTISAN","2017","2017-05-10T00:00:00.000","2017-05-10T00:00:00.000","Electronic","2017-04-30T00:00:00.000","2017-04-30T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4646176)"
"4813613.image","100913014","C3","Form C3, campaign cash receipts","ELFOB  225","LOCAL CANDIDATES","ELFO WILLIAM J","COUNTY SHERIFF",,"NON PARTISAN","2019","2019-06-27T00:00:00.000","2019-06-27T00:00:00.000","Electronic","2019-06-26T00:00:00.000","2019-06-26T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4813613)"
"4589426.image","100709963","C3 AMENDED","Amended Form C3, campaign cash receipts","CHRIG  807","STATE LEGISLATIVE","CHRISTENSEN GARN G","STATE REPRESENTATIVE","12","REPUBLICAN","2016","2016-07-22T00:00:00.000","2016-07-22T00:00:00.000","Electronic","2016-07-22T00:00:00.000","2016-07-22T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4589426)"
"4519120.image","100655051","C3","Form C3, campaign cash receipts","CONSJ  072","LOCAL CANDIDATES","CONSTANTINE JAMES DOW","COUNTY EXECUTIVE",,"NON PARTISAN","2017","2015-09-04T00:00:00.000","2015-09-04T00:00:00.000","Electronic","2015-08-03T00:00:00.000","2015-08-03T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4519120)"
"4813814.image","100913212","C4 AMENDED","Amended Form C4, campaign summary report","MARKT  332","LOCAL CANDIDATES","MARKLEY TRACIE E","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-06-29T00:00:00.000","2019-06-29T00:00:00.000","Electronic","2019-05-01T00:00:00.000","2019-05-31T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4813814)"
"4761364.image","100867116","C3","Form C3, campaign cash receipts","WILCJ  558","STATE LEGISLATIVE","WILCOX JAMES T III","STATE REPRESENTATIVE","02","REPUBLICAN","2018","2018-10-18T00:00:00.000","2018-10-18T00:00:00.000","Electronic","2018-10-16T00:00:00.000","2018-10-16T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4761364)"
"4646327.image","100759807","C4 AMENDED","Amended Form C4, campaign summary report","NELSS  104","LOCAL CANDIDATES","NELSON SARA","CITY COUNCIL MEMBER",,"NON PARTISAN","2017","2017-05-10T00:00:00.000","2017-05-10T00:00:00.000","Electronic","2017-04-01T00:00:00.000","2017-04-30T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4646327)"
"4695101.image","100807427","C3","Form C3, campaign cash receipts","FRASE  522","STATE LEGISLATIVE","FRASIER ERIN M","STATE REPRESENTATIVE","19","DEMOCRAT","2018","2018-01-09T00:00:00.000","2018-01-09T00:00:00.000","Electronic","2017-12-20T00:00:00.000","2017-12-20T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4695101)"
"4800773.image","100901056","C3","Form C3, campaign cash receipts","GOSSL  122","LOCAL CANDIDATES","GOSSETT LARRY E","COUNTY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-05-03T00:00:00.000","2019-05-03T00:00:00.000","Electronic","2019-04-04T00:00:00.000","2019-04-04T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4800773)"
"4514180.image","08/05/2015 10:04:45 AM","C1","Form C1, candidate registration","ANDED2 499","LOCAL CANDIDATES","ANDERSON DONALD L","CHARTER REVIEW COMMISSIONER",,"NON PARTISAN","2015","2015-08-05T00:00:00.000","2015-08-05T00:00:00.000","Other",,,"View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4514180)"
"4811509.image","100911039","C3","Form C3, campaign cash receipts","SLAGJ--210","LOCAL CANDIDATES","Jenny Slagle","SCHOOL DIRECTOR",,"NON PARTISAN","2019","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Electronic","2019-06-10T00:00:00.000","2019-06-10T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4811509)"
"4567964.image","100692123","C1 AMENDED","Amended Form C1, candidate registration","REEVK  093","STATE LEGISLATIVE","REEVES KRISTINE M","STATE REPRESENTATIVE","30","DEMOCRAT","2016","2016-04-29T00:00:00.000","2016-04-29T00:00:00.000","Electronic",,,"View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4567964)"
"4523351.image","100658673","C3","Form C3, campaign cash receipts","CAFFJ  109","LOCAL CANDIDATES","CAFFERTY JESSICA M","CITY COUNCIL MEMBER",,"NON PARTISAN","2015","2015-09-28T00:00:00.000","2015-09-28T00:00:00.000","Electronic","2015-09-22T00:00:00.000","2015-09-22T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4523351)"
"3755766.image","100572072","C3","Form C3, campaign cash receipts","OSULR  104","STATE LEGISLATIVE","O'SULLIVAN RORY B","STATE SENATOR","37","DEMOCRAT","2014","2014-03-28T00:00:00.000","2014-03-28T00:00:00.000","Electronic","2014-03-16T00:00:00.000","2014-03-16T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3755766)"
"3439316.image","PDC-000000052673","C1 AMENDED","Amended Form C1, candidate registration","JAKUS  110","LOCAL CANDIDATES","JAKUBIK SHEILA D","SCHOOL DIRECTOR",,"NON PARTISAN","2013","2013-07-16T00:00:00.000","2013-07-16T00:00:00.000","Other",,,"View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3439316)"
"4763945.image","100869518","C3","Form C3, campaign cash receipts","BRADS  116","STATE LEGISLATIVE","BRADDOCK SHANNON","STATE SENATOR","34","DEMOCRAT","2018","2018-10-28T00:00:00.000","2018-10-28T00:00:00.000","Electronic","2018-10-26T00:00:00.000","2018-10-26T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4763945)"
"3808142.image","100577302","C3","Form C3, campaign cash receipts","FLEMS  467","LOCAL CANDIDATES","FLEMMING STANLEY L","COUNTY COUNCIL MEMBER",,"REPUBLICAN","2014","2014-05-07T00:00:00.000","2014-05-07T00:00:00.000","Electronic","2014-05-05T00:00:00.000","2014-05-05T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3808142)"
"4528167.image","100662771","C3","Form C3, campaign cash receipts","ACKET  040","LOCAL CANDIDATES","ACKER THOMAS J","CITY COUNCIL MEMBER",,"NON PARTISAN","2015","2015-10-18T00:00:00.000","2015-10-18T00:00:00.000","Electronic","2015-10-15T00:00:00.000","2015-10-15T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4528167)"
"3564233.image","100547537","C3","Form C3, campaign cash receipts","DEMBR  101","LOCAL CANDIDATES","DEMBOWSKI RODRICK J","COUNTY COUNCIL MEMBER",,"NON PARTISAN","2013","2013-10-14T00:00:00.000","2013-10-14T00:00:00.000","Electronic","2013-10-08T00:00:00.000","2013-10-08T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3564233)"
"3868709.image","100584247","C3","Form C3, campaign cash receipts","SULLP  042","STATE LEGISLATIVE","SULLIVAN PATRICK J","STATE REPRESENTATIVE","47","DEMOCRAT","2014","2014-06-10T00:00:00.000","2014-06-10T00:00:00.000","Electronic","2014-05-29T00:00:00.000","2014-05-29T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3868709)"
"3305945.image","100518601","C3","Form C3, campaign cash receipts","BAGSS  111","LOCAL CANDIDATES","BAGSHAW SALLY G","CITY COUNCIL MEMBER",,"NON PARTISAN","2013","2013-04-02T00:00:00.000","2013-04-02T00:00:00.000","Electronic","2013-03-29T00:00:00.000","2013-03-29T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3305945)"
"4620630.image","100738540","C3","Form C3, campaign cash receipts","LOVIJ  012","STATE LEGISLATIVE","LOVICK JOHNNY R","STATE REPRESENTATIVE","44","DEMOCRAT","2016","2016-12-13T00:00:00.000","2016-12-13T00:00:00.000","Electronic","2016-12-01T00:00:00.000","2016-12-01T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4620630)"
"4794892.image","100898643","C3","Form C3, campaign cash receipts","BIRNA  052","LOCAL CANDIDATES","BIRNEY ANGELA E","MAYOR",,"NON PARTISAN","2019","2019-04-10T00:00:00.000","2019-04-10T00:00:00.000","Electronic","2019-04-02T00:00:00.000","2019-04-02T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4794892)"
"3456938.image","100536785","C3","Form C3, campaign cash receipts","BIELL  202","LOCAL CANDIDATES","BIEL LAVERNE D","CITY COUNCIL MEMBER",,"NON PARTISAN","2013","2013-07-29T00:00:00.000","2013-07-29T00:00:00.000","Electronic","2013-07-24T00:00:00.000","2013-07-24T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3456938)"
"4819270.image","100918552","C3","Form C3, campaign cash receipts","HARPD  109","LOCAL CANDIDATES","HARPER DON","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-07-20T00:00:00.000","2019-07-20T00:00:00.000","Electronic","2019-07-18T00:00:00.000","2019-07-18T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4819270)"
"4507510.image","100648139","C3","Form C3, campaign cash receipts","PROVA  115","LOCAL CANDIDATES","PROVINE ANTHONY (TONY) D","CITY COUNCIL MEMBER",,"NON PARTISAN","2015","2015-07-16T00:00:00.000","2015-07-16T00:00:00.000","Electronic","2015-07-15T00:00:00.000","2015-07-15T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4507510)"
"4841184.image","100939217","C3","Form C3, campaign cash receipts","FLEMD--221","LOCAL CANDIDATES","Dominic Fleming (Dom Tor Fleming)","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-10-18T00:00:00.000","2019-10-18T00:00:00.000","Electronic","2019-10-15T00:00:00.000","2019-10-15T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4841184)"
"4689616.image","100802292","C4 AMENDED","Amended Form C4, campaign summary report","COWAP  406","LOCAL CANDIDATES","COWAN PHILIP D","CITY COUNCIL MEMBER",,"NON PARTISAN","2017","2017-12-04T00:00:00.000","2017-12-04T00:00:00.000","Electronic","2017-10-17T00:00:00.000","2017-10-30T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4689616)"
"4661458.image","100775212","C3","Form C3, campaign cash receipts","PERSJ  109","LOCAL CANDIDATES","PERSAK JOHN M","PORT COMMISSIONER",,"NON PARTISAN","2017","2017-07-15T00:00:00.000","2017-07-15T00:00:00.000","Electronic","2017-07-14T00:00:00.000","2017-07-14T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4661458)"
"4664732.image","100778707","C3","Form C3, campaign cash receipts","DHINM  052","STATE LEGISLATIVE","DHINGRA MANKA","STATE SENATOR","45","DEMOCRAT","2017","2017-07-25T00:00:00.000","2017-07-25T00:00:00.000","Electronic","2017-07-24T00:00:00.000","2017-07-24T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4664732)"
"4183211.image","100616219","C3","Form C3, campaign cash receipts","LIIAM2 204","STATE LEGISLATIVE","LIIAS MARKO S","STATE SENATOR","21","DEMOCRAT","2014","2014-12-10T00:00:00.000","2014-12-10T00:00:00.000","Electronic","2014-11-07T00:00:00.000","2014-11-07T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4183211)"
"4752989.image","100858991","C3 AMENDED","Amended Form C3, campaign cash receipts","HALLE  672","STATE LEGISLATIVE","HALLOCK ELIZABETH A","STATE REPRESENTATIVE","14","DEMOCRAT","2018","2018-09-16T00:00:00.000","2018-09-16T00:00:00.000","Electronic","2018-09-02T00:00:00.000","2018-09-02T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4752989)"
"4570625.image","100694384","C3","Form C3, campaign cash receipts","REEVK  093","STATE LEGISLATIVE","REEVES KRISTINE M","STATE REPRESENTATIVE","30","DEMOCRAT","2016","2016-05-10T00:00:00.000","2016-05-10T00:00:00.000","Electronic","2016-05-04T00:00:00.000","2016-05-04T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4570625)"
"4001496.image","100597843","C3","Form C3, campaign cash receipts","WACHB  926","LOCAL CANDIDATES","WACHSMITH BRETT C","COUNTY TREASURER",,"REPUBLICAN","2014","2014-08-20T00:00:00.000","2014-08-20T00:00:00.000","Electronic","2014-08-20T00:00:00.000","2014-08-20T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4001496)"
"4531407.image","100665977","C4 AMENDED","Amended Form C4, campaign summary report","FARRR  371","LOCAL CANDIDATES","FARRIS ROBIN","CITY COUNCIL MEMBER",,"NON PARTISAN","2015","2015-10-28T00:00:00.000","2015-10-28T00:00:00.000","Electronic","2015-10-13T00:00:00.000","2015-10-26T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4531407)"
"3359127.image","PDC-000000052119","C1","Form C1, candidate registration","SULLM  310","LOCAL CANDIDATES","SULLIVAN MICHAEL J","CITY COUNCIL MEMBER",,"NON PARTISAN","2013","2013-05-17T00:00:00.000","2013-05-17T00:00:00.000","Other",,,"View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3359127)"
"4003746.image","100598062","C3","Form C3, campaign cash receipts","STONM  687","STATE LEGISLATIVE","STONIER MONICA J","STATE REPRESENTATIVE","17","DEMOCRAT","2014","2014-08-24T00:00:00.000","2014-08-24T00:00:00.000","Electronic","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4003746)"
"4581008.image","100702853","C3","Form C3, campaign cash receipts","BASSJ  310","JUDICIAL","BASSETT JEFFREY P","SUPERIOR COURT JUDGE",,"NON PARTISAN","2016","2016-06-20T00:00:00.000","2016-06-20T00:00:00.000","Electronic","2016-06-20T00:00:00.000","2016-06-20T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4581008)"
"4794449.image","100898247","C3 AMENDED","Amended Form C3, campaign cash receipts","PONDM  665","LOCAL CANDIDATES","POND MICHAEL","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-04-10T00:00:00.000","2019-04-10T00:00:00.000","Electronic","2019-02-15T00:00:00.000","2019-02-15T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4794449)"
"4851380.image","100948163","C3 AMENDED","Amended Form C3, campaign cash receipts","DENSR  332","LOCAL CANDIDATES","DENSON ROBYN N","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-12-09T00:00:00.000","2019-12-09T00:00:00.000","Electronic","2019-11-08T00:00:00.000","2019-11-08T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4851380)"
"4638080.image","100754998","C3","Form C3, campaign cash receipts","HARRR  072","STATE LEGISLATIVE","HARRIS ROBERT P","STATE SENATOR","45","NONE","2017","2017-04-08T00:00:00.000","2017-04-08T00:00:00.000","Electronic","2017-04-08T00:00:00.000","2017-04-08T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4638080)"
"3806217.image","PDC-000000055370","C3","Form C3, campaign cash receipts","VERHE  407","LOCAL CANDIDATES","VERHEY ELIZABETH E","MUNICIPAL COURT JUDGE",,"NON PARTISAN","2014","2014-05-07T00:00:00.000","2014-05-07T00:00:00.000","Other","2014-04-21T00:00:00.000","2014-04-21T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3806217)"
"4661521.image","100775272","C3","Form C3, campaign cash receipts","MURAP  108","LOCAL CANDIDATES","MURAKAMI PATRICIA A","CITY COUNCIL MEMBER",,"NON PARTISAN","2017","2017-07-16T00:00:00.000","2017-07-16T00:00:00.000","Electronic","2017-07-13T00:00:00.000","2017-07-13T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4661521)"
"3698603.image","100561579","C3","Form C3, campaign cash receipts","WILSL  682","STATE LEGISLATIVE","WILSON LYNDA D","STATE REPRESENTATIVE","17","REPUBLICAN","2014","2014-01-22T00:00:00.000","2014-01-22T00:00:00.000","Electronic","2014-01-22T00:00:00.000","2014-01-22T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3698603)"
"4646272.image","100759725","C3","Form C3, campaign cash receipts","HOLDE  401","LOCAL CANDIDATES","HOLDEMAN ERIC E","PORT COMMISSIONER",,"NON PARTISAN","2017","2017-05-10T00:00:00.000","2017-05-10T00:00:00.000","Electronic","2017-05-10T00:00:00.000","2017-05-10T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4646272)"
"3537806.image","100544895","C4 AMENDED","Amended Form C4, campaign summary report","PETRJ  229","LOCAL CANDIDATES","PETREE JACK C","CITY COUNCIL MEMBER",,"NON PARTISAN","2013","2013-09-26T00:00:00.000","2013-09-26T00:00:00.000","Electronic","2013-06-01T00:00:00.000","2013-06-30T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3537806)"
"4804180.image","100904197","C4 AMENDED","Amended Form C4, campaign summary report","HUNTE  105","LOCAL CANDIDATES","HUNTER ETHAN V","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-05-16T00:00:00.000","2019-05-16T00:00:00.000","Electronic","2019-04-01T00:00:00.000","2019-04-30T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4804180)"
"3894522.image","PDC-000000055856","C1","Form C1, candidate registration","STEID  033","LOCAL CANDIDATES","STEINER DAVID A","DISTRICT COURT JUDGE",,"NON PARTISAN","2014","2014-06-26T00:00:00.000","2014-06-26T00:00:00.000","Other",,,"View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3894522)"
