"license_number","inspection_date","inspection_type","inspection_result","corrected_on_site","violations","number_pharmaceutical_violations","license_status","earliest_license_dt","city","zipcode","address","latitude","longitude","location","inspection_id","unique_id"
"L13110","2021-10-07T12:05:00.000","Routine","VIOLFOUND","No","CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","NOVATO","94945","75 ROWLAND WAY 250, NOVATO, CA 94945","38.0945393","-122.5594458","POINT (-122.5594458 38.0945393)","29831","29831_10-07-2021"
"L13025","2021-10-07T11:15:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","LARKSPUR","94939","1201 LARKSPUR LANDING CIR A, LARKSPUR, CA 94939","37.9475367","-122.5104433","POINT (-122.5104433 37.9475367)","31581","31581_10-07-2021"
"L15582","2021-10-04T08:15:00.000","Routine","VIOLMINOR","No","CHSC 118310 Storage Area Security",,"Active","2018-11-15T00:00:00.000","SAN RAFAEL","94901","16 RITTER ST CLINIC, SAN RAFAEL, CA 94901","37.9713799","-122.5252452","POINT (-122.5252452 37.9713799)","35246","35246_10-04-2021"
"L13146","2021-09-28T12:15:00.000","Routine","VIOLMINOR","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2012-11-18T00:00:00.000","LARKSPUR","94939","2200 LARKSPUR LANDING CIR 103, LARKSPUR, CA 94939","37.9453374","-122.5069963","POINT (-122.5069963 37.9453374)","31667","31667_09-28-2021"
"L14211","2021-09-28T10:00:00.000","Routine","NOVIOL","No","",,"Active","2014-10-02T00:00:00.000","LARKSPUR","94939","5 BON AIR RD 109, LARKSPUR, CA 94939","37.9442296","-122.5397927","POINT (-122.5397927 37.9442296)","32538","32538_09-28-2021"
"L13194","2021-09-27T13:15:00.000","Routine","VIOLMINOR","No","CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","LARKSPUR","94939","428 MAGNOLIA AVE, LARKSPUR, CA 94939","37.9346250","-122.5350647","POINT (-122.5350647 37.934625)","30851","30851_09-27-2021"
"L14240","2021-09-23T16:00:00.000","Follow-up","NOVIOL","No","",,"Active","2014-10-03T00:00:00.000","NOVATO","94949","35 NEWPORT LANDING DR, NOVATO, CA 94949","38.0592320","-122.5247441","POINT (-122.5247441 38.059232)","50785","50785_09-23-2021"
"L14240","2021-09-23T12:15:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2014-10-03T00:00:00.000","NOVATO","94949","35 NEWPORT LANDING DR, NOVATO, CA 94949","38.0592320","-122.5247441","POINT (-122.5247441 38.059232)","34199","34199_09-23-2021"
"L13200","2021-09-23T07:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","LARKSPUR","94939","5 BON AIR RD 114, LARKSPUR, CA 94939","37.9440876","-122.5401569","POINT (-122.5401569 37.9440876)","31584","31584_09-23-2021"
"L14246","2021-09-22T13:30:00.000","Routine","NOVIOL","No","",,"Active","2014-10-06T00:00:00.000","SAN RAFAEL","94903","70 MITCHELL BLVD 101, SAN RAFAEL, CA 94903","38.0164975","-122.5372694","POINT (-122.5372694 38.0164975)","33011","33011_09-22-2021"
"L14263","2021-09-22T09:45:00.000","Routine","NOVIOL","No","",,"Active","2014-10-06T00:00:00.000","NOVATO","94947","1531 S NOVATO BLVD E, NOVATO, CA 94947",,,,"32635","32635_09-22-2021"
"L13072","2021-09-21T11:45:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 117975 Record Retention- Treatment & Tracking Large Qty;
CHSC 118275.g Pharmaceutical Waste Disposal;
CHSC 118310 Storage Area Security","1","Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","1523 5TH AVE, SAN RAFAEL, CA 94901",,,,"30456","30456_09-21-2021"
"L15416","2021-09-16T10:15:00.000","Routine","NOVIOL","No","",,"Active","2018-05-01T00:00:00.000","SAN RAFAEL","94901","1721 5TH AVE STE A, SAN RAFAEL, CA 94901",,,,"34868","34868_09-16-2021"
"L12992","2021-09-15T13:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","350 BON AIR RD 1, GREENBRAE, CA 94904","37.9496108","-122.5337240","POINT (-122.533724 37.9496108)","50675","50675_09-15-2021"
"L12930","2021-09-13T11:00:00.000","Routine","VIOLFOUND","No","CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","SAN QUENTIN","94964","1 MAIN ST, SAN QUENTIN, CA 94964","37.9430260","-122.4804680","POINT (-122.480468 37.943026)","48404","48404_09-13-2021"
"L14770","2021-09-10T09:00:00.000","Routine","NOVIOL","Yes","CHSC 118310 Storage Area Security",,"Active","2016-06-01T00:00:00.000","NOVATO","94945","6090-6100 REDWOOD BLVD, NOVATO, CA 94945","38.0960207","-122.5624179","POINT (-122.5624179 38.0960207)","48405","48405_09-10-2021"
"L13039","2021-09-08T10:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","1300 S ELISEO DR 201, GREENBRAE, CA 94904","37.9446839","-122.5362903","POINT (-122.5362903 37.9446839)","31569","31569_09-08-2021"
"L12933","2021-09-07T09:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","565 SIR FRANCIS DRAKE BLVD, GREENBRAE, CA 94904","37.9479315","-122.5269486","POINT (-122.5269486 37.9479315)","46400","46400_09-07-2021"
"L15834","2021-09-01T13:00:00.000","Routine","NOVIOL","No","",,"Active","2019-09-25T00:00:00.000","SAN RAFAEL","94901","1415 3RD ST, SAN RAFAEL, CA 94901","37.9723753","-122.5327922","POINT (-122.5327922 37.9723753)","50677","50677_09-01-2021"
"L12992","2021-08-31T11:15:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","GREENBRAE","94904","350 BON AIR RD 1, GREENBRAE, CA 94904","37.9496108","-122.5337240","POINT (-122.533724 37.9496108)","30853","30853_08-31-2021"
"L13172","2021-08-31T08:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","3110 KERNER BLVD, SAN RAFAEL, CA 94901","37.9581329","-122.5000554","POINT (-122.5000554 37.9581329)","46396","46396_08-31-2021"
"L14239","2021-08-30T13:30:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118225 Disposal Method- Sharps Waste",,"Active","2014-10-03T00:00:00.000","MILL VALLEY","94941","295 MILLER AVE C, MILL VALLEY, CA 94941","37.8997549","-122.5391087","POINT (-122.5391087 37.8997549)","32525","32525_08-30-2021"
"L13182","2021-08-30T11:45:00.000","Routine","VIOLFOUND","No","CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","361 3RD ST H, SAN RAFAEL, CA 94901","37.9695090","-122.5170600","POINT (-122.51706 37.969509)","26776","26776_08-30-2021"
"L13283","2021-08-30T09:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","CORTE MADERA","94925","81 CASA BUENA DR 6, CORTE MADERA, CA 94925","37.9246756","-122.5175344","POINT (-122.5175344 37.9246756)","50243","50243_08-30-2021"
"L12926","2021-08-30T07:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94903","99 MONTECILLO RD, SAN RAFAEL, CA 94903","38.0043293","-122.5546467","POINT (-122.5546467 38.0043293)","47736","47736_08-30-2021"
"L14195","2021-08-19T15:00:00.000","Routine","NOVIOL","No","",,"Active","2014-10-02T00:00:00.000","SAN RAFAEL","94901","824 5TH AVE, SAN RAFAEL, CA 94901","37.9736979","-122.5246557","POINT (-122.5246557 37.9736979)","32487","32487_08-19-2021"
"L13038","2021-08-19T11:45:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","1300 S ELISEO DR 207, GREENBRAE, CA 94904","37.9446888","-122.5362522","POINT (-122.5362522 37.9446888)","50387","50387_08-19-2021"
"L13178","2021-08-18T12:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","3260 KERNER BLVD, SAN RAFAEL, CA 94901","37.9603488","-122.5006485","POINT (-122.5006485 37.9603488)","46404","46404_08-18-2021"
"L13941","2021-08-18T10:45:00.000","Routine","VIOLMINOR","No","CHSC 118310 Storage Area Security",,"Active","2014-03-10T00:00:00.000","CORTE MADERA","94925","770 TAMALPAIS DR 203, CORTE MADERA, CA 94925","37.9262770","-122.5172030","POINT (-122.517203 37.926277)","34177","34177_08-18-2021"
"L13089","2021-08-17T09:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN ANSELMO","94960","1600 SIR FRANCIS DRAKE BLVD A, SAN ANSELMO, CA 94960","37.9869033","-122.5808680","POINT (-122.580868 37.9869033)","30958","30958_08-17-2021"
"L13297","2021-08-17T09:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","911 MISSION AVE, SAN RAFAEL, CA 94901","37.9744690","-122.5257607","POINT (-122.5257607 37.974469)","30748","30748_08-17-2021"
"L14230","2021-08-16T12:45:00.000","Routine","NOVIOL","No","",,"Active","2014-10-03T00:00:00.000","SAUSALITO","94965","60 LIBERTY SHIP WAY A4, SAUSALITO, CA 94965","37.8630016","-122.4920972","POINT (-122.4920972 37.8630016)","32612","32612_08-16-2021"
"L13046","2021-08-16T11:45:00.000","Routine","VIOLMINOR","No","CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","1321 S ELISEO DR E, GREENBRAE, CA 94904","37.9440665","-122.5368381","POINT (-122.5368381 37.9440665)","30821","30821_08-16-2021"
"L13262","2021-08-16T10:45:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","711 D ST 107, SAN RAFAEL, CA 94901","37.9709822","-122.5329374","POINT (-122.5329374 37.9709822)","49855","49855_08-16-2021"
"L12970","2021-08-16T10:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","POINT REYES STATION","94956","11030 STATE ROUTE 1, POINT REYES STATION, CA 94956","38.0650977","-122.8047029","POINT (-122.8047029 38.0650977)","49591","49591_08-16-2021"
"L13038","2021-08-13T12:15:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","1300 S ELISEO DR 207, GREENBRAE, CA 94904","37.9446888","-122.5362522","POINT (-122.5362522 37.9446888)","30952","30952_08-13-2021"
"L13143","2021-08-13T08:15:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","CORTE MADERA","94925","21 TAMAL VISTA BLVD 103, CORTE MADERA, CA 94925","37.9319183","-122.5168345","POINT (-122.5168345 37.9319183)","30796","30796_08-13-2021"
"L14229","2021-08-12T15:00:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2014-10-03T00:00:00.000","SAN RAFAEL","94901","908 E ST 2, SAN RAFAEL, CA 94901","37.9728535","-122.5329871","POINT (-122.5329871 37.9728535)","32969","32969_08-12-2021"
"L13317","2021-08-11T13:40:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","97 SAN MARIN DR, NOVATO, CA 94945","38.1223426","-122.6048566","POINT (-122.6048566 38.1223426)","47738","47738_08-11-2021"
"L13293","2021-08-11T12:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","901 E ST 270, SAN RAFAEL, CA 94901","37.9729742","-122.5336501","POINT (-122.5336501 37.9729742)","30807","30807_08-11-2021"
"L13283","2021-08-11T11:30:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","CORTE MADERA","94925","81 CASA BUENA DR 6, CORTE MADERA, CA 94925","37.9246756","-122.5175344","POINT (-122.5175344 37.9246756)","30840","30840_08-11-2021"
"L13278","2021-08-11T10:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","TOMALES","94971","80 VALLEY AVE, TOMALES, CA 94971","38.2461541","-122.9057051","POINT (-122.9057051 38.2461541)","32524","32524_08-11-2021"
"L13444","2021-08-10T13:30:00.000","Routine","VIOLMINOR","No","CHSC 118310 Storage Area Security",,"Active","2013-04-10T00:00:00.000","SAN RAFAEL","94903","55 PROFESSIONAL CENTER PKWY F, SAN RAFAEL, CA 94903","38.0106758","-122.5391111","POINT (-122.5391111 38.0106758)","33763","33763_08-10-2021"
"L14209","2021-08-10T09:25:00.000","Routine","VIOLMINOR","No","CHSC 118310 Storage Area Security",,"Active","2014-10-02T00:00:00.000","MILL VALLEY","94941","147 LOMITA DR STE J, MILL VALLEY, CA 94941","37.9035279","-122.5253901","POINT (-122.5253901 37.9035279)","32518","32518_08-10-2021"
"L12940","2021-08-09T08:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","1033 3RD ST, SAN RAFAEL, CA 94901","37.9719148","-122.5280446","POINT (-122.5280446 37.9719148)","47737","47737_08-09-2021"
"L13288","2021-08-04T13:30:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","853 TAMALPAIS AVE, NOVATO, CA 94947","38.1053702","-122.5812079","POINT (-122.5812079 38.1053702)","48462","48462_08-04-2021"
"L15219","2021-08-04T11:00:00.000","Routine","NOVIOL","No","",,"Active","2017-08-18T00:00:00.000","SAN RAFAEL","94903","820 LAS GALLINAS AVE, SAN RAFAEL, CA 94903","38.0072320","-122.5470849","POINT (-122.5470849 38.007232)","49786","49786_08-04-2021"
"L14212","2021-08-04T09:30:00.000","Routine","NOVIOL","No","",,"Active","2014-10-02T00:00:00.000","NOVATO","94945","863 GRANT AVE A, NOVATO, CA 94945","38.1069903","-122.5681979","POINT (-122.5681979 38.1069903)","32634","32634_08-04-2021"
"L15322","2021-08-03T10:00:00.000","Follow-up","NOVIOL","No","",,"Active","2018-01-31T00:00:00.000","SAN RAFAEL","94903","750 LAS GALLINAS AVE 217, SAN RAFAEL, CA 94903","38.0071092","-122.5463219","POINT (-122.5463219 38.0071092)","49899","49899_08-03-2021"
"L15275","2021-08-03T08:30:00.000","Routine","NOVIOL","No","",,"Active","2017-10-24T00:00:00.000","MILL VALLEY","94941","487 MILLER AVE, MILL VALLEY, CA 94941","37.8950712","-122.5335415","POINT (-122.5335415 37.8950712)","30493","30493_08-03-2021"
"L13968","2021-08-02T08:45:00.000","Routine","NOVIOL","No","",,"Active","2014-04-02T00:00:00.000","SAN RAFAEL","94903","899 NORTHGATE DR 400, SAN RAFAEL, CA 94903","38.0063183","-122.5461138","POINT (-122.5461138 38.0063183)","33815","33815_08-02-2021"
"L14258","2021-08-02T04:00:00.000","Routine","NOVIOL","No","",,"Active","2014-10-06T00:00:00.000","SAN ANSELMO","94960","10 GREENFIELD AVE, SAN ANSELMO, CA 94960","37.9760658","-122.5611918","POINT (-122.5611918 37.9760658)","33014","33014_08-02-2021"
"L15645","2021-07-30T10:15:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2019-02-19T00:00:00.000","MILL VALLEY","94941","535 MILLER AVE, MILL VALLEY, CA 94941","37.8942453","-122.5318706","POINT (-122.5318706 37.8942453)","36303","36303_07-30-2021"
"L13263","2021-07-30T09:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","711 D ST 100, SAN RAFAEL, CA 94901","37.9709822","-122.5329374","POINT (-122.5329374 37.9709822)","30808","30808_07-30-2021"
"L13262","2021-07-30T08:00:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","711 D ST 107, SAN RAFAEL, CA 94901","37.9709822","-122.5329374","POINT (-122.5329374 37.9709822)","30749","30749_07-30-2021"
"L13037","2021-07-29T11:15:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","1300 S ELISEO DR 104, GREENBRAE, CA 94904","37.9446640","-122.5363420","POINT (-122.536342 37.944664)","30951","30951_07-29-2021"
"L13294","2021-07-28T13:15:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","905 LINCOLN AVE, SAN RAFAEL, CA 94901","37.9719897","-122.5243021","POINT (-122.5243021 37.9719897)","30783","30783_07-28-2021"
"L13045","2021-07-28T12:00:00.000","Routine","VIOLFOUND","Yes","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","GREENBRAE","94904","1321 S ELISEO DR D, GREENBRAE, CA 94904","37.9440665","-122.5368381","POINT (-122.5368381 37.9440665)","31594","31594_07-28-2021"
"L12970","2021-07-28T08:30:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","POINT REYES STATION","94956","11030 STATE ROUTE 1, POINT REYES STATION, CA 94956","38.0650977","-122.8047029","POINT (-122.8047029 38.0650977)","32209","32209_07-28-2021"
"L13161","2021-07-27T15:30:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","295 MILLER AVE B, MILL VALLEY, CA 94941","37.8997811","-122.5390861","POINT (-122.5390861 37.8997811)","47829","47829_07-27-2021"
"L15322","2021-07-27T12:00:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 118310 Storage Area Security",,"Active","2018-01-31T00:00:00.000","SAN RAFAEL","94903","750 LAS GALLINAS AVE 217, SAN RAFAEL, CA 94903","38.0071092","-122.5463219","POINT (-122.5463219 38.0071092)","32909","32909_07-27-2021"
"L15104","2021-07-27T09:40:00.000","Routine","NOVIOL","No","",,"Active","2017-05-08T00:00:00.000","SAN ANSELMO","94960","820 SIR FRANCIS DRAKE BLVD A, SAN ANSELMO, CA 94960","37.9795404","-122.5643847","POINT (-122.5643847 37.9795404)","26985","26985_07-27-2021"
"L12971","2021-07-26T13:45:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","LARKSPUR","94939","2200 LARKSPUR LANDING CIR 104, LARKSPUR, CA 94939","37.9454330","-122.5069029","POINT (-122.5069029 37.945433)","30784","30784_07-26-2021"
"L14244","2021-07-21T13:00:00.000","Routine","NOVIOL","No","",,"Active","2014-10-03T00:00:00.000","SAN RAFAEL","94901","1299 4TH ST 406, SAN RAFAEL, CA 94901","37.9731113","-122.5306598","POINT (-122.5306598 37.9731113)","32488","32488_07-21-2021"
"L13040","2021-07-21T11:15:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","1300 S ELISEO DR 100, GREENBRAE, CA 94904","37.9446640","-122.5363420","POINT (-122.536342 37.944664)","30819","30819_07-21-2021"
"L13971","2021-07-21T10:45:00.000","Routine","NOVIOL","No","",,"Active","2014-04-02T00:00:00.000","GREENBRAE","94904","599 SIR FRANCIS DRAKE BLVD 202, GREENBRAE, CA 94904","37.9500620","-122.5334667","POINT (-122.5334667 37.950062)","34126","34126_07-21-2021"
"L12959","2021-07-19T13:15:00.000","Routine","VIOLFOUND","No","CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","1100 S ELISEO DR 107, GREENBRAE, CA 94904","37.9439180","-122.5341760","POINT (-122.534176 37.943918)","30556","30556_07-19-2021"
"L12937","2021-07-19T08:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","900 S ELISEO DR, GREENBRAE, CA 94904","37.9438080","-122.5328860","POINT (-122.532886 37.943808)","48867","48867_07-19-2021"
"L13055","2021-07-15T11:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","1341 S ELISEO DR 327, GREENBRAE, CA 94904","37.9445344","-122.5375737","POINT (-122.5375737 37.9445344)","30818","30818_07-15-2021"
"L13209","2021-07-13T10:45:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118285 Meets Storage Requirements- Sharps Waste",,"Active","2012-11-18T00:00:00.000","CORTE MADERA","94925","520 TAMALPAIS DR 204, CORTE MADERA, CA 94925","37.9257033","-122.5225617","POINT (-122.5225617 37.9257033)","30854","30854_07-13-2021"
"L14235","2021-07-13T08:50:00.000","Routine","NOVIOL","No","",,"Active","2014-10-03T00:00:00.000","GREENBRAE","94904","1341 S ELISEO DR 350, GREENBRAE, CA 94904","37.9445344","-122.5375737","POINT (-122.5375737 37.9445344)","33013","33013_07-13-2021"
"L14090","2021-07-06T10:15:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118310 Storage Area Security",,"Active","2014-07-14T00:00:00.000","SAN RAFAEL","94901","2500 5TH AVE, SAN RAFAEL, CA 94901","37.9866710","-122.5552090","POINT (-122.555209 37.986671)","33781","33781_07-06-2021"
"L13296","2021-07-06T09:15:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","908 E ST, SAN RAFAEL, CA 94901","37.9728535","-122.5329871","POINT (-122.5329871 37.9728535)","30782","30782_07-06-2021"
"L14226","2021-07-06T07:45:00.000","Routine","NOVIOL","No","",,"Active","2014-10-03T00:00:00.000","TIBURON","94920","108 MAIN ST, TIBURON, CA 94920","37.8739198","-122.4586550","POINT (-122.458655 37.8739198)","32916","32916_07-06-2021"
"L13265","2021-07-01T07:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","711 D ST 105, SAN RAFAEL, CA 94901","37.9709822","-122.5329374","POINT (-122.5329374 37.9709822)","27027","27027_07-01-2021"
"L15815","2021-06-30T11:00:00.000","Routine","VIOLMINOR","No","CHSC 118130 On-Site Medical Waste Treatment Facilities",,"Active","2019-07-31T00:00:00.000","SAN RAFAEL","94903","234 N SAN PEDRO RD, SAN RAFAEL, CA 94903","38.0026646","-122.5208956","POINT (-122.5208956 38.0026646)","39537","39537_06-30-2021"
"L13023","2021-06-29T12:50:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","1531 5TH AVE, SAN RAFAEL, CA 94901","37.9745162","-122.5346003","POINT (-122.5346003 37.9745162)","30459","30459_06-29-2021"
"L13139","2021-06-28T11:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","2022 4TH ST, SAN RAFAEL, CA 94901","37.9752846","-122.5441020","POINT (-122.544102 37.9752846)","30479","30479_06-28-2021"
"L13248","2021-06-24T09:15:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","666 3RD ST 280, SAN RAFAEL, CA 94901","37.9716307","-122.5224833","POINT (-122.5224833 37.9716307)","30498","30498_06-24-2021"
"L12937","2021-06-18T08:30:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","GREENBRAE","94904","900 S ELISEO DR, GREENBRAE, CA 94904","37.9438080","-122.5328860","POINT (-122.532886 37.943808)","46398","46398_06-18-2021"
"L14703","2021-06-04T10:15:00.000","Routine","NOVIOL","No","",,"Active","2016-03-08T00:00:00.000","SAN RAFAEL","94901","791 LINCOLN AVE, SAN RAFAEL, CA 94901","37.9702188","-122.5248104","POINT (-122.5248104 37.9702188)","47759","47759_06-04-2021"
"L14607","2021-06-04T09:45:00.000","Routine","NOVIOL","No","",,"Active","2015-11-25T00:00:00.000","NOVATO","94949","21 PIMENTEL CT, NOVATO, CA 94949","38.0752649","-122.5355947","POINT (-122.5355947 38.0752649)","46160","46160_06-04-2021"
"L14608","2021-06-04T09:00:00.000","Routine","NOVIOL","No","",,"Active","2015-11-25T00:00:00.000","NOVATO","94949","46 GALLI DR, NOVATO, CA 94949","38.0723034","-122.5339152","POINT (-122.5339152 38.0723034)","45350","45350_06-04-2021"
"L15690","2021-05-17T11:30:00.000","Routine","NOVIOL","No","",,"Active","2019-04-16T00:00:00.000","NOVATO","94945","6090 REDWOOD BLVD, NOVATO, CA 94945","38.0960207","-122.5624179","POINT (-122.5624179 38.0960207)","37441","37441_05-17-2021"
"L15691","2021-05-17T10:30:00.000","Routine","NOVIOL","No","",,"Active","2019-04-16T00:00:00.000","SAN RAFAEL","94901","3260 KERNER BLVD 1, SAN RAFAEL, CA 94901","37.9609909","-122.5015025","POINT (-122.5015025 37.9609909)","37440","37440_05-17-2021"
"L15596","2021-05-17T10:00:00.000","Routine","NOVIOL","No","",,"Active","2018-11-15T00:00:00.000","LARKSPUR","94939","5 BON AIR RD 119, LARKSPUR, CA 94939","37.9442977","-122.5401458","POINT (-122.5401458 37.9442977)","35250","35250_05-17-2021"
"L13288","2021-05-11T09:00:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","853 TAMALPAIS AVE, NOVATO, CA 94947","38.1053702","-122.5812079","POINT (-122.5812079 38.1053702)","30127","30127_05-11-2021"
"L13150","2021-04-29T07:30:00.000","Follow-up","NOVIOL","Yes","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","BOLINAS","94924","24 WHARF RD, BOLINAS, CA 94924","37.9095411","-122.6854635","POINT (-122.6854635 37.9095411)","48417","48417_04-29-2021"
"L14303","2021-04-08T08:00:00.000","Routine","NOVIOL","No","",,"Active","2014-11-07T00:00:00.000","NOVATO","94945","300 VINTAGE WAY A, NOVATO, CA 94945","38.0874737","-122.5504829","POINT (-122.5504829 38.0874737)","33829","33829_04-08-2021"
"L14257","2021-03-30T12:45:00.000","Routine","NOVIOL","No","",,"Active","2014-10-06T00:00:00.000","FAIRFAX","94930","85 BOLINAS RD 7, FAIRFAX, CA 94930","37.9856158","-122.5894429","POINT (-122.5894429 37.9856158)","32208","32208_03-30-2021"
"L12983","2021-03-30T08:40:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","FAIRFAX","94930","2084 SIR FRANCIS DRAKE BLVD, FAIRFAX, CA 94930","37.9895626","-122.5910026","POINT (-122.5910026 37.9895626)","32224","32224_03-30-2021"
