"departmentname","contactdisplayname","departmentheadname","deptaddress","streetaddress","city","state","zip","imageurl","hour","mainphonenumber","mainfaxnumber","generalemail","emailaddress","phone","fax","tty","roomnumber","location","departmentcode","notes","image","latitude","longitude","floor","mapalt","logoalt","mapheader","mapdescription","direction","iconname","imagename","locationwing","orgtype","recid"
"Elevator","Elevator 3","","3501 Civic Center Dr., San Rafael, CA 94903","Peter Behr Dr.","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","",,,,,,,,,"(37.996901, -122.530369)","",,,"37.996901","-122.530369","1",,,,,"Elevator 3 services floors 1 - 4.",,"countyofMarin.jpg","Administration Building","Elevator","179"
"Elevator","Elevator 5","","3501 Civic Center Dr., San Rafael, CA 94903","Judge Haley Dr.","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","",,,,,,,,,"(37.998057, -122.530739)","",,,"37.998057","-122.530739","1",,,,,"Elevators 5 and 6 service Lobby 2, the Courts floor and floors 1-2.",,"countyofMarin.jpg","Hall of Justice","Elevator","180"
"Elevator","Elevator 6","","3501 Civic Center Dr., San Rafael, CA 94903","Judge Haley Dr.","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","",,,,,,,,,"(37.998057, -122.530739)","",,,"37.998057","-122.530739","1",,,,,"Elevators 5 and 6 service Lobby 2, the Courts floor and floors 1-2.",,"countyofMarin.jpg","Hall of Justice","Elevator","181"
"Elevator","Elevator 7","","3501 Civic Center Dr., San Rafael, CA 94903","Vera Schultz Dr.","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","",,,,,,,,,"(37.998851, -122.532176)","",,,"37.998851","-122.532176","1",,,,,"Elevators 7 and 8 service Lobby 3 and floors 1 and 2.",,"countyofMarin.jpg","Hall of Justice","Elevator","182"
"Elevator","Elevator 8","","3501 Civic Center Dr., San Rafael, CA 94903","Vera Schultz Dr.","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","",,,,,,,,,"(37.998851, -122.532176)","",,,"37.998851","-122.532176","1",,,,,"Elevators 7 and 8 service Lobby 3 and floors 1 and 2.",,"countyofMarin.jpg","Hall of Justice","Elevator","183"
"Elevators","","","","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","6AM - 6PM, M - F","","","","","","","","","(37.997678, -122.530313)","","There are six public elevators in the Civic Center; two are in the Administration Building and four are in the Hall of Justice.
Administration Building:

Elevator 1 is located on the west side of the Civic Center in Lobby 1 next to Peter Behr Drive and services floors G, 2, 3 and 4.
Elevator 3 is on the east side of the Civic Center at the northern end of the Administration Building and services floors 1 - 4.
Hall of Justice:

Elevators 5 and 6 are in Lobby 2 next to Judge Haley Drive in the Hall of Justice and service Lobby 2, the Courts floor and floors 1-2.
Elevators 7 and 8 are in Lobby 3 next to Vera Schulz Drive in the Hall of Justice and service Lobby 3 and floors 1 and 2.",,"37.997678","-122.530313","","Elevator Map","Elevator Icon","Elevators","Administration Building & Hall of Justice",,"elevator_logo.png","countyofMarin.jpg","Administration Building & Hall of Justice","Elevator","132"
"Entry on Judge Haley Dr","Central Entry","","3501 Civic Center Dr., San Rafael, CA 94903","Judge Haley Dr.","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/ct_entry.jpg)","",,,,,,,,,"(37.998382, -122.531129)","","Entry to the Hall of Justice",,"37.998382","-122.531129","1",,,,,,,"ct_entry.jpg",,"Entrance","176"
"Entry on Pete Behr Dr","South Entry","","3501 Civic Center Dr., San Rafael, CA 94903","24-32 Peter Behr Dr.","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/so_entry.jpg)","",,,,,,,,,"(37.997096, -122.530453)","","Entry to the Administration Building",,"37.997096","-122.530453","1",,,,,,,"so_entry.jpg",,"Entrance","175"
"Entry on Vera Schultz Dr.","North Entry","","3501 Civic Center Dr., San Rafael, CA 94903","Vera Schultz Dr.","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/no_entry.jpg)","",,,,,,,,,"(37.99873, -122.531519)","","Entry to the Hall of Justice",,"37.998730","-122.531519","1",,,,,,,"no_entry.jpg",,"Entrance","177"
"Escalator","","","","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","6AM - 6PM, M - F","","","","","","","","","(37.996851, -122.530287)","","The escalator is located in Lobby 1 in the South Arch next to Peter Behr Drive and provides service between the 1st and 2nd floors of the Administration Building.

Details:
The escalator travels upwards only from 6:00 AM – 4:00 PM and downward only from 4:00 PM – 6:00 PM,
Monday - Friday.",,"37.996851","-122.530287","","Escalator Map","Escalator Icon","Escalator","The escalator is located in Lobby 1 in the South Arch next to Peter Behr Drive and provides service between the 1st and 2nd floors of the Administration Building.","Located in Lobby 1 in the South Arch next to Peter Behr Drive ","escalator_logo.png","countyofMarin.jpg","1st & 2nd Floors, Administration Building","Escalator","133"
"EV Charging Stations","","","","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","","","","","","","","","","(37.997678, -122.530313)","","There are two electric vehicle charging stations on the main Civic Center campus:
Area B has two charging stations, each with a 4-hour limit.
The Inner Circle has one charging station with a 4-hour limit.",,"37.997678","-122.530313","","Parking Map","Flower Plug Icon","Civic Center Parking","Electric Vehicle (EV) Charging Stations",,"charge_logo.png","countyofMarin.jpg","Parking Area B and the Inner Circle","EVCharger","134"
"Fire Department","Administrative Services (Fire)","Jason Weber, Chief","P.O. Box 518  33 Castle Rock Avenue Woodacre, CA 94973","33 Castle Rock Ave","Woodacre","CA","94973","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","","(415) 473-6717","(415) 473-7820","pthomas@marincounty.org","pthomas@marincounty.org","(415) 473-2631","(415) 473-7820","","","(38.006962, -122.637994)","FR",,,"38.006962","-122.637994",,,,,,,,"countyofMarin.jpg",,"Office","26"
"Fire Department","Fire Department General Information","Jason Weber, Chief","P.O. Box 518  33 Castle Rock Avenue Woodacre, CA 94973","33 Castlerock Ave","Woodacre","CA","94973","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","","(415) 473-6717","(415) 473-7820","pthomas@marincounty.org","pthomas@marincounty.org","415-473-6717","415-473-7820","","","(38.006962, -122.637994)","FR",,,"38.006962","-122.637994",,,,,,,,"countyofMarin.jpg",,"Office","30"
"Fire Department","Mark Brown, Deputy Chief (Fire)","Jason Weber, Chief","P.O. Box 518  33 Castle Rock Avenue Woodacre, CA 94973","33 Castle Rock Ave.","Woodacre","CA","94973","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","","(415) 473-6717","(415) 473-7820","pthomas@marincounty.org","mbrown@marincounty.org","(415) 473-6717","(415) 473-7820","","","(38.006962, -122.637994)","FR",,,"38.006962","-122.637994",,,,,,,,"countyofMarin.jpg",,"Office","27"
"Fire Department","Mike Giannini, Battalion Chief, Emergency Medical Officer (Fire)","Jason Weber, Chief","P.O. Box 518  33 Castle Rock Avenue Woodacre, CA 94973","33 Castle Rock Ave.","Woodacre","CA","94973","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","","(415) 473-6717","(415) 473-7820","pthomas@marincounty.org","MGIANNINI@MARINCOUNTY.ORG","(415) 473-2595","(415) 473-7820","","","(38.006962, -122.637994)","FR",,,"38.006962","-122.637994",,,,,,,,"countyofMarin.jpg",,"Office","29"
"Fire Department","Scott Alber, Fire Marshal (Fire)","Jason Weber, Chief","P.O. Box 518  33 Castle Rock Avenue Woodacre, CA 94973","33 Castle Rock Ave.","Woodacre","CA","94973","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","","(415) 473-6717","(415) 473-7820","pthomas@marincounty.org","salber@marincounty.org","(415) 473-6566","(415) 473-4246","","","(38.006962, -122.637994)","FR",,,"38.006962","-122.637994",,,,,,,,"countyofMarin.jpg",,"Office","28"
"Health & Human Services ","Adult Mental Health (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","3270 Kerner Blvd.","San Rafael","CA","94901","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/hhs_campus.jpg)",,"(415) 473-3696",,,,,,,,"(37.961061, -122.503649)","HH",,,"37.961061","-122.503649",,,,,,,,"hhs_campus.jpg",,"Office","108"
"Health & Human Services ","Adult Social Services (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","10 N San Pedro Rd","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/10_20nsp.jpg)",,"(415) 473-3696",,,,,,,,"(37.994864, -122.529627)","HH",,,"37.994864","-122.529627",,,,,,,,"10_20nsp.jpg",,"Office","82"
"Health & Human Services ","Adult Social Svcs (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","100 6th Street,","Petaluma","CA","94952","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)",,"(415) 473-3696",,,,,,,,"(38.069288, -122.810854)","HH",,,"38.069288","-122.810854",,,,,,,,"countyofMarin.jpg",,"Office","85"
"Health & Human Services ","Behavioral Health and Recovery Services Admin. (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","20 North San Pedro Road","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/10_20nsp.jpg)",,"(415) 473-3696",,,,,,,"2021","(37.994712, -122.528846)","HH",,,"37.994712","-122.528846",,,,,,,,"10_20nsp.jpg",,"Office","95"
"Health & Human Services ","Behavioral Health and Recovery Services (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","100 Sixth St.,","Petaluma","CA","94952","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)",,"(415) 473-3696",,,,,,,,"(38.069288, -122.810854)","HH",,,"38.069288","-122.810854",,,,,,,,"countyofMarin.jpg",,"Office","88"
"Health & Human Services ","CA Children's Svcs (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","3240 Kerner Blvd.","San Rafael","CA","94901","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/hhs_campus.jpg)",,"(415) 473-3696",,,,,,,,"(37.960463, -122.503837)","HH",,,"37.960463","-122.503837",,,,,,,,"hhs_campus.jpg",,"Office","100"
"Health & Human Services ","Child Health Disability Prevention (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","3240 Kerner Blvd.","San Rafael","CA","94901","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/hhs_campus.jpg)",,"(415) 473-3696",,,,,,,,"(37.960463, -122.503837)","HH",,,"37.960463","-122.503837",,,,,,,,"hhs_campus.jpg",,"Office","101"
"Health & Human Services ","Children & Family Services (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","3250 Kerner Blvd.","San Rafael","CA","94901","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/hhs_campus.jpg)",,"(415) 473-3696",,,,,,,,"(37.961307, -122.502735)","HH",,,"37.961307","-122.502735",,,,,,,,"hhs_campus.jpg",,"Office","105"
"Health & Human Services ","Children’s Mental Health (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","3230 Kerner Blvd.","San Rafael","CA","94901","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/hhs_campus.jpg)",,"(415) 473-3696",,,,,,,,"(37.960435, -122.503748)","HH",,,"37.960435","-122.503748",,,,,,,,"hhs_campus.jpg",,"Office","99"
"Health & Human Services ","Community Health & Prevention (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","1600 Los Gamos Drive,","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/losgamos.jpg)",,"(415) 473-3696",,,,,,,"350","(38.019552, -122.543716)","HH",,,"38.019552","-122.543716",,,,,,,,"losgamos.jpg",,"Office","92"
"Health & Human Services ","Crisis Stabilization Unit (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","250 Bon Air Rd","Kentfield","CA","94904","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/bonair.jpg)",,"(415) 473-3696",,,,,,,,"(37.947364, -122.538222)","HH",,,"37.947364","-122.538222",,,,,,,,"bonair.jpg",,"Office","98"
"Health & Human Services ","Dental Services (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","920 Grand Avenue","San Rafael","CA","94901","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)",,"(415) 473-3696",,,,,,,,"(37.971666, -122.520606)","HH",,,"37.971666","-122.520606",,,,,,,,"countyofMarin.jpg",,"Office","111"
"Health & Human Services ","Dental Services (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","411 4th Street","San Rafael","CA","94901","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)",,"(415) 473-3696",,,,,,,,"(37.971595, -122.520195)","HH",,,"37.971595","-122.520195",,,,,,,,"countyofMarin.jpg",,"Office","109"
"Health & Human Services ","Detention Nursing (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","13 Peter Behr Dr,","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)",,"(415) 473-3696",,,,,,,,"(37.997211, -122.531828)","HH",,,"37.997211","-122.531828",,,,,,,,"countyofMarin.jpg",,"Office","91"
"Health & Human Services ","Employment Services (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","120 North Redwood Drive,","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/120redwood.jpg)",,"(415) 473-3696",,,,,,,,"(38.020828, -122.538275)","HH",,,"38.020828","-122.538275",,,,,,,,"120redwood.jpg",,"Office","90"
"Health & Human Services ","Employment Services (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","100 Sixth St.,","Petaluma","CA","94952","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)",,"(415) 473-3696",,,,,,,,"(38.069288, -122.810854)","HH",,,"38.069288","-122.810854",,,,,,,,"countyofMarin.jpg",,"Office","87"
"Health & Human Services ","Executive Staff (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","20 North San Pedro Road","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/10_20nsp.jpg)",,"(415) 473-3696",,,,,,,"2002","(37.994712, -122.528846)","HH",,,"37.994712","-122.528846",,,,,,,,"10_20nsp.jpg",,"Office","96"
"Health & Human Services ","Health & Human Services (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","20 North San Pedro Road","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/10_20nsp.jpg)",,"(415) 473-3696",,,,,,,"2028","(37.994712, -122.528846)","HH",,,"37.994712","-122.528846",,,,,,,,"10_20nsp.jpg",,"Office","81"
"Health & Human Services ","HHS-Public Guardians","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","10 N San Pedro Rd","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/10_20nsp.jpg)",,"(415) 473-3696",,,,,,,"1009","(37.994864, -122.529627)","HH",,,"37.994864","-122.529627",,,,,,,,"10_20nsp.jpg",,"Office","83"
"Health & Human Services ","HHS-Veterans Services","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","10 N San Pedro Rd","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/10_20nsp.jpg)",,"(415) 473-3696",,,,,,,"1010","(37.994864, -122.529627)","HH",,,"37.994864","-122.529627",,,,,,,,"10_20nsp.jpg",,"Office","84"
"Health & Human Services ","Office of Finance (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","20 North San Pedro Road","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/10_20nsp.jpg)",,"(415) 473-3696",,,,,,,"2025","(37.994712, -122.528846)","HH",,,"37.994712","-122.528846",,,,,,,,"10_20nsp.jpg",,"Office","97"
"Health & Human Services ","Public Assistance (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","3240 Kerner Blvd.","San Rafael","CA","94901","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/hhs_campus.jpg)",,"(415) 473-3696",,,,,,,,"(37.960463, -122.503837)","HH",,,"37.960463","-122.503837",,,,,,,,"hhs_campus.jpg",,"Office","104"
"Health & Human Services ","Public Assistance (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","75 Rowland Way","Novato","CA","94945","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/75rowland.jpg)",,"(415) 473-3696",,,,,,,,"(38.094605, -122.561677)","HH",,,"38.094605","-122.561677",,,,,,,,"75rowland.jpg",,"Office","110"
"Health & Human Services ","Public Assistance (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","120 North Redwood Drive,","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/120redwood.jpg)",,"(415) 473-3696",,,,,,,,"(38.020828, -122.538275)","HH",,,"38.020828","-122.538275",,,,,,,,"120redwood.jpg",,"Office","89"
"Health & Human Services ","Public Assistance (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","100 Sixth St.,","Petaluma","CA","94952","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)",,"(415) 473-3696",,,,,,,,"(38.069288, -122.810854)","HH",,,"38.069288","-122.810854",,,,,,,,"countyofMarin.jpg",,"Office","86"
"Health & Human Services ","Public Health Epidemiology (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","3240 Kerner Blvd.","San Rafael","CA","94901","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/hhs_campus.jpg)",,"(415) 473-3696",,,,,,,,"(37.960463, -122.503837)","HH",,,"37.960463","-122.503837",,,,,,,,"hhs_campus.jpg",,"Office","103"
"Health & Human Services ","Public Health (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","3240 Kerner Blvd.","San Rafael","CA","94901","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/hhs_campus.jpg)",,"(415) 473-3696",,,,,,,,"(37.960463, -122.503837)","HH",,,"37.960463","-122.503837",,,,,,,,"hhs_campus.jpg",,"Office","102"
"Health & Human Services ","Public Health Preparedness (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","1600 Los Gamos Drive,","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/losgamos.jpg)",,"(415) 473-3696",,,,,,,"220","(38.019552, -122.543716)","HH",,,"38.019552","-122.543716",,,,,,,,"losgamos.jpg",,"Office","93"
"Health & Human Services ","Specialty Clinics (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","3260 Kerner Blvd.","San Rafael","CA","94901","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/hhs_campus.jpg)",,"(415) 473-3696",,,,,,,,"(37.960995, -122.503696)","HH",,,"37.960995","-122.503696",,,,,,,,"hhs_campus.jpg",,"Office","107"
"Health & Human Services ","Tobacco Education (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","1600 Los Gamos Drive,","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/losgamos.jpg)",,"(415) 473-3696",,,,,,,"350","(38.019552, -122.543716)","HH",,,"38.019552","-122.543716",,,,,,,,"losgamos.jpg",,"Office","94"
"Health & Human Services ","WIC (HHS)","Grant Colfax","20 North San Pedro Road, San Rafael, CA 94903","3250 Kerner Blvd.","San Rafael","CA","94901","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/hhs_campus.jpg)",,"(415) 473-3696",,,,,,,,"(37.961307, -122.502735)","HH",,,"37.961307","-122.502735",,,,,,,,"hhs_campus.jpg",,"Office","106"
"Human Resources","Human Resources","Mary Hao, Director","3501 Civic Center Drive, Room #415   San Rafael, CA 94903","3501 Civic Center Drive, Suite 415","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/cc_415.jpg)","","(415) 473-6104","(415) 473-5960","","","(415) 473-2197","(415) 473-5960","","415","(37.996871, -122.530335)","HR","Human Resources is located on the east side of the Civic Center on the 4th floor of the Administration Building, just south of Stair B.",,"37.996871","-122.530335","4","Human Resources Map","People Icon","Human Resources","Suite 415<br>4th Floor, Administration Building","Located on east side 4th floor, near Stair B.","hr_logo.png","cc_415.jpg","4th Floor, Administration Building","Office","32"
"Information Services and Technology","Information Services and Technology General Contact","Liza Massey, Chief Information Officer","1600 Los Gamos Drive, Room 370, San Rafael, CA 94903","1600 Los Gamos Drive, Room 370","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/losgamos.jpg)","","(415) 473-6309","(415) 473-3792","ISTwebpage@marincounty.org","webmaster@marincounty.org","(415) 473-6309","(415) 473-3792","","370","(38.019571, -122.541494)","IS",,,"38.019571","-122.541494","3",,,,,"Take the Lobby B Entry, go to level 3 and then follow the sign",,"losgamos.jpg",,"Office","55"
"Jury Duty","","","3501 Civic Center Drive, San Rafael, CA 94903","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/cc_244.jpg)","8:30AM – 4PM, M - F","(415) 444-7120","","","","(415) 444-7120","","","244","(37.998285, -122.530833)","MC","The Jury Services office is located on the west side of the building on the 2nd floor of the Hall of Justice. It is across the hall from Elevators 5 and 6 and just north of Stair D.",,"37.998285","-122.530833","2","Jury Duty Map","Superior Court logo","Jury Duty","Suites 244 & 246<br>2nd Floor, Hall of Justice","Located on west side 2nd floor, near Elevators 5 and 6 and Stair D.","courts_logo.png","cc_244.jpg","2nd Floor, Hall of Justice","Office","135"
"Lobbies","","","3501 Civic Center Drive, San Rafael, CA 94903","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","6AM – 6PM, M - F","","","","","","","","","(37.997678, -122.530313)","MC","There are three lobbies in the Civic Center:

Lobby 1: located under the South Arch on Peter Behr Drive and features an escalator that runs between the 1st and 2nd floors. Elevator 1 and Stair B are both located in this lobby.
Lobby 2: located under the Middle Arch on Judge Hailey Drive right next to the Bus Stop. Elevators 5 and 6 are located here as well as Stair D. The only access to the Courts floor is via this lobby, either by Elevators 5 and 6 or Stair D. In addition, you can find U.S. Post Office mailboxes, drinking fountains and a pay phone in this lobby.
Lobby 3: located under the North Arch on Vera Schulz Drive. Elevators 7 and 8 are located here along with Stair F.",,"37.997678","-122.530313","L","Lobby Map","Footprint Icon","Lobbies","Ground Level<br>North, Middle and South Arches",,"lobbies_logo.png","countyofMarin.jpg","Ground Level<br>North, Middle and South Arches","Outside","136"
"Marin County Free Library","Bolinas Library","Sara Jones","3501 Civic Center Drive, Room #414, San Rafael, CA 94903","14 Wharf Rd","Bolinas","CA","94924","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/BOL-pano.jpg)","Mon & Wed: 10-6; Thu: 1-9; Sat: 10-5; Tue, Fri & Sun: Closed","(415) 473-6051","(415) 473-3726","library@marincounty.org",,"(415) 868-1171",,,,"(37.909292, -122.686015)","LB",,,"37.909292","-122.686015",,"Library Map","Marin County Free Library Logo","Library",,,"mcfl_logo.png","BOL-pano.jpg",,"Office","113"
"Marin County Free Library","Civic Center Library","Sara Jones","3501 Civic Center Drive, Room #414, San Rafael, CA 94903","3501 Civic Center Dr","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/CCE-pano.jpg)","Monday, Wednesday, & Friday: 10-6; Tuesday & Thursday: 10-9; Sunday: Closed","(415) 473-6051","(415) 473-3726","library@marincounty.org",,"(415) 473-6057",,,"427","(37.997288, -122.530324)","LB","The Civic Center Library is located on the 4th floor of the Administration Building inside the dome that joins the Administration Building and the Hall of Justice. Elevator 3 stops right inside the Library!",,"37.997288","-122.530324","4","Library Map","Marin County Free Library Logo","Library","Suite 427<br>4th Floor, Administration Building","Located on the 4th floor, Elevator 3 stops inside library, also near Elevator 1.","mcfl_logo.png","CCE-pano.jpg","4th Floor, Administration Wing","Office","112"
"Marin County Free Library","Corte Madera Library","Sara Jones","3501 Civic Center Drive, Room #414, San Rafael, CA 94903","707 Meadowsweet Dr","Corte Madera","CA","94925","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/CMA-pano2.jpg)","Mon-Thu: 10-9; Fri: Closed; Sat: 10-5; Sun: 12-5","(415) 473-6051","(415) 473-3726","library@marincounty.org",,"(415) 924-3515",,,,"(37.924163, -122.51882)","LB",,,"37.924163","-122.518820",,"Library Map","Marin County Free Library Logo","Library",,,"mcfl_logo.png","CMA-pano2.jpg",,"Office","114"
"Marin County Free Library","Fairfax Library","Sara Jones","3501 Civic Center Drive, Room #414, San Rafael, CA 94903","2097 Sir Francis Drake Blvd","Fairfax","CA","94930","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/FAI-pano.jpg)","Mon-Thu: 10-9; Fri: 12-5; Sat: 12-5; Sun: Closed","(415) 473-6051","(415) 473-3726","library@marincounty.org",,"(415) 453-8151",,,,"(37.990199, -122.594892)","LB",,,"37.990199","-122.594892",,"Library Map","Marin County Free Library Logo","Library",,,"mcfl_logo.png","FAI-pano.jpg",,"Office","115"
"Marin County Free Library","Inverness Library","Sara Jones","3501 Civic Center Drive, Room #414, San Rafael, CA 94903","15 Park Ave","Inverness","CA","94937","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/INV-pano1.jpg)","Mon: 3-9; Tue & Wed: 10-9; Fri: 3-6; Sat: 10-1; Thu & Sun: Closed","(415) 473-6051","(415) 473-3726","library@marincounty.org",,"(415) 669-1288",,,,"(38.097267, -122.8555)","LB",,,"38.097267","-122.855500",,"Library Map","Marin County Free Library Logo","Library",,,"mcfl_logo.png","INV-pano1.jpg",,"Office","116"
"Marin County Free Library","Marin City Library","Sara Jones","3501 Civic Center Drive, Room #414, San Rafael, CA 94903","164 Donahue Street","Marin City","CA","94965","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/MCI-pano.jpg)","Mon & Tue: 1-9; Wed & Thu: 10-6; Fri & Sun: 12-5; Sat: 10-5","(415) 473-6051","(415) 473-3726","library@marincounty.org",,"(415) 332-6158",,,,"(37.873103, -122.513746)","LB",,,"37.873103","-122.513746",,"Library Map","Marin County Free Library Logo","Library",,,"mcfl_logo.png","MCI-pano.jpg",,"Office","117"
"Marin County Free Library","Novato Library","Sara Jones","3501 Civic Center Drive, Room #414, San Rafael, CA 94903","1720 Novato Blvd","Novato","CA","94947","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/NOV-pano1.jpg)","Mon-Thu: 10-9; Fri: Closed; Sat: 10-5; Sun: 12-5","(415) 473-6051","(415) 473-3726","library@marincounty.org",,"(415) 473-2050",,,,"(38.107234, -122.582416)","LB",,,"38.107234","-122.582416",,"Library Map","Marin County Free Library Logo","Library",,,"mcfl_logo.png","NOV-pano1.jpg",,"Office","118"
