"constituency","age","relationship_hh","beneficiary_gender","beneficiary_marital_status","beneficiary_household_status","other_household_status","household_head_employment","less_than_5_males","less_than_5_females","total_under_5","less_than_11_males","less_than_11_females","less_than_18_males","less_than_18_females","total_children","over_18_males","over_18_females","total_adults","total_family_size","chronically_ill_members","disabled_members","primary_income","household_monthly_income","household_main_expence","household_source_food","last_yield","household_livestock_assets","under_5_meals","from_5_18_meals","from_18_over_meals","monthly_entittlement_value","entittlemnt_value","times_cash_received","other_times_cash_received","last_time_cash_received","last_full_entittlement","reasons_not_receiving","other_reasons_for_not","understanding_cash_collection","completion_transaction","pin_enterer","used_cash_cereals","used_cash_vegetable_oil","used_cash_pulses","used_cash_fruits_vegetables","used_cash_education_expences","used_cash_repaid_cash_food","used_cash_excanged_food_items","used_cash_health_services","used_cash_shared_relatives","used_cash_building","used_cash_not_spent_yet","used_cash_lost_cash","used_cash_saved_cash","used_cash_inveted","used_cash_other_cash_usage","cash_purchase_discouraged","knowledge_free_withdrawal","knowledge_withdrawal_anywhere","average_amount_spent_transport","satisfaction_scale_mobile","explain_satisfaction","reasons_delay","other_reason_of_delay","impact_cash_acquire_more","impact_cash_more_food","impact_cash_more_meals","impact_cash_reduced_food","impact_cash_more_education","impact_cash_no_impact","impact_cash_other_impact","impact_cash_dont_know","impact_other_specify","decision_purchase_money","starch_7days","day_before_starch_consumption","main_source_starch_consumed","tubers_7days","day_before_tuber_consumption","main_source_tuber_consumed","pulses_7days","day_before_legume_consumption","main_source_legume_consumed","vegetables_7days","day_before_vegetables","main_source_vegetables","meat_7days","day_before_meat_consumption","main_source_meat_consumed","milk_7days","day_before_milk_consumption","main_source_milk_consumed","sugar_7days","day_before_sugar_consumption","main_source_sugar_consumed","oil_7days","day_before_oil_consumption","main_source_oil_consumed","fruits_7days","day_before_fruit_consumption","main_source_fruit_consumed","coping_limit_portion_size","coping_reduce_number_of_meals","coping_skip_day_without_eating","copingborrow_food","coping_rely_on_less_expensive","coping_purchase_food_on_credit","coping_gather_unusual_food","coping_havest_immature_crops","coping_send_hh_members_to","coping_send_hh_members_to_1","coping_restrict_consumption","coping_rely_on_casual_labour","attendance_registration","reasons_unattendance","who_selected_beneficiary","satisfaction_registration","reason_disatisfaction","second_reason_disastisfaction","third_reasons_disatisfaction","fourth_reason_disatisfaction","fifth_reason_disatisfaction","sixth_reason_disatisfaction","other_reason_disatisfaction","complaint_mechanism_awareness","type_complaint_known","known_favours","favours_given_known","other_favours_known","observed_abuse","form_abuse_observed","other_form_abuse_observed","project_aspect_violence","aspect_likely_domestic_abuse","bt10","satisfied_date_time","satisfied_amount_cash","satisfied_distance_withdrawal","satisfaction_network","satisfaction_customer_care","time_tacken_withdrawal_point","safety_withdrawal_point","safety_waiting_withdrawal","safety_from_withthdrawal","knowlegde_faw","knowledge_source_faw","training_attendance","faw_facilitator","name_ngo_facilitator","other_trainer","spending_health_care","reduce_expenditure_education","avoid_spending_agriculture","coping_reduce_number_of_meals_1","coping_skip_day_without_eating_1","copingborrow_food_index","coping_rely_on_less_expensive_1","coping_purchase_food_on_credit_1","coping_gather_unusual_food_1","coping_send_hh_members_to_2","coping_restrict_consumption_1","coping_rely_on_casual_labour_1","coping_limit_portion_size_1","coping_havest_immature_crops_1","coping_send_hh_members_to_3","coping_index_sum","coping_index_sum_grouping","fcs","fcg","starch_dummy","tubers_dummy","pulses_dummy","vegetables_dummy","meat_dummy","milk_dummy","sugar_dummy","oil_dummy","fruits_dummy","number_of_foodtypes","diet_diversity","hh_size_categories","number_of_meals","meals_categories","yield_categories","livestock_categories","vulnerability_score","vulnerability_categories"
"Lomahasha","64","Household","Male","Widowed/Separated","Physically",,"Not employ","0","0","0","0","0","0","0","0","1","2","3","3","0","1","Elderly gr","1-500","Food purch","Market pur","0","0","0","0","3","true","360","twice",,"1-2 weeks","true","NA",,"Partially","false","Money Agen","true","false","true","false","false","false","false","false","false","false","false","false","false","false",,"Clothing","true","1","30","4","Good service","Network pr",,"false","FALSE","FALSE","TRUE","FALSE","FALSE","0","FALSE",,"Husband","7","true","Market/Sho","0","false","Not Applic","0","false","Not Applic","7","true","Gathering","0","false","Not Applic","0","false","Not Applic","7","true","Market/Sho","0","false","Not Applic","0","false","Not Applic","Never","Never","Never","Never","Never","Never","Almost eve","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","30 minutes","true","true","true","true","77","true","1","World vision",,"false","false","false","2.9","3.7","2.3","3","2.3","15.5","3","3.1","2.3","2.3","3.1","3.5","47","1","24.5","2","1","0","0","1","0","0","1","0","0","3","0","1","3","2","1","1","6","1"
"Sithobela","50","Household","Female","Widowed/Separated","Widow/er h",,"Not employ","2","0","2","0","0","0","3","5","1","2","3","10","0","0","Cash for w","1-500","Food purch","Market pur","0","0","2","2","2","true","720","twice",,"1-2 weeks","true","NA",,"Partially","false","Money Agen","true","true","true","false","false","false","false","false","false","false","false","false","false","false",,"Clothing","true","1","30","5","Great customer service","Network pr",,"true","FALSE","FALSE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","0","false","Not Applic","2","false","Market/Sho","3","true","Gathering","2","false","Market/Sho","1","false","Market/Sho","7","true","Market/Sho","7","true","Market/Sho","0","false","Not Applic","Seldom (<1","Never","Never","Never","Never","Never","Once in a","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"FALSE","Other, spe","None","false",,"NA","true","true","true","true","true","30 minutes","true","true","false","true","77","false","NA",,,"false","true","false","2.9","3.7","2.3","3","2.3","9.3","3","3.1","2.3","4.6","3.1","3.5","43.1","1","42","3","1","0","1","1","1","1","1","1","0","7","1","1","6","3","1","1","7","1"
"Lubulini","72","Household","Female","Widowed/Separated","Elderly -",,"Not employ","0","1","1","0","0","0","0","1","0","2","2","4","0","1","Elderly gr","1-500","Food purch","Market pur","0","0","3","3","3","true","490","twice",,"1-2 weeks","true","NA",,"Partially","false","Money Agen","true","true","true","false","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","false","1","24","5","Help with pin","Network pr",,"true","NA","NA","NA","NA","NA","NA","NA",,"Wife","7","true","Market/Sho","0","false","Not Applic","4","true","Gifts from","5","true","Market/Sho","0","false","Not Applic","0","false","Not Applic","4","true","Market/Sho","3","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Seldom (<1","Pretty oft","Never","Seldom (<1","Never","Never","Never","Seldom (<1","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Drop a let","false",,,"NA","Other, spe","None","false",,"1","true","true","true","true","true","30 minutes","true","true","true","true","2","true","1","World vision",,"true","false","true","2.9","3.7","4.6","12","2.3","6.2","3","6.2","2.3","2.3","3.1","3.5","52.1","2","34.5","2","1","0","1","1","0","0","1","1","0","5","1","1","9","3","1","1","7","1"
"Somntongo","71","Household","Female","Widowed/Separated","Elderly HH",,"Not employ","1","0","1","0","0","1","0","2","1","2","3","6","0","0","Elderly gr","1-500","Food purch","Own produc","0","0","2","1","1","true","720","once",,"3 weeks -","true","NA",,"No, im sti","false","Family mem","true","true","true","false","true","false","false","false","false","false","false","false","false","false",,"I don't kn","true","1","20","4","Service was efficient","Network pr",,"true","NA","NA","NA","NA","NA","NA","NA",,"Wife","7","true","Market/Sho","0","false","Not Applic","0","false","Not Applic","7","true","Gathering","1","false","Market/Sho","0","false","Not Applic","0","false","Not Applic","6","true","Market/Sho","0","false","Not Applic","Seldom (<1","Seldom (<1","Never","Seldom (<1","Once in a","Seldom (<1","Almost eve","Never","Once in a","Seldom (<1","Seldom (<1","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"NA","Other, spe","None","false",,"1","true","true","false","true","true","30 minutes","true","true","true","true","77","false","NA",,,"false","false","false","5.8","3.7","4.6","9","4.6","15.5","9","6.2","4.6","4.6","3.1","7","77.7","2","28","2","1","0","0","1","1","0","0","1","0","4","1","1","4","3","1","1","7","1"
"NA","66","Household","Male","Married","Elderly -",,"Not employ","0","0","0","1","1","1","0","3","2","1","3","6","0","0","Elderly gr","1-500","Food purch","Market pur","0","0","2","2","2","true","600","twice",,"1-2 weeks","true","NA",,"Yes","true","Family mem","true","true","true","false","false","false","false","false","false","false","false","false","false","true","Sugar and soap","Alcohol or","false","1","70","4","Good service","Long ques","No money available","false","NA","NA","TRUE","NA","NA","NA","NA",,"Both husba","7","true","Market/Sho","0","false","Not Applic","3","true","Market/Sho","3","true","Gathering","0","false","Not Applic","1","false","Market/Sho","7","true","Market/Sho","7","true","Market/Sho","2","true","Market/Sho","Once in a","Seldom (<1","Never","Never","Seldom (<1","Seldom (<1","Seldom (<1","Never","Never","Never","Seldom (<1","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Suggestion","false",,,"NA","Other, spe","None","false",,"1","true","true","true","true","true","30 minutes","true","true","true","true","77","false","NA",,,"false","false","false","5.8","3.7","2.3","6","4.6","6.2","3","6.2","2.3","6.9","3.1","3.5","53.6","2","39","3","1","0","1","1","0","1","1","1","1","7","1","1","6","3","1","1","7","1"
"Somntongo","68","Household","Female","Widowed/Separated","Elderly HH",,"Not employ","0","0","0","1","2","1","1","5","0","1","1","6","0","0","Elderly gr","1-500","Food purch","Market pur","0","0","0","2","2","true","720","twice",,"less than","true","NA",,"No, im sti","true","Family mem","true","true","true","false","false","false","false","false","false","false","false","false","false","false",,"Clothing","false","2","50","4","Customer service","Network pr",,"false","NA","NA","TRUE","NA","NA","NA","NA",,"Wife","7","true","Market/Sho","0","false","Not Applic","3","true","Market/Sho","5","true","Market/Sho","1","false","Market/Sho","0","false","Not Applic","7","true","Market/Sho","4","true","Market/Sho","1","false","Market/Sho","Seldom (<1","Seldom (<1","Never","Once in a","Once in a","Seldom (<1","Once in a","Never","Never","Never","Seldom (<1","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"NA","Other, spe","None","false",,"1","true","true","false","false","true","30 minutes","true","true","true","true","77","false","NA",,,"false","true","false","5.8","3.7","6.9","9","4.6","9.3","3","6.2","4.6","4.6","3.1","3.5","64.3","2","38.5","3","1","0","1","1","1","0","1","1","1","7","1","1","4","3","1","1","7","1"
"Somntongo","68","Household","Female","Widowed/Separated","Elderly HH",,"Not employ","1","0","1","0","1","1","0","3","0","2","2","6","0","0","Elderly gr","1-500","Food purch","Market pur","0","0","4","3","4","true","500","twice",,"less than","true","NA",,"Yes","false","Other bene","true","true","true","false","false","false","false","false","false","false","false","false","false","true","Spent on shoes","I don't kn","false","2","0","3","Asked Bucopho to withdraw the money","Network pr",,"false","TRUE","NA","NA","NA","NA","NA","NA",,"Wife","7","true","Market/Sho","3","true","Market/Sho","5","true","Market/Sho","4","false","Market/Sho","3","false","Market/Sho","0","false","Not Applic","7","true","Market/Sho","5","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Almost eve","Never","Seldom (<1","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Drop a let","false",,,"NA","Other, spe","None","false",,"1","true","true","true","true","true","Less than","true","true","true","true","2","false","NA",,,"false","false","false","2.9","3.7","2.3","15","2.3","6.2","3","3.1","2.3","2.3","3.1","3.5","49.7","2","57","3","1","1","1","1","1","0","1","1","0","7","1","1","11","3","1","1","7","1"
"Matsanjeni","71","Household","Female","Married","Elderly -",,"Not employ","2","0","2","0","0","3","0","5","0","2","2","9","0","0","Elderly gr","1-500","Food purch","Market pur","0","6","3","3","3","false","720","twice",,"1-2 weeks","true","NA",,"No, im sti","false","Money Agen","true","true","true","false","false","true","false","false","false","false","false","false","false","false",,"Clothing","false","2","40","5","Great service","Network pr",,"true","NA","NA","NA","NA","NA","NA","NA",,"Wife","7","true","Market/Sho","0","false","Not Applic","4","true","Market/Sho","2","false","Market/Sho","2","false","Market/Sho","2","true","Market/Sho","7","true","Market/Sho","7","true","Market/Sho","1","false","Market/Sho","Seldom (<1","Seldom (<1","Never","Never","Seldom (<1","Never","Seldom (<1","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"NA","Other, spe","None","false",,"1","true","true","false","true","true","30 minutes","true","true","true","true","77","false","NA",,,"false","false","false","5.8","3.7","2.3","6","2.3","6.2","3","3.1","2.3","4.6","3.1","3.5","45.9","1","52","3","1","0","1","1","1","1","1","1","1","8","1","1","9","3","1","2","8","2"
"NA","49","Household","Male","Widowed/Separated","Other (spe",,"Not employ","0","0","0","0","1","3","0","4","1","1","2","6","0","0","Elderly gr","1-500","Food purch","Market pur","0","0","0","2","2","true","720","twice",,"1-2 weeks","true","NA",,"Partially","false","Money Agen","true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","40","2","Mobile money has no money","Long ques","Agent too slow","true","NA","NA","NA","NA","NA","NA","NA",,"Husband","7","true","Market/Sho","0","false","Not Applic","2","false","Market/Sho","2","false","Market/Sho","1","false","Market/Sho","0","false","Not Applic","7","true","Market/Sho","7","true","Market/Sho","0","false","Not Applic","Seldom (<1","Seldom (<1","Never","Never","Never","Never","Seldom (<1","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"NA","Other, spe","None","false",,"1","true","true","false","false","true","30 minutes","true","true","true","true","77","false","NA",,,"false","false","false","5.8","3.7","2.3","3","2.3","6.2","3","3.1","2.3","4.6","3.1","3.5","42.9","1","33","2","1","0","1","1","1","0","1","1","0","6","1","1","4","3","1","1","7","1"
"Matsanjeni","72","Household","Female","Widowed/Separated","Elderly -",,"Not employ","1","1","2","0","0","0","1","3","1","1","2","7","0","0","Elderly gr","1-500","Food purch","Market pur","0","0","3","3","3","true","600","twice",,"1-2 weeks","true","NA",,"No, im sti","false","Money Agen","true","true","true","false","false","true","false","false","false","false","false","false","false","false",,"I don't kn","false","2","40","4","Happy with service","Network pr",,"false","NA","NA","TRUE","NA","NA","NA","NA",,"Wife","7","true","Market/Sho","0","false","Not Applic","2","false","Market/Sho","2","true","Market/Sho","1","false","Market/Sho","1","false","Market/Sho","7","true","Market/Sho","5","false","Market/Sho","0","false","Not Applic","Once in a","Once in a","Never","Seldom (<1","Seldom (<1","Seldom (<1","Once in a","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"NA","Other, spe","None","false",,"1","true","true","false","true","true","30 minutes","true","true","true","true","77","false","NA",,,"false","false","false","8.7","3.7","4.6","6","4.6","9.3","3","3.1","2.3","6.9","3.1","3.5","58.8","2","36","3","1","0","1","1","1","1","1","1","0","7","1","1","9","3","1","1","7","1"
"Somntongo","62","Household","Female","Widowed/Separated","Elderly -",,"Not employ","0","0","0","1","2","0","1","4","0","1","1","5","0","0","Elderly gr","1-500","Food purch","Market pur","0","0","0","3","3","true","600","twice",,"1-2 weeks","true","NA",,"Yes","true","Family mem","true","true","true","false","false","false","false","false","false","false","false","false","false","true","Meat","Clothing","true","1","40","4","Good service","Network pr",,"false","NA","NA","TRUE","NA","NA","NA","NA",,"Wife","7","true","Market/Sho","0","false","Not Applic","2","false","Market/Sho","3","true","Gathering","2","true","Market/Sho","1","false","Not Applic","7","true","Market/Sho","5","true","Market/Sho","0","false","Not Applic","Seldom (<1","Seldom (<1","Never","Seldom (<1","Once in a","Seldom (<1","Once in a","Never","Never","Never","Seldom (<1","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"NA","Other, spe","None","false",,"1","true","true","true","true","true","Less than","true","true","true","true","77","false","NA",,,"false","false","false","5.8","3.7","4.6","9","4.6","9.3","3","6.2","2.3","4.6","3.1","3.5","59.7","2","41","3","1","0","1","1","1","1","1","1","0","7","1","1","6","3","1","1","7","1"
"Matsanjeni","74","Spouse","Female","Married","Elderly -",,"Not employ","1","0","1","1","1","0","0","3","1","2","3","7","0","1","Elderly gr","1-500","Food purch","Market pur","0","0","2","2","2","false","600","twice",,"1-2 weeks","true","NA",,"Partially","false","Money Agen","true","true","true","false","true","false","false","false","false","false","false","false","false","false",,"Alcohol or","false","1","24","4","Agent friendly","Network pr",,"true","NA","NA","NA","NA","NA","NA","NA",,"Wife","7","true","Market/Sho","0","false","Not Applic","2","true","Market/Sho","3","true","Own produc","1","false","Market/Sho","1","false","Market/Sho","7","true","Market/Sho","5","true","Market/Sho","0","false","Not Applic","Seldom (<1","Seldom (<1","Never","Seldom (<1","Seldom (<1","Never","Seldom (<1","Never","Never","Never","Seldom (<1","Never","true",,"Community","false","false","false","true","false","false","false",,"true","Hotline","false",,,"NA","Other, spe","None","false",,"1","true","true","true","true","true","30 minutes","true","true","true","true","77","false","NA",,,"false","false","false","5.8","3.7","4.6","6","2.3","6.2","3","6.2","2.3","4.6","3.1","3.5","51.3","2","37","3","1","0","1","1","1","1","1","1","0","7","1","1","6","3","1","1","7","1"
"Matsanjeni","43","Household","Male","Married","Physically",,"Not employ","0","1","1","0","0","1","0","2","2","2","4","7","0","1","Petty trad","1-500","Food purch","Market pur","0","0","3","3","3","false","720","never",,"More than","false","77","Cash not received","Yes","false","Family mem","false","false","false","false","false","false","false","false","false","false","false","false","false","true",,"Alcohol or","false","1","0","4",,"Network pr",,"true","NA","NA","NA","NA","NA","NA","NA",,"Both husba","7","true","Market/Sho","0","false","Not Applic","3","false","Market/Sho","3","true","Market/Sho","1","false","Market/Sho","0","false","Not Applic","7","true","Market/Sho","5","false","Market/Sho","0","false","Not Applic","Once in a","Seldom (<1","Never","Once in a","Once in a","Pretty oft","Seldom (<1","Never","Seldom (<1","Seldom (<1","Seldom (<1","Almost eve","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"NA","Other, spe","None","false",,"2","false","false","false","false","false","Don't know","false","false","false","true","77","false","NA",,,"false","false","false","5.8","3.7","6.9","9","9.2","6.2","6","6.2","11.5","6.9","3.1","7","81.5","2","36","3","1","0","1","1","1","0","1","1","0","6","1","1","9","3","1","1","7","1"
"Lubulini","47","Household","Female","Married","Elderly -",,"Not employ","0","1","1","1","0","0","0","2","0","1","1","4","0","0","Petty trad","1-500","Food purch","Market pur","0","0","2","2","2","true","360","twice",,"1-2 weeks","true","NA",,"Yes","false","Money Agen","true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"I don't kn","true","1","30","5","Approved all the steps","Network pr",,"true","FALSE","FALSE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","0","false","Not Applic","5","true","Market/Sho","0","false","Not Applic","0","false","Not Applic","0","false","Not Applic","7","true","Market/Sho","5","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Pretty oft","Never","Seldom (<1","Never","Never","Never","Seldom (<1","Once in a","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"FALSE","Other, spe","None","true","Physical abuse","NA","true","true","false","true","true","30 minutes","true","true","false","true","3","true","1","World vision",,"true","true","true","2.9","3.7","2.3","12","2.3","6.2","3","6.2","6.9","2.3","3.1","3.5","54.4","2","35","2","1","0","1","0","0","0","1","1","0","4","1","1","6","3","1","1","7","1"
"Sithobela","50","Household","Female","Married","Elderly -",,"Not employ","0","0","0","0","0","0","1","1","1","1","2","3","0","0","Petty trad","1-500","Food purch","Market pur","1","0","2","2","2","true","380","twice",,"1-2 weeks","true","NA",,"Partially","false","Family mem","true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","30","5","My wife go withdraw the money","Network pr",,"true","FALSE","FALSE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","0","false","Not Applic","4","true","Market/Sho","3","false","Own produc","4","false","Market/Sho","0","false","Not Applic","2","false","Market/Sho","5","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Almost eve","Never","Seldom (<1","Never","Never","Never","Never","Pretty oft","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Other, spe","None","true","Physical and verbal assault","NA","true","true","true","true","true","30 minutes","true","true","true","true","2","false","NA",,,"false","false","false","2.9","3.7","2.3","15","2.3","6.2","3","3.1","9.2","2.3","3.1","3.5","56.6","2","48.5","3","1","0","1","1","1","0","1","1","0","6","1","1","6","3","1","1","7","1"
"Sithobela","45","Spouse","Female","Married","Elderly -",,"Not employ","0","0","0","1","1","0","0","2","1","1","2","4","0","0","Petty trad","1-500","Food purch","Market pur","0","12","3","3","3","true","960","once",,"1-2 weeks","true","NA",,"Yes","false","Money Agen","true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Clothing","true","1","50","5","Approved withdrawal","Network pr",,"true","TRUE","FALSE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","4","true","Market/Sho","5","true","Market/Sho","3","false","Market/Sho","2","false","Market/Sho","7","true","Own produc","4","true","Market/Sho","4","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Pretty oft","Never","Seldom (<1","Never","Never","Never","Seldom (<1","Pretty oft","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"FALSE","Other, spe","None","false",,"NA","true","true","true","true","true","Less than","true","true","true","true","1","false","NA",,,"false","false","false","2.9","3.7","2.3","12","2.3","6.2","3","6.2","9.2","2.3","3.1","3.5","56.7","2","80","3","1","1","1","1","1","1","1","1","0","8","1","1","9","3","1","4","10","2"
"Sithobela","51","Household","Female","Widowed/Separated","Elderly -",,"Not employ","1","1","2","0","1","1","0","4","2","2","4","10","0","0","Petty trad","1-500","Food purch","Market pur","1","0","3","3","3","true","720","twice",,"1-2 weeks","true","NA",,"Yes","true",,"true","false","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","40","1","MTN agents are way too far free us","Network pr",,"true","TRUE","FALSE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","2","false","Market/Sho","3","true","Market/Sho","1","false","Market/Sho","0","false","Not Applic","0","false","Not Applic","1","false","Market/Sho","3","true","Market/Sho","0","false","Not Applic","Once in a","Seldom (<1","Once in a","Seldom (<1","Once in a","Seldom (<1","Once in a","Seldom (<1","Once in a","Seldom (<1","Once in a","Once in a","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Physical a",,"false",,"NA","true","true","true","true","false","30 minutes","true","true","true","false","NA","false","NA",,,"true","true","false","5.8","11.1","4.6","9","4.6","9.3","9","9.3","6.9","6.9","6.2","7","89.7","2","30","2","1","1","1","1","0","0","1","1","0","6","1","1","9","3","1","1","7","1"
"Lubulini","49","Household","Female","Widowed/Separated","Widow/er h",,"Not employ","2","0","2","0","1","0","1","4","2","1","3","9","0","0","Petty trad","1-500","Food purch","Market pur","0","0","2","2","2","true","480","twice",,"less than","true","NA",,"Yes","true",,"true","true","true","false","false","false","false","false","false","false","false","false","false","false",,"Clothing","true","1","36","1","Far","Long ques","No units to withdraw","true","FALSE","FALSE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","1","false","Market/Sho","7","true","Market/Sho","5","true","Market/Sho","1","false","Market/Sho","0","false","Not Applic","7","true","Market/Sho","7","true","Market/Sho","0","false","Not Applic","Pretty oft","Pretty oft","Never","Never","Never","Never","Never","Never","Never","Never","Seldom (<1","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","false","true","true","30 minutes","true","true","true","true","2","false","NA",,,"true","false","false","11.6","3.7","2.3","3","2.3","3.1","3","6.2","2.3","9.2","3.1","3.5","53.3","2","53","3","1","1","1","1","1","0","1","1","0","7","1","1","6","3","1","1","7","1"
"Lubulini","32","Spouse","Female","Married","Other (spe",,"Not employ","0","2","2","0","0","0","0","2","1","1","2","6","0","0","Petty trad","1-500","Food purch","Market pur","0","0","2","2","2","true","480","twice",,"1-2 weeks","true","NA",,"Partially","false","Money Agen","true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Clothing","true","1","40","4","Very friendly agent","Network pr",,"true","FALSE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","1","false","Gifts from","5","true","Market/Sho","3","false","Gathering","1","false","Market/Sho","2","false","Market/Sho","7","true","Market/Sho","7","true","Market/Sho","0","false","Not Applic","Seldom (<1","Never","Never","Never","Seldom (<1","Never","Almost eve","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"FALSE","Other, spe","None","false",,"NA","true","false","true","true","true","30 minutes","true","true","true","true","77","false","NA",,,"false","false","false","2.9","3.7","2.3","6","2.3","15.5","3","3.1","2.3","4.6","3.1","3.5","52.3","2","53","3","1","1","1","1","1","1","1","1","0","8","1","1","6","3","1","1","7","1"
"Sithobela","42","Spouse","Female","Married","Elderly -",,"Not employ","0","1","1","1","0","1","0","3","1","3","4","8","0","1","Petty trad","1-500","Food purch","Market pur","0","3","2","2","2","true","732","twice",,"1-2 weeks","true","NA",,"Yes","false","Money Agen","true","true","true","false","false","false","false","false","false","false","false","false","false","true","Rice","I don't kn","true","1","36","2","Sometimes the money runs out","Long ques","Queuing for a long time","true","FALSE","FALSE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","7","true","Market/Sho","5","true","Market/Sho","2","true","Own produc","3","true","Market/Sho","0","false","Not Applic","7","true","Market/Sho","7","true","Market/Sho","0","false","Not Applic","Pretty oft","Once in a","Seldom (<1","Seldom (<1","Seldom (<1","Seldom (<1","Seldom (<1","Seldom (<1","Seldom (<1","Never","Seldom (<1","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Other, spe","None","false",,"NA","false","true","false","true","true","30 minutes","true","true","true","true","2","false","NA",,,"false","false","false","8.7","7.4","4.6","6","4.6","6.2","6","6.2","2.3","9.2","6.2","3.5","70.9","2","64","3","1","1","1","1","1","0","1","1","0","7","1","1","6","3","1","1","7","1"
"Mpolonjeni","41","Spouse","Female","Married","Elderly -",,"Not employ","1","0","1","2","0","1","1","5","2","1","3","9","0","1","Petty trad","501-1000","Food purch","Market pur","0","0","2","2","2","true","720","twice",,"1-2 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","30","5","Talked with care","Network pr",,"true","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","true","Market/Sho","4","true","Market/Sho","3","false","Market/Sho","4","true","Market/Sho","1","false","Market/Sho","7","true","Market/Sho","4","true","Market/Sho","2","true","Market/Sho","Never","Never","Never","Never","Almost eve","Never","Seldom (<1","Never","Never","Never","Seldom (<1","Pretty oft","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","30 minutes","true","true","true","true","1","false","NA",,,"true","true","true","2.9","3.7","2.3","15","2.3","6.2","3","6.2","9.2","2.3","3.1","3.5","59.7","2","62.5","3","1","1","1","1","1","1","1","1","1","9","1","1","6","3","1","1","8","2"
