"country","survey","stratum","urbrur","region","pbs_id","hh_wt","c01a","c01b","c02","c03","c04","c05","c06_unit","c06_time","c07","c08","c09","c10","c11","c12","age","sex","modgflg","modhflg","modiflg","notmember","today","cluster","agecat","educat","literate","attendschool","achieveprimary","idcode"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","52","871.5805108797998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","26","true",,,"false","false","true","false","completed primary","can read and write","26","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-16T00:00:00.000","9","aged 25 to 29","completed primary","true","false","true","1"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","52","871.5805108797998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","20","true",,,"true","false","true","false","less than primary","can read and write","20","female","individual has module g record","individual has module h record","ineligible for module i","member of household","2015-03-16T00:00:00.000","9","aged 20 to 24","less than primary","true","false","false","2"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","52","871.5805108797998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","2","true",,,"false","true",,,,,"2","female","ineligible for module g","ineligible for module h","individual has module i record","member of household","2015-03-16T00:00:00.000","9","aged 0 to 4",,,,,"3"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","53","7670.3231638418","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","male","self","35","true",,,"false","false","true","false","completed primary","can read and write","35","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-08T00:00:00.000","1","aged 35 to 39","completed primary","true","false","true","1"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","53","7670.3231638418","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","male","son/daughter","13","false","weeks","4.0","false","false","true","true","less than primary","can sign (write) only","13","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-08T00:00:00.000","1","aged 10 to 14","less than primary","false","true","false","3"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","53","7670.3231638418","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","male","son/daughter","10","true",,,"false","false","true","true","less than primary","can sign (write) only","10","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-08T00:00:00.000","1","aged 10 to 14","less than primary","false","true","false","4"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","53","7670.3231638418","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","female","son/daughter","7","false","weeks","4.0","false","false","true","true","less than primary","can sign (write) only","7","female","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-08T00:00:00.000","1","aged 5 to 9","less than primary","false","true","false","5"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","54","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","40","true",,,"false","false","false",,,"can read and write","40","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-04-01T00:00:00.000","39","aged 40 to 44","no education","true","false","false","1"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","54","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","30","true",,,"true","false","false",,,"cannot read or write","30","female","individual has module g record","individual has module h record","ineligible for module i","member of household","2015-04-01T00:00:00.000","39","aged 30 to 34","no education","false","false","false","2"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","54","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","brother/sister","28","true",,,"false","false","true","false","completed o-level","can read and write","28","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-04-01T00:00:00.000","39","aged 25 to 29","completed primary","true","false","true","3"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","54","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","17","false","months","2.0","false","false","true","true","completed primary","can read and write","17","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-04-01T00:00:00.000","39","aged 15 to 19","completed primary","true","true","true","4"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","54","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","15","false","months","2.0","false","false","true","true","completed primary","can read and write","15","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-04-01T00:00:00.000","39","aged 15 to 19","completed primary","true","true","true","5"
"Uganda","Interim ZOI Survey 2015","12","rural","central","55","4489.3129531648","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","4","true",,,"false","true","false",,,"cannot read or write","4","male","ineligible for module g","ineligible for module h","individual has module i record","member of household","2015-03-21T00:00:00.000","14","aged 0 to 4","no education","false","false","false","6"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","54","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","25","true",,,"true","false","true","false","completed primary","can read and write","25","female","ineligible for module g","individual has module h record","ineligible for module i","member of household","2015-04-01T00:00:00.000","39","aged 25 to 29","completed primary","true","false","true","6"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","54","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","9","true",,,"false","false","true","true","less than primary","can sign (write) only","9","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-04-01T00:00:00.000","39","aged 5 to 9","less than primary","false","true","false","7"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","54","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","6","true",,,"false","false","true","true","less than primary","cannot read or write","6","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-04-01T00:00:00.000","39","aged 5 to 9","less than primary","false","true","false","8"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","54","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","0","true",,,"false","true",,,,,"0","male","ineligible for module g","ineligible for module h","individual has module i record","member of household","2015-04-01T00:00:00.000","39","aged 0 to 4",,,,,"9"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","54","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","12","true",,,"false","false","true","true","less than primary","can sign (write) only","12","female","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-04-01T00:00:00.000","39","aged 10 to 14","less than primary","false","true","false","10"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","54","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","11","true",,,"false","false","true","true","less than primary","can sign (write) only","11","female","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-04-01T00:00:00.000","39","aged 10 to 14","less than primary","false","true","false","11"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","54","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","grandson/granddaughter","3","true",,,"false","true","true","false","less than primary","cannot read or write","3","female","ineligible for module g","ineligible for module h","individual has module i record","member of household","2015-04-01T00:00:00.000","39","aged 0 to 4","less than primary","false","false","false","12"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","54","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","grandson/granddaughter","1","true",,,"false","true",,,,,"1","male","ineligible for module g","ineligible for module h","individual has module i record","member of household","2015-04-01T00:00:00.000","39","aged 0 to 4",,,,,"13"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","54","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","12","true",,,"false","false","true","true","less than primary","can read and write","12","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-04-01T00:00:00.000","39","aged 10 to 14","less than primary","true","true","false","14"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","54","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","12","false","months","2.0","false","false","true","true","less than primary","can read and write","12","female","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-04-01T00:00:00.000","39","aged 10 to 14","less than primary","true","true","false","15"
"Uganda","Interim ZOI Survey 2015","12","rural","central","55","4489.3129531648","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","33","true",,,"false","false","true","false","completed primary","can read and write","33","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-21T00:00:00.000","14","aged 30 to 34","completed primary","true","false","true","1"
"Uganda","Interim ZOI Survey 2015","12","rural","central","55","4489.3129531648","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","28","true",,,"true","false","true","false","less than primary","cannot read or write","28","female","individual has module g record","individual has module h record","ineligible for module i","member of household","2015-03-21T00:00:00.000","14","aged 25 to 29","less than primary","false","false","false","2"
"Uganda","Interim ZOI Survey 2015","12","rural","central","55","4489.3129531648","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","12","true",,,"false","false","true","true","less than primary","can read and write","12","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-21T00:00:00.000","14","aged 10 to 14","less than primary","true","true","false","3"
"Uganda","Interim ZOI Survey 2015","12","rural","central","55","4489.3129531648","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","10","true",,,"false","false","true","true","less than primary","can read and write","10","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-21T00:00:00.000","14","aged 10 to 14","less than primary","true","true","false","4"
"Uganda","Interim ZOI Survey 2015","12","rural","central","55","4489.3129531648","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","6","true",,,"false","false","false",,,"cannot read or write","6","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-21T00:00:00.000","14","aged 5 to 9","no education","false","false","false","5"
"Uganda","Interim ZOI Survey 2015","21","urban","eastern","56","3366.8115449915003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","48","true",,,"false","false","true","false","completed university","can read and write","48","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-21T00:00:00.000","30","aged 45 to 49","completed secondary or more","true","false","true","1"
"Uganda","Interim ZOI Survey 2015","21","urban","eastern","56","3366.8115449915003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","46","true",,,"true","false","true","false","tertiary education","can read and write","46","female","individual has module g record","individual has module h record","ineligible for module i","member of household","2015-03-21T00:00:00.000","30","aged 45 to 49","completed secondary or more","true","false","true","2"
"Uganda","Interim ZOI Survey 2015","21","urban","eastern","56","3366.8115449915003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","nephew/niece","17","true",,,"true","false","true","true","completed primary","can read and write","17","female","ineligible for module g","individual has module h record","ineligible for module i","member of household","2015-03-21T00:00:00.000","30","aged 15 to 19","completed primary","true","true","true","3"
"Uganda","Interim ZOI Survey 2015","21","urban","eastern","56","3366.8115449915003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","9","true",,,"false","false","true","true","less than primary","can read and write","9","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-21T00:00:00.000","30","aged 5 to 9","less than primary","true","true","false","4"
"Uganda","Interim ZOI Survey 2015","21","urban","eastern","56","3366.8115449915003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","nephew/niece","22","false","months","4.0","true","false","true","true","completed a-level","can read and write","22","female","ineligible for module g","individual is missing module h record","ineligible for module i","member of household","2015-03-21T00:00:00.000","30","aged 20 to 24","completed secondary or more","true","true","true","5"
"Uganda","Interim ZOI Survey 2015","21","urban","eastern","56","3366.8115449915003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","17","false","months","2.0","false","false","true","true","completed o-level","can read and write","17","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-21T00:00:00.000","30","aged 15 to 19","completed primary","true","true","true","6"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","57","4338.3463157895","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","29","true",,,"false","false","false",,,"cannot read or write","29","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-08T00:00:00.000","6","aged 25 to 29","no education","false","false","false","1"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","57","4338.3463157895","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","20","true",,,"true","false","true","false","less than primary","can read and write","20","female","individual has module g record","individual has module h record","ineligible for module i","member of household","2015-03-08T00:00:00.000","6","aged 20 to 24","less than primary","true","false","false","2"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","57","4338.3463157895","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","5","true",,,"false","true","false",,,"cannot read or write","5","female","ineligible for module g","ineligible for module h","identified as ineligible in module i","member of household","2015-03-08T00:00:00.000","6","aged 5 to 9","no education","false","false","false","3"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","57","4338.3463157895","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","1","true",,,"false","true",,,,,"1","female","ineligible for module g","ineligible for module h","individual has module i record","member of household","2015-03-08T00:00:00.000","6","aged 0 to 4",,,,,"4"
"Uganda","Interim ZOI Survey 2015","42","rural","western","58","5034.7487781036","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","35","true",,,"false","false","true","false","less than primary","can read and write","35","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-29T00:00:00.000","40","aged 35 to 39","less than primary","true","false","false","1"
"Uganda","Interim ZOI Survey 2015","42","rural","western","58","5034.7487781036","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","27","true",,,"true","false","true","false","less than primary","can read and write","27","female","individual has module g record","individual has module h record","ineligible for module i","member of household","2015-03-29T00:00:00.000","40","aged 25 to 29","less than primary","true","false","false","2"
"Uganda","Interim ZOI Survey 2015","42","rural","western","58","5034.7487781036","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","5","true",,,"false","true","true","true","less than primary","cannot read or write","5","male","ineligible for module g","ineligible for module h","identified as ineligible in module i","member of household","2015-03-29T00:00:00.000","40","aged 5 to 9","less than primary","false","true","false","3"
"Uganda","Interim ZOI Survey 2015","42","rural","western","58","5034.7487781036","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","0","true",,,"false","true",,,,,"0","female","ineligible for module g","ineligible for module h","individual has module i record","member of household","2015-03-29T00:00:00.000","40","aged 0 to 4",,,,,"4"
"Uganda","Interim ZOI Survey 2015","42","rural","western","58","5034.7487781036","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","6","true",,,"false","false","true","true","less than primary","can read and write","6","female","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-29T00:00:00.000","40","aged 5 to 9","less than primary","true","true","false","5"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","59","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","32","true",,,"false","false","true","false","less than primary","cannot read or write","32","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-05-02T00:00:00.000","39","aged 30 to 34","less than primary","false","false","false","1"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","59","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","29","true",,,"true","false","false",,,"cannot read or write","29","female","individual has module g record","individual has module h record","ineligible for module i","member of household","2015-05-02T00:00:00.000","39","aged 25 to 29","no education","false","false","false","2"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","59","5123.2881518866","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","1","true",,,"false","true",,,,,"1","female","ineligible for module g","ineligible for module h","individual has module i record","member of household","2015-05-02T00:00:00.000","39","aged 0 to 4",,,,,"3"
"Uganda","Interim ZOI Survey 2015","21","urban","eastern","60","3751.72","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","female","self","60","true",,,"false","false","false",,,"cannot read or write","60","female","individual has module g record","ineligible for module h","ineligible for module i","member of household","2015-03-16T00:00:00.000","31","aged 60 to 64","no education","false","false","false","2"
"Uganda","Interim ZOI Survey 2015","22","rural","eastern","94","2982.2785672515","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","0","true",,,"false","true",,,,,"0","male","ineligible for module g","ineligible for module h","individual has module i record","member of household","2015-03-11T00:00:00.000","23","aged 0 to 4",,,,,"5"
"Uganda","Interim ZOI Survey 2015","21","urban","eastern","60","3751.72","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","male","grandson/granddaughter","6","true",,,"false","false","true","true","less than primary","can sign (write) only","6","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-16T00:00:00.000","31","aged 5 to 9","less than primary","false","true","false","3"
"Uganda","Interim ZOI Survey 2015","21","urban","eastern","60","3751.72","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","male","grandson/granddaughter","8","true",,,"false","false","true","true","less than primary","can read and write","8","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-16T00:00:00.000","31","aged 5 to 9","less than primary","true","true","false","4"
"Uganda","Interim ZOI Survey 2015","21","urban","eastern","60","3751.72","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","male","son/daughter","16","true",,,"false","false","true","true","completed primary","can read and write","16","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-16T00:00:00.000","31","aged 15 to 19","completed primary","true","true","true","5"
"Uganda","Interim ZOI Survey 2015","21","urban","eastern","60","3751.72","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","female","son/daughter","28","true",,,"true","false","true","false","completed primary","can read and write","28","female","ineligible for module g","individual has module h record","ineligible for module i","member of household","2015-03-16T00:00:00.000","31","aged 25 to 29","completed primary","true","false","true","6"
"Uganda","Interim ZOI Survey 2015","12","rural","central","61","4736.815864661699","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","28","true",,,"false","false","true","false","less than primary","can read and write","28","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-21T00:00:00.000","38","aged 25 to 29","less than primary","true","false","false","1"
"Uganda","Interim ZOI Survey 2015","12","rural","central","61","4736.815864661699","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","21","true",,,"true","false","true","false","less than primary","can read and write","21","female","individual has module g record","individual has module h record","ineligible for module i","member of household","2015-03-21T00:00:00.000","38","aged 20 to 24","less than primary","true","false","false","2"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","62","3864.409323308301","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","30","false","weeks","2.0","false","false","true","false","less than primary","can sign (write) only","30","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-18T00:00:00.000","13","aged 30 to 34","less than primary","false","false","false","1"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","62","3864.409323308301","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","31","true",,,"true","false","false",,,"cannot read or write","31","female","individual has module g record","individual has module h record","ineligible for module i","member of household","2015-03-18T00:00:00.000","13","aged 30 to 34","no education","false","false","false","2"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","62","3864.409323308301","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","brother/sister","20","true",,,"true","false","false",,,"cannot read or write","20","female","ineligible for module g","individual has module h record","ineligible for module i","member of household","2015-03-18T00:00:00.000","13","aged 20 to 24","no education","false","false","false","3"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","62","3864.409323308301","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","15","true",,,"true","false","true","true","less than primary","can read and write","15","female","ineligible for module g","individual has module h record","ineligible for module i","member of household","2015-03-18T00:00:00.000","13","aged 15 to 19","less than primary","true","true","false","4"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","62","3864.409323308301","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","13","true",,,"false","false","true","true","less than primary","can read and write","13","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-18T00:00:00.000","13","aged 10 to 14","less than primary","true","true","false","5"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","62","3864.409323308301","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","7","true",,,"false","false","true","true","less than primary","can sign (write) only","7","female","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-18T00:00:00.000","13","aged 5 to 9","less than primary","false","true","false","6"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","62","3864.409323308301","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","3","true",,,"false","true","false",,,"cannot read or write","3","male","ineligible for module g","ineligible for module h","individual has module i record","member of household","2015-03-18T00:00:00.000","13","aged 0 to 4","no education","false","false","false","7"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","62","3864.409323308301","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","12","true",,,"false","false","true","true","less than primary","can sign (write) only","12","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-18T00:00:00.000","13","aged 10 to 14","less than primary","false","true","false","8"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","62","3864.409323308301","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","9","true",,,"false","false","true","true","less than primary","can sign (write) only","9","female","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-18T00:00:00.000","13","aged 5 to 9","less than primary","false","true","false","9"
"Uganda","Interim ZOI Survey 2015","32","rural","northern","62","3864.409323308301","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","3","true",,,"false","true","false",,,"cannot read or write","3","male","ineligible for module g","ineligible for module h","individual has module i record","member of household","2015-03-18T00:00:00.000","13","aged 0 to 4","no education","false","false","false","10"
"Uganda","Interim ZOI Survey 2015","42","rural","western","63","4470.4841897233","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","24","true",,,"false","false","true","false","less than primary","can read and write","24","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-06T00:00:00.000","3","aged 20 to 24","less than primary","true","false","false","1"
"Uganda","Interim ZOI Survey 2015","42","rural","western","63","4470.4841897233","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","23","true",,,"true","false","true","false","less than primary","can read and write","23","female","individual has module g record","individual has module h record","ineligible for module i","member of household","2015-03-06T00:00:00.000","3","aged 20 to 24","less than primary","true","false","false","2"
"Uganda","Interim ZOI Survey 2015","42","rural","western","63","4470.4841897233","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","3","true",,,"false","true","false",,,"cannot read or write","3","female","ineligible for module g","ineligible for module h","individual has module i record","member of household","2015-03-06T00:00:00.000","3","aged 0 to 4","no education","false","false","false","3"
"Uganda","Interim ZOI Survey 2015","42","rural","western","63","4470.4841897233","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","1","true",,,"false","true",,,,,"1","male","ineligible for module g","ineligible for module h","individual has module i record","member of household","2015-03-06T00:00:00.000","3","aged 0 to 4",,,,,"4"
"Uganda","Interim ZOI Survey 2015","12","rural","central","64","2580.4052857143","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","34","true",,,"false","false","true","false","less than primary","can read and write","34","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-19T00:00:00.000","8","aged 30 to 34","less than primary","true","false","false","1"
"Uganda","Interim ZOI Survey 2015","12","rural","central","64","2580.4052857143","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","35","true",,,"true","false","false",,,"cannot read or write","35","female","individual has module g record","individual has module h record","ineligible for module i","member of household","2015-03-19T00:00:00.000","8","aged 35 to 39","no education","false","false","false","2"
"Uganda","Interim ZOI Survey 2015","12","rural","central","64","2580.4052857143","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","4","true",,,"false","true","false",,,"cannot read or write","4","female","ineligible for module g","ineligible for module h","individual has module i record","member of household","2015-03-19T00:00:00.000","8","aged 0 to 4","no education","false","false","false","3"
"Uganda","Interim ZOI Survey 2015","12","rural","central","64","2580.4052857143","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter-in-law","1","true",,,"false","true",,,,,"1","male","ineligible for module g","ineligible for module h","individual has module i record","member of household","2015-03-19T00:00:00.000","8","aged 0 to 4",,,,,"4"
"Uganda","Interim ZOI Survey 2015","42","rural","western","65","4067.6493506494","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","25","true",,,"false","false","true","false","tertiary education","can read and write","25","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-12T00:00:00.000","19","aged 25 to 29","completed secondary or more","true","false","true","1"
"Uganda","Interim ZOI Survey 2015","42","rural","western","65","4067.6493506494","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","24","true",,,"true","false","true","false","completed primary","can read and write","24","female","individual has module g record","individual has module h record","ineligible for module i","member of household","2015-03-12T00:00:00.000","19","aged 20 to 24","completed primary","true","false","true","2"
"Uganda","Interim ZOI Survey 2015","12","rural","central","66","4489.3129531648","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","female","self","60","true",,,"false","false","true","false","less than primary","can read and write","60","female","individual has module g record","ineligible for module h","ineligible for module i","member of household","2015-03-23T00:00:00.000","14","aged 60 to 64","less than primary","true","false","false","2"
"Uganda","Interim ZOI Survey 2015","12","rural","central","66","4489.3129531648","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","female","grandson/granddaughter","14","false","months","2.0","false","false","true","true","completed primary","can read and write","14","female","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-23T00:00:00.000","14","aged 10 to 14","completed primary","true","true","true","3"
"Uganda","Interim ZOI Survey 2015","12","rural","central","66","4489.3129531648","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","male","grandson/granddaughter","9","false","days","1.0","false","false","true","true","less than primary","can read and write","9","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-23T00:00:00.000","14","aged 5 to 9","less than primary","true","true","false","4"
"Uganda","Interim ZOI Survey 2015","12","rural","central","66","4489.3129531648","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","male","grandson/granddaughter","7","true",,,"false","false","true","true","less than primary","cannot read or write","7","male","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-23T00:00:00.000","14","aged 5 to 9","less than primary","false","true","false","5"
"Uganda","Interim ZOI Survey 2015","12","rural","central","66","4489.3129531648","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","female","grandson/granddaughter","6","true",,,"false","false","true","true","less than primary","cannot read or write","6","female","ineligible for module g","ineligible for module h","ineligible for module i","member of household","2015-03-23T00:00:00.000","14","aged 5 to 9","less than primary","false","true","false","6"
