"country","survey","cluster","stratum","urbrur","zoi","pbs_id","hh_wt","c01a","c01b","c02","c03","c04","c05","c06_unit","c06_time","c07","c08","c09","c10","c11","c12","age","sex","modgflg","modhflg","modiflg","notmember","agecat","educat","literate","attendschool","achieveprimary","today","idcode"
"Nepal","Interim ZOI Survey 2015","7","12","rural","in zoi","32","1854.8005813953","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","3","true",,,"false","true","false",,,"cannot read or write","3","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","false","false","false","2015-08-15T00:00:00.000","7"
"Nepal","Interim ZOI Survey 2015","25","41","urban","in zoi","33","363.52333776849997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","62","true",,,"false","false","true","false","university or above","can read and write","62","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","60 to 64","completed secondary or more","true","false","true","2015-08-12T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","25","41","urban","in zoi","33","363.52333776849997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","30","true",,,"true","false","true","false","class 12","can read and write","30","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","30 to 34","completed secondary or more","true","false","true","2015-08-12T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","25","41","urban","in zoi","33","363.52333776849997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","27","true",,,"false","false","true","false","university or above","can read and write","27","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","25 to 29","completed secondary or more","true","false","true","2015-08-12T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","25","41","urban","in zoi","33","363.52333776849997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","grandson/granddaughter","1","true",,,"false","true",,,,,"1","female","ineligible for module g","ineligible for module h","individual has module i record","member of household","0 to 4",,,,,"2015-08-12T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","25","41","urban","in zoi","33","363.52333776849997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","19","true",,,"false","false","true","true","class 12","can read and write","19","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","15 to 19","completed secondary or more","true","true","true","2015-08-12T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","25","41","urban","in zoi","33","363.52333776849997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","servant/maid","11","false","days","4.0","false","false","true","true","class 2","can read and write","11","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-08-12T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","35","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","50","true",,,"false","false","true","false","class 8","can read and write","50","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","50 to 54","completed primary","true","false","true","2015-09-01T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","35","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","44","true",,,"true","false","false",,,"can sign (write) only","44","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","40 to 44","no education","false","false","false","2015-09-01T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","35","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","26","false","months","2.0","false","false","true","false","university or above","can read and write","26","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","25 to 29","completed secondary or more","true","false","true","2015-09-01T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","35","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","20","false","months","2.0","true","false","true","false","class 12","can read and write","20","female","ineligible for module g","individual is missing module h record","ineligible for module i (age >= 3)","member of household","20 to 24","completed secondary or more","true","false","true","2015-09-01T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","35","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","21","false","months","2.0","false","false","true","false","class 9","can read and write","21","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","20 to 24","completed primary","true","false","true","2015-09-01T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","35","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","21","true",,,"true","false","true","false","class 10","can read and write","21","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","20 to 24","completed secondary or more","true","false","true","2015-09-01T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","35","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","grandson/granddaughter","1","true",,,"false","true",,,,,"1","female","ineligible for module g","ineligible for module h","individual has module i record","member of household","0 to 4",,,,,"2015-09-01T00:00:00.000","7"
"Nepal","Interim ZOI Survey 2015","3","42","rural","in zoi","36","1782.2602749851999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","65","true",,,"false","false","true","false","class 2","can read and write","65","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","65 to 69","less than primary","true","false","false","2015-08-13T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","3","42","rural","in zoi","36","1782.2602749851999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","61","true",,,"false","false","false",,,"cannot read or write","61","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","60 to 64","no education","false","false","false","2015-08-13T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","3","42","rural","in zoi","36","1782.2602749851999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","29","false","months","3.0","true","false","false",,,"can sign (write) only","29","female","ineligible for module g","individual is missing module h record","ineligible for module i (age >= 3)","member of household","25 to 29","no education","false","false","false","2015-08-13T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","3","42","rural","in zoi","36","1782.2602749851999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","grandson/granddaughter","7","true",,,"false","false","true","true","less than class 1","can read and write","7","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","true","true","false","2015-08-13T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","3","42","rural","in zoi","36","1782.2602749851999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","grandson/granddaughter","1","false","months","3.0","false","true",,,,,"1","male","ineligible for module g","ineligible for module h","child (aged 0-1) is missing module i record","member of household","0 to 4",,,,,"2015-08-13T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","3","42","rural","in zoi","36","1782.2602749851999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","23","false","weeks","2.0","true","false","true","false","class 7","can read and write","23","female","ineligible for module g","individual is missing module h record","ineligible for module i (age >= 3)","member of household","20 to 24","completed primary","true","false","true","2015-08-13T00:00:00.000","8"
"Nepal","Interim ZOI Survey 2015","3","42","rural","in zoi","36","1782.2602749851999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","grandson/granddaughter","0","false","weeks","2.0","false","true",,,,,"0","female","ineligible for module g","ineligible for module h","child (aged 0-1) is missing module i record","member of household","0 to 4",,,,,"2015-08-13T00:00:00.000","9"
"Nepal","Interim ZOI Survey 2015","18","12","rural","in zoi","37","2052.9324324323998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","47","true",,,"false","false","true","false","class 5","can read and write","47","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","45 to 49","completed primary","true","false","true","2015-09-26T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","18","12","rural","in zoi","37","2052.9324324323998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","46","true",,,"true","false","false",,,"can sign (write) only","46","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","45 to 49","no education","false","false","false","2015-09-26T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","18","12","rural","in zoi","37","2052.9324324323998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","24","true",,,"false","false","true","false","class 10","can read and write","24","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","20 to 24","completed secondary or more","true","false","true","2015-09-26T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","18","12","rural","in zoi","37","2052.9324324323998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","22","true",,,"true","false","true","false","class 9","can read and write","22","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","20 to 24","completed primary","true","false","true","2015-09-26T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","18","12","rural","in zoi","37","2052.9324324323998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","grandson/granddaughter","2","true",,,"false","true",,,,,"2","male","ineligible for module g","ineligible for module h","individual has module i record","member of household","0 to 4",,,,,"2015-09-26T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","35","42","rural","in zoi","38","1645.1207593532001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","53","true",,,"false","false","true","false","class 6","can read and write","53","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","50 to 54","completed primary","true","false","true","2015-09-06T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","35","42","rural","in zoi","38","1645.1207593532001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","52","true",,,"false","false","false",,,"cannot read or write","52","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","50 to 54","no education","false","false","false","2015-09-06T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","35","42","rural","in zoi","38","1645.1207593532001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","20","false","months","3.0","false","false","true","true","class 12","can read and write","20","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","20 to 24","completed secondary or more","true","true","true","2015-09-06T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","2","42","rural","in zoi","40","2102.4896616541","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","26","true",,,"true","false","true","false","class 12","can read and write","26","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","completed secondary or more","true","false","true","2015-08-24T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","2","42","rural","in zoi","40","2102.4896616541","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","6","true",,,"false","false","true","true","class 1","can read and write","6","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-08-24T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","2","42","rural","in zoi","40","2102.4896616541","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","2","true",,,"false","true",,,,,"2","male","ineligible for module g","ineligible for module h","individual has module i record","member of household","0 to 4",,,,,"2015-08-24T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","7","12","rural","in zoi","41","1854.8005813953","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","32","false","weeks","2.0","false","false","true","true","university or above","can read and write","32","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","30 to 34","completed secondary or more","true","true","true","2015-08-15T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","7","12","rural","in zoi","41","1854.8005813953","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","27","true",,,"true","false","true","false","class 10","can read and write","27","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","completed secondary or more","true","false","true","2015-08-15T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","7","12","rural","in zoi","41","1854.8005813953","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","11","true",,,"false","false","true","true","class 6","can read and write","11","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","completed primary","true","true","true","2015-08-15T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","7","12","rural","in zoi","41","1854.8005813953","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","5","false","months","2.0","false","true","true","true","less than class 1","cannot read or write","5","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","true","false","2015-08-15T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","7","12","rural","in zoi","41","1854.8005813953","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","4","true",,,"false","true","true","true","less than class 1","cannot read or write","4","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","false","true","false","2015-08-15T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","7","12","rural","in zoi","41","1854.8005813953","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","1","true",,,"false","true",,,,,"1","male","ineligible for module g","ineligible for module h","individual has module i record","member of household","0 to 4",,,,,"2015-08-15T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","42","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","27","false","weeks","1.0","false","false","true","false","class 10","can read and write","27","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","25 to 29","completed secondary or more","true","false","true","2015-09-25T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","42","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","27","true",,,"true","false","true","false","class 10","can read and write","27","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","completed secondary or more","true","false","true","2015-09-25T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","42","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","5","true",,,"false","true","true","true","less than class 1","can sign (write) only","5","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","true","false","2015-09-25T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","42","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","0","true",,,"false","true",,,,,"0","female","ineligible for module g","ineligible for module h","individual has module i record","member of household","0 to 4",,,,,"2015-09-25T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","6","42","rural","in zoi","43","1903.3467428817999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","59","true",,,"false","false","false",,,"cannot read or write","59","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","55 to 59","no education","false","false","false","2015-08-27T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","6","42","rural","in zoi","43","1903.3467428817999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","30","true",,,"true","false","false",,,"can sign (write) only","30","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","30 to 34","no education","false","false","false","2015-08-27T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","6","42","rural","in zoi","43","1903.3467428817999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","32","true",,,"false","false","true","false","class 11","can read and write","32","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","30 to 34","completed secondary or more","true","false","true","2015-08-27T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","6","42","rural","in zoi","43","1903.3467428817999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","grandson/granddaughter","12","true",,,"false","false","true","true","class 4","can read and write","12","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-08-27T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","6","42","rural","in zoi","43","1903.3467428817999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","grandson/granddaughter","8","true",,,"false","false","true","true","less than class 1","cannot read or write","8","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","true","false","2015-08-27T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","6","42","rural","in zoi","43","1903.3467428817999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","grandson/granddaughter","3","true",,,"false","true","false",,,"cannot read or write","3","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","false","false","false","2015-08-27T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","6","42","rural","in zoi","43","1903.3467428817999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","24","false","months","1.0","false","false","true","false","class 7","can read and write","24","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","20 to 24","completed primary","true","false","true","2015-08-27T00:00:00.000","7"
"Nepal","Interim ZOI Survey 2015","6","42","rural","in zoi","43","1903.3467428817999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","18","false","months","2.0","false","false","true","false","class 5","can read and write","18","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","15 to 19","completed primary","true","false","true","2015-08-27T00:00:00.000","8"
"Nepal","Interim ZOI Survey 2015","6","42","rural","in zoi","43","1903.3467428817999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","16","true",,,"true","false","true","false","class 3","cannot read or write","16","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","15 to 19","less than primary","false","false","false","2015-08-27T00:00:00.000","9"
"Nepal","Interim ZOI Survey 2015","6","42","rural","in zoi","43","1903.3467428817999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","13","true",,,"false","false","true","true","class 5","can read and write","13","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","completed primary","true","true","true","2015-08-27T00:00:00.000","10"
"Nepal","Interim ZOI Survey 2015","6","42","rural","in zoi","43","1903.3467428817999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","28","false","months","3.0","true","false","true","false","class 8","can read and write","28","female","ineligible for module g","individual is missing module h record","ineligible for module i (age >= 3)","member of household","25 to 29","completed primary","true","false","true","2015-08-27T00:00:00.000","11"
"Nepal","Interim ZOI Survey 2015","6","42","rural","in zoi","43","1903.3467428817999","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","grandson/granddaughter","4","false","months","3.0","false","true","false",,,"cannot read or write","4","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","false","false","false","2015-08-27T00:00:00.000","12"
"Nepal","Interim ZOI Survey 2015","1","32","rural","in zoi","45","1321.6014456742998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","39","true",,,"true","false","false",,,"cannot read or write","39","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","35 to 39","no education","false","false","false","2015-08-25T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","1","32","rural","in zoi","45","1321.6014456742998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","20","true",,,"true","false","true","false","class 9","can read and write","20","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","20 to 24","completed primary","true","false","true","2015-08-25T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","1","32","rural","in zoi","45","1321.6014456742998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","16","true",,,"false","false","true","true","class 2","can read and write","16","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","15 to 19","less than primary","true","true","false","2015-08-25T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","1","32","rural","in zoi","45","1321.6014456742998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","12","true",,,"false","false","true","true","class 2","can read and write","12","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-08-25T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","1","32","rural","in zoi","45","1321.6014456742998","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","9","true",,,"false","false","true","true","less than class 1","can read and write","9","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","true","true","false","2015-08-25T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","16","32","rural","in zoi","46","1988.8156159325","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","65","true",,,"false","false","true","false","class 9","can read and write","65","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","65 to 69","completed primary","true","false","true","2015-09-15T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","16","32","rural","in zoi","46","1988.8156159325","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","60","true",,,"false","false","true","false","class 4","can read and write","60","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","60 to 64","less than primary","true","false","false","2015-09-15T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","19","42","rural","in zoi","47","4086.396875","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","52","true",,,"false","false","true","false","koranic/religious only (no formal education)","can read and write","52","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","50 to 54","no education","true","false","false","2015-08-17T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","19","42","rural","in zoi","47","4086.396875","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","49","true",,,"true","false","true","false","koranic/religious only (no formal education)","can read and write","49","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","45 to 49","no education","true","false","false","2015-08-17T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","19","42","rural","in zoi","47","4086.396875","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","31","true",,,"true","false","true","false","class 4","can read and write","31","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","30 to 34","less than primary","true","false","false","2015-08-17T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","19","42","rural","in zoi","47","4086.396875","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","grandson/granddaughter","7","true",,,"false","false","true","true","less than class 1","can read only","7","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","true","false","2015-08-17T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","19","42","rural","in zoi","47","4086.396875","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","grandson/granddaughter","5","true",,,"false","true","false",,,"cannot read or write","5","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","false","false","2015-08-17T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","19","42","rural","in zoi","47","4086.396875","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","20","true",,,"true","false","true","false","koranic/religious only (no formal education)","can read and write","20","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","20 to 24","no education","true","false","false","2015-08-17T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","19","42","rural","in zoi","47","4086.396875","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","27","true",,,"true","false","true","false","koranic/religious only (no formal education)","can read and write","27","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","no education","true","false","false","2015-08-17T00:00:00.000","7"
"Nepal","Interim ZOI Survey 2015","19","42","rural","in zoi","47","4086.396875","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","14","true",,,"false","false","true","true","koranic/religious only (no formal education)","can read and write","14","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","no education","true","true","false","2015-08-17T00:00:00.000","8"
"Nepal","Interim ZOI Survey 2015","19","42","rural","in zoi","47","4086.396875","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","12","true",,,"false","false","true","true","koranic/religious only (no formal education)","can read and write","12","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","no education","true","true","false","2015-08-17T00:00:00.000","9"
"Nepal","Interim ZOI Survey 2015","12","32","rural","in zoi","48","1826.0582237861","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","70","true",,,"false","false","true","false","class 6","can read and write","70","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","70 to 74","completed primary","true","false","true","2015-09-06T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","12","32","rural","in zoi","48","1826.0582237861","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","59","true",,,"false","false","false",,,"cannot read or write","59","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","55 to 59","no education","false","false","false","2015-09-06T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","49","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","22","true",,,"true","false","true","false","class 7","can read and write","22","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","20 to 24","completed primary","true","false","true","2015-08-30T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","49","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","2","true",,,"false","true",,,,,"2","male","ineligible for module g","ineligible for module h","individual has module i record","member of household","0 to 4",,,,,"2015-08-30T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","17","12","rural","in zoi","50","1704.2591877618","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","34","true",,,"true","false","true","false","adult literacy only (no formal education)","can read and write","34","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","30 to 34","no education","true","false","false","2015-09-05T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","17","12","rural","in zoi","50","1704.2591877618","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","12","true",,,"false","false","true","true","class 6","can read and write","12","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","completed primary","true","true","true","2015-09-05T00:00:00.000","3"
