"country","pbs_id","urbrur","weai_wt","stratum","survey","zoi","g104","g106","g107","g108","g109","g110","g111","g201_a","g201_b","g201_c","g201_d","g201_e","g201_f","g202_a","g202_b","g202_c","g202_d","g202_e","g202_f","g203_a","g203_b","g203_c","g203_d","g203_e","g203_f","g301a_a","g301a_b","g301a_c","g301a_d","g301a_e","g301a_f","g301a_g","g301a_h","g301a_i","g301a_j","g301a_k","g301a_l","g301a_m","g301a_n","g301b_a","g301b_b","g301b_c","g301b_d","g301b_e","g301b_f","g301b_g","g301b_h","g301b_i","g301b_j","g301b_k","g301b_l","g301b_m","g301b_n","g302_a","g302_b","g302_c","g302_d","g302_e","g302_f","g302_g","g302_h","g302_i","g302_j","g302_k","g302_l","g302_m","g302_n","g303_a","g303_b","g303_c","g303_d","g303_e","g303_f","g303_g","g304_a","g304_b","g304_c","g304_d","g304_e","g304_f","g304_g","g305_a","g305_b","g305_c","g305_d","g305_e","g305_f","g305_g","g306_a","g306_b","g306_c","g306_d","g306_e","g306_f","g306_g","g307_a","g307_b","g307_c","g307_d","g307_e","g308_a","g308_b","g308_c","g308_d","g308_e","g309_a","g309_b","g309_c","g309_d","g309_e","g401","g402","g403","g404_a","g404_b","g404_c","g404_d","g404_e","g404_f","g404_g","g404_h","g404_i","g404_j","g404_k","g405_a","g405_b","g405_c","g405_d","g405_e","g405_f","g405_g","g405_h","g405_i","g405_j","g405_k","g501_a","g501_b","g501_c","g501_d","g501_e","g501_f","g501_g","g502_a","g502_b","g502_c","g502_d","g502_e","g502_f","g502_g","g601b","g602","today","cluster","idcode"
"Mozambique","147","rural","777.3171210958","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","36","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","false","false","true","false","false","true","false","false","false","false","false","1",,".",,,"2",,,"1",,,,,,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,".",".",".",".","[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","no","no","no","no","no","true","true","no","no","no",".",".",".",".",".",".","no","no",,,"[z] not applicable","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse",".","medium extent","medium extent",".",".",".","medium extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-25T00:00:00.000","9","2"
"Mozambique","347","rural","2537.5395384491","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","48","true","true","NA","Formerly married or lived with a man","widowed","false","false","false","false","false","false",".",".",".",".",,,".",".",".",".",,,"true","false","false","true","false","true","false","false","false","false","false","false","false","false","2",,".","6",,"2",,,".",,,,,,"[a] self only",,".","[a] self only",,"[a] self only",,,".",,".",".",".",".","[z] not applicable",,".","[a] self only",,"[z] not applicable",,"[z] not applicable",,".","[a] self only",,"[z] not applicable",,"[z] not applicable",,".","[a] self only",,"[z] not applicable",,"[z] not applicable",,".","[a] self only",,"[a] self only",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","not applicable","not applicable","not applicable","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","yes","yes",,,"[a] self only","[a] self only","[a] self only","[z] not applicable","[z] not applicable","[z] not applicable","[a] self only",".",".",".",".",".",".",".","about the same as usual","7","2015-10-08T00:00:00.000","27","2"
"Mozambique","149","rural","955.1294008983","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","30","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","true","false","true","false","false","false","false","true","false","false","false","1",,".","4",,"5",,,".",,"1",,,,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,".",,"[ab] self and partner/spouse",".",".",".","[z] not applicable",,".","[ab] self and partner/spouse",,"[z] not applicable",,"[z] not applicable",,".","[ab] self and partner/spouse",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","no","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","small extent","small extent","small extent",".",".",".","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-08T00:00:00.000","42","2"
"Mozambique","150","rural","370.6404174573","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","30","true","true","Currently married or living with a man","NA","NA","false","false","false","false","false","false",".",".",".",".",,,".",".",".",".",,,"true","false","false","false",,"true","false","false","false","false","false","false","true","false","1",,".",,,"4",,,".",,,,"1",,"[b] partner/spouse only",,".",".",,"[b] partner/spouse only",,,".",,".",".","[b] partner/spouse only",".","[b] partner/spouse only",,".",".",,"[b] partner/spouse only",,"[c] other hh member only",,".",".",,"[b] partner/spouse only",,"[b] partner/spouse only",,".",".",,"[b] partner/spouse only",,"[b] partner/spouse only",,".",".",,"[b] partner/spouse only",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","yes, but with difficulty","no, not at all comfortable","don't know","don't know","don't know","don't know","don't know","don't know","don't know","true","true","don't know","don't know",".",".",".",".",".",".",".","no","no",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[z] not applicable","[z] not applicable","[z] not applicable","[b] partner/spouse only","not at all","small extent","small extent",".",".",".","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-19T00:00:00.000","15","2"
"Mozambique","151","rural","1248.1340445269","52","Interim ZOI Survey 2015","data collected by westat","[a] alone","30","true","true","Currently married or living with a man","NA","NA","true","true","true","false","false","false","input into most or all decisions","input into some decisions","input into some decisions",".",,,"input into some decisions","input into some decisions","input into some decisions",".",,,"true","false","false","true","false","true","false","false","true","false","true","true","true","true","1",,".","6",,"7",,,"3+",,"4","2","1","2","[a] self only",,".","[a] self only",,"[b] partner/spouse only",,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","[z] not applicable",,".","[a] self only",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only",,".","[a] self only",,"[ab] self and partner/spouse",,"yes, in-kind","no","no","no","no","[b] partner/spouse only",,,".",".","[b] partner/spouse only",".",".",".",".","yes, comfortably","not applicable","yes, comfortably","no","no","yes","no","no","no","no","true","false","no","no",".",".","no",".",".",".",".","no",".",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","[z] not applicable","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","medium extent","medium extent","small extent",".","medium extent",".","medium extent","about the same as usual","6","2015-10-02T00:00:00.000","14","2"
"Mozambique","152","rural","323.5024390244","62","Interim ZOI Survey 2015","data collected by westat","[a] alone","49","true","true","NA","Formerly married or lived with a man","separated","true","false","true","false","true","false","input into most or all decisions",".","input into most or all decisions",".",,,"input into most or all decisions",".","input into most or all decisions",".",,,"true","false","false","true","false","true","false","false","true","false","true","true","true","false","3",,".","8",,"3",,,"2",,"1","1","1",,"[ac] self and other hh member",,".","[a] self only",,"[a] self only",,,"[a] self only",,"[a] self only","[a] self only","[a] self only",".","[z] not applicable",,".","[a] self only",,"[z] not applicable",,"[a] self only",,".","[a] self only",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[ac] self and other hh member",,".","[a] self only",,"[a] self only",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, comfortably","yes, comfortably","yes, but with difficulty","no","yes","yes","no","no","no","no","true","true","no","no",".","no","no",".",".",".",".","no","yes",,,"[a] self only","[a] self only","[a] self only","[z] not applicable","[a] self only","[a] self only","[a] self only",".",".",".",".",".",".",".","more than usual","neutral, neither satisfied nor dissatisfied","2015-09-28T00:00:00.000","12","2"
"Mozambique","153","rural","666.4991352201","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","26","true","true","NA","Formerly married or lived with a man","separated","true","false","false","false","false","false","input into most or all decisions",".",".",".",,,"input into most or all decisions",".",".",".",,,"true","false","false","true","false","true","false","false","false","false","true","true","false","false","2",,".","1",,"4",,,".",,"1","1",,,"[a] self only",,".","[a] self only",,"[a] self only",,,".",,"[a] self only","[a] self only",".",".","[z] not applicable",,".","[a] self only",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[a] self only",,".","[a] self only",,"[a] self only",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","yes","no","no","no","no","no","true","true","no","no",".","no",".",".",".",".",".","no","yes",,,"[a] self only","[a] self only","[a] self only","[z] not applicable","[z] not applicable","[z] not applicable","[a] self only",".",".",".",".",".",".",".","less than usual","not satisfied","2015-10-27T00:00:00.000","22","2"
"Mozambique","155","urban","2329.2814285714","31","Interim ZOI Survey 2015","data collected by westat","[a] alone","30","true","true","NA","Formerly married or lived with a man","divorced","true","false","false","false","false","false","input into most or all decisions",".",".",".",,,"input into most or all decisions",".",".",".",,,"true","false","false","false","false","false","false","false","false","false","false","false","false","false","2",,".",,,,,,".",,,,,,"[a] self only",,".",".",,".",,,".",,".",".",".",".","[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","no","no","no","no","no","no","no","false","false","no","no",".",".",".",".",".",".",".",".",".",,,"[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only",".",".",".",".",".",".",".","about the same as usual","7","2015-10-05T00:00:00.000","10","2"
"Mozambique","156","rural","1613.9592760181","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","53","true","true","NA","Formerly married or lived with a man","separated","true","false","false","false","false","false","input into most or all decisions",".",".",".",,,"input into most or all decisions",".",".",".",,,"true","false","false","true","false","true","false","false","true","false","true","false","false","false","1",,".","8",,"3",,,"1",,"1",,,,"[a] self only",,".","[a] self only",,"[a] self only",,,"[a] self only",,"[a] self only",".",".",".","[a] self only",,".","[a] self only",,"[a] self only",,"[a] self only",,".","[a] self only",,"[a] self only",,"[a] self only",,".","[a] self only",,"[a] self only",,"[a] self only",,".","[a] self only",,"[a] self only",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","don't know","don't know","no","no","no","no","no","true","true","no","don't know",".",".",".",".",".",".",".","no","yes",,,"[a] self only","[a] self only","[a] self only","[z] not applicable","[a] self only","[z] not applicable","[a] self only",".",".",".",".",".",".",".","less than usual","very satisfied","2015-10-17T00:00:00.000","39","2"
"Mozambique","157","rural","848.2248792911","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","40","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","false","false","true","false","false","true","false","true","false","false","true","2",,".",,,"5",,,"2",,"6",,,"1","[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,"[a] self only",".",".","[b] partner/spouse only","[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","not applicable","not applicable","not applicable","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","no","no",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","medium extent","medium extent","medium extent",".",".",".","medium extent","about the same as usual","6","2015-10-02T00:00:00.000","6","2"
"Mozambique","158","rural","940.9385741951","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","24","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","true","false","true","false","false","true","false","true","true","false","true","1",,".","8",,"3",,,"1",,"1","2",,"1","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,"[b] partner/spouse only","[ab] self and partner/spouse",".","[b] partner/spouse only","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","yes, cash","no",".",,,"[b] partner/spouse only",".",".",".",".","[b] partner/spouse only",".","yes, but with difficulty","no, not at all comfortable","yes, but with difficulty","don't know","no","no","no","don't know","don't know","no","true","true","don't know","don't know",".",".",".",".",".",".",".","no","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","medium extent","small extent","small extent",".",".",".","medium extent","less than usual","very satisfied","2015-10-03T00:00:00.000","25","2"
"Mozambique","159","urban","2653.4462962963","31","Interim ZOI Survey 2015","data collected by westat","[a] alone","29","true","true","NA","Formerly married or lived with a man","widowed","true","false","false","false","false","false","input into most or all decisions",".",".",".",,,"input into most or all decisions",".",".",".",,,"true","false","false","false","false","false","false","false","false","false","false","true","false","false","2",,".",,,,,,".",,,"1",,,"[a] self only",,".",".",,".",,,".",,".","[a] self only",".",".","[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[z] not applicable",,".",".",,".",,"[a] self only",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, comfortably","not applicable","yes, but with difficulty","don't know","yes","no","yes","no","don't know","no","true","true","no","no",".","no",".","no",".",".",".","no","no",,,"[a] self only","[a] self only","[a] self only","[a] self only","[z] not applicable","[z] not applicable","[a] self only",".",".",".",".",".",".",".","about the same as usual","9","2015-09-28T00:00:00.000","18","2"
"Mozambique","160","rural","1292.9493670886","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","21","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","true","input into most or all decisions",".",".",".",,,"input into most or all decisions",".",".",".",,,"false","false","false","false","false","false","false","false","true","false","true","false","false","true",,,".",,,,,,"1",,"1",,,"1",".",,".",".",,".",,,"[a] self only",,"[b] partner/spouse only",".",".","[b] partner/spouse only",".",,".",".",,".",,".",,".",".",,".",,".",,".",".",,".",,".",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","no","yes",,,"[a] self only","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse",".","medium extent",".",".",".",".","medium extent","about the same as usual","6","2015-10-21T00:00:00.000","2","2"
"Mozambique","161","rural","1081.9357544079","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","30","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","false","false","true","false","false","false","false","false","true","true","false","3",,".",,,"6",,,".",,,"1","1",,"[b] partner/spouse only",,".",".",,"[b] partner/spouse only",,,".",,".","[b] partner/spouse only","[b] partner/spouse only",".","[b] partner/spouse only",,".",".",,"[z] not applicable",,"[b] partner/spouse only",,".",".",,"[z] not applicable",,"[b] partner/spouse only",,".",".",,"[z] not applicable",,"[b] partner/spouse only",,".",".",,"[z] not applicable",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","yes","no","no","no","no","no","true","true","no","no","no","yes",".",".",".",".",".","refused","refused",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[z] not applicable","[b] partner/spouse only","[z] not applicable","[b] partner/spouse only","medium extent","small extent","medium extent",".","small extent",".","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-14T00:00:00.000","26","2"
"Mozambique","162","rural","940.9385741951","32","Interim ZOI Survey 2015","data collected by westat","[d] children present","36","true","true","Currently married or living with a man","NA","NA","true","false","false","true","false","false","input into some decisions",".",".","input into most or all decisions",,,"input into some decisions",".",".","input into most or all decisions",,,"true","false","false","true","true","true","false","false","false","false","true","true","false","true",,,".","13",,"8",,,".",,"1","2",,"1","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,".",,"[ab] self and partner/spouse","[ab] self and partner/spouse",".","[ab] self and partner/spouse","[z] not applicable",,".","[ab] self and partner/spouse",,"[z] not applicable",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","don't know","no","true","true","no","no",".",".",".",".",".",".",".","no","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","small extent","small extent","small extent",".",".",".","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-03T00:00:00.000","25","2"
"Mozambique","163","rural","410.1687796939","32","Interim ZOI Survey 2015","data collected by westat","[cd] adult males and children present","41","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into most or all decisions",".",".",".",,,"input into most or all decisions",".",".",".",,,"true","false","true","false","false","true","false","false","true","false","false","false","false","false","1",,"1 to 4",,,"4",,,"2",,,,,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",".",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,".",".",".",".","[z] not applicable",,"[ab] self and partner/spouse",".",,"[z] not applicable",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",".",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",".",,"[z] not applicable",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",".",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","true","true","don't know","no",".",".",".",".",".",".",".","no","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","medium extent","medium extent","medium extent",".",".",".","medium extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-09T00:00:00.000","13","2"
"Mozambique","164","rural","848.2248792911","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","32","true","true","Currently married or living with a man","NA","NA","true","false","true","false","false","false","input into some decisions",".","input into some decisions",".",,,"input into some decisions",".","input into some decisions",".",,,"true","false","false","true","false","false","false","false","false","false","true","true","false","true","2",,".","2",,,,,".",,"2","1",,"2","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,".",,,".",,"[ab] self and partner/spouse","[b] partner/spouse only",".","[b] partner/spouse only","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,".",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,".",,"[z] not applicable",,".","[ab] self and partner/spouse",,".",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","no","no",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","medium extent","medium extent","medium extent",".",".",".","medium extent","about the same as usual","very satisfied","2015-10-02T00:00:00.000","6","2"
"Mozambique","166","rural","1517.3416666667","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","45","true","true","Currently married or living with a man","NA","NA","true","false","true","false","false","false","input into some decisions",".","input into some decisions",".",,,"refused",".","refused",".",,,"true","false","false","true","false","false","false","false","false","false","false","false","false","false","3",,".","8",,,,,".",,,,,,"[b] partner/spouse only",,".","[b] partner/spouse only",,".",,,".",,".",".",".",".","[b] partner/spouse only",,".","[b] partner/spouse only",,".",,"[b] partner/spouse only",,".","[z] not applicable",,".",,"[z] not applicable",,".","[z] not applicable",,".",,"[9] refused",,".","[b] partner/spouse only",,".",,"no","no","no","yes, cash","no",".",,,"[b] partner/spouse only",".",".",".",".","[b] partner/spouse only",".","not applicable","no, not at all comfortable","refused","no","no","no","no","no","yes","no","true","true","no","no",".",".",".",".",".","no",".","yes","yes",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[z] not applicable","[z] not applicable","[z] not applicable","[b] partner/spouse only","medium extent","medium extent","small extent",".",".",".","medium extent","about the same as usual","6","2015-09-16T00:00:00.000","17","2"
"Mozambique","167","rural","1145.2719014085","52","Interim ZOI Survey 2015","data collected by westat","[a] alone","29","true","true","Currently married or living with a man","NA","NA","true","false","true","false","false","false","input into most or all decisions",".","input into most or all decisions",".",,,"input into most or all decisions",".","input into most or all decisions",".",,,"true","true","false","false","false","true","false","false","true","false","false","true","false","true",,,".",,,"3",,,"2",,,"1",,"1","[b] partner/spouse only",,".",".",,"[b] partner/spouse only",,,"[b] partner/spouse only",,".","[a] self only",".","[a] self only","[z] not applicable",,".",".",,"[z] not applicable",,"[b] partner/spouse only",,".",".",,"[b] partner/spouse only",,"[z] not applicable",,".",".",,"[z] not applicable",,"[b] partner/spouse only",,".",".",,"[b] partner/spouse only",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","no","yes","don't know","no","no","don't know","no","true","true","no","don't know",".","no",".",".",".",".",".","no","yes",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","medium extent","medium extent","medium extent","medium extent","medium extent","medium extent","medium extent","about the same as usual","7","2015-09-19T00:00:00.000","34","2"
"Mozambique","168","urban","4058.1552631579","61","Interim ZOI Survey 2015","data collected by westat","[a] alone","58","true","true","Currently married or living with a man","NA","NA","true","false","true","true","true","false","input into some decisions",".","input into some decisions","input into most or all decisions",,,"input into some decisions",".","input into some decisions","input into some decisions",,,"false","false","true","false","false","true","false","false","true","false","false","true","true","false",,,"5 to 9",,,"4",,,"2",,,"2","1",,".",,"[ab] self and partner/spouse",".",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse","[ab] self and partner/spouse",".",".",,"[ab] self and partner/spouse",".",,"[z] not applicable",,".",,"[ab] self and partner/spouse",".",,"[ab] self and partner/spouse",,".",,"[z] not applicable",".",,"[z] not applicable",,".",,"[ab] self and partner/spouse",".",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","not applicable","no, not at all comfortable","no","yes","no","no","no","no","no","true","true","yes","no",".","no",".",".",".",".",".","no","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","small extent","small extent",".","small extent","medium extent",".","medium extent","about the same as usual","2","2015-10-20T00:00:00.000","23","2"
"Mozambique","170","rural","1292.9493670886","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","60","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","false","false","false","false","false","false","false","false","false","false","false","2",,".",,,,,,".",,,,,,"[a] self only",,".",".",,".",,,".",,".",".",".",".","[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"no","no","no","yes, cash","no",".",,,"[b] partner/spouse only",".",".",".",".","[b] partner/spouse only",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","yes","yes",,,"[a] self only","[a] self only","[b] partner/spouse only","[z] not applicable","[z] not applicable","[z] not applicable","[b] partner/spouse only",".",".","medium extent",".",".",".","medium extent","about the same as usual","very satisfied","2015-10-20T00:00:00.000","2","2"
"Mozambique","172","rural","1248.1340445269","52","Interim ZOI Survey 2015","data collected by westat","[a] alone","27","true","true","Currently married or living with a man","NA","NA","true","true","true","false","false","false","input into some decisions","input into some decisions","input into some decisions",".",,,"input into some decisions","input into some decisions","input into some decisions",".",,,"true","false","true","true","false","true","false","false","true","false","false","false","false","false","1",,"5 to 9","9",,"5",,,"3+",,,,,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,".",".",".",".","[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"yes, in-kind","no","no","no","no","[a] self only",,,".",".","[ab] self and partner/spouse",".",".",".",".","yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","no","no",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","medium extent","medium extent","medium extent","medium extent",".",".",".","about the same as usual","6","2015-10-01T00:00:00.000","14","2"
