"country","survey","stratum","urbrur","zoi","pbs_id","weai_wt","g104","g105_m","g105_y","g106","g107","g108","g109","g110","g111","g201_a","g202_a","g203_a","g201_b","g202_b","g203_b","g201_c","g202_c","g203_c","g201_d","g202_d","g203_d","g201_e","g202_e","g203_e","g201_f","g202_f","g203_f","g301a_a","g301b_a","g302_a","g303_a","g304_a","g305_a","g306_a","g301a_b","g301b_b","g302_b","g303_b","g304_b","g305_b","g306_b","g301a_c","g301b_c","g302_c","g303_c","g304_c","g305_c","g306_c","g301a_d","g301b_d","g302_d","g303_d","g304_d","g305_d","g306_d","g301a_e","g301b_e","g302_e","g303_e","g304_e","g305_e","g306_e","g301a_f","g301b_f","g302_f","g303_f","g304_f","g305_f","g306_f","g301a_g","g301b_g","g302_g","g303_g","g304_g","g305_g","g306_g","g301a_h","g301b_h","g302_h","g301a_i","g301b_i","g302_i","g301a_j","g301b_j","g302_j","g301a_k","g301b_k","g302_k","g301a_l","g301b_l","g302_l","g301a_m","g301b_m","g302_m","g301a_n","g301b_n","g302_n","g307_a","g308_a","g309_a","g307_b","g308_b","g309_b","g307_c","g308_c","g309_c","g307_d","g308_d","g309_d","g307_e","g308_e","g309_e","g401","g402","g403","g404_a","g405_a","g404_b","g405_b","g404_c","g405_c","g404_d","g405_d","g404_e","g405_e","g404_f","g405_f","g404_g","g405_g","g404_h","g405_h","g404_i","g405_i","g404_j","g405_j","g404_k","g405_k","g404_l","g405_l","g404_m","g405_m","g501_a","g502_a","g501_b","g502_b","g501_c","g502_c","g501_d","g502_d","g501_e","g502_e","g501_f","g502_f","g501_g","g502_g","g601b","g602","today","idcode","cluster"
"Kenya","Interim ZOI Survey 2015","5","rural","in zoi","412","193.5657777418","[a] alone","don't know","1940","57","true","true","no, not in a union","yes, formerly married","widowed","false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"more than usual","4","2015-05-29T00:00:00.000","2","63"
"Kenya","Interim ZOI Survey 2015","4","rural","in zoi","414","103.67157287159999","[a] alone","don't know","1969","46","true","true","yes, currently married",,,"false",,,"false",,,"true","input into some decisions","no input or input into very few decisions","false",,,"false",,,"false",,,"no",,,,,,,"yes","1 to 4","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","yes","10 to 19","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"yes","1.0","[b] partner/spouse only","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","small extent","[z] not applicable",,"[z] not applicable",,"[a] self only",,"more than usual","6","2015-06-04T00:00:00.000","2","1"
"Kenya","Interim ZOI Survey 2015","9","rural","in comparison area","417","141.5199026346","[bcd] adult females, adult males, and children present","4","1994","21","true","true","yes, currently married",,,"false",,,"false",,,"true","no input or input into very few decisions","no input or input into very few decisions","false",,,"false",,,"false",,,"no",,,,,,,"no",,,,,,,"yes","20 to 29","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","true","2.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, but with difficulty","yes, but with difficulty","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","small extent","[z] not applicable",,"[z] not applicable",,"[a] self only",,"about the same as usual","7","2015-05-30T00:00:00.000","2","93"
"Kenya","Interim ZOI Survey 2015","11","urban","in zoi","418","131.943083004","[a] alone","don't know","1974","40","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"true","4.0","[ab] self and partner/spouse","no",,,"yes","4.0","[abc] self, partner/spouse, and other hh member","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[a] self only",,"about the same as usual","very satisfied","2015-06-12T00:00:00.000","2","120"
"Kenya","Interim ZOI Survey 2015","7","urban","in zoi","419","51.05052930260001","[a] alone","4","1996","20","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","true","no decisions made","no decisions made","false",,,"true","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","false",,,"yes","1+","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"yes","1 to 4","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"true","3.0","[b] partner/spouse only","yes","2.0","[b] partner/spouse only","yes","1.0","[b] partner/spouse only","false",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","yes, but with difficulty","yes","false","yes","false","yes","false","no",,"no",,"no",,"no",,"no",,"no",,"yes","no","yes","true","no",,"no",,"[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","less than usual","2","2015-05-20T00:00:00.000","2","17"
"Kenya","Interim ZOI Survey 2015","2","rural","in comparison area","540","714.3611111111002","[a] alone","4","1975","40","true","true","no, not in a union","yes, formerly married","widowed","false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[a] self only",,"[z] not applicable",,"[a] self only",,"about the same as usual","4","2015-05-27T00:00:00.000","2","54"
"Kenya","Interim ZOI Survey 2015","3","rural","in zoi","420","382.9714766715","[a] alone","2","1967","48","true","true","yes, currently married",,,"false",,,"false",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"no",,,,,,,"yes","20 to 29","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"yes","1+","[ab] self and partner/spouse","false",,,"yes","1.0","[b] partner/spouse only","no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","yes","yes","yes","no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","not at all","[ab] self and partner/spouse","small extent","more than usual","6","2015-05-25T00:00:00.000","2","97"
"Kenya","Interim ZOI Survey 2015","8","rural","in zoi","422","263.3071428571","[a] alone","don't know","1970","45","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","false",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"yes","1+","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[z] not applicable","[b] partner/spouse only","yes","1 to 4","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","yes","30+","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[z] not applicable","[b] partner/spouse only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"yes","1.0","[b] partner/spouse only","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","true","no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","yes","yes","no","yes","false","yes","no","no",,"[b] partner/spouse only","medium extent","[b] partner/spouse only","medium extent","[z] not applicable",,"[b] partner/spouse only","medium extent","[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","medium extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-05-21T00:00:00.000","2","16"
"Kenya","Interim ZOI Survey 2015","5","rural","in zoi","423","280.5243165925","[bcd] adult females, adult males, and children present","9","1974","40","true","true","yes, currently married",,,"false",,,"false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"false",,,"no",,,,,,,"yes","5 to 9","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[z] not applicable","[b] partner/spouse only","yes","30+","[a] self only","[a] self only","[a] self only","[z] not applicable","[b] partner/spouse only","true","6.0","[a] self only","[a] self only","[a] self only","[z] not applicable","[a] self only","no",,,,,,,"yes","2.0","[a] self only","[a] self only","[a] self only","[z] not applicable","[b] partner/spouse only","no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"yes","true","no",,"no",,"no",,"yes","false","no",,"no",,"yes","yes","no",,"no",,"no",,"don't know",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","medium extent","[z] not applicable",,"[z] not applicable",,"[a] self only",,"more than usual","very satisfied","2015-05-30T00:00:00.000","2","88"
"Kenya","Interim ZOI Survey 2015","2","rural","in comparison area","424","445.5155316607","[a] alone","3","1984","30","true","true","yes, currently married",,,"false",,,"false",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"no",,,,,,,"yes","5 to 9","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","yes","10 to 19","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"yes","2.0","[ab] self and partner/spouse","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","small extent","[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"more than usual","2","2015-05-24T00:00:00.000","2","14"
"Kenya","Interim ZOI Survey 2015","7","urban","in zoi","425","34.2341920375","[a] alone","don't know","1967","48","true","true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"yes","1+","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","yes","10 to 19","[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","yes","30+","[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member","true","10.0","[a] self only","[a] self only","[a] self only","[z] not applicable","[a] self only","no",,,,,,,"yes","5.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,"no",,,"true","3.0","[ab] self and partner/spouse","no",,,"yes","3.0","[abc] self, partner/spouse, and other hh member","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","not applicable","yes, but with difficulty","no",,"no",,"no",,"yes","yes","no",,"no",,"no",,"yes","no","yes","no","no",,"no",,"yes","yes","no",,"[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[z] not applicable",,"[ab] self and partner/spouse","medium extent","[a] self only",,"about the same as usual","9","2015-05-26T00:00:00.000","2","75"
"Kenya","Interim ZOI Survey 2015","6","rural","in comparison area","426","1263.0877706873","[a] alone","1","1938","77","true","true","no, not in a union","no",,"true","input into most or all decisions","input into most or all decisions","false",,,"true","input into some decisions","input into most or all decisions","false",,,"false",,,"false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","no","no",,"no",,"no",,"no",,"no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"about the same as usual","7","2015-06-02T00:00:00.000","2","83"
"Kenya","Interim ZOI Survey 2015","4","rural","in zoi","429","55.8391819429","[a] alone","don't know","1957","58","true","true","no, not in a union","yes, formerly married","widowed","false",,,"false",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"no",,,,,,,"yes","10 to 19","[c] other hh member only","[c] other hh member only","[c] other hh member only","[c] other hh member only","[c] other hh member only","yes","30+","[c] other hh member only","[c] other hh member only","[c] other hh member only","[c] other hh member only","[c] other hh member only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","no","no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[c] other hh member only","medium extent","[a] self only",,"[c] other hh member only","small extent","[a] self only",,"about the same as usual","3","2015-06-10T00:00:00.000","2","45"
"Kenya","Interim ZOI Survey 2015","1","rural","in zoi","430","272.8685610778","[a] alone","don't know","1987","27","true","true","no, not in a union","yes, formerly married","widowed","false",,,"false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"no",,,,,,,"no",,,,,,,"yes","5 to 9","[a] self only","[a] self only","[a] self only","[z] not applicable","[a] self only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[a] self only",,"[a] self only",,"[z] not applicable",,"[a] self only",,"about the same as usual","4","2015-05-31T00:00:00.000","2","126"
"Kenya","Interim ZOI Survey 2015","6","rural","in comparison area","431","1824.9745920746","[a] alone","12","1961","53","true","true","no, not in a union","yes, formerly married","widowed","true","input into some decisions","no decisions made","false",,,"true","no input or input into very few decisions","no decisions made","false",,,"false",,,"false",,,"no",,,,,,,"yes","1 to 4","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"true","3.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"yes","1.0","[a] self only","yes","1.0","[a] self only","false",,,"no",,,"no",,,"no",,,"yes, cash","[a] self only","[a] self only","no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"no",,"yes","no","no",,"no",,"yes","true","yes","no","yes","yes","no",,"yes","true","yes","no","no",,"[ac] self and other hh member","to a high extent","[a] self only",,"[cd] other non-hh member only","to a high extent","[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"about the same as usual","very satisfied","2015-05-19T00:00:00.000","2","129"
"Kenya","Interim ZOI Survey 2015","14","urban","in comparison area","432","646.5428571429002","[a] alone","12","1983","30","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"yes","2.0","[ab] self and partner/spouse","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"yes","no","no",,"no",,"yes","false","no",,"yes","no","yes","no","no",,"yes","no","no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse","small extent","more than usual","4","2015-05-20T00:00:00.000","2","36"
"Kenya","Interim ZOI Survey 2015","3","rural","in zoi","433","735.2865612648","[a] alone","don't know","1923","92","true","true","no, not in a union","yes, formerly married","widowed","false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"no",,,,,,,"no",,,,,,,"yes","20 to 29","[d] other non-hh member only","[d] other non-hh member only","[d] other non-hh member only","[z] not applicable","[z] not applicable","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","don't know",,"don't know",,"don't know",,"don't know",,"don't know",,"don't know",,"don't know",,"don't know",,"yes","no","don't know",,"don't know",,"don't know",,"don't know",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[d] other non-hh member only","small extent","[z] not applicable",,"[z] not applicable",,"[a] self only",,"less than usual","neutral, neither satisfied nor dissatisfied","2015-06-02T00:00:00.000","2","48"
"Kenya","Interim ZOI Survey 2015","4","rural","in zoi","434","24.1096681097","[a] alone","8","1975","39","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"no",,,,,,,"yes","1 to 4","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","yes","5 to 9","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, but with difficulty","no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","yes","yes","yes","yes","no","yes","false","no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","medium extent","[a] self only",,"[z] not applicable",,"[a] self only",,"about the same as usual","not satisfied","2015-05-29T00:00:00.000","2","8"
"Kenya","Interim ZOI Survey 2015","10","rural","in comparison area","435","350.1401709402","[a] alone","2","1994","21","true","true","yes, currently married",,,"false",,,"false",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"no",,,,,,,"yes","5 to 9","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","yes","10 to 19","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"not applicable","not applicable","not applicable","no",,"no",,"no",,"yes","no","no",,"yes","false","no",,"yes","no","yes","no","yes","no","don't know",,"don't know",,"don't know",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","small extent","[z] not applicable",,"[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","less than usual","8","2015-06-03T00:00:00.000","2","92"
"Kenya","Interim ZOI Survey 2015","3","rural","in zoi","436","240.8296173763","[a] alone","don't know","1992","22","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"yes","1.0","[b] partner/spouse only","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","not applicable","no",,"no",,"no",,"no",,"no",,"yes","false","no",,"yes","no","yes","no","yes","no","no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","not at all","about the same as usual","3","2015-05-26T00:00:00.000","2","42"
"Kenya","Interim ZOI Survey 2015","10","rural","in comparison area","437","530.0191082803","[a] alone","1","1983","32","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"true","input into most or all decisions","input into some decisions","false",,,"false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"yes","1.0","[a] self only","true","1+","[ab] self and partner/spouse","no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","false","no",,"no",,"yes","no","no",,"yes","false","yes","false","yes","no","yes","yes","no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[a] self only",,"less than usual","3","2015-05-23T00:00:00.000","2","87"
"Kenya","Interim ZOI Survey 2015","9","rural","in comparison area","438","458.8883928571","[a] alone","don't know","1982","31","true","true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"true","100.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"yes","5.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"yes","1.0","[a] self only","no",,,"false",,,"yes","7.0","[ab] self and partner/spouse","yes","2.0","[ab] self and partner/spouse","false",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"yes, cash","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","true","no",,"no",,"no",,"yes","false","no",,"no",,"yes","no","yes","yes","no",,"no",,"yes","yes","no",,"[z] not applicable",,"[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[z] not applicable",,"[ab] self and partner/spouse","to a high extent","less than usual","very satisfied","2015-05-23T00:00:00.000","2","119"
"Kenya","Interim ZOI Survey 2015","14","urban","in comparison area","511","632.979020979","[a] alone","5","1986","29","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, but with difficulty","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"yes","no","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[a] self only",,"[z] not applicable",,"[ab] self and partner/spouse","medium extent","more than usual","4","2015-06-02T00:00:00.000","2","82"
"Kenya","Interim ZOI Survey 2015","7","urban","in zoi","647","290.68610529259996","[a] alone","don't know","1964","51","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"yes","2.0",,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"don't know",,,"not applicable","not applicable","not applicable","no",,"no",,"don't know",,"yes","yes","no",,"don't know",,"no",,"don't know",,"yes","no","don't know",,"no",,"no",,"no",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[a] self only",,"[b] partner/spouse only","medium extent","[a] self only",,"about the same as usual","8","2015-05-22T00:00:00.000","2","50"
"Kenya","Interim ZOI Survey 2015","10","rural","in comparison area","440","350.1401709402","[a] alone","9","1995","19","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"false",,,"false",,,"refused",,,,,,,"yes","5 to 9","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","yes","5 to 9","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,,,,,"no",,,"no",,,"false",,,"no",,,"no",,,"false",,,"no",,,"don't know",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","not at all","[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only","medium extent","more than usual","neutral, neither satisfied nor dissatisfied","2015-06-03T00:00:00.000","2","92"
