"country","survey","zoi","cluster","project","pbs_id","subgroup3","strata3","urbrur","ghht","today","weai_wt3","g104","g105_m","g105_y","g106","g107","g108","g109","g110","g111","g201_a","g202_a","g203_a","g201_b","g202_b","g203_b","g201_c","g202_c","g203_c","g201_d","g202_d","g203_d","g201_e","g202_e","g203_e","g201_f","g202_f","g203_f","g301a_a","g301b_a","g302_a","g303_a","g304_a","g305_a","g306_a","g301a_b","g301b_b","g302_b","g303_b","g304_b","g305_b","g306_b","g301a_c","g301b_c","g302_c","g303_c","g304_c","g305_c","g306_c","g301a_d","g301b_d","g302_d","g303_d","g304_d","g305_d","g306_d","g301a_e","g301b_e","g302_e","g303_e","g304_e","g305_e","g306_e","g301a_f","g301b_f","g302_f","g303_f","g304_f","g305_f","g306_f","g301a_g","g301b_g","g302_g","g303_g","g304_g","g305_g","g306_g","g301a_h","g301b_h","g302_h","g301a_i","g301b_i","g302_i","g301a_j","g301b_j","g302_j","g301a_k","g301b_k","g302_k","g301a_l","g301b_l","g302_l","g301a_m","g301b_m","g302_m","g301a_n","g301b_n","g302_n","g307_a","g308_a","g309_a","g307_b","g308_b","g309_b","g307_c","g308_c","g309_c","g307_d","g308_d","g309_d","g307_e","g308_e","g309_e","g401","g402","g403","g404_a","g405_a","g404_b","g405_b","g404_c","g405_c","g404_d","g405_d","g404_e","g405_e","g404_f","g405_f","g404_g","g405_g","g404_h","g405_h","g404_i","g405_i","g404_j","g405_j","g404_k","g405_k","g501_a","g502_a","g501_b","g502_b","g501_c","g502_c","g501_d","g502_d","g501_e","g502_e","g501_f","g502_f","g501_g","g502_g","g601b","g602","idcode"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","123","FTF-FFP-PCI","11754","true","machinga ftf-ffp-pci","rural","male and female adults","08-12-2015","901.9669189453","[bc] adult females and adult males present","1","1992","23",,"true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"no",,,"false",,,"false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"true","10.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"true","3.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"yes","1.0","[a] self only","no",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","true","no",,"no",,"[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","not at all","[a] self only",,"[b] partner/spouse only","not at all","[b] partner/spouse only","not at all","[a] self only",,"about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","269","FTF","11757","true","ntcheu ftf","rural","male and female adults","09-21-2015","1009.7247924805","[b] adult females present","9","1955","60","true","true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","no",,,"false",,,"false",,,"true","2","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"yes","5+","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"false",,,,,,,"true","3.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"yes, in-kind","[a] self only","[a] self only","yes, cash","[a] self only","[a] self only","yes, in-kind","[a] self only","[a] self only","yes, cash","[a] self only","[a] self only","no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"yes","false","yes","no","no",,"no",,"no",,"no",,"no",,"no",,"yes","false","yes","false","[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","234","FTF","11760","true","mangochi ftf","rural","female adult(s) only","10-06-2015","930.2802124023","[b] adult females present","1","1987","28","true","true","yes, currently married",,,"false",,,"false",,,"false",,,"no",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"true","2.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"true","3.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","no",,"no",,"yes","false","no",,"no",,"no",,"no",,"yes","false","no",,"no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","112","FTF","11765","true","dedza ftf","rural","male and female adults","10-08-2015","1189.8662109375","[a] alone","8","1995","20","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","true","no input or input into very few decisions","input into some decisions","true","input into some decisions","input into some decisions","no",,,"true","input into some decisions","input into some decisions","true","no input or input into very few decisions","no input or input into very few decisions","true","2","[ab] self and partner/spouse","[b] partner/spouse only","[z] not applicable","[z] not applicable","[b] partner/spouse only","no",,,,,,,"yes","1 to 4","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","true","8.0","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","false",,,,,,,"true","1.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,"true","1","[ab] self and partner/spouse","no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, but with difficulty","no, not at all comfortable","yes, but with difficulty","no",,"don't know",,"don't know",,"yes","false","no",,"no",,"don't know",,"no",,"yes","true","no",,"no",,"[b] partner/spouse only","medium extent","[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","to a high extent","[z] not applicable",,"[b] partner/spouse only","to a high extent","more than usual","neutral, neither satisfied nor dissatisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","205","FTF","11767","true","mchinji ftf","rural","male and female adults","09-21-2015","1473.3356933594","[a] alone","7","1965","50","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"no",,,"false",,,"false",,,"true","1","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","3.0","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","no","no",,"no",,"yes","true","no",,"no",,"no",,"yes","no","yes","true","no",,"no",,"[b] partner/spouse only","medium extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","medium extent","[a] self only",,"[b] partner/spouse only","medium extent","[ab] self and partner/spouse","medium extent","less than usual","very satisfied","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","193","FTF","11771","true","balaka ftf","rural","male and female adults","07-31-2015","742.9915771484","[a] alone","5","1987","28",,"true","yes, currently married",,,"true","no input or input into very few decisions","no input or input into very few decisions","true","no input or input into very few decisions","input into some decisions","false",,,"no",,,"true","input into some decisions","input into some decisions","false",,,"true","3+","[a] self only","[a] self only","[d] other non-hh member only","[a] self only","[b] partner/spouse only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","6.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,"true","1","[b] partner/spouse only","no",,,"true","21.0","[b] partner/spouse only","no",,,"yes","1+",,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[b] partner/spouse only","[b] partner/spouse only","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","yes","false","yes","no","yes","true","no",,"yes","true","yes","true","no",,"yes","false","no",,"no",,"[b] partner/spouse only","medium extent","[b] partner/spouse only","to a high extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[z] not applicable",,"[b] partner/spouse only","medium extent","about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","183","FTF","11773","true","mchinji ftf","rural","male and female adults","09-22-2015","964.7025146484","[a] alone","11","1983","31","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","false",,,"no",,,"false",,,"false",,,"true","3+","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","4.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,"false",,,"no",,,"true","2.0","[a] self only","yes","1.0","[b] partner/spouse only","no",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"yes, cash","[b] partner/spouse only","[b] partner/spouse only","yes, comfortably","yes, comfortably","no, not at all comfortable","no",,"yes","false","yes","no","yes","true","no",,"no",,"no",,"yes","no","yes","true","no",,"no",,"[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","142","FTF","11775","true","dedza ftf","rural","female adult(s) only","10-15-2015","1499.7264404297","[a] alone","1","1952","63","true","true","no, not in a union","yes, lived with a man","separated","true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"no",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","1.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"true","1","[a] self only","no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","no","yes","true","yes","true","no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"more than usual","very satisfied","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","85","FTF","11779","true","machinga ftf","rural","female adult(s) only","09-05-2015","1390.5059814453","[a] alone","8","1984","31",,"true","no, not in a union","yes, formerly married","divorced","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"no",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","2","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","2.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"true","1","[a] self only","no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","not applicable","yes","yes","yes","true","yes","no","yes","false","no",,"yes","false","yes","false","yes","no","yes","true","yes","true","no",,"[a] self only",,"[a] self only",,"[a] self only",,"[z] not applicable",,"[a] self only",,"[z] not applicable",,"[a] self only",,"more than usual","7","1"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","142","FTF","11817","true","dedza ftf","rural","male and female adults","10-16-2015","1499.7264404297","[a] alone","9","1981","34","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","false",,,"yes","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","false",,,"true","1","[a] self only","[b] partner/spouse only","[b] partner/spouse only","[a] self only","[b] partner/spouse only","no",,,,,,,"no",,,,,,,"true","3.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"true","3.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[ab] self and partner/spouse","[ab] self and partner/spouse","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","yes","false","yes","no","yes","true","no",,"no",,"no",,"no",,"yes","false","yes","false","no",,"[b] partner/spouse only","medium extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","small extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","medium extent","[z] not applicable",,"[b] partner/spouse only","small extent","more than usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","44","FTF","11823","true","mchinji ftf","rural","male and female adults","09-29-2015","1247.0866699219","[a] alone","11","1976","38","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","false",,,"no",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","2","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,"false",,,"no",,,"false",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,"not applicable","not applicable","no, not at all comfortable","no",,"no",,"yes","no","yes","false","no",,"no",,"yes","false","no",,"no",,"no",,"no",,"[ab] self and partner/spouse","medium extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[b] partner/spouse only","medium extent","more than usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","4","FTF","11786","true","dedza ftf","rural","male and female adults","10-10-2015","782.9993896484","[a] alone","4","1979","36","true","true","yes, currently married",,,"true","input into some decisions","no decisions made","true","no decisions made","no decisions made","true","input into some decisions","input into some decisions","yes","no input or input into very few decisions","input into some decisions","true","input into some decisions","no input or input into very few decisions","false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"true","11.0","[c] other hh member only","[c] other hh member only","[c] other hh member only","[c] other hh member only","[c] other hh member only","false",,,,,,,"true","1.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,"false",,,"no",,,"true","3.0","[a] self only","no",,,"no",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"yes, cash","[b] partner/spouse only","[b] partner/spouse only","yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"no",,"yes","false","no",,"yes","false","no",,"yes","yes","yes","false","no",,"no",,"[b] partner/spouse only","to a high extent","[ab] self and partner/spouse","to a high extent","[b] partner/spouse only","not at all","[c] other hh member only","to a high extent","[ab] self and partner/spouse","to a high extent","[a] self only",,"[b] partner/spouse only","to a high extent","less than usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","102","FTF","11791","true","lilongwe ftf","rural","female adult(s) only","09-23-2015","1319.2421875","[a] alone","don't know","don't know","don't know","true","true","no, not in a union","yes, formerly married","separated","true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","no",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"true","2.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"true","2.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"true","1","[a] self only","no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[a] self only","[a] self only","yes, cash","[a] self only","[a] self only","yes, comfortably","no, not at all comfortable","no, not at all comfortable","yes","no","yes","true","yes","yes","yes","true","no",,"no",,"yes","false","no",,"yes","true","no",,"no",,"[a] self only",,"[a] self only",,"[z] not applicable",,"[a] self only",,"[a] self only",,"[z] not applicable",,"[a] self only",,"less than usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","152","FTF","11794","true","lilongwe ftf","rural","female adult(s) only","10-02-2015","1283.8079833984","[a] alone","10","1959","55","true","true","no, not in a union","yes, formerly married","widowed","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"no",,,"false",,,"false",,,"true","2","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"true","6.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"true","4.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"yes","1.0","[a] self only","true","2.0","[a] self only","no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[a] self only","[a] self only","yes, cash","[a] self only","[a] self only","yes, comfortably","yes, comfortably","no, not at all comfortable","yes","yes","no",,"no",,"yes","true","no",,"no",,"no",,"no",,"yes","true","yes","true","no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"more than usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","140","FTF","11800","true","ntcheu ftf","rural","female adult(s) only","10-10-2015","756.7873535156","[a] alone","1","1973","39","false","true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"no",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"true","2.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"true","4.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","no","no",,"no",,"yes","false","no",,"no",,"yes","true","no",,"yes","true","yes","false","yes","true","[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"more than usual","8","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","39","FTF","11801","true","lilongwe ftf","rural","female adult(s) only","10-12-2015","1151.0870361328","[a] alone","6","1971","44","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"yes","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"true","3+","[ab] self and partner/spouse","[a] self only","[a] self only","[ab] self and partner/spouse","[a] self only","no",,,,,,,"no",,,,,,,"true","6.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"true","4.0","[ab] self and partner/spouse","[b] partner/spouse only","[a] self only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,"true","2+","[a] self only","no",,,"true","1.0","[a] self only","no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[a] self only","[a] self only","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","no","yes","false","no",,"no",,"[ab] self and partner/spouse","to a high extent","[a] self only",,"[a] self only",,"[ab] self and partner/spouse","to a high extent","[a] self only",,"[a] self only",,"[a] self only",,"about the same as usual","4","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","234","FTF","11802","true","mangochi ftf","rural","male and female adults","10-03-2015","930.2802124023","[a] alone","12","1981","33","true","true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"yes","input into most or all decisions","input into most or all decisions","true","input into some decisions","input into most or all decisions","false",,,"true","1","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[a] self only","no",,,,,,,"yes","1 to 4","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","true","7.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"true","7.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"yes","1.0","[a] self only","no",,,"yes","1.0","[a] self only","no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","no, not at all comfortable","yes","yes","yes","true","no",,"yes","true","no",,"yes","true","yes","true","yes","no","yes","true","no",,"no",,"[b] partner/spouse only","to a high extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","not at all","[a] self only",,"[a] self only",,"[b] partner/spouse only","small extent","[a] self only",,"less than usual","7","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","90","FTF","11826","true","machinga ftf","rural","female adult(s) only","09-04-2015","866.5686035156","[a] alone","5","1985","30",,"true","no, not in a union","yes, formerly married","divorced","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"no",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","2.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"true","1","[a] self only","yes","4.0","[a] self only","true","6.0","[a] self only","no",,,"no",,,"yes","1.0","[a] self only","no",,,"no",,,"no",,,"yes, cash","[a] self only","[a] self only","no",,,"yes, but with difficulty","yes, but with difficulty","no, not at all comfortable","no",,"yes","false","no",,"yes","false","no",,"no",,"no",,"no",,"yes","true","no",,"no",,"[a] self only",,"[a] self only",,"[a] self only",,"[z] not applicable",,"[a] self only",,"[z] not applicable",,"[a] self only",,"about the same as usual","7","1"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","215","FTF","11827","true","dedza ftf","rural","male and female adults","09-25-2015","1308.2513427734","[a] alone","5","1984","31","true","true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","true","no input or input into very few decisions","input into most or all decisions","false",,,"no",,,"false",,,"false",,,"true","2","[a] self only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","no",,,,,,,"no",,,,,,,"true","2.0","[a] self only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","false",,,,,,,"true","2.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","no",,,,,,,"no",,,"false",,,"no",,,"true","1.0","[b] partner/spouse only","yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","yes","false","no",,"yes","false","no",,"no",,"no",,"yes","no","no",,"no",,"no",,"[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","medium extent","[z] not applicable",,"[ab] self and partner/spouse","to a high extent","more than usual","3","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","181","FTF","11836","true","mchinji ftf","rural","male and female adults","10-15-2015","1160.6140136719","[a] alone","11","1982","32","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","yes","input into some decisions","input into some decisions","true","input into most or all decisions","input into most or all decisions","false",,,"true","1","[c] other hh member only","[c] other hh member only","[c] other hh member only","[c] other hh member only","[c] other hh member only","no",,,,,,,"yes","1 to 4","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","false",,,,,,,"false",,,,,,,"true","3.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,"false",,,"yes","1.0","[ab] self and partner/spouse","false",,,"yes","1.0","[b] partner/spouse only","no",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"yes, cash","[ab] self and partner/spouse","[ab] self and partner/spouse","yes, comfortably","yes, comfortably","no, not at all comfortable","yes","yes","yes","true","no",,"yes","true","no",,"yes","false","yes","true","no",,"yes","false","yes","true","no",,"[a] self only",,"[a] self only",,"[ab] self and partner/spouse","to a high extent","[a] self only",,"[a] self only",,"[ab] self and partner/spouse","to a high extent","[a] self only",,"about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","215","FTF","11843","true","dedza ftf","rural","female adult(s) only","09-24-2015","1308.2513427734","[bcd] adult females, adult males, and children present","2","1997","18","true","true","no, not in a union","yes, lived with a man","separated","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"no",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","2","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","1.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[a] self only","[a] self only","no",,,"not applicable","not applicable","not applicable","no",,"no",,"no",,"yes","false","no",,"yes","false","no",,"no",,"yes","false","no",,"no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[z] not applicable",,"[a] self only",,"less than usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","183","FTF","11844","true","mchinji ftf","rural","female adult(s) only","09-24-2015","964.7025146484","[a] alone","1","1984","31","true","true","yes, currently married",,,"true","input into some decisions","input into most or all decisions","false",,,"false",,,"no",,,"true","input into some decisions","input into some decisions","false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","4.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"true","1","[a] self only","no",,,"true","2.0","[a] self only","no",,,"no",,,"yes","1.0","[b] partner/spouse only","no",,,"yes, cash","[a] self only","[a] self only","no",,,"no",,,"yes, cash","[a] self only","[a] self only","no, not at all comfortable","no, not at all comfortable","yes, comfortably","yes","no","no",,"yes","no","yes","true","no",,"no",,"yes","false","yes","no","yes","true","no",,"yes","false","[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"more than usual","3","2"
