"gender","county","location_of_institution","type_of_instituion"
"MALE","MANDERA","MANDERA","Tertiary"
"FEMALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","Garissa","Tertiary"
"MALE","MANDERA","Garissa","Tertiary"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Vocational"
"FEMALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"FEMALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","Garissa","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","Garissa","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","Garissa","Tertiary"
"MALE","MANDERA","Garissa","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","Garissa","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","Garissa","Tertiary"
"FEMALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","Garissa","Tertiary"
"FEMALE","MANDERA","MANDERA","Tertiary"
"FEMALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Vocational"
"FEMALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"FEMALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Vocational"
"FEMALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"FEMALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Tertiary"
"FEMALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Vocational"
"FEMALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Tertiary"
"FEMALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Tertiary"
"MALE","MANDERA","MANDERA","Vocational"
"FEMALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","MANDERA","MANDERA","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","NAIROBI","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"NA","GARISSA","N/A","N/A"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Vocational"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
"FEMALE","GARISSA","Garissa","Tertiary"
"MALE","GARISSA","Garissa","Tertiary"
