"dataset_link","public","derived_view","u_id","department","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner_uid","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","routing_approval","api_endpoint","system","last_updated","what_geographic_unit_is_the_data_collected","refresh_rate","does_this_data_have_a_location_column_yes_or_no","geometrytype","hasattachments","parent_uid","moderation_status","provenance","owner","individual_owner_name_s_not_public","individual_owner_email_s_not_public"
"https://controllerdata.lacity.org/d/mehf-ag3r","true","true","mehf-ag3r",,"controllerdata.lacity.org","chart","Transportation: Crossing Guard Assignments (FY19)","","10","2020-01-28T17:43:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/mehf-ag3r.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/x7qb-4mtp","true","true","x7qb-4mtp",,"controllerdata.lacity.org","chart","Transportation: Parking Citations Written (FY19)","","21","2020-01-28T17:40:00.000Z","2020-01-28T01:10:00.000Z",,,"1","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/x7qb-4mtp.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/kzb4-3c34","true","true","kzb4-3c34",,"controllerdata.lacity.org","chart","Health and Sanitation: Bulky Items Collected (tons) (FY19)","","10","2020-01-28T17:39:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/kzb4-3c34.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/4qhx-jpyd","true","true","4qhx-jpyd",,"controllerdata.lacity.org","chart","Health and Sanitation: Recyclables Collected (tons) (FY19)","","15","2020-01-28T17:38:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/4qhx-jpyd.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/aj5g-n7a2","true","true","aj5g-n7a2",,"controllerdata.lacity.org","chart","Health and Sanitation: Yard Trimmings Collected (tons) (FY19)","","11","2020-01-28T17:37:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/aj5g-n7a2.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/vznz-nsgy","true","true","vznz-nsgy",,"controllerdata.lacity.org","chart","Public Works: Small Asphalt (Pothole) Repairs (square feet) (FY19)","","14","2020-01-28T17:35:00.000Z","2020-01-28T01:10:00.000Z",,,"2","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/vznz-nsgy.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/cnqt-x6bj","true","true","cnqt-x6bj",,"controllerdata.lacity.org","chart","Public Works: Trees Trimmed by Contractors (FY19)","","18","2020-01-28T17:33:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/cnqt-x6bj.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/uc3w-h2yp","true","true","uc3w-h2yp",,"controllerdata.lacity.org","chart","Public Works: Sidewalks Repaired (square feet) (FY19)","","15","2020-01-28T17:32:00.000Z","2020-01-28T01:10:00.000Z",,,"2","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/uc3w-h2yp.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/vk8s-n3fe","true","true","vk8s-n3fe",,"controllerdata.lacity.org","chart","Cultural and Recreational Services: Cultural Programming Attendance (FY19)","","14","2020-01-28T17:31:00.000Z","2020-01-28T01:10:00.000Z",,,"2","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/vk8s-n3fe.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/bnhq-9w6r","true","true","bnhq-9w6r",,"controllerdata.lacity.org","chart","Public Works: Streets Slurry Sealed (lane miles) (FY19)","","9","2020-01-28T17:30:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/bnhq-9w6r.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/hvyj-59jj","true","true","hvyj-59jj",,"controllerdata.lacity.org","chart","Cultural and Recreational Services: Library Materials Checked Out (FY19)","","17","2020-01-28T17:29:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/hvyj-59jj.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/trpg-qw3g","true","true","trpg-qw3g",,"controllerdata.lacity.org","chart","Public Works: Streets Resurfaced (lane miles) (FY19)","","10","2020-01-28T17:28:00.000Z","2020-01-28T01:10:00.000Z",,,"2","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/trpg-qw3g.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/ekpu-cx78","true","true","ekpu-cx78",,"controllerdata.lacity.org","chart","Cultural and Recreational Services: Griffith Observatory Visitors (FY19)","","14","2020-01-28T17:28:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/ekpu-cx78.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/athm-54ga","true","true","athm-54ga",,"controllerdata.lacity.org","chart","Cultural and Recreational Services: City-Owned Museum Visitors (excluding Griffith Observatory) (FY19)","","19","2020-01-28T17:26:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/athm-54ga.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/5se8-bsvm","true","true","5se8-bsvm",,"controllerdata.lacity.org","chart","Protection of Persons and Property: Percent of Graffiti Removal Requests Completed in 72 Hours (FY19)","","10","2020-01-28T17:26:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/5se8-bsvm.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/izgh-e9yk","true","true","izgh-e9yk",,"controllerdata.lacity.org","chart","Cultural and Recreational Services: Pool Visitors (FY19)","","12","2020-01-28T17:24:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/izgh-e9yk.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/58q7-8v3m","true","true","58q7-8v3m",,"controllerdata.lacity.org","chart","Protection of Persons and Property: Graffiti Eradicated (square feet) (FY19)","","12","2020-01-28T17:24:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/58q7-8v3m.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/653j-kg65","true","true","653j-kg65",,"controllerdata.lacity.org","chart","Cultural and Recreational Services: Camper Attendance Days (FY19)","","9","2020-01-28T17:23:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/653j-kg65.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/dbvw-ceb7","true","true","dbvw-ceb7",,"controllerdata.lacity.org","chart","Protection of Persons and Property: Traffic Citations Issued (FY19)","","14","2020-01-28T17:22:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/dbvw-ceb7.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/8v52-i42j","true","true","8v52-i42j",,"controllerdata.lacity.org","chart","Cultural and Recreational Services: Team Sports Participants (FY19)","","16","2020-01-28T17:21:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/8v52-i42j.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/f5wg-65dj","true","true","f5wg-65dj",,"controllerdata.lacity.org","chart","Protection of Persons and Property: Fatal and Injury Traffic Accidents (FY19)","","20","2020-01-28T17:20:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/f5wg-65dj.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/yqh7-8qki","true","true","yqh7-8qki",,"controllerdata.lacity.org","chart","Cultural and Recreational Services: Recreational Classes and Programs (FY19)","","12","2020-01-28T17:19:00.000Z","2020-01-28T01:10:00.000Z",,,"1","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/yqh7-8qki.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/3pse-ww8n","true","true","3pse-ww8n",,"controllerdata.lacity.org","chart","Cultural and Recreational Services: Zoo Visitors (FY19)","","16","2020-01-28T17:17:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/3pse-ww8n.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/xur8-2keu","true","true","xur8-2keu",,"controllerdata.lacity.org","chart","Community Development: Senior Homebound Meals Served vs Senior Congregate Meals Served (FY19)","","26","2020-01-28T17:16:00.000Z","2020-01-28T01:10:00.000Z",,,"1","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/xur8-2keu.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/7ayn-unbw","true","true","7ayn-unbw",,"controllerdata.lacity.org","chart","Community Development: WIOA-Funded Adults Placed in Jobs (FY19)","","12","2020-01-28T17:12:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/7ayn-unbw.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/rfai-ie3p","true","true","rfai-ie3p",,"controllerdata.lacity.org","chart","Community Development: HireLA Youth Placed in Jobs (FY19)","","11","2020-01-28T17:10:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/rfai-ie3p.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/dg5c-83qf","true","true","dg5c-83qf",,"controllerdata.lacity.org","chart","Community Development: Affordable Housing Units Monitored (FY19)","","20","2020-01-28T02:02:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/dg5c-83qf.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/fium-pche","true","true","fium-pche",,"controllerdata.lacity.org","chart","Protection of Persons and Property: Average Emergency Call Response Time (seconds) (FY19)","","34","2020-01-28T02:00:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/fium-pche.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/ynp8-paay","true","true","ynp8-paay",,"controllerdata.lacity.org","chart","Community Development: Housing Units Contacted at Risk of Losing Affordability Restrictions (FY19)","","14","2020-01-28T01:59:00.000Z","2020-01-28T01:10:00.000Z",,,"1","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/ynp8-paay.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/m3rt-7eku","true","true","m3rt-7eku",,"controllerdata.lacity.org","chart","Protection of Persons and Property: Average Time to Leave Station After Notified (seconds) (FY19)","","13","2020-01-28T01:58:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/m3rt-7eku.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/j22k-ytqq","true","true","j22k-ytqq",,"controllerdata.lacity.org","chart","Business-Type Activities: Airport Passengers (millions) (FY19)","","17","2020-01-28T01:57:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/j22k-ytqq.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/6frp-mdgd","true","true","6frp-mdgd",,"controllerdata.lacity.org","chart","Protection of Persons and Property: Average Travel Time To Fire Incidents (seconds) (FY19)","","16","2020-01-28T01:56:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/6frp-mdgd.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/q4jz-9bjs","true","true","q4jz-9bjs",,"controllerdata.lacity.org","chart","Protection of Persons and Property: Rescues and Other Responses (FY19)","","10","2020-01-28T01:55:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/q4jz-9bjs.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/id2w-sart","true","true","id2w-sart",,"controllerdata.lacity.org","chart","Business-Type Activities: Air Cargo Tonnage (millions) (FY19)","","12","2020-01-28T01:54:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/id2w-sart.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/ubie-zwww","true","true","ubie-zwww",,"controllerdata.lacity.org","chart","Protection of Persons and Property: Hazardous Condition Responses (FY19)","","11","2020-01-28T01:53:00.000Z","2020-01-28T01:10:00.000Z",,,"2","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/ubie-zwww.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/girv-qcfb","true","true","girv-qcfb",,"controllerdata.lacity.org","chart","Business-Type Activities: Harbor Inbound Tonnage vs Harbor Outbound Tonnage (millions) (FY19)","","16","2020-01-28T01:52:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/girv-qcfb.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/83h5-fxjd","true","true","83h5-fxjd",,"controllerdata.lacity.org","chart","Protection of Persons and Property: Fire Responses (including automatic alarms) (FY19)","","18","2020-01-28T01:50:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/83h5-fxjd.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/s84v-6hxp","true","true","s84v-6hxp",,"controllerdata.lacity.org","chart","Business-Type Activities: Port Vessel Arrivals (FY19)","","15","2020-01-28T01:49:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/s84v-6hxp.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/guyz-xgge","true","true","guyz-xgge",,"controllerdata.lacity.org","chart","Business-Type Activities: Cruise Passengers (FY19)","","11","2020-01-28T01:48:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/guyz-xgge.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/hajp-6rgs","true","true","hajp-6rgs",,"controllerdata.lacity.org","chart","Protection of Persons and Property: Structure Fires vs. Non-Structure Fires (FY19)","","22","2020-01-28T01:47:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/hajp-6rgs.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/ieze-k6tf","true","true","ieze-k6tf",,"controllerdata.lacity.org","chart","Business-Type Activities: DWP Kilowatt Hours of Power Sold (billions) (FY19)","","14","2020-01-28T01:46:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/ieze-k6tf.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/bavf-dxkt","true","true","bavf-dxkt",,"controllerdata.lacity.org","chart","Protection of Persons and Property: Building Permits Issued (FY19)","","16","2020-01-28T01:43:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/bavf-dxkt.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/sbzj-k6i3","true","true","sbzj-k6i3",,"controllerdata.lacity.org","chart","Business-Type Activities: DWP Power Customers (millions) (FY19)","","15","2020-01-28T01:43:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/sbzj-k6i3.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/5ytv-wqt4","true","true","5ytv-wqt4",,"controllerdata.lacity.org","chart","Business-Type Activities: DWP Renewable Power Sales (% of overall energy sales) (FY19)","","12","2020-01-28T01:41:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/5ytv-wqt4.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/quug-ifra","true","true","quug-ifra",,"controllerdata.lacity.org","chart","Protection of Persons and Property: Dog Licenses Issued (FY19)","","16","2020-01-28T01:40:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/quug-ifra.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/cd6t-fitd","true","true","cd6t-fitd",,"controllerdata.lacity.org","chart","Business-Type Activities: DWP Power Sourced from Coal (% of overall power supply) (FY19)","","17","2020-01-28T01:37:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/cd6t-fitd.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/ywfx-y4u7","true","true","ywfx-y4u7",,"controllerdata.lacity.org","chart","Protection of Persons and Property: Animals Adopted vs. Animals Euthanized (FY19)","","11","2020-01-28T01:37:00.000Z","2020-01-28T01:10:00.000Z",,,"1","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/ywfx-y4u7.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/q3na-8gbp","true","true","q3na-8gbp",,"controllerdata.lacity.org","chart","General Government: Annual Business Tax Renewal E-Filings (FY19)","","17","2020-01-28T01:34:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/q3na-8gbp.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/rp28-83i8","true","true","rp28-83i8",,"controllerdata.lacity.org","chart","Business-Type Activities: DWP Gallons of Water Sold (billions) (FY19)","","17","2020-01-28T01:33:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/rp28-83i8.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/7tgq-rvbs","true","true","7tgq-rvbs",,"controllerdata.lacity.org","chart","Business-Type Activities: DWP Water Customers (thousands) (FY19)","","16","2020-01-28T01:31:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/7tgq-rvbs.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/aczj-xdrc","true","true","aczj-xdrc",,"controllerdata.lacity.org","chart","General Government: 3-1-1 Average Caller Wait Time (seconds) (FY19)","","18","2020-01-28T01:28:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/aczj-xdrc.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/a3tf-mqsz","true","true","a3tf-mqsz",,"controllerdata.lacity.org","chart","Business-Type Activities: Water Use (gallons per person per day) (FY19)","","18","2020-01-28T01:25:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/a3tf-mqsz.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/fqw7-4qj6","true","true","fqw7-4qj6",,"controllerdata.lacity.org","chart","General Government: 3-1-1 Calls Received vs. Other Contacts (FY19)","","18","2020-01-28T01:20:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/fqw7-4qj6.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/kme5-feju","true","true","kme5-feju",,"controllerdata.lacity.org","chart","Business-Type Activities: Water Main Breaks (FY19)","","18","2020-01-28T01:19:00.000Z","2020-01-28T01:10:00.000Z",,,"0","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/kme5-feju.json",,,,"Annual - CAFR",,,,"rwzb-etf8",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/rwzb-etf8","true","false","rwzb-etf8",,"controllerdata.lacity.org","dataset","CAFR City Activities FY19",,"348","2020-01-28T01:05:00.000Z","2020-01-28T01:10:00.000Z",,"cafr,pafr,comprehensive annual financial report,fy 2019","42","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller","https://www.lacontroller.org",,"https://controllerdata.lacity.org/resource/rwzb-etf8.json",,,,"Annual - CAFR",,,,,,"official","Controller Galperin",,
