LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000011210-0005-5,KING TACO RESTAURANT INC,KING TACO # 9,2400 E CESAR E CHAVEZ AVENUE,LOS ANGELES,90033-3002,2400 CESAR E CHAVEZ 90033-3002,6055 E WASHINGTON BLVD SUITE #700,COMMERCE,90040-2428,722110,Full-service restaurants,14,03/01/1984,,"(34.0465, -118.2072)",23450,9,519,945,,38
0000011210-0007-1,KING TACO RESTAURANT INC,KING TACO # 6 B,645 E WASHINGTON BLVD,LOS ANGELES,90015-3724,645 WASHINGTON 90015-3724,6055 E WASHINGTON BLVD SUITE #700,COMMERCE,90040-2428,722110,Full-service restaurants,14,07/17/1996,,"(34.028, -118.258)",23076,13,702,1220,7,76
0000011573-0001-2,FINDINGS INC,,860 S LOS ANGELES STREET SUITE #608,LOS ANGELES,90014-3342,860 LOS ANGELES 90014-3342,,,,424300,"Apparel, piece goods, & notions",14,01/01/1992,,"(34.0411, -118.2535)",23075,9,703,1319,,76
0000011638-0001-9,NOBUAKI & DAISUKE,,155 W WASHINGTON BLVD #1004,LOS ANGELES,90015-3579,155 WASHINGTON 90015-3579,,,,424990,Other miscellaneous nondurable goods,14,09/19/2003,,"(34.0317, -118.266)",23076,13,694,1220,7,76
0000011646-0011-1,SALLY BEAUTY SUPPLY LLC,SALLY BEAUTY SUPPLY #2709,2708 E 1ST STREET SUITE #B,LOS ANGELES,90033-3634,2708 1ST 90033-3634,POST OFFICE BOX #90220,DENTON,76202-5220,424990,Other miscellaneous nondurable goods,14,02/28/2001,,"(34.0414, -118.2047)",23450,9,520,239,,38
0000011654-0001-8,AHMED SALEH,,387 E PICO BLVD,LOS ANGELES,90015-2509,387 PICO 90015-2509,,,,424300,"Apparel, piece goods, & notions",14,,,"(34.0346, -118.2573)",23076,9,693,1291,,76
0000011997-0001-1,AEG LIVE LLC,,425 W 11TH STREET   SUITE #300,LOS ANGELES,90015-3461,425 11TH 90015-3461,,,,561500,Travel arrangement & reservation services,14,04/01/2003,,"(34.042, -118.2625)",23076,9,547,773,,76
0000012036-0001-8,MERCY HOUSING CALIFORNIA,,1500 S GRAND AVENUE,LOS ANGELES,90015-5400,1500 GRAND 90015-5400,500 S MAIN STREET #110,ORANGE,92868-4536,561110,Office administrative services,14,09/01/2002,,"(34.0363, -118.2659)",23076,9,693,1291,,76
0000012042-0001-3,SPECIAL SERVICE FOR GROUPS,ASIAN PACIFIC AIDS INTERVENTION TEAM,605 W OLYMPIC BLVD #610,LOS ANGELES,90015-1400,605 OLYMPIC 90015-1400,905 E 8TH STREET,LOS ANGELES,90021-1848,541990,"All other professional, scientific, & technical services",14,05/01/1952,,"(34.0437, -118.2617)",23076,9,547,1050,,76
0000012044-0001-2,SPECIAL SERVICE FOR GROUPS,CENSUS DATA AND GEOGRAPHIC INFORMATION SERVICES,605 W OLYMPIC BLVD #500,LOS ANGELES,90015-1400,605 OLYMPIC 90015-1400,905 E 8TH STREET,LOS ANGELES,90021-1848,541600,"Management, scientific, & technical consulting services",14,05/01/1952,,"(34.0437, -118.2617)",23076,9,547,1050,,76
0000012046-0001-1,SPECIAL SERVICE FOR GROUPS,FAITH IN COMMUNITIES,605 W OLYMPIC BLVD #600,LOS ANGELES,90015-1475,605 OLYMPIC 90015-1475,905 E 8TH STREET,LOS ANGELES,90021-1848,611000,"Educational services (including schools, colleges, & universities)",14,05/01/1952,,"(34.0437, -118.2617)",23076,9,547,1050,,76
0000012062-0001-1,SPECIAL SERVICE FOR GROUPS,PARENTS NEIGHBORHOOD YOUTH PROGRAM,605 W OLYMPIC BLVD #600,LOS ANGELES,90015-1475,605 OLYMPIC 90015-1475,905 E 8TH STREET,LOS ANGELES,90021-1848,611000,"Educational services (including schools, colleges, & universities)",14,05/01/1952,,"(34.0437, -118.2617)",23076,9,547,1050,,76
0000012073-0001-9,SOCIETY FOR THE ACTIVATION OF SOCIAL SPACE THROUGH ART AND SOUND (SASSAS),,5004 YORK BLVD SUITE #204,LOS ANGELES,90042-1751,5004 YORK 90042-1751,POST OFFICE BOX #50386,LOS ANGELES,90050-0204,512100,Motion picture & video industries (except video rental),14,02/07/2002,,"(34.1214, -118.2067)",23673,9,366,1435,,93
0000012084-0001-7,WHEELS IN MOTION,,3757 MERCURY AVENUE,LOS ANGELES,90031-2126,3757 MERCURY 90031-2126,,,,512100,Motion picture & video industries (except video rental),14,03/01/2001,,"(34.0845, -118.1996)",23448,11,489,607,,92
0000012101-0001-2,CENTER FOR EDUCATION & IMMIGRATION SERVICES/ C,,2823 WHITTIER BLVD,LOS ANGELES,90023-1526,2823 WHITTIER 90023-1526,,,,611000,"Educational services (including schools, colleges, & universities)",14,07/11/2003,,"(34.0315, -118.2094)",23441,9,524,351,,38
0000012128-0001-1,FRIENDS OF THE CHINESE AMERICAN MUSEUM,,425 N LOS ANGELES STREET,LOS ANGELES,90012-2939,425 LOS ANGELES 90012-2939,125 PASEO DE LA PLAZA #400,LOS ANGELES,90012-2959,453220,"Gift, novelty, & souvenir stores",14,02/21/1989,,"(34.0554, -118.239)",22728,9,539,1322,,28
0000012131-0001-3,CALIFORNIA CHARTER SCHOOLS ASSOCIATION,,250 E 1ST STREET FLOOR #10,LOS ANGELES,90012-3811,250 1ST 90012-3811,,,,541600,"Management, scientific, & technical consulting services",14,12/05/2003,,"(34.0508, -118.2415)",22728,9,536,1502,,28
0000012138-0002-3,VOLUNTEERS OF AMERICA OF LOS ANGELES,,543 CROCKER STREET,LOS ANGELES,90013-2116,543 CROCKER 90013-2116,3600   WILSHIRE BLVD   SUITE #1500,LOS ANGELES,90010-2619,,,14,07/01/2007,,"(34.0427, -118.2434)",23074,9,537,1018,,76
0000012138-0006-6,VOLUNTEERS OF AMERICA OF LOS ANGELES,VOA OF CENTRAL CITY RECOVERY SERVICES,515 E 6TH STREET   FLOOR #9,LOS ANGELES,90021-1009,515 6TH 90021-1009,3600   WILSHIRE BLVD   SUITE #1500,LOS ANGELES,90010-2619,812990,All other personal services,14,04/11/2016,,"(34.0422, -118.2449)",23074,9,537,1018,,76
0000012138-0010-4,VOLUNTEERS OF AMERICA OF LOS ANGELES,,211 N HUMPHREYS AVENUE,LOS ANGELES,90022-1420,211 Humphreys 90022-1420,3600 WILSHIRE BLVD SUITE #1500,LOS ANGELES,90010-2619,624410,Child day care services,14,11/01/2019,,"(34.0381, -118.1715)",23440,,1543,40,,
0000012138-0011-2,VOLUNTEERS OF AMERICA OF LOS ANGELES,,475 S DOWNEY ROAD,LOS ANGELES,90063-1511,475 Downey 90063-1511,3600 WILSHIRE BLVD SUITE #1500,LOS ANGELES,90010-2619,624410,Child day care services,14,11/01/2019,,"(34.0297, -118.1806)",24028,,1546,82,,
0000012174-0001-1,TSUTOMU KURATA,,670 ECHANDIA STREET,LOS ANGELES,90033-1649,670 ECHANDIA 90033-1649,912 RIDGESIDE DRIVE,MONTEREY PARK,91754-3727,531100,Lessors of real estate (including mini warehouses & self-storage units),14,11/01/1968,,"(34.0538, -118.2168)",23450,9,511,1033,,38
0000012284-0001-3,"HERITAGE OF OUR FATHER MINISTRIES, INC",,5300 PASEO RANCHO CASTILLA #129,LOS ANGELES,90032-4300,5300 PASEO RANCHO CASTILLA 90032,21213 HAWTHORNE BLVD #B5597,TORRANCE,90503-5501,451211,Book stores,14,03/26/2003,,"(34.0717, -118.1676)",23449,9,507,1215,,91
0000012335-0001-8,CLIMATE ACTION RESERVE,,818 W 7TH STREET   SUITE #710,LOS ANGELES,90017-3407,818 7TH 90017-3407,,,,561300,Employment services,14,12/02/2001,,"(34.0485, -118.2595)",23078,9,546,1050,,76
0000012693-0001-5,WALLACE CHIN ESTATE,,1630 PLEASANT AVENUE,LOS ANGELES,90033-3435,1630 PLEASANT 90033-3435,4157 E LIVE OAK AVENUE,ARCADIA,91006-5828,531100,Lessors of real estate (including mini warehouses & self-storage units),14,05/01/1972,,"(34.0483, -118.2207)",23450,9,534,1033,,38
0000012799-0001-1,W A BENJAMIN ELECTRIC COMPANY,,1615 STAUNTON AVENUE,LOS ANGELES,90021-3118,1615 STAUNTON 90021-3118,,,,423600,Electrical & electronic goods,14,01/16/1985,,"(34.0224, -118.2414)",23082,9,702,1220,7,76
0000012898-0001-4,SYLVIA R FREEMAN,,844 COLORADO BLVD,LOS ANGELES,90041-1739,844 COLORADO 90041-1739,22   GUNSMOKE AVENUE,POMONA,91766-4845,531100,Lessors of real estate (including mini warehouses & self-storage units),14,11/01/1974,,"(34.1399, -118.1843)",23672,9,354,512,,60
0000012903-0001-7,REYES GUERRERO / EMMA GUERRERO,,2015 PENNSYLVANIA AVENUE,LOS ANGELES,90033-2832,2015 PENNSYLVANIA 90033-2832,515 S 4TH STREET,MONTEBELLO,90640-5700,531100,Lessors of real estate (including mini warehouses & self-storage units),14,01/20/1985,,"(34.0462, -118.2142)",23450,9,521,350,,38
0000013067-0001-1,"BROWNSTONE HOTEL, LP",,419 E 5TH STREET,LOS ANGELES,90013-1507,419 5TH 90013-1507,1055 W 7TH STREET SUITE #3250,LOS ANGELES,90017-2780,721100,"Traveler accommodation (including hotels, motels, & bed & breakfast inns)",14,10/24/2002,,"(34.0445, -118.2447)",23074,9,536,1289,,76
0000013096-0001-7,NATIONAL ECONOMIC RESEARCH ASSOCIATES INC,,777 S FIGUEROA STREET SUITE #1950,LOS ANGELES,90017-5874,777 FIGUEROA 90017-5874,121   RIVER STREET,HOBOKEN,07030-5982,541600,"Management, scientific, & technical consulting services",14,07/01/1974,,"(34.0482, -118.2608)",23078,9,546,1050,,76
0000013224-0001-9,VICTORY OUTREACH EL SERENO,,5106 HUNTINGTON DRIVE S,LOS ANGELES,90032-1703,5106 HUNTINGTON 90032-1703,POST OFFICE BOX #32540,LOS ANGELES,90032-0540,453310,Used merchandise stores,14,10/02/2002,,"(34.0887, -118.1718)",23449,9,502,611,,91
0000013263-0001-9,ECONOMIC ROUNDTABLE,,244 S SAN PEDRO STREET SUITE #506,LOS ANGELES,90012-3832,244 SAN PEDRO 90012-3832,244 S SAN PEDRO STREET SUITE #506,LOS ANGELES,90012-3832,561300,Employment services,14,09/01/1995,,"(0.0, 0.0)",,,,,,
0000013299-0002-5,HAMBARTSUM YARALYAN,ALPHA JEWELRY M.F.G,412 W 6TH STREET    #1301,LOS ANGELES,90014-1412,412 6th 90014-1412,,,,448310,Jewelry stores,14,10/08/2019,,"(34.0475, -118.2539)",23075,9,546,733,,76
0000013314-0001-3,SINGLE ROOM OCCUPANCY HOUSING CORPORATION,,901 E 7TH STREET,LOS ANGELES,90021-1407,901 7TH 90021-1407,354 S SPRING STREET #400,LOS ANGELES,90013-1242,721100,"Traveler accommodation (including hotels, motels, & bed & breakfast inns)",14,03/28/2003,,"(34.039, -118.2443)",23082,9,537,1018,,76
0000013328-0002-3,CANOGA PARK IMPROVEMENT ASSOCIATION INC,,21822 SHERMAN WAY SUITE #106,CANOGA PARK,91303-1928,21822 SHERMAN 91303-1928,21822 SHERMAN WAY SUITE #106,CANOGA PARK,91303-1928,541600,"Management, scientific, & technical consulting services",14,08/11/2009,,,,,,,,
0000013351-0001-4,KENT LA,LA FASHION,134 N AVENUE 61 #103,LOS ANGELES,90042-2695,134 AVENUE 61 90042,,,,315000,Apparel mfg.,14,,,"(34.1122, -118.1887)",23673,11,371,582,,93
0000013361-0002-6,CENTER FOR CULTURAL INNOVATION,,244 S SAN PEDRO STREET #401,LOS ANGELES,90012-3860,244 SAN PEDRO 90012-3860,,,,561300,Employment services,14,05/01/2004,,"(34.0482, -118.2421)",23074,9,536,1502,,28
0000013425-0001-0,THE HISTORIC ITALIAN HALL FOUNDATION,,125 PASEO DE LA PLAZA #400,LOS ANGELES,90012-2959,125 PASEO DE LA 90012-2959,125   PASEO DE LA PLAZA   SUITE #400,LOS ANGELES,90012-2959,512100,Motion picture & video industries (except video rental),14,05/09/1998,,"(34.0556, -118.2394)",22728,9,539,1322,,28
0000013540-0001-2,JAPANESE EVANGELICAL MISSIONARY SOCIETY,,948 E 2ND STREET,LOS ANGELES,90012-4317,948 2ND 90012-4317,,,,451220,"Prerecorded tape, compact disc, & record stores",14,01/01/1997,,"(34.0471, -118.2336)",22728,9,533,466,,28
0000013591-0001-5,ASTOURIAN JEWELRY MFG INC,ASTOURIAN JEWELRY,635 S HILL STREET #407,LOS ANGELES,90014-1819,635 HILL 90014-1819,,,,423940,"Jewelry, watch, precious stone, & precious metals",14,05/31/1992,,"(34.0468, -118.2535)",23075,9,541,683,,76
0000013612-0001-9,RHF BUNKER HILL CORP,ANGELUS PLAZA,305 S HILL STREET,LOS ANGELES,90013-1108,305 HILL 90013-1108,255 S HILL STREET #111,LOS ANGELES,90012-3511,531100,Lessors of real estate (including mini warehouses & self-storage units),14,06/05/1981,,"(34.0515, -118.2491)",23074,9,541,1183,,76
0000013618-0001-6,RHF BUNKER HILL CORP,ANGELUS PLAZA,220 S OLIVE STREET,LOS ANGELES,90012-4901,220 OLIVE 90012-4901,255 S HILL STREET #111,LOS ANGELES,90012-3511,531100,Lessors of real estate (including mini warehouses & self-storage units),14,06/05/1981,,"(34.0531, -118.2493)",22728,9,545,1183,37,76
0000013621-0001-8,RHF BUNKER HILL CORP,ANGELUS PLAZA,240 S OLIVE STREET,LOS ANGELES,90012-4918,240 OLIVE 90012-4918,255 S HILL STREET #111,LOS ANGELES,90012-3511,531100,Lessors of real estate (including mini warehouses & self-storage units),14,06/05/1981,,"(34.0529, -118.2495)",22728,9,545,1183,37,76
0000013635-0001-0,PERFORMING ARTS CENTER OF LOS ANGELES COUNTY,WALT DISNEY CONCERT HALL THEATRE,111 S GRAND AVENUE,LOS ANGELES,90012-3034,111 GRAND 90012-3034,135 N GRAND AVENUE,LOS ANGELES,90012-3013,512200,Sound recording industries,14,01/05/2001,,"(34.0555, -118.2488)",22728,9,543,1183,37,76
0000013642-0002-8,ARNIE MORTON'S OF CHICAGO,ARNIE MORTON'S OF CHICAGO--THE STEAKHOUSE,735 S FIGUEROA STREET #207M,LOS ANGELES,90017-2562,735 FIGUEROA 90017-2562,1510 WEST LOOP S,HOUSTON,77027-9505,722110,Full-service restaurants,14,10/15/2001,,"(34.0488, -118.2603)",23078,9,546,1050,,76
0000013686-0001-2,CHUNG HSI LIN,,533 S LOS ANGELES STREET #2FL,LOS ANGELES,90013-1456,533 LOS ANGELES 90013-1419,,,,423910,Sporting & recreational goods & supplies,14,01/01/1999,,"(34.0454, -118.2481)",23074,9,537,527,,76
0000013736-0001-2,PROJECT X FOUNDATION FOR ART AND CRITICISM,,1624 COLORADO BLVD,LOS ANGELES,90041-1403,1624 COLORADO 90041,POST OFFICE BOX #41437,LOS ANGELES,90041-0437,424920,"Books, periodicals, & newspapers",14,01/23/2003,,"(34.1394, -118.2018)",23672,9,356,1437,30,60
0000013745-0002-0,WILLIAMS LEA INC,"WILLIAMS LEA, INC",555 W 5TH STREET   FLOOR #34TH,LOS ANGELES,90013-1010,555 5TH 90013-1010,1030   MAIN STREET,WHEELING,26003-2710,812990,All other personal services,14,01/01/2018,,"(34.0501, -118.2531)",23074,9,545,733,,76
0000013803-0001-6,MAHARA T SINCLAIRE,,4138 GUARDIA AVENUE,LOS ANGELES,90032-1113,4138 GUARDIA 90032-1113,4138 GUARDIA AVENUE,LOS ANGELES,90032-1113,541400,"Specialized design services (including interior, industrial, graphic, & fashion design)",14,04/25/1992,,"(34.0938, -118.1686)",23449,9,496,514,,91
0000013822-0001-9,"L C PRODUCTS, INC.",ANJESS CO,611 WILSHIRE BLVD #800,LOS ANGELES,90017-2936,611 WILSHIRE 90017-2936,,,,423940,"Jewelry, watch, precious stone, & precious metals",14,02/01/1975,,"(34.048, -118.256)",23078,9,546,733,,76
0000014004-0001-2,PEOPLES SAUSAGE COMPANY INC,PEOPLES SAUSAGE CO,1132 E PICO BLVD,LOS ANGELES,90021-2224,1132 PICO 90021-2224,,,,424400,Grocery & related products,14,06/01/1948,,"(34.0297, -118.2468)",23082,9,703,1018,,76
0000014031-0001-0,PROYECTO PASTORAL,GUADALUPE HOMELESS PROJECT,171 S GLESS STREET,LOS ANGELES,90033-3307,171 GLESS 90033-3307,135 N MISSION ROAD,LOS ANGELES,90033-2101,721310,Rooming & boarding houses,14,03/01/1978,,"(34.0458, -118.223)",23450,9,534,953,,38
0000014035-0001-8,SOUTHERN CALIFORNIA ALCOHOL & DRUG PROGRAMS /C,,444 S BOYLE AVENUE,LOS ANGELES,90033-3815,444 BOYLE 90033-3815,513 S SOTO STREET   APT #C,LOS ANGELES,90033-4333,721310,Rooming & boarding houses,14,05/24/1993,,"(34.0, -118.0)",9325,,1246,,,
0000014068-0001-2,"WAVE ENTERPRISES, INC",,1910 BAY STREET,LOS ANGELES,90021-1605,1910 BAY 90021-1605,24255 PACIFIC COAST HIGHWAY,MALIBU,90263-3999,531100,Lessors of real estate (including mini warehouses & self-storage units),14,12/29/1993,,"(34.0314, -118.233)",23082,9,533,1287,,76
0000014092-0001-6,WAVE SERVICES INC,,1901 SACRAMENTO STREET,LOS ANGELES,90021-1608,1901 SACRAMENTO 90021-1608,24255 PACIFIC COAST HIGHWAY,MALIBU,90263-3999,531100,Lessors of real estate (including mini warehouses & self-storage units),14,01/10/1991,,"(34.0306, -118.2341)",23082,9,533,1287,,76
0000014115-0001-9,SKID ROW HOUSING TRUST,,115 E 3RD STREET,LOS ANGELES,90013-1301,115 3RD 90013-1301,1317 E 7TH STREET,LOS ANGELES,90021-1101,561110,Office administrative services,14,03/01/2004,,"(34.0489, -118.2453)",23074,9,542,1502,,76
0000014129-0001-1,ST JOHN'S WELL CHILD & FAMILY CENTER,,2512 ALTA STREET,LOS ANGELES,90031-2457,2512 ALTA 90031-2457,5701 S HOOVER STREET,LOS ANGELES,90037-4045,621399,Offices of all other miscellaneous health practitioners,14,08/13/2002,,"(34.0759, -118.2039)",23448,11,489,607,,1
0000014130-0001-3,SKID ROW HOUSING TRUST/ST GEORGE AFFORDABLE HOUSING LP,ST GEORGE HOTEL,115 E 3RD STREET,LOS ANGELES,90013-1301,115 3RD 90013-1301,1317 E 7TH STREET,LOS ANGELES,90021-1101,531100,Lessors of real estate (including mini warehouses & self-storage units),14,03/01/2004,,"(34.0489, -118.2453)",23074,9,542,1502,,76
0000014181-0004-1,AIDS HEALTHCARE FOUNDATION,,501 S LOS ANGELES STREET,LOS ANGELES,90013-1419,501 LOS ANGELES 90013-1419,6255 W SUNSET BLVD   FLOOR #21,LOS ANGELES,90028-7403,531100,Lessors of real estate (including mini warehouses & self-storage units),14,08/10/2018,,"(34.046, -118.248)",23074,9,542,527,,76
0000014197-0001-7,FIDUCIARY TRUST INTERNATIONAL OF CALIFORNIA,,444 S FLOWER STREET SUITE #3010,LOS ANGELES,90071-2931,444 FLOWER 90071-2931,2   WORLD TRADE CENTER   #96FL,NEW YORK,10048-0002,561300,Employment services,14,11/03/1996,,"(34.0522, -118.2554)",24035,9,545,733,37,76
0000014264-0001-1,"SELECT FRESH PRODUCE, INC.",SELECT FRESH PRODUCE,1215 E 8TH STREET,LOS ANGELES,90021-1513,1215 8TH 90021-1513,,,,445230,Fruit & vegetable markets,14,05/23/1992,,"(34.0344, -118.2443)",23082,9,703,1018,,76
0000014392-0002-9,HELPING OTHER PEOPLE EXCEL,HOPE PRESCHOOL LEARNING ACADEMY,400 W 9TH STREET,LOS ANGELES,90015-1571,400 9TH 90015-1571,POST OFFICE BOX #72186,LOS ANGELES,90002-0186,624410,Child day care services,14,06/18/2014,,"(34.0437, -118.2581)",23076,9,546,1050,,76
0000014403-0001-1,COALITION FOR BETTER LIVING,,2641 COLORADO BLVD,LOS ANGELES,90041-1006,2641 COLORADO 90041-1006,2455 COLORADO BLVD #400,LOS ANGELES,90041-1179,561110,Office administrative services,14,03/01/2004,,"(34.1423, -118.2233)",23672,9,354,568,30,60
0000014405-0001-0,HENRY HAWKINS,,4500 EL REPOSO DRIVE,LOS ANGELES,90065-5203,4500 EL REPOSO 90065-5203,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),14,08/01/1974,,"(34.1345, -118.2258)",24030,9,355,224,,60
0000014512-0001-8,CENTER FOR VISUAL MUSIC,CENTER FOR VISUAL MUSIC,453 S SPRING STREET #834,LOS ANGELES,90013-2001,453 SPRING 90013-2001,,,,512100,Motion picture & video industries (except video rental),14,09/09/2004,,,,,,,,
0000014618-0001-3,RENATO LOPEZ JR,US AWARDS & TROPHIES,4812 HUNTINGTON DRIVE S,LOS ANGELES,90032-1922,4812 HUNTINGTON 90032-1922,,,,453220,"Gift, novelty, & souvenir stores",14,10/02/2003,,"(34.0854, -118.1794)",23449,9,500,610,,91
0000014664-0001-3,DOROTHY L NELSON,,2750 W BROADWAY,LOS ANGELES,90041-1050,2750 BROADWAY 90041-1050,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),14,,,,,,,,,
0000014704-0001-0,ANSCHUTZ ENTERTAINMENT GROUP INC,AEG SPORTS,800 W OLYMPIC BLVD SUITE #305,LOS ANGELES,90015-1366,800 OLYMPIC 90015-1366,,,,541800,Advertising & related services,14,03/01/2001,,"(34.045, -118.2639)",23076,9,547,1050,,76
0000014951-0001-1,NO LEGAL NAME GIVEN,,1808 S HILL STREET #202,LOS ANGELES,90015-3576,1808 HILL 90015-3576,,,,315000,Apparel mfg.,14,,,"(34.0331, -118.2658)",23076,9,694,1220,7,76
0000014962-0002-7,RAMIN BRAL,,5040 EAGLE ROCK BLVD,LOS ANGELES,90041-1924,5040 EAGLE ROCK 90041-1924,POST OFFICE BOX #18037,BEVERLY HILLS,90209-4037,,,14,12/07/2001,,"(34.138, -118.2142)",23672,9,356,401,,60
0000015071-0001-1,MONICA CAMPINS,MERIDIAN ACUPUNCTURE,1551 COLORADO BLVD #206,LOS ANGELES,90041-1496,1551 COLORADO 90041-1496,,,,541990,"All other professional, scientific, & technical services",14,05/15/2001,,"(34.1395, -118.1996)",23672,9,357,1437,30,60
0000015076-0001-4,ARMEN PETROSIAN,KINGS SMOG,1871 COLORADO BLVD,LOS ANGELES,90041-1350,1871 COLORADO 90041-1350,1938 VERDUGO KNOLLS DRIVE,GLENDALE,91208-2630,811190,Other automotive repair & maintenance (including oil change & lubrication shops & car washes),14,11/01/2003,,"(34.1393, -118.2083)",23672,9,356,568,30,60
0000015100-0001-0,FELIPE MAGALLON,L & F ENTERPRISE INC LA COCINA RESTAURANT,3425 E 1ST STREET #120,LOS ANGELES,90063-2913,3425 1ST 90063-2913,3425 E 1ST STREET,LOS ANGELES,90063-2913,,,14,10/01/1991,,"(34.0367, -118.1941)",24028,9,516,954,,38
0000015168-0001-8,ALI VAHIDI,"DRESS A MED, LLC",1031 1/2 S LOS ANGELES STREET,LOS ANGELES,90015-1706,1031 LOS ANGELES 90015-1706,,,,424300,"Apparel, piece goods, & notions",14,08/15/2003,,"(34.039, -118.2566)",23076,9,547,773,,76
0000015173-0001-9,IGWHADE BRYANT ERA-OKOJIE,,880 W 1ST STREET #314,LOS ANGELES,90012-2430,880 1ST 90012-2430,,,,541219,Other accounting services,14,,,"(34.0575, -118.2516)",22728,9,544,1262,37,76
0000015211-0001-6,SUE GOODMAN SALES INC,,127 E 9TH STREET SUITE #1008,LOS ANGELES,90015-1740,127 9TH 90015-1740,127 E 9TH STREET   SUITE ##909,LOS ANGELES,90015-1739,424990,Other miscellaneous nondurable goods,14,01/01/2003,,"(34.0411, -118.2544)",23075,9,541,1319,,76
0000015236-0002-4,SEYFARTH SHAW LLP,,333 S HOPE STREET SUITE #3900,LOS ANGELES,90071-3043,333 HOPE 90071-3043,,,,541100,Legal services,14,04/01/2009,,"(34.053, -118.2528)",24035,9,545,733,37,76
0000015355-0007-6,ENCORE GROUP (USA) LLC,PSAV PRESENTATION SERVICES #1279,711 S HOPE STREET,LOS ANGELES,90017-3803,711 HOPE 90017-3803,POST OFFICE BOX #8000,MONSEY,10952-8505,,,14,01/01/1999,,"(34.0478, -118.2578)",23078,9,546,1050,,76
0000015355-0008-4,ENCORE GROUP (USA) LLC,PRESENTATION SERVICES #3033,333 S FIGUEROA STREET,LOS ANGELES,90071-1001,333 FIGUEROA 90071-1001,5100   RIVER ROAD   SUITE #300,SCHILLER PARK,60176-1058,532210,Consumer electronics & appliances rental,14,01/01/1999,,"(34.0539, -118.2555)",24035,9,545,733,37,76
0000015355-0017-3,ENCORE GROUP (USA) LLC,PSAV - PRESENTATION SERVICES #1179,404 S FIGUEROA STREET,LOS ANGELES,90071-1710,404 FIGUEROA 90071-1710,POST OFFICE BOX #8000,MONSEY,10952-8505,532400,Commercial & industrial machinery & equipment rental & leasing,14,11/01/2012,,"(34.0534, -118.256)",24035,9,545,733,37,76
0000015355-0025-4,ENCORE GROUP (USA) LLC,PSAV PRESENTATION SERVICES #3775,506 S GRAND AVENUE,LOS ANGELES,90071-2602,506 GRAND 90071-2602,POST OFFICE BOX #8000,MONSEY,10952-8505,532210,Consumer electronics & appliances rental,14,01/01/2014,,"(34.0501, -118.2539)",23075,9,546,733,,76
0000015355-0027-1,ENCORE GROUP (USA) LLC,PSAV,900   WILSHIRE BLVD,LOS ANGELES,90017-4701,900 WILSHIRE 90017-4701,5100   RIVER ROAD,SCHILLER PARK,60176-1058,532210,Consumer electronics & appliances rental,14,03/15/2017,,"(34.0498, -118.2598)",23078,9,546,733,,76
0000015355-0032-7,ENCORE GROUP (USA) LLC,PSAV #2122,899   FRANCISCO STREET,LOS ANGELES,90017-2534,899 FRANCISCO 90017-2534,5100   RIVER ROAD   SUITE #300,SCHILLER PARK,60176-1058,532400,Commercial & industrial machinery & equipment rental & leasing,14,04/01/2017,,"(34.0474, -118.264)",23078,9,546,1050,,76
0000015355-0034-3,ENCORE GROUP (USA) LLC,,1020 S FIGUEROA STREET,LOS ANGELES,90015-1305,1020 Figueroa 90015-1305,,,,532210,Consumer electronics & appliances rental,14,01/01/2019,,"(34.0442, -118.2642)",23076,9,547,773,,76
0000015355-0041-6,ENCORE GROUP (USA) LLC,,251 S OLIVE STREET,LOS ANGELES,90012-3002,251 OLIVE 90012-3002,,,,532210,Consumer electronics & appliances rental,14,11/01/2020,,"(34.0526, -118.2504)",22728,9,545,1183,37,76
0000015484-0001-1,BAILEY BLUE LLC,,1850 E 15TH STREET UNIT #B,LOS ANGELES,90021-2820,1850 15TH 90021-2820,16130 VENTURA BLVD #320,ENCINO,91436-2531,424300,"Apparel, piece goods, & notions",14,01/01/2003,,"(34.0233, -118.2383)",23082,9,533,1287,7,76
0000015560-0001-4,SUSAN SUMIKO NISHIZAWA HAMPTON,,1577 COLORADO BLVD,LOS ANGELES,90041-1440,1577 COLORADO 90041-1440,2211 SINALOA AVENUE,ALTADENA,91001-3313,561300,Employment services,14,01/02/2003,,"(34.1395, -118.2003)",23672,9,357,1437,30,60
0000015577-0001-0,"ZUEHLS, LEGASPI & COMPANY",,350 S FIGUEROA STREET SUITE #437,LOS ANGELES,90071-1102,350 FIGUEROA 90071-1102,404 S Figueroa #520,Los Angeles,90071-1798,541219,Other accounting services,14,01/01/2003,,"(34.0537, -118.2557)",24035,9,545,733,37,76
