LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0002238228-0001-6,ERS PROJECT LLC,,4112 WHITSETT AVENUE,STUDIO CITY,91604-2423,4112 WHITSETT 91604-2423,12325   MOORPARK STREET   APT #101,STUDIO CITY,91604-1237,,,4,09/01/2005,,"(34.1452, -118.4052)",8492,5,346,1505,,84
0002238238-0001-0,SVC PROJECT LLC,,4112 WHITSETT AVENUE,STUDIO CITY,91604-2423,4112 WHITSETT 91604-2423,POST OFFICE BOX #5109,SHERMAN OAKS,91413-5109,,,4,09/01/2005,,"(34.1452, -118.4052)",8492,5,346,1505,,84
0002243156-0001-0,"MIRANDA'S CONSTRUCTION SERVICES, INC",BEST PRO HANDYMAN,6064   WHITSETT AVENUE   APT #101,NORTH HOLLYWOOD,91606-4562,6064 WHITSETT 91606-4562,,,,561790,Other services to buildings & dwellings,2,01/01/2004,,"(34.1811, -118.4049)",8889,5,188,564,,70
0002246892-0001-5,"OASIS LIQUOR, INC.",OASIS LIQUOR,4800 WHITSETT AVENUE,NORTH HOLLYWOOD,91607-3512,4800 WHITSETT 91607-3512,,,,,,2,10/25/2011,,"(34.1577, -118.4052)",8890,5,191,1332,,39
0002248739-0001-1,FRANCISCA E REYNOSO,,6457 WHITSETT AVENUE,NORTH HOLLYWOOD,91606-2351,6457 WHITSETT 91606-2351,6461 WHITSETT AVENUE,NORTH HOLLYWOOD,91606-2351,812190,Other personal care services (including diet & weight reducing centers),2,05/23/2007,,"(34.1885, -118.4053)",8889,5,187,406,,70
0002269300-0001-7,LUCY L TUFENKJIAN,,7107 WHITSETT AVENUE,NORTH HOLLYWOOD,91605-5436,7107 WHITSETT 91605-5436,19724 Falcon Crest,Porter Ranch,91326-4029,531100,Lessors of real estate (including mini warehouses & self-storage units),2,05/17/2001,,"(34.1995, -118.4052)",8888,5,180,1503,,14
0002274499-0001-9,HARPRET KAUR & NAVDEEP SINGH,N & DEEP ICE CREAM,6320 WHITSETT AVENUE APT #21,NORTH HOLLYWOOD,91606-3144,6320 WHITSETT 91606-3144,,,,722300,Special food services (including food service contractors & caterers),2,01/01/2000,,"(34.1855, -118.4052)",8889,5,188,503,,70
0002276098-0001-6,ISAAC RENT A CAR INC,,5404 WHITSETT AVENUE #174,VALLEY VILLAGE,91607-1615,5404 WHITSETT 91607-1615,,,,532100,Automotive equipment rental & leasing,2,03/16/2007,,"(34.1688, -118.4052)",8890,5,204,1235,17,39
0002281881-0001-6,6039 - 41 WHITSETT LLC,,6039 WHITSETT AVENUE,NORTH HOLLYWOOD,91606-4566,6039 WHITSETT 91606-4566,6551 VAN NUYS BLVD MEZZANINE,VAN NUYS,91401-1442,531100,Lessors of real estate (including mini warehouses & self-storage units),2,05/05/2006,,"(34.18, -118.4052)",8889,5,188,503,,70
0002282127-0001-1,JONATHAN JAY,,6727 WHITSETT AVENUE,NORTH HOLLYWOOD,91606-1325,6727 WHITSETT 91606-1325,5449 HOLLYWOOD BLVD SUITE #D,LOS ANGELES,90027-3454,531100,Lessors of real estate (including mini warehouses & self-storage units),2,01/01/2007,,"(34.1928, -118.4052)",8889,5,180,406,,70
0002282974-0001-1,ERIC MUSCATEL,,7139 WHITSETT AVENUE,NORTH HOLLYWOOD,91605-5442,7139 WHITSETT 91605-5442,POST OFFICE BOX #481207,LOS ANGELES,90048-9588,531100,Lessors of real estate (including mini warehouses & self-storage units),2,01/01/2003,,"(34.2, -118.4052)",8888,5,180,1503,,14
0002283147-0001-6,BENJAMIN FRIEDMAN,,5000 WHITSETT AVENUE UNIT #112,VALLEY VILLAGE,91607-3047,5000 WHITSETT 91607-3047,4934   COLDWATER CANYON AVENUE   APT #109,SHERMAN OAKS,91423-2249,711510,"Independent artists, writers, & performers",2,01/01/2004,,"(34.1609, -118.4052)",8890,5,191,636,17,39
0002284178-0001-9,VALLEY VILLA LLC,,6034 WHITSETT AVENUE,N HOLLYWOOD,91606-4521,6034 WHITSETT 91606-4521,850 S BROADWAY UNIT #1201,LOS ANGELES,90014-3243,532290,Other consumer goods rental,2,09/01/2007,,"(34.18, -118.4052)",8889,5,188,503,,70
0002284942-0001-6,JORGE CERVANTES,CERVANTES CARPET CLEANING,6907 WHITSETT AVENUE APT #113,NORTH HOLLYWOOD,91605-5413,6907 WHITSETT 91605-5413,8742 LUCIA PLACE,SUN VALLEY,91352-2737,561740,Carpet & upholstery cleaning services,2,10/25/2007,,"(34.196, -118.4052)",8888,5,180,1503,,14
0002285082-0001-4,LINDA DIANE FELDMAN,,4331 WHITSETT AVENUE,STUDIO CITY,91604-1657,4331 WHITSETT 91604-1657,,,,541600,"Management, scientific, & technical consulting services",4,05/01/2007,,"(34.1491, -118.4052)",8492,5,346,1505,,84
0002288773-0001-4,GARY W HOFFMAN,THE DETECTIVE COMPANY,4829 WHITSETT AVENUE SUITE #206,VALLEY VILLAGE,91607-3547,4829 WHITSETT 91607-3547,,,,561600,Investigation & security services,2,10/26/2007,,"(34.1585, -118.4052)",8890,5,191,1332,17,39
0002290002-0001-5,INCERA SOLUTIONS LLC,,7712 WHITSETT AVENUE,NORTH HOLLYWOOD,91605-2242,7712 WHITSETT 91605-2242,POST OFFICE BOX #15271,NORTH HOLLYWOOD,91615-5271,541510,Computer systems design & related services,2,09/01/2007,,"(34.2106, -118.4052)",8888,5,153,472,,14
0002291145-0001-9,SUBALKY MENDEZ,DELIVERY JOE,5511 WHITSETT AVENUE APT #B,VALLEY VILLAGE,91607-1550,5511 WHITSETT 91607-1550,,,,492000,Couriers & messengers,2,03/06/2006,,"(34.1707, -118.4052)",8890,5,204,1235,17,39
0002291611-0001-1,JOHN C CHRISTIANSEN,,6134 WHITSETT AVENUE,NORTH HOLLYWOOD,91606-4514,6134 WHITSETT 91606-4514,POST OFFICE BOX #3161,GRANADA HILLS,91394-0161,531100,Lessors of real estate (including mini warehouses & self-storage units),2,01/27/1995,,"(34.1806, -118.4052)",8889,5,188,564,,70
0002296594-0001-1,PURSUE WE DO INC,,5404   WHITSETT AVENUE   UNIT #102,VALLEY VILLAGE,91607-1615,5404 WHITSETT 91607-1615,5404   WHITSETT AVENUE   UNIT #102,VALLEY VILLAGE,91607-1615,711510,"Independent artists, writers, & performers",2,05/01/1999,,"(34.1688, -118.4051)",8890,5,204,1235,17,39
0002298998-0001-7,AARON MCNALLY,SPARKLE FACTORY,4248 WHITSETT AVENUE #101,STUDIO CITY,91604-1678,4248 WHITSETT 91604-1678,511 N NIAGARA STREET,BURBANK,91505-3252,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",4,05/01/2000,,"(34.1476, -118.4052)",8492,5,346,1505,,84
0002300511-0001-3,IAN PATRICK WILLIAMS,,4148 WHITSETT AVENUE UNIT #103,STUDIO CITY,91604-2451,4148 WHITSETT 91604-2451,,,,711510,"Independent artists, writers, & performers",4,01/01/2007,,"(34.1458, -118.4052)",8492,5,346,1505,,84
0002302904-0001-1,BEST CALIFORNIA GAS INC,,5202 WHITSETT AVENUE,VALLEY VILLAGE,91607-2407,5202 WHITSETT 91607-2407,13116 IMPERIAL HIGHWAY,SANTA FE SPRINGS,90670-4817,532290,Other consumer goods rental,2,05/01/1997,,"(34.1649, -118.4052)",8890,5,205,636,17,39
0002305440-0001-8,CLIFF AZZUZ,,5804 WHITSETT AVENUE,VALLEY VILLAGE,91607-1139,5804 WHITSETT 91607-1139,POST OFFICE BOX #57591,SHERMAN OAKS,91413-2591,,,2,08/07/2007,,"(34.1758, -118.4052)",8890,5,188,525,,70
0002307284-0001-9,MARY MONICA MARQUEZ,,6300 WHITSETT AVENUE APT #1,NORTH HOLLYWOOD,91606-3102,6300 WHITSETT 91606-3102,,,,812990,All other personal services,2,04/01/2006,,"(34.1849, -118.4052)",8889,5,188,503,,70
0002308225-0001-9,PHILIP HANNA 4/04 WHITSETT STREET LLC,,4104 WHITSETT AVENUE,STUDIO CITY,91604-2446,4104 WHITSETT 91604-2446,18100 CHARDON CIRCLE,ENCINO,91316-4415,531100,Lessors of real estate (including mini warehouses & self-storage units),4,07/01/2005,,"(34.1451, -118.4052)",8492,5,346,1505,,84
0002314899-0001-9,JOSEPH FISHER,,4217 WHITSETT AVENUE #1,STUDIO CITY,91604-1649,4217 WHITSETT 91604-1649,4048   ALONZO AVENUE,ENCINO,91316-4409,711510,"Independent artists, writers, & performers",4,01/01/2006,,"(34.147, -118.4052)",8492,5,346,1505,,84
0002315929-0001-9,MARIA L AREVALO,,14762 VANOWEN STREET APT #104,VAN NUYS,91405-3882,14762 VANOWEN 91405-3882,6841 WHITSETT AVENUE APT #107,NORTH HOLLYWOOD,91605-5457,561720,Janitorial services,6,01/01/2005,,"(34.1939, -118.4546)",19733,3,231,290,,18
0002324117-0001-0,DONALD L. HAYES,,6335 WHITSETT AVENUE    #17,NORTH HOLLYWOOD,91606-3187,6335 WHITSETT 91606-3187,2106 W 80TH STREET,LOS ANGELES,90047-2612,711510,"Independent artists, writers, & performers",2,12/01/2007,,"(34.1855, -118.4052)",8889,5,188,503,,70
0002325246-0001-1,CARMEN ANGEL DE AGUILAR,,6731 WHITSETT AVENUE #8,NORTH HOLLYWOOD,91606-1302,6731 WHITSETT 91606-1302,,,,561720,Janitorial services,2,01/01/2004,,"(34.1929, -118.4052)",8889,5,180,406,,70
0002330310-0001-1,CESAR AMILCAL LINARES,,11827 HAMLIN STREET,NORTH HOLLYWOOD,91606-2809,11827 HAMLIN 91606-2809,5838 WHITSETT AVENUE UNIT #101,VALLEY VILLAGE,91607-1189,531310,Real estate property managers,2,01/01/2007,,"(34.1887, -118.3905)",8889,5,189,489,,13
0002332870-0001-9,MIGUEL RAMOS,,5920 WHITSETT AVENUE APT #12,VALLEY VILLAGE,91607-4801,5920 WHITSETT 91607-4801,,,,492000,Couriers & messengers,2,01/01/2007,,"(34.1779, -118.4052)",8890,5,188,525,,70
0002343782-0001-7,CHIOMA A. NWOSU,THE URBAN SAMADHI,6819 WHITSETT AVENUE #206,N HOLLYWOOD,91605-5462,6819 WHITSETT 91605-5462,POST OFFICE BOX #361383,LOS ANGELES,90036-9361,999999,Unclassified establishments (unable to classify),2,01/01/2006,,"(34.1943, -118.4052)",8888,5,180,1503,,14
0002344050-0001-7,MICHAEL BATTLE,BATTLE ENTERTAINMENT,4217 WHITSETT AVENUE UNIT #4,STUDIO CITY,91604-1649,4217 WHITSETT 91604-1649,POST OFFICE BOX #69918,WEST HOLLYWOOD,90069-0918,812990,All other personal services,4,01/01/2005,,"(34.147, -118.4052)",8492,5,346,1505,,84
0002345220-0001-0,RENEE ELAINE SHATANOFF,HARNESSED LIGHTNING / RENEE SHATANOFF VOICE OVER,5404 WHITSETT AVENUE    #148,VALLEY VILLAGE,91607-1615,5404 WHITSETT 91607-1615,,,,523900,Other financial investment activities (including investment advice),2,05/05/2008,,"(0.0, 0.0)",,,,,,
0002349223-0001-2,MARNI GLICK,TAKING THINGS PERSONALLY,4202 WHITSETT AVENUE UNIT #101,STUDIO CITY,91604-1674,4202 WHITSETT 91604-1674,,,,323100,Printing & related support activities,4,09/01/2007,,"(34.1468, -118.4052)",8492,5,346,1505,,84
0002350831-0001-7,VBG 2 LLC,THE FIFTH,4821 WHITSETT AVENUE,VALLEY VILLAGE,91607-3511,4821 WHITSETT 91607-3511,,,,722410,Drinking places (alcoholic beverages),2,07/01/2008,,"(34.1582, -118.4052)",8890,5,191,1332,17,39
0002350865-0001-6,"WHITSETT GARDENS, LLC",,16542 VENTURA BLVD SUITE #308,ENCINO,91436-5059,16542 VENTURA 91436-5059,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),4,08/01/2007,,"(34.1576, -118.4933)",19737,6,326,1499,6,62
0002351136-0001-0,BRIAN OJIMA,,4327 WHITSETT AVENUE,STUDIO CITY,91604-1657,4327 WHITSETT 91604-1657,,,,,,4,06/16/2008,,"(34.149, -118.4052)",8492,5,346,1505,,84
0002352741-0001-7,JUAN E NUNEZ,,6065 WHITSETT AVENUE UNIT #25,NORTH HOLLYWOOD,91606-4580,6065 WHITSETT 91606-4580,437 N BRIGHTON STREET,BURBANK,91506-2105,711510,"Independent artists, writers, & performers",2,02/12/2008,,"(34.181, -118.4052)",8889,5,188,564,,70
0002364546-0001-4,MARILYN SILVER,,4238 WHITSETT AVENUE,STUDIO CITY,91604-1677,4238 WHITSETT 91604-1677,8950 W OLYMPIC BLVD UNIT #508,BEVERLY HILLS,90211-3561,531100,Lessors of real estate (including mini warehouses & self-storage units),4,02/16/1999,,"(34.1474, -118.4052)",8492,5,346,1505,,84
0002368100-0001-9,RODNEY B WHITSETT,CABS INC,898 TEMPLE TERRACE #323,LOS ANGELES,90042-5034,898 TEMPLE 90042-5034,,,,541510,Computer systems design & related services,14,04/07/2008,,"(34.0997, -118.1807)",23673,9,499,603,,92
0002369491-0001-8,TATIANA AVETISIAN,,5120 1/2 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-3163,5120 LAUREL CANYON 91607-3163,7039 Whitsett #4,North Hollywood,91605-5430,999999,Unclassified establishments (unable to classify),2,05/15/2008,,"(34.1636, -118.3964)",8890,5,206,1331,17,39
0002375344-0055-1,SOUTHERN CALIFORNIA PIZZA CO LLC,PIZZA HUT 26230,5212   WHITSETT AVENUE,NORTH HOLLYWOOD,91607-2407,5212 WHITSETT 91607-2407,1   CITY BLVD W SUITE #750,ORANGE,92868-3615,722211,Limited-service eating places,2,08/25/2009,,"(34.1652, -118.4049)",8890,5,205,637,17,39
0002376080-0001-1,KIRK DAUER,,4308 WHITSETT AVENUE APT #2,STUDIO CITY,91604-5400,4308 WHITSETT 91604-5400,,,,,,4,01/01/2006,,"(34.1487, -118.4052)",8492,5,346,1505,,84
0002378607-0001-8,ELIAHU BEN SHOSHAN,,4322   WHITSETT AVENUE,STUDIO CITY,91604-1656,4322 WHITSETT 91604-1656,,,,233210,Single Family Housing Construction (1997 NAICS),4,01/01/2005,,"(34.1492, -118.4049)",8492,5,346,1505,,84
0002383485-0001-1,CHANSETT COIN LAUNDRY INC,,5408 WHITSETT AVENUE,NORTH HOLLYWOOD,91607-1615,5408 WHITSETT 91607-1615,POST OFFICE BOX #950832,MISSION HILLS,91395-0832,812310,Coin-operated laundries & drycleaners,2,06/01/2007,,"(34.1689, -118.4052)",8890,5,204,1235,17,39
0002385503-0001-6,MAURICIO E VERGANZA,M & V CLEANING,6961   WHITSETT AVENUE   UNIT #11,NORTH HOLLYWOOD,91605-5448,6961 WHITSETT 91605-5448,4846 W AVENUE L13,LANCASTER,93536-3541,,,2,08/06/2019,,"(34.1974, -118.4056)",8888,5,180,1503,,71
0002386197-0001-1,TERESITA G. DAUIGOY,,7647 WHITSETT AVENUE,NORTH HOLLYWOOD,91605-2240,7647 WHITSETT 91605-2240,7647 WHITSETT AVENUE,NORTH HOLLYWOOD,91605-2240,541213,Tax preparation services,2,10/27/2008,,"(34.2097, -118.4052)",8888,5,153,472,,14
0002387113-0001-1,CHAD GARRETT,CHAD GARRETT INVESTIGATIONS,6841 WHITSETT AVENUE UNIT #104,NORTH HOLLYWOOD,91605-5456,6841 WHITSETT 91605-5456,,,,561600,Investigation & security services,2,01/01/2005,,"(34.1947, -118.4052)",8888,5,180,1503,,14
0002397086-0001-9,JOSE DUARTE GUERRA,,6961 WHITSETT AVENUE #18,NORTH HOLLYWOOD,91605-5425,6961 WHITSETT 91605-5425,,,,,,2,07/01/2015,,"(34.1971, -118.4052)",8888,5,180,1503,,14
0002398281-0001-0,CHRYSTAL BAKER,,6210 WHITSETT AVENUE APT #217,NORTH HOLLYWOOD,91606-3195,6210 WHITSETT 91606-3195,,,,611000,"Educational services (including schools, colleges, & universities)",2,12/01/2009,,"(34.1831, -118.4052)",8889,5,188,503,,70
0002402099-0001-8,ISABEL ESQUIVEL,,7412 WHITSETT AVENUE,LOS ANGELES,90001-2235,7412 WHITSETT 90001-2235,,,,454113,Mail-order houses,0,09/01/2007,,"(33.9729, -118.2406)",22350,,1626,95,,
0002402270-0001-6,ELITE BUSINESS INVESTMENTS CORP,,11757 HESBY STREET,VALLEY VILLAGE,91607-3208,11757 HESBY 91607-3208,5404 WHITSETT AVENUE #18,VALLEY VILLAGE,91607-1615,812310,Coin-operated laundries & drycleaners,2,01/02/2009,,"(34.1621, -118.389)",8890,5,206,1331,17,39
0002402661-0001-0,THE ZORIANNA KIT CORP,,5044   WHITSETT AVENUE,VALLEY VILLAGE,91607-3032,5044 WHITSETT 91607-3032,5044   WHITSETT AVENUE,VALLEY VILLAGE,91607-3032,711100,Performing arts companies,2,01/01/2008,,"(34.1624, -118.4049)",8890,5,191,1332,17,39
0002402972-0001-2,JULIA FREEDMAN,BLU DANDELION,4218 WHITSETT AVENUE UNIT #3,STUDIO CITY,91604-1676,4218 WHITSETT 91604-1676,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",4,06/13/2007,,"(34.147, -118.4052)",8492,5,346,1505,,84
0002404181-0001-1,MAXIMINO ARCINIEGA,MAXSOUL INC,5240 WHITSETT AVENUE UNIT #12,VALLEY VILLAGE,91607-2484,5240 WHITSETT 91607-2484,3151 N Lincoln #210,Chicago,60657-3176,711510,"Independent artists, writers, & performers",2,09/15/2007,,"(34.1655, -118.4052)",8890,5,205,637,17,39
0002405733-0001-8,LUIS HERNANDEZ,,6961 WHITSETT AVENUE APT #2,NORTH HOLLYWOOD,91605-5424,6961 WHITSETT 91605-5424,,,,233210,Single Family Housing Construction (1997 NAICS),2,01/01/2000,,"(34.1971, -118.4052)",8888,5,180,1503,,14
0002408657-0001-7,ROGELIO ESPARZA,,6863 WHITSETT AVENUE #4,NORTH HOLLYWOOD,91605-5411,6863 WHITSETT 91605-5411,POST OFFICE BOX #9302,NORTH HOLLYWOOD,91609-1302,561730,Landscaping services,2,10/02/2006,,"(34.1951, -118.4052)",8888,5,180,1503,,14
0002410463-0001-4,TSELANE THOMAS,,18411 VINCENNES STREET #54,NORTHRIDGE,91325-2155,18411 VINCENNES 91325-2155,4227 WHITSETT AVENUE APT #2,STUDIO CITY,91604-1650,541990,"All other professional, scientific, & technical services",12,01/01/2007,,"(34.2409, -118.534)",18514,2,107,939,,87
0002411194-0001-2,"WEIR BROTHERS ENTERTAINMENT, LLC",,4412 WHITSETT AVENUE,STUDIO CITY,91604-1361,4412 WHITSETT 91604-1361,,,,532290,Other consumer goods rental,4,12/20/2007,,"(34.1505, -118.4052)",8492,5,345,1340,,84
0002411287-0001-1,DAMIEN TUFFEREAU,,4202 WHITSETT AVENUE,STUDIO CITY,91604-1619,4202 WHITSETT 91604-1619,,,,512100,Motion picture & video industries (except video rental),4,07/24/2004,,"(34.1468, -118.4052)",8492,5,346,1505,,84
0002413333-0001-7,SHEILA WALDRON,,4705 WHITSETT AVENUE APT #104,STUDIO CITY,91604-1157,4705 WHITSETT 91604-1157,4705 Whitsett #104,Studio City,91604-1157,512100,Motion picture & video industries (except video rental),4,01/01/2007,,"(34.1558, -118.4052)",8492,5,345,1340,,84
0002414219-0001-6,KRISTEN HEATHER HENRY-PARKER,,4128 WHITSETT AVENUE APT #206,STUDIO CITY,91604-2463,4128 WHITSETT 91604-2463,,,,512200,Sound recording industries,4,03/05/2008,,"(34.1455, -118.4052)",8492,5,346,1505,,84
0002424478-0001-6,CHRISTOPHER C CORBIN,,6306   WHITSETT AVENUE,NORTH HOLLYWOOD,91606-3132,6306 WHITSETT 91606-3132,6306   WHITSETT AVENUE,NORTH HOLLYWOOD,91606-3132,812990,All other personal services,2,04/02/2009,,"(34.1851, -118.405)",8889,5,188,406,,70
0002425183-0001-0,DANIEL MAS,,6151 WHITSETT AVENUE #3,NORTH HOLLYWOOD,91606-4582,6151 WHITSETT 91606-4582,,,,812990,All other personal services,2,01/01/2008,,"(34.1813, -118.4052)",8889,5,188,564,,70
0002425300-0001-3,MARIA A HERNANDEZ,,6151 WHITSETT AVENUE APT #3,NORTH HOLLYWOOD,91606-4582,6151 WHITSETT 91606-4582,,,,561720,Janitorial services,2,01/01/2007,,"(34.1813, -118.4052)",8889,5,188,564,,70
0002432180-0001-1,MICHAEL MILLER,,5320 WHITSETT AVENUE APT #3,VALLEY VILLAGE,91607-2438,5320 WHITSETT 91607-2438,10435   LINDLEY AVENUE   APT #143,PORTER RANCH,91326-3546,518210,"Data processing, hosting, & related services",2,01/01/2007,,"(34.167, -118.4052)",8890,5,205,637,17,39
0002434592-0001-1,JUDITH C JACOBS,JUDITH JACOBS,6041 WHITSETT AVENUE APT #311,NORTH HOLLYWOOD,91606-4587,6041 WHITSETT 91606-4587,,,,711510,"Independent artists, writers, & performers",2,03/31/2001,,"(34.1801, -118.4052)",8889,5,188,503,,70
0002434617-0001-2,MEREDITH OSTROWSKY,,4302   WHITSETT AVENUE   APT #6,STUDIO CITY,91604-1618,4302 WHITSETT 91604-1618,3238 BROAD STREET,NEWPORT BEACH,92663-4224,711510,"Independent artists, writers, & performers",4,01/01/2009,,"(34.1487, -118.4049)",8492,5,346,1505,,84
0002438450-0001-8,SHERINA MANNING,,15344 WEDDINGTON STREET #303,SHERMAN OAKS,91411-3815,15344 WEDDINGTON 91411-3815,4424 WHITSETT AVENUE #111,STUDIO CITY,91604-1374,711510,"Independent artists, writers, & performers",4,01/01/2007,,"(34.1666, -118.4664)",19735,7,246,649,,83
0002444753-0001-3,MORENA E. RAMOS,HMS INSURANCE & TAX SERVICES,6743 WHITSETT AVENUE #15,NORTH HOLLYWOOD,91606-1327,6743 WHITSETT 91606-1327,,,,541213,Tax preparation services,2,09/29/2005,,"(34.1931, -118.4052)",8889,5,180,406,,70
0002448039-0001-5,PAVEL ARAKELOV,PAVEL'S TRANSPORTATION,6224 WHITSETT AVENUE #10,NORTH HOLLYWOOD,91606-3100,6224 WHITSETT 91606-3100,19524   ARMINTA STREET,RESEDA,91335-1611,488000,Support activities for transportation (including motor vehicle towing),2,06/01/2009,,"(34.1834, -118.4052)",8889,5,188,503,,70
0002452580-0001-6,MARIA TERESA ESQUIBEL,,7412 WHITSETT AVENUE,LOS ANGELES,90001-2235,7412 WHITSETT 90001-2235,,,,423990,Other miscellaneous durable goods,0,07/16/2009,,"(33.9729, -118.2406)",22350,,1626,95,,
0002454952-0001-1,ELYSIA NUREYEV,,5805 WHITSETT AVENUE APT #211,VALLEY VILLAGE,91607-1149,5805 WHITSETT 91607-1149,13251 ARCHWOOD STREET,VAN NUYS,91401-1221,812990,All other personal services,2,01/01/2007,,"(34.1758, -118.4052)",8890,5,188,525,,70
0002457232-0001-9,GERALD J WATTS JR,,5101 WHITSETT AVENUE #110,VALLEY VILLAGE,91607-3081,5101 WHITSETT 91607-3081,,,,512200,Sound recording industries,2,01/02/2005,,"(34.163, -118.4052)",8890,5,191,636,17,39
0002460779-0001-1,TAYLOR HART,,1975 S CRESCENT HEIGHTS BLVD,LOS ANGELES,90034-1614,1975 CRESCENT HEIGHTS 90034-1614,4238   WHITSETT AVENUE   APT #104,STUDIO CITY,91604-1677,541990,"All other professional, scientific, & technical services",10,01/01/2006,,"(34.0403, -118.3761)",23451,12,887,1102,,23
0002466517-0001-8,XPRT STAFFING INC,,4347 WHITSETT AVENUE,STUDIO CITY,91604-1657,4347 WHITSETT 91604-1657,4347 WHITSETT AVENUE,STUDIO CITY,91604-1657,561300,Employment services,4,10/06/2009,,"(34.1493, -118.4052)",8492,5,346,1505,,84
0002473203-0001-6,VINCENT REYNAUD,APEX DESIGNS,5422   WHITSETT AVENUE,BURBANK,91505-,5422 WHITSETT 91505-,827 N HOLLYWOOD WAY UNIT #197,BURBANK,91505-2814,541600,"Management, scientific, & technical consulting services",2,11/07/2009,,"(0.0, 0.0)",,,,,,
0002486558-0001-0,MARCIN GOLASINSKI,,7737 WHITSETT AVENUE,NORTH HOLLYWOOD,91605-2243,7737 WHITSETT 91605-2243,,,,451140,Musical instrument & supplies stores,2,11/02/2009,,"(34.2111, -118.4052)",8888,5,153,472,,14
0002487782-0001-7,SHANNON BRUNO,,5439 WHITSETT AVENUE #18,VALLEY VILLAGE,91607-4709,5439 WHITSETT 91607-4709,,,,812990,All other personal services,2,01/01/2006,,"(34.1696, -118.4052)",8890,5,204,1235,17,39
0002487795-0001-4,BOBBY JAY BRUNO,,5439 WHITSETT AVENUE #18,VALLEY VILLAGE,91607-4709,5439 WHITSETT 91607-4709,,,,812990,All other personal services,2,01/01/2009,,"(34.1696, -118.4052)",8890,5,204,1235,17,39
0002487800-0001-7,SHANNON BRUNO/BOBBY BRUNO,HEAVY ARTILLERY RECORDINGS,5439 WHITSETT AVENUE #18,VALLEY VILLAGE,91607-4709,5439 WHITSETT 91607-4709,4804 LAUREL CANYON BLVD #180,VALLEY VILLAGE,91607-3717,512200,Sound recording industries,2,01/01/2008,,"(34.1696, -118.4052)",8890,5,204,1235,17,39
0002488067-0001-2,YOLANDA M RILEY,,8036 WHITSETT AVENUE,NORTH HOLLYWOOD,91605-1231,8036 WHITSETT 91605-1231,,,,999999,Unclassified establishments (unable to classify),2,01/01/2009,,"(34.2165, -118.4052)",8888,5,152,1101,,14
0002488284-0001-2,JULIETTE STORACE,,6335 WHITSETT AVENUE #5,N HOLLYWOOD,91606-3186,6335 WHITSETT 91606-3142,,,,711510,"Independent artists, writers, & performers",2,01/01/2010,,"(34.1855, -118.4052)",8889,5,188,503,,70
0002490124-0001-1,LUIS ERNESTO HERNANDEZ,,7836 WHITSETT AVENUE,N HOLLYWOOD,91605-2204,7836 WHITSETT 91605-2204,,,,561730,Landscaping services,2,03/05/2010,,"(34.2131, -118.4052)",8888,5,153,472,,14
0002493497-0001-6,LIVING FOR CHRIST MINISTRIES,,6750   WHITSETT AVENUE   SUITE #113,NORTH HOLLYWOOD,91606-1395,6750 WHITSETT 91606-1395,6750   WHITSETT AVENUE   SUITE #113,NORTH HOLLYWOOD,91606-1395,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",2,03/24/2010,,"(34.1934, -118.4046)",8889,5,180,406,,70
0002495069-0001-6,SARA DELCID,,7686 WHITSETT AVENUE,LOS ANGELES,90001-3156,7686 WHITSETT 90001-3156,7686 WHITSETT AVENUE,LOS ANGELES,90001-3156,541990,"All other professional, scientific, & technical services",0,01/01/2008,,"(33.9704, -118.2403)",22350,,1626,95,,
0002496971-0001-4,ADRIAN PRUETT,ADRIAN PRUETT ENTERTAINMENT INC,3559 SAWTELLE BLVD #2,LOS ANGELES,90066-2934,3559 SAWTELLE 90066-2934,5404   WHITSETT AVENUE   #126,VALLEY VILLAGE,91607-1615,512100,Motion picture & video industries (except video rental),11,01/13/2010,,"(34.0153, -118.4228)",24031,10,898,859,9,27
0002516846-0002-1,EMILIANO AYALA,INTERGALACTIC SMUGGLERS,4936 WHITSETT AVENUE APT #5,VALLEY VILLAGE,91607-3533,4936 Whitsett 91607-3533,,,,448150,Clothing accessories stores,2,02/26/2020,,"(34.1604, -118.4049)",8890,5,191,1332,17,39
0002520177-0001-3,WHITSETT HOLDINGS LLC,,31628 SADDLETREE DRIVE,WESTLAKE VILLAGE,91361-4703,31628 SADDLETREE 91361-4703,31628 SADDLETREE DRIVE,WESTLAKE VILLAGE,91361-4703,531100,Lessors of real estate (including mini warehouses & self-storage units),0,07/01/2008,,"(34.1378, -118.8126)",19342,,2159,214,,
