"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"01016-10001-11016","3435 W WILSHIRE BLVD","90010","10","132B197    26","132B197    26","5502030014","C4-2","Central","Wilshire",,,"2121.02","Building","Bldg-Alter/Repair","Commercial",,,"2003-09-02T00:00:00.000",,,,,,"PC Assigned","0",,,"ADDRESS","34.06194","-118.29866","2022-09-10T00:00:00.000","Restripe Portions Of 5 Level Parking Structure.   2 Hr. Add'L Pc .  Assign To Suzanne Cusik."
"04016-20000-04068","8511 N FALLBROOK AVE 1ST FL","91304","12","192B097   585","192B097   585","2005022004","[Q]M1-1","North Valley",,"West Hills","YES","1132.31","Building","Bldg-Alter/Repair","Commercial","13","Office","2004-03-05T00:00:00.000",,,,,,"PC Fees Paid","15000",,,"ADDRESS","34.22466","-118.62773","2022-09-10T00:00:00.000","Interior Partitions & Suspended Ceiling For Public Corridor 1st Floor."
"08016-20000-10716","8874 N NORRIS AVE","91352","6","195B173   268","195B173   261; 195B173   268","2408030014","M2-1","North Valley","Sun Valley - La Tuna Canyon","Sun Valley",,"1211.02","Building","Bldg-Alter/Repair","Commercial","13","Office","2008-06-25T00:00:00.000",,,"-1",,"1080","Reviewed by Supervisor","15000","Type V-B Construction","14","ADDRESS","34.23061","-118.37394","2022-09-10T00:00:00.000","Chg Of Use From Sfd To Office, For Used Car Sales And Open Storage/Dismantling Yard."
"04048-20000-00519","11239 W VENTURA BLVD","91604","2","162B173   294","162B173   294","2366035033","C2-1VL","South Valley","Sherman Oaks - Studio City - Toluca Lake","Studio City",,"1436.04","Building","Sign","Onsite","19","Wall Sign","2004-05-10T00:00:00.000",,,,,,"Corrections Issued","2500",,,"ADDRESS","34.14181","-118.37523","2022-09-10T00:00:00.000","New 4'X7'8"" Ill. Wall Sign"
"98048-10001-01663","2450 S OVERLAND AVE","90064","5","126B157   839","126B157   821; 126B157   839","4255002023","C2-1VL-O","West Los Angeles",,,,"2693.00","Building","Sign","Offsite","19","Sign","2001-04-25T00:00:00.000",,,,,,"Corrections Issued","12000",,,"ADDRESS","34.04103","-118.42398","2022-09-10T00:00:00.000",
"01030-10000-02196","2444 N EDGEMONT ST","90027","4","153B197   337","153B197   337","5588010013","RE11-1","Central","Hollywood",,"YES","1892.02","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2001-09-19T00:00:00.000",,,,,,"Corrections Issued","150",,,"ADDRESS","34.11409","-118.29828","2022-09-10T00:00:00.000","Excavation/Backfill For Retaining Wall."
"02010-20000-02087","6639 N TROOST AVE","91606","2","180B169   411","180B169   411","2320027023","RD1.5-1","South Valley","North Hollywood",,,"1232.05","Building","Bldg-New","Apartment","5","Apartment","2002-06-25T00:00:00.000",,,"4",,"3678","Reviewed by Supervisor","254000","Type V-N Construction",,"ADDRESS","34.19161","-118.38675","2022-09-10T00:00:00.000","Proposed 38'-0""X57'-0"" 2-Story, 4-Unit Apartment Building Per Engineered Plans."
"03030-10000-00607","4100 N EAGLE ROCK BLVD","90065","1","156A219   235","156A219   235","5472001803","PF-1","East Los Angeles","Northeast Los Angeles","Glassell Park","YES","1862.02","Building","Grading","Commercial","70","Grading - Hillside","2003-03-11T00:00:00.000",,,,,,"Corrections Issued","100",,,"ADDRESS","34.12071","-118.22697","2022-09-10T00:00:00.000","Backfill For Removal Of Underground Fuel Tank, Fire Dept Permit #        .  [100 Cu. Yds.]"
"05030-10000-04150","4550 E BEDILION ST","90032","14","141A231   194","141A231   194","5214013010","R1-1","East Los Angeles","Northeast Los Angeles","LA-32","YES","2014.01","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2005-12-22T00:00:00.000",,,,,,"Verifications in Progress","756",,,"ADDRESS","34.08092","-118.18465","2022-09-10T00:00:00.000","Site Preparation For New Sfd."
"05010-20001-05356","22079 W SAGEBROOK ROAD","91311",,"207B101","207B101",,"(T)RE11-1",,"Chatsworth - Porter Ranch","Chatsworth","YES",,"Building","Bldg-New","1 or 2 Family Dwelling",,,"2006-02-22T00:00:00.000",,,,,,"Reviewed by Supervisor",,,,"ADDRESS","34.26508","-118.60882","2022-09-10T00:00:00.000",
"00014-20000-01491","4639 N ARCOLA AVE","91602","4","168B177   806","168B177   806","2420026012","RE9-1","South Valley","North Hollywood",,,"1256.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2000-03-24T00:00:00.000",,,,,,"Corrections Issued","270000",,,"ADDRESS","34.15495","-118.3551","2022-09-10T00:00:00.000","2nd Story Addition (1915 Sf) & 20' X 15'6"" Family Room Addition. & Interior Remodel."
"09020-10000-01492","127 S PECAN ST","90033","14","129A219   192","129A219   192","5172002911","OS-1XL","East Los Angeles","Boyle Heights","Boyle Heights",,"2060.32","Building","Nonbldg-New","Commercial","61","Use of Land","2009-05-29T00:00:00.000",,,,,"0","PC Approved","501",,,"ADDRESS","34.04655","-118.22203","2022-09-10T00:00:00.000","Land Use (9' X 17') For Ground Inverters For Roof Mounted Photo Voltaic System"
"01020-40000-02579","1700 W 6TH ST","90017",,"132A205    65","132A205    65","5142009033","C2-2",,"Westlake",,"YES",,"Building","Nonbldg-New","Commercial","16","Retail","2001-09-17T00:00:00.000",,,,,,"Corrections Issued","26642",,,"ADDRESS","34.05713","-118.27001","2022-09-10T00:00:00.000","Install 10 Shelves 7' High (104'X22"" Approx Each)"
"06016-10000-20595","164 E FLORENCE AVE","90003","9","102B205   887","102B205   887","6022001001","C2-1VL","South Los Angeles","Southeast Los Angeles","Community and Neighbors for Ninth District Unity",,"2396.01","Building","Bldg-Alter/Repair","Commercial","16","Secondhand Store","2006-10-12T00:00:00.000",,,,,,"Corrections Issued","301","Type V-N Construction",,"ADDRESS","33.97453","-118.2719","2022-09-10T00:00:00.000","Change Of Use From (E) Auto Polishing To Same + 2nd Hand Auto Parts Retail; No Physical Construction"
"06010-10000-02977","2650 N ADKINS AVE","90032","14","139-5A235 101","139-5A235 101","5217014001","R1-1","East Los Angeles","Northeast Los Angeles","LA-32","YES","2016.02","Building","Bldg-New","Apartment","1","Dwelling - Single Family","2006-07-05T00:00:00.000",,,"1",,"2543","Reviewed by Supervisor","240000","Type V-N Construction","29.5","ADDRESS","34.07767","-118.17264","2022-09-10T00:00:00.000","New 2,543 Singe Family Dewlling With Attached Garage."
"08014-10000-02712","3304 N EASTERN AVE","90032","14","142-5A233 372","142-5A233 357; 142-5A233 372","5218014040","[Q]C4-1XL","East Los Angeles","Northeast Los Angeles","LA-32","YES","2015.03","Building","Bldg-Addition","Commercial","6","Church","2008-12-23T00:00:00.000",,,,,"2980","Verifications in Progress","16180","Type V-B Construction",,"ADDRESS","34.08359","-118.17788","2022-09-10T00:00:00.000","One Story Addition (80 Sq.Ft) To (E) One Story, Type V-B, Church And Interior Alternation Of (E) Bathrooms To Comply Disabled Access Requirement. No Change In Main Assembly Area.  Refer Application # 08020-10000-01929 For New Ramp& Stairs , Retaining Walls, And Re-Striping Of (E) Parking Lot."
"07016-10000-24655","5040 S DENKER AVE","90062","8","111B193  1309","111B193  1309","5016034008","R2-1","South Los Angeles","South Los Angeles","Empowerment Congress Central Area",,"2323.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","2","Duplex","2007-12-28T00:00:00.000",,,,,,"Corrections Issued","2000",,,"ADDRESS","33.99706","-118.30441","2022-09-10T00:00:00.000","Proposed New Non-Bearing Partition To Create One Additinal Bedroom To Each Unit Of Duplex.  No Change In Parking."
"06010-10000-03167","521 N FURNESS AVE","90042","1","150A223    20","150A223    20","5471023011","RE11-1","East Los Angeles","Northeast Los Angeles","Arroyo Seco","YES","1851.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-07-18T00:00:00.000",,,"1",,"2470","Reviewed by Supervisor","440000","Type V-N Construction","36","ADDRESS","34.10745","-118.20867","2022-09-10T00:00:00.000","New  3-Story  Sfd,  Approx 2200 Sf"
"03014-40000-03844","1055 W 20TH ST","90731","15","012B197  1119","012B197  1119","7462024007","R2-1XL","Harbor","San Pedro","Coastal San Pedro","YES","2972.02","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2003-06-05T00:00:00.000",,,,,,"Submitted","301",,,"ADDRESS","33.72599","-118.30027","2022-09-10T00:00:00.000","Gpi Only For 1st Story Renovation And 2nd Story Addition (+1078 Sqft.) To A Sfd."
"06016-20000-04562","977 N WEST KENSINGTON ROAD","90026","1","138A209    58","138A209    58","5405005037","RD3-1VL-HPOZ","East Los Angeles","Silver Lake - Echo Park - Elysian Valley","Greater Echo Park Elysian","YES","1975.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-03-10T00:00:00.000",,,,,,"Corrections Issued","1000",,,"PIN","34.07359163","-118.25638151","2022-09-10T00:00:00.000","Relocate Water Heater To Exterior."
"02048-10001-01633","3807 W 8TH ST","90005","4","132B193   525","132B193   525","5093004006","C2-1","Central","Wilshire",,,"2126.10","Building","Sign","Onsite",,,"2005-03-18T00:00:00.000",,,,,,"PC Approved","2800",,,"ADDRESS","34.05818","-118.30955","2022-09-10T00:00:00.000","Re-Check Expired Sign Permit: 1'-6 X 21'-11"" S/F Illum. Channel Ltr Wall Sign (""L.A. Shiatsu Massage"")"
"06010-20000-02816","15601 W ODYSSEY DR","91344",,"213B145","213B145",,"[T][Q]RD2-1",,"Granada Hills - Knollwood","Granada Hills North","YES",,"Building","Bldg-New","1 or 2 Family Dwelling",,,"2006-07-14T00:00:00.000",,,,,,"PC Approved","0",,,"ADDRESS","34.2833","-118.47016","2022-09-10T00:00:00.000",
"07010-20000-00971","14627 W FRIAR ST A--C","91411","6","180B149   975","180B149   975","2241003015","[Q]R3-1-CDO","South Valley","Van Nuys - North Sherman Oaks","Van Nuys",,"1283.03","Building","Bldg-New","Apartment","5","Apartment","2007-03-08T00:00:00.000",,,"3",,"2089","Verifications in Progress","200000","Type V-N Construction","20.7","ADDRESS","34.18581","-118.45184","2022-09-10T00:00:00.000","New 40'2"" X 54'10"" Two Story Three Unit Apartment Building With Attached 3 Car Carport & One Car Garage With Laundry Area.  (See Comments For More Information)"
"06020-30000-02663","2023 N VISTA DEL MAR AVE","90068","4","151-5A189 400","151-5A189 400","5586004015","RD1.5-1XL","Central","Hollywood","Hollywood United","YES","1895.00","Building","Nonbldg-New","Apartment","22","Storage Building","2006-07-13T00:00:00.000",,,,,,"Verifications in Progress","5000","Type V-N Construction",,"ADDRESS","34.10768","-118.32414","2022-09-10T00:00:00.000","New Retaining Wall"
"09030-30000-03828","3154 S QUEENSBURY DR","90064","5","123B161   553","123B161   553","4316008002","R1-1","West Los Angeles","West Los Angeles","Westside",,"2690.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2009-08-14T00:00:00.000",,,,,,"Corrections Issued","140",,,"ADDRESS","34.03379","-118.4079","2022-09-10T00:00:00.000","Backfill (E) Pool With Structural Compacted Fill Per P/Bc 2002-111."
"04030-40000-03000","0 405 FWY. & MULHOLLAND DR","0",,,,,"PF-1XL",,,"Bel Air - Beverly Crest","YES",,"Building","Grading","Commercial","70","Grading - Hillside","2004-10-18T00:00:00.000",,,,,,"PC Assigned","50",,,,,,"2022-09-10T00:00:00.000","Grading Permit For Recompaction (50 C.Y.):  Remove & Recompact 3 Ft. Soil For Concrete Pad Of Equip. Area.   Suppl. Of 04020-40000-03414."
"06014-20000-02449","22396 W CASS AVE","91364","3","171B101   691","171B101   691","2075008031","RE40-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills - Warner Center","YES","1374.01","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-03-22T00:00:00.000",,,,,"3831","Not Ready to Issue","160000","Type V-N Construction","22","ADDRESS","34.16465","-118.61445","2022-09-10T00:00:00.000","20' X 46' Two-Story Addition Consisting Of Three Bedroom, Three Bathrooms And Family Room. Enlarge Living Room And Convert Garage To Living Room. Remodel To Change One Existing Bedroom To Portion Of Kitchen And Convert Another Existing Bedroom To Home Office."
"08030-20000-04346","19700 W RINALDI ST","91326","12","210B117    26","210B117    26","2701004020","A1-2D","North Valley","Chatsworth - Porter Ranch","Porter Ranch","YES","1082.01","Building","Grading","Commercial",,,"2008-10-27T00:00:00.000",,,,,,"PC Approved","0",,,"ADDRESS","34.27455","-118.56289","2022-09-10T00:00:00.000","Gpi For Tract Grading"
"05020-20000-03029","232 S MAPLETON DR","90024","5","141B157   128","141B157   128","4359011007","RE40-1","West Los Angeles","Westwood","Bel Air - Beverly Crest",,"2651.00","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Fence Wall","2005-07-28T00:00:00.000",,,,,,"PC Approved","8000",,,"ADDRESS","34.07945","-118.43222","2022-09-10T00:00:00.000","6' Max Ht Block Fence Wall In Side Yard"
"06014-10000-10029","8316 W MELROSE AVE","90048","5","141B173   484","141B173   484","5528015072","C4-1XL","Central","Hollywood","Mid City West",,"1944.02","Building","Bldg-Addition","Commercial","13","Office","2006-11-09T00:00:00.000",,,,,"2375","Verifications in Progress","275000",,"25","PIN","34.0833917","-118.37091914","2022-09-10T00:00:00.000","Add 53'2"" X 44'6"" Irr Shaped Ground Floor (1025sf)  And Irr Shaped Second Story Office Addition (1350 Sf) With 530 Sq. Ft Balcony Above Existing Office."
"07010-10000-00614","7600 W BEVERLY BLVD","90036","4","138B177   451","138B177   451","5512004906","OS-1XL-O","Central","Wilshire","Mid City West",,"2145.01","Building","Bldg-New","Commercial","23","Patio Cover","2007-02-15T00:00:00.000",,,,,"2826","PC Info Complete","30000","Type II-N Construction","23","ADDRESS","34.07489","-118.3549","2022-09-10T00:00:00.000","New Patio Cover ***This Is Part 1 Of 2 Permits**"
"03030-30000-03034","693 N ELKINS ROAD","90049","11","135B137    96","135B137    96","4426033012","RE40-1-H","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2623.03","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2003-10-30T00:00:00.000",,,,,,"PC Fees Paid","144",,,"ADDRESS","34.06948","-118.49022","2022-09-10T00:00:00.000","Backfill (E) Pool. Shell To Remain. 144 Cu Yds."
"02010-20000-03784","11417 OAKFORD LANE",,,"213B113","213B113",,"(T)C4-2D",,"Chatsworth - Porter Ranch",,"YES",,"Building","Bldg-New","1 or 2 Family Dwelling",,,"2002-10-29T00:00:00.000",,,,,,"No Progress","0",,,,,,"2022-09-10T00:00:00.000",
"08020-40000-01392","732 S HOLMBY AVE","90024","5","135B157    51","135B157    51","4360026012","R1-1","West Los Angeles","Westwood",,,"2651.00","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall","2008-04-28T00:00:00.000",,,,,,"Reviewed by Supervisor","20000",,,"ADDRESS","34.06917","-118.43187","2022-09-10T00:00:00.000","Ret. Wall."
"04016-20000-11363","18060 W CHATSWORTH ST","91344","12","207B125   637","207B125   637","2731008***","(Q)C2-1L","North Valley","Granada Hills - Knollwood",,,"1113.01","Building","Bldg-Alter/Repair","Commercial","16","Retail","2004-06-15T00:00:00.000",,,,,,"Corrections Issued","25000",,,"ADDRESS","34.26446","-118.52593","2022-09-10T00:00:00.000","Entry Remodel:  Add Aluminum/Glass Storefront Windscreen Infill @ 3 Bays Of The Existing Entrance Canopy."
"00014-10000-04669","553 1/2 S CORONADO ST",,"1","135A203   346","135A203   328; 135A203   337; 135A203   340; 135A203   346","5155028029","R4-1","Central","Westlake",,"YES","2087.20","Building","Bldg-Addition","Apartment","5","Apartment","2000-08-18T00:00:00.000",,,,,,"Corrections Issued","5000",,,"PIN","34.06269249","-118.28021927","2022-09-10T00:00:00.000","Existing 7' X 9' Solarium To Be Legalized."
"01016-20000-05693","1117 W MARTIN LUTHER KING, JR BLVD","90037","8","114B197   151","114B197   151","5037025016","R3-1","South Los Angeles","South Central Los Angeles",,,"2312.20","Building","Bldg-Alter/Repair","Apartment","23","Miscellaneous Bldg/Structure","2001-04-02T00:00:00.000",,,,,,"Corrections Issued","4700",,,"ADDRESS","34.01106","-118.2947","2022-09-10T00:00:00.000","Replace (E)Wood Staircase & Middle Landing @Rear Of (E)Apt W/ Precast Staircase & Middle Landing"
"06010-10000-02955","7004 N LENNOX AVE","91405","6","183B153   613","183B153   613","2217006034","(T)(Q)RD1.5-1","South Valley","Van Nuys - North Sherman Oaks","Van Nuys",,"1279.10","Building","Bldg-New","Apartment","8","Auto Repair Garage","2006-06-30T00:00:00.000",,,"8",,"10986","Verifications in Progress","1184000","Type V-1HR Construction","30","ADDRESS","34.19773","-118.4453","2022-09-10T00:00:00.000","8-Unit 2-Story Townhouse Style Apartment Over Basement Garage"
"06020-20000-02436",,,,,,,,,,,,,"Building","Nonbldg-New","Commercial",,,"2006-06-06T00:00:00.000",,,,,,"PC Approved",,,,,,,"2022-09-10T00:00:00.000",
"04014-30001-06183","56-58 E SUNSET AVE 1-2","90291","11","109-5A143 265","109-5A143 265","4286023027","RD1.5-1","West Los Angeles","Venice","Grass Roots Venice",,"2734.02","Building","Bldg-Addition","1 or 2 Family Dwelling","2","Duplex","2005-08-12T00:00:00.000",,,,,,"Verifications in Progress","0",,,"ADDRESS","33.9935","-118.47707","2022-09-10T00:00:00.000","Supp To Pcis 04014-30000-06183 To Recheck Plans Due To Major Changes In Structural Design."
"05010-20001-06728","21437 W RIOS ST","91364","3","166-5A107 286","166-5A107 286","2190014032","R1-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hill","Woodland Hills - Warner Center","YES","1380.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2007-05-07T00:00:00.000",,,"0",,"802","Reviewed by Supervisor","80000","Type V-N Construction","33","ADDRESS","34.14899","-118.59677","2022-09-10T00:00:00.000","Single Family Addition And Remodeling."
"07014-20000-02963",,,,,,,,,,,,,"Building","Bldg-Addition","1 or 2 Family Dwelling",,,"2007-04-25T00:00:00.000",,,,,,"PC Approved",,,,,,,"2022-09-10T00:00:00.000",
"08010-20000-01027","8217 S FIGUEROA ST UNIT #24","90044","8","099B201  1295","099B201  1295","6032021016",,"South Los Angeles",,,,"2383.20","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2008-04-11T00:00:00.000",,,,,,"Reviewed by Supervisor","140448",,,"PIN","33.96378196","-118.28307856","2022-09-10T00:00:00.000","Tract (Small Lots Subdivision) :  3 Story Sfd W/ Att 2 Car Garage (Plan A)"
"06010-20000-05590","5448 N AURA AVE","91356","3","174B117   529","174B117   529","2163014009","R1-1","South Valley","Encino - Tarzana","Tarzana","YES","1394.02","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-12-21T00:00:00.000",,,"1",,,"Verifications in Progress","340000","Type V-N Construction","28","ADDRESS","34.17037","-118.55443","2022-09-10T00:00:00.000","New 2-Story Sfd"
"09014-40000-00025","815 W 62ND ST","90044","9","105B197   736","105B197   736","6004012012","RD2-1","South Los Angeles","South Los Angeles",,,"2371.01","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2009-01-06T00:00:00.000",,,,,"728","Verifications in Progress","72800","Type V-B Construction",,"ADDRESS","33.98382","-118.28773","2022-09-10T00:00:00.000","One Story Addition And Remodel Of (E) Sfd."
"06020-20000-02788","8746 N BAIRD AVE","91324","12","195B125   695","195B125   695","2770017018","M1-1VL","North Valley","Northridge","Old Northridge",,"1152.02","Building","Nonbldg-New","Commercial","61","Use of Land","2006-07-21T00:00:00.000",,,,,,"Verifications in Progress","500",,,"ADDRESS","34.23011","-118.53723","2022-09-10T00:00:00.000","Use Of Land - Pkg For Towed Vehicle"
"06010-10001-02389",,,,,,,,,,,,,"Building","Bldg-Alter/Repair","1 or 2 Family Dwelling",,,"2007-11-29T00:00:00.000",,,,,,"PC Approved",,,,,,,"2022-09-10T00:00:00.000","*****Void*****"
"99016-20000-17726","1047 N SOMERA ROAD","90077","5","144B145   166","144B145   166","4369030005","RE40-1, H","West Los Angeles",,,"EXEMPT","2621.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","23","Miscellaneous Bldg/Structure","1999-09-22T00:00:00.000",,,,,,"Corrections Issued","20000",,,"ADDRESS","34.09036","-118.45861","2022-09-10T00:00:00.000","Repair Exist Rear Yard Deck."
"98010-20000-03405","13991 CLYMER ST",,,"210B153","210B153",,"RD3-1, T, Q",,,,,,"Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","1998-12-10T00:00:00.000",,,"1",,"2068","Corrections Issued","204000","Type V-N Construction","24.5",,,,"2022-09-10T00:00:00.000","Sfd/ Att Gar Tract Standard Plan 603 Plan 3r"
"09030-10000-03080","1183 N STRADELLA ROAD","90077","5","144B149    58","144B149    58","4369037015","RE20-1-H","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2621.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2009-07-01T00:00:00.000",,,,,,"Reviewed by Supervisor","150",,,"ADDRESS","34.09368","-118.45537","2022-09-10T00:00:00.000","Back Fill  And   Demo  Pool,   Remove  Shell.  Structural Fill."
"08020-20000-01921","22571 W FLAMINGO ST","91364","3","165B101   266","165B101   266","2078006010","RE15-1-H","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills - Warner Center","YES","1374.02","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Miscellaneous Bldg/Structure","2008-06-13T00:00:00.000",,,,,,"Reviewed by Supervisor","8000",,,"ADDRESS","34.14797","-118.61732","2022-09-10T00:00:00.000","New Irreg. 61'-5""X8' Detached Dck At Rear (Supported On 12 Piles & Grade Beams)"
"03014-20000-00996","11628 W MORRISON ST","91601","2","168B169    99","168B169    99","2354009006","R1-1","South Valley","North Hollywood","Valley Village",,"1252.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2003-02-13T00:00:00.000",,,,,"2042","Reviewed by Supervisor","199000","Type V-N Construction",,"ADDRESS","34.16027","-118.38647","2022-09-10T00:00:00.000","2-Story Addition & New Attached 2-Car Garage To Exist'G Single Dwelling.  Related Elec., Hvac., & Plumb."
"07016-10000-07263","10126 N TOPANGA CANYON BLVD","91311","12","204B101   367","204B101   367","2747017039","P-1 ; [Q]C2-2D","North Valley","Chatsworth - Porter Ranch","Chatsworth",,"1132.13","Building","Bldg-Alter/Repair","Commercial","18","School - private","2007-04-20T00:00:00.000",,,,,"0","Verifications in Progress","301",,,"ADDRESS","34.25466","-118.60582","2022-09-10T00:00:00.000","Change Of Use From Retail To Children'S Karate Studio/School (A= 885 Sf). (No Construction Work).  9 Required Parking Spaces For Space & 20 Required Spaces For Entire Building.  Hours Of Operation:  7am To 8 Pm (M-F) And 10 Am To 4 Pm (Sat & Sun)"
"05030-10000-02210","1253-1259 W EL PASO DR","90065","1","154-5A221 187","154-5A221 179; 154-5A221 187","5472011069","R1-1","East Los Angeles","Northeast Los Angeles","Glassell Park","YES","1862.02","Building","Grading","1 or 2 Family Dwelling",,,"2004-04-22T00:00:00.000",,,,,,"PC Approved","1710",,,"PIN","34.11787722","-118.21902308","2022-09-10T00:00:00.000","Proposed Grading For 2 Sfd'S/Gar At 1253 And 1259 El Paso Dr"
"99014-10000-00811","3138 S BARBYDELL DR","90064","5","123B165   431","123B165   431","4316026008","R1-1","West Los Angeles",,,,"2690.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","1999-02-18T00:00:00.000",,,,,,"Corrections Issued","36400","Type V-N Construction",,"ADDRESS","34.03456","-118.40269","2022-09-10T00:00:00.000","(479 Sf) Addition To Existing Single Family Dwelling And Remodel To Existing Bathrooms."
"04010-10000-00799","833-835 E VERNON AVE","90011","9","112-5A207   7","112-5A207   7","5115012029","C2-1","South Los Angeles","Southeast Los Angeles","Vernon/Main",,"2286.00","Building","Bldg-New","1 or 2 Family Dwelling","2","Duplex","2004-04-21T00:00:00.000",,,"2",,"2646","Corrections Issued","210000","Type V-N Construction","16","ADDRESS","34.0041","-118.26109","2022-09-10T00:00:00.000","New 2646 Sf 1-Story Duplex  [4-Bdrm, 2-Bath Each]"
"98016-10000-15792","1149 S HILL ST","90015","14","126A207   141","126A207   141","5139019038","C2-4, D","Central",,,,"2079.00","Building","Bldg-Alter/Repair","Commercial","13","Office","1998-08-03T00:00:00.000",,,,,,"Corrections Issued","25000",,,"ADDRESS","34.03926","-118.26099","2022-09-10T00:00:00.000","T.I. For H-3 Occupancy In Basement. Cmu Walls & Str Conc Slab."
"07020-10000-01717","828 N ONEONTA DR","90065","1","151-5A221  32","151-5A221  32","5475019026","RE20-1","East Los Angeles","Northeast Los Angeles","Arroyo","YES","1862.03","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall","2007-05-08T00:00:00.000",,,,,,"Corrections Issued","2000",,,"ADDRESS","34.11124","-118.21787","2022-09-10T00:00:00.000","12' High Retaining Wall X 14'-0"" Long."
"04019-10000-00056","306 N HIGHLAND AVE","90004","4","138B185    95","138B185    95","5524037011","RE9-1","Central","Wilshire",,,"2141.00","Building","Bldg-Demolition","1 or 2 Family Dwelling","7","Garage - Private","2004-01-13T00:00:00.000",,,,,"-361","Not Ready to Issue","1200","Type V-N Construction",,"PIN","34.0765645","-118.33815002","2022-09-10T00:00:00.000","Demolish (E) 19' X 19' 2-Car Garage.  Handwreck Method Only.  Sewer Cap Permit Not Required.  Req. Covered Parking Covered Under 03010-10000-04506"
"06030-20000-01598",,,,,,,,,,,,,"Building","Grading","1 or 2 Family Dwelling",,,"2006-05-17T00:00:00.000",,,,,,"PC Approved","636",,,,,,"2022-09-10T00:00:00.000",
"04010-20000-03140","8931 N KESTER AVE","91402","6","195B149   173","195B149   173","2651016004","RA-1","North Valley","Mission Hills - North Hills - Panorama City",,,"1201.08","Building","Bldg-New","1 or 2 Family Dwelling","23","Recreation Room","2004-07-01T00:00:00.000",,,,,"240","Corrections Issued","18000","Type V-N Construction",,"ADDRESS","34.23272","-118.4576","2022-09-10T00:00:00.000","(12' X 20') Detached Recreation Room._Per Type V Sheet   Comply W/ Dept. Order Effective Date 06.12.2003.  Permit Will Expire 30 Days From Issuance Date."
"07019-70000-02521","1116 N CHICAGO ST","90033","14","132A225   151","132A225   151","5201010006","R3-1","East Los Angeles","Northeast Los Angeles",,"YES","2033.00","Building","Bldg-Demolition","1 or 2 Family Dwelling","7","Garage - Private","2007-10-24T00:00:00.000",,,,,,"Corrections Issued","0",,,"ADDRESS","34.05643","-118.20567","2022-09-10T00:00:00.000","*** Dpi Only *** Demo 1-Car Garage"
"04048-10000-00603","3770 N CAHUENGA BLVD","91604","4","162B177   423","162B177   423","2425001069","C2-1VL","South Valley","Sherman Oaks - Studio City - Toluca Lake","Hollywood Hills West",,"1437.00","Building","Sign","Onsite","19","Wall Sign","2004-05-24T00:00:00.000",,,,,,"PC Approved","7500",,,"ADDRESS","34.13641","-118.3623","2022-09-10T00:00:00.000","Intall (3) Illum. Wall Sign (2.5' X 2.5' Logo & 2.5' X 6.5"" Channel Letters)  Total Of 22.5 Sf Each."
"08020-10000-00501","652 S GRANDE VISTA AVE","90023","14","123A225   272","123A225   272","5186017027","R2-1","East Los Angeles","Boyle Heights","Boyle Heights","YES","2048.10","Building","Nonbldg-New","1 or 2 Family Dwelling",,,"2007-06-08T00:00:00.000",,,,,"400","PC Approved","5000",,"8","ADDRESS","34.0309","-118.20293","2022-09-10T00:00:00.000","New Detached Carport, Per Dept. Std."
