SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-406338671,12/27/2016 12:17:00 PM,03/16/2017 10:25:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,12/30/2016 12:00:00 AM,03/16/2017 10:25:00 AM,Y,N,"1483 S ALAMEDA ST, 90021",1483,S,ALAMEDA,ST,90021,34.02377465,-118.2394984,"(34.0237746469, -118.239498389)",674,G,1,South Los Angeles APC,14,Jose Huizar,52,DOWNTOWN LOS ANGELES,NEWTON,23082,702,1220,7,9,76
1-406311631,12/27/2016 12:10:00 PM,12/29/2016 10:24:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,WLA,12/29/2016 12:00:00 AM,12/29/2016 10:24:00 AM,Y,N,"PICO BLVD AT CENTINELA AVE, 90064",,,,,90064,34.02802649,-118.4529472,"(34.0280264887, -118.452947201)",632,A,7,West Los Angeles APC,11,Mike Bonin,66,WEST LOS ANGELES NC,WEST LOS ANGELES,24029,867,,9,10,50
1-406309031,12/27/2016 12:10:00 PM,01/03/2017 12:08:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,Y,WV,01/03/2017 12:00:00 AM,01/03/2017 12:08:00 PM,Y,N,"8400 N CANBY AVE, 91325",8400,N,CANBY,AVE,91325,34.22300828,-118.5347742,"(34.2230082816, -118.534774177)",530,J,2,North Valley APC,12,Mitchell Englander,124,NORTHRIDGE SOUTH NC,DEVONSHIRE,18514,112,590,,2,65
1-406306011,12/27/2016 12:08:00 PM,04/13/2017 09:48:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,SLA,01/02/2017 12:00:00 AM,04/13/2017 09:48:00 AM,Y,N,"216 W 65TH ST, 90003",216,W,65TH,ST,90003,33.98054493,-118.2767498,"(33.9805449308, -118.27674975)",674,C,7,South Los Angeles APC,9,Curren D. Price Jr.,86,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),NEWTON,22352,787,995,7,13,46
1-406291781,12/27/2016 12:00:00 PM,01/11/2017 09:44:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,Y,WLA,01/03/2017 12:00:00 AM,01/11/2017 09:44:00 AM,Y,N,"96TH ST AT HINDRY PL, 90045",,,,,90045,33.94930434,-118.3725663,"(33.9493043375, -118.372566302)",703,A,4,West Los Angeles APC,11,Mike Bonin,71,NC WESTCHESTER/PLAYA,PACIFIC,23676,935,445,12,10,16
1-406262031,12/27/2016 11:50:00 AM,01/20/2017 10:22:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,NC,12/30/2016 12:00:00 AM,01/20/2017 10:22:00 AM,Y,N,"717 S MAPLE AVE, 90014",717,S,MAPLE,AVE,90014,34.04221098,-118.2499314,"(34.0422109827, -118.249931414)",634,F,5,Central APC,14,Jose Huizar,52,DOWNTOWN LOS ANGELES,CENTRAL,23075,703,1319,,9,76
1-406220331,12/27/2016 11:32:00 AM,05/26/2017 06:51:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,SLA,01/04/2017 12:00:00 AM,05/26/2017 06:51:00 AM,Y,N,"4410 W MARTIN LUTHER KING, JR BLVD, 90008",4410,W,"MARTIN LUTHER KING, JR",BLVD,90008,34.01720398,-118.3456346,"(34.0172039827, -118.345634645)",673,D,2,South Los Angeles APC,10,Herb J. Wesson Jr.,79,EMPOWERMENT CONGRESS WEST AREA NDC,SOUTHWEST,22725,763,1030,7,12,54
1-406219101,12/27/2016 11:32:00 AM,01/19/2017 07:43:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,01/07/2017 12:00:00 AM,01/19/2017 07:43:00 AM,Y,N,"KINGSLEY DR AT HOLLYWOOD BLVD, 90027",,,,,90027,34.10174073,-118.3035409,"(34.1017407251, -118.303540903)",593,J,4,Central APC,13,Mitch O'Farrell,36,LOS FELIZ NC,HOLLYWOOD,23445,421,555,16,8,58
1-406184840,12/27/2016 11:17:00 AM,01/25/2017 02:20:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,SLA,01/02/2017 12:00:00 AM,01/25/2017 02:20:00 PM,Y,N,"CENTRAL AVE AT 101ST ST, 90002",,,,,90002,33.94490253,-118.2541328,"(33.9449025288, -118.254132841)",704,F,4,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,SOUTHEAST,22351,806,360,7,14,45
1-406178171,12/27/2016 11:12:00 AM,03/22/2017 10:48:00 AM,SR Created,BOS,Homeless Encampment,Closed,Driver Self Report,,N,EV,12/31/2016 12:00:00 AM,03/22/2017 10:48:00 AM,Y,N,"13030 N SAN FERNANDO ROAD, 91342",13030,N,SAN FERNANDO,ROAD,91342,34.30696885,-118.4683408,"(34.3069688483, -118.468340831)",481,G,4,North Valley APC,7,Vacant,5,SYLMAR NC,MISSION,18912,49,1400,,1,47
1-406130894,12/27/2016 10:55:00 AM,05/09/2017 10:41:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,EV,01/06/2017 12:00:00 AM,05/09/2017 10:41:00 AM,Y,N,"PAXTON ST AT SHARP AVE, 91331",,,,,91331,34.26232295,-118.4417623,"(34.262322954, -118.441762269)",502,A,3,North Valley APC,6,Nury Martinez,6,ARLETA NC,MISSION,18907,131,399,,3,41
1-406119711,12/27/2016 10:51:00 AM,03/10/2017 09:13:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WLA,12/30/2016 12:00:00 AM,03/10/2017 09:13:00 AM,Y,N,"7973 W BEVERLY BLVD, 90048",7973,W,BEVERLY,BLVD,90048,34.07625082,-118.3634791,"(34.0762508155, -118.363479112)",633,B,1,Central APC,5,Paul Koretz,58,MID CITY WEST CC,WILSHIRE,23679,462,1082,,6,26
1-406109271,12/27/2016 10:48:00 AM,12/29/2016 11:48:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,Y,WLA,12/29/2016 12:00:00 AM,12/29/2016 11:48:00 AM,Y,N,"SEPULVEDA BLVD AT NATIONAL BLVD, 90064",,,,,90064,34.02735685,-118.4286825,"(34.0273568477, -118.428682467)",632,C,7,West Los Angeles APC,5,Paul Koretz,67,MAR VISTA CC,PACIFIC,23451,895,1247,9,6,75
1-406099961,12/27/2016 10:43:00 AM,01/11/2017 09:00:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,Y,NC,12/30/2016 12:00:00 AM,01/11/2017 09:00:00 AM,Y,N,"423 E 7TH ST, 90014",423,E,7TH,ST,90014,34.04157856,-118.2478092,"(34.0415785609, -118.247809189)",634,F,5,Central APC,14,Jose Huizar,52,DOWNTOWN LOS ANGELES,CENTRAL,23075,537,783,,9,76
1-406096381,12/27/2016 10:42:00 AM,12/31/2016 01:29:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,HB,12/31/2016 12:00:00 AM,12/31/2016 01:29:00 PM,Y,,"125 W 9TH ST, 90731",125,W,9TH,ST,90731,33.73587372,-118.280983,"(33.7358737218, -118.28098301)",824,C,5,Harbor APC,15,Joe Buscaino,95,CENTRAL SAN PEDRO NC,HARBOR,3342,979,1271,15,15,36
1-406090841,12/27/2016 10:39:00 AM,03/17/2017 09:01:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,01/18/2017 12:00:00 AM,03/17/2017 09:01:00 AM,Y,N,"FIGUEROA ST AT VENTURA FRWY, 90041",,,,,90041,34.14167437,-118.1862936,"(34.1416743729, -118.186293639)",565,D,5,East Los Angeles APC,14,Jose Huizar,40,EAGLE ROCK NC,NORTHEAST,23672,354,1439,,9,60
1-406071055,12/27/2016 10:32:00 AM,02/22/2017 10:52:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,NC,12/30/2016 12:00:00 AM,02/22/2017 10:52:00 AM,Y,N,"3071 W LEEWARD AVE, 90005",3071,W,LEEWARD,AVE,90005,34.05882479,-118.2911049,"(34.0588247851, -118.291104855)",634,A,3,Central APC,1,Gilbert Cedillo,54,MACARTHUR PARK NC,OLYMPIC,22722,600,754,,11,63
1-406006681,12/27/2016 10:02:00 AM,05/30/2017 07:31:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WLA,01/04/2017 12:00:00 AM,05/30/2017 07:31:00 AM,Y,N,"6507 S ARIZONA AVE, 90045",6507,S,ARIZONA,AVE,90045,33.98114014,-118.3960687,"(33.9811401432, -118.396068671)",672,G,7,West Los Angeles APC,11,Mike Bonin,71,NC WESTCHESTER/PLAYA,PACIFIC,23676,932,1148,10,10,16
1-405930738,12/27/2016 09:50:00 AM,12/30/2016 07:11:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,WV,12/30/2016 12:00:00 AM,12/30/2016 07:11:00 AM,Y,,"5643 N CORBIN AVE, 91356",5643,N,CORBIN,AVE,91356,34.17395895,-118.5624278,"(34.1739589469, -118.562427803)",560,F,1,South Valley APC,3,Bob Blumenfield,16,WOODLAND HILLS-WARNER CENTER NC,TOPANGA,19339,317,336,,4,49
1-405907475,12/27/2016 09:42:00 AM,03/30/2017 10:34:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,SLA,01/02/2017 12:00:00 AM,03/30/2017 10:34:00 AM,Y,,"9345 S GRAND AVE, 90003",9345,S,GRAND,AVE,90003,33.95148075,-118.2797602,"(33.9514807548, -118.279760216)",704,C,4,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,SOUTHEAST,22352,804,1172,7,14,45
1-405893791,12/27/2016 09:35:00 AM,12/31/2016 07:39:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,SLA,12/31/2016 12:00:00 AM,12/31/2016 07:39:00 AM,Y,N,"IMPERIAL HWY AT BROADWAY, 90061",,,,,90061,33.93099518,-118.2784865,"(33.9309951825, -118.278486489)",704,C,6,South Los Angeles APC,8,Marqueece Harris-Dawson,90,HARBOR GATEWAY NORTH NC,SOUTHEAST,24355,809,1194,7,15,53
1-405828221,12/27/2016 09:03:00 AM,01/11/2017 12:54:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,WLA,01/02/2017 12:00:00 AM,01/11/2017 12:54:00 PM,Y,N,"316 N HAYWORTH AVE, 90048",316,N,HAYWORTH,AVE,90048,34.07661248,-118.3625363,"(34.0766124801, -118.362536312)",593,B,7,Central APC,5,Paul Koretz,58,MID CITY WEST CC,WILSHIRE,23679,462,1082,,6,26
1-405774241,12/27/2016 08:37:00 AM,02/22/2017 12:19:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,WLA,01/02/2017 12:00:00 AM,02/22/2017 12:19:00 PM,Y,N,"6031 W VENICE BLVD, 90034",6031,W,VENICE,BLVD,90034,34.03690602,-118.3755237,"(34.0369060166, -118.375523704)",633,A,6,South Los Angeles APC,10,Herb J. Wesson Jr.,60,P.I.C.O. NC,WILSHIRE,23451,887,1102,,12,23
1-405725981,12/27/2016 08:05:00 AM,02/07/2017 11:11:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,WLA,01/02/2017 12:00:00 AM,02/07/2017 11:11:00 AM,Y,N,"327 N FAIRFAX AVE, 90036",327,N,FAIRFAX,AVE,90036,34.076895,-118.3616412,"(34.0768949969, -118.36164117)",593,B,7,Central APC,5,Paul Koretz,58,MID CITY WEST CC,WILSHIRE,23679,462,1082,,6,26
1-405714013,12/27/2016 07:56:00 AM,12/29/2016 10:18:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,WLA,12/29/2016 12:00:00 AM,12/29/2016 10:18:00 AM,Y,,"SARDIS AVE AT SEPULVEDA BLVD, 90064",,,,,90064,34.02989543,-118.4300576,"(34.0298954304, -118.43005758)",632,C,7,West Los Angeles APC,5,Paul Koretz,62,WESTSIDE NC,PACIFIC,24029,895,1247,9,6,75
1-405708194,12/27/2016 07:53:00 AM,12/31/2016 07:30:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,WLA,12/31/2016 12:00:00 AM,12/31/2016 07:30:00 AM,Y,,"DAUPHIN AVE AT VENICE BLVD, 90034",,,,,90034,34.0358394,-118.3764926,"(34.0358393992, -118.376492628)",632,J,6,South Los Angeles APC,10,Herb J. Wesson Jr.,73,MID CITY NC,WILSHIRE,23451,886,987,,12,69
1-405693381,12/27/2016 07:40:00 AM,04/25/2017 07:58:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,SLA,01/03/2017 12:00:00 AM,04/25/2017 07:58:00 AM,Y,N,"3120 S HOPE ST, 90007",3120,S,HOPE,ST,90007,34.0224287,-118.2766851,"(34.0224286973, -118.276685107)",674,C,1,South Los Angeles APC,9,Curren D. Price Jr.,78,SOUTH CENTRAL NC,NEWTON,22724,700,975,7,13,6
1-405243951,12/26/2016 08:25:00 PM,08/14/2017 01:07:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,NC,01/07/2017 12:00:00 AM,08/14/2017 01:07:00 PM,Y,,"129 N OXFORD AVE, 90004",129,N,OXFORD,AVE,90004,34.07461378,-118.3081439,"(34.0746137758, -118.30814391)",633,H,1,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,22721,585,1125,,12,89
1-405195026,12/26/2016 06:17:00 PM,12/29/2016 11:16:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,NC,12/29/2016 12:00:00 AM,12/29/2016 11:16:00 AM,Y,,"1000 W OLYMPIC BLVD, 90015",1000,W,OLYMPIC,BLVD,90015,34.0457748,-118.267383,"(34.0457747966, -118.267383018)",634,D,5,Central APC,9,Curren D. Price Jr.,52,DOWNTOWN LOS ANGELES,CENTRAL,23076,546,1227,31,13,76
1-405192263,12/26/2016 06:02:00 PM,01/23/2017 09:04:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,EV,01/06/2017 12:00:00 AM,01/23/2017 09:04:00 AM,Y,N,"14650 W LASSEN ST, 91345",14650,W,LASSEN,ST,91345,34.25010497,-118.4509682,"(34.2501049681, -118.450968208)",501,J,5,North Valley APC,6,Nury Martinez,101,MISSION HILLS NC,MISSION,19730,132,958,,3,59
1-405168617,12/26/2016 04:56:00 PM,02/01/2017 02:51:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,NC,12/30/2016 12:00:00 AM,02/01/2017 02:51:00 PM,Y,N,"4709 W HOLLYWOOD BLVD, 90027",4709,W,HOLLYWOOD,BLVD,90027,34.10193518,-118.292159,"(34.1019351842, -118.292159027)",594,A,4,Central APC,4,David Ryu,36,LOS FELIZ NC,NORTHEAST,23445,401,1328,16,7,3
1-405127685,12/26/2016 03:58:00 PM,02/21/2017 12:12:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,NC,01/09/2017 12:00:00 AM,02/21/2017 12:12:00 PM,Y,N,"3519 1/2 W 7TH ST, 90005",3519,W,7TH,ST,90005,34.05983184,-118.3036861,"(34.0598318351, -118.303686114)",633,J,3,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,22726,606,638,,12,89
1-405116411,12/26/2016 03:45:00 PM,07/11/2017 08:39:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,EV,01/04/2017 12:00:00 AM,07/11/2017 08:32:00 AM,Y,N,"8358 N SAN FERNANDO ROAD, 91352",8358,N,SAN FERNANDO,ROAD,91352,34.22220828,-118.3726305,"(34.2222082797, -118.372630469)",532,J,1,North Valley APC,6,Nury Martinez,8,SUN VALLEY AREA NC,FOOTHILL,19335,166,272,,3,21
1-405098881,12/26/2016 03:17:00 PM,12/30/2016 07:08:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,Y,WV,12/30/2016 12:00:00 AM,12/30/2016 07:08:00 AM,Y,N,"CORBIN AVE AT VENTURA FRWY, 91367",,,,,91367,34.17340601,-118.5622432,"(34.1734060072, -118.562243241)",560,F,2,South Valley APC,3,Bob Blumenfield,17,TARZANA NC,TOPANGA,19339,317,336,,4,49
1-405091962,12/26/2016 03:11:00 PM,02/17/2017 10:31:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,NC,01/19/2017 12:00:00 AM,02/17/2017 10:31:00 AM,Y,,"HOLLYWOOD BLVD AT VERMONT AVE, 90027",,,,,90027,34.10121756,-118.2918109,"(34.1012175563, -118.291810939)",594,A,4,Central APC,13,Mitch O'Farrell,36,LOS FELIZ NC,NORTHEAST,23445,430,574,16,8,58
1-405060065,12/26/2016 02:32:00 PM,12/29/2016 11:00:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,NC,12/29/2016 12:00:00 AM,12/29/2016 11:00:00 AM,Y,,"944 S GEORGIA ST, 90015",944,S,GEORGIA,ST,90015,34.04622978,-118.2664599,"(34.0462297776, -118.26645985)",634,D,4,Central APC,14,Jose Huizar,52,DOWNTOWN LOS ANGELES,CENTRAL,23076,546,1050,,9,76
1-405037683,12/26/2016 02:00:00 PM,12/31/2016 06:56:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,WV,12/31/2016 12:00:00 AM,12/31/2016 06:56:00 AM,Y,,"6301 N GLADE AVE, 91367",6301,N,GLADE,AVE,91367,34.18459776,-118.6079263,"(34.1845977605, -118.607926333)",530,A,7,South Valley APC,3,Bob Blumenfield,16,WOODLAND HILLS-WARNER CENTER NC,TOPANGA,19347,299,434,,4,49
1-405012653,12/26/2016 01:30:00 PM,12/28/2016 10:29:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,Y,WV,12/28/2016 12:00:00 AM,12/28/2016 10:29:00 AM,Y,,"22160 W HALSTED ST, 91311",22160,W,HALSTED,ST,91311,34.24386395,-118.6102122,"(34.243863947, -118.610212176)",499,J,6,North Valley APC,12,Mitchell Englander,99,CHATSWORTH NC,DEVONSHIRE,4284,96,1418,53,2,43
1-404992290,12/26/2016 01:06:00 PM,07/19/2017 11:17:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,EV,01/07/2017 12:00:00 AM,07/19/2017 10:38:00 AM,Y,,"11020 N CHIVERS AVE, 91331",11020,N,CHIVERS,AVE,91331,34.27040649,-118.4008853,"(34.2704064933, -118.400885259)",502,F,2,North Valley APC,7,Vacant,7,PACOIMA NC,FOOTHILL,18907,18,1370,,1,11
1-404941901,12/26/2016 12:07:00 PM,12/28/2016 03:19:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,EV,12/28/2016 12:00:00 AM,12/28/2016 03:19:00 PM,Y,,"12912 W BURBANK BLVD, 91401",12912,W,BURBANK,BLVD,91401,34.17195335,-118.4144564,"(34.1719533542, -118.414456437)",562,E,1,South Valley APC,4,David Ryu,26,SHERMAN OAKS NC,VAN NUYS,19729,185,515,,7,83
1-404940141,12/26/2016 12:07:00 PM,12/29/2016 08:09:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,Y,SLA,12/29/2016 12:00:00 AM,12/29/2016 08:09:00 AM,Y,N,"1116 W 39TH PL, 90037",1116,W,39TH,PL,90037,34.01400493,-118.2952387,"(34.0140049344, -118.29523865)",674,A,2,South Los Angeles APC,8,Marqueece Harris-Dawson,77,EMPOWERMENT CONGRESS NORTH AREA NDC,SOUTHWEST,23668,729,1150,7,14,32
1-404936651,12/26/2016 12:01:00 PM,03/03/2017 12:25:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,SLA,01/02/2017 12:00:00 AM,03/03/2017 12:25:00 PM,Y,N,"3530 W 67TH ST, 90043",3530,W,67TH,ST,90043,33.97796269,-118.3348764,"(33.9779626894, -118.334876361)",673,E,7,South Los Angeles APC,8,Marqueece Harris-Dawson,80,PARK MESA HEIGHTS CC,77TH STREET,23674,759,353,7,14,24
1-404853371,12/26/2016 10:25:00 AM,12/28/2016 12:55:00 PM,SR Created,BOS,Homeless Encampment,Closed,Call,,Y,WLA,12/28/2016 12:00:00 AM,12/28/2016 12:55:00 PM,Y,N,"315 S 4TH AVE, 90291",315,S,4TH,AVE,90291,33.99711193,-118.4749444,"(33.9971119271, -118.474944378)",671,G,5,West Los Angeles APC,11,Mike Bonin,68,VENICE NC,PACIFIC,25073,907,1354,10,10,30
1-404827632,12/26/2016 09:57:00 AM,12/30/2016 01:56:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,EV,12/30/2016 12:00:00 AM,12/30/2016 01:56:00 PM,Y,,"GRAMMAR PL AT COSTELLO AVE, 91402",,,,,91402,34.22863223,-118.4409221,"(34.2286322252, -118.440922124)",532,B,1,North Valley APC,6,Nury Martinez,100,PANORAMA CITY NC,MISSION,19730,140,307,,3,59
1-404812391,12/26/2016 09:32:00 AM,12/29/2016 12:53:00 PM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WLA,12/29/2016 12:00:00 AM,12/29/2016 12:53:00 PM,Y,N,"1511 S BELOIT AVE, 90025",1511,S,BELOIT,AVE,90025,34.04849735,-118.4490508,"(34.0484973463, -118.449050754)",632,A,5,West Los Angeles APC,11,Mike Bonin,66,WEST LOS ANGELES NC,WEST LOS ANGELES,23443,861,1380,9,10,50
1-404814089,12/26/2016 09:30:00 AM,01/03/2017 07:38:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,EV,01/03/2017 12:00:00 AM,01/03/2017 07:38:00 AM,Y,,"8325 W FOOTHILL BLVD, 91040",8325,W,FOOTHILL,BLVD,91040,34.25983246,-118.3142307,"(34.2598324613, -118.314230718)",503,G,3,North Valley APC,7,Vacant,10,SUNLAND-TUJUNGA NC,FOOTHILL,3221,12,531,18,1,7
1-404804724,12/26/2016 09:13:00 AM,01/03/2017 02:21:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,EV,01/03/2017 12:00:00 AM,01/03/2017 02:21:00 PM,Y,,"10799 N SHERMAN GROVE AVE, 91040",10799,N,SHERMAN GROVE,AVE,91040,34.26486577,-118.3203527,"(34.2648657651, -118.320352675)",503,F,2,North Valley APC,7,Vacant,10,SUNLAND-TUJUNGA NC,FOOTHILL,3221,13,531,18,1,7
1-404768061,12/26/2016 07:50:00 AM,07/08/2017 12:48:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,EV,01/06/2017 12:00:00 AM,07/08/2017 11:47:00 AM,Y,,"14843 W AETNA ST, 91411",14843,W,AETNA,ST,91411,34.1802049,-118.4565683,"(34.1802049039, -118.456568293)",531,J,7,South Valley APC,6,Nury Martinez,20,VAN NUYS NC,VAN NUYS,19735,241,1223,,3,18
1-404757971,12/26/2016 07:21:00 AM,02/01/2017 08:42:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,EV,01/06/2017 12:00:00 AM,02/01/2017 08:42:00 AM,Y,,"14742 W RAYMER ST, 91405",14742,W,RAYMER,ST,91405,34.21246706,-118.4544724,"(34.2124670648, -118.454472411)",531,J,3,South Valley APC,6,Nury Martinez,20,VAN NUYS NC,VAN NUYS,19733,218,263,,3,18
1-404702584,12/25/2016 10:24:00 PM,01/30/2017 11:39:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,Y,NC,12/30/2016 12:00:00 AM,01/30/2017 11:39:00 AM,Y,N,"545 S SAN PEDRO ST, 90013",545,S,SAN PEDRO,ST,90013,34.04335253,-118.2446251,"(34.0433525278, -118.244625102)",634,G,5,Central APC,14,Jose Huizar,52,DOWNTOWN LOS ANGELES,CENTRAL,23074,537,1289,,9,76
1-404683422,12/25/2016 08:13:00 PM,12/30/2016 01:47:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,EV,12/30/2016 12:00:00 AM,12/30/2016 01:47:00 PM,Y,,"15515 W NORDHOFF ST, 91343",15515,W,NORDHOFF,ST,91343,34.2356937,-118.4702919,"(34.2356936999, -118.470291922)",501,G,7,North Valley APC,7,Vacant,112,NORTH HILLS EAST,MISSION,18914,116,1092,,1,73
1-404680108,12/25/2016 07:30:00 PM,12/30/2016 10:18:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,WV,12/30/2016 12:00:00 AM,12/30/2016 10:18:00 AM,Y,,"19259 W VENTURA BLVD, 91356",19259,W,VENTURA,BLVD,91356,34.17279965,-118.5529567,"(34.1727996508, -118.55295667)",560,G,2,South Valley APC,3,Bob Blumenfield,17,TARZANA NC,WEST VALLEY,19339,321,1494,6,4,10
1-404618032,12/25/2016 11:41:00 AM,12/28/2016 01:48:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,NC,12/28/2016 12:00:00 AM,12/28/2016 01:48:00 PM,Y,,"1005 N AVENUE 56, 90042",1005,N,AVENUE 56,,90042,34.11876677,-118.1970923,"(34.1187667749, -118.197092322)",595,C,1,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,365,584,,11,93
1-404610304,12/25/2016 11:36:00 AM,12/28/2016 03:02:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,NC,12/28/2016 12:00:00 AM,12/28/2016 03:02:00 PM,Y,,"1003 N AVENUE 56, 90042",1003,N,AVENUE 56,,90042,34.11874454,-118.1970973,"(34.1187445397, -118.197097262)",595,C,1,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,365,584,,11,93
1-404602401,12/25/2016 10:47:00 AM,12/27/2016 07:48:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,Y,WLA,12/27/2016 12:00:00 AM,12/27/2016 07:48:00 AM,Y,N,"1170 E HARRISON AVE, 90291",1170,E,HARRISON,AVE,90291,33.99050298,-118.4487387,"(33.9905029819, -118.448738712)",672,A,6,West Los Angeles APC,11,Mike Bonin,68,VENICE NC,PACIFIC,25074,914,1395,10,10,30
1-404549731,12/25/2016 12:31:00 AM,07/10/2017 09:38:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,SLA,12/30/2016 12:00:00 AM,07/10/2017 09:35:00 AM,Y,,"1760 E 42ND ST, 90058",1760,E,42ND,ST,90058,34.00586203,-118.2416517,"(34.0058620347, -118.241651687)",674,G,3,South Los Angeles APC,9,Curren D. Price Jr.,110,CENTRAL ALAMEDA NC,NEWTON,24353,709,980,7,13,51
1-404543021,12/25/2016 12:28:00 AM,02/01/2017 09:08:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,SLA,12/30/2016 12:00:00 AM,02/01/2017 09:08:00 AM,Y,,"1804 E 41ST ST, 90058",1804,E,41ST,ST,90058,34.00789151,-118.2410629,"(34.007891507, -118.241062857)",674,G,3,South Los Angeles APC,9,Curren D. Price Jr.,110,CENTRAL ALAMEDA NC,NEWTON,24353,709,980,7,13,51
