LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000027997-0001-1,NARONG PATHOMRIT,SAM EMERGENCY CAR CARE,7867 BROADLEAF AVENUE,PANORAMA CITY,91402-6101,7867 BROADLEAF 91402-6101,,,,,,6,09/13/2004,,,,,,,,
0000028103-0001-1,RODOLFO/GRISELDA VALERO,MIKE'S NURSERY,14040 VAN NUYS BLVD,ARLETA,91331-4541,14040 VAN NUYS 91331-4541,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,07/01/2003,,"(34.2538, -118.4388)",18907,3,129,403,,41
0000028273-0001-5,BRUCE K HEINSIUS,,16613 RUNNYMEDE STREET,VAN NUYS,91406-2835,16613 RUNNYMEDE 91406-2835,16613 RUNNYMEDE STREET,VAN NUYS,91406-2835,541920,Photographic services,6,06/23/2003,,"(34.2062, -118.4948)",19734,3,263,436,,61
0000028318-0002-2,AFIF ELIAS SAADE,EMAA TALENT ADVISORS,14805   WYANDOTTE STREET,VAN NUYS,91405-1824,14805 WYANDOTTE 91405-1824,,,,561300,Employment services,6,09/05/2017,,"(34.2033, -118.4554)",19733,3,219,1324,,18
0000028634-0001-8,TRI-GLOBAL GROUP LLC,TRI GLOBAL GROUP/PEAR TREE SQUARE,6750 BALBOA BLVD,VAN NUYS,91406-5532,6750 BALBOA 91406-5532,POST OFFICE BOX #1284,N HOLLYWOOD,91614-0284,531100,Lessors of real estate (including mini warehouses & self-storage units),6,08/01/1973,,"(34.1931, -118.5011)",19734,3,262,297,,61
0000028779-0001-3,DARROW HEATING/AIR CONDITIONING CORP,,11944 VALERIO STREET,N HOLLYWOOD,91605-3734,11944 VALERIO 91605-3734,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,05/01/1948,,"(34.0, -118.0)",9325,,1246,,,
0000029074-0001-1,ANA SPECIAL EFFECTS INC,,7017 HAYVENHURST AVENUE,VAN NUYS,91406-3802,7017 HAYVENHURST 91406-3802,7021 HAYVENHURST AVENUE,VAN NUYS,91406-3802,423800,"Machinery, equipment, & supplies",6,09/01/1973,,"(34.1979, -118.4923)",19734,3,2325,300,,61
0000029227-0001-2,UNIVERSAL SERVICE EXCHANGE INC,UNIVERSAL SERVICEEXCHANGE,14103 VICTORY BLVD #10,VAN NUYS,91401-1998,14103 VICTORY 91401-1998,1019 1/2 E PALMER AVENUE,GLENDALE,91205-3531,561300,Employment services,6,07/10/2003,,"(34.1866, -118.4403)",19729,3,237,1338,,18
0000029405-0001-2,CARLOS A ELIAS/GLADIS M ORTEZ,,8118   LULLABY LANE,PANORAMA CITY,91402-5235,8118 LULLABY 91402-5235,,,,561300,Employment services,6,01/01/2001,,"(34.2188, -118.4444)",19730,3,150,1300,,59
0000029787-0001-5,VILLAS MFG INC,,8210 LANKERSHIM BLVD SUITE #11,N HOLLYWOOD,91605-1669,8210 LANKERSHIM 91605-1669,12131 EL ORO WAY,GRANADA HILLS,91344-2307,424990,Other miscellaneous nondurable goods,6,07/01/2003,,"(34.2195, -118.3877)",8888,3,162,272,,21
0000029937-0002-1,PHO SO 1 VAN NUYS INC,PHO SO 1 RESTAURANT,6450 SEPULVEDA BLVD UNIT #C&D,VAN NUYS,91411-1300,6450 SEPULVEDA 91411-1300,,,,,,6,03/06/2006,,"(34.1876, -118.4661)",19735,3,232,540,,18
0000030014-0001-0,FRANCISCO SALAZAR BARRON,BLACK PANTHER LOCKOUT,14816 1/2 SYLVAN STREET,VAN NUYS,91411-2597,14816 SYLVAN 91411-2597,,,,811190,Other automotive repair & maintenance (including oil change & lubrication shops & car washes),6,07/01/2003,,"(34.1846, -118.4555)",19735,3,239,1339,,18
0000030213-0001-1,MARK D SCHOEN,,17500 GILMORE STREET,VAN NUYS,91406-5307,17500 GILMORE 91406-5307,,,,235510,Carpentry Contractors (1997 NAICS),6,01/01/1996,,"(34.1876, -118.5143)",19734,3,260,571,,61
0000030563-0001-4,JOSE A FIGUEROA,,7751 RADFORD AVENUE,N HOLLYWOOD,91605-2860,7751 RADFORD 91605,,,,561720,Janitorial services,6,01/01/2001,,"(34.2112, -118.3921)",8888,3,160,473,,14
0000030567-0002-1,AVETIS TEPIRJYAN,,14651 VANOWEN STREET APT #4,VAN NUYS,91405-3967,14651 VANOWEN 91405-3967,,,,,,6,05/07/2012,,"(34.1939, -118.4523)",19733,3,231,290,,18
0000030601-0001-1,ERICK CONTRERAS,REDSUN MOTO SALVAGE,6456 AQUEDUCT AVENUE,VAN NUYS,91406-6201,6456 AQUEDUCT 91406-6201,,,,,,6,07/24/2003,,"(34.1884, -118.4736)",19734,3,227,560,,18
0000030838-0001-1,MARIO BALDERRAMA,,14540 VICTORY BLVD #230,VAN NUYS,91411-4611,14540 VICTORY 91411-4611,14540 VICTORY BLVD SUITE #230,VAN NUYS,91411-4611,541219,Other accounting services,6,06/25/2003,,"(34.1866, -118.4498)",19735,3,240,1339,,18
0000030890-0001-6,DRAGOS MARBLE INC,,9068   DE GARMO AVENUE,SUN VALLEY,91352-2605,9068 DE GARMO 91352-2605,,,,423990,Other miscellaneous durable goods,6,07/09/2003,,"(34.2342, -118.373)",19335,3,155,1371,,21
0000030986-0001-8,WESTERN BAGEL BAKING CORP,,7814 SEPULVEDA BLVD,VAN NUYS,91405-1020,7814 SEPULVEDA 91405-1020,,,,424400,Grocery & related products,6,01/01/1958,,"(34.2123, -118.4662)",19733,3,220,1323,,18
0000031047-0001-1,ABRAM ALEKSANIAN,A PLUS AUTO GLASS,7046 DE CELIS PLACE UNIT #8,VAN NUYS,91406-3700,7046 DE CELIS 91406-3700,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,07/14/2003,,"(34.1983, -118.4945)",19734,3,263,300,,61
0000031164-0001-3,TRACO INVESTMENT CORP,,7716 BALBOA BLVD #C,VAN NUYS,91406-2245,7716 BALBOA 91406-2245,,,,541600,"Management, scientific, & technical consulting services",6,05/16/2003,,"(34.2108, -118.5011)",19734,3,263,436,,61
0000031180-0001-2,SARKIS DANIYELYAN,SAMS DESIGN,13043 SCHOENBORN STREET,SUN VALLEY,91352-3742,13043 SCHOENBORN 91352-3742,,,,811490,Other personal &  household goods repair & maintenance,6,01/01/1999,,"(34.2227, -118.4192)",19335,3,163,448,,21
0000031263-0001-7,DOUG AND MARK S HOLIDAY ET AL PRT STAGG LTD,STAGG LTD,16738 STAGG STREET,VAN NUYS,91406-1635,16738 STAGG 91406-1635,5430 KATHERINE AVENUE,SHERMAN OAKS,91401-4921,531100,Lessors of real estate (including mini warehouses & self-storage units),6,11/27/1987,,"(34.2131, -118.4982)",19734,3,263,436,,61
0000031747-0001-9,JUDITH M CACERES,UNI-DENT LABARATORY,14654 VICTORY BLVD #210,VAN NUYS,91411-4105,14654 VICTORY 91411-4105,,,,339110,Medical equipment & supplies mfg.,6,08/01/1992,,"(34.1866, -118.4522)",19735,3,240,1339,,18
0000031823-0001-1,LEONID TSIPENYUK,LEADING STEP,15540   VANOWEN STREET   UNIT #224,VAN NUYS,91406-7217,15540 VANOWEN 91406,15540   VANOWEN STREET   APT #224,VAN NUYS,91406-7217,541330,Engineering services,6,08/14/1992,,"(34.1933, -118.4715)",19734,3,227,560,,18
0000031826-0001-5,MARIA E GARRIDO,,11921 HART STREET #1,NORTH HOLLYWOOD,91605-5780,11921 HART 91605-5780,,,,561300,Employment services,6,01/01/1999,,,,,,,,
0000031925-0001-9,MARIO E ANAYA JR,AAA ELECTRIC,6918 RUBIO AVENUE,LAKE BALBOA,91406-4620,6918 RUBIO 91406-4620,,,,233210,Single Family Housing Construction (1997 NAICS),6,01/01/2000,,"(34.1963, -118.4957)",19734,3,263,300,,61
0000031988-0001-4,LAURA A DURANTE,LAURA A DURANTE,17517   KITTRIDGE STREET,VAN NUYS,91406-5322,17517 KITTRIDGE 91406-5322,17517 KITTRIDGE STREET,VAN NUYS,91406-5322,812113,Nail salons,6,08/14/1992,,"(34.1905, -118.5149)",19734,3,260,571,,61
0000032242-0006-3,SMART & FINAL STORES LLC,SMART & FINAL #349,7815 VAN NUYS BLVD,VAN NUYS,91402-6007,7815 VAN NUYS 91402-6007,POST OFFICE BOX #512377,LOS ANGELES,90051-0377,445100,Grocery stores (including supermarkets & convenience stores without gas),6,01/01/1953,,"(34.2125, -118.4488)",19730,3,143,418,,59
0000032264-0001-9,PACIFIC MERCHANTS TRADING CO INC,PACIFIC MERCHANTS,7715 DENSMORE AVENUE,VAN NUYS,91406-1920,7715 DENSMORE 91406-1920,149 S BARRINGTON AVENUE UNIT #507,LOS ANGELES,90049-3310,423200,Furniture &  home furnishing,6,07/01/1992,,"(34.2106, -118.4771)",19734,3,221,262,,61
0000032357-0001-7,JOCELYN A SOLIVEN,DMD,15236 SATICOY STREET,VAN NUYS,91405-1623,15236 SATICOY 91405-1623,POST OFFICE BOX #7669,NORTHRIDGE,91327-7669,621111,Offices of physicians (except mental health specialists),6,03/01/1993,,"(34.2084, -118.4648)",19733,3,218,581,,18
0000032383-0001-0,DOV KELEMER ENTERPRISES INC,,12831   MUSCATINE STREET,PACOIMA,91331-4310,12831 MUSCATINE 91331-4310,,,,512100,Motion picture & video industries (except video rental),6,01/01/2000,,"(34.2398, -118.4126)",18907,3,156,1058,,41
0000032500-0001-3,FOURTH OF JULY CELEBRATION AT HANSEN DAM,,8140 SUNLAND BLVD,SUN VALLEY,91352-3948,8140 SUNLAND 91352-3948,,,,561300,Employment services,6,05/20/2003,,"(34.2183, -118.3696)",19335,3,166,272,,21
0000032914-0001-8,HURST CHIROPRACTIC INC,,7100 HAYVENHURST AVENUE    #209,VAN NUYS,91406-3804,7100 HAYVENHURST 91406-3804,7100   HAYVENHURST AVENUE   SUITE #209,VAN NUYS,91406-3804,621310,Offices of chiropractors,6,05/15/2003,,"(34.1991, -118.4918)",19734,3,2325,300,,61
0000032973-0001-5,ALL PRO DISTRIBUTING INC,,14745 KESWICK STREET,VAN NUYS,91405-1206,14745 KESWICK 91405-1206,17412   VENTURA BLVD   SUITE #720,ENCINO,91316-3827,424990,Other miscellaneous nondurable goods,6,01/02/2001,,"(34.2102, -118.4547)",19733,3,218,263,,18
0000032992-0001-8,GEORGE DAVOODZADEH,HANA GRAFIX,8419 ORION AVENUE #4,NORTH HILLS,91343-6446,8419 ORION 91343-6446,,,,323100,Printing & related support activities,6,07/01/1992,,"(34.2233, -118.472)",18914,3,124,420,,73
0000033055-0001-1,OLD MISSION FINANCIAL INC,,16461 SHERMAN WAY #105,VAN NUYS,91406-3808,16461 SHERMAN 91406-3808,,,,522200,Nondepository credit intermediation (including sales financing & consumer lending),6,06/13/2003,,"(34.2012, -118.4919)",19734,3,2325,436,,61
0000033182-0001-6,"G & H DEVELOPMENT, LTD",,16525 VANOWEN STREET,VAN NUYS,91406-4770,16525 VANOWEN 91406-4770,610 E GLENOAKS BLVD,GLENDALE,91207-1712,531100,Lessors of real estate (including mini warehouses & self-storage units),6,05/01/1992,,"(34.1939, -118.4929)",19734,3,263,297,,61
0000033255-0001-7,L J DIE CASTING CORP,,12337 BRANFORD STREET,SUN VALLEY,91352-1012,12337 BRANFORD 91352-1012,,,,423600,Electrical & electronic goods,6,06/01/1975,,"(34.2491, -118.4019)",19335,3,155,1371,,21
0000033524-0015-6,LABORATORY CORPORATION OF AMERICA,,15211 VANOWEN STREET #319,VAN NUYS,91405-3677,15211 VANOWEN 91405-3677,231 MAPLE AVENUE,BURLINGTON,27215-5848,621510,Medical & diagnostic laboratories,6,01/01/2008,,"(34.1939, -118.4643)",19735,3,231,540,,18
0000033530-0003-8,ROY MEDICAL GROUP /C,,16063   VANOWEN STREET,VAN NUYS,91406-4810,16063 VANOWEN 91406-4810,,,,621510,Medical & diagnostic laboratories,6,11/01/2015,,"(34.194, -118.4832)",19734,3,223,294,,61
0000033563-0001-6,LADY LIBERTY EVENTS INC,,13819   SATICOY STREET,VAN NUYS,91402-6519,13819 SATICOY 91402-6519,17836   CHATSWORTH STREET,GRANADA HILLS,91344-5611,722110,Full-service restaurants,6,01/01/2000,,"(34.2104, -118.4338)",19730,3,150,471,,59
0000033596-0001-1,EMIGLIO CASTANEDA,EMILIOS BRAKE & FRONT END SERVICE,14606 LEADWELL STREET,VAN NUYS,91405-1907,14606 LEADWELL 91405-1907,,,,,,6,08/17/1992,,"(34.2039, -118.4516)",19733,3,219,1324,,18
0000033736-0001-5,VICENTE BARCO,,9180 CAYUGA AVENUE,SUN VALLEY,91352-1301,9180 CAYUGA 91352-1301,,,,238340,Tile & terrazzo contractors,6,01/01/2003,,"(34.2369, -118.3988)",19335,3,156,1058,,21
0000033757-0002-5,ANGELICA A MENDEZ,AYALA. PRO. SERVICE,8811   BURNET AVENUE   #213,NORTH HILLS,91343-5400,8811 BURNET 91343-5400,,,,541213,Tax preparation services,6,03/22/2016,,"(34.2303, -118.4636)",18914,3,126,420,,73
0000033807-0001-7,ANGEL CITY HEALIING,,14749 VALERIO STREET,VAN NUYS,91405-1818,14749 VALERIO 91405-1818,12722 RIVERSIDE DRIVE SUITE #204,VALLEY VILLAGE,91607-3362,512100,Motion picture & video industries (except video rental),6,05/27/2003,,"(34.2048, -118.4542)",19733,3,219,1324,,18
0000033844-0001-8,SALOMON CASTILLO,CASTILLOS TAX,8919 WOODMAN AVENUE #2,ARLETA,91331-8072,8919 WOODMAN 91331-8072,8919 WOODMAN AVENUE APT #2,ARLETA,91331-8072,541213,Tax preparation services,6,05/17/2003,,"(34.2318, -118.4378)",18907,3,140,307,,59
0000033882-0001-3,DAVID MARTINEZ,DAVE'S AUTO REPAIR CENTER,7142 WHITE OAK AVENUE UNIT #A,VAN NUYS,91406-3574,7142 WHITE OAK 91406-3574,,,,448310,Jewelry stores,6,07/01/1992,,"(34.2001, -118.5185)",19734,3,261,1091,,61
0000033951-0003-2,TAMAR E RAVID,BY THE BOOK,6467 WOODLEY AVENUE,VAN NUYS,91406-6417,6467 WOODLEY 91406-6417,3637 GLENDON AVENUE UNIT #203,LOS ANGELES,90034-6250,541100,Legal services,6,02/21/2013,,"(34.1881, -118.4836)",19734,3,225,298,,61
0000033996-0001-3,EDWARD Y/HO-LEI LOO,,9748 GLENOAKS BLVD,SUN VALLEY,91352-1014,9748 GLENOAKS 91352-1014,7921 ZEUS DRIVE,LOS ANGELES,90046-1649,531100,Lessors of real estate (including mini warehouses & self-storage units),6,06/27/2000,,"(34.2468, -118.3843)",19335,3,155,1371,,21
0000034021-0001-9,NOBBY PRODUCTS INTERNATIONAL,,9775 GLENOAKS BLVD #G,SUN VALLEY,91352-1093,9775 GLENOAKS 91352-1093,802 E WALNUT AVENUE,BURBANK,91501-1222,424300,"Apparel, piece goods, & notions",6,06/01/1999,,"(34.2473, -118.3849)",19335,3,155,1371,,21
0000034047-0001-3,MARIELA CARAVETTA,LAW OFFICES OF MARIELA CARAVETTA,6211 VAN NUYS BLVD #200,VAN NUYS,91401-2771,6211 VAN NUYS 91401-2710,,,,541100,Legal services,6,07/01/1998,,"(34.1828, -118.4487)",19729,3,237,1339,,18
0000034101-0002-8,POVILAS ALBINAS ZEMAITITIS,SAVVY SOLUTIONS PARTNERS,15500 ERWIN STREET #335,VAN NUYS,91411-1017,15500 ERWIN 91411-1017,,,,541600,"Management, scientific, & technical consulting services",6,12/01/2003,,"(34.183, -118.4702)",19735,3,227,560,,18
0000034153-0001-7,CHOICE CAPITAL CORP,,14650 ROSCOE BLVD,PANORAMA CITY,91402-4149,14650 ROSCOE 91402-4149,9127   LEANDER PLACE,BEVERLY HILLS,90210-1838,531100,Lessors of real estate (including mini warehouses & self-storage units),6,08/01/1998,,"(34.2215, -118.4517)",19730,3,142,418,,59
0000034721-0002-4,HENRY MA,AGUA DULCE FALL,14712 PARTHENIA STREET UNIT #G,PANORAMA CITY,91402-2992,14712 PARTHENIA 91402-2992,,,,811410,Home & garden equipment & appliance repair & maintenance,6,07/30/2008,,"(34.228, -118.4537)",19730,3,148,419,,59
0000034731-0001-0,JFU ENTERPRISES INC,JUST FOR YOU LAUNDRY #4,9700 WOODMAN AVENUE #A 16,ARLETA,91331-6459,9700 WOODMAN 91331-6459,POST OFFICE BOX #803129,SANTA CLARITA,91380-3129,424990,Other miscellaneous nondurable goods,6,03/26/2003,,"(34.2458, -118.4473)",18907,3,130,1127,,41
0000034731-0006-1,JFU ENTERPRISES INC,JUST FOR YOU LAUNDRY # 6,8041 WEBB AVENUE,NORTH HOLLYWOOD,91605-1505,8041 WEBB 91605-1505,,,,812320,Drycleaning & laundry services (except coin-operated) (including laundry & drycleaning drop-off & pickup sites),6,08/19/2010,,"(34.217, -118.389)",8888,3,161,264,,14
0000034857-0001-2,ARMEN HOVHANNISYAN,CCTVBESTBUYS.COM,14221 LORNE STREET,PANORAMA CITY,91402-5205,14221 LORNE 91402-5205,,,,,,6,10/21/2003,,"(34.2169, -118.4427)",19730,3,150,1300,,59
0000034875-0001-1,SYLVIA D ROMERO / FRANCISCO ROMERO,LA NUEVA FOGATA,16852 SHERMAN WAY,VAN NUYS,91406-3748,16852 SHERMAN 91406-3748,,,,722110,Full-service restaurants,6,07/12/2000,,"(34.2011, -118.5)",19734,3,263,300,,61
0000034969-0002-1,HEATING/COOLING SUPPLY LLC,,14742 RAYMER STREET,VAN NUYS,91405-1218,14742 RAYMER 91405-1218,1525 NW 3RD STREET   SUITE #21,DEERFIELD BEACH,33442-1696,423700,"Hardware, & plumbing & heating equipment  & supplies",6,12/01/1976,,"(34.2125, -118.454)",19733,3,218,263,,18
0000035078-0001-6,EUROWORKS COSMETICS INC,,15500   ERWIN STREET   SUITE #1126,VAN NUYS,91411-1017,15500 ERWIN 91411-1017,15500 ERWIN STREET #PMB 287,VAN NUYS,91411-1017,,,6,08/01/2000,,"(34.1829, -118.4704)",19735,3,227,560,,18
0000035211-0001-9,MAYKY M MAZARIEGOS,,8113 SUNLAND BLVD,SUN VALLEY,91352-3949,8113 SUNLAND 91352-3949,,,,448210,Shoe stores,6,07/15/2003,,"(34.2179, -118.3699)",19335,3,166,272,,21
0000035503-0001-9,M & M SCRUBS DIST INC,,7654 HASKELL AVENUE,VAN NUYS,91406-2005,7654 HASKELL 91406-2005,,,,424300,"Apparel, piece goods, & notions",6,07/17/2003,,"(34.2096, -118.4749)",19734,3,221,261,,61
0000035568-0001-3,TERRY MICHAEL MORRIS,MIKE MORRIS FLOORING,7318 OAK PARK AVENUE,VAN NUYS,91406-2630,7318 OAK PARK 91406-2630,,,,233210,Single Family Housing Construction (1997 NAICS),6,10/01/1996,,"(34.2032, -118.505)",19734,3,259,315,,61
0000035607-0001-5,EVENT APPAREL INC,,11355 PENROSE STREET,SUN VALLEY,91352-3109,11355 PENROSE 91352-3109,,,,561300,Employment services,6,07/21/2003,,"(34.2239, -118.3785)",19335,3,166,272,,21
0000035614-0001-5,PHILIP G ISKENDERIAN,D AND J HAULING,8939 WOODMAN AVENUE UNIT #R,ARLETA,91331-6437,8939 WOODMAN 91331-6437,3317 Caspian,Palmdale,93551-4888,484110,"General freight trucking, local",6,07/21/2003,,"(34.2321, -118.438)",18907,3,139,307,,41
0000035655-0001-4,VISION ASSOCIATES INC,,6842 HAYVENHURST AVENUE,VAN NUYS,91406-4717,6842 HAYVENHURST 91406-4717,POST OFFICE BOX #49513,LOS ANGELES,90049-0513,233210,Single Family Housing Construction (1997 NAICS),6,07/21/2003,,"(34.1947, -118.4923)",19734,3,2325,300,,61
0000035664-0001-3,SALLY J WARNER,MEDICALLY SPEAKING,8230 HASKELL AVENUE,VAN NUYS,91406-1322,8230 HASKELL 91406-1322,10573 W PICO BLVD,LOS ANGELES,90064-2333,453220,"Gift, novelty, & souvenir stores",6,07/21/2000,,"(34.2202, -118.4749)",19734,3,221,262,,61
0000035739-0001-3,MARIA E MARTINEZ,MARISOL BEAUTY & BARBER SHOP,8449 SUNLAND BLVD,SUN VALLEY,91352-3437,8449 SUNLAND 91352-3437,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",6,08/01/2003,,"(34.2242, -118.3656)",19335,3,154,1371,,21
0000036067-0001-5,JOHN S MAJKUT,ARTIFICIAL EAR,7121 LOUISE AVENUE,LAKE BALBOA,91406-3551,7121 LOUISE 91406-3551,POST OFFICE BOX #18846,ENCINO,91416-8846,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,08/15/2003,,"(34.1998, -118.5098)",19734,3,261,301,,61
0000036193-0001-6,PATRICIA GITTELSON,LAW OFFICES OF PATRICIA G GITTELSON,6819 SEPULVEDA BLVD SUITE #304,VAN NUYS,91405-4464,6819 SEPULVEDA 91405-4464,,,,541100,Legal services,6,07/14/2003,,"(34.1947, -118.4661)",19733,3,230,287,,18
0000036301-0001-1,PATRICK G GIBSON,GAMMON ASSOCIATES,7641 ORION AVENUE,VAN NUYS,91406-2023,7641 ORION 91406-2023,,,,561300,Employment services,6,03/01/1997,,"(34.2094, -118.4705)",19733,3,220,1323,,18
0000036563-0002-6,POTENTIAL INDUSTRIES INC,WEST VALLEY FIBRES,14811   KESWICK STREET,VAN NUYS,91405-1207,14811 KESWICK 91405-1207,720 E E STREET,WILMINGTON,90744-6014,452000,General merchandise stores,6,01/01/2012,,"(34.2111, -118.4558)",19733,3,218,263,,18
0000036567-0001-6,SOUTHERN CALIFORNIA SNAKE REMOVAL /C,MCELROY REPTILES,7448 GAYNOR AVENUE,VAN NUYS,91406-3020,7448 GAYNOR 91406-3020,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",6,09/12/2003,,"(34.2056, -118.4803)",19734,3,221,261,,61
0000036598-0001-1,"A & A WELDING, INC",A & A WELDING,11671 SHELDON STREET #AB,SUN VALLEY,91352-1559,11671 SHELDON 91352-1559,,,,811310,Commercial & industrial machinery & equipment (except automotive & electronic) repair & maintenance,6,01/01/1999,,"(34.2443, -118.3867)",19335,3,155,1371,,21
0000036599-0001-6,PETROS OHANYAN,INTERIOR IMPROVEMENT INDUSTRIES,7855 1/2 BURNET AVENUE,VAN NUYS,91405-1010,7855 BURNET 91405-1010,7855 1/2 BURNET AVENUE,VAN NUYS,91405-1010,238340,Tile & terrazzo contractors,6,02/01/1999,,"(34.2131, -118.4629)",19733,3,218,581,,18
0000036642-0001-4,GERMAN GALDAMEZ,,14205 FRIAR STREET,VAN NUYS,91401-2109,14205 FRIAR 91401-2109,,,,561730,Landscaping services,6,07/16/2003,,"(34.1856, -118.4406)",19729,3,237,1338,,18
0000036665-0001-5,VALLEY MOTOR DISMANTLING INC,VALLEY MOTOR DISMANTLING,9343 GLENOAKS BLVD,SUN VALLEY,91352-1534,9343 GLENOAKS 91352-1534,,,,423100,Motor vehicle & motor vehicle parts & supplies,6,07/17/2003,,"(34.2384, -118.3755)",19335,3,155,1371,,21
0000036700-0001-9,REFRIGERATION HARDWARE SUPPLY CORP,,9021 NORRIS AVENUE,SUN VALLEY,91352-2618,9021 NORRIS 91352-2618,632 FORESIGHT CIRCLE,GRAND JUNCTION,81505-1042,423700,"Hardware, & plumbing & heating equipment  & supplies",6,05/01/1975,,"(34.2325, -118.3761)",19335,3,155,1371,,21
0000036852-0004-9,NATIONAL READY MIXED CONCRETE CO. INC.,,9010 NORRIS AVENUE,SUN VALLEY,91352-2617,9010 NORRIS 91352-2617,15821 VENTURA BLVD SUITE #475,ENCINO,91436-4778,,,6,09/01/1999,,"(34.2323, -118.376)",19335,3,155,1371,,21
0000036934-0001-4,ALFONSO BARBOSA,BARBOSA CONSTRUCTION CO,13413 OSBORNE STREET,ARLETA,91331-4729,13413 OSBORNE 91331-4729,POST OFFICE BOX #341602,ARLETA,91334-1602,561300,Employment services,6,09/10/2003,,"(34.2425, -118.4254)",18907,3,129,454,,41
0000036993-0001-1,AROUTYOUN TATEVOSIAN,CRYSTAL POOL SERVICE,13355 BURTON STREET,PANORAMA CITY,91402-5503,13355 BURTON 91402-5503,,,,561300,Employment services,6,09/16/2003,,,,,,,,
0000037011-0003-3,ROBERT KARAMANUKYAN,,13524 BROMWICH STREET,ARLETA,91331-5639,13524 BROMWICH 91331-5639,,,,238990,All other specialty trade contractors,6,01/01/2016,,"(34.2366, -118.4273)",18907,3,139,311,,41
0000037015-0001-5,AVALOS FAMILY CHILD CARE INC,,8834 MOONBEAM AVENUE,PANORAMA CITY,91402-2622,8834 MOONBEAM 91402-2622,,,,,,6,09/16/2003,,,,,,,,
0000037402-0001-1,BRIDGESTONE RETAIL OPERATIONS LLC,BRIDGESTONE RETAIL OPERATIONS LLC,6530 VAN NUYS BLVD,VAN NUYS,91401-1424,6530 VAN NUYS 91401-1424,200 4TH AVENUE S SUITE #100,NASHVILLE,37201-2256,441300,"Automotive parts, accessories, & tire stores",6,04/01/1950,,"(34.1894, -118.4487)",19729,3,236,290,,18
0000037453-0001-3,PRESTON SINGER,AIR CONDITIONER.COM/ UNSIGNED TALENTS.COM,15041 CALVERT STREET,VAN NUYS,91411-2606,15041 CALVERT 91411-2606,15041 CALVERT STREET,VAN NUYS,91411-2606,561300,Employment services,6,07/11/2000,,"(34.1811, -118.4607)",19735,3,239,557,,18
0000037493-0001-8,JOSE D AVILA/JULIA E AVILA,RESTAURANTS MORAZAN,15706 VANOWEN STREET,VAN NUYS,91406-5029,15706 VANOWEN 91406-5029,,,,722110,Full-service restaurants,6,10/17/1992,,"(34.1939, -118.475)",19734,3,226,296,,61
0000037573-0001-9,KATIA TRAVEL/TOURS INC,KATIA TRAVEL & TOURS,14114 VICTORY BLVD,VAN NUYS,91401-6561,14114 VICTORY 91401-6561,,,,561500,Travel arrangement & reservation services,6,07/01/2000,,"(34.1866, -118.4403)",19729,3,237,1338,,18
0000037585-0001-1,TRINITY UNITED METHODIST CHURCH OF ARLETA,,14061 TERRA BELLA STREET,ARLETA,91331-5940,14061 TERRA BELLA 91331-5940,,,,611000,"Educational services (including schools, colleges, & universities)",6,05/15/1970,,"(34.243, -118.4391)",18907,3,137,404,,41
0000037604-0001-6,HAKOB HALAJYAN,JACKS CUSTOM CABINETS,14701 LULL STREET,VAN NUYS,91405-1249,14701 LULL 91405-1249,14701 LULL STREET UNIT #C&D,VAN NUYS,91405-1249,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,09/18/2000,,"(34.2093, -118.4543)",19733,3,218,263,,18
0000037784-0001-3,DENNIS R/DEBRA A LAPE,,12055 BRANFORD STREET,SUN VALLEY,91352-1006,12055 BRANFORD 91352-1006,,,,423100,Motor vehicle & motor vehicle parts & supplies,6,01/02/1985,,"(34.2539, -118.3953)",19335,3,155,1371,,21
0000037823-0001-5,MANUEL DELGADO,,8054 IRVINE AVENUE,NORTH HOLLYWOOD,91605-1646,8054 IRVINE 91605-1646,,,,561300,Employment services,6,08/08/2003,,"(34.2167, -118.385)",8888,3,162,272,,21
0000037938-0001-0,SAMUEL VARGAS & ANTONIA PINEDA,ARTICULOS RELIGIOSOS UDALU,10806 VINEDALE STREET,SUN VALLEY,91352-2845,10806 VINEDALE 91352-2845,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",6,11/01/1992,,"(34.2287, -118.3655)",19335,3,154,1371,,21
