LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0003106202-0001-7,"JACMEL ROSE PRODUCTIONS, INC",,6249   GREEN VALLEY CIRCLE,CULVER CITY,90230-7086,6249 GREEN VALLEY 90230,6249   93RD CIRCLE,INGLEWOOD,90301-0301,711510,"Independent artists, writers, & performers",0,03/26/2018,,"(33.98, -118.3863)",24678,,2148,78,,
0003106418-0001-4,FLEXX TRAINING SYSTEMS INC,,6845 VALLEY CIRCLE BLVD UNIT #24,WEST HILLS,91307-2866,6845 VALLEY CIRCLE 91307-2866,,,,423910,Sporting & recreational goods & supplies,0,01/01/2018,,"(34.196, -118.6577)",4283,,302,212,,
0003114585-0001-6,FEDERICO HERNANDEZ LOPEZ,JAMES CLEANING SERVICES,6871   VALLEY CIRCLE BLVD   UNIT #1,WEST HILLS,91307-2868,6871 VALLEY CIRCLE 91307,6871   VALLEY CIRCLE BLVD   UNIT #1,WEST HILLS,91307-2868,561720,Janitorial services,0,03/01/2019,,"(34.196, -118.6577)",4283,,302,212,,
0003124594-0001-1,COURTNEY JACKSON,SMOKIN' GREENS LA,6575   GREEN VALLEY CIRCLE   #212,CULVER CITY,90230-8099,6575 GREEN VALLEY 90230-8099,,,,722300,Special food services (including food service contractors & caterers),0,05/08/2019,,"(33.98, -118.3863)",24678,,2148,78,,
0003147578-0001-7,GENUENT GLOBAL LLC,TALENT PATH LLC,5855   GREEN VALLEY CIRCLE   SUITE #303,CULVER CITY,90230-6969,5855 GREEN VALLEY 90230-6969,1400 POST OAK BLVD,HOUSTON,77056-3029,561210,Facilities support (management) services,0,01/01/2019,,"(33.9836, -118.3886)",24678,,2148,78,,
0003155327-0001-0,PACIFIC GROOVE INC,,6201 VALLEY CIRCLE BLVD UNIT #5,WOODLAND HILLS,91367-1155,6201 Valley Circle 91367-1155,,,,541990,"All other professional, scientific, & technical services",3,01/01/2015,,"(34.1839, -118.6566)",19347,4,302,1551,,49
0003160694-0001-6,MAHSA AZIDHAK,ME DESIGN,22226   SHADOW VALLEY CIRCLE,CHATSWORTH,91311-1253,22226 SHADOW VALLEY 91311,22226   SHADOW VALLEY CIRCLE,CHATSWORTH,91311-1253,315000,Apparel mfg.,12,11/30/2019,,"(34.2761, -118.6129)",4284,2,88,1276,,43
0003168469-0001-0,BERENDA D BUTLER,BERENDA D BUTLER,6400 GREEN VALLEY CIRCLE UNIT #200,CULVER CITY,90230-7008,6400 GREEN VALLEY 90230-7008,6400   GREEN VALLEY CIRCLE   APT #200,CULVER CITY,90230-7008,621340,"Offices of physical, occupational & speech therapists, & audiologists",0,01/01/2020,,"(33.9798, -118.3852)",24678,,2148,78,,
0003170998-0001-5,ICONICI MEDIA,MIX 247 EDM,12634   PINE VALLEY CIRCLE,FALCON,80831-4019,12634 PINE VALLEY 80831,1887   WHITNEY MESA DRIVE   SUITE #7322,HENDERSON,89014-2069,,,0,01/01/2015,,"(38.9639, -104.5962)",31191,,,,,
0003180401-0001-6,TXWRITER PRODUCTIONS,,6340 GREEN VALLEY CIRCLE UNIT #204,CULVER CITY,90230-7093,6340 GREEN VALLEY 90230-7093,11766   WILSHIRE BLVD   FLOOR #9,LOS ANGELES,90025-6548,711510,"Independent artists, writers, & performers",0,04/27/2018,,"(33.9804, -118.3852)",24678,,2148,78,,
0003195226-0001-2,HUNTLEIGH PRICE,CALIFORNIA COTTON CARTEL,6555   GREEN VALLEY CIRCLE   UNIT #111,CULVER CITY,90230-8094,6555 GREEN VALLEY 90230-8094,6555   GREEN VALLEY CIRCLE   UNIT #111,CULVER CITY,90230-8094,,,0,01/07/2020,,"(33.98, -118.3863)",24678,,2148,78,,
0003196820-0001-1,PACC ENTERPRISES INC,STAR TOUCH AGENCY,6841   VALLEY CIRCLE BLVD   APT #48,WEST HILLS,91307-2857,6841 VALLEY CIRCLE 91307,2659   TOWNSGATE ROAD   SUITE #240,WESTLAKE VILLAGE,91361-2750,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",0,01/01/2020,,"(34.196, -118.6577)",4283,,302,212,,
0003213532-0001-2,JENNA MCEWAN LLC,,6247   GREEN VALLEY CIRCLE,CULVER CITY,90230-7086,6247 GREEN VALLEY 90230,22638 MIRANDA STREET,WOODLAND HILLS,91367-4455,812990,All other personal services,0,06/09/2020,,"(33.98, -118.3863)",24678,,2148,78,,
0003224269-0001-4,MELANIE WONG RDHAP,,6871   VALLEY CIRCLE BLVD   APT #3,WEST HILLS,91307-2868,6871 VALLEY CIRCLE 91307,6871   VALLEY CIRCLE BLVD   APT #3,WEST HILLS,91307-2868,621210,Offices of dentists,0,01/01/2021,,"(34.196, -118.6577)",4283,,302,212,,
0003240780-0001-5,"PFE, LLC",PROXIMITYSTORE,6463   VALLEY CIRCLE TERRACE,WEST HILLS,91307-2747,6463 VALLEY CIRCLE 91307,6463   VALLEY CIRCLE TERRACE,WEST HILLS,91307-2747,425110,Business to business electronic markets,12,01/01/2020,,"(34.1874, -118.6562)",4283,2,302,1477,,44
0003243386-0001-1,EXOTIC MEDICAL CORPORATION,,6660   VALLEY CIRCLE BLVD,WEST HILLS,91307-2807,6660 VALLEY 91307,6660   VALLEY CIRCLE BLVD,WEST HILLS,91307-2807,621111,Offices of physicians (except mental health specialists),12,01/01/2021,,"(34.1924, -118.6566)",4283,2,302,1477,,44
0003247079-0001-6,ALL ELDERLY CARES INC,,6445   VALLEY CIRCLE TERRACE,WEST HILLS,91307-2747,6445 VALLEY CIRCLE 91307,6445   VALLEY CIRCLE TERRACE,WEST HILLS,91307-2747,621610,Home health care services,12,03/18/2021,,"(34.1869, -118.6563)",4283,2,302,1477,,44
0003250636-0001-2,DONALD BIANCHI,11:18 FILMS,10141   VALLEY CIRCLE BLVD   UNIT #3,CHATSWORTH,91311-7833,10141 VALLEY CIRCLE 91311,10141   VALLEY CIRCLE BLVD   UNIT #3,CHATSWORTH,91311-7833,711510,"Independent artists, writers, & performers",12,04/13/2021,,"(34.2548, -118.6153)",4284,2,88,1252,,43
0003284726-0001-5,STARS ACADEMY,,7353 VALLEY CIRCLE BLVD,WEST HILLS,91304-6706,7353 Valley Circle 91304-6706,,,,611000,"Educational services (including schools, colleges, & universities)",12,03/27/2021,,"(34.2062, -118.6563)",4279,2,285,528,,44
0003309642-0001-7,MAJOR LLC,,6825 VALLEY CIRCLE BLVD,WEST HILLS,91307-2856,6825 Valley Circle 91307-2856,,,,492000,Couriers & messengers,0,03/08/2022,,"(34.196, -118.6577)",4283,,302,212,,
