APN,PROJECT NUMBER,NAME,ADDRESS,SITE_#,COMMUNITY,COUNCIL DISTRICT,DEVELOPMENT STAGE,CONSTRUCTION TYPE,HOUSING TYPE,HCIDLA FUNDED,LEVERAGE,TAX EXEMPT CONDUIT BOND,TDC,PHOTO,JOBS,DEVELOPER,MANAGEMENT COMPANY,CONTACT PHONE,LONGITUDE,LATITUDE,GPS_COORDS,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
5015013017,70172,TWO WORLD APARTMENTS (SITE 4),4807 S GRAMERCY PL CA 90062,4,WEST VERNON,8,READY FOR OCCUPANCY,REHAB,SENIORS,3225000.00,17094146.00,0.00,20319146.00,http://hcidapp.lacity.org/mpphotos/070172/Photo/Website%20Site4/Two%20Worlds%20%204807%20Gramercy%20Pl.%20-%20070172.png,99,"TWO WORLDS PRESERVATION LIMITED PARTNERSHIP,",N/A,N/A,-118.31397,33.9997,"(33.9997, -118.31397)",24027,742,1043,7,14,35
5429008030,20290,LAGUNA SENIOR APTS.,4201 W SUNSET BLVD CA 90029,1,SILVERLAKE,13,READY FOR OCCUPANCY,NEW CONSTRUCTION,SENIORS,2310000.00,10951074.00,1850000.00,15111074.00,http://hcidapp.lacity.org/mpphotos/020290/Photo/Website/Laguna_sunset.jpg,95,"PROJECT NEW HOPE,(App)",TELACU RESIDENTIAL MANAGEMENT,(323) 838-8556,-118.28204,34.09421,"(34.09421, -118.28204)",23447,467,620,,8,90
6020001037,16-123326,FLORENCE MOREHOUSE,910 W FLORENCE AVE 1-20 CA 90044,1,VERMONT KNOLLS,8,UNDERCONSTRUCTION,ACQUISITION + REHAB,FAMILY,3014663.00,12913795.00,1377000.00,17305458.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,Century Affordable Development Inc,N/A,N/A,-118.28967,33.9744,"(33.9744, -118.28967)",23675,775,979,7,14,
5546020005,40011,AFTON PLACE,6231 AFTON PL CA 90028,1,HOLLYWOOD,13,READY FOR OCCUPANCY,ACQUISITION + REHAB,SENIORS,1732830.00,5188563.00,1830000.00,8751393.00,http://hcidapp.lacity.org/mpphotos/040011/Photo/Website/CD%2013%20-%20Afton%20Place.JPG,15,"AFTON PLACE SENIOR APARTMENTS, L.P.","LEVINE MANAGEMENT GROUP, INC",(310) 358-3489,-118.32507,34.09517,"(34.09517, -118.32507)",23446,423,539,,8,34
2536015225,50033,OSBORNE FAMILY,12360 W OSBORNE ST 1-2 CA 91331,1,PACOIMA,7,READY FOR OCCUPANCY,NEW CONSTRUCTION,LARGE FAMILY / WAIVER REQUIRED,2754000.00,14999914.00,0.00,17753914.00,http://hcidapp.lacity.org/mpphotos/050033/Photo/Website/CD_7_-_Osborne_Family_Apts..png,107,"DECRO CORPORATION,",FPI MANAGEMENT,(714) 641-5110,-118.40216,34.26199,"(34.26199, -118.40216)",18907,33,330,,1,11
5053006050,11-118593,JEFFERSON PARK TERRACE,3023 S WESTERN AVE CA 90018,1,EXPOSITION PARK,10,READY FOR OCCUPANCY,DEMO/NEW CONSTRUCTION,FAMILY,0.00,17162642.00,0.00,17162642.00,http://hcidapp.lacity.org/mpphotos/11-118593/Photo/Website/jeffersonparkterrace42314_004.png,154,MERCY HOUSING CALIFORNIA 56,MERCY HOUSING MANAGEMENT GROUP (MHM),(303) 830-3300,-118.30906,34.02708,"(34.02708, -118.30906)",23079,686,919,7,12,19
2239015008,16-123141,VIVIENDAS DEL VALLE (RECAP),"14045 W OXNARD ST  VAN NUYS, CA 91401",1,VAN NUYS,2,READY FOR OCCUPANCY,ACQUISITION + REHAB,FAMILY,0.00,13824218.00,7875467.00,21699685.00,http://hcidapp.lacity.org/mpphotos/16-123141/Photo/Website/Viviendas%20del%20Valle.JPG,,Abode Communities,ABODE COMMUNITIES,(213) 225-2780,-118.43917,34.17953,"(34.17953, -118.43917)",19729,243,510,,5,70
4233023025,13-119321,PATH VILLAS AT DEL REY-DOGTOWNSTATION (COURTLEIGH),11738 W COURTLEIGH DR 1-23 CA 90066,1,DEL REY,11,READY FOR OCCUPANCY,NEW CONSTRUCTION,SPECIAL NEEDS,270000.00,0.00,0.00,270000.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,63,PATH Ventures,THE JOHN STEWART COMPANY,(213) 787-2700,-118.4175,33.99872,"(33.99872, -118.4175)",24031,918,356,10,10,85
5055027031,07-117233,HDR I & II (SITE 5),2714 S ORCHARD AVE CA 90007,5,UNIVERSITY PARK,9,READY FOR OCCUPANCY,REHAB,FAMILY,0.00,8116043.00,6787000.00,14903043.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,"Spruce DEV LA, LLC",PK MANAGEMENT,(818) 808-0600,-118.2873,34.02976,"(34.02976, -118.2873)",22724,684,976,7,13,32
5183005052,09-117211,LAS MARGARITAS,137 N SOTO ST 1-20 CA 90033,1,BOYLE HEIGHTS,14,READY FOR OCCUPANCY,BOTH REHAB AND NEW CONSTRUCTION,FAMILY,559761.00,14135658.00,0.00,14695419.00,http://hcidapp.lacity.org/mpphotos/09-117211/Photo/Website/Las_Margaritas_137_Soto.png,121,East L.A. Community Corporation,THE JOHN STEWART COMPANY,(213) 878-2716,-118.20946,34.04486,"(34.04486, -118.20946)",23450,522,350,,9,38
5533017010,11-118677,STEP UP ON VINE,1057 N VINE ST CA 90038,1,MELROSE,13,READY FOR OCCUPANCY,REHAB,SPECIAL NEEDS,334951.00,14811113.00,0.00,15146064.00,http://hcidapp.lacity.org/mpphotos/11-118677/Photo/Website/11-118677.JPG,113,Hollywood Community Housing Corporation,BARKER MANAGEMENT INCORPORATED,(714) 533-3450,-118.32678,34.09019,"(34.09019, -118.32678)",23669,442,535,,8,34
6040026034,05-117193,LEEWARD APTS.,230 W 88TH PL 1-12 CA 90003,1,VERMONT VISTA,8,READY FOR OCCUPANCY,REHAB,FAMILY,0.00,7103994.00,10208936.00,17312930.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,-118.27724,33.95635,"(33.95635, -118.27724)",22352,800,358,7,14,45
5534015016,13-119154,HOLLYWOODLAND,"1206 N GOWER ST  HOLLYWOOD, CA 90038",1,HOLLYWOOD,13,READY FOR OCCUPANCY,ACQUISITION + REHAB,SENIORS,0.00,7946357.00,10500000.00,18446357.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,53,Steele Properties LLC,"MONROE GROUP, LRD",(303) 322-8888,-118.32213,34.09281,"(34.09281, -118.32213)",23669,426,539,,8,57
6022009004,05-117217,LEXINGTON APARTMENTS A/B (SITE 7),7219 S SAN PEDRO ST CA 90003,7,FLORENCE-FIRESTONE,9,READY FOR OCCUPANCY,REHAB,FAMILY,0.00,6771719.00,10247566.00,17019285.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,-118.26973,33.97405,"(33.97405, -118.26973)",22352,792,998,7,13,46
5408029005,10-117999,CHINATOWN METRO APARTMENTS,808 N NORTH SPRING ST CA 90012,1,CHINATOWN,1,READY FOR OCCUPANCY,BOTH REHAB AND NEW CONSTRUCTION,SENIORS,12600000.00,28500009.00,3810000.00,44910009.00,http://hcidapp.lacity.org/mpphotos/10-117999/Photo/Website/Chinatown%20Metro.JPG,322,META HOUSING CORPORATION,"WESTERN SENIORS HOUSING, INC.",(949) 748-8201,-118.23638,34.0622,"(34.0622, -118.23638)",22728,540,449,,11,28
5073024026,30159,INGRAM PRESERVATION (SITE 5),1809 S VAN NESS AVE 1-16 CA 90019,5,HARVARD HEIGHTS,10,READY FOR OCCUPANCY,REHAB,LARGE FAMILY / WAIVER REQUIRED,4900000.00,6637761.00,2790000.00,14327761.00,http://hcidapp.lacity.org/mpphotos/030159/Photo/Website%20Site5/IngramPres_VanNess.png,21,"W.O.R.K.S.,","SOLARI ENTERPRISES, INC.",(714) 282-2520,-118.31657,34.04119,"(34.04119, -118.31657)",23080,674,898,,12,19
5426016003,80057,VENDOME PALMS,975 N VENDOME ST 1-36 CA 90026,1,TEMPLE-BEAUDRY,13,READY FOR OCCUPANCY,REHAB,SPECIAL NEEDS,2832750.00,11031113.00,0.00,13863863.00,http://hcidapp.lacity.org/mpphotos/080057/Photo/Website/Vendome-Palms_overs-639x312.png,75,"A COMMUNITY OF FRIENDS,",BARKER MANAGEMENT INCORPORATED,(213) 822-6662,-118.27465,34.08417,"(34.08417, -118.27465)",23444,473,1297,,8,90
5538002039,07-118437,MARIPOSA PLACE,5030 W SANTA MONICA BLVD CA 90029,1,EAST HOLLYWOOD,13,READY FOR OCCUPANCY,NEW CONSTRUCTION,FAMILY,0.00,0.00,0.00,0.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,N/A,BARKER MANAGEMENT INCORPORATED,(714) 533-3450,-118.29871,34.09059,"(34.09059, -118.29871)",23447,437,730,,8,58
2654011022,70046,RAYEN APARTMENTS,15320 W RAYEN ST 1-49 CA 91343,1,NORTH HILLS,6,READY FOR OCCUPANCY,NEW CONSTRUCTION,SPECIAL NEEDS,4547648.00,10522216.00,0.00,15069864.00,http://hcidapp.lacity.org/mpphotos/070046/Photo/Website/Rayen%20Apts.JPG,122,"A COMMUNITY OF FRIENDS,","BARKER MANAGEMENT, INC.",(213) 725-2897,-118.4668,34.23179,"(34.23179, -118.4668)",18914,126,420,,3,73
5110016027,18-125037,BROADWAY APARTMENTS,301 W 49TH ST 1-30 CA 90037,1,SOUTH PARK,9,UNDERCONSTRUCTION,REHAB,SPECIAL NEEDS,4443480.00,0.00,0.00,4443480.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,Figueroa Economical Housing Development Corporation,"STEP UP ON SECOND, INC.",(310) 576-1308,-118.27853,33.99874,"(33.99874, -118.27853)",23668,737,655,7,13,
5545014044,13-119154,HOLLYWOODLAND (SITE 6),"1438 N GORDON ST  HOLLYWOOD, CA 90028",6,HOLLYWOOD,13,READY FOR OCCUPANCY,ACQUISITION + REHAB,SENIORS,0.00,7946357.00,10500000.00,18446357.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,53,Steele Properties LLC,"MONROE GROUP, LRD",(303) 322-8888,-118.31997,34.09674,"(34.09674, -118.31997)",23446,426,539,,8,57
5147034016,15-121799,SKID ROW SOUTHEAST 1 RECAP,1201 E 7TH ST CA 90021,1,WHOLESALE DISTRICT,14,READY FOR OCCUPANCY,ACQUISITION + REHAB,SPECIAL NEEDS,0.00,13103064.00,0.00,13103064.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,SRHT Property Holding Company LLC,SKID ROW PROPERTY MANAGEMENT COMPANY,(213) 683-0522 x127,-118.24198,34.03775,"(34.03775, -118.24198)",23082,537,1018,,9,76
5075037024,80053,PROFESSIONAL HSG. & DEV. APTS. (PH & D) (SITE 4),"1745 W 20th  Los Angeles, CA 90007",4,WEST ADAMS,1,READY FOR OCCUPANCY,REHAB,FAMILY,4575000.00,10250907.00,0.00,14825907.00,http://hcidapp.lacity.org/mpphotos/080053/Photo/Website%20Site4/PH&D%201400%20Kenmore.jpg,45,Gubb and Barshay,LITTLE TOKYO SERVICE CENTER,(213) 434-1645,-118.29587,34.03824,"(34.03824, -118.29587)",22724,681,1282,,11,8
5143024008,10-117625,BIXEL HOUSE APARTMENTS,625 S BIXEL ST CA 90017,1,WESTLAKE,1,READY FOR OCCUPANCY,REHAB,SPECIAL NEEDS,850000.00,10220352.00,0.00,11070352.00,http://hcidapp.lacity.org/mpphotos/10-117625/Photo/Website/Bixel%20House.jpg,64,"Bixel House Apartments, LP","SOLARI ENTERPRISES, INC.",(714) 282-2520,-118.26286,34.05322,"(34.05322, -118.26286)",23078,567,847,54,11,76
5055019031,06-117222,WINDWARD APTS (A/B),2131 S HOOVER ST CA 90007,1,WEST ADAMS,8,READY FOR OCCUPANCY,REHAB,FAMILY,0.00,7438473.00,4641342.00,12079815.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,1755 EFM 2,"ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,-118.28424,34.03613,"(34.03613, -118.28424)",22724,682,963,7,14,32
5545002901,09-117312,THE VILLAS AT GOWER,"1726 N GOWER ST 1-70  HOLLYWOOD, CA 90028",1,HOLLYWOOD,13,READY FOR OCCUPANCY,NEW CONSTRUCTION,SPECIAL NEEDS,1500000.00,29391014.00,0.00,30891014.00,http://hcidapp.lacity.org/mpphotos/09-117312/Photo/Website/09-117312.jpg,267,"A COMMUNITY OF FRIENDS,",THE JOHN STEWART COMPANY,(213) 833-1860,-118.32216,34.10253,"(34.10253, -118.32216)",23446,427,573,,8,64
6053015041,06-117222,WINDWARD APTS (A/B) (SITE 16),111 W 99TH ST 1-4 CA 90003,16,VERMONT VISTA,8,READY FOR OCCUPANCY,REHAB,FAMILY,0.00,7438473.00,4641342.00,12079815.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,1755 EFM 2,"ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,-118.2746,33.94658,"(33.94658, -118.2746)",22352,804,1172,7,14,45
5131006005,14-121613,WASHINGTON 722 TOD,722 E WASHINGTON BLVD CA 90011,1,WHOLESALE DISTRICT,9,READY FOR OCCUPANCY,NEW CONSTRUCTION,FAMILY,2280000.00,23788431.00,0.00,26068431.00,http://hcidapp.lacity.org/mpphotos/14-121613/Photo/Website/P9080222.png,198,Meta Housing Corporation,"SOLARI ENTERPRISES, INC.",(714) 282-2520,-118.25684,34.02712,"(34.02712, -118.25684)",22727,702,972,7,13,6
5131008039,05-117217,LEXINGTON APARTMENTS A/B (SITE 13),1151 E 20TH ST CA 90011,13,WHOLESALE DISTRICT,9,READY FOR OCCUPANCY,REHAB,FAMILY,0.00,6771719.00,10247566.00,17019285.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,-118.25312,34.02466,"(34.02466, -118.25312)",22727,702,969,7,13,6
5005030026,14-121638,MIRAGE TOWN HOMES,5221 S WESTERN AVE CA 90062,1,WEST VERNON,8,READY FOR OCCUPANCY,NEW CONSTRUCTION,FAMILY,0.00,6604569.00,0.00,6604569.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,57,Leela Enterprises,BUCKINGHAM PROPERTY MANAGEMENT,(559) 452-8250,-118.30909,33.9944,"(33.9944, -118.30909)",24027,743,622,7,14,35
5148012009,60162,CHARLES COBB APARTMENTS,521 S SAN PEDRO ST CA 90013,1,WHOLESALE DISTRICT,14,READY FOR OCCUPANCY,NEW CONSTRUCTION,SPECIAL NEEDS,3772148.00,16506143.00,0.00,20278291.00,http://hcidapp.lacity.org/mpphotos/060162/Photo/Website/CD_9_-_Charles_Cobb_Apts.__-__060162[1].png,78,"SKID ROW HOUSING TRUST,",CHARLES COBB APARTMENTS LP,(213) 683-0522,-118.24454,34.04357,"(34.04357, -118.24454)",23074,537,1289,,9,76
5041023022,15-122549,METRO AT WESTERN,3651 S WESTERN AVE CA 90018,1,EXPOSITION PARK,8,READY FOR OCCUPANCY,NEW CONSTRUCTION,SPECIAL NEEDS,0.00,0.00,0.00,0.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,129,Meta Housing Corporation,SOLARI ENTERPRISES INC.,(714) 282-2520,-118.30928,34.02168,"(34.02168, -118.30928)",23079,687,1295,7,14,32
5036023014,11-118571,LA PRO II (SITE 3),3909 S DENKER AVE CA 90062,3,EXPOSITION PARK,8,READY FOR OCCUPANCY,N/A,N/A,2000000.00,31674331.00,0.00,33674331.00,http://hcidapp.lacity.org/mpphotos/11-118571/Photo/Website%20Site3/la%20pro%20ii%2011-118571c.JPG,208,LA Pro II Preservation Limited Partnership,PRESERVATION PARTNERS MANAGEMENT GROUP,(310) 802-6671,-118.30466,34.01413,"(34.01413, -118.30466)",24027,730,1011,7,14,32
5536021016,05-117193,LEEWARD APTS. (SITE 5),5426 W SIERRA VISTA AVE CA 90038,5,MELROSE,13,READY FOR OCCUPANCY,REHAB,FAMILY,0.00,7103994.00,10208936.00,17312930.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,-118.31026,34.08942,"(34.08942, -118.31026)",23669,441,928,,8,57
5309017036,09-104531,CUATRO VIENTOS,5312 E ALMONT ST CA 90032,1,EL SERENO,14,READY FOR OCCUPANCY,NEW CONSTRUCTION,FAMILY,1769655.00,11345458.00,0.00,13115113.00,http://hcidapp.lacity.org/mpphotos/09-104531/Photo/Website/09-104531[1].png,97,"EAST LA COMMUNITY CORP.,",THE JOHN STEWART COMPANY,(213) 833-1860,-118.16525,34.09185,"(34.09185, -118.16525)",23449,496,514,,9,91
2125015003,12-118779,RIVERWALK AT RESEDA,18425 W KITTRIDGE ST CA 91335,1,RESEDA,3,READY FOR OCCUPANCY,NEW CONSTRUCTION,FAMILY,301059.00,23698618.00,0.00,23999677.00,http://hcidapp.lacity.org/mpphotos/12-118779/Photo/Website/12-118779.JPG,195,Abode Community Housing,ABODE COMMUNITIES (PROP MGMT DIVISION),(213) 225-2754,-118.53458,34.19033,"(34.19033, -118.53458)",18909,267,578,,4,12
4012018025,60013,MORGAN PLACE SENIOR APTS.,7305 S CRENSHAW BLVD CA 90043,1,HYDE PARK,8,READY FOR OCCUPANCY,NEW CONSTRUCTION,SENIORS,5281147.00,8428737.00,0.00,13709884.00,http://hcidapp.lacity.org/mpphotos/060013/Photo/Website/CD%208%20-%20Morgan%20Place%20Sr.%20Apts..jpg,110,Abode Communities previously known as LA COMMUNITY DESIGN CENTER,ABODE COMMUNITIES,(213) 225-2772,-118.33108,33.97348,"(33.97348, -118.33108)",23674,759,1071,7,14,24
5136020025,15-122548,CASA CARMEN SENIOR APARTMENTS,1800 W 11TH ST CA 90006,1,PICO-UNION,1,READY FOR OCCUPANCY,BOTH REHAB AND NEW CONSTRUCTION,SPECIAL NEEDS,2580000.00,9138795.00,0.00,11718795.00,http://hcidapp.lacity.org/mpphotos/15-122548/Photo/Website/Casa%20Carmen.JPG,123,1010 DEVELOPMENT CORPORATION,BARKER MANAGEMENT INC.,(213) 628-1036,-118.27783,34.04874,"(34.04874, -118.27783)",22723,575,908,,11,8
2654032001,50008,COLUMBUS PERMANENT,8906 N COLUMBUS AVE 1-6 CA 91343,1,NORTH HILLS,7,READY FOR OCCUPANCY,REHAB,SPECIAL NEEDS,557200.00,466000.00,250000.00,1273200.00,http://hcidapp.lacity.org/mpphotos/050008/Photo/Website/CD%207%20-%20Columbus%20Permanent%20-%20050008.jpg,7,"PENNY LANE CENTERS,","ABBEY ROAD, INC.",(818) 892-3423,-118.46492,34.232,"(34.232, -118.46492)",18914,125,1108,,1,73
5533003022,60018,STEVENSON MANOR,"1230 N COLE AVE  HOLLYWOOD, CA 90038",1,HOLLYWOOD,13,READY FOR OCCUPANCY,REHAB,SENIORS,5633960.00,8424474.00,0.00,14058434.00,http://hcidapp.lacity.org/mpphotos/060018/Photo/Website/CD%2013%20-%20Stevenson%20Manor.JPG,19,"INSITE DEVELOPMENT, LLC",IRONWOOD MANAGEMENT,(818) 789-5550,-118.32926,34.09356,"(34.09356, -118.32926)",23669,424,535,,8,34
5020031021,16-123080,WEST A HOMES (RECAP),4080 S VERMONT AVE CA 90037,1,WEST VERNON,9,UNDERCONSTRUCTION,ACQUISITION + REHAB,FAMILY,0.00,4809923.00,5000000.00,9809923.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,"VHJS, L.L.C",BARKER MANAGEMENT,(714) 533-3450,-118.29139,34.0094,"(34.0094, -118.29139)",23668,734,977,7,13,2
6051023039,06-117222,WINDWARD APTS (A/B) (SITE 11),733 E 108TH ST CA 90059,11,CENTURY PALMS/COVE,8,READY FOR OCCUPANCY,REHAB,FAMILY,0.00,7438473.00,4641342.00,12079815.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,1755 EFM 2,"ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,-118.2617,33.93843,"(33.93843, -118.2617)",24354,807,359,7,14,45
5076019031,10-104715,MENLO FAMILY HOUSING,1230 S MENLO AVE CA 90006,1,PICO-UNION,1,READY FOR OCCUPANCY,NEW CONSTRUCTION,FAMILY,6309887.00,19253250.00,0.00,25563137.00,http://hcidapp.lacity.org/mpphotos/10-104715/Photo/Website/10-104715.JPG,202,"Menlo Family Housing, L.P",LTSC CDC PROPERTY MANAGEMENT,(213) 473-3021,-118.29051,34.04815,"(34.04815, -118.29051)",22723,622,479,,11,8
5019026009,17-124314,RISE APARTMENTS,4050 S FIGUEROA ST CA 90037,1,SOUTH PARK,9,UNDERCONSTRUCTION,NEW CONSTRUCTION,SPECIAL NEEDS,12000000.00,0.00,0.00,12000000.00,http://hcidapp.lacity.org/mpphotos/17-124314/Photo/Website/RISE%20apartments%204-16-17.JPG,,Single Room Occupancy Housing Corporation,SINGLE ROOM OCCUPANCY HOUSING CORPORATION,(213) 229-9640,-118.28253,34.00991,"(34.00991, -118.28253)",23668,735,977,7,13,2
2327017034,115,COLONIA CORONA APTS,13044 W SHERMAN WAY CA 91605,1,VALLEY GLEN,2,READY FOR OCCUPANCY,NEW CONSTRUCTION,FAMILY,10527004.00,5835087.00,2918726.00,19280817.00,http://hcidapp.lacity.org/mpphotos/000115/Photo/Website/CD%202%20-%20Colonia%20Corona.JPG,146,"HERMANDAD LA ECONOMICS AND COMMUNITY DEV CORP,","SOLARI ENTERPRISES, INC.",(714) 282-2520,-118.4173,34.20103,"(34.20103, -118.4173)",8888,182,493,,5,71
5001033033,11-117735,FIGUEROA APARTMENTS,5216 S FIGUEROA ST CA 90037,1,SOUTH PARK,9,READY FOR OCCUPANCY,REHAB,SPECIAL NEEDS,0.00,0.00,0.00,0.00,http://hcidapp.lacity.org/mpphotos/11-117735/Photo/Website/figueroa_apartments_654_250hm.jpg,19,"COALITION FOR RESPONSIBLE COMM. DEVELOPMENT,",COMMUNITY HOUSING MANAGEMENT SERVICES,(562) 597-6200 x242,-118.28247,33.99536,"(33.99536, -118.28247)",23668,745,990,7,13,2
2221019117,13-119140,VISTAS APARTMENTS,"15211 W SHERMAN WAY 1-99  VAN NUYS, CA 91405",1,VAN NUYS,6,READY FOR OCCUPANCY,ACQUISITION + REHAB,SENIORS,0.00,11506201.00,10707645.00,22213846.00,http://hcidapp.lacity.org/mpphotos/13-119140/Photo/Website/Vistas%20Apartmetns.png,79,"RETIREMENT HOUSING FOUNDATION,","RETIREMENT HOUSING FOUNDATION,",N/A,-118.46417,34.20145,"(34.20145, -118.46417)",19733,218,581,,3,18
5542027032,05-117217,LEXINGTON APARTMENTS A/B (SITE 3),1141 N WESTMORELAND AVE CA 90029,3,EAST HOLLYWOOD,13,READY FOR OCCUPANCY,REHAB,FAMILY,0.00,6771719.00,10247566.00,17019285.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,-118.28791,34.09207,"(34.09207, -118.28791)",23447,433,1285,16,8,58
5502020005,80050,ALEXANDRIA HOUSE APTS.,510 S ALEXANDRIA AVE 1-20 CA 90020,1,KOREATOWN,10,READY FOR OCCUPANCY,REHAB,SPECIAL NEEDS,800000.00,5928306.00,0.00,6728306.00,http://hcidapp.lacity.org/mpphotos/080050/Photo/Website/Alexandria%20House.jpg,36,"HOLLYWOOD COMMUNITY HOUSING CORP.,",BARKER MANAGEMENT INC.,(714) 533-3450,-118.29775,34.06506,"(34.06506, -118.29775)",23081,598,1316,,12,89
2218023009,12-119044,HAZELTINE & WYANDOTTE (SITE 2),"14630 W WYANDOTTE ST  VAN NUYS, CA 91405",2,VAN NUYS,6,READY FOR OCCUPANCY,ACQUISITION + REHAB,FAMILY,0.00,8271924.00,10381000.00,18652924.00,http://hcidapp.lacity.org/mpphotos/12-119044/Photo/Website%20Site2/150_1643.png,41,"INSITE DEVELOPMENT, LLC",IRONWOOD COMPANY,(818) 789-5550,-118.45222,34.20289,"(34.20289, -118.45222)",19733,219,1324,,3,18
5148019011,12-118778,NEW PERSHING APARTMENTS,108 E 5TH ST 1-69 CA 90013,1,DOWNTOWN,14,READY FOR OCCUPANCY,REHAB,SPECIAL NEEDS,3500000.00,28113821.00,0.00,31613821.00,http://hcidapp.lacity.org/mpphotos/12-118778/Photo/Website/12-118778.jpg,264,Skid Row Housing Trust,SRHT PROPERTY MANAGEMENT COMPANY,(213) 683-0522,-118.2484,34.04636,"(34.04636, -118.2484)",23074,542,527,,9,76
2408006038,09-117266,GLENOAKS GARDENS,8925 N GLENOAKS BLVD CA 91352,1,SUN VALLEY,6,READY FOR OCCUPANCY,NEW CONSTRUCTION,SPECIAL NEEDS,2223673.00,16396025.00,0.00,18619698.00,http://hcidapp.lacity.org/mpphotos/09-117266/Photo/Website/glenoaks89251512_001-.png,171,L.A. FAMILY HOUSING,LA FAMILY HOUSING CORPORATION,(818) 255-2745,-118.36767,34.23074,"(34.23074, -118.36767)",19335,155,1371,,3,21
5148025025,10315,YANKEE HOTEL,501 E 7TH ST CA 90014,1,WHOLESALE DISTRICT,14,READY FOR OCCUPANCY,REHAB,SPECIAL NEEDS,2019320.00,8432786.00,0.00,10452106.00,http://hcidapp.lacity.org/mpphotos/010315/Photo/Website/CD%209%20-%20The%20Yankee%20Hotel.jpg,75,Single Room Occupancy Housing  Corp. (SRO),SRO HOUSING CORPORATION,(213) 229-9641,-118.24717,34.04117,"(34.04117, -118.24717)",23075,537,783,,9,76
5174024020,10-117557,BOYLE HOTEL,101 N BOYLE AVE CA 90033,1,WHOLESALE DISTRICT,14,READY FOR OCCUPANCY,REHAB,FAMILY,4265571.00,20018291.00,0.00,24283862.00,http://hcidapp.lacity.org/mpphotos/10-117557/Photo/Website/10-117557.JPG,160,"EAST LA COMMUNITY CORP,",THE JOHN STEWART COMPANY,(213) 833-7860,-118.2202,34.04739,"(34.04739, -118.2202)",23450,534,1033,,9,38
5077020016,05-117193,LEEWARD APTS. (SITE 4),2818 W LEEWARD AVE CA 90005,4,WILSHIRE CENTER,1,READY FOR OCCUPANCY,REHAB,FAMILY,0.00,7103994.00,10208936.00,17312930.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,-118.28476,34.0586,"(34.0586, -118.28476)",22722,601,754,,11,63
2611007023,15-122400,SYLMAR COURT APTS.,"12415 N SAN FERNANDO RD  SYLMAR, CA 91342",1,SYLMAR,7,READY FOR OCCUPANCY,NEW CONSTRUCTION,FAMILY,5975000.00,27197810.00,7944000.00,41116810.00,http://hcidapp.lacity.org/mpphotos/15-122400/Photo/Website/Sylmar%20Court.jpg,407,Meta Housing Corporation,"SOLARI ENTERPRISES, INC.",(714) 282-2520 x220,-118.45524,34.29591,"(34.29591, -118.45524)",18912,57,244,,1,47
6071011007,06-117222,WINDWARD APTS (A/B) (SITE 12),732 E 108TH ST CA 90059,12,CENTURY PALMS/COVE,8,READY FOR OCCUPANCY,REHAB,FAMILY,0.00,7438473.00,4641342.00,12079815.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,1755 EFM 2,"ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,-118.26174,33.93816,"(33.93816, -118.26174)",24354,807,359,7,14,45
