SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-868094161,12/28/2017 02:29:00 PM,04/25/2018 08:34:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,01/05/2018 12:00:00 AM,04/25/2018 08:34:00 AM,Y,N,"345 S SAN PEDRO ST, 90013",345,S,SAN PEDRO,ST,90013,34.04607862,-118.243191,"(34.0460786201, -118.243191024)",634,G,4,Central APC,14,Jose Huizar,52,DOWNTOWN LOS ANGELES,CENTRAL,23074,536,1289,,9,76
1-868085281,12/28/2017 02:26:00 PM,01/30/2018 09:45:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,01/08/2018 12:00:00 AM,01/30/2018 09:15:00 AM,Y,N,"HOLLYWOOD BLVD AT VERMONT AVE, 90027",,,,,90027,34.10121756,-118.2918109,"(34.1012175563, -118.291810939)",594,A,4,Central APC,13,Mitch O'Farrell,36,LOS FELIZ NC,NORTHEAST,23445,430,574,16,8,58
1-868073571,12/28/2017 02:22:00 PM,01/30/2018 06:33:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,01/05/2018 12:00:00 AM,01/30/2018 06:33:00 AM,Y,N,"245 S LOS ANGELES ST, 90012",245,S,LOS ANGELES,ST,90012,34.04926381,-118.2444,"(34.0492638119, -118.244400006)",634,G,4,Central APC,14,Jose Huizar,52,DOWNTOWN LOS ANGELES,CENTRAL,23074,542,1502,,9,76
1-868064721,12/28/2017 02:20:00 PM,05/21/2018 12:38:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,01/05/2018 12:00:00 AM,05/21/2018 12:34:00 PM,Y,N,"4TH ST AT LOS ANGELES ST, 90013",,,,,90013,34.04723665,-118.2462254,"(34.0472366469, -118.246225448)",634,F,4,Central APC,14,Jose Huizar,52,DOWNTOWN LOS ANGELES,CENTRAL,23074,542,1502,,9,76
1-868048741,12/28/2017 02:17:00 PM,01/04/2018 09:42:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,SLA,01/04/2018 12:00:00 AM,01/04/2018 09:27:00 AM,Y,N,"HOLMES AVE AT SLAUSON AVE, 90058",,,,,90058,33.98955784,-118.2412012,"(33.9895578375, -118.241201171)",674,G,5,South Los Angeles APC,9,Curren D. Price Jr.,110,CENTRAL ALAMEDA NC,NEWTON,24353,721,1245,7,13,51
1-868015061,12/28/2017 02:02:00 PM,04/06/2018 10:02:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,01/03/2018 12:00:00 AM,04/06/2018 09:24:00 AM,Y,N,"MISSION ROAD AT WORKMAN ST, 90033",,,,,90033,34.06117815,-118.213633,"(34.0611781467, -118.21363298)",635,A,2,East Los Angeles APC,14,Jose Huizar,47,LINCOLN HEIGHTS NC,HOLLENBECK,23448,494,488,,9,1
1-867965521,12/28/2017 01:43:00 PM,01/03/2018 01:37:00 PM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WLA,01/03/2018 12:00:00 AM,01/03/2018 01:37:00 PM,Y,N,"HAMPTON DR AT ROSE AVE, 90291",,,,,90291,33.99651116,-118.4770134,"(33.9965111574, -118.477013401)",671,G,5,West Los Angeles APC,11,Mike Bonin,68,VENICE NC,PACIFIC,25073,908,734,10,10,30
1-867903251,12/28/2017 01:16:00 PM,01/04/2018 12:21:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,EV,01/04/2018 12:00:00 AM,01/04/2018 12:21:00 PM,Y,N,"6715 N LAURELGROVE AVE, 91606",6715,N,LAURELGROVE,AVE,91606,34.19269695,-118.4011858,"(34.1926969465, -118.401185792)",532,F,6,South Valley APC,2,Paul Krekorian,24,MID-TOWN NORTH HOLLYWOOD NC,NORTH HOLLYWOOD,8889,178,495,,5,13
1-867895751,12/28/2017 01:14:00 PM,01/04/2018 09:32:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,01/04/2018 12:00:00 AM,01/04/2018 09:23:00 AM,Y,N,"2839 W FRANCIS AVE, 90005",2839,W,FRANCIS,AVE,90005,34.05691677,-118.2878032,"(34.0569167688, -118.287803219)",634,B,3,Central APC,1,Gilbert Cedillo,54,MACARTHUR PARK NC,OLYMPIC,22722,599,1292,,11,63
1-867901079,12/28/2017 01:14:00 PM,01/03/2018 09:50:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,Y,WV,01/03/2018 12:00:00 AM,01/03/2018 09:48:00 AM,Y,,"19706 W TRAMMELL LANE, 91311",19706,W,TRAMMELL,LANE,91311,34.27202338,-118.5630561,"(34.2720233834, -118.563056059)",500,E,2,North Valley APC,12,Mitchell Englander,99,CHATSWORTH NC,DEVONSHIRE,4284,87,225,14,2,43
1-867895231,12/28/2017 01:12:00 PM,01/04/2018 12:19:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,EV,01/11/2018 12:00:00 AM,01/04/2018 12:19:00 PM,Y,N,"12311 W VANOWEN ST, 91605",12311,W,VANOWEN,ST,91605,34.19409478,-118.4012085,"(34.1940947824, -118.401208482)",532,F,5,South Valley APC,2,Paul Krekorian,23,NORTH HOLLYWOOD NORTHEAST NC,NORTH HOLLYWOOD,8888,178,495,,5,14
1-867865494,12/28/2017 12:58:00 PM,01/04/2018 11:47:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,EV,01/04/2018 12:00:00 AM,01/04/2018 11:47:00 AM,Y,,"14800 W VENTURA BLVD, 91403",14800,W,VENTURA,BLVD,91403,34.15185184,-118.4555124,"(34.1518518422, -118.45551238)",561,J,4,South Valley APC,4,David Ryu,26,SHERMAN OAKS NC,VAN NUYS,19732,337,680,6,7,83
1-867840541,12/28/2017 12:48:00 PM,07/26/2018 03:00:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,EV,01/08/2018 12:00:00 AM,07/26/2018 09:36:00 AM,Y,N,"6060 N SEPULVEDA BLVD, 91411",6060,N,SEPULVEDA,BLVD,91411,34.18035468,-118.4659885,"(34.1803546759, -118.465988495)",531,H,7,South Valley APC,6,Nury Martinez,20,VAN NUYS NC,VAN NUYS,19735,241,1223,,3,18
1-867823841,12/28/2017 12:40:00 PM,01/02/2018 04:49:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,12/30/2017 12:00:00 AM,01/02/2018 04:49:00 PM,Y,N,"7029 W WILLOUGHBY AVE, 90038",7029,W,WILLOUGHBY,AVE,90038,34.08717995,-118.3425758,"(34.0871799536, -118.342575754)",593,D,6,Central APC,4,David Ryu,32,CENTRAL HOLLYWOOD NC,HOLLYWOOD,23669,444,490,,7,34
1-867823041,12/28/2017 12:40:00 PM,04/06/2018 09:52:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,01/03/2018 12:00:00 AM,04/06/2018 09:52:00 AM,Y,N,"6159 W SANTA MONICA BLVD, 90038",6159,W,SANTA MONICA,BLVD,90038,34.09090292,-118.3237124,"(34.0909029207, -118.323712443)",593,F,5,Central APC,13,Mitch O'Farrell,33,HOLLYWOOD STUDIO DISTRICT NC,HOLLYWOOD,23669,423,539,,8,57
1-867821391,12/28/2017 12:39:00 PM,01/04/2018 10:02:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,SLA,01/04/2018 12:00:00 AM,01/04/2018 10:02:00 AM,Y,N,"43RD PL AT SAN PEDRO ST, 90011",,,,,90011,34.00475247,-118.269651,"(34.0047524665, -118.269650999)",674,D,3,South Los Angeles APC,9,Curren D. Price Jr.,125,ZAPATA KING NC,NEWTON,22727,716,673,7,13,
1-867776201,12/28/2017 12:19:00 PM,05/14/2018 09:20:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,EV,01/06/2018 12:00:00 AM,05/14/2018 08:59:00 AM,Y,N,"9200 N SHARP AVE, 91331",9200,N,SHARP,AVE,91331,34.23661615,-118.4144468,"(34.2366161479, -118.414446795)",502,E,7,North Valley APC,6,Nury Martinez,6,ARLETA NC,MISSION,18907,128,454,,3,41
1-867773864,12/28/2017 12:17:00 PM,02/02/2018 12:50:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,NC,01/02/2018 12:00:00 AM,02/02/2018 12:50:00 PM,Y,,"938 S IROLO ST, 90006",938,S,IROLO,ST,90006,34.05467379,-118.3007942,"(34.0546737891, -118.300794213)",633,J,3,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,22723,607,1246,,12,89
1-867764895,12/28/2017 12:13:00 PM,01/30/2018 09:15:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,NC,01/08/2018 12:00:00 AM,01/30/2018 09:13:00 AM,Y,,"1701 N VERMONT AVE, 90027",1701,N,VERMONT,AVE,90027,34.10194272,-118.2920814,"(34.1019427227, -118.292081405)",594,A,4,Central APC,4,David Ryu,36,LOS FELIZ NC,NORTHEAST,23445,401,1328,16,7,3
1-867764071,12/28/2017 12:12:00 PM,06/07/2018 11:26:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,01/05/2018 12:00:00 AM,06/07/2018 11:26:00 AM,Y,N,"1511 E BAY ST, 90021",1511,E,BAY,ST,90021,34.03178144,-118.2376519,"(34.0317814443, -118.237651865)",634,G,6,Central APC,14,Jose Huizar,52,DOWNTOWN LOS ANGELES,NEWTON,23082,533,1287,,9,76
1-867709662,12/28/2017 11:50:00 AM,01/02/2018 06:21:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,WLA,12/30/2017 12:00:00 AM,01/02/2018 06:21:00 PM,Y,,"1802 S ORANGE DR, 90019",1802,S,ORANGE,DR,90019,34.04272503,-118.3487832,"(34.0427250252, -118.348783222)",633,D,5,South Los Angeles APC,10,Herb J. Wesson Jr.,73,MID CITY NC,WILSHIRE,23080,652,1110,,12,69
1-867691761,12/28/2017 11:41:00 AM,01/16/2018 07:49:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,01/04/2018 12:00:00 AM,01/16/2018 07:49:00 AM,Y,N,"1204 E OLYMPIC BLVD, 90021",1204,E,OLYMPIC,BLVD,90021,34.03340573,-118.2459935,"(34.0334057252, -118.245993479)",634,F,6,Central APC,14,Jose Huizar,52,DOWNTOWN LOS ANGELES,NEWTON,23082,703,1018,,9,76
1-867656521,12/28/2017 11:28:00 AM,01/05/2018 10:47:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,NC,01/05/2018 12:00:00 AM,01/05/2018 10:47:00 AM,Y,,"1559 N ST ANDREWS PL, 90028",1559,N,ST ANDREWS,PL,90028,34.09957735,-118.3116047,"(34.0995773499, -118.311604739)",593,H,4,Central APC,13,Mitch O'Farrell,33,HOLLYWOOD STUDIO DISTRICT NC,HOLLYWOOD,23446,420,608,16,8,57
1-867648901,12/28/2017 11:24:00 AM,01/02/2018 01:38:00 PM,SR Created,BOS,Homeless Encampment,Closed,Email,,N,SLA,01/02/2018 12:00:00 AM,01/02/2018 01:37:00 PM,Y,N,"2301 S MAIN ST, 90007",2301,S,MAIN,ST,90007,34.02758864,-118.2670882,"(34.0275886414, -118.267088192)",634,D,7,South Los Angeles APC,9,Curren D. Price Jr.,78,SOUTH CENTRAL NC,NEWTON,22724,694,660,7,13,6
1-867625148,12/28/2017 11:13:00 AM,01/04/2018 07:11:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,WLA,01/04/2018 12:00:00 AM,01/04/2018 07:09:00 AM,Y,,"2030 S WESTGATE AVE, 90025",2030,S,WESTGATE,AVE,90025,34.03464311,-118.4523983,"(34.034643112, -118.452398307)",632,A,6,West Los Angeles APC,11,Mike Bonin,66,WEST LOS ANGELES NC,WEST LOS ANGELES,23443,867,1517,9,10,50
1-867607023,12/28/2017 11:06:00 AM,02/02/2018 09:36:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,NC,01/05/2018 12:00:00 AM,02/02/2018 09:36:00 AM,Y,,"1339 E 15TH ST, 90021",1339,E,15TH,ST,90021,34.02677909,-118.2471774,"(34.0267790903, -118.247177408)",634,F,7,Central APC,14,Jose Huizar,52,DOWNTOWN LOS ANGELES,NEWTON,23082,703,1018,,9,76
1-867574181,12/28/2017 10:55:00 AM,05/03/2018 02:27:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,WV,01/03/2018 12:00:00 AM,05/03/2018 08:59:00 AM,Y,N,"7116 N DARBY AVE, 91335",7116,N,DARBY,AVE,91335,34.19987768,-118.5334046,"(34.1998776785, -118.533404622)",530,J,5,South Valley APC,3,Bob Blumenfield,15,RESEDA NC,WEST VALLEY,18909,264,578,,4,12
1-867553821,12/28/2017 10:47:00 AM,01/31/2018 06:46:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,SLA,01/08/2018 12:00:00 AM,01/31/2018 06:44:00 AM,Y,N,"8811 S WESTERN AVE, 90047",8811,S,WESTERN,AVE,90047,33.95786498,-118.3091603,"(33.9578649838, -118.309160262)",703,H,3,South Los Angeles APC,8,Marqueece Harris-Dawson,84,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,77TH STREET,23678,784,357,7,14,20
1-867536831,12/28/2017 10:42:00 AM,04/27/2018 08:45:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,01/05/2018 12:00:00 AM,04/27/2018 08:45:00 AM,Y,N,"732 S VERMONT AVE, 90005",732,S,VERMONT,AVE,90005,34.05887709,-118.2915572,"(34.0588770949, -118.291557202)",634,A,3,Central APC,10,Herb J. Wesson Jr.,54,MACARTHUR PARK NC,OLYMPIC,22722,600,684,,12,63
1-867525371,12/28/2017 10:39:00 AM,04/11/2018 12:49:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,WV,01/08/2018 12:00:00 AM,04/11/2018 12:49:00 PM,Y,N,"CHASE ST AT CANBY AVE, 91325",,,,,91325,34.22459655,-118.5349648,"(34.2245965464, -118.534964817)",530,J,1,North Valley APC,12,Mitchell Englander,124,NORTHRIDGE SOUTH NC,DEVONSHIRE,18514,112,590,,2,65
1-867458781,12/28/2017 10:15:00 AM,01/03/2018 09:53:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,WV,01/03/2018 12:00:00 AM,01/03/2018 09:48:00 AM,Y,,"19706 W TRAMMELL LANE, 91311",19706,W,TRAMMELL,LANE,91311,34.27202338,-118.5630561,"(34.2720233834, -118.563056059)",500,E,2,North Valley APC,12,Mitchell Englander,99,CHATSWORTH NC,DEVONSHIRE,4284,87,225,14,2,43
1-867413241,12/28/2017 09:47:00 AM,01/02/2018 08:16:00 PM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,EV,12/30/2017 12:00:00 AM,01/02/2018 08:16:00 PM,Y,N,"13550 W BROWNELL ST, 91340",13550,W,BROWNELL,ST,91340,34.28221205,-118.4278641,"(34.2822120462, -118.427864111)",482,C,7,North Valley APC,7,Monica Rodriguez,7,PACOIMA NC,FOOTHILL,18910,23,375,,1,11
1-867410328,12/28/2017 09:46:00 AM,01/09/2018 10:16:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,WV,01/09/2018 12:00:00 AM,01/09/2018 10:07:00 AM,Y,,"21344 W SUPERIOR ST, 91311",21344,W,SUPERIOR,ST,91311,34.24622519,-118.5961377,"(34.2462251949, -118.596137713)",500,B,6,North Valley APC,12,Mitchell Englander,99,CHATSWORTH NC,DEVONSHIRE,4284,98,314,,2,43
1-867402951,12/28/2017 09:41:00 AM,03/20/2018 01:05:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,WV,01/01/2018 12:00:00 AM,03/20/2018 12:44:00 PM,Y,N,"6909 N CANOGA AVE, 91303",6909,N,CANOGA,AVE,91303,34.19602181,-118.597686,"(34.1960218098, -118.597685964)",530,B,5,South Valley APC,3,Bob Blumenfield,13,CANOGA PARK NC,TOPANGA,4278,286,1472,,4,37
1-867396121,12/28/2017 09:37:00 AM,03/12/2018 11:09:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,EV,01/08/2018 12:00:00 AM,03/12/2018 10:54:00 AM,Y,N,"15000 W FOOTHILL BLVD, 91342",15000,W,FOOTHILL,BLVD,91342,34.32220207,-118.460441,"(34.3222020718, -118.460441014)",481,H,2,North Valley APC,7,Monica Rodriguez,5,SYLMAR NC,MISSION,18912,45,291,,1,47
1-867391941,12/28/2017 09:34:00 AM,01/03/2018 09:52:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,WV,01/03/2018 12:00:00 AM,01/03/2018 09:48:00 AM,Y,,"19706 W TRAMMELL LANE, 91311",19706,W,TRAMMELL,LANE,91311,34.27202338,-118.5630561,"(34.2720233834, -118.563056059)",500,E,2,North Valley APC,12,Mitchell Englander,99,CHATSWORTH NC,DEVONSHIRE,4284,87,225,14,2,43
1-867371461,12/28/2017 09:26:00 AM,05/11/2018 11:59:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,EV,01/12/2018 12:00:00 AM,05/11/2018 11:57:00 AM,Y,N,"7800 N VAN NUYS BLVD WEST, 91402",7800,N,VAN NUYS,BLVD,91402,34.21202765,-118.4491901,"(34.2120276484, -118.449190079)",532,A,3,North Valley APC,6,Nury Martinez,100,PANORAMA CITY NC,MISSION,19730,143,418,,3,59
1-867370809,12/28/2017 09:24:00 AM,01/04/2018 09:41:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,NC,01/04/2018 12:00:00 AM,01/04/2018 09:23:00 AM,Y,,"316 S VERMONT AVE, 90020",316,S,VERMONT,AVE,90020,34.06851623,-118.2914916,"(34.0685162334, -118.291491588)",634,A,1,Central APC,13,Mitch O'Farrell,53,RAMPART VILLAGE NC,OLYMPIC,23081,578,1317,16,8,80
1-867280551,12/28/2017 08:27:00 AM,02/05/2018 10:42:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,01/08/2018 12:00:00 AM,02/05/2018 09:48:00 AM,Y,N,"OAKWOOD AVE AT VERMONT AVE, 90004",,,,,90004,34.07767944,-118.2917327,"(34.0776794413, -118.291732654)",594,A,7,Central APC,13,Mitch O'Farrell,53,RAMPART VILLAGE NC,RAMPART,22721,454,455,16,8,89
1-867266928,12/28/2017 08:17:00 AM,04/12/2018 11:59:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,NC,01/01/2018 12:00:00 AM,04/12/2018 11:55:00 AM,Y,,"1122 N COLE AVE, 90038",1122,N,COLE,AVE,90038,34.09132457,-118.3297572,"(34.0913245672, -118.329757199)",593,F,5,Central APC,13,Mitch O'Farrell,32,CENTRAL HOLLYWOOD NC,HOLLYWOOD,23669,424,535,,8,34
1-867249321,12/28/2017 08:07:00 AM,01/24/2018 01:59:00 PM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WLA,01/03/2018 12:00:00 AM,01/24/2018 09:34:00 AM,Y,N,"LINCOLN BLVD AT PALMS BLVD, 90291",,,,,90291,33.99706711,-118.4590546,"(33.9970671136, -118.459054595)",671,J,5,West Los Angeles APC,11,Mike Bonin,68,VENICE NC,PACIFIC,25073,910,1264,10,10,30
1-867248751,12/28/2017 08:06:00 AM,01/04/2018 10:55:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,01/04/2018 12:00:00 AM,01/04/2018 10:46:00 AM,Y,N,"LOS ANGELES ST AT 2ND ST, 90012",,,,,90012,34.05026284,-118.2433825,"(34.0502628381, -118.243382531)",634,G,4,Central APC,14,Jose Huizar,46,HISTORIC CULTURAL NC,CENTRAL,23074,542,1502,,9,76
1-867234861,12/28/2017 07:55:00 AM,01/02/2018 04:32:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,12/30/2017 12:00:00 AM,01/02/2018 04:31:00 PM,Y,Y,"1441 N CHEROKEE AVE, 90028",1441,N,CHEROKEE,AVE,90028,34.09731892,-118.3354462,"(34.0973189215, -118.335446209)",593,E,5,Central APC,13,Mitch O'Farrell,32,CENTRAL HOLLYWOOD NC,HOLLYWOOD,23446,422,468,,8,34
1-867225427,12/28/2017 07:50:00 AM,01/02/2018 04:24:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,NC,12/30/2017 12:00:00 AM,01/02/2018 04:24:00 PM,Y,,"200 S LA BREA AVE, 90036",200,S,LA BREA,AVE,90036,34.07065881,-118.3438706,"(34.070658811, -118.343870613)",633,D,1,Central APC,5,Paul Koretz,119,GREATER WILSHIRE NC,WILSHIRE,23667,624,871,,6,86
1-867222871,12/28/2017 07:45:00 AM,02/01/2018 06:49:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,01/04/2018 12:00:00 AM,02/01/2018 06:46:00 AM,Y,N,"2223 W FAIR PARK AVE, 90041",2223,W,FAIR PARK,AVE,90041,34.13636943,-118.2157641,"(34.1363694293, -118.215764095)",565,A,6,East Los Angeles APC,14,Jose Huizar,40,EAGLE ROCK NC,NORTHEAST,23672,356,570,,9,60
1-867194311,12/28/2017 07:24:00 AM,12/28/2017 09:22:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,01/04/2018 12:00:00 AM,12/28/2017 09:22:00 AM,Y,N,"2468 W SUNSET BLVD, 90026",2468,W,SUNSET,BLVD,90026,34.07907691,-118.2688942,"(34.079076905, -118.268894248)",594,D,7,East Los Angeles APC,13,Mitch O'Farrell,38,SILVER LAKE NC,RAMPART,23444,470,789,,8,90
1-867176959,12/28/2017 07:05:00 AM,01/05/2018 01:03:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,EV,01/05/2018 12:00:00 AM,01/05/2018 01:03:00 PM,Y,,"14709 W VANOWEN ST, 91405",14709,W,VANOWEN,ST,91405,34.19405628,-118.4540497,"(34.1940562808, -118.454049651)",531,J,5,South Valley APC,6,Nury Martinez,20,VAN NUYS NC,VAN NUYS,19733,229,288,,3,18
1-867172981,12/28/2017 06:55:00 AM,01/02/2018 07:04:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,WLA,12/30/2017 12:00:00 AM,01/02/2018 07:04:00 PM,Y,,"8639 W VENICE BLVD, 90034",8639,W,VENICE,BLVD,90034,34.03367825,-118.3812283,"(34.0336782463, -118.381228329)",632,J,6,South Los Angeles APC,10,Herb J. Wesson Jr.,61,SOUTH ROBERTSON NC,WEST LOS ANGELES,23451,886,1283,,12,95
1-867132811,12/28/2017 04:10:00 AM,02/16/2018 09:10:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,EV,01/11/2018 12:00:00 AM,02/16/2018 09:08:00 AM,Y,N,"13240 W RAYMER ST, 91605",13240,W,RAYMER,ST,91605,34.20598564,-118.4215998,"(34.2059856416, -118.421599794)",532,D,4,North Valley APC,2,Paul Krekorian,22,NOHO WEST NC,NORTH HOLLYWOOD,8888,163,286,,5,71
1-867118615,12/28/2017 02:35:00 AM,02/01/2018 06:52:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,NC,01/04/2018 12:00:00 AM,02/01/2018 06:46:00 AM,Y,,"2223 W FAIR PARK AVE, 90041",2223,W,FAIR PARK,AVE,90041,34.13643603,-118.2159962,"(34.1364360289, -118.21599616)",565,A,6,East Los Angeles APC,14,Jose Huizar,40,EAGLE ROCK NC,NORTHEAST,23672,356,570,,9,60
1-867095991,12/27/2017 11:34:00 PM,05/04/2018 11:07:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,SLA,01/05/2018 12:00:00 AM,05/04/2018 11:07:00 AM,Y,N,"115 E 45TH ST, 90011",115,E,45TH,ST,90011,34.00300661,-118.2735295,"(34.0030066146, -118.273529532)",674,C,3,South Los Angeles APC,9,Curren D. Price Jr.,125,ZAPATA KING NC,NEWTON,22727,716,1342,7,13,
1-867073307,12/27/2017 10:15:00 PM,01/02/2018 09:44:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,HB,12/30/2017 12:00:00 AM,01/02/2018 09:40:00 PM,Y,,"803 S PALOS VERDES ST, 90731",803,S,PALOS VERDES,ST,90731,33.73672464,-118.281545,"(33.7367246357, -118.281545049)",824,C,5,Harbor APC,15,Joe Buscaino,95,CENTRAL SAN PEDRO NC,HARBOR,3342,979,1271,,15,36
1-867070631,12/27/2017 09:59:00 PM,03/16/2018 10:49:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,Y,NC,01/03/2018 12:00:00 AM,03/16/2018 10:45:00 AM,Y,Y,"345 S GERTRUDE ST, 90033",345,S,GERTRUDE,ST,90033,34.04355075,-118.2175745,"(34.0435507512, -118.21757447)",635,A,5,East Los Angeles APC,14,Jose Huizar,50,BOYLE HEIGHTS NC,HOLLENBECK,23450,521,349,,9,38
1-867054495,12/27/2017 09:03:00 PM,12/29/2017 07:56:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,WLA,12/29/2017 12:00:00 AM,12/29/2017 07:56:00 AM,Y,,"8405 W BEVERLY BLVD, 90048",8405,W,BEVERLY,BLVD,90048,34.07620621,-118.3734207,"(34.0762062092, -118.373420652)",633,A,1,Central APC,5,Paul Koretz,58,MID CITY WEST CC,WILSHIRE,23679,462,1082,,6,26
1-866977901,12/27/2017 06:14:00 PM,01/04/2018 11:40:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,WLA,01/04/2018 12:00:00 AM,01/04/2018 11:40:00 AM,Y,N,"SANTA MONICA BLVD AT WESTWOOD BLVD, 90025",,,,,90025,34.04958356,-118.436704,"(34.0495835635, -118.436704044)",632,B,4,West Los Angeles APC,5,Paul Koretz,62,WESTSIDE NC,WEST LOS ANGELES,23443,860,736,9,6,75
1-866956231,12/27/2017 05:50:00 PM,04/26/2018 12:46:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,01/03/2018 12:00:00 AM,04/26/2018 12:46:00 PM,Y,N,"3501 E VALLEY BLVD, 90031",3501,E,VALLEY,BLVD,90031,34.06561417,-118.2018369,"(34.0656141715, -118.201836868)",635,B,2,East Los Angeles APC,1,Gilbert Cedillo,47,LINCOLN HEIGHTS NC,HOLLENBECK,23448,487,337,,11,1
1-866951369,12/27/2017 05:47:00 PM,03/16/2018 02:21:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,SLA,01/05/2018 12:00:00 AM,03/16/2018 02:03:00 PM,Y,,"1119 E 50TH ST, 90011",1119,E,50TH,ST,90011,33.99811218,-118.2560449,"(33.9981121784, -118.256044874)",674,E,4,South Los Angeles APC,9,Curren D. Price Jr.,110,CENTRAL ALAMEDA NC,NEWTON,22727,718,563,7,13,51
1-866943471,12/27/2017 05:37:00 PM,01/02/2018 04:32:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,01/02/2018 12:00:00 AM,01/02/2018 04:31:00 PM,Y,N,"136 N SAN FERNANDO ROAD, 90031",136,N,SAN FERNANDO,ROAD,90031,34.07524842,-118.2216448,"(34.0752484231, -118.221644823)",594,J,7,East Los Angeles APC,1,Gilbert Cedillo,47,LINCOLN HEIGHTS NC,HOLLENBECK,23448,485,648,1,11,1
