LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0003327717-0001-5,AARON SJOGREN,,1652 COLBY AVENUE APT #101,LOS ANGELES,90025-7900,1652 Colby 90025-7900,,,,334000,Computer & electronic product mfg.,11,03/01/2018,,"(34.0439, -118.4515)",23443,10,861,746,9,50
0003327716-0001-1,IRMA C DELEON,,1837 N AVENUE 46,LOS ANGELES,90041-3003,1837 AVENUE 46 90041-3003,,,,812990,All other personal services,14,04/01/2018,,"(34.1305, -118.2161)",23672,9,367,1434,,60
0003327715-0001-6,MPM PHOTOGRAPHY LLC,,1001 Oban,Los Angeles,90065-4259,1001 OBAN 90065,,,,541920,Photographic services,1,08/10/2022,,"(34.1146, 34.1146)",,,,,,
0003327714-0001-1,DEPOWORKS LLC,,4672 WILLENS AVENUE,WOODLAND HILLS,91364-3811,4672 Willens 91364-3811,,,,512100,Motion picture & video industries (except video rental),3,01/15/2019,,"(34.1563, -118.6278)",19346,4,310,985,,49
0003327712-0001-2,DAY REPS LLC,,941 E 2nd #202,Los Angeles,90012-4370,941 2ND 90012,,,,541920,Photographic services,14,12/31/2021,,"(34.0475, 34.0475)",,,,,,
0003327711-0001-8,SUNSHINE WELLNESS MARRIAGE AND FAMILY COUNSELING,,14655 Walnut,Sylmar,91342-3984,14655 WALNUT 91342,,,,621330,Offices of mental health practitioners (except physicians),7,03/25/2022,,"(34.3086, 34.3086)",,,,,,
0003327710-0001-3,JASMINE VASQUEZ,ELITE BARBER LOUNGE,11347 Santa Monica,Los Angeles,90025-3151,11347 SANTA MONICA 90025,11952 Beatrice #4,Culver City,90230-6262,812990,All other personal services,0,09/01/2022,,,,,,,,
0003327709-0001-1,SPEECHSMITH SPEECH THERAPY INC,,1471 Reeves,Los Angeles,90035-2933,1471 REEVES 90035,1471 Reeves,Los Angeles,90035-2933,621340,"Offices of physical, occupational & speech therapists, & audiologists",5,07/05/2022,,"(34.0531, 34.0531)",,,,,,
0003327708-0001-6,CELINE KHALAFIAN,NOHO AUTO SERVICE,7119 LAUREL CANYON BLVD    #3,NORTH HOLLYWOOD,91605-5796,7119 Laurel Canyon 91605-5796,7119 LAUREL CANYON BLVD #3,NORTH HOLLYWOOD,91605-5796,811110,Automotive mechanical & electrical repair & maintenance,2,08/09/2022,,"(34.2, -118.3971)",8888,5,178,495,,14
0003327707-0001-1,QUALITY AIR CONDITIONING SVC INC,,1205 E AVE NUE J4,LANCASTER,93535-,1205 AVE NUE J4 93535,,,,235110,"Plumbing, Heating, and Air-Conditioning Contractors (1997 NAICS)",0,09/01/2021,,"(0.0, 0.0)",,,,,,
0003327706-0001-7,CLARA SCHAAF-GRISHAM,,10816 TABOR STREET,LOS ANGELES,90034-5513,10816 Tabor 90034-5513,10816 TABOR STREET,LOS ANGELES,90034-5513,812910,Pet care (except veterinary) services,5,08/09/2022,,"(34.0215, -118.4131)",23451,6,897,846,9,27
0003327705-0001-2,MAJESTIC AUTO PARTS,,10413 Wilsey,Tujunga,91042-1835,10413 WILSEY 91042,,,,454111,Electronic shopping,7,08/04/2022,,"(34.2581, 34.2581)",,,,,,
0003327704-0001-8,JOSH HOORFAR INTERIORS INC,,10533 Lauriston,Los Angeles,90064-2314,10533 LAURISTON 90064,,,,812990,All other personal services,5,06/30/2022,,"(34.048, 34.048)",,,,,,
0003327703-0001-3,KAILA TAYLOR LLC,,10900 Blix #12,North Hollywood,91602-1346,10900 BLIX 91602,,,,541990,"All other professional, scientific, & technical services",2,08/01/2022,,"(34.1564, 34.1564)",,,,,,
0003327702-0001-9,HYEON LA INC,,357 S Western #102,Los Angeles,90020-3832,357 WESTERN 90020,,,,722110,Full-service restaurants,10,08/02/2022,,"(34.0676, 34.0676)",,,,,,
0003327701-0001-4,ASIANESE EXPRESS INC,,8255 Woodman,Panorama City,91402-5426,8255 WOODMAN 91402,,,,,,0,09/01/2022,,,,,,,,
0003327700-0001-0,LORI GABAY,ICE CREAMPUPS,592 S Spaulding,Los Angeles,90036-3203,592 SPAULDING 90036,,,,453910,Pet & pet supplies stores,5,07/27/2022,,"(34.065, 34.065)",,,,,,
0003327699-0001-5,MARSHA MINTER,,130 E 8th #304,Long Beach,90813-5896,130 8TH 90813,,,,561720,Janitorial services,0,08/10/2022,,"(33.7764, 33.7764)",,,,,,
0003327698-0001-1,JV ASSET HOLDCO LLC,JOHN NARVATOS,10250 SANTA MONICA BLVD SUITE #1,LOS ANGELES,90067-6633,10250 SANTA MONICA 90067-6633,134 SPRING STREET SUITE #502,NEW YORK,10012-3886,448110,Men's clothing stores,5,08/12/2020,,,,,,,,
0003327697-0001-6,JBML ENTERPRISES INC,,3020 S Figueroa,Los Angeles,90007-3711,3020 FIGUEROA 90007,,,,722211,Limited-service eating places,9,08/10/2022,,"(34.0248, 34.0248)",,,,,,
0003327696-0001-1,INTERNATIONAL PROJECTS CENTRAL ASIA,,22300 Germain #2,Chatsworth,91311-0392,22300 GERMAIN 91311,,,,425120,Wholesale trade agents & brokers,12,05/09/2022,,"(34.2618, 34.2618)",,,,,,
0003327695-0001-7,ALWAYS IN LOVE LLC,,1327  3/4 LEMOYNE STREET,LOS ANGELES,90026-2582,1327 Lemoyne 90026-2582,,,,512100,Motion picture & video industries (except video rental),13,07/13/2022,,"(34.0784, -118.2591)",23444,8,481,254,,31
0003327692-0001-3,MARKASHIA JETER,SCLA TECHNOLOGY,3585 S Vermont #18354,Los Angeles,90018-5517,3585 VERMONT 90018,3585 S POST OFFICE BOX #18354,Los Angeles,90018-0354,611000,"Educational services (including schools, colleges, & universities)",0,09/01/2022,,,,,,,,
0003327690-0001-4,ADAM RAVITCH,,17130 LORILLARD STREET,GRANADA HILLS,91344-2546,17130 LORILLARD 91344-2546,,,,541100,Legal services,12,08/28/2018,,"(34.2841, -118.5057)",19329,2,53,1409,,78
0003327689-0001-1,PRIME CENTURY SUPER SINCH LLC,PRIME CENTURY,12015 KLING STREET UNIT #201,VALLEY VILLAGE,91607-3917,12015 Kling 91607-3917,,,,448150,Clothing accessories stores,2,08/08/2022,,"(34.1563, -118.3948)",8890,5,344,1336,17,39
0003327688-0001-7,"100 LAB, INC",,932 S HARVARD BLVD,LOS ANGELES,90006-1207,932 Harvard 90006-1207,,,,999999,Unclassified establishments (unable to classify),10,08/01/2022,,"(34.0548, -118.3038)",22723,12,607,647,,89
0003327687-0001-2,ATLAS SERVICES INC,,43221 Corte Argento,Temecula,92592-3820,43221 CORTE ARGENTO 92592,,,,,,0,02/17/2020,,"(33.4962, 33.4962)",,,,,,
0003327686-0001-8,ROGELIO ALVAREZ JR,,237 W 92ND STREET,LOS ANGELES,90003-4029,237 92nd 90003-4029,,,,541990,"All other professional, scientific, & technical services",8,01/01/2018,,"(33.9531, -118.2772)",22352,14,800,358,7,45
0003327685-0001-3,ROSARIO VALLEJO,CLEAN HOUSE HAPPY HOME,5774 W 85th,Los Angeles,90045-4303,5774 85TH 90045,,,,,,11,02/01/2017,,"(33.9602, 33.9602)",,,,,,
0003327684-0001-9,BELTHER WOSWELLY ALVAREZ CALDERON,ALVAREZ ENVIOS EXPRESS,14650 PARTHENIA STREET    #W5,PANORAMA CITY,91402-2917,14650 PARTHENIA 91402-2917,,,,522300,Activities related to credit intermediation (including loan brokers),6,01/01/2022,,"(34.227, -118.4523)",19730,3,145,419,,59
0003327682-0001-0,NEON COW LLC,,255 W 5th #816,San Pedro,90731-3398,255 5TH 90731,,,,,,15,01/11/2021,,"(33.7395, 33.7395)",,,,,,
0003327623-0001-2,CONEJO VALLEY CONSTRUCTION,,325 E HILLCREST DRIVE,THOUSAND OAKS,91360-5828,325 Hillcrest 91360-5828,,,,233210,Single Family Housing Construction (1997 NAICS),0,08/10/2022,,"(34.1818, -118.8704)",19341,,,,,
0003327622-0001-8,BREAKFORM CONSTRUCTION INC,,127 Arena,El Segundo,90245-3902,127 ARENA 90245,,,,,,0,05/26/2022,,"(33.9172, 33.9172)",,,,,,
0003327621-0001-3,DAVID VON HEGEDUS,DABBLE,1351 Armadale #1,Los Angeles,90042-1666,1351 ARMADALE 90042,,,,711510,"Independent artists, writers, & performers",1,08/10/2022,,"(34.1209, 34.1209)",,,,,,
0003327620-0001-9,CYBERDYNE CONSTRUCTION LLC,,17848 Old Winemaster,Poway,92064-1062,17848 OLD WINEMASTER 92064,27342 Via Industria,Temecula,92590-3699,238990,All other specialty trade contractors,0,08/10/2022,,"(33.0347, 33.0347)",,,,,,
0003327561-0001-0,KELLY NOEL ARNOLD,GIGI ROSE SHOWROOM,1590 PALISADES DRIVE,PACIFIC PALISADES,90272-2107,1590 Palisades 90272-2107,,,,541400,"Specialized design services (including interior, industrial, graphic, & fashion design)",11,08/10/2022,,"(34.0763, -118.5635)",25066,10,835,1526,,
0003327560-0001-5,NOMMO CULTURAL STRATEGIES,,4649 Beverly #31,Los Angeles,90004-3152,4649 BEVERLY 90004,,,,,,13,03/17/2020,,"(34.0766, 34.0766)",,,,,,
0003327559-0001-2,L BECERRA TRUCKING CORP,L BECERRA TRUCKING,10529 Lindenvale,Whittier,90606-2911,10529 LINDENVALE 90606,,,,488000,Support activities for transportation (including motor vehicle towing),0,07/31/2022,,"(33.9696, 33.9696)",,,,,,
0003327558-0001-8,AAA JERUSALEM STARS INC,,5945 CAPISTRANO AVENUE,WOODLAND HILLS,91367-3346,5945 Capistrano 91367-3346,,,,531310,Real estate property managers,3,07/18/2022,,"(34.1787, -118.6171)",19347,4,306,1484,,49
0003327557-0001-3,GRACIELA LEDEZMA,,707 N CUMMINGS STREET,LOS ANGELES,90033-1729,707 Cummings 90033-1729,,,,812990,All other personal services,14,01/01/2021,,"(34.0518, -118.2107)",23450,9,512,509,,38
0003327556-0001-9,CABIN WITH CLASS LLC,,25690 FRAMPTON AVENUE UNIT #289,HARBOR CITY,90710-5519,25690 Frampton 90710-5519,25690 FRAMPTON AVENUE UNIT #289,HARBOR CITY,90710-5519,721100,"Traveler accommodation (including hotels, motels, & bed & breakfast inns)",15,06/29/2022,,"(33.7913, -118.2996)",26327,15,958,1288,,29
0003327554-0001-0,DENTAL GROUP OF SEONHO HA INC,HOPE AND GRACE DENTAL GROUP,400 S WESTMORELAND AVENUE    #206,LOS ANGELES,90020-1574,400 Westmoreland 90020-1574,,,,621111,Offices of physicians (except mental health specialists),1,08/08/2022,,"(34.0664, -118.2881)",23081,8,578,1317,,80
0003327553-0001-5,LAKIR LLC,,17171 Roscoe #111H,Northridge,91325-5232,17171 ROSCOE 91325,,,,541510,Computer systems design & related services,12,02/01/2022,,"(34.2222, 34.2222)",,,,,,
0003327552-0001-1,BRIVERS LAX VENDING AND ARCADE,SPIT10 FACTS,1122 S LACIENIGA BLVD   SUITE #104,LOS ANGELES,90035-,1122 LACIENIGA 90035,POST OFFICE BOX #4015,CULVER CITY,90231-4015,315000,Apparel mfg.,0,07/01/2022,,"(0.0, 0.0)",,,,,,
0003327551-0001-6,AAA ROYAL SENIOR LIVING FACILTY INC,,6214 BECKFORD AVENUE,TARZANA,91335-6634,6214 Beckford 91335-6634,,,,531310,Real estate property managers,3,07/18/2022,,"(34.1831, -118.5511)",18909,4,270,889,,10
0003327550-0001-1,SHEIDA JALILI BABAKANDI,BELLA BEAUTY,5700 ETIWANDA AVENUE    #134,TARZANA,91356-2532,5700 Etiwanda 91356-2532,,,,812113,Nail salons,3,08/08/2022,,"(34.1753, -118.5298)",19339,4,316,341,,10
0003327549-0001-9,SOOGIL CHO,,345 S OXFORD AVENUE    #307,LOS ANGELES,90020-3800,345 Oxford 90020-3800,,,,452000,General merchandise stores,10,08/09/2022,,"(34.0677, -118.3083)",23081,12,593,879,,89
0003327548-0001-4,CALI-MEX CUISINE LLC,CALI-MEX CUISINE,19231 VENTURA BLVD,TARZANA,91356-3122,19231 Ventura 91356-3122,,,,722110,Full-service restaurants,3,01/01/2022,,"(34.1729, -118.5522)",19339,4,321,1494,6,10
0003327547-0001-0,PRIME DASH MARKETING LLC,,18621 LIGGETT STREET,NORTHRIDGE,91324-2923,18621 Liggett 91324-2923,,,,812990,All other personal services,12,07/20/2022,,"(34.2403, -118.5391)",18513,2,107,939,,77
0003327546-0001-5,MARIE LOUISE JACHIMOICZ,THE WHOLENESS COLLECTIVE,340 N Avenue 57 APT,Los Angeles,90042-3404,340 AVENUE 57 90042,,,,621399,Offices of all other miscellaneous health practitioners,0,10/17/2022,,,,,,,,
0003327545-0001-1,ALI HAKIMRABET,HAKIM ELECTRIC,5618 VENICE BLVD,LOS ANGELES,90019-5127,5618 Venice 90019-5127,,,,238990,All other specialty trade contractors,10,08/10/2022,,"(34.0434, -118.3607)",23080,12,652,1104,,69
0003327544-0001-6,OFELIA LEON,,1316 N Alvarado #4,Los Angeles,90026-3273,1316 ALVARADO 90026,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",13,08/01/2022,,"(34.0794, 34.0794)",,,,,,
0003327543-0001-1,JAADEE INC,,4061 PRESIDIO DRIVE,SIMI VALLEY,93063-1124,4061 Presidio 93063-1124,,,,812990,All other personal services,0,06/09/2022,,"(34.2999, -118.7171)",5107,,,,,
0003327542-0001-7,JOYCE PURVY,LJLMEDIA SERVICES,4733 Torrance #520,Torrance,90503-4100,4733 TORRANCE 90503,,,,512200,Sound recording industries,0,08/01/2022,,"(33.8377, 33.8377)",,,,,,
0003327540-0001-8,CUCINOTTA GROUP OF COMPANIES,,3911 HITCH BLVD,MOORPARK,93021-8706,3911 Hitch 93021-8706,,,,812990,All other personal services,0,07/19/2022,,"(34.262, -118.9146)",1869,,,,,
0003327539-0001-5,BENJAMIN EKEOMA,BENJAMIN'S LIVESCAN,4915 S WESTERN AVENUE,LOS ANGELES,90062-2327,4915 Western 90062-2327,,,,812990,All other personal services,8,08/10/2022,,"(33.9986, -118.3093)",24027,14,742,1043,7,35
0003327538-0001-1,JOSE FARIAS,HOUSE OF BURGERS 213,227  1/2 W 43RD STREET,LOS ANGELES,90037-2978,227 43rd 90037-2978,227 1/2 W 43RD STREET,LOS ANGELES,90037-2978,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",9,06/01/2022,,"(34.0057, -118.2768)",23668,13,736,978,7,
0003327537-0001-6,CHRISTIAN YANEZ,AM SMOG CHECK,725 W GARDENA BLVD,GARDENA,90247-5023,725 GARDENA 90247-5023,10531 SHARP AVENUE,ARLETA,91331-4447,812990,All other personal services,15,10/01/2022,,"(33.882, -118.2879)",24684,15,941,1197,7,53
0003327536-0001-1,OMNIA VITALITY,,7051 TOPAZ STREET,RANCHO CUCAMONGA,91701-5444,7051 Topaz 91701-5444,,,,621610,Home health care services,0,07/19/2022,,"(34.1263, -117.618)",8892,,,,,
0003327535-0001-7,MARCO ANTONIO LARES CAMARENA,TONOS MOBILE TRUCK WASH & MAINTENANCE,8841 ORION AVENUE    #17,NORTH HILLS,91343-4945,8841 ORION 91343-4945,,,,811190,Other automotive repair & maintenance (including oil change & lubrication shops & car washes),6,07/07/2022,,,,,,,,
0003327534-0001-2,CHAUDRY MUHAMMAD ANWAR WALANA,WALANA TRADERS INTERPRISE,345 S MANHATTAN PLACE UNIT #306,LOS ANGELES,90020-4069,345 MANHATTAN 90020-4069,,,,812990,All other personal services,13,06/18/2022,,,,,,,,
0003327533-0001-8,LDCN LLC,,870 N La Fayette Park #1,Los Angeles,90026-2955,870 LA FAYETTE PARK 90026,,,,,,13,05/27/2022,,"(34.0808, 34.0808)",,,,,,
0003327532-0001-3,CHAUDHRY MUHAMMAD AFZAL,MOMI TRADERS INTERPRISE,845 S MANHATTAN PLACE UNIT #306,LOS ANGELES,90005-3375,845 Manhattan 90005-3375,,,,541800,Advertising & related services,5,06/15/2022,,"(34.0568, -118.3105)",22722,7,611,888,,86
0003327531-0001-9,TONY HENRY RYAD JOYEN,,340 S La Fayette Park #309,Los Angeles,90057-1639,340 LA FAYETTE PARK 90057,,,,,,0,10/04/2022,,,,,,,,
0003327530-0001-4,SABRINA KERN,,5647 SPOKANE STREET,LOS ANGELES,90016-3122,5647 SPOKANE 90016-3122,,,,711510,"Independent artists, writers, & performers",10,01/01/2018,,"(34.0276, -118.3701)",23077,12,667,1119,,17
0003327529-0001-1,PEYTON CICCONI,MINITRUCKMOMMYCUSTOMS,1557 W 220th UNIT,Torrance,90501-4047,1557 220TH 90501,,,,812990,All other personal services,15,06/09/2022,,"(33.8283, 33.8283)",,,,,,
0003327526-0001-8,EPIK REALTY INC,,21900 Burbank #290,Woodland Hills,91367-6480,21900 BURBANK 91367,,,,531210,Offices of real estate agents & brokers,3,08/05/2022,,"(34.1714, 34.1714)",,,,,,
0003327525-0001-3,REYES POOLS CO,,11669 Valerio #202,North Hollywood,91605-3963,11669 VALERIO 91605,,,,238110,Poured concrete foundation & structure contractors,0,09/01/2022,,,,,,,,
0003327524-0001-9,HEALTH 1ST MEDICAL GROUP,,18344 BALBOA BLVD UNIT #100,GRANADA HILLS,91344-,18344 BALBOA 91344,,,,621111,Offices of physicians (except mental health specialists),0,08/01/2022,,"(0.0, 0.0)",,,,,,
0003327523-0001-4,LUIS ENRIQUE QUINONEZ,,6941 HAZELTINE AVENUE APT #9,VAN NUYS,91405-5328,6941 Hazeltine 91405-5328,,,,561730,Landscaping services,6,01/01/2021,,"(34.1972, -118.4408)",19733,3,233,880,,18
0003327522-0001-0,CVS LAW A P.C,,11022 Melvin,Porter Ranch,91326-2236,11022 MELVIN 91326,11024 Balboa #A8,Granada Hills,91344-5007,541100,Legal services,12,08/01/2022,,"(34.2708, 34.2708)",,,,,,
0003327520-0001-1,KEVIN WASKO,KW EXECUTIVE SERVICES,10063 Riverside #2427,Toluca Lake,91610-7024,10063 RIVERSIDE 91610,,,,711300,"Promoters of performing arts, sports, & similar events",2,08/10/2022,,"(34.1522, 34.1522)",,,,,,
0003327519-0001-8,ISRAEL SEGURA,,17816 Merridy #8,Northridge,91325-4639,17816 MERRIDY 91325,,,,812990,All other personal services,12,08/10/2022,,"(34.2521, 34.2521)",,,,,,
0003327518-0001-3,HQ AUTOMOTIVE INC,,8728 Vanalden #F,Northridge,91324-5118,8728 VANALDEN 91324,,,,811120,"Automotive body, paint, interior, & glass repair",0,09/01/2022,,,,,,,,
0003327517-0001-9,VALDEMINO LLC,MISCHIEF KITCHEN & CATERING,19802 Isthmus,Huntington Beach,92646-3929,19802 ISTHMUS 92646,,,,,,0,08/20/2022,,,,,,,,
0003327516-0001-4,CONSTELLATION CC PARTNERS LLC,CONSTELLATION SUNDRIES AND GIFTS,10250 Constellation #100,Los Angeles,90067-6272,10250 CONSTELLATION 90067,9903 Santa Monica #853,Beverly Hills,90212-1671,445100,Grocery stores (including supermarkets & convenience stores without gas),5,08/12/2022,,"(34.0571, 34.0571)",,,,,,
0003327515-0001-0,S.Z LUX CONSULTING INC,,5605 Gentry #105,Valley Village,91607-5802,5605 GENTRY 91607,,,,812990,All other personal services,2,08/04/2022,,"(34.1725, 34.1725)",,,,,,
0003327512-0001-6,THE ESCAPE GAME LOS ANGELES LLC,,10250 SANTA MONICA BLVD SPACE #2945,LOS ANGELES,90067-6410,10250 Santa Monica 90067-6410,508 E IRIS DRIVE,NASHVILLE,37204-3110,238990,All other specialty trade contractors,5,08/01/2022,,"(34.0583, -118.4193)",24032,6,870,739,9,75
0003327511-0001-1,ELOY MEDINA,M & M MASONRY,21023 CANTARA STREET,CANOGA PARK,91304-4341,21023 CANTARA 91304-4341,,,,235410,Masonry and Stone Contractors (1997 NAICS),3,01/01/2020,,"(34.2185, -118.5917)",4279,4,276,268,,37
0003327509-0001-4,JUNIORMAURO MORAN MAZARIEGO,,16317 S ORCHARD AVENUE,GARDENA,90247-5035,16317 Orchard 90247-5035,,,,811110,Automotive mechanical & electrical repair & maintenance,15,01/01/2018,,"(33.8831, -118.2884)",24684,15,941,1197,7,53
0003327507-0001-5,TC & DT INC,,22941 VENTURA BLVD SUITE #J,WOODLAND HILLS,91364-1249,22941 Ventura 91364-1249,,,,812990,All other personal services,3,08/10/2022,,"(34.1654, -118.6264)",19346,4,303,1555,6,49
0003327505-0001-6,BRENT BOBERG,ENDEAVOR FX,23644 SCHOENBORN STREET,WEST HILLS,91304-3020,23644 Schoenborn 91304-3020,,,,451211,Book stores,12,08/03/2018,,"(34.2205, -118.6425)",4279,2,91,1459,53,44
0003327504-0001-1,ALEXANDER WHITEHEAD,,4077 MCLAUGHLIN AVENUE APT #10,LOS ANGELES,90066-5451,4077 McLaughlin 90066-5451,,,,541310,Architectural services,11,01/01/2019,,"(34.0025, -118.4202)",24031,10,903,1343,10,27
0003327502-0001-2,"HOMEZ DEVELOPERS, INC.",,23824 OXNARD STREET,WOODLAND HILLS,91367-2941,23824 OXNARD 91367-2941,,,,233210,Single Family Housing Construction (1997 NAICS),3,01/01/2018,,"(34.1793, -118.6459)",19347,4,308,1481,,49
0003327500-0001-3,VILKYRIE INC,,10751 ROSE AVENUE APT #135,LOS ANGELES,90034-4468,10751 ROSE 90034-4468,,,,238990,All other specialty trade contractors,5,07/29/2022,,"(34.0267, -118.4148)",23451,6,894,840,9,27
0003327499-0001-9,NEYSSAN FALAHI,,1317 HAUSER BLVD,LOS ANGELES,90019-2522,1317 Hauser 90019-2522,,,,711510,"Independent artists, writers, & performers",10,01/01/2014,,"(34.0508, -118.3562)",23080,12,646,1351,,23
0003327498-0001-4,AUDIEL LOPEZ PAXTOR,LUMBRERA LOPEZ BARBER SHOP,634 S ALVARADO STREET,LOS ANGELES,90057-3364,634 Alvarado 90057-3364,625 S BURLINGTON AVENUE APT #307,LOS ANGELES,90057-3700,812111,Barber shops,1,08/10/2022,,"(34.0583, -118.2752)",24352,11,562,836,,68
0003327497-0001-0,RON SCHNITZER,,1907 GREENFIELD AVENUE,LOS ANGELES,90025-5711,1907 Greenfield 90025-5711,,,,711510,"Independent artists, writers, & performers",5,01/01/2018,,"(34.0457, -118.4391)",23443,6,860,1385,9,75
0003327496-0001-5,"SENSIBA SAN FILIPPO, LLP",,5960 Inglewood #201,Pleasanton,94588-8611,5960 INGLEWOOD 94588,,,,541211,Offices of certified public accountants,0,01/01/2021,,"(37.6876, 37.6876)",,,,,,
0003327495-0001-1,EA CONSULT SERVICES INC,,6859 Laurel Canyon #201A,North Hollywood,91605-5675,6859 LAUREL CANYON 91605,,,,812990,All other personal services,2,08/04/2022,,"(34.1956, 34.1956)",,,,,,
0003327493-0001-1,GENGISKHAN ENTERPRISE INC,GENGIS KHAN,6600 Topanga Canyon #FC8,Canoga Park,91303-2666,6600 TOPANGA CANYON 91303,,,,722211,Limited-service eating places,3,08/12/2022,,"(34.1914, 34.1914)",,,,,,
0003327492-0001-7,SHREE RAM KRISHNA HARI,HOLIDAY INN EXPRESS,8244 ORION AVENUE,VAN NUYS,91406-1344,8244 ORION 91406-1344,,,,531310,Real estate property managers,6,07/01/2022,,"(34.2203, -118.4713)",19734,3,222,424,,73
0003327491-0001-2,HANNAH WILLIAMS,,3369 VINTON AVENUE UNIT #6,LOS ANGELES,90034-3723,3369 VINTON 90034-3723,,,,711100,Performing arts companies,5,01/01/2018,,"(34.0286, -118.4091)",23451,6,884,1130,9,74
0003327490-0001-8,CHRISTOPHER & CIJI MORGAN,,22025 GALVEZ STREET,WOODLAND HILLS,91364-1608,22025 Galvez 91364-1608,,,,541990,"All other professional, scientific, & technical services",3,01/01/2018,,"(34.1637, -118.6068)",19346,4,309,1486,,49
0003327489-0001-5,NEARBY CONSULTING LLC,NEARBY CONSULTING,1614 W 11th,Los Angeles,90015-1902,1614 11TH 90015,,,,,,1,06/02/2022,,"(34.0469, 34.0469)",,,,,,
0003327488-0001-1,JUNE YOP LEE,,1151 4TH AVENUE,LOS ANGELES,90019-3428,1151 4th 90019-3428,,,,812990,All other personal services,10,01/01/2018,,"(34.0499, -118.3204)",23080,12,615,823,,52
0003327487-0001-6,AMAZON INDUSTRIES NA LLC,JUICE SHOPPE,21300 SHERMAN WAY SUITE #10,CANOGA PARK,91303-3697,21300 Sherman 91303-3697,12400 VENTURA BLVD SUITE #5,STUDIO CITY,91604-2406,445100,Grocery stores (including supermarkets & convenience stores without gas),3,06/02/2022,,"(34.2006, -118.5958)",4278,4,286,951,,37
0003327485-0001-7,RUSSELL CARMONA,,1551 W 221ST STREET,TORRANCE,90501-4029,1551 221st 90501-4029,,,,812112,Beauty salons,15,01/01/2018,,"(33.8271, -118.3057)",25715,15,945,1320,,55
0003327484-0001-2,GUADALUPE ORZUA,,1513 GULF AVENUE,WILMINGTON,90744-2011,1513 Gulf 90744-2011,,,,492000,Couriers & messengers,15,01/01/2018,,"(33.7932, -118.2743)",3350,15,954,1199,,15
0003327483-0001-8,ALEXIS SCHOMER,,18784 TRIBUNE STREET,PORTER RANCH,91326-2751,18784 Tribune 91326-2751,,,,541510,Computer systems design & related services,12,01/01/2018,,"(34.2667, -118.5431)",18905,2,80,1226,,77
0003327481-0001-9,BRETT LUND,,4020 N FIGUEROA STREET,LOS ANGELES,90065-3041,4020 FIGUEROA 90065-3041,,,,541920,Photographic services,1,01/01/2017,,"(34.0926, -118.2097)",23448,11,491,602,,92
0003327480-0001-4,LAURA A PARED VRUENA,ANDY STAR,12301 SAN FERNANDO ROAD UNIT #311,SYLMAR,91342-7706,12301 San Fernando 91342-7706,,,,238990,All other specialty trade contractors,7,12/02/2021,,"(34.2935, -118.4534)",18912,1,57,244,,47
0003327479-0001-1,JAMILLA LIGHTNER-CEDENO,,4167 DON TOMASO DRIVE APT #1,LOS ANGELES,90008-5339,4167 Don Tomaso 90008-5339,,,,541990,"All other professional, scientific, & technical services",8,01/01/2018,,"(34.005, -118.3469)",22725,14,765,1026,7,54
0003327477-0001-2,JULIET RUSCHE,,12150 BELLANDO COURT,GRANADA HILLS,91344-2103,12150 Bellando 91344-2103,,,,238990,All other specialty trade contractors,12,01/01/2018,,"(34.2952, -118.5252)",19329,2,54,1407,,78
0003327476-0001-8,"DYNAMIC POOL & SPA CONSTRUCTION, INC",,612 MEYER LANE SUITE #1A,REDONDO BEACH,90278-5272,612 Meyer 90278-5272,,,,233210,Single Family Housing Construction (1997 NAICS),0,08/05/2022,,"(33.8596, -118.3693)",25070,,2038,,,
0003327475-0001-3,BRANDON/KRYSTAL BLOCK,,4208 NOGALES DRIVE,TARZANA,91356-5116,4208 Nogales 91356-5116,,,,531210,Offices of real estate agents & brokers,3,01/01/2018,,"(0.0, 0.0)",,,,,,
0003327474-0001-9,JUSTIN MUNRO,,5011 PALOMAR DRIVE,TARZANA,91356-4435,5011 PALOMAR 91356-4435,,,,812990,All other personal services,3,01/01/2016,,,,,,,,
0003327473-0001-4,RESOLVE MEDICAL CONSULTING,,20818 W Bur Oak,Porter Ranch,91326-4948,20818 BUR OAK 91326,,,,621111,Offices of physicians (except mental health specialists),12,08/04/2022,,"(34.2754, 34.2754)",,,,,,
0003327472-0001-0,MJAIN MD INC,,1932 S Crescent Heights,Los Angeles,90034-1618,1932 CRESCENT HEIGHTS 90034,,,,541600,"Management, scientific, & technical consulting services",10,05/17/2022,,"(34.0413, 34.0413)",,,,,,
0003327470-0001-1,JOHNNFADES LLC,JOHNNYFADES,117 E 6TH STREET,LOS ANGELES,90014-2005,117 6th 90014-2005,,,,812111,Barber shops,14,08/10/2022,,"(34.045, -118.2491)",23074,9,542,527,,76
