SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-88120211,12/31/2015 01:50:00 PM,01/06/2016 06:59:00 AM,SR Created,BSL,Single Streetlight Issue,Closed,Call,,N,NORTH,12/31/2015 12:00:00 AM,01/06/2016 06:59:00 AM,Y,Y,"24212 W VICTORY BLVD, 91367",24212,W,VICTORY,BLVD,91367,34.1848839,-118.6526015,"(34.1848839, -118.652601549999)",529,D,7,South Valley APC,3,Bob Blumenfield,16,WOODLAND HILLS-WARNER CENTER NC,TOPANGA,19347,302,1478,,4,49
1-88120121,12/31/2015 01:50:00 PM,01/07/2016 01:13:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,WV,01/07/2016 12:00:00 AM,01/07/2016 01:13:00 PM,Y,N,"16200 W GILMORE ST, 91406",16200,W,GILMORE,ST,91406,34.18744772,-118.4860851,"(34.1874477171, -118.48608509)",531,E,6,South Valley APC,6,Nury Martinez,19,LAKE BALBOA NC,WEST VALLEY,19734,225,298,,3,61
1-88118041,12/31/2015 01:50:00 PM,01/04/2016 11:52:00 AM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,Y,EV,01/04/2016 12:00:00 AM,01/04/2016 11:52:00 AM,Y,N,"13691 N GAVINA AVE, 91342",13691,N,GAVINA,AVE,91342,34.31922791,-118.4019953,"(34.3192279087, -118.401995295)",482,F,2,North Valley APC,7,Felipe Fuentes,5,SYLMAR NC,MISSION,18912,39,367,,1,47
1-88117871,12/31/2015 01:49:00 PM,01/02/2016 08:21:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/02/2016 12:00:00 AM,01/02/2016 08:21:00 AM,Y,N,"926 S FEDORA ST, 90006",926,S,FEDORA,ST,90006,34.05496404,-118.2975224,"(34.0549640449, -118.297522363)",633,J,3,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,22723,604,1246,,12,89
1-88118961,12/31/2015 01:49:00 PM,01/04/2016 10:45:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/04/2016 12:00:00 AM,01/04/2016 10:45:00 AM,Y,N,"1859 W 25TH ST, 90018",1859,W,25TH,ST,90018,34.03374557,-118.3049079,"(34.0337455742, -118.304907949)",633,J,6,South Los Angeles APC,8,Marqueece Harris-Dawson,77,EMPOWERMENT CONGRESS NORTH AREA NDC,SOUTHWEST,23079,679,643,7,14,32
1-88119901,12/31/2015 01:49:00 PM,01/04/2016 02:40:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/04/2016 12:00:00 AM,01/04/2016 02:40:00 PM,Y,N,"12319 ANETA ST, 90230",12319,,ANETA,ST,90230,33.98405234,-118.4111909,"(33.9840523397, -118.411190915)",672,F,6,West Los Angeles APC,11,Mike Bonin,70,DEL REY NC,PACIFIC,24678,924,1139,10,10,85
1-88120041,12/31/2015 01:49:00 PM,01/02/2016 08:52:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/02/2016 12:00:00 AM,01/02/2016 08:52:00 AM,Y,N,"10557 N EL DORADO AVE, 91331",10557,N,EL DORADO,AVE,91331,34.26199594,-118.4209731,"(34.2619959352, -118.420973129)",502,D,3,North Valley APC,7,Felipe Fuentes,7,PACOIMA NC,FOOTHILL,18907,29,409,,1,11
1-88120781,12/31/2015 01:49:00 PM,01/05/2016 09:45:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/05/2016 12:00:00 AM,01/05/2016 09:45:00 AM,Y,N,"6221 N BLUEBELL AVE, 91606",6221,N,BLUEBELL,AVE,91606,34.18366443,-118.4104292,"(34.1836644331, -118.410429173)",532,E,7,South Valley APC,2,Paul Krekorian,21,GREATER VALLEY GLEN COUNCIL,NORTH HOLLYWOOD,8889,187,503,,5,70
1-88118761,12/31/2015 01:48:00 PM,01/04/2016 12:31:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,NC,01/04/2016 12:00:00 AM,01/04/2016 12:31:00 PM,Y,N,"2612 E MOZART ST, 90031",2612,E,MOZART,ST,90031,34.06935818,-118.2149839,"(34.0693581784, -118.214983867)",635,A,1,East Los Angeles APC,1,Gilbert Cedillo,47,LINCOLN HEIGHTS NC,HOLLENBECK,23448,493,721,,11,1
1-88120591,12/31/2015 01:47:00 PM,01/06/2016 08:44:00 AM,SR Created,BSL,Single Streetlight Issue,Closed,Call,,N,CENTRAL,,01/06/2016 08:44:00 AM,Y,Y,"364 N MANSFIELD AVE, 90036",364,N,MANSFIELD,,90036,34.0781356,-118.3407231,"(34.0781356, -118.34072305)",593,D,7,Central APC,5,,,GREATER WILSHIRE NC,,23667,624,1355,,6,86
1-88120511,12/31/2015 01:47:00 PM,01/04/2016 02:49:00 PM,SR Created,BOS,Bulky Items,Closed,Email,,N,NC,01/04/2016 12:00:00 AM,01/04/2016 02:49:00 PM,Y,N,"5906 N HELLMAN AVE, 90042",5906,N,HELLMAN,AVE,90042,34.10349787,-118.1785375,"(34.1034978732, -118.178537531)",595,E,3,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23673,499,603,,9,91
1-88117631,12/31/2015 01:47:00 PM,01/04/2016 01:05:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,EV,01/04/2016 12:00:00 AM,01/04/2016 01:05:00 PM,Y,N,"13691 N GAVINA AVE, 91342",13691,N,GAVINA,AVE,91342,34.31922791,-118.4019953,"(34.3192279087, -118.401995295)",482,F,2,North Valley APC,7,Felipe Fuentes,5,SYLMAR NC,MISSION,18912,39,367,,1,47
1-88118591,12/31/2015 01:47:00 PM,01/04/2016 01:57:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/04/2016 12:00:00 AM,01/04/2016 01:57:00 PM,Y,N,"2612 E MOZART ST, 90031",2612,E,MOZART,ST,90031,34.06935818,-118.2149839,"(34.0693581784, -118.214983867)",635,A,1,East Los Angeles APC,1,Gilbert Cedillo,47,LINCOLN HEIGHTS NC,HOLLENBECK,23448,493,721,,11,1
1-88119511,12/31/2015 01:46:00 PM,01/02/2016 11:57:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/02/2016 12:00:00 AM,01/02/2016 11:57:00 AM,Y,N,"9804 S BANDERA ST, 90002",9804,S,BANDERA,ST,90002,33.94730824,-118.239589,"(33.9473082427, -118.239589037)",704,G,4,South Los Angeles APC,15,Joe Buscaino,88,WATTS NC,SOUTHEAST,22351,819,1180,7,15,40
1-88120381,12/31/2015 01:46:00 PM,01/04/2016 01:01:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/04/2016 12:00:00 AM,01/04/2016 01:01:00 PM,Y,N,"2612 E MOZART ST, 90031",2612,E,MOZART,ST,90031,34.06935818,-118.2149839,"(34.0693581784, -118.214983867)",635,A,1,East Los Angeles APC,1,Gilbert Cedillo,47,LINCOLN HEIGHTS NC,HOLLENBECK,23448,493,721,,11,1
1-88119551,12/31/2015 01:46:00 PM,01/04/2016 09:23:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/04/2016 12:00:00 AM,01/04/2016 09:23:00 AM,Y,N,"VANALDEN AVE AT HARTLAND ST, 91335",,,,,91335,34.19473734,-118.549176,"(34.1947373402, -118.549175978)",530,G,6,South Valley APC,3,Bob Blumenfield,15,RESEDA NC,WEST VALLEY,18909,265,310,,4,12
1-88119401,12/31/2015 01:45:00 PM,01/04/2016 01:24:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/04/2016 12:00:00 AM,01/04/2016 01:24:00 PM,Y,N,"9833 W RANCHO CABALLO DR, 91040",9833,W,RANCHO CABALLO,DR,91040,34.2521454,-118.3461789,"(34.2521454029, -118.346178901)",503,C,4,North Valley APC,7,Felipe Fuentes,9,FOOTHILL TRAILS DISTRICT NC,FOOTHILL,3221,14,1373,8,1,9
1-88111261,12/31/2015 01:44:00 PM,01/02/2016 12:00:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/02/2016 12:00:00 AM,01/02/2016 12:00:00 PM,Y,N,"4927 1/2 W ELMWOOD AVE, 90004",4927,W,ELMWOOD,AVE,90004,34.07860001,-118.3144379,"(34.0786000065, -118.31443788)",593,G,7,Central APC,4,David Ryu,119,GREATER WILSHIRE NC,OLYMPIC,22721,449,1053,,7,86
1-88112991,12/31/2015 01:43:00 PM,02/02/2016 03:41:00 PM,SR Created,BOS,Illegal Dumping Pickup,Closed,Mobile App,Android,N,EV,01/08/2016 12:00:00 AM,02/02/2016 03:41:00 PM,Y,N,"LANARK ST AT SALOMA AVE, 91402",,,,,91402,34.21788248,-118.4592855,"(34.2178824761, -118.459285535)",531,H,2,North Valley APC,6,Nury Martinez,100,PANORAMA CITY NC,MISSION,19730,141,424,,3,59
1-88110041,12/31/2015 01:43:00 PM,01/02/2016 09:11:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/02/2016 12:00:00 AM,01/02/2016 09:11:00 AM,Y,N,"11718 S AVALON BLVD, 90061",11718,S,AVALON,BLVD,90061,33.92672746,-118.2650248,"(33.9267274592, -118.265024839)",704,D,7,South Los Angeles APC,15,Joe Buscaino,90,HARBOR GATEWAY NORTH NC,SOUTHEAST,24354,810,1196,7,15,53
1-88113061,12/31/2015 01:43:00 PM,01/02/2016 11:40:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/02/2016 12:00:00 AM,01/02/2016 11:40:00 AM,Y,N,"2218 S ORANGE DR, 90016",2218,S,ORANGE,DR,90016,34.03691853,-118.3511221,"(34.0369185319, -118.351122143)",633,C,6,South Los Angeles APC,10,Herb J. Wesson Jr.,73,MID CITY NC,WILSHIRE,23077,654,1115,,12,69
1-88113131,12/31/2015 01:43:00 PM,01/07/2016 08:40:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,Y,NC,01/07/2016 12:00:00 AM,01/07/2016 08:40:00 AM,Y,N,"4138 W ROSEWOOD AVE, 90004",4138,W,ROSEWOOD,AVE,90004,34.0788926,-118.2947433,"(34.0788925952, -118.294743278)",594,A,7,Central APC,13,Mitch O'Farrell,55,WILSHIRE CENTER - KOREATOWN NC,RAMPART,22721,454,455,16,8,89
1-88112941,12/31/2015 01:42:00 PM,01/06/2016 02:57:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,WV,01/06/2016 12:00:00 AM,01/06/2016 02:57:00 PM,Y,N,"17720 W MERRIDY ST, 91325",17720,W,MERRIDY,ST,91325,34.25198501,-118.5207653,"(34.251985013, -118.520765274)",501,A,5,North Valley APC,12,Mitchell Englander,120,NORTHRIDGE EAST,DEVONSHIRE,18514,84,276,,2,87
1-88111901,12/31/2015 01:42:00 PM,01/02/2016 09:07:00 AM,SR Created,BOS,Electronic Waste,Closed,Call,,N,NC,01/02/2016 12:00:00 AM,01/02/2016 09:07:00 AM,Y,N,"6454 W LEXINGTON AVE, 90038",6454,W,LEXINGTON,AVE,90038,34.0924303,-118.3307624,"(34.0924303026, -118.330762425)",593,F,5,Central APC,13,Mitch O'Farrell,32,CENTRAL HOLLYWOOD NC,HOLLYWOOD,23669,424,535,,8,34
1-88110711,12/31/2015 01:41:00 PM,01/07/2016 10:47:00 AM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,Y,NC,01/07/2016 12:00:00 AM,01/07/2016 10:47:00 AM,Y,N,"4407 W SUNSET DR, 90027",4407,W,SUNSET,DR,90027,34.09828829,-118.285701,"(34.0982882904, -118.285701023)",594,B,4,Central APC,4,David Ryu,36,LOS FELIZ NC,NORTHEAST,23445,466,377,,7,3
1-88110611,12/31/2015 01:40:00 PM,01/06/2016 12:16:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Mobile App,Android,N,WLA,01/06/2016 12:00:00 AM,01/06/2016 12:16:00 PM,Y,N,"3539 S CORINTH AVE, 90066",3539,S,CORINTH,AVE,90066,34.01523165,-118.4242645,"(34.0152316466, -118.424264531)",672,D,2,West Los Angeles APC,11,Mike Bonin,67,MAR VISTA CC,PACIFIC,24031,898,859,9,10,27
1-88110451,12/31/2015 01:39:00 PM,01/02/2016 11:36:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,WLA,01/02/2016 12:00:00 AM,01/02/2016 11:36:00 AM,Y,N,"3539 S CORINTH AVE, 90066",3539,S,CORINTH,AVE,90066,34.01523165,-118.4242645,"(34.0152316466, -118.424264531)",672,D,2,West Los Angeles APC,11,Mike Bonin,67,MAR VISTA CC,PACIFIC,24031,898,859,9,10,27
1-88112531,12/31/2015 01:39:00 PM,01/04/2016 12:53:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/04/2016 12:00:00 AM,01/04/2016 12:53:00 PM,Y,N,"11736 N LUANDA ST, 91342",11736,N,LUANDA,ST,91342,34.28430829,-118.3866236,"(34.2843082922, -118.386623626)",482,H,7,North Valley APC,7,Felipe Fuentes,9,FOOTHILL TRAILS DISTRICT NC,FOOTHILL,18912,16,1559,,1,9
1-88112321,12/31/2015 01:38:00 PM,01/04/2016 10:35:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/04/2016 12:00:00 AM,01/04/2016 10:35:00 AM,Y,N,"7510 N CORBIN AVE, 91335",7510,N,CORBIN,AVE,91335,34.20626596,-118.5621283,"(34.206265961, -118.5621283)",530,F,4,South Valley APC,3,Bob Blumenfield,15,RESEDA NC,WEST VALLEY,18909,256,1462,,4,12
1-88112441,12/31/2015 01:38:00 PM,01/02/2016 10:09:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/02/2016 12:00:00 AM,01/02/2016 10:09:00 AM,Y,N,"23282 W GILMORE ST, 91307",23282,W,GILMORE,ST,91307,34.1871877,-118.633737,"(34.1871877042, -118.633737023)",529,G,7,South Valley APC,12,Mitchell Englander,11,WEST HILLS NC,TOPANGA,4283,301,1474,,2,44
1-88109541,12/31/2015 01:38:00 PM,01/07/2016 10:53:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Mobile App,Android,N,NC,01/07/2016 12:00:00 AM,01/07/2016 10:53:00 AM,Y,N,"1422 N EDGEMONT ST, 90027",1422,N,EDGEMONT,ST,90027,34.09691141,-118.2961114,"(34.0969114055, -118.296111395)",593,J,5,Central APC,13,Mitch O'Farrell,34,EAST HOLLYWOOD NC,NORTHEAST,23445,430,574,16,8,58
1-88107271,12/31/2015 01:38:00 PM,01/02/2016 11:39:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,WLA,01/02/2016 12:00:00 AM,01/02/2016 11:39:00 AM,Y,N,"3539 S CORINTH AVE, 90066",3539,S,CORINTH,AVE,90066,34.01523165,-118.4242645,"(34.0152316466, -118.424264531)",672,D,2,West Los Angeles APC,11,Mike Bonin,67,MAR VISTA CC,PACIFIC,24031,898,859,9,10,27
1-88112371,12/31/2015 01:38:00 PM,01/07/2016 12:30:00 PM,SR Created,BOS,Illegal Dumping Pickup,Closed,Mobile App,Android,Y,EV,01/07/2016 12:00:00 AM,01/07/2016 12:30:00 PM,Y,N,"13403 W MARGATE ST, 91401",13403,W,MARGATE,ST,91401,34.16751088,-118.425451,"(34.1675108783, -118.425450996)",562,C,2,South Valley APC,4,David Ryu,26,SHERMAN OAKS NC,VAN NUYS,19729,202,329,,7,83
1-88106261,12/31/2015 01:37:00 PM,01/05/2016 09:42:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/05/2016 12:00:00 AM,01/05/2016 09:42:00 AM,Y,N,"7743 N MILWOOD AVE, 91304",7743,N,MILWOOD,AVE,91304,34.21121624,-118.5949231,"(34.2112162396, -118.59492305)",530,B,3,South Valley APC,3,Bob Blumenfield,13,CANOGA PARK NC,TOPANGA,4279,276,268,,4,37
1-88109231,12/31/2015 01:37:00 PM,01/05/2016 11:13:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/05/2016 12:00:00 AM,01/05/2016 11:13:00 AM,Y,N,"442 W AVENUE 37, 90065",442,W,AVENUE 37,,90065,34.09205408,-118.2146202,"(34.0920540752, -118.214620218)",595,A,5,East Los Angeles APC,1,Gilbert Cedillo,42,ARROYO SECO NC,NORTHEAST,24030,377,482,13,11,92
1-88110361,12/31/2015 01:37:00 PM,01/05/2016 01:14:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/05/2016 12:00:00 AM,01/05/2016 01:14:00 PM,Y,N,"7743 N MILWOOD AVE, 91304",7743,N,MILWOOD,AVE,91304,34.21121624,-118.5949231,"(34.2112162396, -118.59492305)",530,B,3,South Valley APC,3,Bob Blumenfield,13,CANOGA PARK NC,TOPANGA,4279,276,268,,4,37
1-88107041,12/31/2015 01:36:00 PM,01/07/2016 10:41:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/07/2016 12:00:00 AM,01/07/2016 10:41:00 AM,Y,N,"225 S MANHATTAN PL, 90004",225,S,MANHATTAN,PL,90004,34.07035407,-118.3105675,"(34.0703540674, -118.310567482)",633,H,1,Central APC,4,David Ryu,119,GREATER WILSHIRE NC,OLYMPIC,22721,587,848,,7,86
1-88109131,12/31/2015 01:36:00 PM,01/05/2016 10:51:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Call,,Y,EV,01/05/2016 12:00:00 AM,01/05/2016 10:51:00 AM,Y,N,"11117 W HARTSOOK ST, 91601",11117,W,HARTSOOK,ST,91601,34.16401934,-118.3730503,"(34.164019336, -118.373050253)",562,J,2,South Valley APC,2,Paul Krekorian,24,MID-TOWN NORTH HOLLYWOOD NC,NORTH HOLLYWOOD,8488,210,553,,5,13
1-88108901,12/31/2015 01:35:00 PM,01/04/2016 09:42:00 AM,SR Created,BOS,Electronic Waste,Cancelled,Call,,N,HB,01/07/2016 12:00:00 AM,01/04/2016 09:42:00 AM,Y,N,"2123 N MT SHASTA DR, 90732",2123,N,MT SHASTA,DR,90732,33.76506322,-118.3049547,"(33.7650632209, -118.304954696)",823,J,1,Harbor APC,15,Joe Buscaino,94,NORTHWEST SAN PEDRO NC,HARBOR,3343,968,1441,,15,25
1-88106141,12/31/2015 01:35:00 PM,01/04/2016 12:46:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/04/2016 12:00:00 AM,01/04/2016 12:46:00 PM,Y,N,"562 E COLEMAN AVE, 90042",562,E,COLEMAN,AVE,90042,34.10237879,-118.1839824,"(34.1023787851, -118.183982416)",595,D,4,East Los Angeles APC,14,Jose Huizar,42,ARROYO SECO NC,HOLLENBECK,23673,373,603,,9,92
1-88106961,12/31/2015 01:35:00 PM,01/05/2016 10:50:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,Y,EV,01/05/2016 12:00:00 AM,01/05/2016 10:50:00 AM,Y,N,"11117 W HARTSOOK ST, 91601",11117,W,HARTSOOK,ST,91601,34.16401934,-118.3730503,"(34.164019336, -118.373050253)",562,J,2,South Valley APC,2,Paul Krekorian,24,MID-TOWN NORTH HOLLYWOOD NC,NORTH HOLLYWOOD,8488,210,553,,5,13
1-88108991,12/31/2015 01:35:00 PM,01/01/2016 02:42:00 PM,SR Created,BOS,Dead Animal Removal,Closed,Call,,N,EV,,01/01/2016 02:42:00 PM,Y,N,"11191 N PHILLIPPI AVE, 91331",11191,N,PHILLIPPI,AVE,91331,34.27336659,-118.4022585,"(34.2733665917, -118.402258549)",502,F,1,North Valley APC,7,Felipe Fuentes,7,PACOIMA NC,FOOTHILL,18907,18,1370,,1,11
1-88105931,12/31/2015 01:34:00 PM,01/02/2016 10:59:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/02/2016 12:00:00 AM,01/02/2016 10:59:00 AM,Y,N,"6156 N NEDDY AVE, 91367",6156,N,NEDDY,AVE,91367,34.18285694,-118.6526644,"(34.1828569398, -118.652664387)",529,D,7,South Valley APC,3,Bob Blumenfield,16,WOODLAND HILLS-WARNER CENTER NC,TOPANGA,19347,302,1478,,4,49
1-88107921,12/31/2015 01:34:00 PM,01/05/2016 10:52:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,HB,01/05/2016 12:00:00 AM,01/05/2016 10:52:00 AM,Y,N,"2123 N MT SHASTA DR, 90732",2123,N,MT SHASTA,DR,90732,33.76506322,-118.3049547,"(33.7650632209, -118.304954696)",823,J,1,Harbor APC,15,Joe Buscaino,94,NORTHWEST SAN PEDRO NC,HARBOR,3343,968,1441,,15,25
1-88107981,12/31/2015 01:34:00 PM,01/02/2016 02:28:00 PM,SR Created,BOS,Dead Animal Removal,Closed,Mobile App,Android,Y,EV,,01/02/2016 02:28:00 PM,Y,N,"3658 N WILLOW CREST AVE, 91604",3658,N,WILLOW CREST,AVE,91604,34.13603724,-118.3677172,"(34.136037236, -118.367717156)",563,A,6,South Valley APC,2,Paul Krekorian,27,STUDIO CITY NC,NORTH HOLLYWOOD,8492,350,973,11,5,84
1-88107881,12/31/2015 01:34:00 PM,01/02/2016 09:15:00 AM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,01/02/2016 12:00:00 AM,01/02/2016 09:15:00 AM,Y,N,"11346 W CHALON ROAD, 90049",11346,W,CHALON,ROAD,90049,34.08659246,-118.4622283,"(34.0865924574, -118.462228308)",591,H,6,West Los Angeles APC,5,Paul Koretz,64,BEL AIR-BEVERLY CREST NC,WEST LOS ANGELES,23680,829,774,,6,81
1-88106751,12/31/2015 01:33:00 PM,01/06/2016 03:54:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,SLA,01/06/2016 12:00:00 AM,01/06/2016 03:54:00 PM,Y,N,"3419 S 3RD AVE, 90018",3419,S,3RD,AVE,90018,34.02496346,-118.3203195,"(34.0249634619, -118.32031946)",673,G,1,South Los Angeles APC,10,Herb J. Wesson Jr.,74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",SOUTHWEST,23079,661,921,7,12,19
1-88107771,12/31/2015 01:33:00 PM,01/04/2016 11:33:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Call,,Y,WV,01/04/2016 12:00:00 AM,01/04/2016 11:33:00 AM,Y,N,"18928 W LASSEN ST, 91324",18928,W,LASSEN,ST,91324,34.24980484,-118.5460807,"(34.2498048357, -118.546080699)",500,G,5,North Valley APC,12,Mitchell Englander,113,NORTHRIDGE WEST,DEVONSHIRE,18513,109,1419,,2,77
1-88106581,12/31/2015 01:32:00 PM,01/06/2016 08:43:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,WV,01/06/2016 12:00:00 AM,01/06/2016 08:43:00 AM,Y,N,"7723 N ZELZAH AVE, 91335",7723,N,ZELZAH,AVE,91335,34.21062839,-118.5227299,"(34.210628393, -118.52272991)",531,A,3,South Valley APC,12,Mitchell Englander,15,RESEDA NC,WEST VALLEY,18909,253,1034,,2,12
1-88105571,12/31/2015 01:30:00 PM,01/08/2016 10:19:00 AM,SR Created,BOS,Other,Closed,Driver Self Report,,Y,,,01/08/2016 10:19:00 AM,Y,N,"3649 N DIVISION ST, 90065",3649,N,DIVISION,ST,90065,34.1090162811,-118.221651124,"(34.1090162811, -118.221651124)",594,J,3,East Los Angeles APC,1,Gilbert Cedillo,39,GLASSELL PARK NC,NORTHEAST,24030,387,1431,13,11,56
1-88106481,12/31/2015 01:30:00 PM,01/07/2016 03:59:00 PM,SR Created,BOS,Electronic Waste,Closed,Call,,Y,SLA,01/07/2016 12:00:00 AM,01/07/2016 03:59:00 PM,Y,N,"10019 S HOOVER ST, 90044",10019,S,HOOVER,ST,90044,33.94500611,-118.2871471,"(33.9450061149, -118.28714712)",704,B,4,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,SOUTHEAST,23675,803,1165,7,14,45
1-88106521,12/31/2015 01:30:00 PM,01/04/2016 12:17:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,EV,01/04/2016 12:00:00 AM,01/04/2016 12:17:00 PM,Y,N,"6530 W TOKAY ROAD, 91042",6530,W,TOKAY,ROAD,91042,34.25337082,-118.274075,"(34.2533708223, -118.274074998)",504,C,4,North Valley APC,7,Felipe Fuentes,10,SUNLAND-TUJUNGA NC,FOOTHILL,3222,5,534,8,1,7
1-88105531,12/31/2015 01:29:00 PM,01/02/2016 10:24:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,Y,SLA,01/02/2016 12:00:00 AM,01/02/2016 10:24:00 AM,Y,N,"10019 S HOOVER ST, 90044",10019,S,HOOVER,ST,90044,33.94500611,-118.2871471,"(33.9450061149, -118.28714712)",704,B,4,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,SOUTHEAST,23675,803,1165,7,14,45
1-88106371,12/31/2015 01:29:00 PM,01/04/2016 12:25:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Mobile App,Android,N,EV,01/04/2016 12:00:00 AM,01/04/2016 12:25:00 PM,Y,N,"6530 W TOKAY ROAD, 91042",6530,W,TOKAY,ROAD,91042,34.25337082,-118.274075,"(34.2533708223, -118.274074998)",504,C,4,North Valley APC,7,Felipe Fuentes,10,SUNLAND-TUJUNGA NC,FOOTHILL,3222,5,534,8,1,7
1-88105241,12/31/2015 01:28:00 PM,01/06/2016 01:41:00 PM,SR Created,BOS,Electronic Waste,Closed,Call,,Y,SLA,01/06/2016 12:00:00 AM,01/06/2016 01:41:00 PM,Y,N,"2123 W VENICE BLVD, 90006",2123,W,VENICE,BLVD,90006,34.04371532,-118.303389,"(34.0437153197, -118.30338901)",633,J,5,South Los Angeles APC,10,Herb J. Wesson Jr.,74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",OLYMPIC,22723,672,1357,,12,19
1-88102271,12/31/2015 01:27:00 PM,01/07/2016 01:21:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,HB,01/07/2016 12:00:00 AM,01/07/2016 01:21:00 PM,Y,N,"23344 S WESTERN AVE, 90501",23344,S,WESTERN,AVE,90501,33.81369153,-118.3087073,"(33.8136915328, -118.308707262)",793,J,2,Harbor APC,15,Joe Buscaino,92,HARBOR CITY NC,HARBOR,26327,947,1447,,15,29
1-88104221,12/31/2015 01:27:00 PM,01/02/2016 12:27:00 PM,SR Created,BOS,Illegal Dumping Pickup,Closed,Mobile App,Android,Y,NC,01/02/2016 12:00:00 AM,01/02/2016 12:27:00 PM,Y,N,"696 S HOBART BLVD, 90005",696,S,HOBART,BLVD,90005,34.06014502,-118.3053332,"(34.0601450171, -118.305333213)",633,J,3,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,22726,609,638,,12,89
1-88103191,12/31/2015 01:26:00 PM,01/05/2016 10:58:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,HB,01/05/2016 12:00:00 AM,01/05/2016 10:58:00 AM,Y,N,"23344 S WESTERN AVE, 90501",23344,S,WESTERN,AVE,90501,33.81369153,-118.3087073,"(33.8136915328, -118.308707262)",793,J,2,Harbor APC,15,Joe Buscaino,92,HARBOR CITY NC,HARBOR,26327,947,1447,,15,29
