"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"11016-20000-04154","5825 N WINNETKA AVE","91367","3","174B113    74","174B113    74","2151008046","RA-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills - Warner Center",,"1371.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2011-03-08T00:00:00.000","2011-03-08T00:00:00.000",,,,,"Permit Finaled","10000",,,"ADDRESS","34.17649","-118.57136","2022-09-10T00:00:00.000","Nonstructural Int Remodel: Bathrm Remodel - Replace Fixtures & Ex Window Per Plan. Replace Ex Window With Door In Ex Bedrm Per Plan. All Work Per 2010 Crc."
"11016-10000-12186","8245-8247 W 4TH ST","90048","5","138B173  1118","138B173  1118","5511035008","R2-1-O","Central","Wilshire","Mid City West",,"2146.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","2","Duplex",,"2011-06-28T00:00:00.000",,,,,"Issued","15000",,,"ADDRESS","34.07085","-118.36888","2022-09-10T00:00:00.000","Kitchen/Bathroom Remodel For Residential Buildings (No Structural Changes). Work Is For Both Units."
"15016-40000-04887","11218 W CAMARILLO ST","91602","4","168B173  1165","168B173  1165","2353027***","R3-1","South Valley","North Hollywood - Valley Village","Greater Toluca Lake",,"1254.02","Building","Bldg-Alter/Repair","Apartment","35","Condo-Multi Family",,"2015-03-10T00:00:00.000",,,,,"Issued","150000",,,"ADDRESS","34.15738","-118.3752","2022-09-10T00:00:00.000","Replace Waterproofing On (E) Balconies And Decks."
"14016-40000-21853","2222 S MESA ST #9","90731","15","009B201    10","009B201    10","7465004***","RD1.5-1XL","Harbor","San Pedro","Coastal San Pedro",,"2971.20","Building","Bldg-Alter/Repair","Apartment","35","Condo-Multi Family",,"2014-10-24T00:00:00.000",,,,,"Permit Expired","1500",,,"ADDRESS","33.72363","-118.28563","2022-09-10T00:00:00.000","Replace Drywall (No New Wals Added)In Bathroom Area"
"19010-10000-06078","710-712 E 87TH ST","90002","9","097-5A207 382","096A207   265; 097-5A207 382","6042003030","R2-1","South Los Angeles","Southeast Los Angeles","Empowerment Congress Southeast Area",,"2400.10","Building","Bldg-New","1 or 2 Family Dwelling","2","Duplex","2019-12-24T00:00:00.000","2020-07-01T00:00:00.000","2021-03-11T00:00:00.000","2",,"3214","CofO Issued","385000","Type V-B Construction","24.17","BUILDING","33.95903125","-118.26253086","2022-09-10T00:00:00.000","New 2-Story Duplex With Attached 3-Car Garage."
"14020-10001-01338","7800 WORLD WAY WEST","90045","11","087B157    97","087B157    97","4129026911","LAX","West Los Angeles","Los Angeles International Airport","Westchester - Playa del Rey","YES","9800.28","Building","Nonbldg-New","Commercial","23","Retaining Wall","2017-02-13T00:00:00.000","2017-02-24T00:00:00.000",,,,,"Permit Closed","2000",,,"ADDRESS","33.93845","-118.42964","2022-09-10T00:00:00.000","Supplemental Permit To 14020-1000-01338.  Revise Retaining Wall Plans -- Add Small Retaining Walls  Accomodate  Gas Line Reducer ."
"14016-90000-00091","20641 W SATICOY ST","91306","3","186B109   237","186B109   237","2108025035","RS-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Winnetka",,"1342.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2014-01-03T00:00:00.000",,,,,"Permit Expired","550",,,"ADDRESS","34.20846","-118.58324","2022-09-10T00:00:00.000","Replace Damaged Wood Framing (Less Than 10%). Same Size, Spacing, Type."
"21016-10001-00805","3706 W BRUNSWICK AVE","90039","13","156A207   396","156A207   396","5435015005","R1-1-RIO","East Los Angeles","Northeast Los Angeles","Atwater Village",,"1883.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2021-04-14T00:00:00.000","2021-04-14T00:00:00.000",,,,,"Issued","2500",,,"ADDRESS","34.1203","-118.26198","2022-09-10T00:00:00.000","Supplemental To Add New Header Beams, Remove Laundry/Kitchen Wall And Relocate Laundry."
"15016-90000-28414","3904 N HAYVENHURST AVE","91436","5","162B137   218","162B137   218","2293001021","RE15-1-H","South Valley","Encino - Tarzana","Encino","YES","1397.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2015-12-28T00:00:00.000",,,,,"Permit Finaled","2500",,,"ADDRESS","34.14165","-118.4971","2022-09-10T00:00:00.000","Chimney Repair Per L.A. City Standard Plan."
"14016-90000-10055","4120 N SCANDIA WAY","90065","1","154-5A219  97","154-5A219  97","5472005011","R1-1","East Los Angeles","Northeast Los Angeles","Glassell Park","YES","1863.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2014-05-27T00:00:00.000",,,,,"Permit Finaled","6600",,,"ADDRESS","34.119","-118.22528","2022-09-10T00:00:00.000","Reroof With 22 Sqrs Comp Shingle Roofing Over New Solid Sheathing."
"21016-90000-43314","16840 W TRIBUNE ST","91344","12","207B133   190","207B133   190","2683024014","RS-1","North Valley","Granada Hills - Knollwood","Granada Hills South",,"1111.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2021-10-20T00:00:00.000",,,,,"Permit Finaled","5800",,,"ADDRESS","34.26667","-118.49921","2022-09-10T00:00:00.000","Reroof With 29 Sqrs Comp Shingle Roofing. Existing Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"17016-10000-18622","1451 S NORTON AVE 1-9","90019","10","126B189    82","126B189    82","5072009022","RD2-1-O-CPIO","South Los Angeles","West Adams - Baldwin Hills - Leimert","Untd Nghbrhds of Hstrc Arlington Hghts/W Adams/Jef",,"2181.10","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2017-07-10T00:00:00.000","2017-10-20T00:00:00.000",,,,,"CofC Issued","25000",,,"ADDRESS","34.04489","-118.325","2022-09-10T00:00:00.000","Soft-Story Seismic Retrofit Per Lamc Division 93. Installation Of Simpson Strong Walls At North (4 Total)  And South Sides (2 Total). Installation Of Wood Shear Walls At Rear (West Side). All Works Are At Rear Tuck-Under Parking Areas Not On Tenants' Units."
"18016-20000-03352","21022 W RODAX ST","91304","3","192B105   313","192B105   313","2779045024","R1-1","North Valley","Chatsworth - Porter Ranch","Canoga Park",,"1132.34","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2018-02-01T00:00:00.000",,,,,"Permit Finaled","13000",,,"ADDRESS","34.2236","-118.59148","2022-09-10T00:00:00.000","Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. Over Existing Solid Sheathing 30 Squares.  For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roofing Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"17016-10000-02646","4855 E BUCHANAN ST","90042","1","156A223   367","156A223   367","5477004030","R1-1","East Los Angeles","Northeast Los Angeles","Historic Highland Park","YES","1834.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2017-02-06T00:00:00.000",,,,,"Permit Finaled","20000",,,"ADDRESS","34.12028","-118.2098","2022-09-10T00:00:00.000","Kitchen/Bathroom Remodel For Residential Buildings (No Structural Changes)-Cabinets & Includes Plumbing. Replace Existing Siding With New Stucco For Single Family Dwellings And Duplex Only. Comply W/ Dept Order Dated 10/31/16. Permit Will Expire 30 Days From Issuance Date. **See Application Comments**"
"20016-90000-11698","3968 S LA SALLE AVE","90062","8","114B193   153","114B193   153","5036029002","R2-1","South Los Angeles","South Los Angeles","Empowerment Congress North Area",,"2313.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2020-05-14T00:00:00.000",,,,,"Permit Finaled","3000",,,"ADDRESS","34.01202","-118.30552","2022-09-10T00:00:00.000","Add Sill Plate Anchors Bolts And Cripple Wall Plywood Per L.A. City Std. Plan #1; No Foundation Replacement (Eq Hazard Reduction Per Chapter 92)."
"22016-90000-20317","6645 N BERQUIST AVE","91307","12","180B093   309","180B093   309","2036018008","RS-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","West Hills",,"1352.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2022-07-08T00:00:00.000",,,,,"Permit Finaled","5000",,,"ADDRESS","34.1911","-118.6347","2022-09-10T00:00:00.000","Reroof With 25 Sqrs Comp Shingle Roofing. Existing Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"15016-10000-20656","8901 N BRADLEY AVE","91352","6","195B173   629","195B173   629","2408037016","M3-1-G","North Valley","Sun Valley - La Tuna Canyon","Sun Valley",,"1211.02","Building","Bldg-Alter/Repair","Commercial","16","Wholesale Business","2015-09-24T00:00:00.000","2015-11-25T00:00:00.000","2016-05-04T00:00:00.000",,,"54619","CofO Issued","160000",,,"ADDRESS","34.23073","-118.37731","2022-09-10T00:00:00.000","Tenant Improvement. Change Portion Of Use Of Warehouse To Wholesales Showroom, And Accessory Offices. Add & Re-Stripe Parking."
"19016-40000-24646","16952 W PAULETTE PL","91344","12","219B133   293","219B133   293","2609025034","RE11-1","North Valley","Granada Hills - Knollwood","Granada Hills North","YES","1066.45","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2019-08-08T00:00:00.000","2019-08-08T00:00:00.000",,,,,"Permit Finaled","11000",,,"ADDRESS","34.29812","-118.50186","2022-09-10T00:00:00.000","Interior Alteration To (E) Single Family Dwelling With Attached Garage.  Scope Of Work To Include Installation Of R19 Insulation And Radiant Barrier Within Attic (2,383 Sf).  No Change In Plot Plan."
"14030-20000-04700","283 S BRONWOOD AVE","90049","5","138B145   606","138B145   606","4366016031","R1-1","West Los Angeles","Westwood","Westwood",,"2654.20","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2014-07-31T00:00:00.000","2014-12-23T00:00:00.000",,,,,"Permit Expired","51",,,"ADDRESS","34.07105","-118.46193","2022-09-10T00:00:00.000","Grading For New Retaining Wall."
"15020-10000-01478","11975-11995 W BLUFF CREEK DR","90045","11","105B165   921","105B165   918; 105B165   919; 105B165   920; 105B165   921","4211011064","M(PV)","West Los Angeles","Westchester - Playa del Rey","Westchester - Playa del Rey",,"2756.02","Building","Nonbldg-New","Commercial","23","Miscellaneous Bldg/Structure","2015-05-19T00:00:00.000","2015-06-05T00:00:00.000",,,,,"Permit Finaled","2500","Type V-B Construction",,"PIN","33.98245183","-118.40249572","2022-09-10T00:00:00.000","Install Footings For New Pole Sign. See Comments."
"19016-90000-14068","2409 W 59TH ST","90043","8","105B189   143","105B189   143","4005022026","RD4-1","South Los Angeles","West Adams - Baldwin Hills - Leimert","Park Mesa Heights",,"2347.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2019-05-12T00:00:00.000",,,,,"Permit Finaled","2400",,,"ADDRESS","33.98739","-118.32006","2022-09-10T00:00:00.000","Reroof With 12 Sqrs Built Up Roofing. Existing Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"17047-20000-01287","22125 W CANTARA ST","91304","3","189B101    22","189B101    22","2012003013","RS-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Canoga Park",,"1343.04","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private","2017-07-25T00:00:00.000","2017-07-25T00:00:00.000","2017-10-31T00:00:00.000",,,,"CofO Issued","18000",,,"ADDRESS","34.21812","-118.60922","2022-09-10T00:00:00.000","New 15'-0"" X 30'-0"" Irreg Shaped Swimming Pool And 7'-0"" Diameter Spa Per La City Standard Plan #270."
"13016-30000-14138","621 S BURLINGAME AVE","90049","11","126B141    63","126B141    63","4264006018","RE11-1","West Los Angeles","Brentwood - Pacific Palisades",,,"2643.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2013-07-17T00:00:00.000","2013-07-17T00:00:00.000",,,,,"Permit Finaled","10000",,,"ADDRESS","34.04513","-118.48476","2022-09-10T00:00:00.000","Replace (E) Roof Membrane At Flat Roof Only;  Slope Of 1/4"" Per Foot Slope;  Replace (E) Roof Drains & Provide Overflow Drain"
"18010-70000-05800","520 W 50TH ST","90037","9","111A201   279","111A201   279","5018021006","RD2-1","South Los Angeles","South Los Angeles","Voices",,"2321.20","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2018-11-30T00:00:00.000","2020-01-22T00:00:00.000","2021-01-12T00:00:00.000","1",,"1652","CofO Issued","225000","Type V-B Construction","24","BUILDING","33.99707847","-118.28346501","2022-09-10T00:00:00.000","New 2 Story Sfd W/ Attached Garage."
"19030-20000-01426","2111 N BROADVIEW TER","90068","4","150B181   194","150B181   186; 150B181   194","5549024024","R2-1XL","South Valley","Hollywood","Hollywood Hills West","YES","1897.02","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2019-03-06T00:00:00.000","2020-08-28T00:00:00.000",,,,,"Issued","500",,,"PIN","34.10922662","-118.34051812","2022-09-10T00:00:00.000","Grading Excavation And Back Fill  For New Single Family Dwelling And Swimming Pool Excavation."
"13010-30002-04673","1984 N CURSON AVE","90046","4","150B177   172","150B177   172","5571029008","RE15-1-H","Central","Hollywood","Hollywood Hills West","YES","1941.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2017-08-10T00:00:00.000","2017-08-10T00:00:00.000",,,,"2517","Permit Finaled","0","Type V-B Construction","30","BUILDING","34.1079833","-118.355319","2022-09-10T00:00:00.000","Supplemental To 13010-300002-04673 To Correct Structural Inventory And Work Description. "" (N) 2 Story Sfd W/ Mezzanine And Basement/Attached Garage (Tier1) "" No Fee Dept Error"
"10047-20000-00454","13620 W SUNSET BLVD","90272","11","129B133    86","129B133    86","4408001008","RE11-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2628.00","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private","2010-05-20T00:00:00.000","2010-07-21T00:00:00.000","2012-08-08T00:00:00.000",,,,"CofO Issued","55000",,,"ADDRESS","34.05241","-118.50314","2022-09-10T00:00:00.000","(N) Pool (16' X 40') & Spa (6' X 10') Per La City Std Plan #267"
"12016-10000-08578","921 W 82ND ST 1-10","90044","8","099B197  1164","099B197  1164","6032005027","R3-1","South Los Angeles","South Los Angeles","Empowerment Congress Southeast Area",,"2383.10","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2012-05-02T00:00:00.000",,,,,"Permit Finaled","501",,,"ADDRESS","33.96437","-118.28988","2022-09-10T00:00:00.000","Repair Of Water, Dry-Rot Or Termite Damaged Stairs In Residential Buildings (Less Than 10% Of Replacement Cost Of Stairs)."
"20016-20000-24667","20332 W OXNARD ST","91367","3","177B113   268","177B113   268","2151002004","RS-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills-Warner Center",,"1371.04","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2020-09-30T00:00:00.000","2020-12-07T00:00:00.000","2021-06-15T00:00:00.000",,"1","441","CofO Issued","30000","Type V-B Construction",,"ADDRESS","34.17773","-118.57658","2022-09-10T00:00:00.000","Convert Ex Detached Garage Into Accessory Dwelling Unit Per Ord #186,481. All Work Per Wfp."
"17016-20000-06934","947 N LINDA FLORA DR","90049","5","141B145    55","141B145    55","4368024007","RE20-1-H","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2622.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2017-03-22T00:00:00.000","2017-03-24T00:00:00.000",,,,,"Permit Finaled","15000",,,"ADDRESS","34.08566","-118.46563","2022-09-10T00:00:00.000","Interior Alteration; Remove Walls Between The Kitchen And The Hallway,  Add (2) New Windows And Remodel The (E) Kitchen."
"20030-20000-06981","9972 N PALI AVE","91042","7","201B205   290","201B205   290","2571010058","R1-1-RFA","North Valley","Sunland-E LaTuna Cyn-Lakevw Ter-Shadow Hls-Tu","Sunland-Tujunga",,"1013.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2020-12-04T00:00:00.000","2021-07-10T00:00:00.000",,,,,"Permit Finaled","107",,,"ADDRESS","34.24924","-118.26979","2022-09-10T00:00:00.000","Grading Excavation For The New Pool And Spa."
"18019-10000-05107","1712 N ALEXANDRIA AVE","90027","4","147B197   199","147B197   199","5589033052","C2-1D","Central","Hollywood","Los Feliz",,"1892.01","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2018-10-16T00:00:00.000","2019-03-08T00:00:00.000",,"-1",,"0","Permit Finaled","2500",,"0","ADDRESS","34.10222","-118.2982","2022-09-10T00:00:00.000","Handwreck Demolition Of (E) 1-Story Single Family Dwelling. Sewer Cap And Fence Required."
"18016-90000-15172","1207 W 37TH PL","90007","8","117B197   100","117B197   100","5040015021","RD2-1","South Los Angeles","South Los Angeles","Empowerment Congress North Area",,"2226.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2018-05-14T00:00:00.000",,,,,"Issued","36900",,,"ADDRESS","34.02007","-118.2948","2022-09-10T00:00:00.000","Add Sill Plate Anchors Bolts, Cripple Wall Plywood And Replace Foundation Per L.A. City Std. Plan #1(Eq Hazard Reduction Per Chapter 92)."
"15016-30000-26604","3619 S KEYSTONE AVE #3","90034","5","120B161   991","120B161   991","4314010***","R3-1","West Los Angeles","Palms - Mar Vista - Del Rey","Palms",,"2699.03","Building","Bldg-Alter/Repair","Apartment","35","Condo-Single Family",,"2015-12-02T00:00:00.000",,,,,"Permit Finaled","15000",,,"ADDRESS","34.02326","-118.40929","2022-09-10T00:00:00.000","Water Damage, Termite Damage, Or Dry Rot Repair Less Than 10% Of Replacement Cost Of Residential Buildings."
"15016-10000-23714","1750 N SERRANO AVE","90027","13","148-5A193  19","148-5A193  19","5544008019","R3-1","Central","Hollywood","Los Feliz",,"1904.02","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2015-10-29T00:00:00.000","2015-10-30T00:00:00.000",,,,,"Permit Finaled","15000",,,"ADDRESS","34.10315","-118.30709","2022-09-10T00:00:00.000","Waterproofing Of Four Courtyard Concrete Planters, Height From 7 To 20 Inches; Stripping Existing Coating To Bare Concrete; Application Cant Strip At Transition From Horizontal To Vertical Surfaces; Application <See Comments>"
"16016-20000-28239","5139 N BALBOA BLVD #22","91316","5","171B133   418","171B133   418","2258021***","R3-1","South Valley","Encino - Tarzana","Encino",,"1396.00","Building","Bldg-Alter/Repair","Apartment","35","Condo-Multi Family",,"2016-11-23T00:00:00.000",,,,,"Issued","6000",,,"ADDRESS","34.16418","-118.50133","2022-09-10T00:00:00.000","Bathroom Remodel For Residential Buildings (No Structural Changes)."
"15014-20000-00272","2816 N ANGELO DR","90077","5","156B153   128","156B153   128","4382025***","RE15-1-H-RPD","South Valley","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2612.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2015-01-22T00:00:00.000","2015-03-02T00:00:00.000","2017-08-26T00:00:00.000",,,"663","CofO Issued","50000","Type V-B Construction",,"BUILDING","34.12432481","-118.44284608","2022-09-10T00:00:00.000","Raise South-West Roof Quadrant For Steeper Roof Slope, Remodel Kitchen, Relocate Bathroom, Add On Ground Floor Irregular Shapes 36'9"" X 23'11"" In Front To Enlarge Living Room And  4'4"" X 14'10"" At Rear To Expand Kitchen And Family Room With 2 New 2nd Floor Balconies: 4' X 15' In Front And 40'7"" X 4' At Rear."
"14014-30005-02258","1460 N LAUREL WAY","90210","5","147B161   182","147B161   182","4355015048","RE15-1-H","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2611.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2017-01-17T00:00:00.000",,,,,"Issued","0",,,"ADDRESS","34.09884","-118.41764","2022-09-10T00:00:00.000","Supplemental Permit To Permit Number 14014-20001-02258 To Change From Contractor To Owner-Builder"
"13016-10001-21092","5526 N MONTEREY ROAD","90042","14","148-5A231 132","148-5A231 132","5301014014","R1-1","East Los Angeles","Northeast Los Angeles","Arroyo Seco",,"1837.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2013-12-12T00:00:00.000","2013-12-12T00:00:00.000",,,,,"Permit Expired","1500",,,"ADDRESS","34.10198","-118.18645","2022-09-10T00:00:00.000","Supplemental To 13016-10000-21092.  Revise Structural Detail & New Skylight."
"22016-90000-06798","7221 W 90TH ST","90045","11","096B157   819","096B157   819","4119030004","R1-1","West Los Angeles","Westchester - Playa del Rey","Westchester/Playa",,"2766.04","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2022-03-08T00:00:00.000",,,,,"Issued","501",,,"ADDRESS","33.95653","-118.41984","2022-09-10T00:00:00.000","Replace 1 Door(S). Same Size, Location, Number, Type."
"16016-20000-12785","3637 S 5TH AVE","90018","10","120B189  1436","120B189  1436","5044027010","R1-1-HPOZ","South Los Angeles","West Adams - Baldwin Hills - Leimert","Untd Nghbrhds of Hstrc Arlington Hghts/W Adams/Jef",,"2190.20","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2016-06-15T00:00:00.000",,,,,"Issued","5000",,,"ADDRESS","34.02172","-118.32252","2022-09-10T00:00:00.000","Remove (E) Roof And Install Cool Roof Shingles Over (E) Sheathing"
"14016-10002-18697","837 N SPRING ST","90012","1","135A215   314","135A215   301; 135A215   302; 135A215   307; 135A215   310; 135A215   314","5408031001","C2-2","Central","Central City North","Historic Cultural",,"2071.03","Building","Bldg-Alter/Repair","Commercial","16","Retail","2015-02-11T00:00:00.000","2015-05-01T00:00:00.000",,,,,"Permit Finaled","25000",,,"PIN","34.06296813","-118.23676788","2022-09-10T00:00:00.000","Supplemental For Exterior Openings On 2nd, 3rd And Roof Levels.  Includes Urm Retrofit Per Appendix A-1."
"10016-20000-22987","6556 N KRAFT AVE","91606","2","180B169   609","180B169   609","2335001001","R1-1","South Valley","North Hollywood - Valley Village","Mid-Town North Hollywood",,"1232.05;1241.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2010-12-20T00:00:00.000",,,,,"Permit Finaled","12000",,,"ADDRESS","34.19009","-118.38001","2022-09-10T00:00:00.000","Kitchen/Bathroom Remodel For Residential Buildings (No Structural Changes).  Valuation To Be Verified By The Field Inspector.  ---Re-Roof With Class A Or B Material Weighing Less Than 6 Pound Per Sq. Ft.  Smoke Detectors Required.  ---Re-Stucco, Replace Drywall (No New Walls Added).  Valuation To Be Verified By The Field Inspector. 												--- Window And Door Change-Out (Same Size, Type, And Location) For Residential Buildings.  Dual Glazing, Labeled And Certified By National Fenestration Rating Council (Nfrc), Is Required For Doors And Windows Replaced In All Residential Buildings, Three Stories Or Less, Per Section 152(B) Of Title 24.  No Structural Changes.  Valuation To Be Verified By The Field Inspector."
"17016-90000-08685","12168 W VIEWCREST ROAD","91604","2","162B165   909","162B165   909","2376013001","R1-1","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Studio City","YES","1439.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2017-04-07T00:00:00.000",,,,,"Permit Finaled","3500",,,"ADDRESS","34.1382","-118.39864","2022-09-10T00:00:00.000","Add Sill Plate Anchors Bolts And Cripple Wall Plywood Per L.A. City Std. Plan #1; No Foundation Replacement (Eq Hazard Reduction Per Chapter 92)."
"13019-30000-01945","5923 N VAN NUYS BLVD","91411","4","177A151   185","177A151   185","2244001020","C2-1VL","South Valley","Van Nuys - North Sherman Oaks","Van Nuys",,"1284.00","Building","Bldg-Demolition","Commercial","8","Auto Repair Garage","2013-07-24T00:00:00.000","2013-08-07T00:00:00.000",,,,"0","Permit Finaled","37000",,,"PIN","34.17831798","-118.44921314","2022-09-10T00:00:00.000","Demolish (E) 1-Story Auto Repair, Shop & Storage Building"
"14047-20000-01875","18860 W ROSITA ST","91356","3","168B121   474","168B121   474","2177011001","RE11-1","South Valley","Encino - Tarzana","Tarzana","YES","1398.01","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private","2014-12-31T00:00:00.000","2015-01-15T00:00:00.000","2015-04-17T00:00:00.000",,,,"CofO Issued","7000",,,"ADDRESS","34.15406","-118.54322","2022-09-10T00:00:00.000","Add 7'X8' Spa To (E) Pool Per Std. Plan #268 And Remodel (E) Pool"
"15016-20000-11666","22222 W VICTORY BLVD","91367","3","177B101     5","177B101     5","2146002040","R3-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills - Warner Center",,"1351.14","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2015-06-04T00:00:00.000","2015-06-08T00:00:00.000",,,,,"Permit Expired","2000",,,"ADDRESS","34.18623","-118.61159","2022-09-10T00:00:00.000","Remove And Replace Damage Balcony Framing And Partition Wall In Existing Apartment Balcony.  Less Than 10% Damage, Replace With Same Size And Spacing.  Units Of Work Building ""H"" 109, 108, 209, And 113, 115, 213, 214."
"18016-10000-22102","6320 N CANOGA AVE # 240E","91367","3","180B105    72","180B105    72","2149001033","(WC)DOWNTOWN-SN","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills-Warner Center",,"1349.05","Building","Bldg-Alter/Repair","Commercial","13","Office","2018-07-11T00:00:00.000","2018-07-12T00:00:00.000",,,,,"Permit Finaled","85000",,,"ADDRESS","34.18499","-118.59722","2022-09-10T00:00:00.000","Tenant Improvement To (E) Office Space Work To Include Non-Structural Interior Partitions And Ceiling"
"16014-10000-01032","7511 W ALPINE WAY","91042","7","213B197    79","213B197    79","2552043019","RE11-1","North Valley","Sunland-E LaTuna Cyn-Lakevw Ter-Shadow Hls-Tujunga","Sunland - Tujunga","YES","1011.22","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private","2016-03-09T00:00:00.000","2016-03-17T00:00:00.000",,,,,"Issued","25000",,,"ADDRESS","34.27748","-118.29582","2022-09-10T00:00:00.000","Irr Shape Pool (20' X 40' ) With Spa (7' X  7') Per City Standard #265.  Grading For Pool Is Under 16030-10000-01608."
