SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-410969051,12/31/2016 02:48:00 PM,01/03/2017 09:32:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/03/2017 12:00:00 AM,01/03/2017 09:32:00 AM,Y,N,"2522 E ALCAZAR ST, 90033",2522,E,ALCAZAR,ST,90033,34.06141405,-118.1962482,"(34.0614140547, -118.196248231)",635,C,2,East Los Angeles APC,14,Jose Huizar,,,HOLLENBECK,23450,508,335,,9,
1-410974641,12/31/2016 02:47:00 PM,01/03/2017 09:25:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/03/2017 12:00:00 AM,01/03/2017 09:25:00 AM,Y,N,"3754 W LOCKLAND DR, 90008",3754,W,LOCKLAND,DR,90008,34.00791802,-118.3400334,"(34.0079180235, -118.340033372)",673,E,3,South Los Angeles APC,8,Marqueece Harris-Dawson,79,EMPOWERMENT CONGRESS WEST AREA NDC,SOUTHWEST,22725,761,1025,7,14,54
1-410973400,12/31/2016 02:47:00 PM,01/04/2017 10:34:00 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,iOS,Y,HBT,01/03/2017 10:33:00 AM,01/04/2017 10:34:00 AM,Y,N,"6434 W YUCCA ST, 90028",6434,W,YUCCA,ST,90028,34.10380506,-118.3305645,"(34.1038050613, -118.330564501)",593,F,4,Central APC,13,Mitch O'Farrell,29,HOLLYWOOD HILLS WEST NC,HOLLYWOOD,23446,415,334,,8,82
1-410974563,12/31/2016 02:47:00 PM,01/04/2017 08:47:00 AM,SR Created,OCB,Graffiti Removal,Cancelled,Mobile App,Android,N,HBT,01/03/2017 08:45:00 AM,01/04/2017 08:47:00 AM,Y,N,"5270 W SUNSET BLVD, 90027",5270,W,SUNSET,BLVD,90027,34.097934,-118.3050579,"(34.0979339969, -118.305057867)",593,H,4,Central APC,13,Mitch O'Farrell,34,EAST HOLLYWOOD NC,HOLLYWOOD,23445,428,456,16,8,58
1-410974504,12/31/2016 02:46:00 PM,01/06/2017 03:34:00 PM,SR Created,BOS,Electronic Waste,Closed,Mobile App,Android,N,NC,01/06/2017 12:00:00 AM,01/06/2017 03:34:00 PM,Y,,"5250 DE LONGPRE AV, 90027",5250,,DE LONGPRE,AV,90027,34.0965747,-118.3038557,"(34.0965747037, -118.303855727)",593,J,5,Central APC,13,Mitch O'Farrell,34,EAST HOLLYWOOD NC,HOLLYWOOD,23445,428,456,,8,58
1-410971771,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"5285 W BEVERLY BLVD, 90004",5285,W,BEVERLY,BLVD,90004,,,,593,F,7,Central APC,4,David Ryu,119,GREATER WILSHIRE NC,WILSHIRE,,,,,,
1-410972174,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"BEVERLY BLVD AT JUANITA AVE, 90004",,,,,90004,,,,594,A,7,Central APC,13,Mitch O'Farrell,53,RAMPART VILLAGE NC,OLYMPIC,,,,,,
1-410971621,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"4457 W BEVERLY BLVD, 90004",4457,W,BEVERLY,BLVD,90004,,,,593,H,7,Central APC,13,Mitch O'Farrell,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,,,,,,
1-410972090,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"BEVERLY BLVD AT JUANITA AVE, 90004",,,,,90004,,,,594,A,7,Central APC,13,Mitch O'Farrell,53,RAMPART VILLAGE NC,OLYMPIC,,,,,,
1-410971659,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"4451 W BEVERLY BLVD, 90004",4451,W,BEVERLY,BLVD,90004,,,,593,H,7,Central APC,13,Mitch O'Farrell,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,,,,,,
1-410972298,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"BEVERLY BLVD AT VERMONT AVE, 90004",,,,,90004,,,,594,A,7,Central APC,13,Mitch O'Farrell,53,RAMPART VILLAGE NC,OLYMPIC,,,,,,
1-410971913,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"3969 W BEVERLY BLVD, 90004",3969,W,BEVERLY,BLVD,90004,,,,594,A,7,Central APC,13,Mitch O'Farrell,55,WILSHIRE CENTER - KOREATOWN NC,RAMPART,,,,,,
1-410972061,12/31/2016 02:42:00 PM,05/09/2017 10:08:00 AM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,05/09/2017 10:08:00 AM,Y,,"3700 W BEVERLY BLVD, 90004",,W,BEVERLY,BLVD,90004,,,,594,A,7,Central APC,13,Mitch O'Farrell,53,RAMPART VILLAGE NC,OLYMPIC,,,,,,
1-410968591,12/31/2016 02:42:00 PM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/05/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"820 N CENTENNIAL ST, 90012",820,N,CENTENNIAL,ST,90012,34.06563428,-118.2464254,"(34.0656342839, -118.246425414)",634,F,2,Central APC,1,Gilbert Cedillo,46,HISTORIC CULTURAL NC,CENTRAL,22728,484,1368,,11,28
1-410972127,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"BEVERLY BLVD AT JUANITA AVE, 90004",,,,,90004,,,,594,A,7,Central APC,13,Mitch O'Farrell,53,RAMPART VILLAGE NC,OLYMPIC,,,,,,
1-410971734,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"4520 W BEVERLY BLVD, 90004",4520,W,BEVERLY,BLVD,90004,,,,593,H,7,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,,,,,,
1-410971824,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"4282 W BEVERLY BLVD, 90004",4282,W,BEVERLY,BLVD,90004,,,,593,J,7,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,,,,,,
1-410972024,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"3680 W BEVERLY BLVD, 90004",3680,W,BEVERLY,BLVD,90004,,,,594,A,7,Central APC,13,Mitch O'Farrell,53,RAMPART VILLAGE NC,OLYMPIC,,,,,,
1-410972076,12/31/2016 02:42:00 PM,05/09/2017 10:14:00 AM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,05/09/2017 10:14:00 AM,Y,,"3700 W BEVERLY BLVD, 90004",,W,BEVERLY,BLVD,90004,,,,594,A,7,Central APC,13,Mitch O'Farrell,53,RAMPART VILLAGE NC,OLYMPIC,,,,,,
1-410972251,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"BEVERLY BLVD AT VERMONT AVE, 90004",,,,,90004,,,,594,A,7,Central APC,13,Mitch O'Farrell,53,RAMPART VILLAGE NC,OLYMPIC,,,,,,
1-410971950,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"3708 W BEVERLY BLVD, 90004",3708,W,BEVERLY,BLVD,90004,,,,594,A,7,Central APC,13,Mitch O'Farrell,53,RAMPART VILLAGE NC,OLYMPIC,,,,,,
1-410971862,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"4281 W BEVERLY BLVD, 90004",4281,W,BEVERLY,BLVD,90004,,,,593,J,7,Central APC,13,Mitch O'Farrell,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,,,,,,
1-410971697,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"4520 W BEVERLY BLVD, 90004",4520,W,BEVERLY,BLVD,90004,,,,593,H,7,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,,,,,,
1-410971987,12/31/2016 02:42:00 PM,12/31/2016 02:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,12/31/2016 02:42:00 PM,Y,,"3680 W BEVERLY BLVD, 90004",3680,W,BEVERLY,BLVD,90004,,,,594,A,7,Central APC,13,Mitch O'Farrell,53,RAMPART VILLAGE NC,OLYMPIC,,,,,,
1-410971899,12/31/2016 02:42:00 PM,02/15/2017 01:40:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,02/15/2017 01:40:00 PM,Y,,"4305 W BEVERLY BLVD, 90004",,W,BEVERLY,BLVD,90004,,,,593,J,7,Central APC,13,Mitch O'Farrell,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,,,,,,
1-410971810,12/31/2016 02:42:00 PM,05/09/2017 09:54:00 AM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/14/2016 12:00:00 AM,05/09/2017 09:54:00 AM,Y,,"4336 W BEVERLY BLVD, 90004",,W,BEVERLY,BLVD,90004,,,,593,J,7,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,,,,,,
1-410964251,12/31/2016 02:39:00 PM,01/06/2017 04:04:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,EV,01/06/2017 12:00:00 AM,01/06/2017 04:04:00 PM,Y,N,"8846 N DORRINGTON AVE, 91331",8846,N,DORRINGTON,AVE,91331,34.23065172,-118.4313171,"(34.2306517229, -118.431317134)",502,C,7,North Valley APC,6,Nury Martinez,6,ARLETA NC,MISSION,18907,139,453,,3,41
1-410966602,12/31/2016 02:39:00 PM,01/04/2017 11:16:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,NC,01/04/2017 12:00:00 AM,01/04/2017 11:16:00 AM,Y,,"3249 N ANDRITA ST, 90065",3249,N,ANDRITA,ST,90065,34.1186071,-118.2429701,"(34.1186070962, -118.242970052)",594,G,1,East Los Angeles APC,13,Mitch O'Farrell,39,GLASSELL PARK NC,NORTHEAST,24030,388,476,,8,56
1-410963981,12/31/2016 02:36:00 PM,01/06/2017 01:32:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/06/2017 12:00:00 AM,01/06/2017 01:32:00 PM,Y,N,"8846 N DORRINGTON AVE, 91331",8846,N,DORRINGTON,AVE,91331,34.23065172,-118.4313171,"(34.2306517229, -118.431317134)",502,C,7,North Valley APC,6,Nury Martinez,6,ARLETA NC,MISSION,18907,139,453,,3,41
1-410962201,12/31/2016 02:35:00 PM,01/07/2017 02:35:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,HB,01/07/2017 12:00:00 AM,01/07/2017 02:35:00 PM,Y,N,"956 W 11TH ST, 90731",956,W,11TH,ST,90731,33.73435628,-118.2980934,"(33.7343562807, -118.298093388)",824,A,6,Harbor APC,15,Joe Buscaino,95,CENTRAL SAN PEDRO NC,HARBOR,3342,977,1210,,15,36
1-410964671,12/31/2016 02:35:00 PM,01/06/2017 03:52:00 PM,SR Created,BOS,Electronic Waste,Closed,Call,,N,EV,01/06/2017 12:00:00 AM,01/06/2017 03:52:00 PM,Y,N,"8846 DORRINGTON AV, 91331",8846,,DORRINGTON,AV,91331,34.23074862,-118.4314307,"(34.2307486197, -118.431430732)",502,C,7,North Valley APC,6,Nury Martinez,6,ARLETA NC,MISSION,18907,139,453,,3,41
1-410962061,12/31/2016 02:34:00 PM,01/07/2017 02:35:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,HB,01/07/2017 12:00:00 AM,01/07/2017 02:35:00 PM,Y,N,"956 W 11TH ST, 90731",956,W,11TH,ST,90731,33.73435628,-118.2980934,"(33.7343562807, -118.298093388)",824,A,6,Harbor APC,15,Joe Buscaino,95,CENTRAL SAN PEDRO NC,HARBOR,3342,977,1210,,15,36
1-410960098,12/31/2016 02:34:00 PM,01/11/2017 09:53:00 AM,SR Created,OCB,Graffiti Removal,Cancelled,Mobile App,Android,N,HBT,01/10/2017 09:51:00 AM,01/11/2017 09:53:00 AM,Y,N,"1100 N VERMONT AVE, 90029",1100,N,VERMONT,AVE,90029,34.09117786,-118.2915821,"(34.0911778586, -118.291582142)",594,A,5,Central APC,13,Mitch O'Farrell,34,EAST HOLLYWOOD NC,NORTHEAST,23447,433,1285,16,8,58
1-410959928,12/31/2016 02:33:00 PM,01/06/2017 03:14:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,Y,HB,01/06/2017 12:00:00 AM,01/06/2017 03:14:00 PM,Y,,"1107 E O ST, 90744",1107,E,O,ST,90744,33.79253892,-118.2493174,"(33.7925389206, -118.249317394)",794,G,4,Harbor APC,15,Joe Buscaino,93,WILMINGTON NC,HARBOR,3350,953,626,,15,15
1-410961701,12/31/2016 02:33:00 PM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/05/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"821 N CENTENNIAL ST, 90012",821,N,CENTENNIAL,ST,90012,34.06578436,-118.2466228,"(34.0657843577, -118.246622821)",634,F,2,Central APC,1,Gilbert Cedillo,46,HISTORIC CULTURAL NC,CENTRAL,22728,484,1368,,11,28
1-410952421,12/31/2016 02:27:00 PM,01/04/2017 09:19:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/04/2017 12:00:00 AM,01/04/2017 09:19:00 AM,Y,N,"20111 W LEADWELL ST, 91306",20111,W,LEADWELL,ST,91306,34.2035795,-118.571378,"(34.2035795013, -118.571377964)",530,E,4,South Valley APC,3,Bob Blumenfield,14,WINNETKA NC,TOPANGA,4282,290,281,,4,66
1-410957434,12/31/2016 02:26:00 PM,12/31/2016 02:26:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/12/2016 12:00:00 AM,12/31/2016 02:26:00 PM,Y,,"4569 MELROSE AV, 90029",4569,,MELROSE,AV,90029,,,,593,J,6,Central APC,13,Mitch O'Farrell,33,HOLLYWOOD STUDIO DISTRICT NC,HOLLYWOOD,,,,,,
1-410953411,12/31/2016 02:26:00 PM,01/05/2017 03:01:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/05/2017 12:00:00 AM,01/05/2017 03:01:00 PM,Y,N,"12012 W GOSHEN AVE, 90049",12012,W,GOSHEN,AVE,90049,34.04598604,-118.4668457,"(34.0459860386, -118.466845713)",631,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,23680,844,1383,9,10,
1-410957321,12/31/2016 02:26:00 PM,12/31/2016 02:26:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/12/2016 12:00:00 AM,12/31/2016 02:26:00 PM,Y,,"MELROSE AVE AT MARIPOSA AVE, 90004",,,,,90004,,,,593,J,6,Central APC,13,Mitch O'Farrell,33,HOLLYWOOD STUDIO DISTRICT NC,RAMPART,,,,,,
1-410958582,12/31/2016 02:26:00 PM,12/31/2016 02:26:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/12/2016 12:00:00 AM,12/31/2016 02:26:00 PM,Y,,"701 N NORMANDIE AVE, 90029",701,N,NORMANDIE,AVE,90029,,,,593,J,6,Central APC,13,Mitch O'Farrell,33,HOLLYWOOD STUDIO DISTRICT NC,HOLLYWOOD,,,,,,
1-410957359,12/31/2016 02:26:00 PM,12/31/2016 02:26:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/12/2016 12:00:00 AM,12/31/2016 02:26:00 PM,Y,,"MELROSE AVE AT MARIPOSA AVE, 90004",,,,,90004,,,,593,J,6,Central APC,13,Mitch O'Farrell,33,HOLLYWOOD STUDIO DISTRICT NC,RAMPART,,,,,,
1-410958508,12/31/2016 02:26:00 PM,12/31/2016 02:26:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/12/2016 12:00:00 AM,12/31/2016 02:26:00 PM,Y,,"MELROSE AVE AT MARIPOSA AVE, 90004",,,,,90004,,,,593,J,6,Central APC,13,Mitch O'Farrell,33,HOLLYWOOD STUDIO DISTRICT NC,RAMPART,,,,,,
1-410958545,12/31/2016 02:26:00 PM,12/31/2016 02:26:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/12/2016 12:00:00 AM,12/31/2016 02:26:00 PM,Y,,"4550 MELROSE AV, 90004",4550,,MELROSE,AV,90004,,,,593,J,6,Central APC,13,Mitch O'Farrell,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,,,,,,
1-410957471,12/31/2016 02:26:00 PM,12/31/2016 02:26:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/12/2016 12:00:00 AM,12/31/2016 02:26:00 PM,Y,,"MELROSE AVE AT NORMANDIE AVE, 90004",,,,,90004,,,,593,J,6,Central APC,13,Mitch O'Farrell,33,HOLLYWOOD STUDIO DISTRICT NC,RAMPART,,,,,,
1-410958619,12/31/2016 02:26:00 PM,12/31/2016 02:26:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/12/2016 12:00:00 AM,12/31/2016 02:26:00 PM,Y,,"701 N NORMANDIE AVE, 90029",701,N,NORMANDIE,AVE,90029,,,,593,J,6,Central APC,13,Mitch O'Farrell,33,HOLLYWOOD STUDIO DISTRICT NC,HOLLYWOOD,,,,,,
1-410957397,12/31/2016 02:26:00 PM,12/31/2016 02:26:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,HBT,12/12/2016 12:00:00 AM,12/31/2016 02:26:00 PM,Y,,"MELROSE AVE AT NORMANDIE AVE, 90004",,,,,90004,,,,593,J,6,Central APC,13,Mitch O'Farrell,33,HOLLYWOOD STUDIO DISTRICT NC,RAMPART,,,,,,
1-410952261,12/31/2016 02:25:00 PM,01/05/2017 12:00:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/05/2017 12:00:00 AM,01/05/2017 12:00:00 PM,Y,N,"12012 W GOSHEN AVE, 90049",12012,W,GOSHEN,AVE,90049,34.04598604,-118.4668457,"(34.0459860386, -118.466845713)",631,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,23680,844,1383,9,10,
1-410955051,12/31/2016 02:21:00 PM,12/31/2016 02:24:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,WLA,01/07/2017 12:00:00 AM,12/31/2016 02:24:00 PM,Y,N,"3652 S CLARINGTON AVE, 90034",3652,S,CLARINGTON,AVE,90034,34.02581921,-118.4027756,"(34.0258192117, -118.4027756)",672,F,1,West Los Angeles APC,5,Paul Koretz,115,PALMS NC,PACIFIC,23451,883,1129,9,6,74
1-410953815,12/31/2016 02:17:00 PM,01/06/2017 09:28:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,Y,NC,01/06/2017 12:00:00 AM,01/06/2017 09:28:00 AM,Y,,"509 N BERENDO ST, 90004",509,N,BERENDO,ST,90004,34.07944144,-118.2942407,"(34.079441442, -118.29424074)",594,A,7,Central APC,13,Mitch O'Farrell,55,WILSHIRE CENTER - KOREATOWN NC,RAMPART,22721,453,933,16,8,89
1-410949195,12/31/2016 02:17:00 PM,01/03/2017 03:55:00 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Android,N,LACC,01/03/2017 03:54:00 PM,01/03/2017 03:55:00 PM,Y,N,"1709 W 45TH ST, 90062",1709,W,45TH,ST,90062,34.00289765,-118.3094595,"(34.0028976471, -118.309459457)",673,H,4,South Los Angeles APC,8,Marqueece Harris-Dawson,81,EMPOWERMENT CONGRESS CENTRAL AREA NDC,77TH STREET,24027,742,1044,7,14,35
1-410952831,12/31/2016 02:17:00 PM,01/04/2017 12:23:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/04/2017 12:00:00 AM,01/04/2017 12:23:00 PM,Y,N,"609 E CALIFORNIA AVE, 90291",609,E,CALIFORNIA,AVE,90291,33.99164471,-118.4655393,"(33.9916447114, -118.465539331)",671,H,5,West Los Angeles APC,11,Mike Bonin,68,VENICE NC,PACIFIC,25073,906,850,10,10,30
1-410953971,12/31/2016 02:17:00 PM,01/04/2017 09:05:00 PM,SR Created,OCB,Graffiti Removal,Cancelled,Call,,N,NEGB_ELA,01/04/2017 09:04:00 PM,01/04/2017 09:05:00 PM,Y,N,"1701 N KILBOURN ST, 90065",1701,N,KILBOURN,ST,90065,34.10186086,-118.2297353,"(34.1018608557, -118.229735263)",594,H,4,East Los Angeles APC,1,Gilbert Cedillo,102,GREATER CYPRESS PARK NC,NORTHEAST,24030,378,1214,13,11,94
1-410953821,12/31/2016 02:16:00 PM,01/05/2017 02:30:00 PM,SR Created,OCB,Graffiti Removal,Closed,Email,,N,KYCC,01/05/2017 02:30:00 PM,01/05/2017 02:30:00 PM,Y,N,"2950 SAN MARINO ST, 90006",2950,,SAN MARINO,ST,90006,34.05442199,-118.2933352,"(34.0544219891, -118.293335179)",634,A,3,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,22723,620,1246,,12,89
1-410951621,12/31/2016 02:16:00 PM,01/19/2017 06:10:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,WLA,01/05/2017 12:00:00 AM,01/19/2017 06:10:00 AM,Y,N,"PARK AVE AT OCEAN FRONT WALK, 90291",,,,,90291,33.9911353,-118.4776762,"(33.9911353042, -118.477676204)",671,G,6,West Los Angeles APC,11,Mike Bonin,68,VENICE NC,PACIFIC,25073,908,970,10,10,30
1-410943461,12/31/2016 02:15:00 PM,01/09/2017 03:14:00 PM,SR Created,OCB,Graffiti Removal,Closed,Email,,N,CCAC,01/05/2017 02:31:00 PM,01/09/2017 03:14:00 PM,Y,N,"HOOVER ST AT SAN MARINO ST, 90006",,,,,90006,34.05471589,-118.2842754,"(34.054715885, -118.284275426)",634,B,3,Central APC,1,Gilbert Cedillo,54,MACARTHUR PARK NC,OLYMPIC,22723,621,1292,,11,63
1-410943181,12/31/2016 02:14:00 PM,12/31/2016 02:15:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,WLA,01/07/2017 12:00:00 AM,12/31/2016 02:15:00 PM,Y,N,"3729 S DUNN DR, 90034",3729,S,DUNN,DR,90034,34.02442476,-118.4010528,"(34.0244247645, -118.401052832)",672,G,1,West Los Angeles APC,5,Paul Koretz,115,PALMS NC,PACIFIC,23451,883,688,9,6,74
1-410943121,12/31/2016 02:14:00 PM,01/09/2017 03:16:00 PM,SR Created,OCB,Graffiti Removal,Closed,Email,,N,CCAC,01/04/2017 02:47:00 PM,01/09/2017 03:16:00 PM,Y,N,"HOOVER ST AT 12TH ST, 90006",,,,,90006,34.04911374,-118.2842038,"(34.0491137444, -118.28420379)",634,B,4,Central APC,1,Gilbert Cedillo,76,PICO UNION NC,OLYMPIC,22723,622,479,,11,8
1-410944397,12/31/2016 02:14:00 PM,01/03/2017 01:38:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,Y,EV,01/03/2017 12:00:00 AM,01/03/2017 01:38:00 PM,Y,,"11670 W REMINGTON ST, 91342",11670,W,REMINGTON,ST,91342,34.28242122,-118.3867074,"(34.2824212156, -118.386707397)",482,H,7,North Valley APC,7,Vacant,9,FOOTHILL TRAILS DISTRICT NC,FOOTHILL,18912,16,1559,,1,9
1-410944450,12/31/2016 02:14:00 PM,01/05/2017 02:34:00 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,iOS,N,GAPBH,01/02/2017 02:34:00 PM,01/05/2017 02:34:00 PM,Y,N,"2501 E 3RD ST, 90033",2501,E,3RD,ST,90033,34.04088866,-118.209866,"(34.0408886569, -118.209866018)",635,B,5,East Los Angeles APC,14,Jose Huizar,50,BOYLE HEIGHTS NC,HOLLENBECK,23450,520,239,,9,38
1-410950096,12/31/2016 02:13:00 PM,01/06/2017 08:39:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,SLA,01/06/2017 12:00:00 AM,01/06/2017 08:39:00 AM,Y,,"8955 S DENKER AVE, 90047",8955,S,DENKER,AVE,90047,33.95486724,-118.3048258,"(33.954867241, -118.304825803)",703,J,3,South Los Angeles APC,8,Marqueece Harris-Dawson,84,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,77TH STREET,23678,784,1167,7,14,20
1-410949973,12/31/2016 02:13:00 PM,01/05/2017 02:18:00 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,iOS,N,GAPBH,01/02/2017 02:18:00 PM,01/05/2017 02:18:00 PM,Y,N,"2501 E 4TH ST, 90033",2501,E,4TH,ST,90033,34.04012804,-118.2103918,"(34.0401280429, -118.210391765)",635,A,5,East Los Angeles APC,14,Jose Huizar,50,BOYLE HEIGHTS NC,HOLLENBECK,23450,520,239,,9,38
