LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0002509602-0001-9,SWEETBEAT CORPORATION,,6200 WILSHIRE BLVD SUITE #1006,LOS ANGELES,90048-5811,6200 WILSHIRE 90048-5811,2801 TOWNSGATE ROAD #216,WESTLAKE VILLAGE,91361-3003,453920,Art dealers,5,04/14/2010,,"(34.0632, -118.3635)",23679,6,,812,,26
0002511196-0001-7,JAMIE MARIE SANTELLANO,JAMIE SANTELLANO DESIGNS,20044 SHADOW ISLAND DRIVE,CANYON COUNTRY,91351-5799,20044 SHADOW ISLAND 91351-5799,,,,453920,Art dealers,0,07/06/2010,,"(34.4281, -118.4836)",19334,,2267,,,
0002513670-0001-8,MARK S LICARI,,1334 DOUGLAS STREET,LOS ANGELES,90026-3443,1334 DOUGLAS 90026-3443,1334 DOUGLAS STREET,LOS ANGELES,90026-3443,453920,Art dealers,13,06/30/2002,,"(34.0752, -118.251)",23444,8,479,1367,,31
0002513913-0001-4,KAREN KIMMEL,KAREN KIMMEL STUDIOS,3201 CASITAS AVENUE,LOS ANGELES,90039-2205,3201 CASITAS 90039-2205,2922 PICO BLVD,SANTA MONICA,90405-2051,453920,Art dealers,13,01/01/2007,,"(34.1148, -118.2504)",23670,8,392,583,,42
0002514495-0001-9,ISAAC WENGLIN,DUB GLASSWORKS,7911 BALBOA BLVD,VAN NUYS,91406-1621,7911 BALBOA 91406-1621,,,,453920,Art dealers,6,07/29/2010,,"(34.2142, -118.5013)",19734,3,251,432,,61
0002515621-0001-9,JENNIFER ELAINE JOSEPH,DEXTER ART CONSULTING,245 S LARCHMONT BLVD,LOS ANGELES,90004-3710,245 LARCHMONT 90004-3710,245 S LARCHMONT BLVD,LOS ANGELES,90004-3710,453920,Art dealers,13,08/01/2010,,"(34.07, -118.3236)",22721,7,577,348,,86
0002515988-0001-7,SHING YIN KHOR,SAWDUST PRESS,6107 KENISTON AVENUE,LOS ANGELES,90043-3736,6107 KENISTON 90043-3736,,,,453920,Art dealers,8,02/01/2009,,"(33.9843, -118.3417)",23674,14,757,1041,7,24
0002516386-0001-6,PATSY COX,,1128 W KENSINGTON ROAD,LOS ANGELES,90026-4354,1128 KENSINGTON 90026-4354,1128 W KENSINGTON ROAD,LOS ANGELES,90026-4354,453920,Art dealers,1,08/30/2001,,"(34.0706, -118.2592)",23444,11,482,579,,31
0002520358-0001-7,ARTSPACE WAREHOUSE LLC,,7358 BEVERLY BLVD,LOS ANGELES,90036-2501,7358 BEVERLY 90036-2501,,,,453920,Art dealers,5,09/15/2010,,"(34.0761, -118.3499)",23667,6,623,1260,,26
0002523126-0001-2,RICHARD JULIAN BLANCO,DIENZO,2275   HUNTINGTON DRIVE   #532,SAN MARINO,91108-2640,2275 HUNTINGTON 91108-2640,330 W CALIFORNIA BLVD   APT #103,PASADENA,91105-2929,453920,Art dealers,0,09/23/2010,,"(34.1224, -118.1054)",3238,,1390,,,
0002523930-0001-4,LEIA JERVERT,,1623  1/2 WATERLOO STREET,LOS ANGELES,90026-2494,1623 WATERLOO 90026-2494,1908 253rd,Lomita,90717-1814,453920,Art dealers,13,04/01/2009,,"(34.0853, -118.263)",23444,8,468,542,,31
0002524735-0001-8,"SIMON PAUL SCOTT, INC.",JARDINS DU JOUR AND BELLE CHASSE HOME | JARDINS EN FLEUR,5650 MAYNARD AVENUE,WOODLAND HILLS,91367-4333,5650 MAYNARD 91367-4333,5650 MAYNARD AVENUE,WOODLAND HILLS,91367-4333,453920,Art dealers,3,01/01/2009,,"(34.1735, -118.6222)",19347,4,306,1484,,49
0002525695-0001-9,STEVE MARTIN FARROW,,13338 MCCORMICK STREET,SHERMAN OAKS,91401-5913,13338 MCCORMICK 91401-5913,,,,453920,Art dealers,4,11/20/2009,,"(34.1657, -118.4242)",19729,7,202,329,,83
0002526350-0001-4,NICHOLAS BROWN,NICK BROWN ART,16 DEERHILL DRIVE,ROLLING HILLS ESTATES,90274-5110,16 DEERHILL 90274-5110,16 Deerhill,Rolling Hills Estates,90274-5110,453920,Art dealers,0,05/15/2009,,"(33.7676, -118.3289)",25067,,2104,158,,
0002526461-0001-1,ROBINSON NGUYEN,RANAWAY,5314   BUCHANAN STREET,LOS ANGELES,90042-2444,5314 BUCHANAN 90042-2444,,,,453920,Art dealers,1,09/01/2010,,"(34.1181, -118.2005)",23673,11,365,584,,93
0002527343-0001-1,RAMON ALEXANDER HURTADO,,603 S COCHRAN AVENUE APT #310,LOS ANGELES,90036-4048,603 COCHRAN 90036-4048,364 S CLOVERDALE AVENUE   APT #206,LOS ANGELES,90036-3478,453920,Art dealers,5,03/11/2009,,"(34.0647, -118.3475)",23667,7,634,332,,26
0002527908-0001-9,HALCYON DAYS LTD,,14   BROOK STREET,LONDON W1S 1BD,-,14 BROOK,,,,453920,Art dealers,0,09/10/2010,,"(0.0, 0.0)",,,,,,
0002528109-0001-5,MARIA GREENSHIELDS ZIMAN INC,,1880 CENTURY PARKS  E SUITE #200,LOS ANGELES,90067-1602,1880 CENTURY 90067-1602,,,,453920,Art dealers,5,11/24/2009,,"(34.0614, -118.4145)",24032,6,870,739,9,75
0002529644-0001-5,RANDY MORROW,RARA SUPERSTAR FAMOUS,1310 12TH AVENUE,LOS ANGELES,90019-4379,1310 12TH 90019-4379,POST OFFICE BOX #1221,VENICE,90294-1221,453920,Art dealers,10,08/01/2006,,"(34.0471, -118.3248)",23080,12,648,899,,19
0002531930-0001-6,BRIAN MEILER,,1733 LUCILE AVENUE #14,LOS ANGELES,90026-1000,1733 LUCILE 90026-1000,21031 VENTURA BLVD SUITE #505,WOODLAND HILLS,91364-2259,453920,Art dealers,13,11/08/2010,,"(34.0938, -118.2763)",23444,8,467,596,,90
0002532534-0001-9,WORKS OF ART INC,,499 RUSTIC DRIVE,LOS ANGELES,90065-5035,499 RUSTIC 90065-5035,,,,453920,Art dealers,1,01/01/2005,,"(34.1043, -118.2081)",24030,11,376,589,13,92
0002533673-0001-4,MAYA LORRAINE CACERES LITTLE,,1120 N EL CENTRO AVENUE #6,LOS ANGELES,90038-2864,1120 EL CENTRO 90038-2864,,,,453920,Art dealers,13,01/10/2009,,"(34.0914, -118.3244)",23669,8,423,539,,57
0002534401-0001-1,CHRISTINE FRERICHS,CHRISTINE FRERICHS - ARTIST,421 S LA FAYETTE PARK PLACE #718,LOS ANGELES,90057-1653,421 LA FAYETTE PARK 90057-1653,,,,453920,Art dealers,1,09/01/2009,,"(34.0655, -118.2815)",24352,11,557,1318,,80
0002535406-0001-1,VANESSA ATLAN,,6158 TEMPLE HILL DRIVE,LOS ANGELES,90068-2917,6158 TEMPLE HILL 90068-2917,1541 N GARDNER STREET,LOS ANGELES,90046-2807,453920,Art dealers,4,01/01/2010,,"(34.1116, -118.3238)",24033,7,404,343,,64
0002536682-0001-5,MICHAEL R STUBBS,,1408 WELLESLEY AVENUE APT #2,LOS ANGELES,90025-2547,1408 WELLESLEY 90025-2547,2293 HOLLISTON AVENUE,ALTADENA,91001-3213,453920,Art dealers,11,01/01/2010,,"(34.0402, -118.4662)",23443,10,862,1379,9,50
0002537407-0001-0,FOLD GALLERY,ART GALLERY | FOLD GALLERY,453 S SPRING STREET #M7,LOS ANGELES,90013-2013,453 SPRING 90013-2013,453 S SPRING STREET SUITE #301,LOS ANGELES,90013-2072,453920,Art dealers,14,01/01/2011,,"(34.048, -118.2489)",23074,9,542,683,,76
0002538296-0001-9,BRENDA ERIN HURST,,2760 WINROCK AVENUE,ALTADENA,91001-1814,2760 WINROCK 91001-1814,,,,453920,Art dealers,0,02/01/2011,,"(34.1941, -118.1182)",2443,,1341,,,
0002540718-0001-8,IN ART INC,,3731 WILSHIRE BLVD SUITE #512,LOS ANGELES,90010-2823,3731 WILSHIRE 90010-2823,3731 Wilshire #512,Los Angeles,90010-2823,453920,Art dealers,10,01/31/2011,,"(34.0624, -118.3075)",22726,12,591,1261,,89
0002541634-0001-6,KIN WA NG,FENG SHUI KING,213   BOYD STREET   SUITE #A,LOS ANGELES,90013-1405,213 BOYD 90013-1405,,,,453920,Art dealers,14,02/04/2011,,"(34.0476, -118.2445)",23074,9,536,1502,,76
0002542135-0001-7,SCOTT AICHER,,826 ORO TERRACE,SAN PEDRO,90731-2936,826 ORO 90731-2936,,,,453920,Art dealers,15,01/01/2003,,"(33.7367, -118.3018)",3342,15,978,1450,,25
0002544028-0001-3,WENDY CORONADO,,15444 SATICOY STREET,VAN NUYS,91406-3346,15444 SATICOY 91406-3346,,,,453920,Art dealers,6,02/23/2011,,"(34.2084, -118.4693)",19734,3,220,1323,,18
0002544933-0001-8,JOHN-BERNARD RUBELI,,16029 MEADOWCREST ROAD,SHERMAN OAKS,91403-4717,16029 MEADOWCREST 91403-4717,,,,453920,Art dealers,4,01/01/2010,,"(34.137, -118.4805)",19732,6,339,669,11,62
0002545771-0001-4,TAINTED VISIONS INC,,5404 WHITSETT AVENUE SUITE #124,VALLEY VILLAGE,91607-1615,5404 WHITSETT 91607-1615,,,,453920,Art dealers,2,01/01/2011,,"(34.1688, -118.4052)",8890,5,204,1235,17,39
0002548048-0001-0,OHWOW LLC,,937 N LA CIENEGA BLVD,LOS ANGELES,90069-4709,937 LA CIENEGA 90069-4709,,,,453920,Art dealers,5,03/19/2011,,"(34.088, -118.3764)",24034,6,461,801,,26
0002551430-0001-8,MARTHA MEADE,,16914 DONNA YNEZ LANE,PACIFIC PALISADES,90272-2809,16914 DONNA YNEZ 90272-2809,,,,453920,Art dealers,11,01/01/2011,,"(34.0476, -118.5499)",25066,10,836,1392,,
0002551474-0001-1,KUJALI INTERNATIONAL /C,,1622 BARRY AVENUE #201,LOS ANGELES,90025-4299,1622 BARRY 90025-4299,,,,453920,Art dealers,11,04/10/2011,,"(34.0428, -118.4538)",23443,10,865,1381,9,50
0002557315-0001-9,DUANE PAUL DAVIDSON,,525 N LAKE STREET,LOS ANGELES,90026-4029,525 LAKE 90026-4029,525 N LAKE STREET,LOS ANGELES,90026-4029,453920,Art dealers,13,05/10/2005,,"(34.0731, -118.2679)",23444,8,470,789,,31
0002557551-0001-1,LOWELL NICKEL & PHOEBE BARNUM,BARNICKEL,3517 S CAROLINA STREET,SAN PEDRO,90731-6829,3517 CAROLINA 90731-6829,,,,453920,Art dealers,15,01/01/2011,,"(33.7122, -118.2906)",3342,15,987,1522,15,33
0002557946-0001-3,GERARDO BONILLA,GERRY BONILLA ART,1821 BOCA AVENUE,LOS ANGELES,90032-3708,1821 BOCA 90032-3708,,,,453920,Art dealers,14,01/01/2011,,"(34.0631, -118.1861)",23449,9,501,771,,91
0002558036-0001-3,ICHIRO IRIE,,1943 S WESTGATE AVENUE,LOS ANGELES,90025-5216,1943 WESTGATE 90025-5216,,,,453920,Art dealers,11,01/01/2010,,"(34.0362, -118.4538)",23443,10,867,1517,9,50
0002559177-0001-8,CAROLINA FONTOURA ALZAGA,FACARO,6007 S ST ANDREWS PLACE    #11,LOS ANGELES,90047-1335,6007 ST ANDREWS 90047-1335,,,,453920,Art dealers,8,01/01/2010,,"(33.9843, -118.312)",23678,14,769,1055,7,35
0002559494-0001-6,JOHN TAYLOR,,1232 N ORANGE GROVE AVENUE APT #3,WEST HOLLYWOOD,90046-5328,1232 ORANGE GROVE 90046-5328,1232 N ORANGE GROVE AVENUE APT #3,WEST HOLLYWOOD,90046-5328,453920,Art dealers,0,07/01/2009,,"(34.0932, -118.3603)",23677,,2105,,,
0002560033-0002-6,MARGIE STUBBS,,5137 CHESLEY AVENUE,LOS ANGELES,90043-2403,5137 CHESLEY 90043-2403,,,,453920,Art dealers,8,03/01/2015,,"(33.996, -118.3344)",23674,14,752,1037,7,24
0002563350-0001-8,THE LILIGARDEN CORPORATION,,13962 OXNARD STREET,VAN NUYS,91401-3853,13962 OXNARD 91401-3853,5810   RANCHITO AVENUE,VALLEY GLEN,91401-4345,453920,Art dealers,2,01/01/2007,,"(34.1793, -118.4369)",19729,5,243,510,,70
0002563475-0001-6,STEVEN E NASKER,PACIFIC WONDERLAND INC,2141 CLINTON STREET,LOS ANGELES,90026-4009,2141 CLINTON 90026-4009,651 N VENTURA AVENUE,VENTURA,93001-1942,453920,Art dealers,13,12/01/2009,,"(34.0741, -118.2671)",23444,8,470,789,,31
0002565062-0001-1,CHARLES BRYAN/ALMA FERREYRA,ALMA'S ART ASYLUM,7001 S LA CIENEGA BLVD #313,LOS ANGELES,90045-2066,7001 LA CIENEGA 90045-2066,,,,453920,Art dealers,0,10/01/2010,,"(33.9738, -118.3701)",25422,,1968,,,
0002565658-0001-3,"WALLACE KNOTT, JR",ITS KNOTT ART,3452 FLORESTA AVENUE,LOS ANGELES,90043-1812,3452 FLORESTA 90043-1812,2616 W 36TH STREET,LOS ANGELES,90018-3722,453920,Art dealers,0,06/01/2011,,"(33.9967, -118.3327)",23674,,2151,195,,
0002565792-0001-9,ALEXANDER CHRISTOV,COLOR PALETTE STUDIO,19111 LULL STREET,RESEDA,91335-1732,19111 LULL 91335-1732,,,,453920,Art dealers,3,06/09/2011,,"(34.2093, -118.5493)",18909,4,255,1546,,12
0002565915-0001-0,JAMES SCOTT,NIGHT NETWERK PRODUCTIONS,201 S SANTA FE AVENUE #202,LOS ANGELES,90012-4339,201 SANTA FE 90012-4339,,,,453920,Art dealers,14,10/01/2010,,"(34.0471, -118.2326)",23074,9,533,466,,28
0002566675-0001-4,EHUD LEVY,VENICE LOVE SHACK,2121 LINCOLN BLVD,VENICE,90291-3950,2121 LINCOLN 90291-3950,,,,453920,Art dealers,11,12/15/2010,,"(33.9952, -118.4552)",25073,10,910,1264,10,30
0002566847-0001-9,TRASHOLE INC,,3708   BEVERLY BLVD,LOS ANGELES,90004-3517,3708 BEVERLY 90004-3517,,,,453920,Art dealers,13,02/01/2008,,"(34.076, -118.2898)",22721,8,580,885,16,80
0002567827-0002-7,MOLLY LARKEY,,15821 VENTURA BLVD SUITE #370,ENCINO,91436-2909,15821 VENTURA 91436-2909,,,,453920,Art dealers,4,01/01/2013,,"(34.156, -118.4782)",19737,6,338,678,6,62
0002567978-0001-0,SUMMER ANNE MYERS / ANDREW JAMES MYERS,789 DESIGN,3644   CARMONA AVENUE   APT #8,LOS ANGELES,90016-5128,3644 CARMONA 90016-5128,,,,453920,Art dealers,10,07/05/2011,,"(34.0203, -118.3668)",23077,12,760,1122,,54
0002568546-0001-4,JOY C ALUMIT,OUR HUMAN HEARTS,4426 STILLWELL AVENUE,LOS ANGELES,90032-1236,4426 STILLWELL 90032-1236,201 N RAMPART BLVD,LOS ANGELES,90026-5230,453920,Art dealers,14,07/01/2011,,"(34.0968, -118.1635)",23449,9,496,514,,91
0002569074-0001-2,NICK HERMAN,,2020 VINE STREET,LOS ANGELES,90068-3915,2020 VINE 90068-3915,,,,453920,Art dealers,4,04/01/2009,,"(34.1072, -118.3267)",24033,7,405,371,,64
0002570941-0001-2,TODD CARPENTER,,841 S SERRANO AVENUE APT #208,LOS ANGELES,90005-2760,841 SERRANO 90005-2760,4983 SOMAM AVENUE,SAN DIEGO,92110-2355,453920,Art dealers,10,10/01/2010,,"(34.0566, -118.3065)",22722,12,608,647,,89
0002571408-0001-6,MICHAEL G PARKER,,454 SEATON STREET #1,LOS ANGELES,90013-2809,454 SEATON 90013-2809,1280   MADRONE STREET,ASHLAND,97520-3334,453920,Art dealers,14,07/27/2011,,"(34.0423, -118.2375)",23074,9,533,1287,,28
0002571410-0001-3,SISKO ART INC,,7756   BALBOA BLVD   SUITE #A,VAN NUYS,91406-2259,7756 BALBOA 91406-2259,7756   BALBOA BLVD   #A,VAN NUYS,91406-2259,453920,Art dealers,6,07/27/2011,,"(34.212, -118.5008)",19734,3,263,436,,61
0002573964-0001-5,SEMINAL PROJECTS INC,LUIS DE JESUS LOS ANGELES,1110 MATEO STREET,LOS ANGELES,90021-0021,1110 MATEO 90021-0021,,,,453920,Art dealers,14,09/01/2011,,"(34.0303, -118.232)",23082,9,533,1287,,76
0002575305-0001-3,RENEE BAYLOE,KOINONIA-FRIENDS TOUCHING LIVES,1946 1/2 S BRONSON AVENUE,LOS ANGELES,90018-1091,1946 BRONSON 90018-1091,1945 E CANOVA LANE,COMPTON,90221-4610,453920,Art dealers,10,07/26/2011,,"(34.0391, -118.3301)",23079,12,656,927,,19
0002575823-0001-2,MR MUSICHEAD INC,,7420 W SUNSET BLVD,LOS ANGELES,90046-3404,7420 SUNSET 90046-3404,7420 W SUNSET BLVD,LOS ANGELES,90046-3404,453920,Art dealers,13,09/01/2011,,"(34.0977, -118.3525)",23677,7,410,1237,,82
0002577871-0001-6,EJH BRAND LLC,,11301 W OLYMPIC BLVD    #560,LOS ANGELES,90064-1653,11301 OLYMPIC 90064-1653,11301 W OLYMPIC BLVD UNIT #560,LOS ANGELES,90064-1653,453920,Art dealers,11,07/06/2010,,"(34.0384, -118.442)",24029,10,868,1518,9,50
0002578317-0001-8,LNG MANAGEMENT CO LLC,CHEAPOILPAINTING.COM,633 W 5TH STREET SUITE #2800,LOS ANGELES,90071-2039,633 5TH 90071-2039,555 W 5TH STREET   SUITE #3500,LOS ANGELES,90013-1080,453920,Art dealers,14,01/01/2011,,"(34.0504, -118.2542)",24035,9,545,733,,76
0002579837-0001-3,OLGA PONOMARENKO,KITCHEN,2401 S SANTA FE AVENUE   APT #102,LOS ANGELES,90058-1148,2401 SANTA FE 90058-1148,2054   DRACENA DRIVE   APT #12,LOS ANGELES,90027-2659,453920,Art dealers,14,05/01/2010,,"(34.0155, -118.2304)",24353,9,533,1287,7,76
0002580591-0001-4,PRESTON M SMITH,PMS ARTWORK,18411 HATTERAS STREET UNIT #246,TARZANA,91356-1966,18411 HATTERAS 91356-1966,6710 Yolanda,Reseda,91335-5230,453920,Art dealers,3,01/01/2009,,"(0.0, 0.0)",,,,,,
0002582511-0001-0,JEAN-PIERRE VANHOEGAERDEN,J P VISUAL,1308 FACTORY PLACE APT #501,LOS ANGELES,90013-2277,1308 FACTORY 90013-2277,1308 FACTORY PLACE APT #501,LOS ANGELES,90013-2277,453920,Art dealers,14,03/01/2010,,"(34.0391, -118.2345)",23082,9,533,1287,,28
0002583365-0001-7,MICHAEL JOSEPH BIZON,,5701 MONTE VISTA STREET,LOS ANGELES,90042-3427,5701 MONTE VISTA 90042-3427,5701 MONTE VISTA STREET,LOS ANGELES,90042-3427,453920,Art dealers,1,01/01/2010,,"(34.1117, -118.1944)",23673,11,370,477,28,93
0002585317-0001-2,DEBORA MARR,LAZY DOG STUDIO,361 W 7TH STREET,SAN PEDRO,90731-3323,361 7TH 90731-3323,27620 SOLANO PLACE,CATHEDRAL CITY,92234-4826,453920,Art dealers,15,11/01/2011,,"(33.7378, -118.2845)",3342,15,979,1271,,36
0002585672-0001-6,AARYN WEST LLC,AARYN WEST SURFACE DESIGN STUDIO,2470 CORINTH AVENUE APT #2,LOS ANGELES,90064-3198,2470 CORINTH 90064-3198,,,,453920,Art dealers,11,04/01/2011,,"(34.033, -118.4382)",24029,10,889,1128,9,50
0002586053-0001-1,GREGORY EVAN CURTIS,GREG CURTIS STUDIO,227 N SAN FERNANDO ROAD,LOS ANGELES,90031-1727,227 SAN FERNANDO 90031-1727,2105   KEITH STREET,LOS ANGELES,90031-3130,453920,Art dealers,1,01/01/2010,,"(34.0763, -118.2225)",23448,11,485,648,1,1
0002587544-0001-1,DAVID V GARCIA,,3640 S BENTLEY AVENUE,LOS ANGELES,90034-6902,3640 BENTLEY 90034-6902,,,,453920,Art dealers,5,10/15/2010,,"(34.0168, -118.4182)",23451,6,896,1239,9,74
0002588523-0001-6,JAMES NAISH,JAMES NAISH STUDIO,2429   EASTLAKE AVENUE,LOS ANGELES,90031-2807,2429 EASTLAKE 90031-2807,2429   EASTLAKE AVENUE,LOS ANGELES,90031-2807,453920,Art dealers,14,02/01/2011,,"(34.0747, -118.2082)",23448,11,488,516,,1
0002588749-0001-7,JEAN L CHRISTENSEN,LEGAL BEAN,5880 BENNER STREET #103,LOS ANGELES,90042-4745,5880 BENNER 90042-4745,,,,453920,Art dealers,1,01/01/2010,,"(34.1075, -118.1893)",23673,11,372,1022,,93
0002589272-0001-2,GUITI ART GALLERY INC,GUITI ART GALLERY,1357   WESTWOOD BLVD,LOS ANGELES,90024-4940,1357 WESTWOOD 90024-4940,16825 ENCINO HILLS DRIVE,ENCINO,91436-4005,453920,Art dealers,5,12/01/2011,,"(34.0556, -118.4422)",23442,6,854,742,9,72
0002589917-0001-1,CIRO ALFONSO RAMIREZ JR,AJIN ARTS,214 1/2 E AVENUE 40,LOS ANGELES,90031-1515,214 AVENUE 40 90031-1515,,,,453920,Art dealers,1,02/01/2010,,"(34.0911, -118.2088)",23448,11,491,602,,92
0002592139-0001-7,HOWARD READING,ROARK LA,2008 HEATHER DRIVE,MONTEREY PARK,91755-6720,2008 HEATHER 91755-6720,2202 S FIGUEROA STREET #434,LOS ANGELES,90007-2049,453920,Art dealers,0,01/01/2012,,"(34.0407, -118.1223)",9730,,1453,,,
0002595939-0001-4,CATHERINE LYNN BELLAS RODRIGUEZ,BELLAS CREATION,10121 ELKWOOD STREET,SUN VALLEY,91352-4324,10121 ELKWOOD 91352-4324,,,,453920,Art dealers,2,01/01/2007,,"(34.2117, -118.3519)",19335,5,9,1375,,21
0002596403-0001-2,THOMAS MUESKE,,3239 GLENHURST AVENUE,LOS ANGELES,90039-2322,3239 GLENHURST 90039-2322,3239 GLENHURST AVENUE,LOS ANGELES,90039-2322,453920,Art dealers,13,05/01/2010,,"(34.1118, -118.2575)",23670,8,392,450,,42
0002599000-0001-8,ILANA TAUBER,ILANA TAUBER STUDIO,5034 VARNA AVENUE,SHERMAN OAKS,91423-1525,5034 VARNA 91423-1525,,,,453920,Art dealers,4,02/01/2011,,"(34.1618, -118.4246)",19736,7,202,329,,83
0002599763-0001-1,WALLSPACE LLC,,7715 NORTON AVENUE,WEST HOLLYWOOD,90046-6214,7715 NORTON 90046-6214,7715   NORTON AVENUE,WEST HOLLYWOOD,90046-6214,453920,Art dealers,0,12/17/2011,,"(34.092, -118.3572)",23677,,2105,,,
0002600499-0001-7,SAMUEL FREEMAN LLC,IRIS PROJECT,953 AMOROSO PLACE,VENICE,90291-3903,953 AMOROSO 90291-3903,953   AMOROSO PLACE,VENICE,90291-3903,453920,Art dealers,11,01/01/2012,,"(33.9956, -118.4567)",25073,10,910,1264,10,30
0002601805-0001-6,STUDIO DABS MYLA INC,SUPER SMOOTH,1720 E 14TH STREET SUITE #A,LOS ANGELES,90021-2310,1720 14TH 90021-2310,3825 LATROBE STREET,LOS ANGELES,90031-1445,453920,Art dealers,14,04/15/2010,,"(34.0255, -118.2404)",23082,9,703,1018,,76
0002601817-0001-9,KELLY CRISWELL,KELLY MUDGE,4150 MARATHON STREET #301,LOS ANGELES,90029-3565,4150 MARATHON 90029-3565,4150 MARATHON STREET APT #301,LOS ANGELES,90029-3565,453920,Art dealers,13,01/01/2011,,"(34.0846, -118.2904)",23447,8,436,522,16,58
0002602823-0001-1,JACQUELYN JEFFREY,INDEPENDENT RESOURCES,973 JACON WAY,PACIFIC PALISADES,90272-2834,973 JACON 90272-2834,,,,453920,Art dealers,11,07/01/2011,,"(34.0536, -118.5478)",25066,10,836,1390,,
0002603051-0001-5,PARADIGM PRIME GALLERY INC,,727 N FORMOSA AVENUE,LOS ANGELES,90046-7609,727 FORMOSA 90046-7609,,,,453920,Art dealers,5,01/01/2009,,"(34.0841, -118.3462)",23677,6,446,805,,26
0002604730-0001-8,ROLANDAS DABRUKAS,,4505 LOS FELIZ BLVD APT #307,LOS ANGELES,90027-2074,4505 LOS FELIZ 90027-2074,,,,453920,Art dealers,4,03/09/2012,,"(34.1118, -118.2875)",23445,7,400,511,,3
0002605202-0001-2,"J.LED, LLC",JOE LEDBETTER ART & DESIGN,2272   COLORADO BLVD   #1101,LOS ANGELES,90041-1143,2272 COLORADO 90041-1143,,,,453920,Art dealers,14,01/01/2009,,"(34.1391, -118.2161)",23672,9,356,570,30,60
0002606444-0001-0,LOS ANGELES NOMADIC DIVISION,,8033 W SUNSET BLVD #455,LOS ANGELES,90046-2401,8033 SUNSET 90046-2401,,,,453920,Art dealers,4,12/28/2009,,"(34.098, -118.3649)",23677,7,409,728,,82
0002607491-0001-1,KAMRAN NIKRAVAN,,633 S BUNDY DRIVE,LOS ANGELES,90049-4037,633 BUNDY 90049-4037,,,,453920,Art dealers,11,01/12/2012,,"(34.0525, -118.4747)",23680,10,840,753,9,
0002607534-0001-1,NAHRIN SARGINA - SARKISOVA MAXEY,HAUS OF NAHRIN,4432 COLDWATER CANYON AVENUE    #206,STUDIO CITY,91604-5014,4432 COLDWATER CANYON 91604-5014,,,,453920,Art dealers,4,04/01/2011,,"(34.1514, -118.4134)",8492,5,345,966,,84
0002608247-0001-1,JEAN LUC DESREUMAUX,VOILA VINTAGE,23019 HAMLIN STREET,WEST HILLS,91307-3504,23019 HAMLIN 91307-3504,,,,453920,Art dealers,12,04/24/2011,,"(34.189, -118.6286)",4283,2,300,1475,,44
0002608657-0001-8,JESIKA GO BARINQUE,,13857 MONTEVERDE DRIVE,CHINO HILLS,91709-1398,13857 MONTEVERDE 91709-1398,,,,453920,Art dealers,0,07/01/2011,,"(34.002, -117.7539)",8897,,,,,
0002609026-0001-1,BRIDGET PHILLIPS,,1224 OAK GROVE DRIVE,LOS ANGELES,90041-3137,1224 OAK GROVE 90041-3137,,,,453920,Art dealers,14,04/01/2011,,"(34.1312, -118.1936)",23673,9,364,572,,60
0002609116-0001-5,DALILA PAOLA MENDEZ,,5159 CASPAR AVENUE,LOS ANGELES,90041-1219,5159 CASPAR 90041-1219,,,,453920,Art dealers,14,01/20/2012,,"(34.1404, -118.2129)",23672,9,354,568,,60
0002610636-0001-4,ANDREA KATHLEEN EVENSON,AEVENSON CONSULTING,3511 STONER AVENUE,LOS ANGELES,90066-2836,3511 STONER 90066-2836,,,,453920,Art dealers,11,05/15/2011,,"(34.0121, -118.4322)",24031,10,899,860,9,27
0002610879-0001-9,TAG ARTS LLC,,1672 CLEAR VIEW DRIVE,BEVERLY HILLS,90210-2011,1672 CLEAR VIEW 90210-2011,,,,453920,Art dealers,5,04/12/2012,,"(34.1022, -118.4342)",24346,6,826,724,,81
0002612414-0001-6,PATRICIA J REYNOLDS,,3013 STANFORD AVENUE,MARINA DEL REY,90292-5526,3013 STANFORD 90292-5526,POST OFFICE BOX #16391,BEVERLY HILLS,90209-2391,453920,Art dealers,11,01/01/2012,,"(33.9887, -118.448)",25074,10,914,949,10,30
0002612645-0001-8,LIANNE MULLER,AUTUMN LIGHTS LA,443 S SAN PEDRO STREET UNIT #505,LOS ANGELES,90013-2141,443 SAN PEDRO 90013-2141,444   CLIFTON STREET,LOS ANGELES,90031-2005,453920,Art dealers,14,04/23/2012,,"(34.0448, -118.2434)",23074,9,536,1289,,76
0002612878-0001-9,SEARS PEYTON GALLERY INC,,210 11TH AVENUE SUITE #802,NEW YORK,10001-1224,210 11TH 10001-1224,,,,453920,Art dealers,0,06/01/2011,,"(40.7495, -74.0064)",11722,,,,,
0002614645-0001-2,TODD LORTIE,,1076 WEST BLVD,LOS ANGELES,90019-1851,1076 WEST 90019-1851,584 S FERN CANYON DRIVE,PALM SPRINGS,92264-7313,453920,Art dealers,10,01/01/2012,,"(34.0555, -118.3309)",23080,12,614,894,,52
