"dataset_link","public","derived_view","u_id","department","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner_uid","license","publication_stage","data_provided_by","source_link","routing_approval","api_endpoint","system","last_updated","what_geographic_unit_is_the_data_collected","refresh_rate","does_this_data_have_a_location_column_yes_or_no","geometrytype","hasattachments","owner"
"https://data.lacity.org/d/e2zz-y53s","true","false","e2zz-y53s","Economic and Workforce Development","data.lacity.org","dataset","Business Source Center Program Performance Objectives (Q5:  04/18 - 06/19)","The Business Source Center (BSC) Program, funded through the Community Development Block Grant (CDBG), provides entrepreneurial training, technical assistance and access to capital for micro-enterprise and start-up businesses.  The program promotes job creation for Angelenos by providing entrepreneurs and small business the support they need to start and/or expand their business.  Goals are established through United States Department of Housing and Urban Development (HUD) guidelines and local measures.","29","2019-07-18T16:55:00.000Z","2019-07-18T16:58:00.000Z","A Prosperous City","ewdd,hud,businesses,jobs,program performance,business source","163","utpt-bj92",,"published","Venessa Johnson",,,"https://data.lacity.org/resource/e2zz-y53s.json",,,,"Quarterly","No",,,"Economic and Workforce Dev OpenData"
"https://data.lacity.org/d/bdy2-fgym","true","false","bdy2-fgym","Planning","data.lacity.org","dataset","Case Completed 2016","Total Cases Completed by the Department of City Planning for the Year 2016.","188","2017-06-16T22:42:00.000Z","2017-06-16T22:42:00.000Z","A Livable and Sustainable City","planning,cases completed,entitlement,environmental,development","961","9jxz-e3ru",,"published","City of Los Angeles, Department of City Planning","http://planning.lacity.org/",,"https://data.lacity.org/resource/bdy2-fgym.json",,,,"Other - See Description","No",,,"Planning OpenData"
"https://data.lacity.org/d/5aw2-jx4k","true","false","5aw2-jx4k","Planning","data.lacity.org","dataset","Case Filed 2016","Total Cases Filed with the Department of City Planning for the Year 2016.","295","2017-06-16T22:23:00.000Z","2017-06-16T22:23:00.000Z","A Livable and Sustainable City","planning,cases filed,entitlement,environmental,development","1357","9jxz-e3ru",,"published","City of Los Angeles, Department of City Planning","http://planning.lacity.org",,"https://data.lacity.org/resource/5aw2-jx4k.json",,,,"Other - See Description","No",,,"Planning OpenData"
"https://data.lacity.org/d/wkek-kqw4","true","false","wkek-kqw4","Planning","data.lacity.org","dataset","Cases Completed 2013 - Archived","Total Cases Completed by the Department of City Planning for the Year 2013.","584","2014-05-22T21:46:00.000Z","2014-05-22T21:46:00.000Z","A Livable and Sustainable City","planning,cases completed,entitlement,environmental,development","2001","9jxz-e3ru","Creative Commons 1.0 Universal (Public Domain Dedication)","published","City of Los Angeles, Department of City Planning","http://planning.lacity.org/",,"https://data.lacity.org/resource/wkek-kqw4.json",,,,"Other - See Description","Yes",,,"Planning OpenData"
"https://data.lacity.org/d/kziq-k4au","true","false","kziq-k4au","Planning","data.lacity.org","dataset","Cases Completed 2014","Total Cases Completed by the Department of City Planning for the Year 2014.","315","2016-06-07T22:23:00.000Z","2016-06-07T22:23:00.000Z","A Livable and Sustainable City","planning,cases completed,entitlement,environmental,development","1632","9jxz-e3ru","Creative Commons 1.0 Universal (Public Domain Dedication)","published","City of Los Angeles, Department of City Planning","http://planning.lacity.org/",,"https://data.lacity.org/resource/kziq-k4au.json",,,,"Other - See Description","No",,,"Planning OpenData"
"https://data.lacity.org/d/c8zs-6yn8","true","false","c8zs-6yn8","Planning","data.lacity.org","dataset","Cases Completed 2015","Total Cases Completed by the Department of City Planning for the Year 2015.","352","2016-06-07T22:03:00.000Z","2016-06-07T22:03:00.000Z","A Livable and Sustainable City","planning,cases completed,entitlement,environmental,development","1951","9jxz-e3ru","Creative Commons 1.0 Universal (Public Domain Dedication)","published","City of Los Angeles, Department of City Planning","http://planning.lacity.org/",,"https://data.lacity.org/resource/c8zs-6yn8.json",,,,"Other - See Description","No",,,"Planning OpenData"
"https://data.lacity.org/d/ckea-5u87","true","false","ckea-5u87","Planning","data.lacity.org","dataset","Cases Filed 2013 - Archived","Total Cases Filed with the Department of City Planning for the Year 2013.","903","2014-05-22T21:41:00.000Z","2014-05-22T21:41:00.000Z","A Livable and Sustainable City","planning,cases filed,entitlement,environmental,development","1982","9jxz-e3ru","Creative Commons 1.0 Universal (Public Domain Dedication)","published","City of Los Angeles, Department of City Planning","http://planning.lacity.org/",,"https://data.lacity.org/resource/ckea-5u87.json",,,,"Other - See Description","Yes",,,"Planning OpenData"
"https://data.lacity.org/d/qwzb-77da","true","false","qwzb-77da","Planning","data.lacity.org","dataset","Cases Filed 2014","Total Cases Filed with the Department of City Planning for the Year 2014.","415","2016-06-07T22:42:00.000Z","2016-06-07T22:42:00.000Z","A Livable and Sustainable City","planning,cases filed,entitlement,environmental,development","1976","9jxz-e3ru","Creative Commons 1.0 Universal (Public Domain Dedication)","published","City of Los Angeles, Department of City Planning","http://planning.lacity.org/",,"https://data.lacity.org/resource/qwzb-77da.json",,,,"Other - See Description","No",,,"Planning OpenData"
"https://data.lacity.org/d/6rvp-amz7","true","false","6rvp-amz7","Planning","data.lacity.org","dataset","Cases Filed 2015","Total Cases Filed with the Department of City Planning for the Year 2015.","762","2016-06-07T22:36:00.000Z","2016-06-07T22:36:00.000Z","A Livable and Sustainable City","planning,cases filed,entitlement,environmental,development","2423","9jxz-e3ru","Creative Commons 1.0 Universal (Public Domain Dedication)","published","City of Los Angeles, Department of City Planning","http://planning.lacity.org/",,"https://data.lacity.org/resource/6rvp-amz7.json",,,,"Other - See Description","No",,,"Planning OpenData"
"https://data.lacity.org/d/kxz5-hjdi","true","false","kxz5-hjdi","Mayor's Office","data.lacity.org","dataset","Category Page Box Content","This is one of several datasets used to customize the data.lacity homepage","316","2014-04-03T16:01:00.000Z","2015-12-21T23:12:00.000Z",,"socrata,homepage","1049","vcvp-yass","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/kxz5-hjdi.json",,,,"Other - See Description","No",,,"Dylan Bussone"
"https://data.lacity.org/d/vq5t-iz3j","true","false","vq5t-iz3j","Mayor's Office","data.lacity.org","dataset","Category Page Data","This is one of several datasets used to customize the data.lacity homepage","227","2014-04-01T22:12:00.000Z","2014-05-29T22:46:00.000Z",,"socrata,homepage","1147","vcvp-yass","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/vq5t-iz3j.json",,,,"Other - See Description","No",,,"Dylan Bussone"
"https://data.lacity.org/d/8da9-56kc","true","false","8da9-56kc","Mayor's Office","data.lacity.org","dataset","Category Tiles","This is one of several datasets used to customize the data.lacity homepage","207","2015-02-26T14:04:00.000Z","2016-05-13T23:26:00.000Z",,"socrata,homepage","5","pqct-tgbe","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/8da9-56kc.json",,,,"Other - See Description","No",,,"Ori Pleban"
"https://data.lacity.org/d/ucyn-ru6w","true","false","ucyn-ru6w","Mayor's Office","data.lacity.org","dataset","Census Data by Council District","Census 2010 population data approximated from block groups to LA Council Districts using Esri software.","1242","2017-10-25T23:15:00.000Z","2017-10-25T23:49:00.000Z","A Livable and Sustainable City","demographics,people,households,age,economics","1604","95pg-i79k","Creative Commons 1.0 Universal (Public Domain Dedication)","published","US Census",,,"https://data.lacity.org/resource/ucyn-ru6w.json",,,"Supervisorial District","Other - See Description","Yes",,,"ChelseaU"
"https://data.lacity.org/d/nwj3-ufba","true","false","nwj3-ufba","Mayor's Office","data.lacity.org","dataset","Census Data by Neighborhood Council","Census 2010 population/demographic data approximated from block groups to LA Neighborhood Councils using Esri software.","2535","2017-11-06T19:38:00.000Z","2017-12-07T01:43:00.000Z","A Livable and Sustainable City","population,demographics,neighborhood,nc,neighborhood councils","1929","95pg-i79k","Creative Commons 1.0 Universal (Public Domain Dedication)","published","US Census","http://census.gov",,"https://data.lacity.org/resource/nwj3-ufba.json",,,"Neighborhood","Other - See Description","Yes",,,"ChelseaU"
"https://data.lacity.org/d/4xuf-944h","true","false","4xuf-944h","Ethics Commission","data.lacity.org","dataset","City Projects and Agencies Lobbied by Registered Lobbying Firms","City projects and agencies that were lobbied by a registered Lobbying Firm must be disclosed on a quarterly basis.","782","2014-06-23T19:11:00.000Z","2020-08-24T08:01:00.000Z","A Well Run City","lobbying,lobbyist,lobby,ethics,disclosure,projects","2521","49an-b36e","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/4xuf-944h.json",,,,"Annual","No",,,"Ethics Commission"
"https://data.lacity.org/d/adam-59ei","true","false","adam-59ei","LAFD","data.lacity.org","dataset","Citywide Response Metrics","Archived citywide response time metrics. Filtered views for each of the years is also available.

PDF Files are attached to the dataset.","158","2017-04-10T23:13:00.000Z","2017-04-10T23:13:00.000Z","A Safe City",,"846","9uet-7vvk",,"published",,,,"https://data.lacity.org/resource/adam-59ei.json",,,,"Other - See Description","No",,,"Fire OpenData"
"https://data.lacity.org/d/kcsj-s69p","true","false","kcsj-s69p","LAFD","data.lacity.org","dataset","Citywide Response Metrics - Updated","The LAFD updated the public facing metrics to include Operational Response Time in April 2017. This dataset is an archive of the metrics beginning January 2016.","171","2019-06-27T15:30:00.000Z","2020-08-25T01:09:00.000Z","A Safe City",,"203","9uet-7vvk",,"published",,,,"https://data.lacity.org/resource/kcsj-s69p.json",,,"City","Monthly","No",,,"Fire OpenData"
"https://data.lacity.org/d/9z5d-hgrh","true","false","9z5d-hgrh","Ethics Commission","data.lacity.org","dataset","Clients of Registered Lobbying Firms","Entities who wish to influence City matters often hire lobbyists to represent them. A lobbying firm must register these entities as clients.","834","2014-04-25T00:27:00.000Z","2020-08-24T08:01:00.000Z","A Well Run City","lobbying,lobbyist,lobby,ethics,disclosure","7049","49an-b36e","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/9z5d-hgrh.json",,,,"Annual","No",,,"Ethics Commission"
"https://data.lacity.org/d/jyyg-7bst","true","false","jyyg-7bst","LADWP","data.lacity.org","dataset","Constants Table for Stormwater Capture Dashboard","These metrics do not change on a regular basis. See Water Capture dataset for more dynamic information about stormwater capture in Los Angeles.","208","2018-03-06T22:08:00.000Z","2018-07-16T22:22:00.000Z","A Livable and Sustainable City","stormwater,sustainability","502","95pg-i79k","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/jyyg-7bst.json",,,,"Other - See Description","No",,,"ChelseaU"
"https://data.lacity.org/d/63jg-8b9z","true","false","63jg-8b9z","LAPD","data.lacity.org","dataset","Crime Data from 2010 to 2019","This dataset reflects incidents of crime in the City of Los Angeles from 2010 - 2019. This data is transcribed from original crime reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0°, 0°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","23422","2019-06-25T20:16:00.000Z","2020-11-11T14:01:00.000Z","A Safe City","lapd,crime,crime data,police,safe city,crimes","5177","art8-rc4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Los Angeles Police Department","http://data.lacity.org",,"https://data.lacity.org/resource/63jg-8b9z.json",,,"Latitude/longitude","Weekly","Yes",,,"LAPD OpenData"
"https://data.lacity.org/d/2nrs-mtv8","true","false","2nrs-mtv8","LAPD","data.lacity.org","dataset","Crime Data from 2020 to Present","This dataset reflects incidents of crime in the City of Los Angeles dating back to 2020. This data is transcribed from original crime reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0°, 0°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","9873","2020-02-10T22:26:00.000Z","2020-11-11T14:10:00.000Z","A Safe City","lapd,crime,crime data,police,safe city,crimes","4335","art8-rc4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Los Angeles Police Department","http://data.lacity.org",,"https://data.lacity.org/resource/2nrs-mtv8.json",,,"Latitude/longitude","Weekly","Yes",,,"LAPD OpenData"
"https://data.lacity.org/d/vdjf-if28","true","false","vdjf-if28","Cultural Affairs","data.lacity.org","dataset","Cultural Centers, Theaters, Historic Sites, and Galleries: Location and Contact Information","A list of the 30 cultural centers, theaters, historic sites, and galleries managed by City of Los Angeles Department of Cultural Affairs (DCA). Administered by the Community Arts Division, these cultural centers have year-round classes, workshops, exhibitions, and events; and engage in conservation efforts and educational tours at historical sites. This dataset is extracted from the department's website: http://culturela.org/cultural-centers/","875","2016-08-30T01:53:00.000Z","2018-07-25T19:15:00.000Z","A Livable and Sustainable City","arts,culture","1571","93kv-3i4e","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Department of Cultural Affairs",,,"https://data.lacity.org/resource/vdjf-if28.json",,,"Street address","Annual","Yes",,,"wendyhsu"
"https://data.lacity.org/d/8sbu-dvfy","true","false","8sbu-dvfy","Other","data.lacity.org","dataset","Cultural & Special Events at El Pueblo Historical Monument","Number and type of events at El Pueblo.

*Please note that due to COVID-19 and in accordance with Mayor Eric Garcetti's Safer At Home Order, all events scheduled to take place at El Pueblo Historical Monument on or after March 14, 2020 are cancelled or postponed until further notice.","654","2014-05-30T00:42:00.000Z","2020-04-28T17:50:00.000Z","A Livable and Sustainable City","events,culture","1482","rz8e-rup2","Creative Commons 1.0 Universal (Public Domain Dedication)","published","El Pueblo Historical Monument","http://elpueblo.lacity.org/index.htm",,"https://data.lacity.org/resource/8sbu-dvfy.json",,,,"Daily","No",,,"El Pueblo OpenData"
"https://data.lacity.org/d/uj6a-ab47","true","false","uj6a-ab47","Other","data.lacity.org","dataset","Customer Survey Responses","Questionnaires are provided to El Pueblo visitors; a minimum of 75 are tabulated each month.

*Please note that due to COVID-19 and in accordance with Mayor Eric Garcetti's Safer At Home Order, all museums located at El Pueblo Historical Monument are temporarily closed as of March 14, 2020. No customer surveys will be administered until further notice.","789","2014-05-30T23:48:00.000Z","2020-10-09T19:59:00.000Z","A Livable and Sustainable City","tourism,survey","2366","rz8e-rup2","Creative Commons 1.0 Universal (Public Domain Dedication)","published","El Pueblo Historical Monument","http://elpueblo.lacity.org/index.htm",,"https://data.lacity.org/resource/uj6a-ab47.json",,,,"Daily","No",,,"El Pueblo OpenData"
"https://data.lacity.org/d/5h3p-n236","true","false","5h3p-n236","Mayor's Office","data.lacity.org","dataset","Datasets Freshness Report","The Datasets Freshness Report provides useful information about how up to date the public datasets on the platform are. The 'Is Data Up to Date' column indicates whether the dataset has been refreshed as frequently as required.","334","2019-03-02T00:12:00.000Z","2020-09-01T18:28:00.000Z","A Well Run City",,"375","3dpv-7msy","Creative Commons Attribution | NoDerivatives 4.0 International License","published","Mayors Office",,,"https://data.lacity.org/resource/5h3p-n236.json",,,,"Daily","No",,,"PrestonMills"
"https://data.lacity.org/d/az2u-ixwi","true","false","az2u-ixwi","Economic and Workforce Development","data.lacity.org","dataset","Day Labor Program Performance Outcomes for PY 16/17:  July 1, 2016 - June 30, 2017","The Day Labor program, funded through City General Fund, provides short-term employment and support services to unemployed Angelenos.","54","2018-02-02T23:12:00.000Z","2018-02-06T20:58:00.000Z","A Prosperous City","outcomes,program performance,day labor,ewdd","773","utpt-bj92",,"published",,,,"https://data.lacity.org/resource/az2u-ixwi.json",,,,"Other - See Description","No",,,"Economic and Workforce Dev OpenData"
"https://data.lacity.org/d/tigc-6qke","true","false","tigc-6qke","Economic and Workforce Development","data.lacity.org","dataset","Day Labor Program Performance Outcomes for PY 17/18:  July 1, 2017 - December 31, 2017","The Day Labor program, funded through City General Fund, provides short-term employment and support services to unemployed Angelenos.","53","2018-02-02T23:28:00.000Z","2018-02-02T23:57:00.000Z","A Prosperous City","outcomes,program performance,day labor,ewdd","248","utpt-bj92",,"published",,,,"https://data.lacity.org/resource/tigc-6qke.json",,,,"Other - See Description","No",,,"Economic and Workforce Dev OpenData"
"https://data.lacity.org/d/c8jn-ua56","true","false","c8jn-ua56",,"data.lacity.org","dataset","DBS Performance Plan Check Development Services Counter- Quarterly","This data describes the Plan Check cases completed by DBS within 15 days the percentage of customers at DBS development services counters served within 30 minutes (wait time).","128","2014-05-30T21:30:00.000Z","2014-05-30T21:31:00.000Z",,"wait time,counters,dbs,development services,plan check,quarterly,completion","1163","u8tq-3dir","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/c8jn-ua56.json",,,,,,,,"Saira"
"https://data.lacity.org/d/ax8j-dhzm","true","false","ax8j-dhzm","Mayor's Office","data.lacity.org","dataset","Department of Recreation and Parks' Facility and Park Information","The Department of Recreation and Parks' Facility and Park Information dataset provide information such as facilities and parks' addresses, contact phone numbers, websites, and mapping info by categories: beaches, camps, dog parks, equestrian centers, gardens, golf courses, lakes, museums, public computer centers, recreation centers, rental facilities, senior centers, skate parks, swimming pools, tennis courts, and theatres; and amenities: baseball/softball fields, basketball courts, hiking trails, outdoor fitness equipment, swimming pools with diving boards and universally accessible playgrounds.","3273","2013-12-03T17:19:00.000Z","2015-06-18T17:49:00.000Z","A Livable and Sustainable City","department of recreation and parks,facility,park,beaches,camps,dog parks,equestrian centers,gardens,golf courses,lakes,museums,public computer centers,recreation centers,rental facilities,senior centers,skate parks,swimming pools,tennis courts,theatre,baseball/softball fields,basketball courts,hiking trails,outdoor fitness equipment,universally accessible playgrounds","3790","8dpa-rsea","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Department of Recreation and Parks",,,"https://data.lacity.org/resource/ax8j-dhzm.json",,,,,,,,"Recreation and Parks OpenData"
"https://data.lacity.org/d/pnat-cnpj","true","false","pnat-cnpj","Transportation","data.lacity.org","dataset","DOT - Total Miles Of Bicycle Lanes And Paths Chart",,"481","2014-05-30T22:06:00.000Z","2014-05-30T22:06:00.000Z","A Livable and Sustainable City",,"1447","8b8n-vh2w","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/pnat-cnpj.json",,,"Other","Other - See Description","No",,,"LA DOT OpenData"
"https://data.lacity.org/d/rjdk-rz7f","true","false","rjdk-rz7f","Transportation","data.lacity.org","dataset","DOT- Traffic Signal Trouble Call Responses Within One Hour",,"316","2014-05-30T22:05:00.000Z","2014-05-30T22:05:00.000Z","A Well Run City","traffic signal,ladot","1329","8b8n-vh2w","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/rjdk-rz7f.json",,,,"Annual","No",,,"LA DOT OpenData"
"https://data.lacity.org/d/8yaq-2fpu","true","false","8yaq-2fpu","LADWP","data.lacity.org","dataset","DWP - Percentage Of Water Purchased From MWD  Each Fiscal Year","Los Angeles gets its water from several sources, including local water supplies, recycled water and the Owens Valley. When those sources do not provide enough to meet demand, the DWP must purchase water on the open market from the Metropolitan Water District. Water from the MWD costs more than the other sources, so keeping purchases from MWD low is important to ensuring stable and affordable rates for DWP customers.","618","2014-05-30T22:10:00.000Z","2017-08-17T17:58:00.000Z","A Livable and Sustainable City","dwp,water,mwd,local,in-basin,metropolitan water district,imported water","1830","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/8yaq-2fpu.json",,,,"Annual","No",,,"LA DWP OpenData"
"https://data.lacity.org/d/9hxb-dad7","true","false","9hxb-dad7",,"data.lacity.org","dataset","DWP - Power Sourced From Coal Chart","In March 2013, the LADWP Board approved a contract that will enable LADWP to completely transition out of coal power. Through these actions, the City of Los Angeles became the first major city in the United States to commit to becoming coal free. More information: https://www.ladwp.com/ladwp/faces/ladwp/aboutus/a-power/a-p-renewableenergy?_adf.ctrl-state=1cnzdaglow_191&_afrLoop=46545720898498","267","2014-05-30T22:12:00.000Z","2014-05-30T22:12:00.000Z",,"dwp,coal,power,energy,renewable","1934","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/9hxb-dad7.json",,,,,,,,"LA DWP OpenData"
"https://data.lacity.org/d/4g57-9wbx","true","false","4g57-9wbx",,"data.lacity.org","dataset","DWP - Quarterly Cumulative In- Basin Solar Installments","Installed Capacity from Solar Incentive Program in Quarter Years (Kilowatts)","185","2014-05-30T22:14:00.000Z","2014-05-30T22:14:00.000Z",,"solar,pv,energy,renewable","1690","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/4g57-9wbx.json",,,,,,,,"LA DWP OpenData"
"https://data.lacity.org/d/95j2-9tdv","true","false","95j2-9tdv",,"data.lacity.org","dataset","DWP - Renewables Percentage  Annual","To reduce Los Angeles' contribution to global warming pollution and to comply with state mandates, DWP is increasing the percentage of its energy that comes from clean renewable power. State mandates require that 33% of power comes from renewables by 2020. For more information, visit www.ladwp.com/ladwp/faces/ladwp/aboutus/a-power/a-p-renewableenergy","346","2014-05-30T22:15:00.000Z","2014-05-30T22:15:00.000Z",,"renewables,energy,dwp,sustainable,livable","1791","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/95j2-9tdv.json",,,,,,,,"LA DWP OpenData"
"https://data.lacity.org/d/4a8d-4327","true","false","4a8d-4327","LADWP","data.lacity.org","dataset","Eastern Sierra Overall Snow Pack","LADWP's measurement of Eastern Sierra Snow Pack for the 2013-2014 Winter Season","437","2014-05-15T01:00:00.000Z","2017-08-17T22:40:00.000Z","A Livable and Sustainable City","eastern sierra,snow","1498","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP",,,"https://data.lacity.org/resource/4a8d-4327.json",,,,"Monthly","No",,,"LA DWP OpenData"
"https://data.lacity.org/d/gr27-eza8","true","false","gr27-eza8","City Clerk","data.lacity.org","dataset","Election 2013 March Primary Candidate List","Candidates, Races and Measures","205","2014-05-30T14:42:00.000Z","2014-05-30T14:42:00.000Z","A Well Run City",,"1177","ika6-27vg","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/gr27-eza8.json",,,,"Other - See Description","No",,,"City Clerk OpenData"
"https://data.lacity.org/d/hkig-2qjq","true","false","hkig-2qjq","City Clerk","data.lacity.org","dataset","Election 2013 March Primary Polling Place List","Listing of the poll place locations for the 2013 March primary election. Includes detail listing down to the established precincts with Council District indicator.","276","2014-05-30T15:03:00.000Z","2014-05-30T15:05:00.000Z","A Well Run City",,"1097","ika6-27vg","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/hkig-2qjq.json",,,"Street address","Other - See Description","Yes",,,"City Clerk OpenData"
"https://data.lacity.org/d/tfsb-fwmw","true","false","tfsb-fwmw","City Clerk","data.lacity.org","dataset","Election 2013 March Primary Voting Results","Statement of Votes Cast of the Election Results","483","2014-05-30T14:29:00.000Z","2014-05-30T14:31:00.000Z","A Well Run City",,"4779","ika6-27vg","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/tfsb-fwmw.json",,,,"Other - See Description","No",,,"City Clerk OpenData"
"https://data.lacity.org/d/x9tj-p4jm","true","false","x9tj-p4jm","City Clerk","data.lacity.org","dataset","Election 2013 May General Candidate List","Candidate Names, Races and Measures","178","2014-05-30T14:45:00.000Z","2014-05-30T14:45:00.000Z","A Well Run City",,"1028","ika6-27vg","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/x9tj-p4jm.json",,,,"Other - See Description","No",,,"City Clerk OpenData"
"https://data.lacity.org/d/rnxp-tz2v","true","false","rnxp-tz2v","City Clerk","data.lacity.org","dataset","Election 2013 May General Polling Place List","Listing of the poll place locations for the 2013 May general election. Includes detail listing down to the established precincts with Council District indicator.","268","2014-05-30T16:36:00.000Z","2014-05-30T16:38:00.000Z","A Well Run City",,"872","ika6-27vg","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/rnxp-tz2v.json",,,,"Other - See Description","Yes",,,"City Clerk OpenData"
"https://data.lacity.org/d/iz73-c344","true","false","iz73-c344","City Clerk","data.lacity.org","dataset","Election 2013 May General Voting Results","Statement of Votes Cast of the Election Results","220","2014-05-30T14:37:00.000Z","2014-05-30T14:38:00.000Z","A Well Run City",,"1049","ika6-27vg","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/iz73-c344.json",,,,"Other - See Description","No",,,"City Clerk OpenData"
"https://data.lacity.org/d/aeva-nfqz","true","false","aeva-nfqz","City Clerk","data.lacity.org","dataset","Election 2014 August LAUSD District 1 Polling Place List","Listing of the poll place locations for the 2014 August Los Angeles Unified School District 1 Runoff Special Election. Includes detail listing down to the established precincts.","206","2014-08-20T20:37:00.000Z","2014-08-20T20:38:00.000Z","A Well Run City",,"1208","ika6-27vg","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/aeva-nfqz.json",,,,"Other - See Description","Yes",,,"City Clerk OpenData"
"https://data.lacity.org/d/v5uj-jj3r","true","false","v5uj-jj3r","City Clerk","data.lacity.org","dataset","Election 2014 August LAUSD District 1 Voting Results","Statement of Votes Cast of the Election Results for the Los Angeles Unifed School District 1 Runoff Election","129","2014-08-20T17:14:00.000Z","2014-08-20T17:14:00.000Z","A Well Run City",,"1202","ika6-27vg","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/v5uj-jj3r.json",,,,"Other - See Description","Yes",,,"City Clerk OpenData"
"https://data.lacity.org/d/h5ci-ugt3","true","false","h5ci-ugt3","City Clerk","data.lacity.org","dataset","Election 2015 March Primary Polling Place List","Listing of the poll place locations for the 2015 March primary election. Includes detail listing down to the established precincts with Council District indicator.","318","2015-04-20T15:37:00.000Z","2015-04-20T15:37:00.000Z","A Well Run City",,"900","ika6-27vg","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/h5ci-ugt3.json",,,,"Other - See Description","Yes",,,"City Clerk OpenData"
"https://data.lacity.org/d/ce5i-q2bc","true","false","ce5i-q2bc","City Clerk","data.lacity.org","dataset","Election 2015 March Primary Voting Results","Statement of Votes Cast of the Election Results","207","2015-04-20T17:23:00.000Z","2015-04-20T17:24:00.000Z","A Well Run City","voting,registrar","1316","ika6-27vg","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LA County Registrar",,,"https://data.lacity.org/resource/ce5i-q2bc.json",,,,"Other - See Description","Yes",,,"City Clerk OpenData"
"https://data.lacity.org/d/i5g3-9vuz","true","false","i5g3-9vuz","City Clerk","data.lacity.org","dataset","Election 2015 May General Polling Place List","Listing of the poll place locations for the 2015 March primary election. Includes detail listing down to the established precincts with Council District indicator.","421","2015-06-16T20:51:00.000Z","2015-06-16T20:51:00.000Z","A Well Run City",,"1306","ika6-27vg","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/i5g3-9vuz.json",,,,"Other - See Description","Yes",,,"City Clerk OpenData"
"https://data.lacity.org/d/fhm9-882e","true","false","fhm9-882e","City Clerk","data.lacity.org","dataset","Election 2015 May General Voting Results","Statement of Votes Cast of the election Results","230","2015-06-16T20:44:00.000Z","2015-06-16T20:44:00.000Z","A Well Run City",,"828","ika6-27vg","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/fhm9-882e.json",,,,"Annual","No",,,"City Clerk OpenData"
"https://data.lacity.org/d/qq5r-inr7","true","false","qq5r-inr7","City Clerk","data.lacity.org","dataset","Election 2017 May General Candidate List","Candidate Names, Races and Measures","46","2017-07-11T21:53:00.000Z","2017-07-11T21:54:00.000Z","A Well Run City",,"791","bfvp-fa24","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/qq5r-inr7.json",,,,"Other - See Description","No",,,"phunemoy"
