"name","display_name","categories","display_categories","description","address","phone","website","source","latitude","longitude","yelp_alias","yelp_api","yelp_id"
"bonnie b's smokin bbq heaven","Bonnie B's Smokin","Restaurants","Restaurants",,"1280 N Lake Ave Pasadena, CA 91104","626-794-0132","https://www.bonniebssmokin.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.16801","-118.13186","bonnie-bs-smokin-pasadena-3","true","CGTB0J-2FZdcEisDSlqmMw"
"bootypacks","Bootypacks","Shopping","Shopping","drawstring backpacks, fanny packs, masks, totes and more",,,"https://bootypacks.shop","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"brandoni pepperoni","Brandoni Pepperoni","Restaurants","Restaurants","Inventive riffs on Southern breakfast cuisine from formerly underground chefs in a low-key setting.","7100 Santa Monica Blvd West Hollywood, CA 90046","323-306-4968","https://www.brandoni-pepperoni.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.089909","-118.344643","brandoni-pepperoni-west-hollywood","true","84SaHfwZcPp0c8uZdhyLOQ"
"bree's cakes","Bree's Cakes","Restaurants","Restaurants",,"6740 Reseda Blvd Unit D Reseda, CA 91335","805-444-2733","https://www.breescakes.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.1932743","-118.5356486","brees-cakes-reseda-2","true","FF_eYzLUYuwIVLNR2DXxHw"
"breegan jane","Breegan Jane","Services","Services","Proceeds from the HGTV host’s handmade jewelry benefits the World Vision’s child protection through education in Kenya campaign. breeganjane.com",,,"https://breeganjane.com/shop/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"bridgetown roti","Bridgetown Roti","Restaurants","Restaurants",,"2029 Sheridan St Los Angeles, CA 90033",,"https://www.instagram.com/bridgetown_roti/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"bridgid coulter","Bridgid Coulter","Services","Services","In addition to her residential and commercial design projects, the Santa Monica-based interior designer has a line of eco-conscious textiles. 1112 Montana Ave. #432, Santa Monica, (310) 963-5360, bridgidcoulter.com","1112 Montana Ave #432, Santa Monica, CA 90403","310-963-5360","http://bridgidcoulter.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"brigette romanek","Brigette Romanek","Services","Services","The Los Angeles-based interior designer whose clients include Eric Buterbaugh and Misty Copeland tackles commercial, retail and residential projects. 1050 N. Cahuenga Blvd., Los Angeles, (310) 600-7133, romanekdesignstudio.com‬","1050 N Cahuenga Blvd, Los Angeles, CA 90038","310-600-7133","https://romanekdesignstudio.com/index.html","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"bring something to the party","Bring Something To The Party","Event Planning","Event Planning","one-stop-shop for all your party needs, stationery, balloons, decor","700 W 7th St Ste G420 Los Angeles, CA 90017","310-909-6414","https://bringsomethingtothepartyla.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/","34.044059","-118.251548","bring-something-to-the-party-los-angeles","true","-Gx566u9LcEOFUKJj5Mb4g"
"brother's bar-b-que","Brothers Bar-B-Que","Restaurants","Restaurants","Brother’s Bar-B-Que, 7725 Crenshaw Blvd., Los Angeles, (323) 751-1050,","7725 Crenshaw Blvd Los Angeles, CA 90043","323-751-1050","http://www.brotherbarbequecatering.com","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.969372","-118.33121","brothers-bar-b-que-los-angeles","true","C93pdr3xaq_wU0Zj7LLs3A"
"brother's keeper bbq","Brothers Keeper BBQ","Restaurants","Restaurants",,"Long Beach, CA 90815","562-264-5955","https://www.brotherskeeperbbq.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.7896","-118.13151","brothers-keeper-bbq-long-beach","true","hONbZzpOMCGcM0byZCwmGQ"
"brownhaze","Brownhaze","Shopping","Shopping","The use of rocks and stones, wood, seashells and plants gives Len Brown’s handmade unisex bracelets and necklaces a chunky, hewn-from-nature vibe. Prices at the Etsy shop range from $25 (for a wood and nut Downward Dog necklace) to $65 for the Deep Blue Stone necklace that uses glass, leather, silver and stone. Instagram: @brownhazeshop","2524 10th Ave Los Angeles, CA 90018",,"https://www.instagram.com/brownhazeshop/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"brownie points for you","Brownie Points For You","Shopping","Shopping","art prints, accessories, and apparel",,,"https://browniepointsforyou.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"buna ethiopian restaurant & market","Buna Ethiopian Restaurant & Market","Restaurants","Restaurants",,"1034 S Fairfax Ave Los Angeles, CA 90019","323-964-9731","https://bunaethiopianmarket.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0570974","-118.3641842","buna-ethiopian-restaurant-and-market-los-angeles-2","true","FqyTKMzJVf54TlRnfp5lCQ"
"bundts on melrose","Bundts On Melrose","Restaurants","Restaurants",,"4147 Long Beach Blvd Long Beach, CA 90807","888-928-6387","http://www.bundtsonmelrose.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.833702","-118.1894949","bundts-on-melrose-long-beach","true","Yk04GDiahNjRWnpxQv3yug"
"burkinabaé","Burkinabaé","Shopping","Shopping","West Africa meets West Coast women’s accessories",,,"https://burkinabae.com/collections/all","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"busy baking","Busy Baking","Restaurants","Restaurants","Busy Baking, 11861 S. Inglewood Ave., Hawthorne, (323) 919-3937,","11861 Inglewood Ave Hawthorne, CA 90250","323-919-3937","https://www.busybaking.info/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.9258337","-118.3617817","busy-baking-hawthorne","true","2qtwMYmHXlehB4M5_g09xw"
"bychari","Bychari","Shopping","Shopping","simple, dainty, beautiful jewelry – made in LA","600 S Spring St Los Angeles, CA 90014",,"https://bychari.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"cafe buna","Cafe Buna","Restaurants","Restaurants",,"552 Washington Blvd Marina del Rey, CA 90292","310-823-2430","https://cafe-buna.business.site/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.98316567","-118.4596348","cafe-buna-marina-del-rey","true","Y9wMzacINQ1Rm44vKpC-4Q"
"cafe creole","Cafe Creole","Restaurants","Restaurants",,"3650 W Martin Luther King Jr Blvd Ste 144 Los Angeles, CA 90008","323-389-8355","http://www.eatatcafecreole.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0109188","-118.3366526","cafe-creole-los-angeles","true","uPeWc6p4KLMHRve4OlLVEg"
"café ruisseau","Cafe Ruisseau","Restaurants","Restaurants","Café Ruisseau, 12150 Millennium Drive, Los Angeles, (323) 561-0223,","12150 Millennium Dr Los Angeles, CA 90094","323-561-0223","https://caferuisseau.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.97961487","-118.4082239","cafe-ruisseau-los-angeles","true","IJgGV-hzD5Q1_VKjS-LbBg"
"cain interiors & construction","Cain Interiors & Construction","Services","Services","This 20-year-old firm is behind some of the more striking, artful modern homes in Bel-Air, Beverly Grove and Trousdale Estates. 406 N. La Cienega Blvd., West Hollywood, (310) 652-6065, caininteriors.com","406 N La Cienega Blvd, West Hollywood, CA 90048","310-652-6065","http://caininteriors.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"cake buzz","Cake Buzz","Restaurants","Restaurants",,"2701 Artesia Blvd Redondo Beach, CA 90278","310-793-2899","https://cakebuzzla.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.87317","-118.36203","cake-buzz-redondo-beach-4","true","oRLC5NEsHUMjamSJ7QlB1Q"
"california african american museum (caam)","California African American Museum","Museums, Cultural Institutions, and Shared Spaces","Museums, Cultural Institutions, and Shared Spaces","Located at Exposition Park in Downtown LA, the California African American Museum (CAAM) exists to research, collect, preserve and interpret the history, art and culture of African Americans. The museum's permanent collection houses 4,000 objects that span landscape painting and portraiture, modern and contemporary art, historical objects and print materials, and mixed-media artworks.","600 State Dr Los Angeles, CA 90037","213-744-7432","https://caamuseum.org/","https://www.discoverlosangeles.com/visit/the-guide-to-black-owned-businesses-in-la","34.01612438","-118.2836646","california-african-american-museum-los-angeles","true","mG9ULf__KIx3WLcNh5g5XQ"
"camille's","Camille's","Restaurants","Restaurants",,"2713 W Olive Ave Burbank, CA 91505","818-570-1734","https://www.facebook.com/camillesbakes4u/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.1595","-118.33169","camilles-burbank-2","true","_P37wku5YoW2G1fBp5eQJg"
"caribbean gourmet","Caribbean Gourmet","Restaurants","Restaurants",,"45 N San Gabriel Blvd Pasadena, CA 91107","323-447-0118","https://www.instagram.com/caribbeangourmet/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.14679337","-118.0948639","caribbean-gourmet-pasadena","true","pHzwgmIvx1FXUsFK4Kg2ew"
"carl's atelier","Carl's Atelier","Museums, Cultural Institutions, and Shared Spaces","Museums, Cultural Institutions, and Shared Spaces","Carl Louisville, whose Guerilla Atelier was a longtime fixture in downtown Los Angeles’ Arts District, offers his same eclectic mix of clothes, home decor, accessories and art in a more compact shopping-center space.Westfield Century City, 10250 Santa Monica Blvd., Los Angeles (424) 551-5081, westfield.com/centurycity","Canoga Park, CA 91303","424-313-8227","https://www.westfield.com/centurycity/store/Carl_t_s%20Atelier","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles","34.19738","-118.60121","carls-atelier-canoga-park","true","cjSJXEZSP_gDwkHxwqpIhg"
"castle's catering","Castle's Catering","Restaurants","Restaurants",,"4287 Crenshaw Blvd Los Angeles, CA 90008","818-724-4866","https://www.castlescatering.com","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0056987","-118.3342202","castles-catering-los-angeles-8","true","tJxpIxaw24l6vnu750G-5A"
"charles mingus youth arts center","Charles Mingus Youth Arts Center","Museums, Cultural Institutions, and Shared Spaces","Museums, Cultural Institutions, and Shared Spaces","Part of the world famous Watts Towers Campus and named after jazz great Charles Mingus, the youth center gives children a safe and creative atmosphere for individual expression with guidance and direction from professional artists.","10624 Graham Ave, Los Angeles, CA 90002",,"https://culturela.org/cultural-centers/watts-towers-campus/","https://www.discoverlosangeles.com/visit/the-guide-to-black-owned-businesses-in-la",,,,"false",
"charli  beauty bar","Charli Beauty Bar","Beauty, Grooming and Personal Care","Beauty, Grooming and Personal Care","CharLi Beauty Bar Licensed esthetician CharLi Taylor offers body waxing, eyelash extensions, facials and more. 5074 W. Pico Blvd., Los Angeles, (424) 258-0267, charlibeautybar.com","5074 West Pico Blvd Los Angeles, CA 90019","424-258-0267","http://www.charlibeautybar.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles","34.0477767","-118.3487857","charli-beauty-bar-los-angeles","true","4Otmiiz8zETDJtNbb479bA"
"chef kiki's kitchen","Chef Kikis Kitchen","Restaurants","Restaurants",,"Los Angeles, CA 90007","323-861-1580","https://www.yelp.com/biz/chef-kikis-kitchen","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.02737808","-118.2835693","chef-kikis-kitchen-los-angeles","true","6G9AHe0HN-4NbL-yp5CyQw"
"chef marilyn's","Chef Marilyn's","Restaurants","Restaurants","Chef Marilyn’s, 2638 Crenshaw Blvd., Los Angeles, (323) 737-8101,","2638 Crenshaw Blvd Los Angeles, CA 90016","323-737-8101","https://www.chefmarilyns2638.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","34.0312698","-118.3349851","chef-marilyns-los-angeles-2","true","0hddg8pBXwnGog0bmmIm9w"
"chiaristyle","Chiaristyle","Shopping","Shopping","In the fashion business since the 1980s, designer Chari Coffey launched her illustrating and trend-concept storyboarding business in L.A. in 2013. Some of her workbooks and storyboards are available online, along with an assortment of floral crowns and bespoke fairy-tale dresses. chiaristyle.com",,,"https://chiaristyle.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"chicken n chips","Chicken N Chips","Restaurants","Restaurants",,"2728 Fletcher Dr Los Angeles, CA 90039","323-922-1070","https://chickennchips.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.1106822","-118.2507259","chicken-n-chips-los-angeles-2","true","IEElIOYoPqunZSgUx0h1-g"
"chipper & cheeky","Chipper & Cheeky","Restaurants","Restaurants",,"Los Angeles, CA 91353","661-537-3753","https://www.chipperandcheeky.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.21728","-118.3689","chipper-and-cheeky-los-angeles","true","c8HPHQSNWHCf9B4blpPwQA"
"christina bentley","Christina Bentley","Shopping","Shopping","CHRISTINA BENTLEY (floral design)","4003 Sunswept Dr Studio City, CA 91604",,"https://www.instagram.com/teamscarlet/","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"chulita","Chulita","Restaurants","Restaurants",,"533 Rose Ave Venice, CA 90291","424-252-9886","https://www.chulita.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.99886","-118.47311","chulita-venice","true","OCkQdKMHU-LwWTWNe5leBA"
"cj's elegance","Cj'S Elegance","Shopping","Shopping","One of the oldest black-owned women’s retail clothing businesses in L.A., CJ’s marked a half-century in business last year. 4446 W. Slauson Ave., Los Angeles, (323) 299-1141, cjselegance.com","4446 W Slauson Ave, Windsor Hills, CA 90043","323-299-1141","http://www.cjselegance.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"cliff's texas style burritos","Cliff's Texas Style Burritos","Restaurants","Restaurants",,"408 W Alondra Blvd Compton, CA 90220","310-609-2755","http://www.cliffsburritos.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.88829422","-118.2285156","cliffs-texas-style-burritos-compton","true","i6VsCJtOlhEjAFVpHs5Q-g"
"cobbler mania","Cobblermania","Restaurants","Restaurants",,"8300 S Western Ave Golden Bird Los Angeles, CA 90047","323-316-4793","https://www.instagram.com/cobblermania/?hl=en","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.963428","-118.308866","cobblermania-los-angeles","true","7Q-F_lH7--VlnqaG1v3-6g"
"cobblers, cakes & kream","Cobblers Cakes & Kream","Restaurants","Restaurants",,"2323 W Manchester Blvd Ste B Inglewood, CA 90305","323-455-1224","https://cobblerscakesandkream.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.96025","-118.31948","cobblers-cakes-and-kream-inglewood","true","iCHau6GTIdBbWU81RCSUoA"
"coco luv","Coco Luv","Restaurants","Restaurants",,"10880 Wilshire Blvd Los Angeles, CA 90024",,"https://cocoluvcookies.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"coffee and plants","Coffee and Plants","Restaurants","Restaurants","Pasadena","62 W Union St Unit 2 Pasadena, CA 91103","626-615-1261","https://www.yelp.com/biz/coffee-and-plants-pasadena","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/","34.146609","-118.1517787","coffee-and-plants-pasadena","true","ueIYsLaikpCS_7kOC_Cg2g"
"coffee by kofi","Coffee by Kofi","Restaurants","Restaurants",,"1933 S Broadway Los Angeles, CA 90007","646-725-9580","https://www.coffeebykofi.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.031043","-118.266291","coffee-by-kofi-los-angeles-2","true","x1HierOUSxuZ2NJb1cttqQ"
"coffee del mundo","Coffee Del Mundo","Restaurants","Restaurants",,"7414 S Vermont Ave Los Angeles, CA 90044","323-455-0285","https://coffeedelmundo.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.97212","-118.29111","coffee-del-mundo-los-angeles","true","elu_CU6oNbMzLIiDtNy3ww"
"colette shelton","Colette Shelton","Services","Services","The interior designer, blogger and home furnishings designer is the host of “COCOCOZY Design House” on Amazon Prime Video. (310) 275-4189, cococozy.com",,"310-275-4189",,"https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"colony","Colony Cooks","Restaurants","Restaurants","Los Angeles, (310) 699-8642,","11419 Santa Monica Blvd Los Angeles, CA 90025","424-346-1420","https://www.tandtlifestylelosangeles.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","34.04586167","-118.4514983","colony-cooks-los-angeles","true","H-jPeB876pStd1TFOtb5hQ"
"comfort la","Comfort LA","Restaurants","Restaurants",,"1110 E 7th St Los Angeles, CA 90021","213-537-0844","https://www.eatcomfortla.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0377826","-118.2428721","comfort-la-los-angeles","true","yAuYzMcr57EVrPzyOcODlQ"
"compton vegan","Compton Vegan","Restaurants","Restaurants",,"11419 Santa Monica Blvd Los Angeles, CA 90025","310-596-6690","https://comptonvegan.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.04586167","-118.4514983","compton-vegan-los-angeles","true","aBWgoiaF5rooZigrrCsLpg"
"contained bliss","Contained Bliss","Services","Services","A women-owned and operated landscape design and installation business, certified in landscape design with a degree in Ornamental Horticulture. (818) 636-0585, containedbliss.com",,"818-636-0585","https://www.containedbliss.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"country style jamaican restaurant","Country Style Jamaican Restaurant","Restaurants","Restaurants",,"630 N La Brea Ave Inglewood, CA 90302","424-227-6915","https://www.yelp.com/biz/country-style-jamaican","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.97108","-118.35691","country-style-jamaican-restaurant-inglewood","true","Ym7LPXNWII3K-3gGShtONA"
"cravin crab cakes","Cravin' Crab Cakes","Restaurants","Restaurants",,"Pasadena, CA","619-307-1581","https://cravincrabcakes.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.14744949","-118.1442719","cravin-crab-cakes-pasadena","true","aq9EL-BXPSPMd3DBk855Ww"
"cross colours","Cross Colours","Shopping","Shopping","Launched in L.A. in 1989, Carl Jones’ and T.J. Walkers’ streetwear label with a bold color palette inspired by the Pan-African flag and motto “clothing without prejudice” was embraced by hip-hop and then, seemingly, the whole world. The founders and the brand are still around — and their message seems more relevant than ever. (It’s also the subject of an ongoing exhibition at the temporarily closed California African American Museum in Exposition Park.) crosscolours.com","311 N. Robertson Blvd., Suite 458 Beverly Hills, CA 90211",,"https://crosscolours.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"crustees eatery","Crustees Eatery","Restaurants","Restaurants",,"4442 W Slauson Ave Los Angeles, CA 90043","323-815-9910","https://www.crusteeseatery.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.9886408","-118.3533352","crustees-eatery-los-angeles","true","nI1Bk_OqAkARO-siTQbuTw"
"cultural interiors","Cultural Interiors","Shopping","Shopping","Owner Gail Hawkins travels extensively throughout the country and the Caribbean in search of one-of-a-kind home decor items. 4421 W. Slauson Blvd., Los Angeles, (323) 292-1500, culturalinteriors.com","4421 W Slauson Ave Los Angeles, CA 90043","323-292-1500","https://www.culturalinteriors.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles","33.98937","-118.35237","cultural-interiors-los-angeles-3","true","dlHFkiu94GgGk6YAcesamg"
"curvy bombshells","Curvy Bombshells","Shopping","Shopping","Launched by Nicole Rionne in September of 2019 with the mantra “embrace your curves,” the made-in-L.A. swimwear brand specializes in women’s swimsuits sizes 14 to 28 and sells online only. curvybombshells.com",,,"https://curvybombshells.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"cw & chris fish and chicken","CW & Chris Fish and Chicken","Restaurants","Restaurants",,"6512 S Western Ave Los Angeles, CA 90047","323-750-9403","https://cwandchris.wixsite.com/cwandchris","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.9801451","-118.3088351","cw-and-chris-fish-and-chicken-los-angeles","true","PmoRirPga162TlChyaN_bg"
"d's original take out grill","D's Original Take Out Grill","Restaurants","Restaurants",,"7873 S Western Ave Los Angeles, CA 90047","323-971-3663","https://www.dsogtakeoutgrill.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.96748","-118.30933","ds-original-take-out-grill-los-angeles-3","true","fUYhn5MnmwkUcAMoC-Sp0A"
"darrow's new orleans grill","Darrow's New Orleans Grill","Restaurants","Restaurants",,"21720 Avalon Blvd Ste 102B Carson, CA 90745","424-570-0531","https://www.darrowsneworleansgrill.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.83073","-118.26305","darrows-new-orleans-grill-carson","true","wv1ZZLWrFh4Hc7MCQ1kjJA"
"day day's bbq & waffle house","Day Day's BBQ & Waffle House","Restaurants","Restaurants",,"994 E Holt Blvd Pomona, CA 91767","909-622-3217","http://days-bbq-and-waffle.top-cafes.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.062632","-117.730896","day-days-bbq-and-waffle-house-pomona-3","true","oAIS7iM8b2SVALDKONvJow"
"dd'z treatz","Dd'Z Treatz","Restaurants","Restaurants",,"11228 S New Hampshire Ave Los Angeles, CA 90044","310-845-6152",,"https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"de porres dinner series","De Porres Dinner Series","Restaurants","Restaurants",,"315 N Sierra Bonita Ave Los Angeles, CA 90036","646-391-4529","http://www.de-porres.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"delvigne croissant","Delvigne Croissant","Restaurants","Restaurants",,"9626 Venice Blvd Culver City, CA 90232","213-326-4404","https://www.delvignecroissant.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0244076","-118.3964757","delvigne-croissant-culver-city","true","NxrptCvV4mdgNbWBxapMTw"
"derrick's on atlantic","Derricks on Atlantic","Restaurants","Restaurants",,"3502 Atlantic Ave Long Beach, CA 90807","562-337-8131","https://derricksonatlantic.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.820213","-118.184598","derricks-on-atlantic-long-beach","true","UHIyA47fD5_CXyjloulUWA"
"devi's donuts","Devi's Donuts and Sweets","Restaurants","Restaurants",,"130 Cherry Ave Long Beach, CA 90813","949-280-1859","https://devisdonutsandsweets.com/#backtotop","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.766006","-118.16733","devis-donuts-and-sweets-long-beach","true","N_ADVz6vbxXmOK_0DUJ5ow"
"dharma yoga l.a.","Dharma Yoga L.A.","Gym, Fitness Health and Wellness","Gym, Fitness Health and Wellness","Nonprofit classical yoga studio with classes for all levels. Owner Sonya Enchill is offering online classes; the schedule can be found on the website. dmyla.com","4870 W Adams Blvd Unit B Los Angeles, CA 90016","323-937-9642","https://dmyla.com/","https://www.latimes.com/lifestyle/story/2020-06-10/heres-a-list-of-black-owned-fitness-businesses-in-los-angeles","34.03234038","-118.3471095","dharma-yoga-l-a-los-angeles","true","qH_De-5VVYmvCx-PIQMSug"
"dime nails","Dime Nails LA","Beauty, Grooming and Personal Care","Beauty, Grooming and Personal Care","Creative girls and guys get their nails art-ified here. Bright purple walls and customized Dime Nails Nikes on display give the salon an already electrified vibe. But you won’t be rushed out of here. Enjoy a glass of prosecco while you enjoy one of their unique services – all named after songs by female r&b and rap artists.","1086 S Fairfax Ave Los Angeles, CA 90019","323-701-1010",,"https://www.discoverlosangeles.com/visit/the-guide-to-black-owned-businesses-in-la","34.0558","-118.36462","dime-nails-la-los-angeles","true","2-DNEKzEZusPbR0evwo5Rw"
"dirty south soulfood","Dirty South Soulfood","Restaurants","Restaurants",,"8101 Long Beach Blvd South Gate, CA 90280","323-537-8007","https://www.dirtysoulfood.shop/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.9649","-118.22554","dirty-south-soulfood-south-gate-2","true","wFBv3M7WiaVhV7jyQw2_VQ"
"divine dips","Divine Dips Vegan Ice Creme","Restaurants","Restaurants",,"601 S Los Angeles St Los Angeles, CA 90014","213-265-7785","http://divinedipsicecreme.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0445458","-118.2491933","divine-dips-vegan-ice-creme-los-angeles-2","true","f81mFVDBK_KKFtQMmT1fvw"
"doll babee cheesecakes","Doll Babee Cheesecakes","Restaurants","Restaurants",,"500 Lakewood Center Mall Lakewood, CA 90712","562-232-9961","http://dollbabeecheesecakes.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.850642","-118.139542","doll-babee-cheesecakes-lakewood-2","true","FaoN-2_L_wsrgJimpiD3dQ"
