"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"18010-10001-04038","831 S WESTLAKE AVE","90057","1","130-5A203  40","130-5A203  28; 130-5A203  31; 130-5A203  40","5141020019","R4-1","Central","Westlake","Westlake South",,"2094.02","Building","Bldg-New","Apartment","5","Apartment","2020-03-20T00:00:00.000",,,,,,"Reviewed by Supervisor","10000000",,,"ADDRESS","34.05353","-118.27735","2022-09-10T00:00:00.000","[Attn: Wing Suen]***75% Pdpp Submittal For Fire Life-Safety, Disabled Access, And Green Plan Check Only***New 7 Story With A Total Of 79 Unit Apartment Building With 6-Units Very Low Income And 6-Units Extermely Low Income.  First 2 Levels Type I-A For Parking Podium And 5 Levels Type Iii-A For Residential.  Toc And  Affordable Housing Project Per Dir-2019-2893-Toc."
"16030-10000-08411","3605 W LANDA ST","90039","4","147A205   396","147A205   396","5431012007","R1-1VL","East Los Angeles","Silver Lake - Echo Park - Elysian Valley","Silver Lake","YES","1951.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2016-11-16T00:00:00.000",,,,,,"Reviewed by Supervisor","371",,,"ADDRESS","34.09541","-118.27346","2022-09-10T00:00:00.000","Site Grading And Excavation For New 3-Story Single Family Dwelling With Attached 2-Car Garage"
"20010-10000-05017","1420 S POINT VIEW ST","90035","10","129B173   467","129B173   467","5068012024","[Q]R3-1-O","Central","Wilshire","P.I.C.O.",,"2167.00","Building","Bldg-New","Apartment","5","Apartment","2020-12-23T00:00:00.000",,,"23",,"22269","Reviewed by Supervisor","3900000","Type III-A Construction","60","ADDRESS","34.05135","-118.36996","2022-09-10T00:00:00.000","Construct A 5 Story Type Iii-A 23,909 Sf. 23 Unit Apartment Bldg. Over An 8,253 Sf Type I-A Subterranean Garage."
"17016-30001-14448","705 N AVENUE 64","90042","14","156A233   355","156A233   355","5486027007","R1-1-HPOZ","East Los Angeles","Northeast Los Angeles","Historic Highland Park","YES","1831.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2018-06-08T00:00:00.000",,,,,,"Corrections Issued","501",,,"ADDRESS","34.12032","-118.17832","2022-09-10T00:00:00.000","Supplemental Ref To Pcis # 17016-30000-14448, To Recheck Plans. Plan Check Only"
"21014-20000-04301","16108 W BLACKHAWK ST","91344","12","204B141   238","204B141   238","2668022005","RS-1","North Valley","Granada Hills - Knollwood","Granada Hills South",,"1097.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2021-08-24T00:00:00.000",,,"0",,"1850","Reviewed by Supervisor","65000","Type V-B Construction",,"ADDRESS","34.25818","-118.48319","2022-09-10T00:00:00.000","Proposed 17'-7"" X 26'-6"" Irregular Shaped Addition At Front And _' X _' Addition At Rear Of (E) Sfd. All Work Per Engineering."
"15019-30000-01961","590 S SANTA FE AVE","90013","14","126A217    64","126A217    64","5164005002","M3-1-RIO","Central","Central City North","Historic Cultural",,"2060.31","Building","Bldg-Demolition","1 or 2 Family Dwelling","23","Demolition","2015-05-29T00:00:00.000",,,,,,"Corrections Issued","165000",,,"ADDRESS","34.03881","-118.23039","2022-09-10T00:00:00.000","Demolish Of (E) Buildings Along With Slab And Footing (Dpi 15019-30000-01774)"
"21016-20000-55369","6616 W MARYLAND DR","90048","5","135B173   462","135B173   462","5510015031","R1-1-O-RFA","Central","Wilshire","Mid City West",,"2148.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2021-11-23T00:00:00.000",,,,,,"Corrections Issued","60000","Type V-B Construction",,"BUILDING","34.06733947","-118.3715193","2022-09-10T00:00:00.000","Convert The (E) 18' X 18' Garage Into A (N) Accessory Dwelling Unit Per Lamc 12.22 A.33(C) And (D),  And Addition Of _' X _' And _' X _'."
"13026-10000-00084","1557 N WILCOX AVE","90028","13","148-5A187 328","148-5A187 328","5547017001","C4-2D","Central","Hollywood","Central Hollywood",,"1907.00","Building","Nonbldg-Alter/Repair","Commercial","15","Telecommunication Transmitter - wireless","2013-02-22T00:00:00.000",,,,,,"PC Approved","10000",,,"ADDRESS","34.09957","-118.33115","2022-09-10T00:00:00.000","Remove Existing Antennas And Install 6 New Antennas On Existing Monopole"
"17010-10000-02466","926 W JAMES M. WOOD BLVD","90015","14","129A207   188","129A207   181; 129A207   188","5138005017","C2-4D","Central","Central City","Downtown Los Angeles",,"2077.10","Building","Bldg-New","Commercial","11","Hotel","2017-06-26T00:00:00.000",,,,,"125608","PC Info Complete","56062193","Type I-A Construction","213.55","ADDRESS","34.04715","-118.2657","2022-09-10T00:00:00.000","New 18-Story , 247 Guest Rooms Hotel, Core And Shell Only Restaurant And Bar, Above Grade Parking  Per Za-2016-4203-Tdr-Cub-Spr"
"15010-10000-04146","917 N BEAUDRY AVE","90012","1","136-5A213 102","136-5A213  92; 136-5A213 102","5406021033","R3-1","Central","Central City North","Historic Cultural",,"1977.00","Building","Bldg-New","Apartment","5","Apartment","2015-11-13T00:00:00.000",,,"18",,"22435","Reviewed by Supervisor","6800000","Type V-A Construction","45","ADDRESS","34.06783","-118.2467","2022-09-10T00:00:00.000","Proposed 4 Story Type Va 18 Unit Apartment Over One Level Of Type Ia Subterranean Garage."
"12030-20000-03363","400 N KIRBY ST","90042","14","156A231   176","156A231   176","5486020030","R1-1","East Los Angeles","Northeast Los Angeles","Historic Highland Park","YES","1831.01","Building","Grading","1 or 2 Family Dwelling",,,"2012-07-19T00:00:00.000",,,,,,"PC Approved","0",,,"ADDRESS","34.12234","-118.18335","2022-09-10T00:00:00.000","Gpi & Posting For Sfd/ Gar"
"19010-20001-03107","7437 N SATSUMA AVE","91352","2","186B173   633","186B173   633","2410004019","R1-1","North Valley","Sun Valley - La Tuna Canyon","Sun Valley Area",,"1230.20","Building","Bldg-New","1 or 2 Family Dwelling",,,"2019-09-24T00:00:00.000",,,,,,"Corrections Issued","0",,,"ADDRESS","34.20588","-118.36718","2022-09-10T00:00:00.000","Supplemental To 19010-20000-03107 To Recheck Lost Plans"
"21016-10000-14053","9764-9772 W VIA PAVIA","91504","2","189B181   403","189B181   403","2401044***","(Q)RD2-1","North Valley","Sun Valley - La Tuna Canyon","Sun Valley Area","YES","1021.04","Building","Bldg-Alter/Repair","Apartment","35","Condo-Multi Family","2021-06-01T00:00:00.000",,,,,,"PC Info Complete","501",,,"ADDRESS","34.21281","-118.34347","2022-09-10T00:00:00.000","Verify That Existing Building Condition Does Not Fall Under The Scope Of Soft Story Retrofit Ordinance Per Lab Ch. 93. No New Construction Proposed. Asce 41-13/Fema P807 Used For Wall Line Stiffness /Strength Check To Exempt Bldg."
"11014-20000-01873","6227 N CLEON AVE","91606","2","177B173   287","177B173   287","2414002025","R1-1","South Valley","North Hollywood - Valley Village","Mid-Town North Hollywood",,"1231.04","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2011-05-25T00:00:00.000",,,"0",,"867","PC Info Complete","90000","Type V-B Construction","24","ADDRESS","34.18394","-118.36822","2022-09-10T00:00:00.000","Convert (E) Attached Garage(18'9"" X 20'2"") To Living Room & Add Attached Carport(18' X 18'7"").Add  2nd Floor Two Bedrooms & One Bathroom(22'7"" X 23'2"")."
"18016-20000-00914","10096 W TUJUNGA CANYON BLVD","91042","7","202-5A201 187","202-5A201 187","2568005002","RD3-1","North Valley","Sunland-E LaTuna Cyn-Lakevw Ter-Shadow Hls-Tujunga","Sunland - Tujunga",,"1012.20","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2018-01-11T00:00:00.000",,,,"1","400","Corrections Issued","18000","Type V-B Construction",,"ADDRESS","34.25015","-118.28538","2022-09-10T00:00:00.000","Convert (E) 20'-2"" X 20'-2"" Detached Garage To (N) Accessory Dwelling Unit Per Ab 494 And Sb 229. All Work Per Wfpp."
"21016-10000-10542","3786 S BOISE AVE","90066","11","111B153   287","111B153   287","4246027027","R1V2","West Los Angeles","Palms - Mar Vista - Del Rey","Mar Vista",,"2721.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2021-05-03T00:00:00.000",,,,"1","292","Verifications in Progress","50000","Type V-B Construction",,"PIN","34.00296861","-118.43641861","2022-09-10T00:00:00.000","Eplan Garage Conversion To Adu.  Garage Conversion Adu"
"21016-10000-59212","1540 S ORANGE GROVE AVE 1-10","90019","10","129B177  1034","129B177  1034","5068026017","[Q]R3-1-O","Central","Wilshire","P.I.C.O.",,"2169.00","Building","Bldg-Alter/Repair","Apartment","1","Accessory Dwelling Unit","2021-12-28T00:00:00.000",,,"0","2","546","PC Info Complete","50000",,,"ADDRESS","34.04831","-118.36617","2022-09-10T00:00:00.000","Convert Attached [40 X 18] Garage In 2-Story Apartment To (2)  New Adus Per State Code Gcs 65852.2(E)(1)(C).  Infill Garage Doors.  Add New Windows."
"18016-10000-40225","4525 W SANTA ROSALIA DR","90008","10","117B181   495","117B181   495","5030012005","R3-1XL","South Los Angeles","West Adams - Baldwin Hills - Leimert","Empowerment Congress West Area",,"2362.03","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2018-12-17T00:00:00.000",,,,,,"PC Info Complete","90000",,,"ADDRESS","34.01571","-118.34706","2022-09-10T00:00:00.000","Soft Story Seismic Retrofit  Per Lamc Ch. 93 Using Two Cantilever Columns And Two Moment Frames."
"15030-20000-05382","1277 N MONUMENT ST","90272","11","129B129    17","129B129    17","4422016005","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2625.01","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2015-08-06T00:00:00.000",,,,,,"Reviewed by Supervisor","168",,,"ADDRESS","34.05344","-118.52435","2022-09-10T00:00:00.000","Excavation And Backfill For The Proposed Retaining Wall And Basement Walls."
"20010-20000-00345","7301 N FULTON AVE","91605","2","186B157   542","186B157   529; 186B157   542","2328028036","M2-1","North Valley","Sun Valley - La Tuna Canyon","North Hollywood West",,"1220.00","Building","Bldg-New","Commercial","23","Patio Cover","2020-02-03T00:00:00.000",,,,,"441","Verifications in Progress","8000","Type V-B Construction",,"ADDRESS","34.20307","-118.42268","2022-09-10T00:00:00.000","(N) 14'8""X30'1"" Detached Patio Cover""Comply With Department Order Effective Date06/19/2015. Permit Will Expire 30 Days From Issuance Date"""
"17014-20000-01973","11755 W TERRA VISTA WAY","91342","7","216B169   135","216B169   135","2526026027","RE11-1 ; RE40-1-H","North Valley","Sunland-E LaTuna Cyn-Lakevw Ter-Shadow Hls-Tujunga","Foothill Trails District","YES","1042.04","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2017-05-03T00:00:00.000",,,,,,"PC Approved","0",,,"ADDRESS","34.28535","-118.38739","2022-09-10T00:00:00.000","------------------ Void ------------------"
"10014-10000-02100","4344 N LEMP AVE","91604","2","165B169   460","165B169   460","2365019006","R1-1","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Studio City",,"1433.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2010-06-08T00:00:00.000",,,"0",,"1976","Reviewed by Supervisor","250000","Type V-B Construction","30.5","ADDRESS","34.14877","-118.38432","2022-09-10T00:00:00.000","Two Story Addition (1,976 S.F.) To Existing Single Family Dwelling."
"18010-20000-00820","11761 N FENTON AVE 13","91342","7","213B165   104","213B165   104","2531009013","(T)(Q)RD6-1 ; (T)(Q)RS-1","North Valley","Sunland-E LaTuna Cyn-Lakevw Ter-Shadow Hls-Tu","Foothill Trails District",,"1041.03","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2018-01-26T00:00:00.000",,,"1",,"2225","Verifications in Progress","250000","Type V-B Construction","27.1","ADDRESS","34.28397","-118.39378","2022-09-10T00:00:00.000","New Sfd With Attached Garage Pursuant To  Tt- 60855. (Building A)"
"11020-20000-02239","17430 W TUSCAN DR","91344","12","222B129    42","222B129    42","2601020022","RE11-1-H-K","North Valley","Granada Hills - Knollwood","Granada Hills North","YES","1066.03","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Miscellaneous Bldg/Structure","2011-11-02T00:00:00.000",,,,,"0","Reviewed by Supervisor","18000","Type V-B Construction","9.5","ADDRESS","34.30595","-118.51263","2022-09-10T00:00:00.000","Construct New 15.5' X 63' Wood Deck At Back Yard"
"12014-10000-02054","612 W 77TH ST","90044","8","099B201   273","099B201   273","6020017003","RD2-1","South Los Angeles","South Los Angeles",,,"2377.20","Building","Bldg-Addition","Apartment","5","Apartment","2012-06-13T00:00:00.000",,,"2",,,"Reviewed by Supervisor","370000","Type V-B Construction",,"ADDRESS","33.96955","-118.2846","2022-09-10T00:00:00.000","Two Story Addition To (E) 1 Story Single Family Dwelling To Convert Into A Three Unit Apartment Building........See Comment"
"21019-20000-03966","4165 S VAN NESS AVE","90062","8","114B189   958","114B189   958","5022018006","R1-1","South Los Angeles","West Adams - Baldwin Hills - Leimert","Empowerment Congress Central Area",,"2340.00","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2021-10-05T00:00:00.000",,,,,"0","Corrections Issued","10000",,,"ADDRESS","34.00796","-118.31723","2022-09-10T00:00:00.000","Demolish The (E) Garage. See Comments."
"22010-10000-03190","17501 W POSETANO ROAD","90272","11","126B117   581","126B117   581","4416011012","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2626.04","Building","Bldg-New","1 or 2 Family Dwelling",,,"2022-06-29T00:00:00.000",,,,,,"Reviewed by Supervisor","700000",,,"ADDRESS","34.04024","-118.55792","2022-09-10T00:00:00.000","**** Hsap To Check For Zoning Requirements Only - (Sb330) ****New 2 Story Sfd & Adu With Attached Garage Over Basement With Roof Deck"
"15016-10000-27910","7900 S AIRLANE AVE","90045","11","099B169   845","099B169   845","4107010001","R1-1","West Los Angeles","Westchester - Playa del Rey","Westchester - Playa del Rey",,"2760.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2015-12-17T00:00:00.000",,,,,,"Corrections Issued","2500",,,"ADDRESS","33.96625","-118.39029","2022-09-10T00:00:00.000","Customer Voided The Project."
"20010-20000-01434","3804 N RHODES AVE","91604","2","162B165   540","162B165   540","2376004027","RE15-1-H","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Studio City","YES","1439.01","Building","Bldg-New","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2020-05-08T00:00:00.000",,,,"1","1402.31","Verifications in Progress","200000","Type V-B Construction","26.75","ADDRESS","34.13911","-118.40299","2022-09-10T00:00:00.000","(N) Adu Per Per Lamc 12.22 A.33(C) And (D)  (1-Story)"
"13010-20004-03750","6224 N RADFORD AVE","91606","2","177B169   267","177B169   267","2334008079","R1-1","South Valley","North Hollywood - Valley Village","Mid-Town North Hollywood",,"1239.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","7","Garage - Private","2016-08-23T00:00:00.000",,,,,,"PC Info Complete","1000",,,"ADDRESS","34.18379","-118.39201","2022-09-10T00:00:00.000","Supplemental Permit Of 13010-20002-03750 To Add Partition Walls Within Detached Garage And Convert 8' X 24' Portion To Storage And Laundry Area Per Engineering."
"21014-10000-00233","3239 S SHELBY DR","90034","5","123B165   658","123B165   658","4316030003","R1V2","West Los Angeles","West Los Angeles","South Robertson",,"2690.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2021-01-25T00:00:00.000",,,"0",,"100","Corrections Issued","25000","Type V-B Construction",,"BUILDING","34.03307257","-118.40129356","2022-09-10T00:00:00.000","(N) Addition With (N) Deck (Less Than 500 Sqft) To (E) Sfd For New Restroom W/ Exterior Access To (N) Pool."
"22020-20000-00268","21643 W ARCOS DR","91364","3","168B105   740","168B105   740","2171007005","R1-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hill","Woodland Hills-Warner Center","YES","1380.00","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall","2022-02-02T00:00:00.000",,,,,,"Reviewed by Supervisor","35000",,,"ADDRESS","34.15476","-118.60089","2022-09-10T00:00:00.000","New ( 9ht X ----Lf) Property Site Retaining Wall. Work Per Engineer."
"21010-20000-03396","7631 N JELLICO AVE","91325","12","186B129   144","186B129   144","2202001004","RA-1-K","South Valley","Reseda - West Van Nuys","Northridge South",,"1312.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2021-08-25T00:00:00.000",,,,"1","1188","Verifications in Progress","136000","Type V-B Construction","14","ADDRESS","34.20945","-118.51754","2022-09-10T00:00:00.000","Eplan   State Approved   Placement Of New Adu, 1,188 Sf"
"19016-20000-30882","8708 N BRADLEY AVE","91352","6","195B173   539","195B173   539","2408026012","[T][Q]M1-1-CUGU","North Valley","Sun Valley - La Tuna Canyon","Sun Valley Area",,"1211.02","Building","Bldg-Alter/Repair","Commercial","13","Office","2019-09-27T00:00:00.000",,,,,,"Reviewed by Supervisor","45000",,,"ADDRESS","34.22784","-118.37374","2022-09-10T00:00:00.000","Change Of Use From (E) --X--- Single Family Dwelling To Office (-- Sqft), Remove (E) Attached Carport. Work Per Engineer."
"20016-20000-25717","18731 W STRATHERN ST","91335","12","189B121   183","189B121   183","2103010019","RA-1","South Valley","Reseda - West Van Nuys","Reseda",,"1310.10","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2020-10-13T00:00:00.000",,,,"1","1200","Reviewed by Supervisor","175000","Type V-B Construction","13.83","ADDRESS","34.21577","-118.54144","2022-09-10T00:00:00.000","Convert (E) (42'-1""X 57'-2"") Sfd To Accessory Dwelling Unit Per Gcs 658.52.2(E)(1)(A). ""Comply With Department Order Effective Date 12/17/2018. Permit Will Expire 30 Days From Issuance Date"". Work Per Engineer."
"19010-20000-05233","17355 W LASSEN ST","91325","12","201B129    50","201B129    50","2734031014","RE11-1","North Valley","Northridge","Northridge East",,"1113.02","Building","Bldg-New","1 or 2 Family Dwelling","23","Accessory Living Quarters","2019-11-21T00:00:00.000",,,,,"198","Verifications in Progress","20000","Type V-B Construction","16.5","ADDRESS","34.25049","-118.51326","2022-09-10T00:00:00.000","(N) 1-Story Accessory Living Quarters W/ Attic Storage Space (5ft Clg Ht) (Nfpa-13d Fire Sprinklers Throughout)"
"22030-30000-02018","650 N ALMAR AVE","90272","11","126B125    67","126B125    67","4413012012","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,,"2627.04","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2022-03-22T00:00:00.000",,,,,,"Verifications in Progress","832",,,"ADDRESS","34.04525","-118.53519","2022-09-10T00:00:00.000","Grading For New S.F.D. 832 Cy   *** 2 Of 2 ***"
"13016-30003-09704","10655 W WILSHIRE BLVD #305, #450-, PH5","90024","5","132B153    82","132B153    82","4360011025","[Q]R5-3","West Los Angeles","Westwood","Westwood",,"2652.02","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2015-08-31T00:00:00.000",,,,,,"PC Info Complete","0",,,"ADDRESS","34.06121","-118.43551","2022-09-10T00:00:00.000","Supplemental Permit To 13016-30000-09704 To Revise Light Weight Concrete Thickness And The Metal Decking Specicifications."
"10010-10000-01778","1604 W 11TH ST","90015","1","129A203   231","129A203   231","5137019016","C1-1-HPOZ","Central","Westlake","Pico Union",,"2098.20","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2010-08-31T00:00:00.000",,,"1",,"3157","Ready to Issue","350000","Type V-B Construction","29.2","ADDRESS","34.04772","-118.27539","2022-09-10T00:00:00.000","32' X 54'-6""   Two Story  Single Family Dwelling.  (Conditioned Area: 3157sf)"
"17019-40000-02809","1246 E 106TH ST","90002","15","090B209  1269","090B209  1269","6065009028","R1-1","South Los Angeles","Southeast Los Angeles","Watts",,"2420.00","Building","Bldg-Demolition","1 or 2 Family Dwelling","7","Carport","2017-07-05T00:00:00.000",,,,,,"Corrections Issued","800",,,"ADDRESS","33.93942","-118.25233","2022-09-10T00:00:00.000","Demo Existing 1 Car Carport, Do Not Issue Permit Till Approval Of New Garage."
"22014-10000-01650","968 N NORMAN PL","90049","11","141B141   299","141B141   299","4429011024","RE40-1-H","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2623.02","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2022-04-13T00:00:00.000",,,"0",,,"Reviewed by Supervisor","99490","Type V-B Construction",,"ADDRESS","34.07887","-118.47854","2022-09-10T00:00:00.000","2nd Story Addition To Existing Single Family Dwelling"
"20014-20000-03644","9422 W SIERRA MAR DR","90069","4","144B165    50","144B165    50","4392018017","RE11-1-HCR","Central","Hollywood","Bel Air-Beverly Crest","YES","1943.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2020-08-26T00:00:00.000",,,"0","1","3259","Verifications in Progress","150000","Type V-B Construction",,"ADDRESS","34.09501","-118.39577","2022-09-10T00:00:00.000","42' X 25' Irregular Shape Addition To (E) Single Family Dwelling For (N) Accessory Dwelling Unit Per State Ordinance. Fire Sprinkler Required Nfpa-13d."
"11016-30000-12554","8428 W 3RD ST","90048","5","138B173   812","138B173   812","5511032041","C2-1VL-O","Central","Wilshire","Mid City West",,"2148.00","Building","Bldg-Alter/Repair","Commercial","17","Restaurant","2011-07-05T00:00:00.000",,,,,"0","Verifications in Progress","150000","Type V-B Construction",,"ADDRESS","34.07299","-118.37417","2022-09-10T00:00:00.000","Remove Demising Wall And Change Of Use Of Existing Retail To A Small Restuarnt And Retail. New Partitions And New Restrooms."
"16016-20000-25620","15442 W STARE ST","91345","7","204B145   910","204B145   910","2660008009","RS-1","North Valley","Mission Hills - Panorama City - North Hills","Mission Hills",,"1096.03","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2016-10-25T00:00:00.000",,,,,,"PC Info Complete","8500",,,"ADDRESS","34.25262","-118.46896","2022-09-10T00:00:00.000","Interior Remodel; Convert Exist. Bedroom To 3/4 Bathroom\Closet\Hallway And Close Door Opening Between Living Room And Patio Cover."
"16030-20000-01388","2101 N GROVELAND DR","90046","4","151-5A173 256","151-5A173 256","5567010039","R1-1","Central","Hollywood","Bel Air - Beverly Crest","YES","1942.00","Building","Grading","1 or 2 Family Dwelling",,,"2016-03-02T00:00:00.000",,,,,,"Reviewed by Supervisor","0",,,"ADDRESS","34.1087","-118.37706","2022-09-10T00:00:00.000","Gpi And Posting For (N) 3- Story Sfd W/ Attached Garage"
"13020-10000-00046","6300-6308 S WESTERN AVE","90047","8","105B193   923","105B193   923","6002030906","OS-1XL","South Los Angeles","South Los Angeles","Empowerment Congress Central Area",,"2372.02","Building","Nonbldg-New","Commercial","4","Park or Playground operated by governmental agency","2013-01-11T00:00:00.000",,,,,,"Reviewed by Supervisor","0",,,"ADDRESS","33.98225","-118.30879","2022-09-10T00:00:00.000","Use Of Land For Park (Operated By Government Agency). Incl Landscaping, Lighting, Adult Fitness, Tot Lot,  Fence."
"16016-10001-05158","404 S FIGUEROA ST","90071","14","130-5A209  28","130-5A209  28","5151020007","C4-4D","Central","Central City","Downtown Los Angeles",,"2075.02","Building","Bldg-Alter/Repair","Commercial",,,"2016-10-21T00:00:00.000",,,,,,"Reviewed by Supervisor","0",,,"ADDRESS","34.05326","-118.25596","2022-09-10T00:00:00.000","**Supplemental** To #16016-10000-05158 To Revise-Add Architectural Sheets. New Design. Chiller/Bridge Plant Addition"
"19016-10000-17722","301 W 7TH ST","90731","15","015B201   206","015B201   206","7455011011","CM-2D-CPIO","Harbor","San Pedro","Central San Pedro",,"2971.10","Building","Bldg-Alter/Repair","Commercial","15","Telecommunication Transmitter - wireless","2019-06-12T00:00:00.000",,,,,,"PC Info Complete","26000",,,"ADDRESS","33.7377","-118.28366","2022-09-10T00:00:00.000","Modify Existing Wireless Telecommunication Facility Za-2000-2972-Cu"
"10016-10000-03745","1539 W CRAIG PL","90732","15","015B193    30","015B193    30","7559037020","R1-1XL","Harbor","San Pedro","Northwest San Pedro","YES","2964.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2010-03-03T00:00:00.000",,,,,,"Corrections Issued","50000",,,"ADDRESS","33.74065","-118.3124","2022-09-10T00:00:00.000","Kitchen Remodel.  Modification Of Kitchen Windows.  Extend Kitchen Bow Window 6"" To Side Yard"
"13010-30000-02236","830 S BIRCHWOOD DR","90024","5","135B157    18","135B157    17; 135B157    18","4359017005","R1-1","West Los Angeles","Westwood","Westwood",,"2651.00","Building","Bldg-New","1 or 2 Family Dwelling","23","Miscellaneous Bldg/Structure","2013-07-26T00:00:00.000",,,,,,"Verifications in Progress","100000","Type V-B Construction",,"ADDRESS","34.06968","-118.42792","2022-09-10T00:00:00.000","New Elevated Deck W/ Open Pavilion And Storage Below"
"15010-20000-01695","11107 W ERWIN ST","91606","2","177B173   345","177B173   345","2336022028","R1-1","South Valley","North Hollywood - Valley Village","Mid-Town North Hollywood",,"1242.01","Building","Bldg-New","1 or 2 Family Dwelling","7","Garage - Private","2015-05-11T00:00:00.000",,,,,"0","Verifications in Progress","30000","Type V-B Construction","19","ADDRESS","34.18318","-118.37253","2022-09-10T00:00:00.000","(N) 24'-0"" X 22'-0"" Two-Car Det. Garage."
"13016-10003-26283","431 W 7TH ST","90014","14","129A209   169","129A209   169","5144003036","C5-4D","Central","Central City","Downtown Los Angeles",,"2077.10","Building","Bldg-Alter/Repair","Commercial","4","Health Club","2016-04-01T00:00:00.000",,,,,,"PC Info Complete","8000",,,"ADDRESS","34.04654","-118.25516","2022-09-10T00:00:00.000","Supplemental To Permit # 13016-10000-26283 To Revise 5th Floor Plan  To Reconfigurat The (E) Locker Room &  Install New Statuche Next To Stairs & Relocate Miner Non Bearing Partion Walls ."
"21048-10000-00263","1800 S WESTERN AVE","90006","10","126B193   660","126B193   589; 126B193   605; 126B193   607; 126B193   634; 126B193   635; 126B193   660","5074015050","C2-1VL-HPOZ-CPIO","South Los Angeles","South Los Angeles","Untd Nghbrhds of Hstrc Arlington Hghts/W Adams/Jef",,"2213.02","Building","Sign","Onsite","19","Projecting Sign","2021-01-28T00:00:00.000",,,,,,"PC Approved","100",,,"ADDRESS","34.04161","-118.30873","2022-09-10T00:00:00.000","Projecting Signs (E) Per ""Dir-2017-2075-Ccmp"".***Void***"
"19016-10001-01635","465 S LE DOUX ROAD 1-14","90048","5","135B173   110","135B173   110","4334019030","R3-1-O","Central","Wilshire","Mid City West",,"2149.02","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2019-03-22T00:00:00.000",,,,,,"PC Approved","0",,,"ADDRESS","34.06984","-118.37768","2022-09-10T00:00:00.000","Supplemental To Permit # 19016-10000-01635. Soft Story Retrofit As Per Labc Ch 93.   Change In Design. Plan Check Only."
"22010-10000-03070","2050 W JOHN S GIBSON BLVD","90731","15","024B201   368","024B201   368","7440016915","[Q]M3-1","Harbor","Port of Los Angeles","Wilmington",,"9800.31","Building","Bldg-New","Commercial","23","Miscellaneous Bldg/Structure","2022-06-20T00:00:00.000",,,,,"459","Verifications in Progress","50000",,"11.6","ADDRESS","33.75959","-118.28627","2022-09-10T00:00:00.000","Eplan  Proposed Server Room  At Port Of La"
