LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000482356-0001-6,"SAFARIAN CHIROPRACTIC, INC.",,6318 LAUREL CANYON BLVD,N HOLLYWOOD,91606-3213,6318 LAUREL CANYON 91606-3213,,,,621310,Offices of chiropractors,2,05/17/2003,,"(34.1852, -118.3964)",8889,5,189,546,,13
0000482660-0001-7,SCOTT R SALE MD INC,,132 N LAUREL AVENUE,LOS ANGELES,90048-3512,132 LAUREL 90048-3512,132 N LAUREL AVENUE,LOS ANGELES,90048-3512,621111,Offices of physicians (except mental health specialists),5,04/12/2004,,"(34.0754, -118.3644)",23679,6,629,1095,,26
0000483162-0002-1,SHALOM AUTO BODY PARTS & LIGHTS INC,KAR PARTS DIRECT,7116 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605-5740,7116 LAUREL CANYON 91605-5740,2019 S ACACIA COURT,COMPTON,90220-4900,441300,"Automotive parts, accessories, & tire stores",2,04/01/2012,,"(34.2001, -118.3964)",8888,5,174,480,,14
0000484554-0001-8,VIRGIL A GOSCHIN/VICTOR D GEORGESCU,BEVERLY CENTER PRINTING,1801 LAUREL CANYON BLVD,LOS ANGELES,90046-2028,1801 LAUREL CANYON 90046-2028,,,,323100,Printing & related support activities,4,12/01/1983,,"(34.1041, -118.3661)",23677,7,457,728,,81
0000486442-0001-1,SONIA VALLES,KATHERINES FASHIONS,6744 LAUREL CANYON BLVD #103,N HOLLYWOOD,91606-1525,6744 LAUREL CANYON 91606-1525,6744 LAUREL CANYON BLVD,N HOLLYWOOD,91606-1525,424300,"Apparel, piece goods, & notions",2,08/22/1997,,"(34.1935, -118.3965)",8889,5,175,495,,13
0000487021-0001-4,FERNANGELES NURSERY SCHOOL INC,,8851 LAUREL CANYON BLVD,SUN VALLEY,91352-2921,8851 LAUREL CANYON 91352,,,,624410,Child day care services,6,07/01/1984,,"(34.23, -118.4016)",19335,3,157,448,,21
0000490575-0001-7,ROBERTO RODRIGUEZ,,8001 LAUREL CANYON BLVD #D,N HOLLYWOOD,91605-1448,8001 LAUREL CANYON 91605-1448,7943 LAUREL CANYON BLVD,N HOLLYWOOD,91605-2425,443111,Household appliance stores,6,05/01/2001,,"(34.2157, -118.3965)",8888,3,160,473,,14
0000491420-0001-5,ELLIS TALENT GROUP,ELLIS TALENT GROUP/ETG,4705 LAUREL CANYON BLVD #300,VALLEY VILLAGE,91607-5901,4705 LAUREL CANYON 91607-5901,,,,561300,Employment services,2,05/12/1993,,"(34.1558, -118.3964)",8890,5,344,1336,17,39
0000492689-0001-1,BENITO SANTILLAN,,11565   LAUREL CANYON BLVD   #209,SAN FERNANDO,91340-4168,11565 LAUREL CANYON 91340-4168,,,,621310,Offices of chiropractors,7,05/15/2001,,"(34.2801, -118.4552)",18910,1,58,1405,,47
0000492695-0001-7,ATCO TRANSMISSIONS INC,,5452 LAUREL CANYON BLVD,N HOLLYWOOD,91607-2115,5452 LAUREL CANYON 91607-2115,,,,423100,Motor vehicle & motor vehicle parts & supplies,2,07/01/1997,,"(34.1696, -118.3965)",8890,5,,1235,17,39
0000494247-0002-8,EDDIE PEREZ,D O D CONSTRUCTION,8309 LAUREL CANYON BLVD #352,SUN VALLEY,91352-3809,8309 LAUREL CANYON 91352-3809,,,,235310,Electrical Contractors (1997 NAICS),6,10/07/2015,,"(34.2219, -118.3965)",19335,3,152,448,,21
0000494871-0001-2,LAUREL CANYON HOLDINGS LLC,THE STORAGE COMPANY AT LAUREL CANYON,7361 LAUREL CANYON BLVD,N HOLLYWOOD,91605-3711,7361 LAUREL CANYON 91605-3711,20   CLARINGTON WAY,NORTH BARRINGTON,60010-6932,531100,Lessors of real estate (including mini warehouses & self-storage units),2,02/01/2002,,"(34.204, -118.3965)",8888,5,178,1273,,14
0000495870-0001-5,ARCHAG KOKONIAN,N & A SERVICE CENTER,8300 LAUREL CANYON BLVD,SUN VALLEY,91352-3857,8300 LAUREL CANYON 91352-3857,,,,811110,Automotive mechanical & electrical repair & maintenance,6,02/13/1984,,"(34.2216, -118.3965)",8888,3,161,264,,14
0000497313-0001-1,"CHARLOTTE N FEO, TRUST","FEO ENTERPRISES, LP",4421 LAUREL CANYON BLVD,N HOLLYWOOD,91607-4155,4421 LAUREL CANYON 91607-4155,19778 SHORECLIFF LANE,HUNTINGTON BEACH,92648-3000,531100,Lessors of real estate (including mini warehouses & self-storage units),4,09/01/1956,,"(34.1508, -118.3964)",8890,5,344,1340,,84
0000499167-0001-5,TITAN RECYCLING INT INC,TITAN OFFICE PRODUCTS,3940 LAUREL CANYON BLVD #1196,STUDIO CITY,91604-3709,3940 LAUREL CANYON 91604-3709,,,,424990,Other miscellaneous nondurable goods,4,04/01/1996,,"(34.142, -118.3946)",8492,5,351,1353,6,84
0000504279-0001-8,KAI P/FLORENCE FONG,HAZELTINE PARK,4717 LAUREL CANYON BLVD #212,N HOLLYWOOD,91607-3944,4717 LAUREL CANYON 91607-3944,11712 MOORPARK STREET #201-B,STUDIO CITY,91604-2154,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/30/1985,,"(34.156, -118.3964)",8890,5,344,1336,17,39
0000506227-0001-5,TITAN SPRING INC,TITAN SPRING CO INC,6400 LAUREL CANYON BLVD #245,NORTH HOLLYWOOD,91606-1571,6400 LAUREL CANYON 91606-1571,11679 N WARREN STREET,HAYDEN,83835-5087,,,2,11/01/1958,,"(34.1866, -118.3964)",8889,5,189,546,,13
0000507827-0008-9,CONTINENTAL EXCHANGE SOLUTIONS INC,RIA FINANCIAL SERVICES,7945   LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605-2425,7945 LAUREL CANYON 91605-2425,7001   VILLAGE DRIVE   #200,BUENA PARK,90621-2276,523900,Other financial investment activities (including investment advice),2,10/06/2017,,"(34.2152, -118.3966)",8888,5,153,472,,14
0000512420-0001-7,PANNU STORES INC,7-ELEVEN STORE 24014D,6000 LAUREL CANYON BLVD,N HOLLYWOOD,91606-4657,6000 LAUREL CANYON 91606-4657,POST OFFICE BOX #219088,DALLAS,75221-9088,445100,Grocery stores (including supermarkets & convenience stores without gas),2,12/17/1985,,"(34.1794, -118.3965)",8889,5,188,564,,70
0000520132-0001-7,LUCKY PACIFIC OIL INC,,11550 LAUREL CANYON BLVD,SAN FERNANDO,91340-4167,11550 LAUREL CANYON 91340-4167,,,,447100,Gasoline stations (including convenience stores with gas),7,04/01/2004,,"(34.2798, -118.4545)",18910,1,71,1405,,4
0000521564-0001-7,VARGAS DESIGN LLC,,6260 LAUREL CANYON BLVD SUITE #201,NORTH HOLLYWOOD,91606-3243,6260 LAUREL CANYON 91606-3243,6260   LAUREL CANYON BLVD   #201,NORTH HOLLYWOOD,91606-3258,424990,Other miscellaneous nondurable goods,2,09/16/1997,,"(34.1841, -118.3964)",8889,5,189,546,,13
0000522676-0001-5,R & R MAGNESITE INC,,8055 LAUREL CANYON BLVD,N HOLLYWOOD,91605-1428,8055 LAUREL CANYON 91605-1428,8055   LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605-1428,424990,Other miscellaneous nondurable goods,6,12/28/1993,,"(34.2169, -118.3965)",8888,3,161,264,,14
0000525002-0001-4,BABA FERONGA,,10106   LAUREL CANYON BLVD,PACOIMA,91331-3829,10106 LAUREL CANYON 91331-3829,7841   ALLOTT AVENUE,VAN NUYS,91402-6409,,,7,04/16/2004,,"(34.254, -118.4266)",18907,1,28,408,,11
0000525619-0001-9,LAUREL CANYON URGENCY MEDICAL GROUP INC,,8020 LAUREL CANYON BLVD,N HOLLYWOOD,91605-1427,8020 LAUREL CANYON 91605-1427,2174 ROSCOMARE ROAD,LOS ANGELES,90077-2221,621111,Offices of physicians (except mental health specialists),6,07/14/1986,,"(34.216, -118.3965)",8888,3,161,264,,14
0000527001-0001-4,GOPEZ CORP,DIAMOND AUTO PARTS,7600 LAUREL CANYON BLVD,N HOLLYWOOD,91605-2702,7600 LAUREL CANYON 91605-2702,7600 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605-2702,423100,Motor vehicle & motor vehicle parts & supplies,2,08/08/1986,,"(34.2084, -118.3965)",8888,5,168,1273,,14
0000527323-0001-5,BRUNO SKEWES,BRUNO SKEWES INSURANCE & TAX | SYLVIAS BRIDAL / INSURANCE & INCOME TAX,7556 LAUREL CANYON BLVD,N HOLLYWOOD,91605-3148,7556 LAUREL CANYON 91605-3148,POST OFFICE BOX #15788,N HOLLYWOOD,91615-5788,424300,"Apparel, piece goods, & notions",2,07/15/1986,,"(34.2077, -118.3965)",8888,5,168,1273,,14
0000527786-0001-3,AGB CORPORATION,,1541 N LAUREL AVENUE #301,LOS ANGELES,90046-2551,1541 LAUREL 90046-2551,8033 W SUNSET BLVD #599,WEST HOLLYWOOD,90046-2401,541990,"All other professional, scientific, & technical services",13,01/01/2021,,"(34.0987, -118.3642)",23677,7,409,728,,82
0000528632-0001-6,ARTIN KHUDANYAN,ABG RECYCLING,6631 LAUREL CANYON BLVD,N HOLLYWOOD,91606-1546,6631 LAUREL CANYON 91606-1546,1019 THOMPSON AVENUE #3,GLENDALE,91201-1788,423500,Metal & mineral (except petroleum),2,08/01/2001,,"(34.1908, -118.3965)",8889,5,175,495,,13
0000529070-0001-0,HG BUILDING SUPPLIES INC,,4804 LAUREL CANYON BLVD    ##241,VALLEY VILLAGE,91607-3717,4804 LAUREL CANYON 91607-3717,,,,235210,Painting and Wall Covering Contractors (1997 NAICS),2,09/17/2001,,"(34.1577, -118.3964)",8890,5,206,1331,17,39
0000529388-0001-4,FELIPE & HERLINDA LOPEZ,,8981 LAUREL CANYON BLVD,SUN VALLEY,91352-1732,8981 LAUREL CANYON 91352-1732,12443 VICTORY BLVD,NORTH HOLLYWOOD,91606-3139,531100,Lessors of real estate (including mini warehouses & self-storage units),6,01/08/1986,,"(34.2323, -118.4041)",19335,3,156,1058,,21
0000530404-0001-6,"NATIONAL AUTO SUPPLY, INC",NASCO,7119 LAUREL CANYON BLVD #5,N HOLLYWOOD,91605-5796,7119 LAUREL CANYON 91605-5796,,,,423100,Motor vehicle & motor vehicle parts & supplies,2,01/01/1998,,"(34.2002, -118.3965)",8888,5,,495,,14
0000532716-0001-8,JUANITAS SALA DE BELLEZA INC,,10424 1/2 LAUREL CANYON BLVD #A,PACOIMA,91331-3670,10424 LAUREL CANYON 91331-3670,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),7,08/20/1986,,"(34.2593, -118.4327)",18907,1,26,505,,11
0000533426-0001-4,SOCECOREV LLC,,8976 LAUREL CANYON BLVD,SUN VALLEY,91352-1731,8976 LAUREL CANYON 91352-1731,8976 LAUREL CANYON BLVD,SUN VALLEY,91352-1731,531100,Lessors of real estate (including mini warehouses & self-storage units),6,01/01/2000,,"(34.233, -118.4048)",19335,3,156,1058,,21
0000533514-0001-0,TERRAMAR RETAIL CENTERS LLC,,8325 LAUREL CANYON BLVD,SUN VALLEY,91352-3809,8325 LAUREL CANYON 91352-3809,4695   MACARTHUR COURT   SUITE #700,NEWPORT BEACH,92660-1862,531100,Lessors of real estate (including mini warehouses & self-storage units),6,05/26/2000,,"(34.2221, -118.3964)",19335,3,152,264,,21
0000535080-0001-1,ARCADIA E/JESUS LOYA,CARNITAS LOYA,10424 LAUREL CANYON BLVD,PACOIMA,91331-3604,10424 LAUREL CANYON 91331-3604,,,,722110,Full-service restaurants,7,08/28/2001,,"(34.2593, -118.4327)",18907,1,26,505,,11
0000537602-0001-4,FLAIR CLEANERS INC,,4060 LAUREL CANYON BLVD,STUDIO CITY,91604-2017,4060 LAUREL CANYON 91604-2017,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),4,06/28/1995,,"(34.1451, -118.3958)",8492,5,347,390,6,84
0000542229-0001-1,MONROE E SCHWIMMER & GEORGE MANET,"MONROE E SCHWIMMER, SCHWIMMER FAMILY",5452 LAUREL CANYON BLVD,N HOLLYWOOD,91607-2115,5452 LAUREL CANYON 91607-2115,26125 MCBEAN PARKWAYS  UNIT #33,VALENCIA,91355-3713,531100,Lessors of real estate (including mini warehouses & self-storage units),2,01/01/1998,,"(34.1696, -118.3965)",8890,5,,1235,17,39
0000545845-0001-1,YAT MEE FONG,HILLSIDE APTS,4717 LAUREL CANYON BLVD #212,N HOLLYWOOD,91607-3944,4717 LAUREL CANYON 91607-3944,11712 MOORPARK STREET #201-B,STUDIO CITY,91604-2154,531100,Lessors of real estate (including mini warehouses & self-storage units),2,05/01/1959,,"(34.156, -118.3964)",8890,5,344,1336,17,39
0000549603-0001-0,OR HACHAIM ACADEMY,,6017 LAUREL CANYON BLVD,N HOLLYWOOD,91606-4615,6017 LAUREL CANYON 91606-4615,6017   LAUREL CANYON BLVD,N HOLLYWOOD,91606-4615,611000,"Educational services (including schools, colleges, & universities)",2,09/01/2001,,"(34.1799, -118.3965)",8889,5,188,564,,70
0000549603-0002-8,OR HACHAIM ACADEMY,,6021 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91606-4615,6021 LAUREL CANYON 91606-4615,,,,611000,"Educational services (including schools, colleges, & universities)",2,11/24/2005,,"(34.18, -118.3965)",8889,5,188,564,,70
0000549950-0001-9,HUGO/AMPARO RUJELES,,5716 LAUREL CANYON BLVD,N HOLLYWOOD,91607-1257,5716 LAUREL CANYON 91607-1257,17061 PAULETTE PLACE,GRANADA HILLS,91344-1651,531100,Lessors of real estate (including mini warehouses & self-storage units),2,06/01/1979,,"(34.1745, -118.3965)",8890,5,190,504,,70
0000549952-0001-8,"LCV PROPERTIES, LLC",,6350 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91606-3200,6350 LAUREL CANYON 91606-3200,6350 LAUREL CANYON BLVD SUITE #344,N HOLLYWOOD,91606-3247,531100,Lessors of real estate (including mini warehouses & self-storage units),2,06/01/2000,,"(34.1858, -118.3964)",8889,5,189,546,,13
0000549957-0001-1,KALEIDOSCOPE PARTNERS,6820 LAUREL CANYON/6919 SEPULVEDA,6820 LAUREL CANYON BLVD,N HOLLYWOOD,91605-5661,6820 LAUREL CANYON 91605-5661,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),2,,,"(34.1943, -118.3965)",8888,5,175,495,,14
0000550293-0001-1,JULIUS AND DORI BOGIE TRUST,,5424 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91607-4612,5424 LAUREL CANYON 91607-4612,26500 AGOURA ROAD SUITE #102-513,CALABASAS,91302-1952,531100,Lessors of real estate (including mini warehouses & self-storage units),2,01/01/1987,,"(34.1691, -118.3965)",8890,5,,1235,17,39
0000552726-0001-4,LOUIE LEW I LP DOROTHY Y LEW GENERAL PARTNER,,10435 LAUREL CANYON BLVD,PACOIMA,91331-3605,10435 LAUREL CANYON 91331-3605,21201 VICTORY BLVD #255,CANOGA PARK,91303-4043,531100,Lessors of real estate (including mini warehouses & self-storage units),7,01/01/1984,,"(34.2595, -118.4329)",18907,1,26,505,,11
0000554739-0001-6,OSCAR A. VEIGEL,VEIGEL ENTERPRISES,6260 LAUREL CANYON BLVD,N HOLLYWOOD,91606-3258,6260 LAUREL CANYON 91606-3258,6260 LAUREL CANYON BLVD #101,N HOLLYWOOD,91606-3259,531100,Lessors of real estate (including mini warehouses & self-storage units),2,02/05/1996,,"(34.1841, -118.3964)",8889,5,189,546,,13
0000558187-0001-5,GUENNADI KOROLEV,PIANO SOLUTIONS | PIANO SOLUTIONS XXI,7318 LAUREL CANYON BLVD,N HOLLYWOOD,91605-3710,7318 LAUREL CANYON 91605-3710,7318 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605-3710,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",2,09/01/2001,,"(34.2039, -118.3964)",8888,5,168,1273,,14
0000565201-0001-1,H & J ENTERPRISES INC,DOMINOS PIZZA #8273,8313 LAUREL CANYON BLVD,SUN VALLEY,91352-3809,8313 LAUREL CANYON 91352-3809,7220   WINDSOR DRIVE,ALLENTOWN,18106-9318,722110,Full-service restaurants,6,01/25/1987,,"(34.2219, -118.3965)",19335,3,152,448,,21
0000570922-0001-1,MARTHA  A PANAMENO,ARA'S KITCHEN,1530 N LAUREL AVENUE #3,LOS ANGELES,90046-2516,1530 LAUREL 90046-2516,,,,722110,Full-service restaurants,4,01/06/2002,,,,,,,,
0000572569-0001-9,ROSENDO MEDINA,,8061 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605-1428,8061 LAUREL CANYON 91605-1428,7841 ALLOTT AVENUE,VAN NUYS,91402-6409,561730,Landscaping services,2,11/01/1987,,"(34.2175, -118.3969)",8888,5,152,1101,,14
0000572841-0001-0,SMOGTIPS INC,NEEDTAGS,7411 LAUREL CANYON BLVD SUITE #5,NORTH HOLLYWOOD,91605-3160,7411 LAUREL CANYON 91605-3160,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",2,11/19/2001,,"(34.205, -118.3965)",8888,5,178,1273,,14
0000573264-0001-9,BLANCA LAMAS,MICHELES BEAUTY SALON,10690 LAUREL CANYON BLVD #D,PACOIMA,91331-3560,10690 LAUREL CANYON 91331,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",7,04/15/1987,,"(34.2643, -118.438)",18907,1,26,505,,11
0000576603-0002-5,ANTHONY MERSOLA JR,,7627 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605-2751,7627 LAUREL CANYON 91605-2751,444 IRVING DRIVE,BURBANK,91504-2400,531100,Lessors of real estate (including mini warehouses & self-storage units),6,10/12/2011,,"(34.2089, -118.3965)",8888,3,160,473,,14
0000579041-0001-5,ELAINE SCHWARTZ,,5322 1/2 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-4927,5322 LAUREL CANYON 91607-4927,,,,812113,Nail salons,2,05/01/2006,,"(34.167, -118.3965)",8890,5,205,1329,17,39
0000579145-0001-1,ARLENE ARANES ZAPANTA DMD INC,,8001 LAUREL CANYON BLVD #104,N HOLLYWOOD,91605-1455,8001 LAUREL CANYON 91605-1455,,,,621111,Offices of physicians (except mental health specialists),6,01/26/2002,,"(34.2157, -118.3965)",8888,3,160,473,,14
0000579986-0001-6,GOLDEN STATE MAGNETIC & PENETRANT LAB INC,,9301 LAUREL CANYON BLVD,ARLETA,91331-4315,9301 LAUREL CANYON 91331-4315,9301 LAUREL CANYON BLVD,ARLETA,91331-4315,332000,Fabricated metal product mfg.,6,06/01/1987,,"(34.2379, -118.41)",18907,3,156,1058,,21
0000583456-0001-7,STARBUCKS CORPORATION,STARBUCKS COFFEE #6610,4800 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-3717,4800 LAUREL CANYON 91607-3717,POST OFFICE BOX #34442,SEATTLE,98124-1442,722110,Full-service restaurants,2,03/09/2002,,"(34.1576, -118.3964)",8890,5,344,1336,17,39
0000586559-0005-3,PAK PODIATRY CORP,,5352 LAUREL CANYON BLVD SUITE #110,NORTH HOLLYWOOD,91607-4938,5352 LAUREL CANYON 91607-4938,,,,621391,Offices of podiatrists,2,03/23/2015,,"(34.1675, -118.3965)",8890,5,,1329,17,39
0000592826-0001-8,ALL VALLEY DEALER AUTO AUCTION INC,,7331 LAUREL CANYON BLVD,N HOLLYWOOD,91605-3711,7331 LAUREL CANYON 91605-3711,,,,441229,All other motor vehicle dealers,2,01/01/1987,,"(34.2035, -118.3965)",8888,5,178,1273,,14
0000598377-0001-3,EL PROYECTO DEL BARRIO INC,,9030 LAUREL CANYON BLVD,SUN VALLEY,91352-1735,9030 LAUREL CANYON 91352-1735,,,,561300,Employment services,6,01/01/1984,,"(34.2333, -118.4052)",19335,3,156,1058,,21
0000598377-0007-2,EL PROYECTO DEL BARRIO INC,,9030 LAUREL CANYON BLVD    #,SUN VALLEY,91352-1735,9030 LAUREL CANYON 91352-1735,8902 WOODMAN AVENUE,ARLETA,91331-6401,,,6,11/10/2011,,"(34.2333, -118.4052)",19335,3,156,1058,,21
0000603151-0001-4,GILBERTO BAUTISTA,,4550 LAUREL CANYON BLVD #312,VALLEY VILLAGE,91607-4168,4550 LAUREL CANYON 91607-4168,,,,235110,"Plumbing, Heating, and Air-Conditioning Contractors (1997 NAICS)",2,03/01/2002,,"(34.1531, -118.3964)",8890,5,344,1340,,84
0000615351-0001-1,MOUNT NEBO CAPITAL INC,,118 N LAUREL AVENUE,LOS ANGELES,90048-3512,118 LAUREL 90048-3512,118 N LAUREL AVENUE,LOS ANGELES,90048-3512,531210,Offices of real estate agents & brokers,5,03/01/2000,,"(34.0747, -118.3647)",23679,6,629,1095,,26
0000619881-0001-2,ALMIGHTY LIGHTED DISPLAY INC,,3940 LAUREL CANYON BLVD SUITE #1118,STUDIO CITY,91604-3709,3940 LAUREL CANYON 91604-3709,3940 LAUREL CANYON BLVD SUITE #1118,STUDIO CITY,91604-3709,423400,Professional & commercial equipment & supplies,4,01/01/2000,,"(34.142, -118.3946)",8492,5,351,1353,6,84
0000620447-0001-3,NORTH LAUREL LLC,,1545 N LAUREL AVENUE,LOS ANGELES,90046-2563,1545 LAUREL 90046-2563,POST OFFICE BOX #241739,LOS ANGELES,90024-9539,531100,Lessors of real estate (including mini warehouses & self-storage units),13,01/01/1997,,"(34.0988, -118.3642)",23677,7,409,728,,82
0000622474-0001-5,CYRUS OMEAD,CYRUS OMEAD,6240 LAUREL CANYON BLVD #211,NORTH HOLLYWOOD,91606-3219,6240 LAUREL CANYON 91606-3219,,,,541211,Offices of certified public accountants,2,01/01/1988,,"(34.1838, -118.3964)",8889,5,189,546,,13
0000622747-0001-2,SPECIALIZED HEALTH SERVICES INC,,6350   LAUREL CANYON BLVD   SUITE #307,NORTH HOLLYWOOD,91606-3223,6350 LAUREL CANYON 91606-3223,,,,621399,Offices of all other miscellaneous health practitioners,2,07/17/1987,,"(34.1864, -118.396)",8889,5,189,546,,13
0000631496-0001-1,FRENDS BEAUTY SUPPLY INC,FRENDS BEAUTY SUPPLY,5270 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-2710,5270 LAUREL CANYON 91607-2710,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",2,11/15/1997,,"(34.1662, -118.3965)",8890,5,205,1329,17,39
0000632576-0001-9,6949 LAUREL CANYON LP,,6949 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605-6801,6949 LAUREL CANYON 91605-6801,12100   WILSHIRE BLVD   #250,LOS ANGELES,90025-7117,424990,Other miscellaneous nondurable goods,2,05/23/2001,,"(34.1967, -118.3965)",8888,5,175,495,,14
0000634325-0001-4,JONATHAN BROWN DDS,,3959 LAUREL CANYON BLVD #B,STUDIO CITY,91604-3711,3959 LAUREL CANYON 91604-3711,,,,621111,Offices of physicians (except mental health specialists),4,07/10/1987,,"(34.1424, -118.3948)",8492,5,351,1353,6,84
0000637214-0001-0,RICHARD L OTTERSTROM ET AL,8816 LAUREL CANYON A LTD PARTNERSHIP,8816 LAUREL CANYON BLVD,SUN VALLEY,91352-2939,8816 LAUREL CANYON 91352-2939,333 WASHINGTON BLVD #432,MARINA DEL REY,90292-5152,531100,Lessors of real estate (including mini warehouses & self-storage units),6,01/01/1985,,"(34.2294, -118.401)",19335,3,152,448,,21
0000639122-0001-1,MUZIG PRODUCTIONS,MUZIG PRODUCTIONS,622 N LAUREL AVENUE,LOS ANGELES,90048-2321,622 LAUREL 90048-2321,,,,424990,Other miscellaneous nondurable goods,5,03/31/1999,,"(34.0821, -118.3647)",23679,6,460,1078,,26
0000640378-0003-0,WARTAN KALADJIAN,HSR COLLISION CENTER,7103   LAUREL CANYON BLVD   #4,NORTH HOLLYWOOD,91605-5777,7103 LAUREL CANYON 91605-5777,7103 LAUREL CANYON BLVD UNIT #7,NORTH HOLLYWOOD,91605-5777,233210,Single Family Housing Construction (1997 NAICS),2,10/07/2016,,"(34.1995, -118.3974)",8888,5,178,495,,14
0000640718-0001-4,TASHKENT INC,,5340 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-2712,5340 LAUREL CANYON 91607-2712,5340 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-2712,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",2,09/01/2002,,"(34.1673, -118.3965)",8890,5,,1329,17,39
0000642521-0001-4,SHERRY LYNN EVANS/BONNIE J HELLMAN,CHILDREN'S THEATRE GROUP OF SOUTHERN CALIFORNIA,5312 LAUREL CANYON BLVD,N HOLLYWOOD,91607-2712,5312 LAUREL CANYON 91607-2712,POST OFFICE BOX #4777,VALLEY VILLAGE,91617-0777,611000,"Educational services (including schools, colleges, & universities)",2,10/01/2002,,"(34.1668, -118.3965)",8890,5,205,1329,17,39
0000642870-0002-1,R N R OILS INC,R N R OILS | R N R OILS INC,5158 LAUREL CANYON BLVD,N HOLLYWOOD,91607-3134,5158 LAUREL CANYON 91607-3134,5158   LAUREL CANYON BLVD,VALLEY VILLAGE,91607-3134,447100,Gasoline stations (including convenience stores with gas),2,03/01/1995,,"(34.1643, -118.3965)",8890,5,191,1332,17,39
0000642895-0001-2,ATLAS DIAGNOSTIC SERVICES INC,,3959 LAUREL CANYON BLVD SUITE #C,STUDIO CITY,91604-3711,3959 LAUREL CANYON 91604-3711,,,,621399,Offices of all other miscellaneous health practitioners,4,04/30/2002,,"(34.1424, -118.3948)",8492,5,351,1353,6,84
0000643511-0001-8,GLG PRODUCTIONS INC,,12104 LAUREL TERRACE DRIVE,STUDIO CITY,91604-3641,12104 LAUREL TERRACE 91604-3641,12104 LAUREL TERRACE DRIVE,STUDIO CITY,91604-3641,561300,Employment services,2,05/10/2004,,"(34.1377, -118.3959)",8492,5,352,710,,84
0000643816-0001-5,ERIC D NEUMANN,ELITE FIRE PROTECTION,1130 LAUREL FIG DRIVE,SIMI VALLEY,93065-7226,1130 LAUREL FIG 93065-7226,,,,235210,Painting and Wall Covering Contractors (1997 NAICS),0,05/30/2002,,"(34.2596, -118.7345)",5109,,,,,
0000643943-0017-7,HOME DEPOT USA INC,,7250 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605-3708,7250 LAUREL CANYON 91605-3708,,,,811410,Home & garden equipment & appliance repair & maintenance,2,06/01/2021,,"(34.2029, -118.3953)",8888,5,168,1273,,14
0000644008-0001-2,GENARO GARCIA,A/G TRANSMISSION,7019 LAUREL CANYON BLVD #9,N HOLLYWOOD,91605-5783,7019 LAUREL CANYON 91605-5783,,,,452000,General merchandise stores,2,06/04/2002,,"(34.198, -118.3965)",8888,5,174,495,,14
0000644277-0001-0,MARLON E BARILLAS,INNOVATIVE LAYOUT,4632   LAUREL CANYON BLVD   UNIT #20,VALLEY VILLAGE,91607-3954,4632 LAUREL CANYON 91607-3954,4148   SUNSWEPT DRIVE,STUDIO CITY,91604-2334,233210,Single Family Housing Construction (1997 NAICS),2,05/30/2002,,"(34.155, -118.3957)",8890,5,344,1336,17,39
0000644575-0002-3,ELIYAHV NAHMANI,M & K CALIFORNIA FASHION,5747   LAUREL CANYON BLVD,VALLEY VILLAGE,91607-1217,5747 LAUREL CANYON 91607-1217,,,,,,2,02/09/2006,,"(34.1753, -118.3969)",8890,5,188,504,,70
0000646429-0001-1,VICTOR GRIMM,PROFESSIONAL AIR QUALITY ENGINEERING,337 N LAUREL AVENUE,LOS ANGELES,90048-2313,337 LAUREL 90048,POST OFFICE BOX #481309,LOS ANGELES,90048-9792,541330,Engineering services,5,04/20/1988,,"(34.0771, -118.3647)",23679,6,462,1082,,26
