"document_name","title","release_date","due_date","published_package_url","direct_download_url"
"RFP RRA2023 Addendum Two","RFP RRA2023 Rush Line BRT Project Advanced Station Area Planning Addendum One","2021-09-09T00:00:00.000","2021-10-14T14:00:00.000","https://data.ramseycounty.us/d/qndt-gn3d","https://data.ramseycounty.us/download/qndt-gn3d/application%2Fpdf"
"RFP IPRCO0221 Addendum One","Countywide Promotional Items and Purchasing Site","2021-09-29T00:00:00.000","2021-10-21T14:00:00.000","https://data.ramseycounty.us/d/gbmx-826h","https://data.ramseycounty.us/download/gbmx-826h/application%2Fpdf"
"RFQ PH555-23109","RFQ-PH555-2310 US Born African American Community Outreach: Breastfeeding","2021-10-12T00:00:00.000","2021-10-28T14:00:00.000","https://data.ramseycounty.us/d/u3k6-e3q5","https://data.ramseycounty.us/download/u3k6-e3q5/application%2Fpdf"
"RFQ-SSD-8869 Addendum One","RFQ-SSD-8869 Addendum One","2021-09-22T00:00:00.000","2021-10-27T14:00:00.000","https://data.ramseycounty.us/d/j3k2-8s32","https://data.ramseycounty.us/download/j3k2-8s32/application%2Fpdf"
"RFP-PRMG-24069 Addendum One","RFP-PRMG-24069 Addendum One","2021-09-22T00:00:00.000","2021-10-28T14:00:00.000","https://data.ramseycounty.us/d/hs5r-vzc9","https://data.ramseycounty.us/download/hs5r-vzc9/application%2Fpdf"
"RFP-COMGR-3225R","RFP-COMGR-3225R Policy Management Tool","2021-10-27T00:00:00.000","2021-11-18T14:00:00.000","https://data.ramseycounty.us/d/8agf-ajh3","https://data.ramseycounty.us/download/8agf-ajh3/application%2Fpdf"
"RFP PH555-23084 Addendum Three","E-Waste","2021-09-29T00:00:00.000","2021-11-04T14:00:00.000","https://data.ramseycounty.us/d/i29r-xg3q","https://data.ramseycounty.us/download/i29r-xg3q/application%2Fpdf"
"RFP PH555-23084 Addendum Two","E-Waste","2021-09-29T00:00:00.000","2021-10-28T14:00:00.000","https://data.ramseycounty.us/d/6tgf-5ziz","https://data.ramseycounty.us/download/6tgf-5ziz/application%2Fpdf"
"RFP PUBW25308","RFP-PUBW25308 Online Permit Software","2021-10-27T00:00:00.000","2021-11-18T14:00:00.000","https://data.ramseycounty.us/d/7x2d-uphv","https://data.ramseycounty.us/download/7x2d-uphv/application%2Fpdf"
"RFP JTPA3417 Attachment A","RFP JTPA3417 Attachment A - Scope of Services","2021-11-17T00:00:00.000","2021-12-16T14:00:00.000","https://data.ramseycounty.us/d/dm4f-hmse","https://data.ramseycounty.us/download/dm4f-hmse/application%2Fpdf"
"RFP-COMGR-3225R Addendum Two","RFP-COMGR-3225R Addendum Two","2021-10-27T00:00:00.000","2021-12-02T14:00:00.000","https://data.ramseycounty.us/d/yj5j-s4i2","https://data.ramseycounty.us/download/yj5j-s4i2/application%2Fpdf"
"RFP PUBW25308 Addendum One","RFP-PUBW25308 Online Permit Software - Addendum One","2021-10-27T00:00:00.000","2021-11-18T14:00:00.000","https://data.ramseycounty.us/d/4iem-mjfe","https://data.ramseycounty.us/download/4iem-mjfe/application%2Fpdf"
"RFP JTPA3389 Exhibit 2","RFP JTPA3389 Exhibit 2 - Youth Employment Report","2021-11-17T00:00:00.000","2022-01-06T14:00:00.000","https://data.ramseycounty.us/d/ksvt-pjzs","https://data.ramseycounty.us/download/ksvt-pjzs/application%2Fpdf"
"RFB-EMCOM-3424R","RFB-EMCOM-3424R UPS Replacement","2021-11-10T00:00:00.000","2021-12-02T14:00:00.000","https://data.ramseycounty.us/d/jtk7-bx5t","https://data.ramseycounty.us/download/jtk7-bx5t/application%2Fpdf"
"RFP-COMGR-3225R Addendum One","RFP-COMGR-3225R Addendum One","2021-10-27T00:00:00.000","2021-11-18T14:00:00.000","https://data.ramseycounty.us/d/2dsz-4jrv","https://data.ramseycounty.us/download/2dsz-4jrv/application%2Fpdf"
"RFP JTPA3389 Attachment A","RFP JTPA3389 Attachment A - Narrative and Budget Form","2021-11-17T00:00:00.000","2022-01-06T14:00:00.000","https://data.ramseycounty.us/d/kmfy-vcx3","https://data.ramseycounty.us/download/kmfy-vcx3/application%2Fpdf"
"RFP JTPA3389","RFP JTPA3389 - Workforce Youth Services","2021-11-17T00:00:00.000","2022-01-06T14:00:00.000","https://data.ramseycounty.us/d/q9q2-jbwc","https://data.ramseycounty.us/download/q9q2-jbwc/application%2Fpdf"
"RFP JTPA3417","RFP JTPA3417 - Connectivity Blueprint","2021-11-17T00:00:00.000","2021-12-16T14:00:00.000","https://data.ramseycounty.us/d/2ek4-cjh2","https://data.ramseycounty.us/download/2ek4-cjh2/application%2Fpdf"
"RFB COMGR3250 Attachment A","RFB COMGR3250 Attachment A - Requirements for Specific Publications","2021-11-17T00:00:00.000","2021-12-09T14:00:00.000","https://data.ramseycounty.us/d/2uuw-7z8u","https://data.ramseycounty.us/download/2uuw-7z8u/application%2Fpdf"
"RFP JTPA3389 Exhibit 1","RFP JTPA3389 Exhibit 1 - Reference Materials","2021-11-17T00:00:00.000","2022-01-06T14:00:00.000","https://data.ramseycounty.us/d/dgvd-ak2i","https://data.ramseycounty.us/download/dgvd-ak2i/application%2Fpdf"
"RFB COMGR3250","RFB COMGR3250 2022 Official Proceedings Notifications","2021-11-17T00:00:00.000","2021-12-09T14:00:00.000","https://data.ramseycounty.us/d/s7et-ae2f","https://data.ramseycounty.us/download/s7et-ae2f/application%2Fpdf"
"RFB COMGR3250 Attachment B","RFB COMGR3250 Attachment B - Pricing Worksheet","2021-11-17T00:00:00.000","2021-12-09T14:00:00.000","https://data.ramseycounty.us/d/2imh-qwex","https://data.ramseycounty.us/download/2imh-qwex/application%2Fpdf"
"RFP PUBW26124","RFP PUBW26124 Hodgson Road-Gramsie to Bridge St Engineering Services","2021-11-24T00:00:00.000","2021-12-23T14:00:00.000","https://data.ramseycounty.us/d/g3gb-u5bq","https://data.ramseycounty.us/download/g3gb-u5bq/application%2Fpdf"
"RFP PH555-22869","RFP PH555-22869 Pharmaceutical Products","2021-11-24T00:00:00.000","2021-12-15T14:00:00.000","https://data.ramseycounty.us/d/iz33-guyc","https://data.ramseycounty.us/download/iz33-guyc/application%2Fpdf"
"RFQ BA1833","RFQ BA1833 Property Appraisal - Insurance Replacement Cost Valuation","2021-12-01T00:00:00.000","2021-12-13T14:00:00.000","https://data.ramseycounty.us/d/xe5b-4w7g","https://data.ramseycounty.us/download/xe5b-4w7g/application%2Fpdf"
"RFQ PUBW26226","RFQ PUBW26226 Bicycle & Pedestrian Plan Performance Measures & Decision Matrix","2021-11-24T00:00:00.000","2021-12-22T14:00:00.000","https://data.ramseycounty.us/d/in36-sdy4","https://data.ramseycounty.us/download/in36-sdy4/application%2Fpdf"
"Test Dec 2021","Test Dec 2021","2021-12-01T00:00:00.000","2021-12-13T14:00:00.000","https://data.ramseycounty.us/d/q6jf-quuf","https://data.ramseycounty.us/download/q6jf-quuf/application%2Fpdf"
"RFP PH555-22869 Addendum One","RFP PH555-22869 Pharmaceutical Products Addendum One","2021-11-24T00:00:00.000","2021-12-16T14:00:00.000","https://data.ramseycounty.us/d/wc2m-5fbs","https://data.ramseycounty.us/download/wc2m-5fbs/application%2Fpdf"
"RFB PUBW26123","RFB PUBW26123 Lexington Avenue between County Road E to I-694 Reconstruction","2021-12-08T00:00:00.000","2022-01-13T14:00:00.000","https://data.ramseycounty.us/d/4yy7-ve6b","https://data.ramseycounty.us/download/4yy7-ve6b/application%2Fpdf"
"RFQ PUBW26226 Addendum One","RFQ PUBW26226 Bicycle & Pedestrian Plan Performance Measures & Decision Matrix Addendum One","2021-11-24T00:00:00.000","2021-12-22T14:00:00.000","https://data.ramseycounty.us/d/gfsp-mdeh","https://data.ramseycounty.us/download/gfsp-mdeh/application%2Fpdf"
"RFP PUBW26124 Addendum One","RFP PUBW26124 Hodgson Road-Gramsie to Bridge St Engineering Services Addendum One","2021-11-24T00:00:00.000","2021-12-23T14:00:00.000","https://data.ramseycounty.us/d/8cgv-e9jh","https://data.ramseycounty.us/download/8cgv-e9jh/application%2Fpdf"
"RFP PH555-22869 Addendum Two","RFP PH555-22869 Pharmaceutical Products Addendum Two","2021-11-24T00:00:00.000","2021-12-16T14:00:00.000","https://data.ramseycounty.us/d/ipn6-qde6","https://data.ramseycounty.us/download/ipn6-qde6/application%2Fpdf"
"RFP PH555-22869 Addendum Three","RFP PH555-22869 Pharmaceutical Products Addendum Three","2021-11-24T00:00:00.000","2021-12-16T14:00:00.000","https://data.ramseycounty.us/d/xpai-j3na","https://data.ramseycounty.us/download/xpai-j3na/application%2Fpdf"
"RFQ PUBW26351","RFQ PUBW26351 White Bear & Larpenteur Right of Way Acquisition Services","2022-01-03T00:00:00.000","2022-01-21T14:00:00.000","https://data.ramseycounty.us/d/d5g2-rsej","https://data.ramseycounty.us/download/d5g2-rsej/application%2Fpdf"
"RFP PH555-23486","RFP PH555-23486 Medical Imagery","2021-12-15T00:00:00.000","2022-01-13T14:00:00.000","https://data.ramseycounty.us/d/t2pj-yqdj","https://data.ramseycounty.us/download/t2pj-yqdj/application%2Fpdf"
"RFP PH555-23486 Addendum One","RFP PH555-23486 Medical Imagery Addendum One","2021-12-15T00:00:00.000","2022-01-13T14:00:00.000","https://data.ramseycounty.us/d/cgc8-mfeh","https://data.ramseycounty.us/download/cgc8-mfeh/application%2Fpdf"
"RFB PUBW26225","RFB PUBW26225 County Road B2 & Lexington Construction","2022-01-05T00:00:00.000","2022-02-03T14:00:00.000","https://data.ramseycounty.us/d/upg3-uasp","https://data.ramseycounty.us/download/upg3-uasp/application%2Fpdf"
"RFB PUBW26123 Addendum Two","RFB PUBW26123 Lexington Avenue between County Road E to I-694 Reconstruction Addendum Two","2021-12-08T00:00:00.000","2022-01-13T14:00:00.000","https://data.ramseycounty.us/d/vvf6-spks","https://data.ramseycounty.us/download/vvf6-spks/application%2Fpdf"
"RFB PUBW26123 Addendum One","RFB PUBW26123 Lexington Avenue between County Road E to I-694 Reconstruction Addendum One","2021-12-08T00:00:00.000","2022-01-13T14:00:00.000","https://data.ramseycounty.us/d/agvn-scwc","https://data.ramseycounty.us/download/agvn-scwc/application%2Fpdf"
"RFB PUBW26123 Addendum Four","RFB PUBW26123 Lexington Avenue between County Road E to I-694 Reconstruction Addendum Four","2021-12-08T00:00:00.000","2022-01-13T14:00:00.000","https://data.ramseycounty.us/d/xg8f-c9h9","https://data.ramseycounty.us/download/xg8f-c9h9/application%2Fpdf"
"RFB PUBW26123 Addendum Three","RFB PUBW26123 Lexington Avenue between County Road E to I-694 Reconstruction Addendum Three","2021-12-08T00:00:00.000","2022-01-13T14:00:00.000","https://data.ramseycounty.us/d/2q27-s24x","https://data.ramseycounty.us/download/2q27-s24x/application%2Fpdf"
"RFB PUBW26123 Addendum Five","RFB PUBW26123 Lexington Avenue between County Road E to I-694 Reconstruction Addendum Five","2021-12-08T00:00:00.000","2022-01-13T14:00:00.000","https://data.ramseycounty.us/d/epd7-sqgm","https://data.ramseycounty.us/download/epd7-sqgm/application%2Fpdf"
"RFB-PRMG-25712","RFB-PRMG-25712 Contracts for Signage","2022-01-12T00:00:00.000","2022-02-03T14:00:00.000","https://data.ramseycounty.us/d/mwum-tfnn","https://data.ramseycounty.us/download/mwum-tfnn/application%2Fpdf"
"RFQ PUBW26351 Addendum One","RFQ PUBW26351 White Bear & Larpenteur Right of Way Acquisition Services Addendum One","2022-01-03T00:00:00.000","2022-01-21T14:00:00.000","https://data.ramseycounty.us/d/j3vj-6xiw","https://data.ramseycounty.us/download/j3vj-6xiw/application%2Fpdf"
"RFQ-PRK-19805","RFQ-PRK-19805 Winter Recreation Programming","2022-01-14T00:00:00.000","2022-02-18T14:00:00.000","https://data.ramseycounty.us/d/npsz-k923","https://data.ramseycounty.us/download/npsz-k923/application%2Fpdf"
"RFB PUBW26225 Addendum One","RFB PUBW26225 County Road B2 & Lexington Construction","2022-01-05T00:00:00.000","2022-02-03T14:00:00.000","https://data.ramseycounty.us/d/p3nn-n8ze","https://data.ramseycounty.us/download/p3nn-n8ze/application%2Fpdf"
"RFQ PUBW26399","RFQ PUBW26399 Hodgson Road Right of Way Acquisition Services","2022-01-24T00:00:00.000","2022-02-11T14:00:00.000","https://data.ramseycounty.us/d/eq44-8wq3","https://data.ramseycounty.us/download/eq44-8wq3/application%2Fpdf"
"RFQ-PRK-19938","RFQ-PRK-19938 Manitou Stormwater Repair","2022-01-26T00:00:00.000","2022-02-17T14:00:00.000","https://data.ramseycounty.us/d/gtsz-vzt7","https://data.ramseycounty.us/download/gtsz-vzt7/application%2Fpdf"
"RFB-PRMG-25712 Addendum One","RFB-PRMG-25712 Addendum One","2022-01-12T00:00:00.000","2022-02-03T14:00:00.000","https://data.ramseycounty.us/d/ptec-beqt","https://data.ramseycounty.us/download/ptec-beqt/application%2Fpdf"
"RFB PUBW26225 Addendum Two","RFB PUBW26225 County Road B2 & Lexington Construction Addendum Two","2022-01-05T00:00:00.000","2022-02-03T14:00:00.000","https://data.ramseycounty.us/d/kwa5-r92p","https://data.ramseycounty.us/download/kwa5-r92p/application%2Fpdf"
"RFQ-SWCD-191","RFQ-SWCD-191 Zebra Mussel Surveying","2022-02-02T00:00:00.000","2022-02-23T14:00:00.000","https://data.ramseycounty.us/d/vi4m-i2et","https://data.ramseycounty.us/download/vi4m-i2et/application%2Fpdf"
"RFQ-SWCD-190","RFQ-SWCD-190 Watercraft Inspections","2022-02-02T00:00:00.000","2022-02-16T14:00:00.000","https://data.ramseycounty.us/d/2egm-i5s4","https://data.ramseycounty.us/download/2egm-i5s4/application%2Fpdf"
"RFQ PUBW26399 Addendum One","RFQ PUBW26399 Hodgson Road Right of Way Acquisition Services","2022-01-24T00:00:00.000","2022-02-11T14:00:00.000","https://data.ramseycounty.us/d/wckw-e3fm","https://data.ramseycounty.us/download/wckw-e3fm/application%2Fpdf"
"RFB PH555-24001","RFB PH555-24001 Snow Plowing for Yard Waste Sites","2022-02-02T00:00:00.000","2022-02-17T14:00:00.000","https://data.ramseycounty.us/d/qbm7-a9tt","https://data.ramseycounty.us/download/qbm7-a9tt/application%2Fpdf"
"RFB PH555-24001 Addendum One","RFB PH555-24001 Snow Plowing for Yard Waste Sites Addendum One","2022-02-02T00:00:00.000","2022-02-17T14:00:00.000","https://data.ramseycounty.us/d/4v4j-ek7a","https://data.ramseycounty.us/download/4v4j-ek7a/application%2Fpdf"
"RFP PUBW26387 Addendum One","RFP PUBW26387 Jackson Street Reconstruction Deisgn Services Addendum One","2022-02-02T00:00:00.000","2022-02-24T14:00:00.000","https://data.ramseycounty.us/d/msvd-egkn","https://data.ramseycounty.us/download/msvd-egkn/application%2Fpdf"
"RFP PUBW26387","RFP-PUBW26387 Jackson Street Reconstruction Design Services","2022-02-02T00:00:00.000","2022-02-24T14:00:00.000","https://data.ramseycounty.us/d/rgkq-naz4","https://data.ramseycounty.us/download/rgkq-naz4/application%2Fpdf"
"RFQ-PRK-19805 Addendum One","RFQ-PRK-19805 Addendum One","2022-01-14T00:00:00.000","2022-02-18T14:00:00.000","https://data.ramseycounty.us/d/tjce-4yc8","https://data.ramseycounty.us/download/tjce-4yc8/application%2Fpdf"
"RFQ-SWCD-190 Addendum One","RFQ-SWCD-190 Addendum One","2022-02-02T00:00:00.000","2022-02-16T14:00:00.000","https://data.ramseycounty.us/d/h4vi-ktyz","https://data.ramseycounty.us/download/h4vi-ktyz/application%2Fpdf"
"RFQ-PRK-19938 Addendum One","RFQ-PRK-19938 Addendum One","2022-01-26T00:00:00.000","2022-02-17T14:00:00.000","https://data.ramseycounty.us/d/xprw-fnuz","https://data.ramseycounty.us/download/xprw-fnuz/application%2Fpdf"
"RFB-PRMG-26273","RFB-PRMG-26273 Signage Cooperative Contracts","2022-02-16T00:00:00.000","2022-03-17T14:00:00.000","https://data.ramseycounty.us/d/vn8r-e4tw","https://data.ramseycounty.us/download/vn8r-e4tw/application%2Fpdf"
"RFP-SJ-103","RFP-SJ-103 Strategic Communications","2022-02-16T00:00:00.000","2022-03-10T14:00:00.000","https://data.ramseycounty.us/d/4dzj-p5dd","https://data.ramseycounty.us/download/4dzj-p5dd/application%2Fpdf"
"RFP HR2840 Addendum One","RFP HR2840 Workers' Compensation Third Party Administrator - Addendum One","2022-02-16T00:00:00.000","2022-03-17T14:00:00.000","https://data.ramseycounty.us/d/m9ct-xkn9","https://data.ramseycounty.us/download/m9ct-xkn9/application%2Fpdf"
"RFB PH555-24001 Addendum Two","RFB PH555-24001 Snow Plowing for Yard Waste Sites Addendum Two","2022-02-02T00:00:00.000","2022-02-17T14:00:00.000","https://data.ramseycounty.us/d/c5ru-nmqh","https://data.ramseycounty.us/download/c5ru-nmqh/application%2Fpdf"
"RFB PH555-24001 Addendum Three","RFB PH555-24001 Snow Plowing for Yard Waste Sites Addendum Three","2022-02-02T00:00:00.000","2022-03-10T14:00:00.000","https://data.ramseycounty.us/d/3dqh-zb5f","https://data.ramseycounty.us/download/3dqh-zb5f/application%2Fpdf"
"RFP HR2840","RFP HR2840 Workers' Compensation Third Party Administrator","2022-02-16T00:00:00.000","2022-03-17T14:00:00.000","https://data.ramseycounty.us/d/aiq7-ua8c","https://data.ramseycounty.us/download/aiq7-ua8c/application%2Fpdf"
"RFQ PUBW26460","RFQ PUBW26460 County Road B Right of Way Acquisition Services","2022-02-17T00:00:00.000","2022-03-08T14:00:00.000","https://data.ramseycounty.us/d/n9tf-n8a6","https://data.ramseycounty.us/download/n9tf-n8a6/application%2Fpdf"
"RFQ PRR4689","RFQ PRR4689 Tent Rental for Elections","2022-02-28T00:00:00.000","2022-03-15T14:00:00.000","https://data.ramseycounty.us/d/xwac-i8ue","https://data.ramseycounty.us/download/xwac-i8ue/application%2Fpdf"
"RFB-PRK-20056","RFB-PRK-20056 Ski Equipment","2022-02-23T00:00:00.000","2022-03-17T14:00:00.000","https://data.ramseycounty.us/d/mkz4-evmi","https://data.ramseycounty.us/download/mkz4-evmi/application%2Fpdf"
"RFB-COR-38554","RFB-COR-38554 Emergency Boxed Meals","2022-03-02T00:00:00.000","2022-03-24T14:00:00.000","https://data.ramseycounty.us/d/i2ce-xyce","https://data.ramseycounty.us/download/i2ce-xyce/application%2Fpdf"
"RFB-PRK-20017","RFB-PRK-20017 Golf Course Turf Treatment","2022-02-23T00:00:00.000","2022-03-17T14:00:00.000","https://data.ramseycounty.us/d/3ufw-494w","https://data.ramseycounty.us/download/3ufw-494w/application%2Fpdf"
"RFB PUBW26434","RFB PUBW26434 Removal and/or Replacement of Pavement Markings","2022-03-02T00:00:00.000","2022-03-24T14:00:00.000","https://data.ramseycounty.us/d/28mk-tbv8","https://data.ramseycounty.us/download/28mk-tbv8/application%2Fpdf"
"RFP HR2840 Addendum Two","RFP HR2840 Workers' Compensation Third Party Administrator - Addendum Two","2022-02-16T00:00:00.000","2022-03-17T14:00:00.000","https://data.ramseycounty.us/d/h5rf-2uwm","https://data.ramseycounty.us/download/h5rf-2uwm/application%2Fpdf"
"RFB PUBW26401","RFP PUBW26401 South Shore Boulevard Construction - White Bear Ave to County F","2022-03-09T00:00:00.000","2022-04-07T14:00:00.000","https://data.ramseycounty.us/d/bixv-k7fv","https://data.ramseycounty.us/download/bixv-k7fv/application%2Fpdf"
"RFP-FASD-2493","RFP-FASD-2493 Health Care Training","2022-03-09T00:00:00.000","2022-04-07T14:00:00.000","https://data.ramseycounty.us/d/tzgx-sa33","https://data.ramseycounty.us/download/tzgx-sa33/application%2Fpdf"
"RFP HR2840 Addendum Three","RFP HR2840 Workers' Compensation Third Party Administrator - Addendum Three","2022-02-16T00:00:00.000","2022-03-17T14:00:00.000","https://data.ramseycounty.us/d/sp6y-c2rs","https://data.ramseycounty.us/download/sp6y-c2rs/application%2Fpdf"
"RFQ FLEET26644","RFQ FLEET26644 Furnish & Install GPS Nozzle Control System","2022-03-21T00:00:00.000","2022-04-04T14:00:00.000","https://data.ramseycounty.us/d/pqg2-c44t","https://data.ramseycounty.us/download/pqg2-c44t/application%2Fpdf"
"RFB PUBW26434 Addendum One","RFB PUBW26434 Removal and/or Replacement of Pavement Markings - Addendum One","2022-03-02T00:00:00.000","2022-03-24T14:00:00.000","https://data.ramseycounty.us/d/hj7j-n77j","https://data.ramseycounty.us/download/hj7j-n77j/application%2Fpdf"
"RFP-PRK-20122","RFP-PRK-20122 Golf System Capital Investments Design-Build","2022-03-30T00:00:00.000","2022-04-28T14:00:00.000","https://data.ramseycounty.us/d/rw4c-527i","https://data.ramseycounty.us/download/rw4c-527i/application%2Fpdf"
"RFP-EMHS-480","RFP-EMHS-480 Damage Assessment, Mapping, Response, and Management System","2022-03-30T00:00:00.000","2022-04-21T14:00:00.000","https://data.ramseycounty.us/d/abgc-evvy","https://data.ramseycounty.us/download/abgc-evvy/application%2Fpdf"
"RFQ-PRK-20318","RFQ-PRK-20318 Arena Advertising Services","2022-03-25T00:00:00.000","2022-04-14T14:00:00.000","https://data.ramseycounty.us/d/kdjn-gr7d","https://data.ramseycounty.us/download/kdjn-gr7d/application%2Fpdf"
"RFQ PUBW26609","RFQ PUBW26609 2022 Ford Transit Connect Cargo Van","2022-04-01T00:00:00.000","2022-04-11T14:00:00.000","https://data.ramseycounty.us/d/mwik-8zb7","https://data.ramseycounty.us/download/mwik-8zb7/application%2Fpdf"
"RFP PUBW26550","RFP PUBW26550 Multi Modal Transportation Plan","2022-04-06T00:00:00.000","2022-05-12T14:00:00.000","https://data.ramseycounty.us/d/d295-2ykr","https://data.ramseycounty.us/download/d295-2ykr/application%2Fpdf"
"RFB PUBW26464","RFB PUBW26464 University Avenue Rectangular Rapid Flashing Beacon (RRFB) Project","2022-03-23T00:00:00.000","2022-04-21T14:00:00.000","https://data.ramseycounty.us/d/evdh-4hud","https://data.ramseycounty.us/download/evdh-4hud/application%2Fpdf"
"RFB PUBW26517","RFB PUBW26517 Cleveland Avenue Reconstruction - Como to Larpenteur","2022-03-23T00:00:00.000","2022-04-21T14:00:00.000","https://data.ramseycounty.us/d/qtuh-ytde","https://data.ramseycounty.us/download/qtuh-ytde/application%2Fpdf"
"RFP PUBW26586","RFP PUBW26586 South Shore Blvd Construction Engineering & Contract Administration","2022-04-06T00:00:00.000","2022-04-21T14:00:00.000","https://data.ramseycounty.us/d/8ay9-ty5e","https://data.ramseycounty.us/download/8ay9-ty5e/application%2Fpdf"
"RFB PUBW26517 Addendum One","RFB PUBW26517 Cleveland Avenue Reconstruction - Como to Larpenteur Addendum One","2022-03-23T00:00:00.000","2022-04-21T14:00:00.000","https://data.ramseycounty.us/d/vjzh-vaq4","https://data.ramseycounty.us/download/vjzh-vaq4/application%2Fpdf"
"RFQ PUBW26609 Addendum One","RFQ PUBW26609 2022 Ford Transit Connect Cargo Van Addendum One","2022-04-01T00:00:00.000","2022-04-20T14:00:00.000","https://data.ramseycounty.us/d/7f6b-9mez","https://data.ramseycounty.us/download/7f6b-9mez/application%2Fpdf"
"RFP PUBW26462","County Road D Improvements Project Design Services","2022-04-13T00:00:00.000","2022-05-05T14:00:00.000","https://data.ramseycounty.us/d/3x43-vdic","https://data.ramseycounty.us/download/3x43-vdic/application%2Fpdf"
"RFB PUBW26464 Addendum One","RFB PUBW26464 University Avenue Rectangular Rapid Flashing Beacon (RRFB) Project Addendum One","2022-03-23T00:00:00.000","2022-04-21T14:00:00.000","https://data.ramseycounty.us/d/fkje-93jg","https://data.ramseycounty.us/download/fkje-93jg/application%2Fpdf"
"RFP PUBW26586 Addendum One","RFP PUBW26586 South Shore Blvd Construction Engineering & Contract Administration Addendum One","2022-04-06T00:00:00.000","2022-04-21T14:00:00.000","https://data.ramseycounty.us/d/99kd-d8ad","https://data.ramseycounty.us/download/99kd-d8ad/application%2Fpdf"
"RFP PUBW26550 Addendum One","RFP PUBW26550 Multi Modal Transportation Plan Addendum One","2022-04-06T00:00:00.000","2022-05-12T14:00:00.000","https://data.ramseycounty.us/d/ue67-fujh","https://data.ramseycounty.us/download/ue67-fujh/application%2Fpdf"
"RFQ PUBW26609 Addendum Two","RFQ PUBW26609 2022 Ford Transit Connect Cargo Van Addendum Two","2022-04-01T00:00:00.000","2022-04-27T14:00:00.000","https://data.ramseycounty.us/d/rxa6-jgdt","https://data.ramseycounty.us/download/rxa6-jgdt/application%2Fpdf"
"RFP PH555-24492","RFP PH555-24492 Tramua-Informed Care Training","2022-04-20T00:00:00.000","2022-05-19T14:00:00.000","https://data.ramseycounty.us/d/9b7f-rdih","https://data.ramseycounty.us/download/9b7f-rdih/application%2Fpdf"
"RFP PUBW26603","RFP PUBW26603 Rice Street - Pennsylvania Avenue to Wheelock - Final Design Services","2022-04-20T00:00:00.000","2022-05-12T14:00:00.000","https://data.ramseycounty.us/d/ijst-qp34","https://data.ramseycounty.us/download/ijst-qp34/application%2Fpdf"
"RFB PUBW26517 Addendum Two","RFB PUBW26517 Cleveland Avenue Reconstruction - Como to Larpenteur Addendum Two","2022-03-23T00:00:00.000","2022-04-21T14:00:00.000","https://data.ramseycounty.us/d/rm74-adae","https://data.ramseycounty.us/download/rm74-adae/application%2Fpdf"
"RFB-HWAD-2672","RFB-HWAD-2672 Custom File Folders","2022-04-20T00:00:00.000","2022-05-12T14:00:00.000","https://data.ramseycounty.us/d/ehat-s7f6","https://data.ramseycounty.us/download/ehat-s7f6/application%2Fpdf"
"RFP PUBW26586 Addendum Two","RFP PUBW26586 South Shore Blvd Construction Engineering & Contract Administration Addendum Two","2022-04-06T00:00:00.000","2022-04-21T14:00:00.000","https://data.ramseycounty.us/d/nequ-umgi","https://data.ramseycounty.us/download/nequ-umgi/application%2Fpdf"
"RFP-PRK-20122 Addendum One","RFP-PRK-20122 Addendum One","2022-03-30T00:00:00.000","2022-04-28T14:00:00.000","https://data.ramseycounty.us/d/2qc8-g395","https://data.ramseycounty.us/download/2qc8-g395/application%2Fpdf"
"RFB-HWAD-2672 Addendum One","RFB-HWAD-2672 Addendum One","2022-04-20T00:00:00.000","2022-05-12T14:00:00.000","https://data.ramseycounty.us/d/hkc9-ikng","https://data.ramseycounty.us/download/hkc9-ikng/application%2Fpdf"
"RFP PUBW26462 Addendum One","County Road D Improvements Project Design Services Addendum One","2022-04-13T00:00:00.000","2022-05-05T14:00:00.000","https://data.ramseycounty.us/d/uahs-ji9y","https://data.ramseycounty.us/download/uahs-ji9y/application%2Fpdf"
"RFQ PRRTF1784","Real Estate Brokers for Tax Forfeiture Land","2022-04-26T00:00:00.000","2022-05-17T14:00:00.000","https://data.ramseycounty.us/d/eqh3-u3eq","https://data.ramseycounty.us/download/eqh3-u3eq/application%2Fpdf"
"RFB PUBW26568","RFB PUBW26568 Pedestrian Ramp Project","2022-04-27T00:00:00.000","2022-05-26T14:00:00.000","https://data.ramseycounty.us/d/eshd-y7h5","https://data.ramseycounty.us/download/eshd-y7h5/application%2Fpdf"
"RFB-PUBW26568 Addendum One","RFB PUBW26568 Pedestrian Ramp Project Addendum One","2022-04-27T00:00:00.000","2022-05-26T14:00:00.000","https://data.ramseycounty.us/d/smwv-46ec","https://data.ramseycounty.us/download/smwv-46ec/application%2Fpdf"
"RFQ PRRTF1784 Addendum One","Real Estate Brokers for Tax Forfeiture Land Addendum One","2022-04-26T00:00:00.000","2022-05-17T14:00:00.000","https://data.ramseycounty.us/d/ugva-5bcy","https://data.ramseycounty.us/download/ugva-5bcy/application%2Fpdf"
"RFP PH555-24492 Addendum One","RFP PH555-24492 Tramua-Informed Care Training Addendum One","2022-04-20T00:00:00.000","2022-05-19T14:00:00.000","https://data.ramseycounty.us/d/rehv-ucqk","https://data.ramseycounty.us/download/rehv-ucqk/application%2Fpdf"
