"area_designation_code","collision_date","event_code","crash_type_code","collision_manner","block_number","mile_marker_number","road_name","road_suffix","city","intersection_road_name","intersection_road_suffix","alcohol_involved","drug_involved","hit_and_run","intersection_type","light_conditions","weather_code","injured_number","noninjured_number","fatalities_number","motorists_number","nonmotorist_number","units_number","junction_relation","road_relation","route_type","workers_present","work_zone_code","latitude","longitude","location_wkt"
"Business","2012-07-08T09:07:00.000","Motor Vehicle-In-Transport On Same Roadway","Property Damage","Angle","200","0","N MARKET ST",,"Chattanooga","E KENT ST",,,,"false","Four-Way","Daylight","Clear","0","2","0","2","0","2","Intersection","On Roadway",,,"None","35.0646","-85.30893","POINT (35.0646 -85.30893)"
"Residential","2012-07-04T10:44:00.000","Parked Motor Vehicle","Property Damage","Angle",,"0","ROANOKE","AVENUE","Chattanooga","WILCOX","BOULEVARD",,,"true","Not at Intersection","Daylight","Clear","0","0","0","1","0","2","Non-Junction","Outside Trafficway","Municipal Route",,"None","0","0","POINT (0 0)"
,"2017-03-17T16:00:00.000",,"Property Damage Under",,"3000","0","WILCOX BLVD",,"Chattanooga","N CREST RD",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.05086","-85.25209","POINT (35.05086 -85.25209)"
,"2017-02-25T17:15:00.000",,"Property Damage Under",,"3900","0","CROMWELL RD",,"Chattanooga","SHALLOWFORD RD",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.05579","-85.20885","POINT (35.05579 -85.20885)"
,"2016-10-12T13:05:00.000",,"Property Damage Under",,"4830","0","HIGHWAY 58",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.08956","-85.1869","POINT (35.08956 -85.1869)"
,"2017-01-19T07:21:00.000",,"Property Damage Under",,"7533","0","IGOU GAP RD",,"Chattanooga","TERRI LYNN DR",,,,"false","Not at Intersection",,,"0","0","0","3","0","2",,,,,"None","35.02326","-85.14769","POINT (35.02326 -85.14769)"
"Business","2017-01-23T00:00:00.000","Parked Motor Vehicle","Property Damage","Unknown","1","0","CAMERON HILL CIR",,"Chattanooga",,,,,"true",,"Unknown","Unknown","0","0","0","1","0","2","Unknown",,,,"None","35.05268","-85.31762","POINT (35.05268 -85.31762)"
,"2016-08-14T04:50:00.000",,"Property Damage Under",,"900","0","CARTER ST",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.04571","-85.31168","POINT (35.04571 -85.31168)"
,"2016-07-14T13:37:00.000",,"Property Damage Under",,"1306","0","S WILLOW ST",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","1",,,,,"None","35.02658","-85.27624","POINT (35.02658 -85.27624)"
,"2017-01-20T22:44:00.000",,"Property Damage Under",,"4300","0","HIGHWAY 58",,"Chattanooga","CROSS ST",,,,"false","Not at Intersection",,,"0","0","0","3","0","2",,,,,"None","35.0833","-85.20436","POINT (35.0833 -85.20436)"
,"2015-12-11T15:00:00.000",,"Property Damage Under",,"6000","0","HIGHWAY 153",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.16925","-85.24766","POINT (35.16925 -85.24766)"
,"2016-12-22T13:45:00.000",,"Property Damage Under",,"1600","0","MARKET ST",,"Chattanooga","E 16TH ST",,,,"false","OTHER",,,"0","0","0","2","0","2",,,,,"None","35.03528","-85.30775","POINT (35.03528 -85.30775)"
,"2015-12-11T09:50:00.000",,"Property Damage Under",,"1400","0","JENKINS RD",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.00855","-85.15206","POINT (35.00855 -85.15206)"
"Business","2016-12-26T00:00:00.000","Unknown","Property Damage","Unknown","2321","0","LIFESTYLE WAY",,"Chattanooga",,,,,"true",,"Daylight","Clear","0","0","0","1","0","2","Non-Junction",,,,"None","35.0426","-85.15246","POINT (35.0426 -85.15246)"
,"2016-12-20T10:45:00.000",,"Property Damage Under",,"4700","0","HIGHWAY 58",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.08628","-85.19179","POINT (35.08628 -85.19179)"
,"2014-12-08T17:50:00.000",,"Property Damage Under",,"5500","0","STATE HWY 153",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.14278","-85.249","POINT (35.14278 -85.249)"
,"2017-01-12T09:18:00.000",,"Property Damage Under",,"300","0","MARKET ST",,"Chattanooga","E 4TH ST",,,,"false","Not at Intersection",,,"0","0","0","1","0","2",,,,,"None","35.05167","-85.30961","POINT (35.05167 -85.30961)"
,"2016-12-24T15:19:00.000",,"Property Damage Under",,"7200","0","IGOU GAP RD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.02738","-85.15847","POINT (35.02738 -85.15847)"
,"2016-12-21T00:00:00.000",,"Property Damage Under",,,"0","ROSSVILLE BLVD",,"Chattanooga","E 37TH ST",,,,"false","Four-Way",,,"0","0","0","3","0","2",,,,,"None","35.0014","-85.29217","POINT (35.0014 -85.29217)"
,"2016-12-17T19:30:00.000",,"Property Damage Under",,"5600","0","BRAINERD RD",,"Chattanooga","EASTGATE LOOP",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.01135","-85.21504","POINT (35.01135 -85.21504)"
,"2016-12-02T22:33:00.000",,"Property Damage Under",,"300","0","MOCCASIN BEND RD",,"Chattanooga","HAMM RD",,,,"false","Not at Intersection",,,"0","0","0","1","0","1",,,,,"None","35.035","-85.33479","POINT (35.035 -85.33479)"
,"2016-11-25T11:50:00.000",,"Property Damage Under",,"3500","0","MOUNTAIN CREEK RD",,"Chattanooga","W RD",,,,"false","Roundabout",,,"0","0","0","5","0","2",,,,,"None","35.10735","-85.32617","POINT (35.10735 -85.32617)"
,"2016-11-17T16:38:00.000",,"Property Damage Under",,"3200","0","WILCOX BLVD",,"Chattanooga","GREENWOOD RD",,,,"false","Not at Intersection",,,"0","0","0","3","0","2",,,,,"None","35.04808","-85.24208","POINT (35.04808 -85.24208)"
,"2016-12-01T18:18:00.000",,"Property Damage Under",,"6200","0","LEE HWY",,"Chattanooga","PERIMETER DR",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.03067","-85.18517","POINT (35.03067 -85.18517)"
"Business","2016-12-03T22:30:00.000","Parked Motor Vehicle","Property Damage","Front to Rear","2300","0","E 23RD ST",,"Chattanooga",,,,,"false",,"Dark-Lighted","Rain","0","5","0","5","0","2","Non-Junction",,,,"None","35.01793","-85.27973","POINT (35.01793 -85.27973)"
,"2016-11-15T10:20:00.000",,"Property Damage Under",,"690","6.9","I 75",,"Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","3","0","3",,,,,"None","35.05443","-85.13921","POINT (35.05443 -85.13921)"
,"2016-11-17T20:23:00.000",,"Property Damage Under",,,"0","CUMBERLAND ST",,"Chattanooga","N HOLTZCLAW AVE",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.04458","-85.28014","POINT (35.04458 -85.28014)"
,"2016-11-19T15:45:00.000",,"Property Damage Under",,"172.8","172.9","I 24",,"Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","3","0","3",,,,,"None","35.0075","-85.39417","POINT (35.0075 -85.39417)"
,"2016-12-09T07:55:00.000",,"Property Damage Under",,"300","0","E 3RD ST",,"Chattanooga","GLENWOOD DR",,,,"false","Four-Way",,,"0","0","0","3","0","2",,,,,"None","35.03683","-85.26109","POINT (35.03683 -85.26109)"
,"2016-11-20T19:15:00.000",,"Property Damage Under",,"3000","0","HICKORY VALLEY RD",,"Chattanooga","BONNY OAKS DR",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.07292","-85.15606","POINT (35.07292 -85.15606)"
,"2016-12-04T17:20:00.000",,"Property Damage Under",,"6500","0","E BRAINERD RD",,"Chattanooga","VANCE RD",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.01915","-85.1891","POINT (35.01915 -85.1891)"
,"2016-11-05T21:45:00.000",,"Property Damage Under",,"5900","0","HIGHWAY 58",,"Chattanooga","BENT DR",,,,"false","Not at Intersection",,,"0","0","0","1","0","1",,,,,"None","35.11271","-85.13411","POINT (35.11271 -85.13411)"
,"2016-10-25T20:48:00.000",,"Property Damage Under",,"500","0","DODDS AVE",,"Chattanooga","CHAMBERLAIN AVE",,,,"false","T-Intersection",,,"0","0","0","2","0","2",,,,,"None","35.03002","-85.26489","POINT (35.03002 -85.26489)"
,"2016-11-09T12:50:00.000",,"Property Damage Under",,"2288","0","GUNBARREL RD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.03696","-85.15182","POINT (35.03696 -85.15182)"
,"2016-10-25T15:00:00.000",,"Property Damage Under",,,"0","HWY 153 SB @ BONNY OAKS DR WB",,"Chattanooga","BONNY OAKS DR",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.07563","-85.2009","POINT (35.07563 -85.2009)"
,"2016-09-22T12:07:00.000",,"Property Damage Under",,"123","0","NORTHGATE MALL DR",,"Chattanooga","NORTHGATE PARK LN",,,,"false","Four-Way",,,"0","0","0","3","0","2",,,,,"None","35.13226","-85.2398","POINT (35.13226 -85.2398)"
,"2016-10-25T19:38:00.000",,"Property Damage Under",,"500","0","GATEWAY AVE",,"Chattanooga","CAMERON HILL CIR",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"Work Zone","35.04955","-85.31483","POINT (35.04955 -85.31483)"
,"2016-10-20T17:46:00.000",,"Property Damage Under",,"2000","0","GOODWIN RD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.03092","-85.15036","POINT (35.03092 -85.15036)"
,"2016-10-29T00:00:00.000",,"Property Damage Under",,"8934","0","LEE HWY",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.08658","-85.07061","POINT (35.08658 -85.07061)"
,"2016-10-03T09:00:00.000",,"Property Damage Under",,"200","0","OCHS HWY",,"Chattanooga","EVERETT ST",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.00641","-85.33104","POINT (35.00641 -85.33104)"
,"2016-10-13T16:34:00.000",,"Property Damage Under",,"1300","0","ELY RD",,"Chattanooga","NORCROSS RD",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.12129","-85.25856","POINT (35.12129 -85.25856)"
,"2016-10-09T14:06:00.000",,"Property Damage Under",,"1920","0","GUNBARREL RD",,"Chattanooga","JARNIGAN RD",,,,"false","OTHER",,,"0","0","0","2","0","2",,,,,"None","35.02851","-85.15648","POINT (35.02851 -85.15648)"
"Business","2017-12-25T20:30:00.000","Unknown","Property Damage","Unknown",,"0","N Moore","ROAD","Chattanooga","Brainerd","ROAD","false","false","true","Four-Way","Dark-Lighted","Clear","0","3","0","3","0","2","Intersection","On Roadway","Municipal Route","No","None","35.014956","-85.221492","POINT (35.014956 -85.221492)"
,"2016-09-21T16:40:00.000",,"Property Damage Under",,"4500","0","JERSEY PIKE",,"Chattanooga","BONNY LAKE LN",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.07787","-85.188","POINT (35.07787 -85.188)"
,"2016-10-03T18:56:00.000",,"Property Damage Under",,"6200","0","LEE HWY",,"Chattanooga","HWY 153 SB @ LEE HWY - OFF RAM",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.03107","-85.18445","POINT (35.03107 -85.18445)"
,"2016-09-04T14:05:00.000",,"Property Damage Under",,"1900","0","GUNBARREL RD",,"Chattanooga","IGOU GAP RD",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.02713","-85.15723","POINT (35.02713 -85.15723)"
,"2016-09-21T21:49:00.000",,"Property Damage Under",,"4403","0","HWY 153 NB @ JERSEY PIKE - OFF",,"Chattanooga","JERSEY PIKE",,,,"false","T-Intersection",,,"0","0","0","2","0","2",,,,,"None","35.06549","-85.19431","POINT (35.06549 -85.19431)"
,"2016-09-20T00:00:00.000",,"Property Damage Under",,,"0","DUPONT PKWYSB",,"Chattanooga","DUPONT PKWYNB",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.10026","-85.25334","POINT (35.10026 -85.25334)"
,"2016-10-13T18:52:00.000",,"Property Damage Under",,"5900","0","SHALLOWFORD RD",,"Chattanooga","JERSEY PIKE",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.05575","-85.20364","POINT (35.05575 -85.20364)"
,"2016-10-11T18:35:00.000",,"Property Damage Under",,"501","0","SIGNAL MOUNTAIN RD",,"Chattanooga","RUNYAN DR",,,,"false","Not at Intersection",,,"0","0","0","1","0","2",,,,,"None","35.09379","-85.33077","POINT (35.09379 -85.33077)"
,"2016-09-28T10:04:00.000",,"Property Damage Under",,"2525","0","DE SALES AVE",,"Chattanooga","HEALTHY ST",,,,"false","Not at Intersection",,,"0","0","0","1","0","2",,,,,"None","35.03982","-85.26042","POINT (35.03982 -85.26042)"
,"2016-10-06T13:20:00.000",,"Property Damage Under",,"7328","0","SHALLOWFORD RD",,"Chattanooga","LIFESTYLE WAY",,,,"false","Four-Way",,,"0","0","0","2","0","2",,,,,"None","35.04092","-85.15156","POINT (35.04092 -85.15156)"
,"2016-08-19T17:44:00.000",,"Property Damage Under",,"5701","0","BRAINERD RD",,"Chattanooga","DEBRA RD",,,,"false","Not at Intersection",,,"0","0","0","1","0","2",,,,,"None","35.01169","-85.21399","POINT (35.01169 -85.21399)"
,"2016-09-09T08:59:00.000",,"Property Damage Under",,"4800","0","N TERRACE",,"Chattanooga","S MOORE RD",,,,"false","T-Intersection",,,"0","0","0","2","0","2",,,,,"None","35.00718","-85.23136","POINT (35.00718 -85.23136)"
,"2016-08-24T12:55:00.000",,"Property Damage Under",,"2260","0","GUNBARREL RD",,"Chattanooga","COMMONS BLVD",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.03724","-85.15113","POINT (35.03724 -85.15113)"
,"2016-09-08T15:53:00.000",,"Property Damage Under",,"9000","0","LEE HWY",,"Not in a City","ARTESIAN CIR",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.08521","-85.06537","POINT (35.08521 -85.06537)"
,"2016-08-26T21:10:00.000",,"Property Damage Under",,"7000","0","HWY 27 NB @ HWY 153 - OFF RAMP",,"Not in a City","HIGHWAY 153",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.18704","-85.24664","POINT (35.18704 -85.24664)"
,"2016-08-25T13:40:00.000",,"Property Damage Under",,"7446","0","OGLETREE AVE",,"Chattanooga","SHALLOWFORD RD",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.03772","-85.14627","POINT (35.03772 -85.14627)"
,"2016-08-26T16:18:00.000",,"Property Damage Under",,"4900","0","BRAINERD RD",,"Chattanooga","S LOVELL AVE",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.01263","-85.22755","POINT (35.01263 -85.22755)"
,"2016-08-23T17:02:00.000",,"Property Damage Under",,"600","0","HIGHWAY 153NB",,"Chattanooga","HIGHWAY 153SB",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.10449","-85.22903","POINT (35.10449 -85.22903)"
,"2016-08-22T17:22:00.000",,"Property Damage Under",,,"0","BRAINERD RD",,"Chattanooga","VISTA DR",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.02469","-85.24748","POINT (35.02469 -85.24748)"
,"2016-08-06T21:57:00.000",,"Property Damage Under",,"200","0","BROWNS FERRY RD",,"Chattanooga","PARKER LN",,,,"false","Not at Intersection",,,"0","0","0","1","0","2",,,,,"None","35.02604","-85.36425","POINT (35.02604 -85.36425)"
,"2016-08-11T13:30:00.000",,"Property Damage Under",,,"0","NORTHGATE MALL DR",,"Chattanooga","NORTHGATE PARK LN",,,,"false","Not at Intersection",,,"0","0","0","4","0","2",,,,,"None","35.13173","-85.23853","POINT (35.13173 -85.23853)"
,"2016-07-24T16:00:00.000",,"Property Damage Under",,"5600","0","BRAINERD RD",,"Chattanooga","EASTGATE LOOP",,,,"false","Not at Intersection",,,"0","0","0","1","0","2",,,,,"None","35.00967","-85.21329","POINT (35.00967 -85.21329)"
"Business","2017-07-07T00:00:00.000","Unknown","Property Damage","Unknown",,"0","Cherry","STREET","Chattanooga","E 7th","STREET","false","false","true","Not at Intersection","Unknown","Clear","0","1","0","1","0","2","OtherLocation","On Roadway","Other","No","None","35.048404","-85.308478","POINT (35.048404 -85.308478)"
,"2016-08-24T16:12:00.000",,"Property Damage Under",,"280","0","HIGHWAY 27NB",,"Chattanooga","HWY 27 NB @ MANUFACTURERS RD -",,,,"false","Not at Intersection",,,"0","0","0","1","0","1",,,,,"None","35.06379","-85.31805","POINT (35.06379 -85.31805)"
,"2016-07-28T00:00:00.000",,"Property Damage Under",,"100","0","E AQUARIUM WAY",,"Chattanooga","MARKET ST",,,,"false","Not at Intersection",,,"0","0","0","1","0","2",,,,,"None","35.0548","-85.30947","POINT (35.0548 -85.30947)"
,"2016-06-28T12:47:00.000",,"Property Damage Under",,,"0","PEEPLES ST",,"Chattanooga","E MARTIN LUTHER KING BLVD",,,,"false","OTHER",,,"0","0","0","1","0","2",,,,,"None","35.04229","-85.29881","POINT (35.04229 -85.29881)"
,"2016-06-21T16:21:00.000",,"Property Damage Under",,"429","0","W 5TH ST",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.05125","-85.30998","POINT (35.05125 -85.30998)"
"Business","2016-07-25T10:12:00.000","Parked Motor Vehicle","Property Damage","Angle","1017","0","EXECUTIVE DR",,"Chattanooga",,,,,"false",,"Daylight","Clear","0","1","0","1","0","2","Non-Junction",,,,"None","35.13193","-85.2353","POINT (35.13193 -85.2353)"
"Business","2017-03-28T00:00:00.000","Parked Motor Vehicle","Property Damage","Unknown","3325","0","N HAWTHORNE ST",,"Chattanooga","WISDOM ST",,,,"true","Not at Intersection","Daylight","Clear","0","0","0","1","0","2","OtherLocation",,,,"None","35.07748","-85.25289","POINT (35.07748 -85.25289)"
,"2017-04-07T00:00:00.000",,"Property Damage Under",,"7550","0","E BRAINERD RD",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.01176","-85.15782","POINT (35.01176 -85.15782)"
,"2017-04-03T08:22:00.000",,"Property Damage Under",,"6050","0","SHALLOWFORD RD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.05369","-85.18628","POINT (35.05369 -85.18628)"
,"2016-07-14T11:13:00.000",,"Property Damage Under",,"237","0","ACORN OAKS CIR",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.08228","-85.32616","POINT (35.08228 -85.32616)"
,"2017-03-27T00:00:00.000",,"Property Damage Under",,"900","0","RIVERFRONT PKWY",,"Chattanooga","W MARTIN LUTHER KING BLVD",,,,"false","Not at Intersection",,,"0","0","0","1","0","1",,,,,"Construction Zone","35.0496","-85.32141","POINT (35.0496 -85.32141)"
,"2016-08-01T16:30:00.000",,"Property Damage Under",,,"0","HIXSON PIKE",,"Chattanooga","HAMILL RD",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.11815","-85.24991","POINT (35.11815 -85.24991)"
,"2016-05-22T12:15:00.000",,"Property Damage Under",,"1826","0","REGGIE WHITE BLVD",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.03614","-85.31696","POINT (35.03614 -85.31696)"
,"2016-06-16T09:04:00.000",,"Property Damage Under",,"160","1.75","I 75",,"Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.00689","-85.20515","POINT (35.00689 -85.20515)"
,"2016-06-02T19:15:00.000",,"Property Damage Under",,"4700","0","BRAINERD RD",,"Chattanooga","WOODVALE AVE",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.01383","-85.23032","POINT (35.01383 -85.23032)"
,"2016-06-01T12:55:00.000",,"Property Damage Under",,"7200","0","DISCOVERY DR",,"Chattanooga",,,,,"false",,,,"0","0","0","3","0","2",,,,,"None","35.0767","-85.15339","POINT (35.0767 -85.15339)"
,"2016-06-17T13:09:00.000",,"Property Damage Under",,"8935","0","MOUNTAIN VIEW RD",,"Not in a City","LEE HWY",,,,"false","Not at Intersection",,,"0","0","0","1","0","1",,,,,"None","35.0881","-85.07033","POINT (35.0881 -85.07033)"
"Business","2017-03-30T12:43:00.000","Motor Vehicle-In-Motion Outside Trafficway","Property Damage","Other","300","0","PASSENGER ST",,"Chattanooga",,,,,"false",,"Daylight","Unknown","0","1","0","1","0","2","Non-Junction",,,,"None","35.03521","-85.30419","POINT (35.03521 -85.30419)"
,"2016-05-05T14:30:00.000",,"Property Damage Under",,"2306","0","E. 23RD","STREET","Chattanooga","4TH","AVENUE",,,"false","Not at Intersection",,,"0","0","0","3","0","2",,,,,"None","0","0","POINT (0 0)"
,"2016-05-05T00:00:00.000",,"Property Damage Under",,"5783","0","BRAINERD RD",,"Chattanooga","GREENWAY VIEW DR",,,,"false","Not at Intersection",,,"0","0","0","1","0","2",,,,,"None","35.01329","-85.21175","POINT (35.01329 -85.21175)"
,"2016-04-29T12:30:00.000",,"Property Damage Under",,,"0","MCCALLIE AVE",,"Chattanooga","N HOLTZCLAW AVE",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.0388","-85.28249","POINT (35.0388 -85.28249)"
,"2016-05-04T17:44:00.000",,"Property Damage Under",,"1500","0","GUNBARREL RD",,"Chattanooga","E BRAINERD RD",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.01641","-85.16303","POINT (35.01641 -85.16303)"
,"2016-04-29T17:41:00.000",,"Property Damage Under",,"4100","0","HIXSON PIKE",,"Chattanooga","RAMP",,,,"false","Not at Intersection",,,"0","0","0","4","0","2",,,,,"None","35.11458","-85.25661","POINT (35.11458 -85.25661)"
,"2016-04-04T13:01:00.000",,"Property Damage Under",,"2700","0","PARKWOOD AVE",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.03959","-85.26116","POINT (35.03959 -85.26116)"
"Business","2016-04-12T06:50:00.000","Parked Motor Vehicle","Property Damage","Rear to Side","700","0","MCCALLIE AVE",,"Chattanooga",,,,,"false",,"Daylight","Clear","0","1","0","1","0","2","Non-Junction",,,,"None","35.04147","-85.29063","POINT (35.04147 -85.29063)"
,"2016-04-08T13:00:00.000",,"Property Damage Under",,"6300","0","HWY 153 SB @ LEE HWY - OFF RAM",,"Chattanooga","LEE HWY",,,,"false","T-Intersection",,,"0","0","0","3","0","2",,,,,"None","35.03185","-85.18344","POINT (35.03185 -85.18344)"
"Not Applicable","2017-02-19T01:36:00.000","Parked Motor Vehicle","Property Damage","Unknown","2300","0","TAYLOR ST",,"Chattanooga","CRUTCHFIELD ST",,,,"true","Not at Intersection","Dark-Lighted","Clear","0","0","0","1","0","2","Non-Junction",,,,"None","35.06376","-85.25326","POINT (35.06376 -85.25326)"
,"2016-04-01T11:53:00.000",,"Property Damage Under",,"5600","0","BRAINERD RD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.01064","-85.21744","POINT (35.01064 -85.21744)"
,"2016-04-22T17:15:00.000",,"Property Damage Under",,"5900","0","SHALLOWFORD RD",,"Chattanooga","JERSEY PIKE",,,,"false","Not at Intersection",,,"0","0","0","4","0","2",,,,,"None","35.05572","-85.20338","POINT (35.05572 -85.20338)"
,"2016-04-21T17:42:00.000",,"Property Damage Under",,"6000","0","SHALLOWFORD RD",,"Chattanooga","CHAPMAN RD",,,,"false","Not at Intersection",,,"0","0","0","3","0","3",,,,,"None","35.05385","-85.18752","POINT (35.05385 -85.18752)"
,"2017-03-15T08:56:00.000",,"Property Damage Under",,"5000","0","HWY 153 NB @ HIXSON PK SB - OF",,"Chattanooga","HWY 153 NB @ HIXSON PK NB - ON",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"Construction Zone","35.132","-85.24397","POINT (35.132 -85.24397)"
,"2017-03-20T15:55:00.000",,"Property Damage Under",,"7700","0","LEE HWY",,"Chattanooga","BONNY OAKS DR",,,,"false","Four-Way",,,"0","0","0","2","0","2",,,,,"None","35.06069","-85.13424","POINT (35.06069 -85.13424)"
,"2016-03-31T23:15:00.000",,"Property Damage Under",,"7255","0","STANDIFER GAP RD",,"Chattanooga","LEE HWY",,,,"false","Not at Intersection",,,"0","0","0","5","0","2",,,,,"None","35.05299","-85.15197","POINT (35.05299 -85.15197)"
,"2016-03-31T18:46:00.000",,"Property Damage Under",,"174","174.2","I 24",,"Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.02231","-85.38011","POINT (35.02231 -85.38011)"
,"2016-03-05T14:18:00.000",,"Property Damage Under",,"2040","0","HAMILTON PLACE BLVD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.03309","-85.15973","POINT (35.03309 -85.15973)"
,"2016-03-04T14:43:00.000",,"Property Damage Under",,"2100","0","HAMILTON PLACE BLVD",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.03368","-85.16026","POINT (35.03368 -85.16026)"
,"2016-02-29T16:02:00.000",,"Property Damage Under",,"6008","0","PARKING LOT",,"Chattanooga","SHALLOWFORD RD",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.05304","-85.18803","POINT (35.05304 -85.18803)"
,"2016-03-23T17:55:00.000",,"Property Damage Under",,"7658","0","BONNY OAKS DR",,"Chattanooga","LEE HWY",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.06064","-85.13412","POINT (35.06064 -85.13412)"
,"2016-03-21T07:10:00.000",,"Property Damage Under",,"301","0.1","WEST 6TH","STREET","Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","0","0","POINT (0 0)"
,"2016-03-25T13:59:00.000",,"Property Damage Under",,"1200","0","N CHAMBERLAIN AVE",,"Chattanooga","GLENWOOD DR",,,,"false","Four-Way",,,"0","0","0","2","0","2",,,,,"None","35.04944","-85.25776","POINT (35.04944 -85.25776)"
"Business","2016-04-03T00:00:00.000","Parked Motor Vehicle","Property Damage","Angle","3901","0","ASHLAND TER",,"Chattanooga",,,,,"true",,"Daylight","Clear","0","0","0","1","0","2","Non-Junction",,,,"None","35.11515","-85.262","POINT (35.11515 -85.262)"
,"2016-03-24T15:57:00.000",,"Property Damage Under",,"1000","0","SHALLOWFORD RD",,"Chattanooga","TALLEY RD",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.03972","-85.22825","POINT (35.03972 -85.22825)"
,"2016-03-02T15:00:00.000",,"Property Damage Under",,"3535","0","BROAD ST",,"Chattanooga","W 35TH ST",,,,"false","OTHER",,,"0","0","0","2","0","2",,,,,"None","35.01499","-85.32432","POINT (35.01499 -85.32432)"
,"2016-03-08T23:54:00.000",,"Property Damage Under",,"4500","0","ROSSVILLE BLVD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","34.99092","-85.28997","POINT (34.99092 -85.28997)"
,"2016-03-02T07:56:00.000",,"Property Damage Under",,,"0","HWY 153 NB @ HWY 58 - ON RAMP",,"Chattanooga","HIGHWAY 58",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.08307","-85.20519","POINT (35.08307 -85.20519)"
