"fiscal_year","budget_chapter","office_dept_div_unit_program","major_object_of_expenditure","state_category","state_category_name","expenditure_account","recmnd_full_time_equiv_pos","recmnd_amount","adopted_full_time_equiv_pos","adopted_amount","approved_full_time_equiv","approved_amount","comment"
"2020","01-Schools","Carl Sandburg Learning Center","Other Expenses","6","Special Education","Local Travel Mileage","0","300","0","300","0","300",
"2020","01-Schools","Carl Sandburg Learning Center","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","50.325","2707322","50.325","2707322","50.325","2729772",
"2020","01-Schools","Deaf & Hard of Hearing - School-Based","Other Expenses","6","Special Education","Local Travel Mileage","0","0","0","0","0","200",
"2020","01-Schools","Deaf & Hard of Hearing - School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","75.073","5227633","75.073","5227633","75.073","5263688",
"2020","01-Schools","Elementary Learning Centers","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","155.25","9725745","155.25","9725745","155.25","9799886",
"2020","01-Schools","Elementary Schools","Other Salaries & Wages","6","Special Education","Long Term Leave","0","600317","0","600317","0","600317",
"2020","01-Schools","Elementary Schools","Other Salaries & Wages","6","Special Education","Innovative Schools SSE","0","0","0","0","0","225310",
"2020","01-Schools","Elementary Schools","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","0","0","0","0","5.2","169213",
"2020","01-Schools","Extensions Program","Other Expenses","6","Special Education","Local Travel Mileage","0","1112","0","1112","0","1112",
"2020","01-Schools","Extensions Program","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","66","3383862","66","3383862","66","3412123",
"2020","01-Schools","Gifted and Talented/Learning Disabled Progs.","Other Expenses","6","Special Education","Local Travel Mileage","0","0","0","0","0","50",
"2020","01-Schools","Gifted and Talented/Learning Disabled Progs.","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","22.125","1491121","22.125","1491121","22.125","1501520",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Contractual Services","6","Special Education","Consultants","0","8000","0","8000","0","15700",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Contractual Services","6","Special Education","Contractual Services","0","1601876","0","1601876","0","1407357",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Contractual Services","6","Special Education","Building Rental","0","0","0","0","0","24500",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Furniture & Equipment","6","Special Education","Assistive Technology Equip.","0","123601","0","123601","0","127612",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Furniture & Equipment","6","Special Education","Additional Furniture/Equipment","0","9346","0","9346","0","2500",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Expenses","6","Special Education","License Fees","0","115627","0","115627","0","11000",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Expenses","6","Special Education","Dues, Registrations, Fees","0","22425","0","22425","0","40955",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Expenses","6","Special Education","Non-local Travel","0","6185","0","6185","0","29748",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Expenses","6","Special Education","Local Travel Mileage","0","30380","0","30380","0","0",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Salaries & Wages","6","Special Education","Substitute Teachers","0","4746","0","4746","0","178731",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Salaries & Wages","6","Special Education","Summer Employment - ESY","0","863386","0","863386","0","1892410",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Salaries & Wages","6","Special Education","Paraeducator Substitutes","0","5512","0","5512","0","51923",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Salaries & Wages","6","Special Education","Professional Part-time","0","29400","0","29400","0","386355",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Salaries & Wages","6","Special Education","Non-training Stipends","0","219132","0","219132","0","76744",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Salaries & Wages","6","Special Education","Support Services Part-time","0","0","0","0","0","41570",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Salaries & Wages","6","Special Education","Part-time  - ESY Paraeducators","0","85408","0","85408","0","85408",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Salaries & Wages","6","Special Education","Summer Employment-Non-Teaching","0","5875","0","5875","0","18093",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Salaries & Wages","6","Special Education","Summer Sch Supp Svc Part-time","0","41352","0","41352","0","76252",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","223.15","19678428","223.15","19678428","213.85","18137511",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Supplies & Materials","6","Special Education","Office Supplies","0","5500","0","5500","0","0",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Supplies & Materials","6","Special Education","Training Supplies","0","24018","0","24018","0","73243",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Supplies & Materials","6","Special Education","Itinerant Program Materials","0","6000","0","6000","0","131883",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Supplies & Materials","6","Special Education","Assistive Technology Materials","0","4685","0","4685","0","49390",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Supplies & Materials","6","Special Education","Instructional Materials","0","161615","0","161615","0","1116",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Supplies & Materials","6","Special Education","Program Supplies","0","52734","0","52734","0","58680",
"2020","01-Schools","Grant - Preschool Ed. Program/Child Find/DESC","Other Expenses","6","Special Education","Local Travel Mileage","0","0","0","0","0","35000",
"2020","01-Schools","Grant - Preschool Ed. Program/Child Find/DESC","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","5.38","458267","5.38","458267","5.38","416616",
"2020","01-Schools","Grant - Preschool Ed. Program/Child Find/DESC","Supplies & Materials","6","Special Education","Meals and Snacks","0","0","0","0","0","3000",
"2020","01-Schools","Grant - Preschool Ed. Program/Child Find/DESC","Supplies & Materials","6","Special Education","Program Supplies","0","84266","0","84266","0","158337",
"2020","01-Schools","Grant - Preschool Ed. Program/Child Find/DESC","Supplies & Materials","6","Special Education","Itinerant Program Materials","0","0","0","0","0","5600",
"2020","01-Schools","High School Intervention","Other Salaries & Wages","6","Special Education","Professional Part-time","0","17125","0","17125","0","17125",
"2020","01-Schools","High School Intervention","Other Salaries & Wages","6","Special Education","Support Services Part-time","0","14050","0","14050","0","14050",
"2020","01-Schools","Home School Model","Other Expenses","6","Special Education","Local Travel Mileage","0","448","0","448","0","448",
"2020","01-Schools","Home School Model","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","529.127","35341704","549.127","36482584","562.427","36632533",
"2020","01-Schools","Hours-based Staffing","Other Expenses","6","Special Education","Local Travel Mileage","0","140","0","140","0","254",
"2020","01-Schools","Hours-based Staffing","Other Salaries & Wages","6","Special Education","Support Services Part-time","0","0","0","0","0","11065",
"2020","01-Schools","Hours-based Staffing","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","452.062","30341830","452.062","30341830","452.062","30432349",
"2020","01-Schools","InterACT - School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","16.4","1516135","16.4","1516135","16.4","1525005",
"2020","01-Schools","Learning for Independence Programs","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","150.75","9316028","150.75","9316028","150.75","9386487",
"2020","01-Schools","Longview School","Other Expenses","6","Special Education","Local Travel Mileage","0","2000","0","2000","0","2000",
"2020","01-Schools","Longview School","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","22.325","1216070","22.325","1216070","22.325","1224642",
"2020","01-Schools","Physically Disabled Programs - School-Based","Contractual Services","6","Special Education","Occupation & Phys Therapy Svcs","0","75000","0","75000","0","75000",
"2020","01-Schools","Physically Disabled Programs - School-Based","Other Expenses","6","Special Education","Local Travel Mileage","0","5000","0","5000","0","13192",
"2020","01-Schools","Physically Disabled Programs - School-Based","Other Salaries & Wages","6","Special Education","NU - OT/PTt Part-Time","0","15603","0","15603","0","15603",
"2020","01-Schools","Physically Disabled Programs - School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","105.725","9254922","105.725","9254922","105.725","9316284",
"2020","01-Schools","Progs - Students w/Emotional Dis. School-Based","Other Expenses","6","Special Education","Local Travel Mileage","0","1000","0","1000","0","4562",
"2020","01-Schools","Progs - Students w/Emotional Dis. School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","180","10316644","180","10316644","172","9558618",
"2020","01-Schools","Regional Institute for Children & Adolescents","Other Expenses","6","Special Education","Local Travel Mileage","0","850","0","850","0","850",
"2020","01-Schools","Regional Institute for Children & Adolescents","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","31.1","1836248","31.1","1836248","31.1","1849803",
"2020","01-Schools","Rock Terrace School","Other Expenses","6","Special Education","Local Travel Mileage","0","1500","0","1500","0","1500",
"2020","01-Schools","Rock Terrace School","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","26.975","1581743","26.975","1581743","26.975","1592995",
"2020","01-Schools","Rock Terrace School","Supplies & Materials","6","Special Education","Office Supplies","0","5000","0","5000","0","5000",
"2020","01-Schools","School/Community-based Programs","Other Expenses","6","Special Education","Local Travel Mileage","0","194","0","194","0","194",
"2020","01-Schools","School/Community-based Programs","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","162.5","8920400","162.5","8920400","162.5","8990710",
"2020","01-Schools","Special Education Preschool Education Programs","Other Expenses","6","Special Education","Local Travel Mileage","0","0","0","0","0","600",
"2020","01-Schools","Special Education Preschool Education Programs","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","342.507","23518885","347.757","23763221","344.307","23645442",
"2020","01-Schools","Special Education School-based Programs & Services","Other Expenses","6","Special Education","Local Travel Mileage","0","1078","0","1078","0","1578",
"2020","01-Schools","Special Education School-based Programs & Services","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","229.049","15522156","243.049","16320772","280.249","19761147",
"2020","01-Schools","Special Education Services School-Based","Other Expenses","6","Special Education","Local Travel Mileage","0","300","0","300","0","1500",
"2020","01-Schools","Special Education Services School-Based","Other Salaries & Wages","6","Special Education","Substitute Teachers","0","2092042","0","2092042","0","2092042",
"2020","01-Schools","Special Education Services School-Based","Other Salaries & Wages","6","Special Education","Paraeducator Substitutes","0","2042186","0","2042186","0","2042186",
"2020","01-Schools","Special Education Services School-Based","Other Salaries & Wages","6","Special Education","Critical Staff. Paraeducators","0","3546214","0","3546214","0","3546214",
"2020","01-Schools","Special Education Services School-Based","Other Salaries & Wages","6","Special Education","Stipends-Extracurr Activities","0","8190","0","8190","0","8190",
"2020","01-Schools","Special Education Services School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","115.7","4613559","115.7","4613559","118.825","4761968",
"2020","01-Schools","Speech & Language Services - School-Based","Other Expenses","6","Special Education","Local Travel Mileage","0","100","0","100","0","408",
"2020","01-Schools","Speech & Language Services - School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","204.513","17971726","204.513","17971726","205.513","18179438",
"2020","01-Schools","Stephen Knolls School","Other Expenses","6","Special Education","Local Travel Mileage","0","400","0","400","0","400",
"2020","01-Schools","Stephen Knolls School","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","20.675","1151007","20.675","1151007","20.675","1159217",
"2020","01-Schools","Transition Services Unit - School-Based","Other Expenses","6","Special Education","Local Travel Mileage","0","3420","0","3420","0","10796",
"2020","01-Schools","Transition Services Unit - School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","61.75","5200524","61.75","5200524","61.75","5233062",
"2020","01-Schools","Visually Impaired Programs - School-Based","Other Expenses","6","Special Education","Local Travel Mileage","0","300","0","300","0","690",
"2020","01-Schools","Visually Impaired Programs - School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","19.7","1567766","19.7","1567766","19.7","1578478",
"2020","01-Schools","Alternative Programs","Other Expenses","7","Student Personnel Services","Local Travel Mileage","0","2585","0","2585","0","2585",
"2020","01-Schools","Alternative Programs","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","4","392556","4","392556","4","394959",
"2020","01-Schools","Carl Sandburg Learning Center","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","1","71843","1","71843","1","72444",
"2020","01-Schools","Elementary Schools","Other Salaries & Wages","7","Student Personnel Services","Long Term Leave","0","31996","0","31996","0","31996",
"2020","01-Schools","Extensions Program","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","2","153067","2","153067","2","154268",
"2020","01-Schools","Progs - Students w/Emotional Dis. School-Based","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","0","0","18","1739686","4.4","436067",
"2020","01-Schools","Summer Up","Contractual Services","7","Student Personnel Services","Contractual Services","0","0","0","0","0","30000",
"2020","01-Schools","Elementary Schools","Contractual Services","8","Health Services","Contractual Services","0","0","0","0","0","6186",
"2020","01-Schools","Alternative Programs","Other Expenses","9","Student Transportation","Field Trips","0","1000","0","1000","0","1000",
"2020","01-Schools","Elementary Schools","Other Salaries & Wages","9","Student Transportation","Long Term Leave","0","339010","0","339010","0","339010",
"2020","01-Schools","High School Intervention","Other Expenses","9","Student Transportation","Student Transportation","0","19761","0","19761","0","19761",
"2020","01-Schools","High Schools","Other Expenses","9","Student Transportation","Student Transportation","0","20000","0","20000","0","20000",
"2020","01-Schools","Summer School Program","Other Expenses","9","Student Transportation","Student Transportation","0","65995","0","65995","0","65995",
"2020","01-Schools","Edison High School of Technology","Position Salaries & Wages","10","Operation Of Plant And Equipment","Position Salaries & Wages","1","90418","1","90418","1","90739",
"2020","01-Schools","Elementary Schools","Other Salaries & Wages","10","Operation Of Plant And Equipment","Long Term Leave","0","760787","0","760787","0","760787",
"2020","01-Schools","Elementary Schools","Other Salaries & Wages","10","Operation Of Plant And Equipment","Innovative Schools SSE","0","0","0","0","0","20500",
"2020","01-Schools","Elementary Schools Technology Positions","Other Expenses","10","Operation Of Plant And Equipment","Local Travel Mileage","0","6700","0","6700","0","6700",
"2020","01-Schools","Elementary Schools Technology Positions","Position Salaries & Wages","10","Operation Of Plant And Equipment","Position Salaries & Wages","34","3093932","34","3093932","34","3104837",
"2020","01-Schools","High Schools","Other Expenses","10","Operation Of Plant And Equipment","Local Travel Mileage","0","1500","0","1500","0","1500",
"2020","01-Schools","High Schools","Position Salaries & Wages","10","Operation Of Plant And Equipment","Position Salaries & Wages","25","2269050","25","2269050","25","2277069",
"2020","01-Schools","Middle Schools Technology Positions","Other Expenses","10","Operation Of Plant And Equipment","Local Travel Mileage","0","9300","0","9300","0","9300",
"2020","01-Schools","Middle Schools Technology Positions","Position Salaries & Wages","10","Operation Of Plant And Equipment","Position Salaries & Wages","25","2367925","25","2367925","25","2375944",
"2020","01-Schools","Elementary Schools","Other Salaries & Wages","11","Maintenance Of Plant","Long Term Leave","0","265311","0","265311","0","265311",
"2020","01-Schools","Elementary Schools","Other Salaries & Wages","11","Maintenance Of Plant","Innovative Schools SSE","0","0","0","0","0","52718",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Expenses","12","Fixed Charges","Workers Compensation","0","75571","0","75571","0","75571",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","3518321","0","3518321","0","3176622",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","1497005","0","1497005","0","1497005",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","3754602","0","3754602","0","3293517",
"2020","01-Schools","Grant - Individuals w/Disabilities Education Act","Other Expenses","12","Fixed Charges","Unemployment Compensation","0","1932","0","1932","0","1932",
"2020","01-Schools","Grant - Preschool Ed. Program/Child Find/DESC","Other Expenses","12","Fixed Charges","Workers Compensation","0","990","0","990","0","892",
"2020","01-Schools","Grant - Preschool Ed. Program/Child Find/DESC","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","58822","0","58822","0","40943",
"2020","01-Schools","Grant - Preschool Ed. Program/Child Find/DESC","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","80292","0","80292","0","62703",
"2020","01-Schools","Grant - Preschool Ed. Program/Child Find/DESC","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","85647","0","85647","0","66609",
"2020","01-Schools","Grant - Preschool Ed. Program/Child Find/DESC","Other Expenses","12","Fixed Charges","Unemployment Compensation","0","89","0","89","0","89",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Other Salaries & Wages","1","Administration","Professional Part-time","0","948","0","948","0","948",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Position Salaries & Wages","1","Administration","Position Salaries & Wages","4","581411","4","581411","4","584663",
"2020","02-School Support and Improvement","Neglected and Delinquent Youth Program - Grant","Other Expenses","2","Mid-level Administration","Special Events","0","2500","0","2500","0","2500",
"2020","02-School Support and Improvement","Neglected and Delinquent Youth Program - Grant","Other Expenses","2","Mid-level Administration","Graduation Expenses","0","1000","0","1000","0","1000",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Contractual Services","2","Mid-level Administration","Contractual Services","0","3072","0","13072","0","13072",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Contractual Services","2","Mid-level Administration","Equipment Maintenance","0","1200","0","1200","0","1200",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","21831","0","21831","0","21831",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Other Salaries & Wages","2","Mid-level Administration","Professional Part-time","0","11370","0","11370","0","11370",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Other Salaries & Wages","2","Mid-level Administration","Support Services Part-time","0","16366","0","16366","0","16366",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","24","2902400","23","2792400","23","2807655",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","15319","0","15319","0","15319",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Supplies & Materials","2","Mid-level Administration","Program Supplies","0","9000","0","9000","0","9000",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Supplies & Materials","2","Mid-level Administration","Instructional Materials","0","4071","0","4071","0","4071",
"2020","02-School Support and Improvement","Neglected and Delinquent Youth Program - Grant","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","57105","0","57105","0","57105",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","27","3311361","27","3311361","27","3328777",
"2020","02-School Support and Improvement","Neglected and Delinquent Youth Program - Grant","Supplies & Materials","4","Textbooks And Instructional Supplies","Program Supplies","0","750","0","750","0","750",
"2020","02-School Support and Improvement","Neglected and Delinquent Youth Program - Grant","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","1326","0","1326","0","1326",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Supplies & Materials","4","Textbooks And Instructional Supplies","Program Supplies","0","3000","0","3000","0","3000",
"2020","02-School Support and Improvement","Neglected and Delinquent Youth Program - Grant","Contractual Services","5","Other Instructional Costs","Contractual Services","0","26800","0","26800","0","26800",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Contractual Services","5","Other Instructional Costs","Consultants","0","2000","0","52000","0","52000",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Other Expenses","5","Other Instructional Costs","Non-local Travel","0","2000","0","2000","0","2000",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","1875","0","1875","0","1875",
"2020","02-School Support and Improvement","Office of Dpty. Supt. of School Supp. & Improv.","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","5000","0","5000","0","5000",
"2020","02-School Support and Improvement","Neglected and Delinquent Youth Program - Grant","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","2569","0","2569","0","2569",
"2020","03-Academics","Office of the Chief Academic Officer","Contractual Services","1","Administration","Equipment Maintenance","0","6489","0","6489","0","6489",
"2020","03-Academics","Office of the Chief Academic Officer","Other Expenses","1","Administration","Local Travel Mileage","0","500","0","500","0","500",
"2020","03-Academics","Office of the Chief Academic Officer","Other Expenses","1","Administration","Dues, Registrations, Fees","0","1500","0","1500","0","1500",
"2020","03-Academics","Office of the Chief Academic Officer","Position Salaries & Wages","1","Administration","Position Salaries & Wages","6","787009","6","787009","6","790902",
"2020","03-Academics","Office of the Chief Academic Officer","Supplies & Materials","1","Administration","Office Supplies","0","8562","0","8562","0","8562",
"2020","03-Academics","Equity Unit","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","1500","0","1500","0","1500",
"2020","03-Academics","Equity Unit","Other Salaries & Wages","2","Mid-level Administration","Support Services Part-time","0","1031","0","1031","0","1031",
"2020","03-Academics","Equity Unit","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","3","359503","3","359503","3","361778",
"2020","03-Academics","Office of the Chief Academic Officer","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","1600","0","1600","0","1600",
"2020","03-Academics","Equity Unit","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","51005","0","51005","0","51005",
"2020","03-Academics","Equity Unit","Other Salaries & Wages","3","Instructional Salaries","Staff Development Stipends","0","112211","0","112211","0","112211",
"2020","03-Academics","Equity Unit","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","7","679120","7","679120","7","682205",
"2020","03-Academics","Office of the Chief Academic Officer","Other Salaries & Wages","3","Instructional Salaries","Training for Support Staff","0","60600","0","60600","0","60600",
"2020","03-Academics","Office of the Chief Academic Officer","Other Salaries & Wages","3","Instructional Salaries","Part-time-Trainers & Planners","0","32320","0","32320","0","32320",
"2020","03-Academics","Equity Unit","Supplies & Materials","4","Textbooks And Instructional Supplies","Program Supplies","0","173758","0","173758","0","173758",
"2020","03-Academics","Equity Unit","Contractual Services","5","Other Instructional Costs","Consultants","0","7000","0","7000","0","7000",
"2020","03-Academics","Equity Unit","Contractual Services","5","Other Instructional Costs","Contractual Services","0","20000","0","20000","0","20000",
"2020","03-Academics","Equity Unit","Other Expenses","5","Other Instructional Costs","Non-local Travel","0","8000","0","8000","0","8000",
"2020","03-Academics","Equity Unit","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","7500","0","7500","0","7500",
"2020","03-Academics","Equity Unit","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","10000","0","10000","0","10000",
"2020","03-Academics","Office of the Chief Academic Officer","Contractual Services","5","Other Instructional Costs","Building Rental","0","1000","0","1000","0","1000",
"2020","03-Academics","Office of the Chief Academic Officer","Contractual Services","5","Other Instructional Costs","Contractual Services","0","125000","0","125000","0","125000",
"2020","04-Curriculum and Instructional Programs","Grant: Carl D. Perkins Voc & Tech Ed Impr Prgms","Other Expenses","1","Administration","Indirect Costs","0","0","0","0","0","37426",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Contractual Services","1","Administration","Audit - Grant Programs","0","3778","0","3778","0","3778",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Gaithersburg Center","Other Expenses","1","Administration","Indirect Costs","0","5840","0","5840","0","5840",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Silver Spring Center","Other Expenses","1","Administration","Indirect Costs","0","5840","0","5840","0","5840",
"2020","04-Curriculum and Instructional Programs","Grant: National Institutes of Health Program","Other Expenses","1","Administration","Indirect Costs","0","19313","0","19313","0","19313",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Contractual Services","1","Administration","Audit - Grant Programs","0","17082","0","17082","0","17082",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Contractual Services","1","Administration","Audit - Grant Programs","0","1042","0","1042","0","1042",
"2020","04-Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Contractual Services","1","Administration","Contractual Services","0","900","0","900","0","900",
"2020","04-Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Other Expenses","1","Administration","Non-local Travel","0","829","0","829","0","829",
"2020","04-Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Supplies & Materials","1","Administration","Office Supplies","0","2596","0","2596","0","2596",
"2020","04-Curriculum and Instructional Programs","Title IV","Other Expenses","1","Administration","Indirect Costs","0","0","0","0","0","33518",
"2020","04-Curriculum and Instructional Programs","Title IV","Other Salaries & Wages","1","Administration","Support Services Part-time","0","0","0","0","0","41366",
"2020","04-Curriculum and Instructional Programs","Accelerated and Enriched Instruction Unit","Contractual Services","2","Mid-level Administration","Contractual Services","0","91337","0","91337","0","91337",
"2020","04-Curriculum and Instructional Programs","Accelerated and Enriched Instruction Unit","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","4514","0","4514","0","4514",
"2020","04-Curriculum and Instructional Programs","Accelerated and Enriched Instruction Unit","Other Salaries & Wages","2","Mid-level Administration","Professional Part-time","0","3060","0","3060","0","3060",
"2020","04-Curriculum and Instructional Programs","Accelerated and Enriched Instruction Unit","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","4.5","549820","4.5","549820","4.5","552899",
"2020","04-Curriculum and Instructional Programs","Accelerated and Enriched Instruction Unit","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","7500","0","7500","0","7500",
"2020","04-Curriculum and Instructional Programs","Accelerated and Enriched Instruction Unit","Supplies & Materials","2","Mid-level Administration","Program Supplies","0","2000","0","2000","0","2000",
"2020","04-Curriculum and Instructional Programs","Career, Postsecondary Partnerships, & Perkins","Contractual Services","2","Mid-level Administration","Contractual Services","0","180000","0","180000","0","180000",
"2020","04-Curriculum and Instructional Programs","Career, Postsecondary Partnerships, & Perkins","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","1257","0","1257","0","1257",
"2020","04-Curriculum and Instructional Programs","Career, Postsecondary Partnerships, & Perkins","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","4","546166","4","546166","4","549321",
"2020","04-Curriculum and Instructional Programs","Career, Postsecondary Partnerships, & Perkins","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","3851","0","3851","0","3851",
"2020","04-Curriculum and Instructional Programs","Dep of Elem Cur & Distwd Prgms","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","457","0","457","0","457",
"2020","04-Curriculum and Instructional Programs","Dep of Elem Cur & Distwd Prgms","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","3.5","379883","3.5","379883","3.5","381802",
"2020","04-Curriculum and Instructional Programs","Dep of Elem Cur & Distwd Prgms","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","6424","0","6424","0","6424",
"2020","04-Curriculum and Instructional Programs","Dep of Sec Cur & Distwd Prgms","Contractual Services","2","Mid-level Administration","Contractual Services","0","72000","0","72000","0","72000",
"2020","04-Curriculum and Instructional Programs","Dep of Sec Cur & Distwd Prgms","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","17787","0","17787","0","17787",
