Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation,Council Districts,Councils,Communities,Zip Codes,Municipalities
08/27/2020,12:07:00,MCP,"4th District, Wheaton","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND""SIGNAL",UNIVERSITY BLVD  W AT SLIGO CREEK BLVD W,39.036495,-77.0302133333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.036495, -77.0302133333333)",5,5,17,21,1
08/24/2020,16:52:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE TO WALK ON RIGHT HALF CROSSWALKWHERE PRACTICABLE,ROTHBURY / GOSHEN RD,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-505,Transportation Article,False,BLACK,M,SILVER SPRING,MD,XX,A - Marked Patrol,"(0.0, 0.0)",,,,,
08/24/2020,16:48:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE TO WALK ON RIGHT HALF CROSSWALKWHERE PRACTICABLE,ROTHBURY / GOSHEN RD,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-505,Transportation Article,False,BLACK,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(0.0, 0.0)",,,,,
08/24/2020,16:50:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE TO WALK ON RIGHT HALF CROSSWALKWHERE PRACTICABLE,ROTHBURY / GOSHEN RD,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-505,Transportation Article,False,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(0.0, 0.0)",,,,,
08/01/2020,12:34:00,MCP,"5th District, Germantown",PEDESTRIAN FAILURE TO YIELD RIGHT-OF-WAY TO VEH. WHEN UNSAFELY CROSSING ROADWAY,GERMANTOWN RD @ CRYTAL ROCK DRIVE,39.151795,-77.277955,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-503(b),Transportation Article,False,BLACK,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.151795, -77.277955)",2,2,39,39,1
07/16/2020,20:38:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,STEDWICK/WATKINS MILL,39.1700383333333,-77.2077183333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,M,MONTGOMERY VILLAGE,MD,MD,B - Unmarked Patrol,"(39.1700383333333, -77.2077183333333)",2,2,38,28,1
07/04/2020,12:33:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,E WAYNE AVENUE/MANCHESTER RD,38.9998326666667,-77.00976,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-502(b),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9998326666667, -77.00976)",5,5,8,21,1
06/22/2020,11:14:00,MCP,"5th District, Germantown",PEDESTRIAN FAILURE TO WALK ON RIGHT HALF CROSSWALKWHERE PRACTICABLE,CENTURY BLVD/MIDDLEBROOK RD,39.0694121666667,-77.1621293333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-505,Transportation Article,False,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.0694121666667, -77.1621293333333)",3,3,25,53,12
06/22/2020,11:14:00,MCP,"5th District, Germantown",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,CENTURY BLVD/MIDDLEBROOK RD,39.0694121666667,-77.1621293333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-503(c),Transportation Article,False,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.0694121666667, -77.1621293333333)",3,3,25,53,12
06/22/2020,11:14:00,MCP,"5th District, Germantown",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,CENTURY BLVD/MIDDLEBROOK RD,39.0694121666667,-77.1621293333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-502(b),Transportation Article,False,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.0694121666667, -77.1621293333333)",3,3,25,53,12
06/10/2020,17:56:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE TO WALK ON RIGHT HALF CROSSWALKWHERE PRACTICABLE,PROFESSIONAL @ 355,39.1634321666667,-77.2252758333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-505,Transportation Article,False,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1634321666667, -77.2252758333333)",3,3,36,31,21
05/27/2020,16:25:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,CONTOUR/COPPSHILL,39.1533,-77.1956216666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,F,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(39.1533, -77.1956216666667)",2,2,38,28,1
05/27/2020,16:28:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,CONTOUR/COPPS HILL,39.1532766666667,-77.1956483333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,M,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(39.1532766666667, -77.1956483333333)",2,2,38,28,1
05/25/2020,17:34:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,SHADY GROVE/CHKE CHERRY,39.11624,-77.1842983333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,M,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(39.11624, -77.1842983333333)",3,3,25,71,1
05/24/2020,11:51:00,MCP,"4th District, Wheaton",PEDESTRIAN FAILURE TO YIELD RIGHT-OF-WAY TO VEH. WHEN UNSAFELY CROSSING ROADWAY,GEORGIA AVE AT REEDIE DR.,39.0395883333333,-77.0511633333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(b),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0395883333333, -77.0511633333333)",4,4,16,17,1
05/24/2020,11:44:00,MCP,"4th District, Wheaton",PEDESTRIAN FAILURE WHEN NOT IN CROSSWALK TO YIELD RIGHT-OF-WAY TO APPROACHING VEH.,GEORGIA AVE AT REEDIE DR.,39.0395283333333,-77.0513766666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(a),Transportation Article,False,BLACK,M,BLADENSBURG,MD,MD,A - Marked Patrol,"(39.0395283333333, -77.0513766666667)",4,4,16,17,1
05/23/2020,14:52:00,MCP,"4th District, Wheaton",PEDESTRIAN FAILURE WHEN NOT IN CROSSWALK TO YIELD RIGHT-OF-WAY TO APPROACHING VEH.,NB GEORGIA AVE AT GLENMONT CR.,39.05665,-77.0495866666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(a),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.05665, -77.0495866666667)",4,4,23,17,1
05/23/2020,14:52:00,MCP,"4th District, Wheaton",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,NB GEORGIA AVE AT GLENMONT CR.,39.05665,-77.0495866666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-502(b),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.05665, -77.0495866666667)",4,4,23,17,1
05/09/2020,22:22:00,MCP,"4th District, Wheaton",PEDESTRIAN FAILURE TO WALK ON RIGHT HALF CROSSWALKWHERE PRACTICABLE,GEORGIA AVE / VEIRS MILL ROAD,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-505,Transportation Article,False,BLACK,M,BROOKLYN,NY,NY,A - Marked Patrol,"(0.0, 0.0)",,,,,
04/16/2020,20:11:00,MCP,"4th District, Wheaton",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,VEIRS MILL RD/RANDOLPH RD,39.068345,-77.1038,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-502(b),Transportation Article,False,HISPANIC,M,SILVER SPRING,MD,XX,A - Marked Patrol,"(39.068345, -77.1038)",4,4,56,58,1
04/16/2020,20:11:00,MCP,"4th District, Wheaton",PEDESTRIAN FAILURE TO YIELD RIGHT-OF-WAY TO VEH. WHEN UNSAFELY CROSSING ROADWAY,VEIRS MILL RD/RANDOLPH RD,39.068345,-77.1038,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-503(b),Transportation Article,False,HISPANIC,M,SILVER SPRING,MD,XX,A - Marked Patrol,"(39.068345, -77.1038)",4,4,56,58,1
04/16/2020,20:11:00,MCP,"4th District, Wheaton",PEDESTRIAN FAILURE WHEN NOT IN CROSSWALK TO YIELD RIGHT-OF-WAY TO APPROACHING VEH.,VEIRS MILL RD/RANDOLPH RD,39.068345,-77.1038,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-503(a),Transportation Article,False,HISPANIC,M,SILVER SPRING,MD,XX,A - Marked Patrol,"(39.068345, -77.1038)",4,4,56,58,1
03/17/2020,22:59:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,SHADY GROVE / CHOKE CHERRY,39.1131708333333,-77.185339,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1131708333333, -77.185339)",3,3,25,71,12
03/15/2020,04:31:00,MCP,"3rd District, Silver Spring",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,954 THAYER AVENUE,38.9937683333333,-77.0266516666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-503(c),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9937683333333, -77.0266516666667)",5,5,7,3065,1
03/13/2020,17:04:00,MCP,"3rd District, Silver Spring","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"" SIGNAL",COLESVILLE/WAYNE,38.9950333333333,-77.02934,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,M,NO FIXED,MD,MD,A - Marked Patrol,"(38.9950333333333, -77.02934)",5,5,7,3065,1
03/13/2020,17:07:00,MCP,"3rd District, Silver Spring","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"" SIGNAL",WAYNE AVE / COLESVILLE RD,38.9951875,-77.0293893333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,HISPANIC,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.9951875, -77.0293893333333)",5,5,7,3065,1
03/13/2020,16:29:00,MCP,"3rd District, Silver Spring","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"" SIGNAL",WAYNE AVE / COLESVILLE RD,38.99535,-77.0296031666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,F,WOODBRIDGE,VA,VA,A - Marked Patrol,"(38.99535, -77.0296031666667)",5,5,7,3065,1
03/13/2020,16:53:00,MCP,"3rd District, Silver Spring","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"" SIGNAL",WAYNE AVE / COLESVILLE RD,38.9952616666667,-77.0294241666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9952616666667, -77.0294241666667)",5,5,7,3065,1
03/13/2020,16:26:00,MCP,"3rd District, Silver Spring","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"" SIGNAL",COLESVILLE/WAYNE,38.9950333333333,-77.02934,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,"(38.9950333333333, -77.02934)",5,5,7,3065,1
03/13/2020,16:40:00,MCP,"3rd District, Silver Spring","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"" SIGNAL",COLESVILLE/WAYNE,38.9950333333333,-77.02934,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,M,TEXARKANA,TX,TX,A - Marked Patrol,"(38.9950333333333, -77.02934)",5,5,7,3065,1
03/13/2020,16:51:00,MCP,"3rd District, Silver Spring","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"" SIGNAL",COLESVILLE/WAYNE,38.9950333333333,-77.02934,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,M,CLIFTON PARK,NY,NY,A - Marked Patrol,"(38.9950333333333, -77.02934)",5,5,7,3065,1
03/13/2020,16:45:00,MCP,"3rd District, Silver Spring","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"" SIGNAL",WAYNE AVE / COLESVILLE RD,38.9951961666667,-77.0294268333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9951961666667, -77.0294268333333)",5,5,7,3065,1
03/12/2020,13:55:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN DIAGONALLY CROSSING ROADWAY INTERSECTION W/O TRAFFIC DEVICE AUTHORIZATION,MONTGOMERY VILLAGE AVE. @ CLUB HOUSE RD.,39.1739781666667,-77.2036561666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(d),Transportation Article,False,BLACK,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1739781666667, -77.2036561666667)",2,2,38,28,1
03/12/2020,16:02:00,MCP,"6th District, Gaithersburg / Montgomery Village","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",QUAINT ACRES DR / NEW HAMPSHIRE AVE,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,F,GREAT FALLS,VA,VA,A - Marked Patrol,"(0.0, 0.0)",,,,,
03/12/2020,13:58:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN DIAGONALLY CROSSING ROADWAY INTERSECTION W/O TRAFFIC DEVICE AUTHORIZATION,MONTGOMERY VILLAGE AVE. @ CLUB HOUSE RD.,39.1739905,-77.2036381666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(d),Transportation Article,False,BLACK,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1739905, -77.2036381666667)",2,2,38,28,1
03/12/2020,13:52:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN DIAGONALLY CROSSING ROADWAY INTERSECTION W/O TRAFFIC DEVICE AUTHORIZATION,MONTGOMERY VILLAGE AVE. @ CLUB HOUSE RD.,39.1739766666667,-77.2036288333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(d),Transportation Article,False,BLACK,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1739766666667, -77.2036288333333)",2,2,38,28,1
03/10/2020,17:16:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE WHEN NOT IN CROSSWALK TO YIELD RIGHT-OF-WAY TO APPROACHING VEH.,N FREDERICK AVE / PROFESSIONAL DR,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(a),Transportation Article,False,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(0.0, 0.0)",,,,,
03/09/2020,11:20:00,MCP,"4th District, Wheaton",PEDESTRIAN FAIL TO OBEY UPRAISED HAND SIGNAL,RANDOLPH RD/GLENMIONT CIR,39.0592233333333,-77.0480566666667,No,No,No,No,No,Yes,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,F,SILVERS SPRING,MD,MD,L - Motorcycle,"(39.0592233333333, -77.0480566666667)",4,4,23,6,1
03/09/2020,12:15:00,MCP,"4th District, Wheaton","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",GEOGIA AVE/BLUERIDGE AVE,39.0429766666667,-77.051855,No,No,No,No,No,Yes,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0429766666667, -77.051855)",4,4,16,17,1
03/09/2020,12:12:00,MCP,"4th District, Wheaton","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",GEOGIA AVE/BLUERIDGE AVE,39.0429766666667,-77.051855,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,F,LAUREL,MD,MD,L - Motorcycle,"(39.0429766666667, -77.051855)",4,4,16,17,1
03/09/2020,11:27:00,MCP,"4th District, Wheaton","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",RANDOLPH RD/GLENMIONT CIR,39.0592233333333,-77.0480566666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,L - Motorcycle,"(39.0592233333333, -77.0480566666667)",4,4,23,6,1
03/09/2020,11:24:00,MCP,"4th District, Wheaton","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",RANDOLPH RD/GLENMONT CIRCLE,39.0592233333333,-77.0480566666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,F,SILVER SPRING,MD,MD,L - Motorcycle,"(39.0592233333333, -77.0480566666667)",4,4,23,6,1
03/06/2020,15:31:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,2 PROFESSIONAL DR,39.1635551666667,-77.2273216666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1635551666667, -77.2273216666667)",3,3,36,31,21
03/06/2020,22:36:00,MCP,"3rd District, Silver Spring","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"" SIGNAL",GEORGIA  AVENUE / COLESVILLE RD,38.9975446666667,-77.026605,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.9975446666667, -77.026605)",5,5,7,3065,1
03/06/2020,22:38:00,MCP,"3rd District, Silver Spring","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"" SIGNAL",FENTON ST / WAYNE AVE,38.9974566666667,-77.0266428333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9974566666667, -77.0266428333333)",5,5,7,3065,1
03/05/2020,18:26:00,MCP,"5th District, Germantown","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"" SIGNAL",GERMANTOWN &  CRYSTAL ROCK,39.181185,-77.2626616666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.181185, -77.2626616666667)",2,2,39,39,1
03/05/2020,18:29:00,MCP,"5th District, Germantown","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"" SIGNAL",GERMANTOWN &  CRYSTAL ROCK,39.181185,-77.2626616666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,False,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.181185, -77.2626616666667)",2,2,39,39,1
03/05/2020,14:13:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,355/COMPRINT,39.11909,-77.1818683333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,OTHER,F,ELDERSBURG,MD,MD,B - Unmarked Patrol,"(39.11909, -77.1818683333333)",3,3,25,71,12
03/04/2020,20:46:00,MCP,"4th District, Wheaton",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,NEW HAMPSHIRE AVE / CANNON RD,39.0703533333333,-77.003085,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0703533333333, -77.003085)",5,5,26,12,1
03/04/2020,18:59:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN DIAGONALLY CROSSING ROADWAY INTERSECTION W/O TRAFFIC DEVICE AUTHORIZATION,SNOUFFER SCHOOL RD @ GOSHEN RD,39.18767,-77.1860666666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-503(d),Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.18767, -77.1860666666667)",2,2,38,28,1
03/04/2020,16:19:00,MCP,"4th District, Wheaton",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,18000BLK GEORGIA AVW,39.1510571666667,-77.0666126666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.1510571666667, -77.0666126666667)",4,4,58,100,1
03/04/2020,23:23:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,SNOUFFER SCHOOL RD AT MDWOODFIELD,39.15951,-77.1597316666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.15951, -77.1597316666667)",4,4,36,31,1
03/04/2020,18:59:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,SNOUFFER SCHOOL RD @ GOSHEN RD,39.18767,-77.1860666666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-502(b),Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.18767, -77.1860666666667)",2,2,38,28,1
03/04/2020,15:03:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE TO WALK ON RIGHT HALF CROSSWALKWHERE PRACTICABLE,N FREDERICK AVE / PROFESSIONAL DR,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-505,Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(0.0, 0.0)",,,,,
02/28/2020,14:07:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,CONTOUR RD. @ LOST KNIFE RD.,39.1542951666667,-77.1993116666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.1542951666667, -77.1993116666667)",2,2,38,35,1
02/28/2020,14:10:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE RD. @ CONTOUR RD.,39.154306,-77.1993248333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.154306, -77.1993248333333)",2,2,38,35,1
02/28/2020,14:02:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,CONTOUR RD. @ LOST KNIFE RD.,39.1543075,-77.1993206666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1543075, -77.1993206666667)",2,2,38,35,1
