"company","fund","cost_center","program","business_unit","ledger_account","spend_category_as_worktag","accounting_date","ledger_budget_debit_minus"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-14T00:00:00.000","429.78"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-14T00:00:00.000","126.67"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-19T00:00:00.000","1111.21"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-19T00:00:00.000","298.19"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-19T00:00:00.000","1018.66"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-19T00:00:00.000","377.06"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-19T00:00:00.000","755.22"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-19T00:00:00.000","233.35"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-24T00:00:00.000","1787.60"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-24T00:00:00.000","1388.29"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-24T00:00:00.000","1116.56"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-30T00:00:00.000","420.70"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-30T00:00:00.000","271.46"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-30T00:00:00.000","143.26"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-30T00:00:00.000","548.27"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-03-30T00:00:00.000","443.99"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-01T00:00:00.000","600.00"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-01T00:00:00.000","700.00"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-01T00:00:00.000","34.39"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-01T00:00:00.000","41.37"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-01T00:00:00.000","67.39"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-01T00:00:00.000","130.71"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-06T00:00:00.000","1666.33"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-06T00:00:00.000","532.84"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-06T00:00:00.000","929.05"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-06T00:00:00.000","134.84"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-06T00:00:00.000","351.25"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-06T00:00:00.000","1079.30"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-06T00:00:00.000","58.12"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-06T00:00:00.000","74.00"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-06T00:00:00.000","79.12"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-06T00:00:00.000","79.12"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-06T00:00:00.000","79.12"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-06T00:00:00.000","620.98"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-06T00:00:00.000","1250.82"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-06T00:00:00.000","1300.00"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-06T00:00:00.000","998.54"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-08T00:00:00.000","690.65"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-08T00:00:00.000","947.42"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-08T00:00:00.000","751.19"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-08T00:00:00.000","1139.59"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-08T00:00:00.000","148.52"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-13T00:00:00.000","312.82"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-16T00:00:00.000","1761.19"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-16T00:00:00.000","709.69"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-16T00:00:00.000","335.28"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-16T00:00:00.000","532.14"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-16T00:00:00.000","258.15"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-16T00:00:00.000","613.77"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-16T00:00:00.000","1139.59"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-16T00:00:00.000","664.55"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-16T00:00:00.000","350.73"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-16T00:00:00.000","971.08"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-16T00:00:00.000","532.14"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-20T00:00:00.000","905.99"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-20T00:00:00.000","1153.78"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-20T00:00:00.000","289.81"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-20T00:00:00.000","289.81"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-20T00:00:00.000","37.97"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-20T00:00:00.000","1877.80"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-20T00:00:00.000","650.90"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-21T00:00:00.000","1656.00"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-21T00:00:00.000","1024.08"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-21T00:00:00.000","1052.19"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-21T00:00:00.000","1052.19"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-21T00:00:00.000","1024.08"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-21T00:00:00.000","1095.02"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-27T00:00:00.000","1024.73"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-27T00:00:00.000","733.82"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-27T00:00:00.000","683.05"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-27T00:00:00.000","1063.63"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-27T00:00:00.000","709.68"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-27T00:00:00.000","1518.00"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-27T00:00:00.000","835.01"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-27T00:00:00.000","561.52"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-27T00:00:00.000","628.51"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-27T00:00:00.000","804.33"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-27T00:00:00.000","764.47"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-27T00:00:00.000","626.84"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-04-27T00:00:00.000","423.68"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-01T00:00:00.000","438.41"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-01T00:00:00.000","263.05"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-05T00:00:00.000","931.46"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-05T00:00:00.000","1512.00"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-06T00:00:00.000","760.20"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-06T00:00:00.000","494.08"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-06T00:00:00.000","801.97"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-06T00:00:00.000","912.24"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-06T00:00:00.000","709.28"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-06T00:00:00.000","1069.29"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-06T00:00:00.000","386.10"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-06T00:00:00.000","375.69"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-06T00:00:00.000","89.11"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-08T00:00:00.000","177.80"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-11T00:00:00.000","609.18"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-11T00:00:00.000","15.48"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-11T00:00:00.000","506.18"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-11T00:00:00.000","52.61"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-11T00:00:00.000","760.20"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-11T00:00:00.000","595.99"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-11T00:00:00.000","842.39"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-11T00:00:00.000","1850.00"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-11T00:00:00.000","514.83"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-11T00:00:00.000","912.24"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-11T00:00:00.000","445.28"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-14T00:00:00.000","526.10"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-14T00:00:00.000","603.56"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-14T00:00:00.000","505.84"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-19T00:00:00.000","897.40"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-19T00:00:00.000","876.23"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-19T00:00:00.000","654.18"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-19T00:00:00.000","1051.08"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-19T00:00:00.000","380.10"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-19T00:00:00.000","803.78"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-19T00:00:00.000","1935.00"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-19T00:00:00.000","1585.57"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-21T00:00:00.000","316.82"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-05-21T00:00:00.000","1076.88"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","246.95"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","876.23"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","835.26"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","760.20"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","438.41"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","1226.72"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","1064.28"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","1107.91"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","375.10"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","503.21"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","24.35"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","1730.35"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","8.06"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","586.87"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","848.86"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-01T00:00:00.000","876.82"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-02T00:00:00.000","799.90"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-02T00:00:00.000","1227.56"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-02T00:00:00.000","195.40"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-02T00:00:00.000","251.86"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-04T00:00:00.000","1935.00"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-04T00:00:00.000","443.28"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-07T00:00:00.000","386.10"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-07T00:00:00.000","1226.96"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-08T00:00:00.000","890.57"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-10T00:00:00.000","1246.59"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-10T00:00:00.000","1130.65"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-10T00:00:00.000","1730.35"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-10T00:00:00.000","876.40"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-11T00:00:00.000","812.34"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-12T00:00:00.000","1463.30"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-12T00:00:00.000","316.82"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-12T00:00:00.000","296.60"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-17T00:00:00.000","670.52"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-17T00:00:00.000","40.38"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-18T00:00:00.000","1974.75"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-18T00:00:00.000","877.39"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","CV19 COVID-19","52520P0 Disaster Response","Supplies","Food [31.000800]","2020-06-19T00:00:00.000","1565.79"
