"the_geom","objectid","taxparcelnumber","taxparceltype","taxparcellevel","taxparcelunit","taxparcelunittype","effectivedate","retireddate","taxparcelmultipartcount","subtypecd","taxparcelcomment","editdate","delivery_address","city_state","zipcode","site_address","business_name","land_acres","land_value","improvement_value","taxable_value","use_code","tax_area_code","landuse_description","tax_senior_exemption","legal_description","exemption_code","rtsqq","x_coordinate","y_coordinate","longitude","latitude","maplegend","shape_area","shape_length"
"MULTIPOLYGON (((-122.640848954258 47.400975920192, -122.6384494955 47.401016686186, -122.637226450972 47.401037474204, -122.637252435816 47.400935149405, -122.637285796561 47.400833815375, -122.639188711906 47.400801320017, -122.639893123343 47.400789303028, -122.642487823929 47.400745053172, -122.642491010132 47.400948005137, -122.640848954258 47.400975920192)))","10525","0122141066","Base Parcel","0",,,,,"1","0",,"1996-02-05T00:00:00.000Z","PO BOX 250","BURLEY, WA","98322-0250","15714 GOODRICH DR NW",,"2.19","262800","36700","299500","1152","471","MOBILE/MFG HOME",,"Section 14 Township 22 Range 01 Quarter 12 : S 75 FT OF FOLL DESC PROP BEG ON A PT ON E BOUNDARY LI OF NW OF NE 660 FT S OF NE COR OF NW OF NE TH S ALG SD E LI OF NW OF NE 220 FT TH W 1320 FT M/L TO W LI OF SD NW OF NE TH N ALG W LI 220 FT TH E TO BEG EX",,,"1110524.0842","761192.7039","-122.63987","47.40089","Base Parcel","95931.3322143555","2742.73860468861"
"MULTIPOLYGON (((-122.72974333479 47.363609119828, -122.729695325207 47.363609487889, -122.73077050691 47.36239585766, -122.730833448221 47.362325417676, -122.730896180821 47.36225503926, -122.731068657491 47.362433861899, -122.731085288073 47.362451505637, -122.731216858457 47.362589977366, -122.73145335347 47.362842506543, -122.731154505096 47.363598284329, -122.72974333479 47.363609119828)))","12905","0122307026","Base Parcel","0",,,,,"1","0",,"1999-08-13T00:00:00.000Z","4808 TIMBER LN NW","GIG HARBOR, WA","98335-7354","11515 142ND AVENUE CT NW",,"2.52","237900","151800","389700","1101","471","SINGLE FAMILY DWELLING",,"Section 30 Township 22 Range 01 Quarter 34 : L 2 OF S P 96-10-15-0381 9 EASE OF REC (INCL 51501 SQ FT LANDSLIDE HAZARD AREA ) OUT OF 3-035 SEG I0033PL 02/07/97PL",,,"1087643.937","748034.4873","-122.73072","47.36309","Base Parcel","115840.80279541","1478.79605189419"
"MULTIPOLYGON (((-122.491678993467 47.166334427705, -122.491552068307 47.166076885276, -122.492753584754 47.166084732325, -122.492656939818 47.166672395869, -122.492645337273 47.166742945477, -122.492639599933 47.166777827311, -122.492431066505 47.166847339665, -122.492116242548 47.16695227985, -122.491994282755 47.166990402881, -122.491869763028 47.167024461355, -122.491742975952 47.167054374642, -122.491614215864 47.167080073779, -122.491685740357 47.166661690257, -122.491678993467 47.166334427705)))","15808","0219011113","Base Parcel","0",,,,,"1","0",,"2018-01-17T12:50:56.000Z","PO BOX 39178","LAKEWOOD, WA","98496-3178","4034 TO 4048 100TH ST SW",,"1.96","1449300","306100","1755400","6410","760","AUTO REPAIR SERVICES",,"Section 01  Township 19  Range 02  Quarter 13 :   BEG AT A PT ON ELY LI NP R/W 374.88 FT E OF NW COR OF S 1/2 OF NE TH NLY ALG SD R/W TO INTER S LI 100TH ST TH ELY ALG SD S LI 100TH ST TO INTER WLY LI EXT OF L 4 B 1 SOUTHGATE 3RD ADD TH SLY ON SD EXT WLY",,,"1144939.6061","674768.8711","-122.49214","47.1665","Base Parcel","80298.3259277344","1203.74864866318"
"MULTIPOLYGON (((-122.491912364952 46.992416866996, -122.489661939576 46.992425518295, -122.4897042996 46.9906150277, -122.489487522074 46.990616304817, -122.489530074328 46.988797806645, -122.489530292452 46.988788480734, -122.493434307822 46.988738964586, -122.493442015692 46.989195134767, -122.494402385217 46.989185178728, -122.494489696842 46.992407019181, -122.49444959115 46.992407065646, -122.491912364952 46.992416866996)))","13739","0217011701","Base Parcel","0",,,"2020-12-16T00:00:00.000Z",,"1","0",,"2021-02-12T15:02:48.000Z","29403 48TH AVE S","ROY, WA","98580-8733","29403 48TH AVE S",,"36.12","526400","194100","280781","8300","605","CU FARM & AGRI RCW 84.34 CURRENT USE",,"Section 01  Township 17  Range 02  Quarter 13  LOT 1 OF ROS 2020-12-16-5006 THAT POR OF NE 1/4 OF SEC DESC AS FOLL BEG AT SW COR OF NE OF SD SEC TH N 00 DEG 39 MIN 57 SEC E 1,327.72 FT TO SW COR OF GOVT LOT 2 TH S 89 DEG 32 MIN 52 SEC E 1,204.84 FT TH S",,,"1143361.2045","610640.1462","-122.49197","46.99062","Base Parcel","1573601.0177002","5141.76548870555"
"MULTIPOLYGON (((-122.489167352488 47.244467291537, -122.489170032332 47.244316510099, -122.489651144511 47.244319419999, -122.489649019098 47.244470204836, -122.489167352488 47.244467291537)))","18143","0220014031","Base Parcel","0",,,,,"1","0",,"1997-08-05T00:00:00.000Z","1718 S PROCTOR ST","TACOMA, WA","98405","1718 S PROCTOR ST",,"0.1489","221900","254800","476700","1101","005","SINGLE FAMILY DWELLING",,"Section 01 Township 20 Range 02 Quarter 43 : COM AT NE COR OF SE OF SW OF SE TH ON N LI OF SD SUBD W 42.179 FT TH S 50 FT TO POB TH S 55 FT W 118 FT N 55 FT E 118 FT TO POB",,,"1146335.1563","703152.5112","-122.48941","47.24439","Base Parcel","6576.53302001953","349.146898968456"
"MULTIPOLYGON (((-122.529257539088 46.951798681196, -122.529256920446 46.951394102801, -122.529377048251 46.951394873664, -122.531767588339 46.951410187257, -122.531768231439 46.951818503483, -122.529377667694 46.951799630619, -122.529257539088 46.951798681196)))","14804","0217221020","Base Parcel","0",,,,,"1","0",,"2019-05-28T11:22:55.000Z","33624 74TH AVE S","ROY, WA","98580","33624 74TH AVE S",,"2.09","176900","204300","381200","1101","155","SINGLE FAMILY DWELLING",,"Section 22 Township 17 Range 02 Quarter 11 : S 145 FT OF E 627.57 FT OF N 1/2 OF NW OF NE OF NE TOG/W EASE OF REC ETN #528240 OUT OF 1-016 & 1-017 SEG J-2907 BB (DCSOEMS10-31-80)",,,"1133380.0063","596661.4816","-122.53051","46.95161","Base Parcel","92942.6529541016","1550.5516672794"
"MULTIPOLYGON (((-122.539008231084 46.996157975876, -122.539005837801 46.99605077256, -122.539121060122 46.996053358817, -122.540315292145 46.996084284282, -122.541339515218 46.996118216193, -122.541340741873 46.996156052181, -122.541346298549 46.996503052126, -122.541256689713 46.996560688554, -122.538999137331 46.996578973177, -122.539008231084 46.996157975876)))","15637","0218343004","Base Parcel","0",,,,,"1","0",,"2016-02-01T15:52:18.000Z","PO BOX 128","SPANAWAY, WA","98387","XXX 288TH ST S",,"2.08","55800","0","55800","6242","605","CEMETERIES",,"Section 34 Township 18 Range 02 Quarter 34 : BEG S LI SEC 1620 FT E M/L FROM SW COR SD SEC TH N 154 FT TO NW COR SD CEMETERY TH E 592 FT TO NE COR SD CEMETERY TH S 154 FT M/L TO SE COR SD CEMETERY ALSO BEING NORTH LINE CO RD TH W 592 FT TO SW COR SD CEME",,,"1131399.58","613027.7644","-122.54014","46.99633","Base Parcel","103482.850463867","1509.93017251009"
"MULTIPOLYGON (((-122.540353534983 47.237331412044, -122.540353540814 47.237328873125, -122.540353616553 47.237293586432, -122.540353847287 47.237186727165, -122.54093600659 47.237185627051, -122.54093563123 47.237328908041, -122.540353534983 47.237331412044)))","19633","0220102083","Base Parcel","0",,,,,"1","0",,"1995-05-23T00:00:00.000Z","7819 21ST ST W","UNIVERSITY PLACE, WA","98466-3608","2431 78TH AVE W",,"0.183","265900","152000","417900","1101","752","SINGLE FAMILY DWELLING",,"Section 10 Township 20 Range 02 Quarter 24 : COM AT SW COR OF E 1/3 OF W 3/8 OF SE OF NW TH ON W LI OF SD SUBD N 683 FT TO POB TH N 55 FT TH E 165.57 FT TO E LI OF SD SUBD TH S 55 FT TH W 165.39 FT TO POB EXC W 20 FT CO RD",,,"1133546.1499","700875.9454","-122.54064","47.23726","Base Parcel","7594.31317138672","394.255227952074"
"MULTIPOLYGON (((-122.50378056378 47.13943680191, -122.504439777352 47.139412643156, -122.504434070615 47.140050723313, -122.503775058495 47.14005148767, -122.50378056378 47.13943680191)))","17382","0219132068","Base Parcel","0",,,,,"1","0",,"2015-09-02T12:36:13.000Z","12929 TRUE LN SW","TACOMA, WA","98499-3371","12929 TRUE LN SW",,"0.78","219200","269400","488600","1101","760","SINGLE FAMILY DWELLING",,"Section 13 Township 19 Range 02 Quarter 22 : PARCEL `C` DBLR 91-11-22-0220 BEING A RE-RECORD OF DBLR 91-04-18-0326 DESC AS FOLL BEG AT A PT ON W LI OF 13-19-02E 455 FT S OF NW COR OF SD SEC TH E 194.8 FT TH S 226.29 FT TH W 194.97 FT TH N 232.73 FT TO PO",,,"1141715.3393","665085.7645","-122.50411","47.13974","Base Parcel","37468.0432128906","785.22562930846"
"MULTIPOLYGON (((-122.505237943422 47.257109712214, -122.505242739223 47.257027572715, -122.505360184166 47.257028155137, -122.505551038846 47.257029102218, -122.50559644091 47.257026992518, -122.505640862856 47.257020262296, -122.505683295397 47.257009064898, -122.50572277399 47.256993654569, -122.505758405048 47.256974380604, -122.505789377591 47.256951680848, -122.505814990584 47.256926070421, -122.505817395582 47.256992425468, -122.505819231819 47.257043061278, -122.505826617047 47.25704309715, -122.507375223566 47.257050764776, -122.507378776224 47.257531747397, -122.507379788511 47.257668824233, -122.507150235194 47.257667663519, -122.506920681854 47.257666501452, -122.506900545608 47.257666400441, -122.506598501434 47.257664871375, -122.506368948151 47.257663709114, -122.506139394844 47.257662545498, -122.505934233008 47.257661506097, -122.505873676155 47.257661199707, -122.505813414038 47.25766089358, -122.505494638837 47.25765927705, -122.505494331056 47.25762478476, -122.505492014165 47.257365474568, -122.505489741392 47.257110989115, -122.505360918417 47.257110335671, -122.505237943422 47.257109712214)))","18380","0220025019","Tax Purpose Only","0",,,,,"2","0","TAXABLE CBSS W/O 5-018","2019-06-21T14:37:23.000Z","728 N ORCHARD ST","TACOMA, WA","98406-3010","728 N ORCHARD ST",,"0.02","22500","23600","46100","1307","005","SUBSIDIZED UNITS 5 OR MORE",,"Section 02  Township 20  Range 02  Quarter 11 SEG FOR TAX PURPOSES ONLY CANNOT BE SOLD OR SUBD WITHOUT 5-018 290 SQ FT & PROP AMT OF LAND DETER TAXABLE BY DEPT OF REV REG #11134-001 OF L 2 OF S P 2001-08-24-5005 EASE OF RECORD OUT OF 5-015 SEG 2005-1158",,,"1142234.2618","707982.5233","-122.50641","47.25735","Other","108521.369812012","1570.82169499732"
"MULTIPOLYGON (((-122.692881397348 47.393518226005, -122.691823491254 47.393512393797, -122.690759662747 47.393506519427, -122.689640970088 47.393500331999, -122.689635780923 47.393041674688, -122.694670723341 47.393070961188, -122.694674478549 47.3935281087, -122.692881397348 47.393518226005)))","10862","0122163004","Base Parcel","0",,,,,"1","0",,"1996-02-05T00:00:00.000Z","14821 118TH AVE NW","GIG HARBOR, WA","98329-4124","14821 118TH AVE NW",,"5","373300","260800","634100","1101","471","SINGLE FAMILY DWELLING",,"Section 16 Township 22 Range 01 Quarter 32 : N 1/2 OF S 1/2 OF S 1/2 OF NW OF SW EXC CO RD",,,"1097503.8374","758774.8873","-122.69215","47.39329","Base Parcel","208257.891845703","2828.03819100868"
"MULTIPOLYGON (((-122.54151394666 47.240170008805, -122.541514616061 47.239910934732, -122.541633682751 47.239910310668, -122.541841171822 47.239909222698, -122.542243252996 47.23990711294, -122.542242612682 47.240167399614, -122.54151394666 47.240170008805)))","19697","0220102153","Base Parcel","0",,,,,"1","0",,"2016-02-12T16:08:07.000Z","2121 MTN VIEW AVE W","TACOMA, WA","98466-3627","2121 MT VIEW AVE W",,"0.376","326200","305500","631700","1101","752","SINGLE FAMILY DWELLING",,"Section 10 Township 20 Range 02 Quarter 21 : W 1/2 OF FOLL THAT POR OF NW OF SW OF NE OF NW DESC AS FOLL BEG 30 FT E & 230 FT S OF NW COR OF SD SUBD TH E 363 FT TH S TO S LI SD SUBD TH W ON S LI 363 FT TH N TO BEG EXC N 10 FT THEREOF SEG E 9539",,,"1133265.8095","701897.7749","-122.54188","47.24004","Base Parcel","17143.2944335938","551.43781092373"
"MULTIPOLYGON (((-122.730154687469 47.375310104871, -122.728548391711 47.375157026815, -122.728681425043 47.374877271119, -122.730243046184 47.374954836677, -122.730364251535 47.374961165638, -122.730298161556 47.375227141637, -122.730274610709 47.375321627039, -122.730154687469 47.375310104871)))","11142","0122197006","Base Parcel","0",,,,,"1","0",,"1996-02-23T00:00:00.000Z","12807 144TH AVENUE NW","GIG HARBOR, WA","98329","12807 144TH AVE NW",,"1.2199","179000","630000","809000","1101","471","SINGLE FAMILY DWELLING",,"Section 19 Township 22 Range 01 Quarter 34 : L 4 OF S P 79-52 SUBJ TO EASE OUT OF 3-036 SEG L-2541 SF ES (DCJEAEMS3-2-82)",,,"1088069.3702","752397.1871","-122.7295","47.37508","Base Parcel","50580.173034668","1090.58166501298"
"MULTIPOLYGON (((-122.527935748691 46.949301986369, -122.527933852681 46.948621340837, -122.52913255751 46.948618606402, -122.529252677492 46.948618331579, -122.529254097343 46.949547318882, -122.527936435851 46.949548760308, -122.52793609206 46.94942537307, -122.527935748691 46.949301986369)))","14861","0217225003","Base Parcel","0",,,,,"1","0",,"2019-05-28T11:07:02.000Z","33907 74TH AVE S","ROY, WA","98580-9414","33907 74TH AVE S",,"2.51","182800","323600","506400","1101","155","SINGLE FAMILY DWELLING",,"Section 22 Township 17 Range 02 Quarter 11 : L 1 OF SHORT PLAT 82-04-20-0272 TOG/W EASE OF RECORD OUT OF 1-015 SEG S-0005 SH EMS",,,"1133835.703","595729.8356","-122.52859","46.94908","Base Parcel","111451.151855469","1335.50205435044"
"MULTIPOLYGON (((-122.625415555915 47.391407529469, -122.625415548083 47.390855474764, -122.625754009049 47.390858151121, -122.625751959011 47.391411078926, -122.625415555915 47.391407529469)))","10448","0122133126","Base Parcel","0",,,,,"1","0",,"1996-01-04T00:00:00.000Z","14511 SHERMAN DR NW","GIG HARBOR, WA","98332-8745","XXX PURDY DR NW",,"0.3863","148700","0","148700","9100","472","VACANT LAND UNDEVELOPED",,"Section 13 Township 22 Range 01 Quarter 34 : THAT POR OF S 198 FT OF N 1/2 OF SE OF SW OF SEC 13 DESC AS FOLL COM AT INTER OF ELY LI OF FORMER R/W OF STATE HWY RT 302 BY DEED RECORDED UNDER AFN 1699539 WITH S LI OF N 1/2 OF SE OF SW SD SEC TH E ALG SD S",,,"1113965.4231","757538.7733","-122.62558","47.39113","Base Parcel","16844.662902832","570.239438769757"
"MULTIPOLYGON (((-122.543674013958 46.945115352081, -122.543683560437 46.944825629466, -122.54369247902 46.944607278386, -122.543727309711 46.943497355343, -122.543729299623 46.943409570994, -122.543851122754 46.943379889014, -122.544271322648 46.943277192296, -122.544615962099 46.943279493412, -122.545090450709 46.943282661362, -122.545088478415 46.943364908451, -122.545045914954 46.945131843104, -122.543674013958 46.945115352081)))","14845","0217223018","Base Parcel","0",,,,,"1","0",,"1996-03-13T00:00:00.000Z","34512 85TH AVE S","ROY, WA","98580-8480","34512 85TH AVE S",,"5","241400","120900","362300","1101","155","SINGLE FAMILY DWELLING",,"Section 22 Township 17 Range 02 Quarter 32 : L 17 OF LARGE LOT SUBD 82-09-17-0207 FORMERLY LARGE LOT SUBD 82-07-30-0243 OUT OF 3-700 SEG S-0769 SG ES",,,"1129845.1173","594056.8193","-122.54439","46.94422","Base Parcel","225912.330383301","1987.80979822397"
"MULTIPOLYGON (((-122.561214850791 47.234509703024, -122.561106320261 47.234473636496, -122.560982311721 47.234326501612, -122.560972291389 47.234314613033, -122.561102745617 47.234261393352, -122.561436574854 47.234228813243, -122.561436279333 47.234239777989, -122.561426280213 47.234494724513, -122.56142838538 47.234533271487, -122.561214850791 47.234509703024)))","19484","0220097010","Base Parcel","0",,,,,"1","0",,"2005-10-06T00:00:00.000Z","2717 SOUNDVIEW DR W","UNIVERSITY PLACE, WA","98466-1725","2717 SOUNDVIEW DR W",,"0.211","575200","545600","1120800","1101","752","SINGLE FAMILY DWELLING",,"Section 09  Township 20  Range 02  Quarter 31 L 3 OF SP 2013-04-24-5006 AN AMEND OF SP 2005-07-08-5011 TOG/W EASE OF REC OUT OF 3-060 & 7-007 SEG 2006-0416 LW10/04/05LW DC00321918 6/17/13 KG 8974527DC 04/23/20 JP",,,"1128402.4193","699957.309","-122.56125","47.23437","Base Parcel","9134.25036621094","383.268845854726"
"MULTIPOLYGON (((-122.690639176707 47.382315310504, -122.689606557946 47.381746397011, -122.690808786575 47.381748645009, -122.691236717555 47.381984357838, -122.690920713031 47.382159380331, -122.690779945074 47.382237345504, -122.690687105101 47.382288765307, -122.690639176707 47.382315310504)))","11493","0122216034","Base Parcel","0",,,,,"1","0",,"2012-10-31T13:04:46.000Z","PO BOX 701","WAUNA, WA","98395-0701","11514 SR 302 NW",,"1.4","252600","236200","488800","1101","471","SINGLE FAMILY DWELLING",,"Section 21 Township 22 Range 01 Quarter 23 : L 2 OF S P 86-08-04-0377 TOG/W EASE & RESTRICTIONS OF RECORD OUT OF 2-037 SEG X-0852 PP ES",,,"1097796.0305","754634.1467","-122.69051","47.38196","Base Parcel","43562.8022460938","954.778966078311"
"MULTIPOLYGON (((-122.552628495719 47.239805985049, -122.552175817698 47.239800325076, -122.551723151433 47.239794662853, -122.551270485252 47.239788998586, -122.550455789395 47.239778798817, -122.550458975891 47.239319775718, -122.550811988324 47.239322365523, -122.551156266187 47.239324860226, -122.551852271265 47.23932727584, -122.55216572847 47.239328360138, -122.552628158672 47.239331023972, -122.553002702439 47.239329482587, -122.553002140291 47.239466477227, -122.553000728472 47.239810649514, -122.552628495719 47.239805985049)))","19195","0220091056","Base Parcel","0",,,,,"1","0",,"1995-05-28T00:00:00.000Z","2208 GRANDVIEW DR W","UNIVERSITY PLACE, WA","98466-2935","2208 GRANDVIEW DR W",,"2.39","602100","185300","787400","1101","752","SINGLE FAMILY DWELLING",,"Section 09 Township 20 Range 02 Quarter 11 : BEG 1485 FT N & 690 FT W OF SE COR NE TH W 630 FT N 165 FT TH E 630 FT TH S 165 FT TO BEG",,,"1130812.7853","701786.9902","-122.55174","47.23956","Base Parcel","107934.846862793","1607.10184905251"
"MULTIPOLYGON (((-122.539873796926 46.948716063599, -122.539753674735 46.948715743913, -122.53974995772 46.947813462778, -122.539870075008 46.947813780051, -122.54238316273 46.947820390316, -122.542382511547 46.948722695583, -122.539873796926 46.948716063599)))","14818","0217222016","Base Parcel","0",,,,,"1","0",,"1996-03-13T00:00:00.000Z","PO BOX 447","MCKENNA, WA","98558-0447","34010 82ND AVE S",,"5","173800","176800","350600","1155","155","MH TITLE ELIM",,"Section 22 Township 17 Range 02 Quarter 24 : N 1/2 OF NW OF SE OF NW EASE & RESERV OF RECORD SEG F 6009 TITLE ELIMINATION MAKE - FLTWD - MODEL - GREEN HILL - YEAR - 1998 - SERIAL - V48A24762GHI3 - TPO - &102718 (5555510687) AFN 200712070801 FOR TRANSFER",,,"1130713.9661","595512.7187","-122.54107","46.94827","Base Parcel","216232.530639648","1972.35707863834"
"MULTIPOLYGON (((-122.541096717242 47.236323770254, -122.541097032907 47.236103845195, -122.541694685939 47.236098280535, -122.541694872717 47.23631782077, -122.541096717242 47.236323770254)))","19660","0220102114","Base Parcel","0",,,,,"1","0",,"2019-04-17T12:31:06.000Z","PO BOX 64843","UNIVERSITY PLACE, WA","98464-0843","2518 78TH AVE W",,"0.2754","298600","265200","304600","1101","752","SINGLE FAMILY DWELLING","SB","Section 10 Township 20 Range 02 Quarter 24 : S 80 FT OF FOLL N 234 FT OF S 528 FT OF E 1/2 OF W 1/2 OF W 1/2 OF SE OF NW EXC E 20 FT FOR RD",,,"1133349.6541","700498.9383","-122.5414","47.23621","Base Parcel","11904.0757446289","457.383380860858"
"MULTIPOLYGON (((-122.618504889993 47.318111000401, -122.61791887524 47.318110269003, -122.617919689409 47.318069144279, -122.617920503388 47.318028035191, -122.617936969392 47.317196631251, -122.61851323568 47.317197626315, -122.61863418066 47.317197834813, -122.618627360659 47.318070027599, -122.618627342003 47.318110857787, -122.618504889993 47.318111000401)))","7905","0121128032","Base Parcel","0",,,,,"1","0",,"1995-12-20T00:00:00.000Z","5912 67TH ST NW","GIG HARBOR, WA","98335-7425","5912 67TH ST NW",,"1.2699","308500","403400","711900","1101","472","SINGLE FAMILY DWELLING",,"Section 12 Township 21 Range 01 Quarter 43 : L 1 S P 88-02-01-0274 FORMERLY L 1 S P 80-167    EASE OF REC OUT OF 4-043 SEG M-3200 PP EMS (DC0164PP6-16-88)",,,"1115054.5834","730698.2497","-122.61828","47.31766","Base Parcel","58074.6626586914","1014.9829523749"
"MULTIPOLYGON (((-122.537651510108 46.967741392691, -122.537045669265 46.967737172591, -122.537036821889 46.966908999678, -122.537706403145 46.966914321281, -122.537707217592 46.967093718521, -122.537707396374 46.967218603534, -122.537711471105 46.967741812382, -122.537651510108 46.967741392691)))","14119","0217107009","Base Parcel","0",,,,,"1","0",,"1996-03-13T00:00:00.000Z","PO BOX 1074","ROY, WA","98580-1074","31915 80TH AVENUE CT S",,"1.1399","169200","272600","441800","1101","155","SINGLE FAMILY DWELLING",,"Section 10 Township 17 Range 02 Quarter 34 : L 3 S P 92-01-30-0228 TOG/W EASE & RESTRICTIONS OF REC OUT OF 3-035 SEG C1701JU 2/25/92BO",,,"1131815.3674","602436.866","-122.53737","46.96733","Base Parcel","50296.1374511719","937.260945199805"
"MULTIPOLYGON (((-122.642525335159 47.403134574666, -122.642515922649 47.402534994764, -122.642511210863 47.402234852583, -122.644626555554 47.402235914693, -122.644635695617 47.403016253316, -122.6446359312 47.403078937985, -122.644637005998 47.403139399439, -122.642525335159 47.403134574666)))","10668","0122146011","Base Parcel","0",,,,,"1","0",,"1996-02-05T00:00:00.000Z","PO BOX 369","WAUNA, WA","98395-0369","7930 160TH ST NW",,"4","288800","487900","776700","1101","471","SINGLE FAMILY DWELLING",,"Section 14 Township 22 Range 01 Quarter 21 : L 4 OF SHORT PLAT 84-04-30-0199 TOG/W EASE & RESTRICTIONS OF REC OUT OF 2-014 SEG T-1405 PP ES",,,"1109625.0172","761872.0252","-122.64358","47.40269","Base Parcel","172134.719055176","1704.60012842676"
"MULTIPOLYGON (((-122.726105778083 47.348008949061, -122.725982147475 47.348006228459, -122.725801414564 47.347323165306, -122.726838446346 47.347320459741, -122.72683738698 47.348023637219, -122.726105778083 47.348008949061)))","13110","0122318037","Base Parcel","0",,,,,"1","0",,"2001-06-22T00:00:00.000Z","9827 KOOLEY DRIVE NW","GIG HARBOR, WA","98329-5458","9827 KOOLEY DR NW",,"1.2899","186700","488300","675000","1101","471","SINGLE FAMILY DWELLING",,"Section 31 Township 22 Range 01 Quarter 43 : L 2 OF OF S P 2000-08-08-5004 AN AMEND OF S P 80-179 EASE OF RECORD OUT OF 4-029 SEG M-3205 PP EMS DC 8/28/00 MM",,,"1088563.4244","742375.5327","-122.72637","47.34766","Base Parcel","59247.4723510742","978.837041399349"
"MULTIPOLYGON (((-122.550343880953 47.245880269056, -122.550345003768 47.245739130223, -122.550446679984 47.245682393129, -122.550654077071 47.245854854678, -122.55034224454 47.246027439432, -122.550343880953 47.245880269056)))","18881","0220048024","Base Parcel","0",,,,,"1","0",,"1997-04-03T00:00:00.000Z","1717 MAIN ST STE 2000","DALLAS, TX","75201","8419 S 16TH ST",,"0.1199","230100","211300","441400","1101","005","SINGLE FAMILY DWELLING",,"Section 04 Township 20 Range 02 Quarter 44 : L 2 OF SHORT PLAT 83-04-12-0230 EASE OF REC OUT OF 4-175 SEG T-0321 SG SG",,,"1131191.061","704070.2066","-122.55046","47.24585","Base Parcel","5375.09045410156","318.921513802397"
"MULTIPOLYGON (((-122.518861623061 46.990337119628, -122.518495056804 46.990337912167, -122.518494580906 46.990255655702, -122.518470490569 46.988523841288, -122.518971520266 46.988521945099, -122.519091408149 46.988521490936, -122.519697984892 46.98851919191, -122.519792779684 46.988518832286, -122.519816942618 46.990252791042, -122.519817420131 46.990335047508, -122.518861623061 46.990337119628)))","13808","0217022024","Base Parcel","0",,,,,"1","0",,"2006-07-13T00:00:00.000Z","PO BOX 11","ROY, WA","98580-0011","6614 294TH ST S",,"5","239000","48200","287200","1155","605","MH TITLE ELIM",,"Section 02 Township 17 Range 02 Quarter 24 : LOT 6 OF LGE L SUBD #584 DESC AS FOLL BEG AT SE COR OF NW SEC 2 TH W 990 FT TH N 660 FT TH E 330 FT TH S 660 FT TH W 330 FT TO POB TOG/W EASE AKA TR 6 OF SURVEY 584 OUT OF 2-023 SEG J-1490 BB T/E 1983 CHAMP CH",,,"1136571.6806","610378.6259","-122.51914","46.98943","Base Parcel","218470.18157959","1984.06964023005"
"MULTIPOLYGON (((-122.652159793106 47.392770268406, -122.652155241355 47.392149635128, -122.651669207857 47.392148230036, -122.65130803946 47.392148606824, -122.651242701607 47.392148526602, -122.651243119718 47.392101199062, -122.65132654955 47.392101069722, -122.651477637983 47.392101266516, -122.651681262011 47.392101531582, -122.65305989447 47.392103316334, -122.653064592848 47.392313084043, -122.653065910343 47.392766913372, -122.652159793106 47.392770268406)))","10706","0122147032","Base Parcel","0",,,,,"1","0",,"1996-10-30T00:00:00.000Z","14728 84TH AVENUE CT NW","GIG HARBOR, WA","98329-8832","14728 84TH AVENUE CT NW",,"1.3399","242000","467400","709400","1101","471","SINGLE FAMILY DWELLING",,"Section 14 Township 22 Range 01 Quarter 32 : L 1 S P 9601120689 EASE OF RECORD OUT OF 3-122 SEG H0710PL 04/24/96PL",,,"1107301.2105","758187.4352","-122.65255","47.39242","Base Parcel","58448.6160888672","1386.2114168257"
"MULTIPOLYGON (((-122.624545454262 47.369324999573, -122.624548445205 47.369292160403, -122.624629248175 47.369292678262, -122.625938947866 47.36930106595, -122.625874133502 47.369419048182, -122.62574487425 47.369586800752, -122.625702827058 47.369641369264, -122.624517430229 47.369633906194, -122.624545454262 47.369324999573)))","12205","0122252085","Base Parcel","0",,,,,"1","0",,"2016-03-10T08:55:47.000Z","12127 MCCORMICK DR NW","GIG HARBOR, WA","98332","12127 MCCORMICK DR NW",,"0.9199","329000","268900","597900","1101","472","SINGLE FAMILY DWELLING",,"Section 25 Township 22 Range 01 Quarter 24 : COM AT NE COR OF GOVT LOT 2 SEC 25 TH S 02 DEG 27 MIN 48 SEC W ALG E LI OF SD LOT 2 A DIST OF 467 FT TH N 87 DEG 54 MIN 58 SEC W PAR/W N LI OF SD LOT 2 A DIST OF 927.60 FT TO POB TH S 05 DEG 05 MIN 02 SEC W 12",,,"1113851.8595","749634.4987","-122.62518","47.36946","Base Parcel","40061.9345703125","900.704965345475"
"MULTIPOLYGON (((-122.61552130934 47.368154642089, -122.615522440027 47.368113534987, -122.615523591094 47.36807241243, -122.615532841525 47.36773524284, -122.616765904937 47.367755017641, -122.616754562786 47.368089644902, -122.61675318416 47.368130766976, -122.61675183562 47.368171863818, -122.61552130934 47.368154642089)))","12293","0122255002","Base Parcel","0",,,,,"1","0",,"1996-02-06T00:00:00.000Z","1830 112TH ST E STE F","TACOMA, WA","98445-3747","XXX 121ST ST",,"1.0399","279400","0","279400","9100","076","VACANT LAND UNDEVELOPED",,"Section 25 Township 22 Range 01 Quarter 13 : L 2 OF S P 79-214 EASE OF RECORD OUT OF 1-033 SEG L-2543 SF ES (DCJEAEMS3-5-82)",,,"1116076.5878","749024.2561","-122.61614","47.36795","Base Parcel","46575.3807983398","915.749142141486"
