"company","fund","cost_center","program_hierarchy_level_2","program_hierarchy_level_3","program_hierarchy_level_4","program_hierarchy_level_5","program","project","location","business_unit","new_ledger_account","spend_category_as_worktag","supplier_as_worktag","ad_hoc_payee","expense_item_as_worktag","journal_source","accounting_date","fiscal_year","paid_date","status","ledger_budget_debit_minus","ledger_account_name"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-24.19","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.17","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-17.05","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.57","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-5.66","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-59.04","Salaries & Wages"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-45.15","Salaries & Wages"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.11","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.08","Benefits - State Family Medical Leave"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-3.35","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-7.14","Benefits - Retirement"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.78","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.28","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-96","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-18.15","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.24","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-96","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-41.66","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-9.74","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.99","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-25.85","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-18.52","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-57.6","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.61","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.26","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-6.05","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-18.15","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-41.66","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-9.74","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.99","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-96","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.24","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-96","Salaries & Wages"
"Human Services","115-00 Human Services","Human Services Administration Cost Pool","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-2.52","Benefits - Fica"
"Human Services","115-00 Human Services","Human Services Administration Cost Pool","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-22.9","Benefits - Retirement"
"Human Services","115-00 Human Services","Human Services Administration Cost Pool","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-126.55","Salaries & Wages"
"Human Services","115-00 Human Services","Human Services Administration Cost Pool","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-3.42","Benefits - Workers Compensation"
"Human Services","115-00 Human Services","Human Services Administration Cost Pool","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.26","Benefits - State Family Medical Leave"
"Human Services","115-00 Human Services","Human Services Administration Cost Pool","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-10.78","Benefits - Fica"
"Human Services","115-00 Human Services","Human Services Administration Cost Pool","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.23","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.61","Benefits - State Family Medical Leave"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-3.37","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-262.98","Salaries & Wages"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-142.22","Benefits - Retirement"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502090:Benefits - Other",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.63","Benefits - Other"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-14.34","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.28","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-61.34","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"57.6","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-57.6","Salaries & Wages"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"553.13","Salaries & Wages"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1.05","Benefits - State Family Medical Leave"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"92.63","Benefits - Retirement"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"169.97","Benefits - PEBB"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"10.1","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"2.36","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-17.96","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-30.31","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-96","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-76.82","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.81","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-114","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-2.07","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","501200:Overtime, Special Pay",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-99","Overtime, Special Pay"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"43.17","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.89","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-57.6","Salaries & Wages"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-64.08","Benefits - Retirement"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-6.62","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-28.28","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-396.31","Salaries & Wages"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.58","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.53","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.72","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.49","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-14.87","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.01","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-20.85","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-4.87","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-57.6","Salaries & Wages"
