"the_geom","objectid","name","address","city","zip","district","dist_no","type","phone","website","prs_id","grade","shape_area","shape_length"
"MULTIPOLYGON (((-122.281420301492 47.205507512805, -122.281405247464 47.204844507419, -122.28183694293 47.20484355465, -122.283194549932 47.204840819163, -122.283360360696 47.204840726688, -122.283202942982 47.205275235512, -122.28305982057 47.205673935544, -122.283037338775 47.205737922226, -122.28224646415 47.205737733843, -122.281854460662 47.205737649336, -122.281854285318 47.205728695065, -122.281425371636 47.205730902398, -122.281424191276 47.205678877944, -122.281420301492 47.205507512805)))","285","Walker High School","5715 MILWAUKEE AVE E","PUYALLUP","98372","PUYALLUP","003","HIGH","(253) 841-8781","https://whs.puyallup.k12.wa.us/",,"9-12","144380.285827637","1550.15855872164"
"MULTIPOLYGON (((-122.42830557415 47.092775217181, -122.428304636773 47.092617142251, -122.429293290496 47.092632078583, -122.429312962554 47.091820593017, -122.430784335118 47.091839750412, -122.432067256227 47.091856438935, -122.432062324131 47.092998396522, -122.431007663541 47.092982234685, -122.430509707265 47.092974609541, -122.430010734518 47.092966966056, -122.429332066489 47.092956564204, -122.428342536395 47.092941242591, -122.42830557415 47.092775217181)))","40","Challenger High School","18020 B ST E","SPANAWAY","98387","BETHEL","403","HIGH","(253) 800-6800","https://www.bethelsd.org/chs",,"9-12","314784.864135742","2690.68035625388"
"MULTIPOLYGON (((-122.676902473153 47.311757296381, -122.676947552964 47.308238255377, -122.679563439632 47.308232019824, -122.679563422833 47.308232618585, -122.679552485344 47.308652596538, -122.679515946263 47.308801995141, -122.679467210551 47.308949837806, -122.679406377538 47.30909563391, -122.679333633057 47.309238878035, -122.679249266406 47.309379109989, -122.67777064091 47.31176266265, -122.67711918965 47.311758740592, -122.676902473153 47.311757296381)))","283","Voyager Elementary School","5615 KOPACHUCK DR NW","GIG HARBOR","98335","PENINSULA","401","ELEM","(253) 530-4800","https://vge.psd401.net/",,"K-6","605564.736450195","3521.3453052097"
"MULTIPOLYGON (((-122.5926745691 47.291732846453, -122.592733712271 47.294303883081, -122.59220258654 47.294322962954, -122.590265970536 47.294392510862, -122.59023281869 47.293529485665, -122.590199083143 47.292651988252, -122.59016555899 47.29177988852, -122.590131662769 47.290897361062, -122.59012953622 47.290842679446, -122.5902099727 47.290841086536, -122.592653006091 47.290795425645, -122.5926745691 47.291732846453)))","120","Goodman Middle School","3701 38TH AVE NW","GIG HARBOR","98335","PENINSULA","401","MID","(253) 530-1600","https://gms.psd401.net/",,"6-8","797878.337585449","3814.80515442158"
"MULTIPOLYGON (((-122.271967475958 47.159923762692, -122.271967481118 47.159924029178, -122.271967485957 47.159924298137, -122.271967767653 47.159940660993, -122.271967769757 47.15994072486, -122.27196826099 47.159969172918, -122.271968815657 47.160001353016, -122.271969832717 47.160060336696, -122.271971467618 47.160155138998, -122.271972123232 47.160193178422, -122.271972603243 47.160220956122, -122.271973208285 47.16025610551, -122.271975813106 47.160407141532, -122.271978688793 47.160573795991, -122.271980731573 47.1606922689, -122.27198163464 47.160744679034, -122.271988664467 47.161152237744, -122.271989208865 47.161183788048, -122.271908577372 47.1611767462, -122.271879565247 47.161921378802, -122.272001916118 47.161920458475, -122.272005462859 47.162126102812, -122.271956751227 47.162125532116, -122.271956649459 47.162125530933, -122.271042533347 47.162113041083, -122.270740980274 47.162108919335, -122.270439427614 47.162104795699, -122.27013787584 47.162100672361, -122.269836324514 47.16209654823, -122.269534772028 47.162092423331, -122.269233220768 47.162088296805, -122.268931669178 47.162084170321, -122.268891477846 47.16208362074, -122.268589925479 47.162079492555, -122.268287169179 47.162075347716, -122.267982521848 47.162071176151, -122.267658000603 47.162067509998, -122.267628452896 47.162067176269, -122.267628407857 47.162067176135, -122.267622384343 47.161843210256, -122.267620772919 47.161783505148, -122.26761562716 47.161592879357, -122.267612411228 47.161473739702, -122.267605539426 47.161219183878, -122.267597245742 47.160911886351, -122.267594304384 47.16080294736, -122.267586954964 47.160530682624, -122.267580094239 47.160276456464, -122.26757340673 47.160028698694, -122.267575828672 47.159881251441, -122.267764351181 47.159883200904, -122.26807371253 47.15988637136, -122.268293240837 47.159888620567, -122.268370561248 47.159889427127, -122.268450809384 47.159890264822, -122.268780838791 47.159893707443, -122.271362867861 47.159919829485, -122.271438207023 47.159920319075, -122.27154660263 47.159921024773, -122.271967475958 47.159923762692)))","97","Ferrucci Junior High School","3213 WILDWOOD PARK DR","PUYALLUP","98374","PUYALLUP","003","JRHIGH","(253) 841-8756","https://fjh.puyallup.k12.wa.us/",,"7-9","865855.690673828","3836.0567618448"
"MULTIPOLYGON (((-122.389207150817 47.200160908803, -122.389168613369 47.199041268218, -122.390815643755 47.199029363173, -122.391582832978 47.19902380299, -122.391721245488 47.199022802494, -122.391755355702 47.199907450028, -122.391774785327 47.200411692058, -122.39126778429 47.200411381809, -122.390862721263 47.200411153829, -122.390854052619 47.200156520597, -122.389608726075 47.200159849921, -122.389207150817 47.200160908803)))","286","Waller Road Elementary School","6312 WALLER RD E","TACOMA","98443","PUYALLUP","003","ELEM","(253) 841-8745","https://wal.puyallup.k12.wa.us/",,"K-6","281955.435241699","2278.86305350949"
"MULTIPOLYGON (((-122.229549088273 47.205518603145, -122.22958187823 47.203201853581, -122.230719689641 47.203195280644, -122.231180859438 47.203193422568, -122.2312766017 47.203203001912, -122.231346331103 47.203208979132, -122.231416180424 47.203214131531, -122.231486126084 47.203218451782, -122.2315561541 47.203221943113, -122.231626232223 47.20322460381, -122.231696348321 47.203226432136, -122.231775739112 47.203227495813, -122.234578470926 47.203212154664, -122.234579653657 47.203365145078, -122.234701031534 47.203363865589, -122.236684419469 47.203358164294, -122.236694603252 47.203780290235, -122.237202760066 47.203777566215, -122.237215642965 47.204294671777, -122.236763947678 47.204296688545, -122.236733771824 47.204296822762, -122.236703604049 47.204296957946, -122.236501747281 47.204297867583, -122.236301497096 47.204298770588, -122.236101247047 47.204299677632, -122.235900987802 47.204300586387, -122.235700733982 47.204301501022, -122.23550047136 47.204302417087, -122.235300209572 47.20430333389, -122.235099943091 47.204304254805, -122.234899677443 47.204305176458, -122.234712824941 47.204306043961, -122.234717803815 47.204702655926, -122.233147223639 47.204695891393, -122.233068395599 47.204695851054, -122.2330548418 47.205530584432, -122.229549088273 47.205518603145)))","257","Sumner High School","1707 MAIN ST","SUMNER","98390","SUMNER","320","HIGH","(253) 891-5500","https://www.sumnersd.org/shs",,"9-12","1146758.83496094","5488.35462738138"
"MULTIPOLYGON (((-122.558593345304 47.113836970852, -122.560289307655 47.112891597903, -122.56152463215 47.113101097109, -122.562774698285 47.113289386935, -122.562979422909 47.11352222552, -122.562787206978 47.114008933309, -122.562104659793 47.114278179108, -122.561985541605 47.11521504721, -122.5589569781 47.115504864485, -122.558593345304 47.113836970852)))","88","Evergreen Elementary School - Fort Lewis","9020 BLAINE AVE","JBLM LEWIS MAIN","98433","CLOVER PARK","400","ELEM","(253) 583-5250","https://evergreen.cloverpark.k12.wa.us/",,"K-6","721962.164245605","3379.43601916416"
"MULTIPOLYGON (((-122.510814877554 47.302191579644, -122.510803269707 47.302191553354, -122.510803426905 47.302158091896, -122.51079943424 47.302158079147, -122.510799571632 47.302131392273, -122.510800643356 47.301923382734, -122.51080109623 47.30183564213, -122.511550570135 47.301837422404, -122.511550413329 47.301868935873, -122.51155012193 47.301927630925, -122.511372228646 47.301927206549, -122.511372092207 47.301948298446, -122.510962599007 47.301947339724, -122.510961517599 47.302159408337, -122.510862288438 47.302159155503, -122.510862096728 47.302191684564, -122.510814877554 47.302191579644)))","231","SAMi - Science and Math Institute","5502 FIVE MILE DR","TACOMA","98407","TACOMA","010","HIGH","(253) 571-2300","https://sami.tacomaschools.org/",,"9-12","10493.6995239258","631.53520145274"
"MULTIPOLYGON (((-122.423562039967 47.304978702171, -122.423566702822 47.305129430636, -122.423568400119 47.305184249732, -122.423165747875 47.305189910156, -122.422763096007 47.305195570819, -122.422761424486 47.305140750475, -122.422756831428 47.304989993983, -122.422750324109 47.304776305246, -122.423153042285 47.304776045488, -122.423555759277 47.304775785174, -122.423562039967 47.304978702171)))","232","Seabury Lower School","1801 53RD ST NE","TACOMA","98422","NOT APPLICABLE",,"PRIVATE","(253) 952-3111","https://www.seabury.org/",,"K-8","30170.2221679688","701.650994690529"
"MULTIPOLYGON (((-122.590276419803 47.13566623829, -122.590493382132 47.13550386441, -122.592425670022 47.136648945341, -122.589250016582 47.139092770248, -122.588333144931 47.138499302565, -122.588316230243 47.138490694332, -122.588302943199 47.138484934425, -122.588288698524 47.138480392041, -122.588273509525 47.138477410053, -122.588257884874 47.138476149047, -122.58824231345 47.13847625954, -122.588226808461 47.138478081941, -122.588192825868 47.13848281007, -122.588166770353 47.138484652226, -122.588140588954 47.138483240204, -122.58811479461 47.138478906481, -122.588090890542 47.138471451929, -122.588068895596 47.138461393212, -122.588049826361 47.138449052612, -122.588034191997 47.138434592901, -122.588022507888 47.138418347609, -122.587948729721 47.138290943569, -122.587171979889 47.136923000698, -122.587184097728 47.136920018539, -122.587344211268 47.136877014207, -122.588970679293 47.136439815606, -122.589123332049 47.136398828695, -122.589223632601 47.136368216738, -122.589319677451 47.136331510752, -122.58941048275 47.136289241701, -122.589495036159 47.136241258398, -122.589572869568 47.136188423958, -122.589752333744 47.136055420261, -122.590276419803 47.13566623829)))","180","Meriwether Elementary School","10285 COMPASS AVE","JBLM LEWIS N","98433","CLOVER PARK","400","ELEM","(253) 583-5200","https://meriwether.cloverpark.k12.wa.us/",,"K-6","840523.182006836","3815.1889912755"
"MULTIPOLYGON (((-122.43933881104 47.252387919636, -122.439736627412 47.252345677402, -122.439752018594 47.252413386156, -122.439767410952 47.252481092968, -122.439782798117 47.252548799863, -122.439798189345 47.252616506688, -122.439400367178 47.252658754404, -122.439384979188 47.252591045562, -122.439369588398 47.252523336215, -122.439354201752 47.25245562899, -122.43933881104 47.252387919636)))","265","Tacoma School of the Arts - Broadway","1117 BROADWAY","TACOMA","98402","TACOMA","010","HIGH","(253) 571-7900","https://sota.tacomaschools.org/",,"9-12","9995.05999755859","399.901353789802"
"MULTIPOLYGON (((-122.37541971588 47.059482842397, -122.376091501177 47.059490990056, -122.376157025509 47.059491829553, -122.377501190777 47.05951472614, -122.377499167334 47.059496665721, -122.377571623814 47.059496439123, -122.377569667088 47.059520278821, -122.377690902124 47.059520210206, -122.377690538129 47.059349754871, -122.377744854769 47.059348871074, -122.377747673547 47.059429770907, -122.377856406881 47.059430858596, -122.377856837308 47.059323241585, -122.378099339725 47.059324057242, -122.379155066218 47.059313020199, -122.379151673656 47.060518966994, -122.375417266464 47.060438714186, -122.37541761805 47.060302016136, -122.375418670657 47.059891226184, -122.375419232957 47.05967120422, -122.37541971588 47.059482842397)))","237","Shining Mountain Elementary School","21615 38TH AVE E","SPANAWAY","98387","BETHEL","403","ELEM","(253) 800-5200","https://www.bethelsd.org/smes",,"PRE-6","355322.869628906","2797.33310858729"
"MULTIPOLYGON (((-122.4747728909 47.202942224383, -122.47495246463 47.202942339346, -122.475032925392 47.202942391351, -122.475216042938 47.202942508497, -122.475515724845 47.202942698594, -122.475757103445 47.202942851409, -122.476238594629 47.202943155486, -122.476319054157 47.202943205795, -122.476322929148 47.202943207902, -122.476573553593 47.202943364831, -122.476680364239 47.203204769914, -122.476681146325 47.203218287569, -122.476689751927 47.203367184677, -122.476804258957 47.203655377843, -122.476806184182 47.20400838544, -122.476806345812 47.204037724874, -122.47680673609 47.204108991535, -122.47680710964 47.204177516735, -122.476807484799 47.204246041905, -122.476807859597 47.204314568176, -122.476808234759 47.204383093343, -122.476808609931 47.204451618782, -122.476808984732 47.204520145049, -122.476809359896 47.20458867021, -122.476327311954 47.204588315509, -122.476246849611 47.204588255613, -122.475764800872 47.204587898583, -122.475523415105 47.204587718902, -122.475040612165 47.204587357471, -122.474960151021 47.204587296385, -122.474477350974 47.204586934474, -122.474477286773 47.204573225481, -122.474356593311 47.204573134098, -122.474356657481 47.204586843091, -122.474235963999 47.204586751856, -122.473793436922 47.204586416073, -122.473745003005 47.204553502068, -122.473744834386 47.204517845283, -122.473744509077 47.204449311099, -122.473744185379 47.204380776885, -122.473743860012 47.204312241052, -122.473743707654 47.204280018502, -122.473743537521 47.204243706814, -122.473743213423 47.204175172602, -122.473743049418 47.204140901552, -122.473742884127 47.2041066393, -122.473742561639 47.204038105057, -122.473742237946 47.203969570833, -122.473741913891 47.20390103771, -122.473741590199 47.203832503483, -122.473741263189 47.203763966568, -122.473740939499 47.203695432337, -122.473740615438 47.203626898933, -122.473740291749 47.203558364699, -122.473739963647 47.203489830813, -122.47373963996 47.203421296575, -122.473739315871 47.203352762342, -122.473738993392 47.20328422808, -122.473738669637 47.203215691919, -122.47373834153 47.20314715775, -122.473738017887 47.2030786246, -122.473737693803 47.203010090359, -122.47373752441 47.202974456056, -122.473785645711 47.202941588334, -122.474228287828 47.202941875055, -122.474348975917 47.202941952888, -122.474349040054 47.202955661067, -122.474469728978 47.202955738762, -122.474469665184 47.202942029754, -122.4747728909 47.202942224383)))","79","Edison Elementary School","5830 S PINE ST","TACOMA","98409","TACOMA","010","ELEM","(253) 571-1700","https://edison.tacomaschools.org/",,"K-5","449130.9609375","2680.09774717843"
"MULTIPOLYGON (((-122.443262620424 47.244568717466, -122.443302407463 47.24456453969, -122.443364006926 47.244835342169, -122.443394801465 47.244970738129, -122.443355009724 47.244974916558, -122.442877589726 47.245025057194, -122.442862191886 47.244957359717, -122.442846791228 47.244889661187, -122.442831390618 47.244821962928, -122.442815992884 47.244754265165, -122.442800592755 47.244686566892, -122.442785191084 47.244618869463, -122.443262620424 47.244568717466)))","296","Willie Stewart Academy","1818 TACOMA AVE S","TACOMA","98402","TACOMA","010","HIGH","(253) 571-3270","https://wsa.tacomaschools.org/",,"9-12","19487.6766357422","559.814739272314"
"MULTIPOLYGON (((-122.44571400583 47.164481869153, -122.445714821769 47.164414152072, -122.445729465179 47.164414204331, -122.445752036667 47.164058070883, -122.445822188133 47.162937794123, -122.44582393133 47.16289805768, -122.445825343189 47.16284780654, -122.446839936762 47.16286689675, -122.446839260678 47.162946881039, -122.446919167767 47.162947596361, -122.447238787036 47.162950449845, -122.447317297893 47.162951151381, -122.44747053312 47.162952516867, -122.447469469399 47.162993638434, -122.447456930163 47.16352635512, -122.447455045798 47.163605817277, -122.447452992471 47.163692374323, -122.447452687426 47.163705272892, -122.44745233237 47.163720344155, -122.447449915152 47.163822184061, -122.447447996446 47.163903130525, -122.447446305785 47.163974493853, -122.447442669552 47.164127927999, -122.447439032524 47.164281362972, -122.447435394974 47.164434795202, -122.447430853671 47.164626339305, -122.447327025533 47.164625718613, -122.447310647444 47.164625649146, -122.447219385049 47.164625227028, -122.446898841032 47.164623741262, -122.446658435259 47.164622621243, -122.446529490872 47.16462202253, -122.446182915963 47.164620406917, -122.445712053917 47.164618205517, -122.445713203468 47.16455016167, -122.44571400583 47.164481869153)))","46","Christensen Elementary School","10232 BARNES LN S","TACOMA","98444","FRANKLIN PIERCE","402","ELEM","(253) 298-3300","http://christensen.fpschools.org/",,"K-6","263888.607971191","2126.73295727445"
"MULTIPOLYGON (((-122.485004539316 47.229386081814, -122.485004776495 47.229317495064, -122.485487595388 47.229318092995, -122.485970419654 47.229318692387, -122.485970173033 47.229387273563, -122.485969925647 47.229455855847, -122.485969679136 47.229524440034, -122.485969432926 47.229593021472, -122.485969186434 47.229661606203, -122.485968944246 47.229730187569, -122.485968697763 47.229798772571, -122.485968450343 47.229867354022, -122.485968203716 47.229935935184, -122.485967957634 47.230004520174, -122.485967711017 47.230073101606, -122.485967468956 47.230141686524, -122.485967171584 47.230223934678, -122.485966874343 47.230306186392, -122.485966630447 47.230374721695, -122.485966576371 47.230389801437, -122.485966386026 47.230443253714, -122.485966138105 47.230511789082, -122.485965893774 47.230580323565, -122.485965649875 47.230648858861, -122.485965553237 47.230675975561, -122.485965400322 47.230717393703, -122.485965155918 47.230785926262, -122.485851749746 47.230785786672, -122.485556965811 47.23078542423, -122.485482459934 47.23078533073, -122.484999764031 47.230784735105, -122.485000001841 47.230716208716, -122.485000235698 47.230647684313, -122.485000470701 47.230579158244, -122.48500070338 47.23051063468, -122.485000937235 47.230442110272, -122.485001171019 47.230373583943, -122.485001404873 47.230305059531, -122.485001683917 47.230222809254, -122.485001965323 47.230140557563, -122.48500220091 47.230071971134, -122.485002432341 47.230003381209, -122.485002667815 47.229934791761, -122.48500290337 47.229866204505, -122.485003134819 47.229797615123, -122.485003370271 47.229729025122, -122.485003605442 47.229660438415, -122.485003837271 47.229591848473, -122.485004072309 47.229523258199, -122.4850043095 47.229454671727, -122.485004539316 47.229386081814)))","199","Oakland High School","3319 S ADAMS ST","TACOMA","98409","TACOMA","010","HIGH","(253) 571-5100","https://oakland.tacomaschools.org/",,"9-12","128375.223083496","1550.08578724912"
"MULTIPOLYGON (((-122.365269174368 47.139928575108, -122.365294659887 47.138197974225, -122.367819383695 47.138246994416, -122.367803015615 47.139261540691, -122.367791434391 47.139979544663, -122.365269174368 47.139928575108)))","39","Central Avenue Elementary School","4608 128TH ST E","TACOMA","98446","FRANKLIN PIERCE","402","ELEM","(253) 298-3200","https://centralavenue.fpschools.org/",,"K-6","396749.049133301","2519.7457926501"
"MULTIPOLYGON (((-122.573038312694 47.15587074681, -122.57264842881 47.15586845916, -122.57157175883 47.155862134483, -122.571580170884 47.155450902272, -122.571589230373 47.155008030388, -122.57211229129 47.155011248514, -122.572166622536 47.15501158321, -122.572392282009 47.155012970357, -122.572745488272 47.15501514074, -122.573040904656 47.155016954977, -122.573040262254 47.155228565454, -122.573038312694 47.15587074681)))","160","Lakewood Lutheran School","10202 112TH ST SW","LAKEWOOD","98498","NOT APPLICABLE",,"PRIVATE","(253) 584-4615","https://lakewoodlutheran.net/",,"K-6","113073.70300293","1349.01614187554"
"MULTIPOLYGON (((-122.625098842755 47.38586857555, -122.625104890851 47.386143302462, -122.625277973219 47.386143044376, -122.62543885582 47.386142805305, -122.625441420936 47.386440390851, -122.625445001034 47.386855747612, -122.625135849627 47.386852913955, -122.625140746686 47.386996452936, -122.625143386211 47.387073829135, -122.625158992438 47.387073840248, -122.62511297311 47.387233312043, -122.624901175822 47.387360998509, -122.624953459047 47.387406385949, -122.625008856257 47.387459640025, -122.625057352378 47.387515891502, -122.62509859228 47.387574729478, -122.625132279058 47.387635724708, -122.625159485108 47.387697580934, -122.625177684196 47.387761390661, -122.625187828968 47.387825964312, -122.625189844075 47.387890828539, -122.625183719191 47.387955510174, -122.625169496091 47.388019536191, -122.625151776905 47.38807809538, -122.625137772328 47.388137117529, -122.624676955474 47.388134748402, -122.624536115729 47.3881340242, -122.624535407287 47.388083775014, -122.623875309103 47.388079555722, -122.623875719322 47.3881305895, -122.623882195607 47.388938390496, -122.622571226282 47.388928168153, -122.622398175926 47.388926818189, -122.620820943363 47.388914499021, -122.620807128067 47.388913580846, -122.620793748769 47.38891106817, -122.620781201016 47.388907037141, -122.620769855382 47.388901606325, -122.620760046515 47.388894935529, -122.620752066923 47.388887221809, -122.620746148622 47.388878694864, -122.620742469928 47.388869605117, -122.620741138804 47.388860221283, -122.620737055326 47.388582927104, -122.62072872325 47.388017068069, -122.620723696331 47.387675593189, -122.620722105306 47.387567569074, -122.620708408626 47.386637274409, -122.620703853855 47.386327898012, -122.620700692675 47.386113269892, -122.620696581261 47.385833984578, -122.620747823916 47.385834388376, -122.62092844619 47.385835810463, -122.622505494773 47.385848217929, -122.623193630449 47.385853625871, -122.624072992924 47.385860529409, -122.625098842755 47.38586857555)))","207","Peninsula High School","14105 PURDY DR NW","GIG HARBOR","98332","PENINSULA","401","HIGH","(253) 530-4400","https://phs.psd401.net/",,"9-12","1150327.14044189","4663.13703780516"
"MULTIPOLYGON (((-122.267882473079 47.091331111876, -122.267688764566 47.091476232011, -122.26566001958 47.092996028962, -122.263147151206 47.091966174003, -122.262773558469 47.091812968754, -122.261800001485 47.091413412959, -122.258091883551 47.089894205563, -122.259204034102 47.088938621817, -122.259747527294 47.088673210862, -122.260674926087 47.087694597584, -122.261866040756 47.087827101557, -122.262456144508 47.087892744254, -122.262701311724 47.08792001402, -122.262768289017 47.08792787422, -122.262835057501 47.087936530975, -122.262901596255 47.087945982961, -122.262967880749 47.087956228905, -122.263033891851 47.087967260874, -122.263099617891 47.087979077948, -122.263165027066 47.087991677598, -122.263230104297 47.088005052924, -122.263294829118 47.088019204238, -122.263359185245 47.08803412466, -122.263423146413 47.088049809106, -122.263486701646 47.088066253357, -122.263549824297 47.088083452884, -122.263612498544 47.088101402719, -122.263674706105 47.088120096284, -122.263736423999 47.088139530642, -122.263797636162 47.088159693422, -122.263858326971 47.088180585687, -122.263918469679 47.088202199893, -122.263978054645 47.088224523573, -122.264037059788 47.088247556791, -122.264095465877 47.088271288597, -122.264153261088 47.088295713413, -122.264210418637 47.088320822599, -122.264266929534 47.088346611358, -122.264322770509 47.088373067978, -122.264377927247 47.088400184452, -122.264432381955 47.088427956939, -122.264486118997 47.088456373886, -122.26453912322 47.088485426202, -122.264591376285 47.088515105665, -122.264642861896 47.088545405121, -122.264693565274 47.088576314649, -122.264743473912 47.088607820181, -122.264792569578 47.088639916786, -122.264840837164 47.088672596742, -122.264888260433 47.088705842472, -122.264934827629 47.088739650592, -122.264980524729 47.088774009799, -122.265030052412 47.088812651818, -122.26504827888 47.08882725897, -122.265065708838 47.088841429348, -122.265082996517 47.088855681156, -122.265100765427 47.088870550896, -122.265117754206 47.088884969076, -122.265135216191 47.088900005311, -122.26515251641 47.088915128759, -122.265169658815 47.088930337441, -122.265186035177 47.088945083378, -122.265202857696 47.088960455188, -122.265219518386 47.088975912293, -122.265235427853 47.088990893263, -122.265251188724 47.089005946711, -122.265267366939 47.089021641281, -122.265283379052 47.089037413259, -122.265298963867 47.089052999518, -122.266052328449 47.089812687529, -122.266488962409 47.090252976402, -122.266520005817 47.09028369747, -122.266551823965 47.090314042199, -122.266584417047 47.090344004278, -122.266617772299 47.090373574027, -122.266651874101 47.090402740442, -122.266686720122 47.090431493684, -122.266694976229 47.090438071691, -122.266713731015 47.090453011398, -122.266731019698 47.090466542222, -122.266750183022 47.090481277938, -122.266766761504 47.09049380901, -122.266788017073 47.090509588866, -122.266802902184 47.090520454266, -122.266826533015 47.090537398166, -122.266839691539 47.09054667492, -122.266866404582 47.090565168611, -122.266876497452 47.09057204047, -122.266907605973 47.090592835869, -122.266912542422 47.090596083151, -122.266956182598 47.090624193562, -122.266923484604 47.09064835595, -122.266938950705 47.090658054558, -122.267891234472 47.091251239446, -122.267882473079 47.091331111876)))","85","Emerald Ridge High School","12405 184TH ST E","PUYALLUP","98374","PUYALLUP","003","HIGH","(253) 435-6300","https://erhs.puyallup.k12.wa.us/",,"9-12","2440708.10668945","6432.86550208592"
"MULTIPOLYGON (((-122.237488685396 47.205520361816, -122.237456868014 47.204288310336, -122.238493739693 47.20428204117, -122.238528451527 47.205514150984, -122.237488685396 47.205520361816)))","80","Elhi Hill High School Program","1202 WOOD AVE","SUMNER","98390","SUMNER","320","HIGH","(253) 891-6000","https://www.sumnersd.org/Page/2978",,"9-12","116000.280090332","1415.12070845642"
"MULTIPOLYGON (((-122.446218810502 47.25058113178, -122.446258605602 47.250576947723, -122.446258611947 47.250576978333, -122.446735850607 47.250526991417, -122.446751258072 47.250594697234, -122.446766662828 47.250662405013, -122.446782069968 47.250730110829, -122.446797478817 47.250797818259, -122.446812886577 47.250865527898, -122.446828290171 47.250933232667, -122.446843699176 47.251000941182, -122.446859106913 47.251068646972, -122.446874514759 47.251136354677, -122.446889918245 47.251204063275, -122.446905327306 47.251271769034, -122.446920736506 47.25133947753, -122.44697005777 47.251556223699, -122.446985465826 47.251623929459, -122.447000875187 47.251691636838, -122.447016278893 47.251759342664, -122.447031687164 47.251827051153, -122.447047096682 47.251894759618, -122.447062504903 47.251962464536, -122.447077909265 47.252030173081, -122.447093318801 47.252097878794, -122.447108727227 47.252165586167, -122.44712413684 47.252233291872, -122.447139540955 47.252301000409, -122.447154949538 47.252368708867, -122.446677652834 47.252418659238, -122.446596392794 47.252427160128, -122.446518454183 47.252435318276, -122.446041155894 47.25248526603, -122.446025752836 47.252417560922, -122.44601035029 47.252349857721, -122.44599494577 47.252282154551, -122.445979543332 47.252214452166, -122.445964138889 47.252146748988, -122.445948736096 47.25207904578, -122.445933333674 47.252011340642, -122.445917929348 47.251943637453, -122.445902527074 47.251875934226, -122.445887124466 47.251808231825, -122.445871725892 47.25174052853, -122.445856321751 47.251672826148, -122.445807009164 47.251456075602, -122.445791606766 47.251388372355, -122.44577620323 47.251320669947, -122.445760800911 47.251252966692, -122.44574539863 47.251185263434, -122.445729999136 47.251117558205, -122.445714596933 47.251049854939, -122.445699194769 47.250982151669, -122.445683791466 47.250914449238, -122.445668389379 47.250846745961, -122.445652987332 47.25077904268, -122.445637584046 47.250711337496, -122.445622182076 47.250643634208, -122.446099423167 47.250593650992, -122.446139218862 47.250589482873, -122.446176358231 47.25058559194, -122.446179018959 47.250585314118, -122.446218810502 47.25058113178)))","11","Bates Technical College - Downtown Campus","1101 S YAKIMA AVE","TACOMA","98405","NOT APPLICABLE",,"TECHNICAL","(253) 680-7000","https://batestech.edu/",,"Higher Education","190224.795349121","1919.20251307277"
"MULTIPOLYGON (((-122.588262097942 47.318022278847, -122.588248715589 47.318010925982, -122.587981646719 47.317713845611, -122.587788572922 47.317498922517, -122.587777892518 47.317484556257, -122.588067981782 47.317111824323, -122.588434443595 47.317111504362, -122.589558842937 47.317110519573, -122.589545470119 47.31801847306, -122.588262097942 47.318022278847)))","125","Harbor Christian Schools","6509 38TH AVE NW","GIG HARBOR","98335","NOT APPLICABLE",,"PRIVATE","(253) 857-6242","http://www.harborchristianschools.org/",,"K-12","129475.990539551","1403.20056323359"
"MULTIPOLYGON (((-122.392269788499 47.191682230259, -122.391767087313 47.191683910095, -122.391767201532 47.19167020117, -122.391151826638 47.191672257867, -122.391151728611 47.191658549672, -122.389979217338 47.191662460152, -122.389759202587 47.191663192968, -122.389650952949 47.191663552861, -122.389488479329 47.191664092895, -122.38943599564 47.191664268276, -122.389234657927 47.191524518698, -122.389234943971 47.191493826474, -122.389236373364 47.191340548018, -122.389246253636 47.190281183446, -122.389249213729 47.189963752608, -122.389479451448 47.189963074999, -122.389747333697 47.189962284987, -122.391781479778 47.18995626981, -122.391789035817 47.18905207786, -122.391796617008 47.188145658007, -122.394275342872 47.188142635456, -122.394449390967 47.188142423347, -122.394448542044 47.189219005816, -122.394448435873 47.189347990143, -122.394448224158 47.18961824934, -122.394448141256 47.189722538037, -122.39444800239 47.189899091757, -122.394447784384 47.190176262134, -122.39444693192 47.191263111285, -122.394446671468 47.191592963113, -122.394289701108 47.191591956646, -122.394242287941 47.191591652423, -122.394247016345 47.191675602787, -122.392269788499 47.191682230259)))","90","Evergreen Lutheran High School","7306 WALLER RD E","TACOMA","98443","NOT APPLICABLE",,"PRIVATE","(253) 946-4488","https://www.elhs.org/",,"9-12","1243400.30725098","5136.48039173297"
