"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-02T00:00:00.000","2019","Eastern and Southern Africa","Eastern and Southern Africa",,"P164354","Mozambique - Malawi Regional Interconnector Project","Consultant Services","Direct Selection","Energy and Extractives","1583400","RAP Preparation for the whole Transmission Line route from Matambo SE, in Tete-Mozambique, to Phombeya SE, in Malawi","2019-03-28T00:00:00.000","WSP CANADA INC","Canada","CA","1009272.0","I5-MOMA/2018"
"2022-09-02T00:00:00.000","2019","Western and Central Africa","Togo","TG","P149277","Togo:  Mining Governance and Development Project","Consultant Services","Quality And Cost-Based Selection","Education;Energy and Extractives","1583320","CONCEPTION ET LA MISE EN OEUVRE D'UNE APPLICATION INFORMATIQUE DESTINEE A LA GESTION CADASTRALE ET LA MISE EN PLACE DU CADASTRE MINIER AU TOGO","2019-05-10T00:00:00.000","GROUPEMENT SPATIAL DIMENSION (CHEF DE FILE) ET HI-TECH","Canada","CA","483550.0","TG-PDGM-37607-CS-QCBS"
"2022-09-02T00:00:00.000","2019","Eastern and Southern Africa","Madagascar","MG","P150116","Public Sector Performance Project","Consultant Services","Direct Selection","Education;Energy and Extractives;Public Administration","1583121","Am&#233;lioration du syst&#232;me de gestion de plaintes et de dol&#233;ances - Volet d&#233;centralisation","2019-03-26T00:00:00.000","VIAMO INC","Canada","CA","58128.0","MG-PREA-106552-CS-CDS"
"2022-09-02T00:00:00.000","2019","Western and Central Africa","Cameroon","CM","P122153","Cameroon Mining Sector Technical Assistance Project","Non-consulting Services","Direct Selection","Energy and Extractives","1582200","REALISATION D'UNE CAMPAGNE GEOPHYSIQUE AEROPORTEE COMPLEMENTAIRE EN REPUBLIQUE DU CAMEROUN","2019-02-18T00:00:00.000","GEOTECH LTD","Canada","CA","5380487.0","002/M/MINMIDT/PRECASEM/UCP/SPM/0"
"2022-09-02T00:00:00.000","2018","Western and Central Africa","Guinea","GN","P122916","Mineral Governance Support Project","Non-consulting Services","Request for Quotations","Transportation;Energy and Extractives","1580933","Maintenance de FlexiCadastre","2018-05-24T00:00:00.000","SPATIAL DIMENSION ULC","Canada","CA","97498.0","002/PAGSEM/PS/2018"
"2022-09-02T00:00:00.000","2019","Western and Central Africa","Western and Central Africa",,"P113266","WAPP APL4 (Phase 1) - C&#244;te d'Ivoire, Sierra Leone, Liberia, and Guinea Power System Re-development","Consultant Services","Direct Selection","Energy and Extractives","1579423","Finalisation des rapports d'etudes EIES","2018-12-18T00:00:00.000","WSP CANADA INC. (WSP)","Canada","CA","40435.0","BJ-WAPP-61508-CS-CDS"
"2022-09-02T00:00:00.000","2019","SOUTH ASIA","Nepal","NP","P150066","Nepal: Power Sector Reform and Sustainable Hydropower Development (PSRSHD)","Consultant Services","Individual Consultant Selection","Energy and Extractives","1576892","Geotechnical Engineer/Geologist as a member of DSPOE","2018-08-29T00:00:00.000","Individual Consultant","Canada","CA","142697.0","PSRSHDP/ NEA/S/IND-5"
"2022-09-02T00:00:00.000","2019","SOUTH ASIA","Nepal","NP","P150066","Nepal: Power Sector Reform and Sustainable Hydropower Development (PSRSHD)","Consultant Services","Individual Consultant Selection","Energy and Extractives","1576874","Hydro power Engineer/Civil Engineer Covering Dam Safety as Team Leader of the DSPOE","2018-08-29T00:00:00.000","Individual Consultant","Canada","CA","157864.0","PSRSHDP/ NEA/S/IND-4"
"2022-09-02T00:00:00.000","2019","Western and Central Africa","Togo","TG","P160377","Energy Sector Support and Investment Project","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives","1573836","Recrutement d'un consultant pour l'&#233;laboration d'un Plan Directeur ""Production, Transport, Distribution""","2019-01-23T00:00:00.000","ARTELIA","Canada","CA","602481.0","C03"
"2022-09-02T00:00:00.000","2019","Eastern and Southern Africa","Mozambique","MZ","P158249","Power Efficiency and Reliability Improvement Project (PERIP)","Consultant Services","Consultant Qualification  Selection","Energy and Extractives","1571012","CONSULTING SERVICES FOR RISK ASSESSMENT AND ACTION PLANS AND TO PROVIDE RISK MATRIX AND ANNUAL AUDIT PLAN FOR 2018","2018-09-18T00:00:00.000","SIGMA RISK MANAGEMENT INC","Canada","CA","105800.0","MZ-EDM-48798-CS-CQS"
"2022-09-02T00:00:00.000","2019","Western and Central Africa","Congo, Republic of","CG","P106975","Rep. of Congo - Water, Electricity & Urban Development SIL (LEN)","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives;Water, Sanitation and Waste Management;Public Administration","1570706","Contr&#244;le et supervision de la fourniture et travaux de construction de 20 nouveaux postes de transformation &#233;lectrique et lignes MT/BT &#224; Brazzaville","2018-10-15T00:00:00.000","GEMACOR INTERNATIONAL","Canada","CA","387062.0","SC001/PEEDU/CMPM/2018"
"2022-09-02T00:00:00.000","2019","Eastern and Southern Africa","Burundi","BI","P149176","Strengthening Institutional Capacity for Government Effectiveness Project","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives;Public Administration","1568305","L'ELABORATION D'UN PLAN DE GESTION DES RESSOURCES HUMAINES ET PROPOSITION D'UN PLAN DE FORMATION AU MINISTERE DES FINANCES, DU BUDGET ET DE LA COOPERATION AU DEVELOPPEMENT ECONOMIQUE (MFBCDE)","2018-09-04T00:00:00.000","IDEA INTERNATIONAL","Canada","CA","255474.0","B10202"
"2022-09-02T00:00:00.000","2019","Western and Central Africa","Togo","TG","P160377","Energy Sector Support and Investment Project","Consultant Services","Individual Consultant Selection","Energy and Extractives","1564988","Recrutement d'un consultant pour l'assistance &#224; la passation des march&#233;s.","2018-08-07T00:00:00.000","Individual Consultant","Canada","CA","90000.0","C10"
"2022-09-02T00:00:00.000","2019","Western and Central Africa","Togo","TG","P149277","Togo:  Mining Governance and Development Project","Consultant Services","Consultant Qualification  Selection","Education;Energy and Extractives","1564114","Conception et mise en place d'une base de donn&#233;es SIG et formation","2018-08-10T00:00:00.000","GROUPEMENT SPATIAL DIMENSION (CHEF DE FILE) ET HI-TECH","Canada","CA","290091.0","TG-PDGM-21406-CS-CQS"
"2022-09-02T00:00:00.000","2018","Western and Central Africa","Mauritania","MR","P146804","Mauritania Public Sector Governance Project","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives;Public Administration","1562550","Services d'assistance technique pour la modernisation du Syst&#232;me du Cadastre Minier (SCM) mauritanien","2018-06-22T00:00:00.000","SPATIAL DIMENSION CANADA UNC","Canada","CA","397675.0","MR-PMAGE-19718-CS-QCBS"
"2022-09-02T00:00:00.000","2017","Western and Central Africa","Burkina Faso","BF","P124648","Mineral Development Support Project","Consultant Services","Direct Selection","Education;Energy and Extractives","1561777","Avenant n 1 au Contrat n: 26/00/02/03/80/2016/00009/MEMC/SG/PADSEM  pour la mise en ligne et la s&#233;curisation de la base de donn&#233;es g&#233;oscientifiques du BUMIGEB et la r&#233;alisation d'une cartographie g&#233;ol","2017-06-15T00:00:00.000","EFFIGIS GEO-SOLUTIONS INC.","Canada","CA","750000.0","BF-PADSEM-15751-CS-CDS"
"2022-09-02T00:00:00.000","2018","Western and Central Africa","Burkina Faso","BF","P124648","Mineral Development Support Project","Consultant Services","Quality Based Selection","Education;Energy and Extractives","1561748","Formation des techniciens du BUMIGEB en g&#233;osciences, de  cadres du laboratoire du BUMIGEB en audit des laboratoires d'analyses min&#233;rales et en m&#233;trologie et de vingt agents en techniques de valorisati","2018-02-19T00:00:00.000","JBK DÉVELOPPEMENT INTERNATIONAL 6035 RUE DE LA FRONTIÈRE SHERBROOKE TÉL: +1 81","Canada","CA","177848.0","BF-PADSEM-10228-CS-QBS"
"2022-09-02T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Haiti","HT","P127203","Rebuilding Energy Infrastructure and Access","Consultant Services","Fixed Budget Selection","Energy and Extractives","1558117","Consultant d'Appui &#195;&#160; EDH pour le recrutement d'une Firme d'Audit des Ressources Humaines","2018-04-20T00:00:00.000","GASTON OUELLET","Canada","CA","83300.0",
"2022-09-02T00:00:00.000","2018","Eastern and Southern Africa","Mozambique","MZ","P129847","Mozambique Mining and Gas Technical Assistance Project","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives","1557392","Consultancy Services for Geological Mapping","2018-04-12T00:00:00.000","BGRM","Canada","CA","3575022.0","C86/A51"
"2022-09-02T00:00:00.000","2018","Eastern and Southern Africa","Sao Tome and Principe","ST","P157096","STP Power Sector Recovery Project","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives","1554316","Preparation of Least-Cost Power Development Plan for Sao Tome and Principe","2017-12-29T00:00:00.000","MANITOBA HYDRO INTERNATIONAL LTD (MHI)","Canada","CA","190958.0","02/C/PSR/2016"
"2022-09-02T00:00:00.000","2018","EAST ASIA AND PACIFIC","Mongolia","MN","P118109","MN-Mining Infrastructure Investment Supp (P118109)","Consultant Services","Individual Consultant Selection","Transportation;Energy and Extractives;Water, Sanitation and Waste Management","1554037","Short Term International Technical Advisory Consultant","2017-12-08T00:00:00.000","Individual Consultant","Canada","CA","56200.0","1 1 17"
"2022-09-02T00:00:00.000","2018","Western and Central Africa","Mauritania","MR","P146804","Mauritania Public Sector Governance Project","Consultant Services","Consultant Qualification  Selection","Energy and Extractives;Public Administration","1552658","Elaboration des textes juridiques de la r&#233;glementation mini&#232;re","2017-12-27T00:00:00.000","FASKEN MARTINEAU","Canada","CA","185379.0","MR-PMAGE-15409-CS-CQS"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Congo, Democratic Republic of","ZR","P106982","DRC-Growth with Governance in the Mineral Sector","Consultant Services","Single Source Selection","Education;Energy and Extractives","1551915","MISSION D ESTIMATION DES BUDGETS REQUIS POUR L OPERATIONNALISATION DES 5 AXES DU PLAN STRATEGIQUE DE DEVELOPPEMENT DU SECTEUR DES MINES 2016-2021 DE LA RDC","2016-11-15T00:00:00.000","C2D SERVICES","Canada","CA","7500.0","PROMINES NO. 04-064/2016"
"2022-09-02T00:00:00.000","2018","Eastern and Southern Africa","Congo, Democratic Republic of","ZR","P106982","DRC-Growth with Governance in the Mineral Sector","Consultant Services","Single Source Selection","Education;Energy and Extractives","1551911","Mission d organisation et mise en pratique du plan de Formation continue du Ministere des Mines 2017- 2018.","2017-09-14T00:00:00.000","CIDE INC.","Canada","CA","150000.0","PROMINES NO. 04-073/2017"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Burundi","BI","P133610","BI-Jiji and Mulembwe Hydropower","Consultant Services","Consultant Qualification  Selection","Energy and Extractives","1548344","Surveillance des travaux des am&#195;&#402;&#198;&#8217;&#195;&#8224;&#226;&#8364;&#8482;&#195;&#402;&#226;&#8364;&#353;&#195;&#8218;&#194;&#169;nagements hydroelectriques de Jiji et Mulembwe et de distribution ainsi que des postes associ &#195;&#402;&#198;&#8217;&#195;&#8224;&#226;&#8364;&#8482;&#195;&#402;&#226;&#8364;&#353;&#195;&#8218;&#194;&#169; s","2017-06-27T00:00:00.000","AECOM CONSULTANTS INC","Canada","CA","6970553.0","40/I.C.1/PHJIMU/2017"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Congo, Democratic Republic of","ZR","P106982","DRC-Growth with Governance in the Mineral Sector","Consultant Services","Consultant Qualification  Selection","Education;Energy and Extractives","1548272","FORMATION DES FORMATEURS POUR LE PROGRAMME DE FORMATION AU SEIN DU MINISTERE DES MINES POUR LA PERIODE 2017-2018","2016-10-24T00:00:00.000","CIDE INC.","Canada","CA","186500.0","NO. 04-059/PROMINES/2016"
"2022-09-02T00:00:00.000","2017","EAST ASIA AND PACIFIC","Mongolia","MN","P122320","Ulaanbaatar Clean Air Project","Consultant Services","Direct Selection","Energy and Extractives;Public Administration;Industry, Trade and Services","1547741","CERAMIC LINING TECHNICAL ASSISTANCE","2017-06-12T00:00:00.000","CRISPIN PEMBERTON-PIGOTT","Canada","CA","96000.0","C-5039-MN//KLTA-01"
"2022-09-02T00:00:00.000","2017","Western and Central Africa","Burkina Faso","BF","P124648","Mineral Development Support Project","Consultant Services","Quality And Cost-Based Selection","Education;Energy and Extractives","1544867","Cartographie geologique de revision a&#194;&#160; l'echelle 1/200 000 de dix feuilles et synthese geologique a&#194;&#160; 1/1000 000 jusqu'a&#194;&#160; date s ignature contrat jusqu'a&#194;&#160; la tenue d'un atelier final en mars 17","2016-11-21T00:00:00.000","GROUPEMENT EFFIGIS GEO-SOLUTION","Canada","CA","3695292.0","NÂ° 26/00/02/03/2016/00009/MEMC"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Haiti","HT","P127203","Rebuilding Energy Infrastructure and Access","Civil Works","International Competitive Bidding","Energy and Extractives","1544737","MISSION D&#226;&#8364;&#8482;INGENIERIE ET DE SUPERVISION DES TRAVAUX MOYENNE ET BASSE TENSION EN PROVINCES","2016-12-05T00:00:00.000","WSP CANADA INC","Canada","CA","1540690.0","AOI/CS-03-14"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Madagascar","MG","P151785","MG-Electricity Sec Operations & Governance Improvement Project(ESOGIP)","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives","1544463","MISE EN OEUVRE DE LA STRUCTURE ORGANISATIONNELLE DE LA JIRAMA","2016-11-29T00:00:00.000","GROUPE DE GOUVERNANCE STRATÉGIQUE INC","Canada","CA","440969.0","N.C0490"
"2022-09-02T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Turkiye",,"P151934","EU/IPA Energy Sector Technical Assistance Program - Phase 2 Project","Consultant Services","Consultant Qualification  Selection","Energy and Extractives","1543848","Consulting Services for Pilot Project for Hydro Power Plant Facilities","2017-03-15T00:00:00.000","HATCH LTD","Canada","CA","384214.0","EU/IPA13 / CS-01.A"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Congo, Democratic Republic of","ZR","P106982","DRC-Growth with Governance in the Mineral Sector","Consultant Services","Quality And Cost-Based Selection","Education;Energy and Extractives","1542061","MISSION D&#195;&#162;  ASSISTANCE TECHNIQUE POUR LA DETERMINATION ET DEVELOPPEMENT DES NOUVEAUX FLUX DE TRAVAIL ET D&#195;&#162;  INFORMATION ET DES PROCEDURES ADMINISTRATIVES EN ACCORD AVEC LA NOUVELLE ORGANISATION DU M","2016-07-04T00:00:00.000","IDEA INTERNATIONAL","Canada","CA","225225.0","PROMINES NÃÂ°04 Ã¢Â¬Â"
