"data_update_date","project_id","project_name","wb_region","country","country_lending_group","country_fcs_status","country_fcs_lending_group","practice_group","global_practice","agreement_type","lending_instrument_type","approval_fy","final_closing_fy","project_length","project_status","project_volume","evaluation_type","outcome","quality_at_entry","quality_of_supervision","bank_performance","m_e_quality"
"2021-12-15T00:00:00.000","P003309","POWER III","AFE","Zimbabwe","IDA","Non-FCS","IDA non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1994","2000","7","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003318","PARK REHAB & CONSERV","AFE","Zimbabwe","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IDA","IPF","1998","2002","5","C","less than 10 million","Implementation Completion Report Review",,"SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003331","AGR SRVC & MGMT","AFE","Zimbabwe","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Agriculture and Food","IDA","IPF","1998","2002","5","C","less than 10 million","Implementation Completion Report Review","UNSATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003333","STI","AFE","Zimbabwe","IDA","Non-FCS","IDA non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1993","2001","9","C",">=50 millon & <100 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P003402","NATURE RESERVES MANAGEMENT PROJECT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","GEF","IPF","1995","2002","8","C",">=10 million & <25 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","HIGHLY SATISFACTORY","SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P003409","CN THIRD ODS PHASE OUT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","MONT","IPF","1995","2009","15","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P003473","ZHEJIANG MULTICITIES DEVELOPMENT PROJECT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IDA","IPF","1993","2003","11","C",">=100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003493","Inland Waterways","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1995","2001","7","C",">=100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003502","CN-RURAL HEALTH MANPOWER (HLTH4)","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1994","2001","8","C",">=100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003504","HEBEI/HENAN NATIONAL","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1994","2000","7","C",">=100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003507","Ertan II Hydroelectric Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1996","2002","7","C",">=100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003518","GUANGDONG PROV. TRANSPORT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1993","2000","8","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003533","TIANJIN IND. II","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IBRD","IPF","1993","2000","8","C",">=100 million","Implementation Completion Report Review","UNSATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003534","ZHEJIANG PROVINCIAL HIGHWAY PROJECT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1992","2000","9","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003539","CN-Sustainable Coastal Resources Dev.","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IBRD","IPF","1998","2008","11","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","NEGLIGIBLE"
"2021-12-15T00:00:00.000","P003540","Loess Plateau Watershed Rehabilitation Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1994","2003","10","C",">=100 million","Implementation Completion Report Review","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY",
"2021-12-15T00:00:00.000","P003544","CN-EDUC DEV IN POOR PRO","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IDA","IPF","1992","2000","9","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003557","FOREST RESOURCE DEV","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IDA","IPF","1994","2002","9","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003559","AGRIC. SUPPORT SERVI","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Agriculture and Food","IDA","IPF","1993","2001","9","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003561","SICHUAN ADP","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IDA","IPF","1993","2000","8","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003562","XIAOLANGDI MULTIPURPOSE","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1994","2001","8","C",">=100 million","Project Performance Assessment Report","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P003563","ANIMAL FEED","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Agriculture and Food","IBRD","IPF","1996","2002","7","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P003566","CN-BASIC HEALTH (HLTH8)","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1998","2007","10","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","HIGHLY SATISFACTORY","SATISFACTORY","SATISFACTORY","SUBSTANTIAL"
"2021-12-15T00:00:00.000","P003567","CN-EFFECTIVE TEACHING S","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IDA","IPF","1993","2000","8","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003568","Tianjin Urban Development and Environment Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1992","2001","10","C",">=100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003569","Shanghai-Zhejiang Hwy","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1996","2002","7","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003570","Railway VI","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1993","2001","9","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003571","CN-7TH RAILWAYS","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1995","2005","11","C",">=100 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P003580","SOUTHERN JIANGSU ENVIRONMENTAL PROTECTION PROJECT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IBRD","IPF","1993","2001","9","C",">=100 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P003581","HENAN PROV. TRANSPORT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1993","2000","8","C",">=100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003585","SHENYANG IND. REFORM","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Governance","IBRD","IPF","1995","2003","9","C",">=100 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P003586","SHANGHAI ENVIRONMENT PROJECT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1994","2003","10","C",">=100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003589","Disease Prevention (Health 7)","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1996","2004","9","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003590","Qinba Mountains Poverty Reduction Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Agriculture and Food","IBRD","IPF","1997","2005","9","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","HIGHLY SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003591","CN - STATE FARMS COMMERCI","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1998","2004","7","C",">=50 millon & <100 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P003592","REF. INST'L.& PREINV","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Governance","IDA","IPF","1993","2004","12","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003593","Songliao Plain Agricultural Development Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Agriculture and Food","IDA","IPF","1994","2002","9","C",">=100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003594","CN-Gansu Hexi Corridor","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1996","2007","12","C",">=100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","UNSATISFACTORY","SATISFACTORY","MODERATELY SATISFACTORY","SUBSTANTIAL"
"2021-12-15T00:00:00.000","P003595","SECOND RED SOILS AREA DEV. PROJECT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Agriculture and Food","IDA","IPF","1994","2002","9","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003596","Yangtze Basin Water Resources Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1995","2004","10","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003597","TAIHU BASIN FLOOD CONTROL PROJECT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1993","2002","10","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003598","LIAONING ENVIRONMENT PROJECT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1995","2004","10","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003599","YUNNAN ENVIRONMENT PROJECT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IBRD","IPF","1996","2005","10","C",">=100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003600","CN-TECHNOLOGY DEVELOPMENT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IBRD","IPF","1995","2003","9","C",">=100 million","Implementation Completion Report Review","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P003602","HUBEI URBAN ENVIRONMENT PROJECT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1996","2005","10","C",">=100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003603","ENTERPRISE HOUSING AND SOCIAL SECURITY REFORM PROJECT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1995","2005","11","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003606","CN-Energy Conservation","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1998","2006","9","C",">=50 millon & <100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003609","SICHUAN GAS DEV & CONSERVATION","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1994","2003","10","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003612","XINJIANG HIGHWAY PROJECT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1995","2001","7","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003614","CN-Guangzhou City Transport","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1998","2008","11","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P003616","CN-Tianhuangping Hydroelectric Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1993","2002","10","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003619","CN-2nd Inland Waterways","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1998","2007","10","C",">=50 millon & <100 million","Implementation Completion Report Review","HIGHLY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY","SUBSTANTIAL"
"2021-12-15T00:00:00.000","P003622","SHANGHAI MTP II","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1994","2001","8","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003623","FINANCIAL SECTOR T.A","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IDA","IPF","1993","2003","11","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003624","CN-INFECTIOUS DISEASES (HLTH5)","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1992","2002","11","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY",
"2021-12-15T00:00:00.000","P003626","CN-FUJIAN PROV HWY","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1994","2004","11","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003627","Grain Distribution and Marketing Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Agriculture and Food","IBRD","IPF","1993","2003","11","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003632","ENVIRONMENTAL TECHNICAL ASSISTANCE PROJECT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IDA","IPF","1993","2004","12","C",">=25 million & <50 million","Project Performance Assessment Report","SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY",
"2021-12-15T00:00:00.000","P003633","TELECOMMUNICATIONS","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1994","2000","7","C",">=100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003634","CN-MATERNAL CHILD HEALT(HLTH6)","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1995","2002","8","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003635","Vocational Education Reform Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IBRD","IPF","1997","2003","7","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003636","CN-BASIC EDUC IN POOR & MINORITY AREA II","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IDA","IPF","1995","2001","7","C",">=100 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003637","NATIONAL RURAL WATER SUPPLY PROJECT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IDA","IPF","1997","2006","10","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003638","SEEDS SECTOR COMMERCIALIZATION PROJECT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Agriculture and Food","IBRD","IPF","1996","2003","8","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003639","Southwest Poverty Reduction Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Human Development","Social Protection & Jobs","IBRD","IPF","1995","2004","10","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003641","CN-Yangzhou Thermal Power","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1994","2003","10","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003642","CN-ZHEJIANG POWER DEVT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1995","2004","10","C",">=100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","HIGHLY SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003643","CN-Second Xinjiang Highway Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1997","2004","8","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003644","CN - XIAOLANGDI RESETTLEMENT","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1994","2004","11","C",">=100 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","HIGHLY SATISFACTORY","SATISFACTORY","SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P003646","Chongqing Industrial Pollution Control and Reform Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1996","2003","8","C","less than 10 million","Implementation Completion Report Review","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003647","China Economic Law Reform -LEGEA","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Governance","IDA","IPF","1995","2004","10","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003648","Second Shanghai Sewerage Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1996","2004","9","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003649","Shanxi Poverty Alleviation Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Agriculture and Food","IDA","IPF","1996","2004","9","C",">=100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P003650","China Tuoketuo Thermal Power Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1997","2006","10","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003652","CN-2nd Shaanxi Prov Hwy","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1996","2003","8","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003653","China Container Transport Project","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1999","2005","7","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003654","CN-Nat Hwy2/Hunan-Guangdong","EAP","China","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1997","2005","9","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003700","Solar Home Systems","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Infrastructure","Energy & Extractives","GEF","IPF","1997","2004","8","C","less than 10 million","Implementation Completion Report Review","UNSATISFACTORY","HIGHLY SATISFACTORY","SATISFACTORY","HIGHLY SATISFACTORY",
"2021-12-15T00:00:00.000","P003701","Montreal Protocol Ozone Depleting Substances Phaseout Investment Project","EAP","Indonesia","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","MONT","IPF","1995","2011","17","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","MODERATELY SATISFACTORY","SATISFACTORY","MODERATELY SATISFACTORY","SUBSTANTIAL"
"2021-12-15T00:00:00.000","P003860","TREECROPS SMALLHOLDE","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Agriculture and Food","IBRD","IPF","1992","2000","9","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P003890","Semarang Surakarta Urban Development Project","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1994","2002","9","C",">=100 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003910","SUMATERA AND KALIMANTAN POWER","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1994","2001","8","C",">=100 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003914","THIRD COMMUNITY HEALTH AND NUTRITION PROJECT","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Human Development","Health, Nutrition & Population","IBRD","IPF","1993","2001","9","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003916","SURALAYA THERMAL POWER","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1992","2000","9","C",">=100 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","HIGHLY SATISFACTORY","SATISFACTORY",
