"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618134","Consultancy Services as Clerk of Works","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","14526.0","MW-MOEST-16449-CS-INDV-1"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154803","Malawi Floods Emergency Recovery","Civil Works","Request for Quotations","Education;Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1618137","Rehabilitation of Koloti School in Zomba","2018-02-07T00:00:00.000","MIC CONSTRUCTION","Republic of Malawi","MW","64674.0","MW-MOFED-1319-CW-RFQ-10"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618144","Consultancy Services as Clerk of Work","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","5427.0","MW-MOEST-16449-CS-INDV-KWENDA"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618145","Consultancy services as Clerk of Works","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","14526.0","MW-MOEST-16449-CS-INDV-20"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618151","Consultancy services as Clerk of Works","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","14526.0","MW-MOEST-16449-CS-INDV-14"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P117617","Malawi: Shire River Basin Management Program (Phase-I) Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","1548761","Contract for Consultancy Services to Conduct a Study to Enhance the Potential for Nature Based Tourism","2017-07-28T00:00:00.000","SOLIMAR INTERNATIONAL","United States of America","US","219661.0","MW-SRBMP-18320-CS-QCBS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P133620","Strengthening Safety Nets Systems - MASAF IV","Goods","Request for Quotations","Education;Social Protection;Agriculture, Fishing and Forestry","1549043","Contract for supply of Hand Held GPS- 100 In Number","2017-08-07T00:00:00.000","TERA GENERAL DEALERS","Republic of Malawi","MW","130000.0","MW-LDF-TST-18312-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618156","Consultancy Service as Clerk of Works","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","15133.0","MW-MOEST-16449-CS-INDV-12"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618159","Consultancy services as Clerk of Works","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","5427.0","MW-MOEST-16449-CS-INDV-22"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618160","Consultancy Services as Clerk of Works","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","5427.0","MW-MOEST-16449-CS-INDV-7"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P133620","Strengthening Safety Nets Systems - MASAF IV","Goods","Request for Quotations","Education;Social Protection;Agriculture, Fishing and Forestry","1549204","Contract for  Road Templates for District Councils","2017-08-09T00:00:00.000","ZIDONI CIVIL AND BUILDING CONTRACTORS , PO BOX 250, MPONELA, MALAWI","Republic of Malawi","MW","90094.0","MW-LDF-TST-18833-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P133620","Strengthening Safety Nets Systems - MASAF IV","Consultant Services","Direct Selection","Education;Social Protection;Agriculture, Fishing and Forestry","1549254","Technical Audit and Beneficiary Verification for Social Cash Transfer for Dedza and Nkhatabay","2017-08-01T00:00:00.000","EVIDENCE FOR CHANGE SOLUTIONS","Republic of Malawi","MW","79000.0","MW-LDF-TST-18843-CS-CDS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P160533","Digital Malawi Program Phase I: Malawi Digital Foundations Project","Consultant Services","Quality And Cost-Based Selection","Information and Communications Technologies","1549476","Provision of Regulatory Advisory Services (Consultancy)","2017-08-28T00:00:00.000","MACMILLAN KECK ATTORNEYS AND SOLICITORS","United States of America","US","282480.0","PPPC/DIGMAP/CONS/11"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P160533","Digital Malawi Program Phase I: Malawi Digital Foundations Project","Consultant Services","Quality And Cost-Based Selection","Information and Communications Technologies","1549478","Provision of Consultancy Services to develop the Enterprise Architecture and Interoperability Framework","2017-09-04T00:00:00.000","LEADING ASSOCIATES","United States of America","US","359192.0","PPC/DIGMAP/CONS/06"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P160533","Digital Malawi Program Phase I: Malawi Digital Foundations Project","Consultant Services","Quality And Cost-Based Selection","Information and Communications Technologies","1549482","Provision of Consultancy Services to Develop a National Broadband Strategy for Malawi","2017-08-30T00:00:00.000","INTER CONNECT COMMUNICATIONS","United Kingdom of Great Britain and Nort","GB","180500.0","PPPC/DIGMAP/CONS/13"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618161","Consultancy Services as Clerk of Works","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","14526.0","MW-MOEST-16449-CS-INDV-8"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618164","Consultancy services as Clerk of Works","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","14526.0","MW-MOEST-16449-CS-INDV-15"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618165","Consultancy Service as Clerk of Works","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","14526.0","MW-MOEST-16449-CS-INDV-5"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618182","Consultancy Service as Clerk of Works","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","15133.0","MW-MOEST-16449-CS-INDV-9"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618167","Consultancy services as Clerk of Works","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","5427.0","MW-MOEST-16449-CS-INDV-13"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Civil Works","Request for Quotations","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1574348","Rehabilitation of Office Block at PIU OFFICES","2017-10-10T00:00:00.000","TWIN TOWERS CONSTRUCTION","Republic of Malawi","MW","81140.0","MW-MOFED-19574-CW-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154803","Malawi Floods Emergency Recovery","Goods","Request for Bids","Education;Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1591547","Supply and delivery of Leaners Desks","2017-10-30T00:00:00.000","CHOMA ENTERPRICE","Republic of Malawi","MW","123279.0","MW-MOFED-1295-GO-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P131660","Skills Development Project","Consultant Services","Individual Consultant Selection","Education","1565241","Consultancy Services to conduct Tracer studies for College of Medicine and Lilongwe University of Agriculture & Natural Resources (LUANAR)","2017-09-10T00:00:00.000","Individual Consultant","World","1W","33850.0","MW-NCHE-19660-CS-INDV"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P117617","Malawi: Shire River Basin Management Program (Phase-I) Project","Consultant Services","Direct Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","1549767","Hydrological and Water Quality (Aquifer) Mapping","2017-09-18T00:00:00.000","COUNCIL FOR GEOSCIENCES","Republic of South Africa","ZA","1003021.0","MW-SRBMP-18325-CS-CDS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618169","Consultancy services as Clerk of Works","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","14526.0","MW-MOEST-16449-CS-INDV-19"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618170","Consultancy Services as Clerk of Works","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","14526.0","MW-MOEST-16449-CS-INDV-3"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154803","Malawi Floods Emergency Recovery","Civil Works","Request for Bids","Education;Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1591843","Construction of Chingoli and Chikonje Primary Schools","2017-10-17T00:00:00.000","RAY CONSTRUCTION","Republic of Malawi","MW","199328.0","MW-MOFED-1334-CW-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P117617","Malawi: Shire River Basin Management Program (Phase-I) Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","1549893","Biodiversity and Protected Areas Specialist for the Shire River Basin Management Project","2017-09-22T00:00:00.000","Individual Consultant","World","1W","588815.0","MW-SRBMP-18375-CS-INDV"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618173","Consultancy services as Clerk of Work","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","14526.0","MW-MOEST-16449-CS-INDV-16"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P117617","Malawi: Shire River Basin Management Program (Phase-I) Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","1549926","Consultancy Services for Consolidated Monitoring and Evaluation","2017-09-26T00:00:00.000","SMEC INTERNATIONAL PTY LTD","Commonwealth of Australia","AU","3859835.0","MW-SRBMP-18293-CS-QCBS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P133620","Strengthening Safety Nets Systems - MASAF IV","Goods","Request for Quotations","Education;Social Protection;Agriculture, Fishing and Forestry","1550701","PROCUREMENT OF IEC MATERIALS , DIARIES, CALENDARS AND NOTEBOOKS FOR 2018","2017-09-04T00:00:00.000","CORPORATE COLOURS  LIMITED , PO BOX  3499, BLANTYRE , TEL 01 879 575","Republic of Malawi","MW","57052.0","MW-LDF-TST-18607-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Goods","Direct Selection","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1550940","Supply and Delivery of  Foot and Mouth Disease (FMD)  Vaccine","2017-09-12T00:00:00.000","BOTWANA VACCINE INSTITUTE (BVI)","Republic of Botswana","BW","25678.0","MW-MOFED-19386-GO-DIR"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P122616","Malawi - Financial Sector Technical Assistance Project","Consultant Services","Individual Consultant Selection","Financial Sector","1550944","Consultancy to assist with the development of a legislation and implementation arrangements for the establishment of an independent Alternative Dispute resolution (ADR)","2017-10-24T00:00:00.000","Individual Consultant","United Kingdom of Great Britain and Nort","GB","59650.0","MW-RBM-12498-CS-INDV"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P160533","Digital Malawi Program Phase I: Malawi Digital Foundations Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies","1551097","Cabinet Workshop Facilitator","2017-10-16T00:00:00.000","Individual Consultant","World","1W","15000.0","MW-PPPC-27626-CS-INDV"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P160533","Digital Malawi Program Phase I: Malawi Digital Foundations Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies","1551512","E-Government Procurement Advisor","2017-11-21T00:00:00.000","Individual Consultant","Republic of India","IN","150000.0","PPPC/DIGMAP/CONS/15"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P160533","Digital Malawi Program Phase I: Malawi Digital Foundations Project","Goods","Request for Quotations","Information and Communications Technologies","1552118","Supply of Hand Held GPS for Digital mapping","2017-11-21T00:00:00.000","COMPUTER SYSTEMS MALAWI LIMITED","Republic of Malawi","MW","15006.0","MW-PPPC-35171-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P160533","Digital Malawi Program Phase I: Malawi Digital Foundations Project","Goods","Request for Quotations","Information and Communications Technologies","1552155","Supply of Lap tops for Digital mapping","2017-11-17T00:00:00.000","S J SUPPLIES","Republic of Malawi","MW","7528.0","MW-PPPC-35174-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P158805","Lower Shire Valley Landscape Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576218","Globe Electronics was awarded contract to supply 2 laptops at the contract price of MK2,539,999.99","2018-06-12T00:00:00.000","GLOBE ELECTRONICS LIMITED","Republic of Malawi","MW","3480.0","MW-MOAIWD-42380-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Goods","Request for Bids","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1552276","SUPPLY AND DELIVERY OF UREA FERTILIZER","2017-11-29T00:00:00.000","ETG INPUT LTD,","Republic of Malawi","MW","784771.0","MW-MOFED-19376-GO-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Goods","Request for Bids","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1552295","Supply and Delivery of Maize Seed","2017-11-29T00:00:00.000","MONSANTO MALAWI","Republic of Malawi","MW","149011.0","MW-MOFED-19375-GO-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Civil Works","Request for Quotations","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1592176","Drilling of 10 x Boreholes in Dedza District","2018-04-23T00:00:00.000","WATER TECH DRILLING CONTRACTORS","Republic of Malawi","MW","104462.0","MW-MOFED-19568-CW-RFB-C"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Goods","Request for Bids","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1552296","Supply and Delivery of Maize Seed-LOT 2","2017-11-29T00:00:00.000","MONSANTO MALAWI","Republic of Malawi","MW","168359.0","MW-MOFED-19375-GO-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Civil Works","Request for Quotations","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1592180","Drilling of Boreholes in 20x Kasungu Districts","2018-04-23T00:00:00.000","FISD LIMITED","Republic of Malawi","MW","100602.0","MW-MOFED-19568-CW-RFB-A"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Civil Works","Request for Quotations","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1592187","Drilling of 20x Borehole in Dowa District","2018-04-23T00:00:00.000","FISD LIMITED","Republic of Malawi","MW","100602.0","MW-MOFED-19568-CW-RFB-A1"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Civil Works","Request for Quotations","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1592188","Drilling of 20 x Boreholes in Chiradzulu District","2018-04-23T00:00:00.000","EVERFRESH INVESTMENT","Republic of Malawi","MW","104052.0","MW-MOFED-19568-CW-RFB-B"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Civil Works","Request for Quotations","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1592189","Drilling of 20 x Boreholes in Mzimba District","2018-04-23T00:00:00.000","SEMPHA INVESTMENT","Republic of Malawi","MW","106835.0","MW-MOFED-19568-CW-RFB-D"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Goods","Request for Bids","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1552327","Supply and Delivery of Seed Lot 3","2017-11-29T00:00:00.000","MONSANTO MALAWI","Republic of Malawi","MW","119396.0","MW-MOFED-19375-GO-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Civil Works","Request for Bids","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1552410","Drilling of High Yielding Boreholes including Siting and Development, Transmission Pipes and Solar Sets. Lot 2","2017-12-05T00:00:00.000","FISD LIMITED","Republic of Malawi","MW","778608.0","MW-MOFED-19540-CW-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Civil Works","Request for Bids","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1552412","Sitting , Drilling and equipping of 16(Sixteen) High yielding Boreholes","2017-11-28T00:00:00.000","FISD LIMITED","Republic of Malawi","MW","855420.0","MW-MOFED-19536-CW-RFB"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Consultant Services","Consultant Qualification  Selection","Transportation;Agriculture, Fishing and Forestry","1593569","Procurement of Consultancy services to Conduct Baseline Survey","2019-02-08T00:00:00.000","SALEPHERA CONSULTING LTD","Republic of Malawi","MW","93879.0","MW-ASWAP II-85937-CS-CQS"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Consultant Services","Individual Consultant Selection","Transportation;Agriculture, Fishing and Forestry","1593576","Procurement of Consultancy services to conduct a legume demand study","2019-02-08T00:00:00.000","Individual Consultant","Republic of Malawi","MW","20843.0","MW-ASWAP II-85938-CS-INDV"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Goods","Request for Bids","Transportation;Agriculture, Fishing and Forestry","1593597","Procurement of motor vehicles","2019-05-29T00:00:00.000","TOYOTA MALAWI LIMITED","Republic of Malawi","MW","195357.0","MW-ASWAP II-61975-GO-RFB"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Civil Works","Request for Bids","Education","1593801","Construction of Classroom Blocks, Latrines and Water Points at Mikombo, Macheu, Chindole and Finish Schools","2019-03-15T00:00:00.000","PROJECT BUILDING CONTRACTORS","Republic of Malawi","MW","449779.0","MW-MOEST-30352-CW-RFB"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Goods","Request for Quotations","Education","1593830","Supply and Delivery of 2019 Calendars ad Diaries","2018-11-28T00:00:00.000","CAPITAL PRINTING PRESS","Republic of Malawi","MW","4435.0","MW-MOEST-117597-GO-RFQ"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Goods","Request for Quotations","Transportation;Agriculture, Fishing and Forestry","1594039","Procurement of protective gear","2019-05-23T00:00:00.000","BESTWAY","Republic of Malawi","MW","53313.0","MW-ASWAP II-82137-GO-RFQ"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Non-consulting Services","Request for Quotations","Transportation;Agriculture, Fishing and Forestry","1594064","Procurement of insurance services","2018-11-01T00:00:00.000","GUARDIAN INSURANCE SERVICES","Republic of Malawi","MW","25236.0","MW-ASWAP II-82870-NC-RFQ"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Goods","Request for Quotations","Transportation;Agriculture, Fishing and Forestry","1594069","Procurement of APES Equipment-Scales","2018-12-17T00:00:00.000","UNIVERSAL TRADING COMPANY","Republic of Malawi","MW","856967.0","MW-ASWAP II-82926-GO-RFQ"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P163794","Lilongwe Water and Sanitation Project","Goods","Request for Quotations","Water, Sanitation and Waste Management","1594088","Supply and Installation of ArcGIS Software and Accessories","2019-03-18T00:00:00.000","MOVESECURE AFRICA","Republic of Malawi","MW","32047.0","MW-LWSP-31336-GO-RFQ"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P163794","Lilongwe Water and Sanitation Project","Goods","Direct Selection","Water, Sanitation and Waste Management","1594101","SUPPLY, INSTALLATION, TESTING AND COMMISSIONING OF INTEGRATED PROJECT FINANCIAL MANAGEMENT SYSTEM","2019-05-05T00:00:00.000","SS CONSULTING","Republic of Mauritius","MU","84204.0","MW-LWSP-87144-GO-DIR"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Goods","Request for Quotations","Education","1594624","Printing and Supply of School Registers","2018-11-01T00:00:00.000","FATTANI PRINTERS LIMITED","Republic of Malawi","MW","95127.0","MW-MOEST-78219-GO-RFQ"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Goods","Request for Bids","Transportation;Agriculture, Fishing and Forestry","1594801","Procurement of NAMIS Equipment-Desktops","2019-04-24T00:00:00.000","BUSINESS MACHINES LIMITED","Republic of Malawi","MW","18802.0","MW-ASWAP II-85974-GO-RFB 3"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Goods","Request for Bids","Transportation;Agriculture, Fishing and Forestry","1594804","Procurement of NAMIS Equipment- Laptops","2019-05-15T00:00:00.000","BUSINESS MACHINES LIMITED","Republic of Malawi","MW","121594.0","MW-ASWAP II-85974-GO-RFB 1"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Goods","Request for Bids","Transportation;Agriculture, Fishing and Forestry","1594806","Procurement of NAMIS Equipment-Tablets and Routers","2019-04-24T00:00:00.000","E TECH SYSTEMS","Republic of Malawi","MW","312704.0","MW-ASWAP II-85974-GO-RFB"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P163582","Lower Shire Valley Landscape Project","Goods","Request for Bids","Agriculture, Fishing and Forestry","1594842","Supply and delivery of motor grader","2019-06-18T00:00:00.000","FARMING & ENGINEERING SERVICES","Republic of Malawi","MW","183889.0","MW-LSVLP-69484-GO-RFB"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P163582","Lower Shire Valley Landscape Project","Goods","Request for Bids","Agriculture, Fishing and Forestry","1594853","Supply and Delivery of Motor Bikes","2019-06-18T00:00:00.000","TECHNO WORLD","Republic of Malawi","MW","62471.0","MW-LSVLP--87325-GO-RFB"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Civil Works","Request for Bids","Education","1595026","Construction of Classroom Blocks, Latrines and Water Points at Nsinjiri and Chisawa Primary Schools","2019-03-15T00:00:00.000","PANGANO BUILDING CONTRACTORS","Republic of Malawi","MW","233989.0","MW-MOEST-30942-CW-RFB"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Civil Works","Request for Bids","Education","1595309","Construction of Classroom Blocks, Latrines and Water Points at Mpapa, Ntiya and Taliya Schools","2019-03-15T00:00:00.000","PROJECT BUILDING CONTRACTORS","Republic of Malawi","MW","431230.0","MW-MOEST-30936-CW-RFB"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Civil Works","Request for Bids","Education","1595314","Construction of Classroom Blocks, Latrines and Water Points at Mkwera, Mwaye and Nanjiwa Schools in Mangochi","2019-03-15T00:00:00.000","PANGANO BUILDING CONTRACTORS","Republic of Malawi","MW","353018.0","MW-MOEST-30938-CW-RFB"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P158434","Malawi Agricultural Commercialization Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1595866","Social Safeguards Specialist","2019-05-06T00:00:00.000","Individual Consultant","Republic of Malawi","MW","75986.0","MW-MOAIWD-89371-CS-INDV"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P158434","Malawi Agricultural Commercialization Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1595888","Environmental Safeguards Specialist","2019-06-03T00:00:00.000","Individual Consultant","Republic of Malawi","MW","75986.0","MW-MOAIWD-89377-CS-INDV"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P158434","Malawi Agricultural Commercialization Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1595890","Agribusiness Specialist","2019-06-30T00:00:00.000","Individual Consultant","Republic of Malawi","MW","45748.0","MW-MOAIWD-89376-CS-INDV"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Malawi","MW","P158434","Malawi Agricultural Commercialization Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1595891","Trade Facilitation Specialist","2019-05-06T00:00:00.000","Individual Consultant","Republic of Malawi","MW","45748.0","MW-MOAIWD-89375-CS-INDV"
