"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1615641","LOT 8 - Platform&#259; de depozitare a gunoiului de grajd &#238;n comuna Rosia, jud. Sibiu","2020-05-26T00:00:00.000","SC IMPA&I SRL","Romania","RO","306164.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1615640","LOT 4 - Platform&#259; de depozitare gunoi de grajd &#238;n comuna Dragus, judetul Brasov","2020-05-26T00:00:00.000","SC IMPA&I SRL","Romania","RO","250723.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1612519","LOT 5 - Construire platform&#259; de depozitare a gunoiului de grajd &#238;n comuna Ipatele, jud. Iasi","2020-04-22T00:00:00.000","SC LAURENTIU H SRL","Romania","RO","599249.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1612518","LOT 1 - Construire platform&#259; de depozitare a gunoiului de grajd &#238;n comuna Bichis, jude&#539;ul Mures","2020-04-22T00:00:00.000","SC LAURENTIU H SRL","Romania","RO","210922.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1612516","Lotul 8 - Platform&#259; de depozitare a gunoiului de grajd &#238;n Horodnic de Sus, jud. Suceava","2020-04-22T00:00:00.000","SC IOMICAR SRL","Romania","RO","174533.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1612515","Lotul 6 - Construire platform&#259; de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n Sl&#259;tioara, jud. V&#226;lcea","2020-04-22T00:00:00.000","SC BRACO ENGINEERING SRL","Romania","RO","217493.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1612514","Lotul 2 - Construire platform&#259; de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n comuna Tiha B&#226;rg&#259;ului, jud. Bistri&#539;a-N&#259;s&#259;ud","2020-04-22T00:00:00.000","SC BRACO ENGINEERING SRL","Romania","RO","208379.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1612513","Lotul 1 - Construire platform&#259; de depozitare a gunoiului de grajd &#238;n comuna Coarnele Caprei, jude&#539;ul Ia&#537;i","2020-04-22T00:00:00.000","SC BRACO ENGINEERING SRL","Romania","RO","215481.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1612509","LOT 7 - Platform&#259; de depozitare gunoi de grajd &#238;n comuna Rociu, jud. Arges","2020-04-22T00:00:00.000","SC REPARATII MODRENIZARI RETEHNOLOGIZARI ARGES SRL","Romania","RO","216619.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1612504","Lotul 4 - Platform&#259; de depozitare gunoi de grajd &#238;n comuna Turburea, jud. Gorj","2020-05-26T00:00:00.000","SC PAVAJ GRUP SRL","Romania","RO","190297.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1612503","Lotul 7 - Platform&#259; de depozitare gunoi de grajd &#238;n comuna Dumbr&#259;veni, jud. Suceava","2020-04-22T00:00:00.000","SC BRACO ENGINEERING SRL","Romania","RO","246011.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1600807","Lot 3: Platform&#259; de depozitare gunoi de grajd &#238;n comuna &#538;ib&#259;ne&#537;ti, jude&#539;ul Ia&#537;i","2019-11-27T00:00:00.000","SC DRUM CONSTRUCT SRL","Romania","RO","217078.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1599896","Lot 4: Platform&#259; de depozitare a gunoiului de grajd &#238;n comuna Jucu, jude&#355;ul Cluj","2019-11-14T00:00:00.000","SC SOCOT SA","Romania","RO","262636.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1599895","Lot 2: Construire platform&#259; de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n comuna Mo&#537;na, jude&#539;ul Ia&#537;i","2019-11-15T00:00:00.000","SC CONPRIF SA","Romania","RO","284880.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1598778","Lot 5: Construirea unei platforme de depozitare &#537;i gospod&#259;rire a gunoiului de grajd, comuna Sadova, jude&#539;ul Dolj","2019-10-29T00:00:00.000","SC CASSAS SRL","Romania","RO","243655.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1598777","Lotul 2
Construirea unei platforme de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n ora&#537;ul Miercurea Nirajului, jude&#539;ul Mure&#537;","2019-10-25T00:00:00.000","SC SOCOT SA","Romania","RO","308338.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1598774","Lot 4: Construirea unei platf comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#537;i dotarea cu echip pt dezvoltarea amenaj&#259;rilor destinate depozit&#259;rii gunoiului de grajd, com. R&#238;mnicelu, BZ","2019-10-25T00:00:00.000","SC CONPRIF SA","Romania","RO","228825.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1598773","Lot 7: Construirea unei platforme de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n comuna Voitinel, jude&#539;ul Suceava","2019-10-25T00:00:00.000","SC CONPRIF SA","Romania","RO","217203.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1598768","Lot 3: Construirea unei platforme comunale de depozitare a gunoiului de grajd &#238;n comuna Moroeni, jude&#355;ul D&#226;mbovi&#355;a","2019-10-25T00:00:00.000","SC CONPRIF SA","Romania","RO","199309.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1598756","Lotul 1
Construirea unei platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n comuna Bato&#537;, jude&#539;ul Mure&#537;","2019-10-25T00:00:00.000","SC SOCOT SA","Romania","RO","294632.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1598742","Lot 3: Construirea unei platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd in sat Trepteni, comuna Vitomire&#537;ti, jud. Olt","2019-09-11T00:00:00.000","SC CONCAS SA","Romania","RO","232097.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1598738","Lot 8: Construire platform&#259; comunal&#259; de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#537;i dotarea cu echipamente pentru dezvoltarea amenaj&#259;rilor destinate depozit&#259;rii gunoiului de grajd, &#238;n comuna Ghe","2019-09-12T00:00:00.000","SC CONPRIF SA","Romania","RO","182576.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1598737","Lot 7: Construire platform&#259; comunal&#259; de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#537;i dotarea cu echipamente pentru dezvoltarea amenaj&#259;rilor destinate depozitarii gunoiului de grajd, &#238;n comuna M&#259;r","2019-09-11T00:00:00.000","SC ROMOIL 2003 SRL","Romania","RO","277944.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1598734","Lot 2: Construirea unei platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd, comuna Lunge&#537;ti, jude&#539;ul V&#226;lcea","2019-09-11T00:00:00.000","SC CONCAS SA","Romania","RO","280954.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1598721","Lot 1: Construirea unei platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd comuna Galicea, judetul V&#226;lcea","2019-09-11T00:00:00.000","SC CONCAS SA","Romania","RO","237518.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1598716","Lot 5: Platform&#259; de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n comuna Comarna, jude&#539;ul Ia&#537;i","2019-09-12T00:00:00.000","SC CONPRIF SA","Romania","RO","269302.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1594237","Lot 1: Construire platform&#259; comunal&#259; de depozitare &#537;i gospod&#259;rire a gunoiului de grajd, satul Ulmet, comuna Dobrun, jude&#539;ul Olt","2019-09-03T00:00:00.000","SC SOCOT SA","Romania","RO","210626.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1592438","Lot 4: Construirea unei Platforme de colectare si managementul gunoiului de grajd &#238;n localitatea Ciochina, jud. Ialomi&#539;a","2019-07-02T00:00:00.000","SC CONCAS SA","Romania","RO","213002.0"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Romania","RO","P090309","Judicial Reform","Civil Works","International Competitive Bidding","Public Administration","1542903","Civil works - Rehabilitation, Arrangement and Extension of the Sibiu Tribunal Headquarters PHASE II","2016-12-22T00:00:00.000","S.C. ATHENAEUM CONSTRUCT S.A.","Romania","RO","6045401.0"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1542895","Lot 1 and 2: Connections at the sewage systems and WWTP for Salacea and Otomani villages","2016-09-28T00:00:00.000","SC GAVELLA COM SRL","Romania","RO","272194.0"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1541873","Construction of Connections at the sewage system in Ozun commune, Bicfalau and Lisnau villages, Covasna County","2016-09-02T00:00:00.000","SC BAUMAISTER","Romania","RO","244822.0"
