"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Consultant Services","Consultant Qualification  Selection","Financial Sector","1606726","Consultancy services to design and develop an Accounting Policies and Procedures Manual","2020-01-20T00:00:00.000","ERNST AND YOUNG ADVISORY SERVICES (PTY) LIMITED-(ZIMBABWE) (EY)","Republic of Zimbabwe","ZW","179565.0"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Zimbabwe","ZW","P155751","Public Procurement Modernisation Technical Assistance","Non-consulting Services","Direct Selection","Public Administration","1553880","Placement of an Advert in the newspaper","2017-03-10T00:00:00.000","ZIMIND PUBLISHERS PVT LTD","Republic of Zimbabwe","ZW","3490.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1600575","Project completion report preparation","2019-10-31T00:00:00.000","Individual Consultant","Republic of Zimbabwe","ZW","9620.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1553128","Development of Management Effectiveness Tracking Tool (METT)","2017-12-11T00:00:00.000","Individual Consultant","Republic of Zimbabwe","ZW","4080.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1592264","Printing Of Billboards","2019-06-17T00:00:00.000","SYKES SIGNS PVT LTD","Republic of Zimbabwe","ZW","487.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1556693","Supply of gully mapping equipment( Leica total station)","2017-12-12T00:00:00.000","HERSTAL INDUSTRIAL AND MINING SUPPLIES (PVT) LTD","Republic of Zimbabwe","ZW","23805.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Goods","Request for Bids","Financial Sector","1586785","Supply , Installation & Commissioning of Engineering Systems for the Renovation of PFMS Primary Data Centre & Back Up Data Centre","2019-05-15T00:00:00.000","AFRICOM (PVT) LTD","Republic of Zimbabwe","ZW","313532.0"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Zimbabwe","ZW","P155751","Public Procurement Modernisation Technical Assistance","Non-consulting Services","Request for Quotations","Public Administration","1547997","conferencing and accommodation facilities","2017-04-20T00:00:00.000","ANJIN INVESTMENTS (PVT) LTD T/A GOLDEN PEACOCK HOTEL VILLA","Republic of Zimbabwe","ZW","8730.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zimbabwe","ZW","P172176","SPF - Support to Zimbabwe Recovery and Resilience","Consultant Services","Individual Consultant Selection","Public Administration","1685343","Consultancy Service for the DCP ICT Technical Support through the recruitment of a Disaster Information Management Officer","2022-01-25T00:00:00.000","Individual Consultant","Republic of Zimbabwe","ZW","14000.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Public Administration","1557304","Developing specifications for Human Wildlife conflict mitigation measures in Tsholotsho Ward 1,3 and 4","2018-03-20T00:00:00.000","MICHAEL LA GRANGE","Republic of Zimbabwe","ZW","10000.0"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Goods","Request for Quotations","Financial Sector","1581872","Procurement of office Furniture for the OAG","2017-06-01T00:00:00.000","MAXIMISING INVESTMENTS","Republic of Zimbabwe","ZW","49994.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Goods","Request for Quotations","Health","1679841","Supply and installation of MoHCC Video Conferencing for remaining facilities","2021-11-23T00:00:00.000","REDMARK SERVICES (PVT) LTD STEM MAGNETICS","Republic of Zimbabwe","ZW","100448.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1577701","Supply of promotional Materials- Hats and Tshirts","2018-12-12T00:00:00.000","KINGSPORT INVESTMENTS (PVT) LTD","Republic of Zimbabwe","ZW","7059.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Goods","Request for Quotations","Health","1688575","Supply of 12 UPS and 12 Desktops","2022-01-12T00:00:00.000","COMBINED TECHNOLOGIES","Republic of Zimbabwe","ZW","30030.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zimbabwe","ZW","P172176","SPF - Support to Zimbabwe Recovery and Resilience","Consultant Services","Individual Consultant Selection","Public Administration","1692321","Consultancy Services to Review and Upgrade the Zimbabwe National Disaster Risk Management Strategy Draft 2012-2015","2022-03-28T00:00:00.000","Individual Consultant","Republic of Zimbabwe","ZW","15000.0"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Zimbabwe","ZW","P154861","Zimbabwe National Water Project","Goods","Shopping","Water, Sanitation and Waste Management","1545202","Supply of office signage","2016-11-17T00:00:00.000","CRYSTAL SIGNS","Republic of Zimbabwe","ZW","267.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zimbabwe","ZW","P172176","SPF - Support to Zimbabwe Recovery and Resilience","Consultant Services","Individual Consultant Selection","Public Administration","1684075","Consultancy service for the Communication Specialist to Support the Government of Zimbabwe to Enhance","2022-01-10T00:00:00.000","Individual Consultant","Republic of Zimbabwe","ZW","18000.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1578467","Supply of bee keeping materials- bee hives , catch boxes and wax","2018-08-07T00:00:00.000","SAVANNA DELIGHTS T/A PECHGATE DISTRIBUTORS","Republic of Zimbabwe","ZW","72740.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1585152","Supply and Installation of garden fence for 4 gardens","2018-11-22T00:00:00.000","LYNTECH INVESTMENTS T/A TAR & FENCING PROJECTS","Republic of Zimbabwe","ZW","33336.0"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Zimbabwe","ZW","P154861","Zimbabwe National Water Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management","1546276","Contract for the consultancy to undertake the baseline survey for water and sanitation services","2016-12-01T00:00:00.000","PEGASYS STRATEGY AND DEVELOPMENT (PTY) LDA","Republic of South Africa","ZA","342762.0"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Zimbabwe","ZW","P154861","Zimbabwe National Water Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management","1546284","Contract for Water Supply and Sanitation Infrastructure Rehabilitation & Expansion Works Lot 4 Zimunya","2017-03-17T00:00:00.000","ESOR CONSTRUCTION PVT LTD","Republic of South Africa","ZA","1774420.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Goods","Request for Quotations","Financial Sector","1557401","Procurement of workstations for Kiosks","2018-04-09T00:00:00.000","COMPULINK SYSTEMS (PVT) LTD","Republic of Zimbabwe","ZW","45057.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1564801","Supply of Data processing Equipment","2018-07-10T00:00:00.000","STERLING EXPORT CORPORATION","Republic of Zimbabwe","ZW","14373.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zimbabwe","ZW","P172176","SPF - Support to Zimbabwe Recovery and Resilience","Goods","Request for Quotations","Public Administration","1697874","Supply, Delivery and Installation of a Cooling System","2022-06-17T00:00:00.000","EXOCOLD REFRIDGERATION (PVT) LTD","Republic of Zimbabwe","ZW","18650.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Goods","Request for Quotations","Health","1684902","Supply of NPA Printer","2022-01-20T00:00:00.000","NICMART","Republic of Zimbabwe","ZW","11800.0"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Zimbabwe","ZW","P154861","Zimbabwe National Water Project","Consultant Services","Consultant Qualification  Selection","Water, Sanitation and Waste Management","1545518","Conduct a Baseline survey of Water and Sanitation Services to Selected rural growth centers","2016-12-01T00:00:00.000","PEGASYS STRATEGY AND DEVELOPMENT (PTY) LDA","Republic of South Africa","ZA","342762.0"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Zimbabwe","ZW","P154861","Zimbabwe National Water Project","Goods","Shopping","Water, Sanitation and Waste Management","1545192","Supply and Commissioning of an Inverter","2016-12-01T00:00:00.000","POWERVISION","Republic of Zimbabwe","ZW","6918.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Civil Works","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1576393","Contractor gully stabilisation- gabion costruction","2018-10-15T00:00:00.000","BIRTHDAY CONSTRUCTION","Republic of Zimbabwe","ZW","60000.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Consultant Services","Individual Consultant Selection","Health","1702578","To support the Quality Assurance (QA) and Quality Improvement (QI) Directorate within Ministry of Health and Child Care.","2022-05-31T00:00:00.000","Individual Consultant","Republic of Zimbabwe","ZW","2800.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1578468","Supply of bee keeping materials- Plastic buckets","2018-08-07T00:00:00.000","ORGANO SEVEN","Republic of Zimbabwe","ZW","1240.0"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Zimbabwe","ZW","P154861","Zimbabwe National Water Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management","1546282","Contract for Water Supply and Sanitation Infrastructure Rehabilitation & Expansion Works Lot 2 Lupane","2017-03-17T00:00:00.000","ESOR CONSTRUCTION PVT LTD","Republic of South Africa","ZA","3041586.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Goods","Request for Quotations","Health","1633346","Staff laptops","2020-10-27T00:00:00.000","PROSPUTECH ELECTRONICS","Republic of Zimbabwe","ZW","13200.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1584978","Supply and Installation of solar pumping units","2018-12-20T00:00:00.000","BLUEGOLD DRILLING","Republic of Zimbabwe","ZW","36628.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zimbabwe","ZW","P172176","SPF - Support to Zimbabwe Recovery and Resilience","Goods","Request for Quotations","Public Administration","1676285","Supply and Delivery of DRM Awareness Raising ,Promotional Materials and IDDR 2021 Observance","2021-10-06T00:00:00.000","BRALYN LITHO PRINTERS","Republic of Zimbabwe","ZW","5720.0"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Zimbabwe","ZW","P155751","Public Procurement Modernisation Technical Assistance","Non-consulting Services","Direct Selection","Public Administration","1553881","Placement of an advert in the newspaper","2017-03-10T00:00:00.000","DIRECT IMPACT","Republic of Zimbabwe","ZW","4700.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Consultant Services","Direct Selection","Health","1589964","Internal audit contract 2019 awarded to PWC.","2019-07-15T00:00:00.000","PRICEWATERHOUSECOOPERS ADVISORY SERVICES (PRIVATE) LIMITED","Republic of Zimbabwe","ZW","22047.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1590756","Supply of vehicle mobile radio","2019-06-26T00:00:00.000","RADIO SOLUTIONS","Republic of Zimbabwe","ZW","1990.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Public Administration","1592166","Consultancy onnDevelopment of management effectiveness tracking tool (METT) scores for end of project","2019-05-13T00:00:00.000","SIBEKILE MTETWA","Republic of Zimbabwe","ZW","4000.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Consultant Services","Direct Selection","Health","1592523","KPMG contract for 2018 external audit","2019-04-05T00:00:00.000","KPMG","Republic of Zimbabwe","ZW","23000.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Goods","Request for Quotations","Health","1696149","Supply of Fetospoe Plastic handheld x17
Supply of Bathroom Scale x12
Supply of Mechanical Infant Scale x17","2022-04-11T00:00:00.000","'SHREESAI MEDICAL SUPPLIERS P/L","Republic of Zimbabwe","ZW","4394.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Non-consulting Services","Direct Selection","Agriculture, Fishing and Forestry;Public Administration","1559532","Helicopter services for game capture","2017-11-02T00:00:00.000","BONSAIR ZIMBABWE HELICOPTERS","Republic of Zimbabwe","ZW","30000.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Consultant Services","Individual Consultant Selection","Health","1607404","Part-time procurement officer contract up to project end date 31 Dec 19 subject to extension on project extension","2019-11-05T00:00:00.000","Individual Consultant","Republic of Zimbabwe","ZW","9600.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zimbabwe","ZW","P172176","SPF - Support to Zimbabwe Recovery and Resilience","Consultant Services","Least Cost Selection","Public Administration","1670917","Provision of External Audit Services -SPF","2021-09-13T00:00:00.000","BDO CHARTERED ACCOUNTANTS","Republic of Zimbabwe","ZW","15277.0"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Goods","Request for Bids","Financial Sector","1614997","Procurement of ICT Equipment (Desktop computers, laptop computers, server and related software","2017-06-30T00:00:00.000","PLANSON INTERNATIONAL CORPORATION","United States of America","US","631314.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Consultant Services","Direct Selection","Financial Sector","1613817","Development of Interface facility through web services- API between the PFMS/ SAP system and RBZ for data exchange","2020-05-07T00:00:00.000","TWENTY CENTURY SYSTEMS (PVT) LTD","Republic of Zimbabwe","ZW","54409.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Consultant Services","Individual Consultant Selection","Financial Sector","1564030","Development of Rollout of PFMS GM Module to include Donor Funded Projects (DFPs)","2018-07-27T00:00:00.000","Individual Consultant","World","1W","38400.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Consultant Services","Individual Consultant Selection","Financial Sector","1566090","Development of Checklist for monitoring, Supervision and Review of Contracted out Audits","2018-09-18T00:00:00.000","Individual Consultant","Republic of Zimbabwe","ZW","13000.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Goods","UN Agencies (Direct)","Health","1633097","Procurement of Personal Protective Equipment (PPE) and COVID-19 testing cartridges for gene expert machines","2020-08-07T00:00:00.000","UNITED NATIONS DEVELOPMENT PROGRAMME (UNDP)","World","1W","1435052.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zimbabwe","ZW","P172176","SPF - Support to Zimbabwe Recovery and Resilience","Goods","Request for Quotations","Public Administration","1636631","Supply and Delivery of Tablets","2020-11-26T00:00:00.000","ALG WORLD INVESTMENTS (PVT) LTD","Republic of Zimbabwe","ZW","5600.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1569682","Supply of gabion construction tools","2018-07-20T00:00:00.000","INCLUSIVE ENGINEERING","Republic of Zimbabwe","ZW","1642.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Goods","Request for Quotations","Financial Sector","1569210","Procurement of refurbishment materials for Senga Training Centre","2018-10-31T00:00:00.000","NETGRID SOLUTIONS","Republic of Zimbabwe","ZW","5096.0"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Zimbabwe","ZW","P155751","Public Procurement Modernisation Technical Assistance","Non-consulting Services","Request for Quotations","Public Administration","1547996","Conferencing and accommodation facilities for Harare and Bulawayo workshops","2017-04-20T00:00:00.000","RAINBOW TOWERS","Republic of Zimbabwe","ZW","29780.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Consultant Services","Individual Consultant Selection","Health","1652588","Environmental Specialist Contract","2021-03-04T00:00:00.000","Individual Consultant","Republic of Zimbabwe","ZW","28956.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Goods","Direct Selection","Financial Sector","1655545","Supply and Delivery of Laptops for the Office of the Auditor General","2021-05-20T00:00:00.000","OVACODA INVESTMENTS","Republic of Zimbabwe","ZW","21989.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Consultant Services","Individual Consultant Selection","Financial Sector","1654151","Consultancy Services to carry out an end of Project Review for the Public Financial Management Enhancement Project (PFMEP).","2021-04-23T00:00:00.000","Individual Consultant","World","1W","9511.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zimbabwe","ZW","P177168","Piloting social protection and WASH interventions to keep adolescent girls in school in Zimbabwe","Goods","Request for Quotations","Education;Social Protection","1691453","disposable masks","2022-03-03T00:00:00.000","IMPERIUM BRANDING","Republic of Zimbabwe","ZW","10375.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Goods","Request for Quotations","Health","1589915","The contract for Cellone which was selected.","2019-02-25T00:00:00.000","CROSHIRE INVESTMENTS T/A CELLONE ELECTRONICS","Republic of Zimbabwe","ZW","6690.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zimbabwe","ZW","P177168","Piloting social protection and WASH interventions to keep adolescent girls in school in Zimbabwe","Goods","Request for Quotations","Education;Social Protection","1691398","Bath soap","2022-03-14T00:00:00.000","GRACIOUS MEDICALS","Republic of Zimbabwe","ZW","22440.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Consultant Services","Individual Consultant Selection","Health","1652973","Governance Specialist","2021-04-07T00:00:00.000","Individual Consultant","Republic of Zimbabwe","ZW","36711.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Goods","Request for Quotations","Financial Sector","1569285","Procurement of refurbishment materials for Elangeni Training Centre","2018-10-31T00:00:00.000","NETGRID SOLUTIONS","Republic of Zimbabwe","ZW","5096.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1550767","Supply of 2000m3 of gabion stones","2017-10-26T00:00:00.000","WIMFAIR INVESTMENTS PVTLTD T/A DERBYSHIRE STONE","Republic of Zimbabwe","ZW","83996.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1585102","Installation of Internet at Chesa Office","2019-02-11T00:00:00.000","ZOL ZIMBABWE","Republic of Zimbabwe","ZW","2376.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Goods","Request for Quotations","Health","1640767","Video Conferencing System","2020-11-13T00:00:00.000","INNOVATIVE TECHNOLOGIES","Republic of Zimbabwe","ZW","9000.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Consultant Services","Individual Consultant Selection","Health","1633192","Commodities Logistics Officer","2020-09-14T00:00:00.000","Individual Consultant","Republic of Zimbabwe","ZW","2862.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Goods","Request for Quotations","Financial Sector","1633903","Supply and Delivery of Laptops","2020-11-03T00:00:00.000","OVACODA INVESTMENTS","Republic of Zimbabwe","ZW","7900.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zimbabwe","ZW","P155751","Public Procurement Modernisation Technical Assistance","Consultant Services","Direct Selection","Public Administration","1566870","Local Legal Drafting","2018-02-01T00:00:00.000","B.D CROZIER","Republic of Zimbabwe","ZW","23040.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zimbabwe","ZW","P154861","Zimbabwe National Water Project","Goods","Direct Selection","Water, Sanitation and Waste Management","1548797","Procurement of Office Furniture for Contracts Management Expert","2017-07-28T00:00:00.000","TEECHERZ FURNISHERS","Republic of Zimbabwe","ZW","820.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Goods","Request for Quotations","Health","1614825","HPE Proliant DL380 Gen 10 4110 8Core , 32GB Storage Server","2020-05-19T00:00:00.000","COMBINED TECHNOLOGIES","Republic of Zimbabwe","ZW","6500.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1564912","Supply of  one chainsaw","2018-07-13T00:00:00.000","SAWPOWER BLADES PVT LTD","Republic of Zimbabwe","ZW","683.0"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Goods","Request for Quotations","Financial Sector","1561527","Supply and delivery of PMU office furniture","2017-05-30T00:00:00.000","MAXIMISING INVESTMENTS","Republic of Zimbabwe","ZW","9480.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Consultant Services","Direct Selection","Health","1607411","Grace Chawheta for Finance and Administration Specialist","2019-11-01T00:00:00.000","RUVIMBIKO GRACE CHAWHETA","Republic of Zimbabwe","ZW","14980.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Consultant Services","Individual Consultant Selection","Financial Sector","1602093","Configuration of PFMS / SAP Audit Module and Training","2019-12-11T00:00:00.000","Individual Consultant","World","1W","148000.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Goods","Request for Quotations","Financial Sector","1596764","Supply and Delivery of Laptops and Printers for PAC","2019-10-15T00:00:00.000","OMNI AFRICA","Republic of Zimbabwe","ZW","22665.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Consultant Services","Direct Selection","Health","1592515","PWC Internal audit contract for Q3 and Q4 2018","2018-12-17T00:00:00.000","PRICEWATERHOUSECOOPERS ADVISORY SERVICES (PRIVATE) LIMITED","Republic of Zimbabwe","ZW","13290.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Non-consulting Services","Direct Selection","Financial Sector","1559406","Rollout of the Business Planning and Consolidation + web portal + training (20 experts), implementation of the business intelligence (BL) tool for enhanced reporting","2018-04-10T00:00:00.000","TWENTY THIRD CENTURY SYSTEMS","Republic of Zimbabwe","ZW","846654.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P152932","Public Financial Management Enhancement Project","Consultant Services","Direct Selection","Financial Sector","1589239","Consultancy services for the provision of induction & Training of PIT (IPSAS)","2019-06-28T00:00:00.000","THE EASTERN AND SOUTHERN AFRICA MANAGEMENT INSTITUTE (ESAMI)","United Republic of Tanzania","TZ","31500.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1586935","Consultant for Ground water model","2019-05-13T00:00:00.000","Individual Consultant","Republic of Zimbabwe","ZW","10000.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zimbabwe","ZW","P125229","Health Sector Development Support Project","Goods","Direct Selection","Health","1702219","Supply of Medical Mask, Healthcare Worker Fluid ResistantGown, Isolation and Shoe Covers,","2021-12-23T00:00:00.000","COMMANDER HEALTH SUPPLY","United States of America","US","599923.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1585158","Supply of a tractor and trailer","2018-11-22T00:00:00.000","WILLIAN BAIN","Republic of Zimbabwe","ZW","31800.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zimbabwe","ZW","P124625","Hwange-Sanyati Biological Corridor Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1578451","Suuply of beekeeping materials stater kits","2018-08-07T00:00:00.000","MAWENI HONEY","Republic of Zimbabwe","ZW","8610.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zambia","ZM","P159330","Zambia: Improved Rural Connectivity Project","Goods","Direct Selection","Transportation","1575180","Procurement of an SUV vehicle for Project Manager World Bank Funded Projects","2017-07-21T00:00:00.000","TOYOTA ZAMBIA LIMITED","Republic of Zambia","ZM","118439.0"
