"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701583","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - NAGEL, RAM&#211;N","2018-04-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","363.0","AR-NA-402-CI-3CV-BA-NAGEL"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701582","ASISTENTE ADMINISTRATIVO INFORM&#193;TICO - BUSTOS, MAR&#205;A LAURA","2018-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","843.0","AR-NA-402-CI-3CV-BA-BUSTOS"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701579","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - SOLA, GAST&#211;N","2018-04-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1636.0","AR-NA-402-CI-3CV-BA-SOLA"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701578","T&#201;CNICO OPERATIVO PARA EVAUACI&#211;N EDUCATIVA - ARDENGHI, VER&#211;NICA HAYDE&#201;","2017-06-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1041.0","AR-NA-402-CI-3CV-BA-ARDENGHI"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701576","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - BARBERIS, MAT&#205;AS","2018-04-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1636.0","AR-NA-402-CI-3CV-BA-BARBERIS"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701575","ASISTENTE ADMINISTRATIVO INFORM&#193;TICO - LIVINGSTON, JUAN","2017-09-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","595.0","AR-NA-402-CI-3CV-BA-LIVINGSTON"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701574","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - BOSSANO, PATRICIA EVA","2017-09-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","595.0","AR-NA-402-CI-3CV-BA-BOSSANO"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701572","CONTRATO VIDAL LAURA","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701572"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701567","CONTRATO TAYLOR","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701567"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701566","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - D&#205;AZ, JUAN MANUEL","2017-06-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1041.0","AR-NA-402-CI-3CV-BA-DIAS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701563","CONTRATO STREGER","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1328.0","1701563"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701562","CONTRATO SARGORODSCHI ANA","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701562"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701561","CONTRATO RAFFETTO","2016-09-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","4120.0","1701561"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701559","CONTRATO PENDZIK","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701559"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701558","CONTRATO OPPEL","2016-09-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3744.0","1701558"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701557","CONTRATO OLIVETTO","2017-04-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","616.0","1701557"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701556","CONTRATO NOGUES","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701556"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701555","CONTRATO NIGRO","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701555"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701552","CONTRATO MORA DUQUE","2016-08-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","28012.0","1701552"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701551","CONTRATO ROBALO","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701551"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701550","CONTRATO PASQUI","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701550"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701548","CONTRATO MARCIONNI","2018-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","6883.0","1701548"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701546","CONTRATO MELCHIORRE","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","14876.0","1701546"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701545","CONTRATO MEDIAVILLA","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","84.0","1701545"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701544","CONTRATO MARINO VERONICA","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","518.0","1701544"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701543","CONTRATO LAXAGUE","2018-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","6609.0","1701543"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701542","CONTRATO INDELICATO","2016-09-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","124.0","1701542"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701541","CONTRATO MERNIES IVANOFF","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","16891.0","1701541"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701540","CONTRATO KONTERLINIK","2018-04-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2233.0","1701540"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701539","CONTRATO GOSZCZYNSKI","2016-08-04T00:00:00.000","Individual Consultant","Argentine Republic","AR","15901.0","1701539"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701537","CONTRATO GOROSTIAGUE JUAN JOSE","2018-06-18T00:00:00.000","Individual Consultant","Argentine Republic","AR","1331.0","1701537"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701535","CONTRATO HEDO","2016-08-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1961.0","1701535"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701533","CONTRATO GELVES","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3303.0","1701533"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701532","CONTRATO DANON","2016-09-15T00:00:00.000","Individual Consultant","Argentine Republic","AR","3178.0","1701532"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701530","CONTRATO CARDOZO MASSA","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701530"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701529","CONTRATO CAMARDA","2016-08-15T00:00:00.000","Individual Consultant","Argentine Republic","AR","3065.0","1701529"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701528","CONTRATO BUIDE","2016-10-11T00:00:00.000","Individual Consultant","Argentine Republic","AR","7150.0","1701528"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701527","CONTRATO BELOQUI","2017-04-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","30738.0","1701527"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701526","CONTRATO DERIARD","2018-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","291.0","1701526"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701525","CONTRATO C&#211;RDOBA JULIANA","2018-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","13439.0","1701525"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701523","CONTRATO BRENLLA","2016-07-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3833.0","1701523"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701522","CONTRATO BEHERENGARAY","2018-04-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","7755.0","1701522"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701520","CONTRATO BADARACCO","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","113.0","1701520"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701519","CONTRATO ARANGUREN","2016-08-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3229.0","1701519"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701518","CONTRATO AMMIEL","2018-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1622.0","1701518"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701516","CONTRATO ACOSTA MILENA","2018-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1865.0","1701516"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701514","CONTRATO ABUSAMRA","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701514"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701491","CONTRATO CRISCUOLO","2018-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1486.0","1701491"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701490","CONTRATO BULWIK","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","84.0","1701490"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701489","CONTRATO","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","12954.0","1701489"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Dominican Republic","DO","P151752","Dominican Republic.  FCPF REDD+ Readiness Preparation Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1701485","Orden de Compra No. 32 Tacubaya Inmobiliaria Hotel WP CP-26","2018-01-19T00:00:00.000","TACUBAYA INMOBILIARIA, SRL (HOTEL W&P)","Dominican Republic","DO","1314.0","1701485"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701394","ASISTENTE ADMINISTRATIVO","2017-06-15T00:00:00.000","Individual Consultant","Argentine Republic","AR","1982.0","AR-ME-23776-CS-INDV"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701392","COORD PCIAL PROMER II","2017-04-10T00:00:00.000","Individual Consultant","Argentine Republic","AR","14812.0","AR-ME-10283-CS-INDV"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701383","Tecnico Operativo APRENDER","2017-03-21T00:00:00.000","Individual Consultant","Argentine Republic","AR","1604.0","AR-NA-440-CI-3CV-TF"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701380","TECNICO OPERATIVO APRENDER","2017-06-15T00:00:00.000","Individual Consultant","Argentine Republic","AR","1065.0","AR-NA-445-CI-3CV-CABA"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","Education","1701378","licencias tableau para evaluaci&#243;n","2017-03-02T00:00:00.000","TECHBI SRL","Argentine Republic","AR","596.0","AR-ME-62838-GO-DIR"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701373","Ref pcial formaci&#243;n permanente","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3152.0","AR-NA-461-CI-3CV-SL"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701367","T&#233;cnico para INFRAESTRUCTURA","2016-08-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3352.0","AR-NA-301-CI-3CV-SL"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701366","AGRIMENSOR LOC DE OBRA","2017-06-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","601.0","AR-ME-8021-CS-INDV"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701362","COORD EIB HASUOKA","2016-11-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","1588.0","AR-NA-372-CI-3CV-SL"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Kenya","KE","P151831","Kenya Youth Employment and Opportunities","Goods","Request for Quotations","Education;Social Protection","1701212","SUPPLY AND DELIVERY OF 28 COMPUTER DESKS AND 25 ERGONIC CHAIRS FOR THE DATA CENTRE","2018-01-31T00:00:00.000","MIGWI INVESTMENTS","Republic of Kenya","KE","8541.0","KE-MEACLSS-14229B-GO-RFQ"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Kenya","KE","P151831","Kenya Youth Employment and Opportunities","Goods","Request for Quotations","Education;Social Protection","1701211","SUPPLY AND DELIVERY OF 12 COMPUTER DESKS AND 11 ERGONOMIC CHAIRS FOR THE DATA CENTRE","2017-06-28T00:00:00.000","TEXACOM GENERAL AGENCIES","Republic of Kenya","KE","4291.0","KE-MEACLSS-14229-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Eastern and Southern Africa",,"P151083","AFR RI-Great Lakes Trade Facilitation","Non-consulting Services","Request for Bids","Industry, Trade and Services","1701115","Hire an entertainment company to compose a campaign song for the GLTFP and develop a drama play for awareness and sensitization of the project , Radio and TV promotion programs on project activities","2018-04-24T00:00:00.000","DCS LTD","Republic of Rwanda","RW","248338.0","RW-SPIU MINICOM-37724-NC-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Eastern and Southern Africa",,"P151083","AFR RI-Great Lakes Trade Facilitation","Goods","Request for Quotations","Industry, Trade and Services","1701106","SUPPLY OF OFFICE EQUIPMENTS","2018-04-06T00:00:00.000","PELA FURNITURE CO LTD","Republic of Rwanda","RW","10572.0","RW-SPIU MINICOM-3446-GO-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701089","ASISTENTE T&#201;CNICO PEDAG&#211;GICO NIVEL INICIAL - GARGIULO, DELIA CRISTINA","2016-11-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","2131.0","AR-NA-573-CI-3CV-BA-GARGIULO"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701088","ASISTENTE T&#201;CNICO PEDAG&#211;GICO NIVEL SECUNDARIO - BARRANCO, GRACIELA OLGA","2018-06-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","958.0","AR-NA-573-CI-3CV-BA-BARRANCO"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701087","REFERENTE PROVINCIAL DE PROYECTOS DE BASE LOCAL - AHUMADA ADRIANA NOEM&#205;","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1655.0","AR-NA-573-CI-3CV-BA-AHUMADA"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701083","ASISTENTE T&#201;CNICO PEDAG&#211;GICO - CHAVES, NATALIA","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1818.0","AR-NA-573-CI-3CV-BA-CHAVES"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701080","ASISTENTE T&#201;CNICO PEDAG&#211;GICO NIVEL INICIAL - PATARO, MAR&#205;A ALEJANDRA","2016-11-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","954.0","AR-NA-573-CI-3CV-BA-PATARO"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701079","ASISTENTE T&#201;CNICO PEDAG&#211;GICO NIVEL PRIMARIO - FERRAD&#193;S, MIRTA ELENA","2016-11-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","954.0","AR-NA-573-CI-3CV-BA-FERRADÁS"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701076","AAI CHERUBINI","2018-03-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","8978.0","AR-ME-53733-CS-INDV"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1700917","CONTRATO SILVA","2016-12-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","15842.0","AR-NA-572-CI-3CV-COR"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1700909","CONTRATO MIRETTI","2016-12-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3622.0","AR-NA-572-CI-3CV-COR MIRETTI"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1700905","CONTRATO DE BREUILLE","2016-12-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","5269.0","AR-NA-572-CI-3CV-COR DE BREUILE"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Dominican Republic","DO","P151752","Dominican Republic.  FCPF REDD+ Readiness Preparation Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1700787","Orden de Compra No. 43 CECOMSA, SRL CP-20","2018-04-27T00:00:00.000","CECOMSA, SRL","Dominican Republic","DO","2359.0","1700787"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Dominican Republic","DO","P151752","Dominican Republic.  FCPF REDD+ Readiness Preparation Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1700769","Orden de Compra No. 42 Oficina Universal, SRL CP-20","2018-04-27T00:00:00.000","OFICINA UNIVERSAL, S.A.","Dominican Republic","DO","6418.0","1700769"
"2022-09-12T00:00:00.000","2018","MIDDLE EAST AND NORTH AFRICA","Egypt, Arab Republic of","EG","P145699","Strengthening Social Safety Net Project","Goods","Request for Quotations","Social Protection","1700757","Purchase of IT equipment for extended PMU staff (10 laptops + 10 antivirus + 10 electricity connector extensions + 5 modems)","2018-06-24T00:00:00.000","COMPU SERVE","Arab Republic of Egypt","EG","4932.0","EG-MOSS-60796-GO-RFQ"
"2022-09-12T00:00:00.000","2018","MIDDLE EAST AND NORTH AFRICA","Egypt, Arab Republic of","EG","P145699","Strengthening Social Safety Net Project","Goods","Request for Quotations","Social Protection","1700725","Procuring computers for the Service improvement unit","2018-03-25T00:00:00.000","NOKSMART","Arab Republic of Egypt","EG","9906.0","EG-MOSS-25161-GO-RFQ"
