"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154255","PK-Balochistan Integrated Water Resources Management & Development Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1694758","HIRING OF SECURITY EXPERT (SHORT TERM ASSIGNMENT)","2022-04-04T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","19794.0","PK-PMU-BIWRMDP-265072-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154278","FATA Temporarily Displaced Persons Emergency Recovery Project","Goods","Request for Quotations","Health;Social Protection","1694729","Procurement of IT Equipment for EAD, PMU","2022-02-16T00:00:00.000","VERTEX TRADING COMPANY (PVT) LTD.","Islamic Republic of Pakistan","PK","8917.0","PK-NADRA-253282-GO-RFQ"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154278","FATA Temporarily Displaced Persons Emergency Recovery Project","Consultant Services","Individual Consultant Selection","Health;Social Protection","1694695","Hardware Specialist","2022-03-09T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","19794.0","PK-NADRA-275447-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P166308","Balochistan Human Capital Investment Project","Consultant Services","Individual Consultant Selection","Health;Education","1694593","Hiring of Development Consultant","2022-02-16T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","1914.0","PK-HD-GOB-269767-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154255","PK-Balochistan Integrated Water Resources Management & Development Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1694476","Land Leveling and Herb & Shrub Clearing Lot 4","2022-04-28T00:00:00.000","M/S MALIK ABDUL GHAFFAR & BROTHERS","Islamic Republic of Pakistan","PK","191976.0","PK-PMU-BIWRMDP-251681CWRFB"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154255","PK-Balochistan Integrated Water Resources Management & Development Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1694475","Land Leveling and Herb & Shrub Clearing Lot 3","2022-04-28T00:00:00.000","M/S MALIK ABDUL GHAFFAR & BROTHERS","Islamic Republic of Pakistan","PK","192474.0","PK-PMU-BIWRMDP-251681CW-RFB"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154255","PK-Balochistan Integrated Water Resources Management & Development Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1694472","Land Leveling and Herb & Shrub Clearing Lot 2","2022-04-28T00:00:00.000","M/S MALIK ABDUL GHAFFAR & BROTHERS","Islamic Republic of Pakistan","PK","125989.0","PK-PMU BIWRMDP-251681 CW-RFB"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154255","PK-Balochistan Integrated Water Resources Management & Development Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1694470","Land Leveling and Herb & Shrub Clearing lot 1","2022-04-28T00:00:00.000","M/S MALIK ABDUL GHAFFAR & BROTHERS","Islamic Republic of Pakistan","PK","31642.0","PK-PMU-BIWRMDP-251681 CW-RFB"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154255","PK-Balochistan Integrated Water Resources Management & Development Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1694465","Land Leveling and Herb & Shrub Clearing Lot 5","2022-04-28T00:00:00.000","M/S MALIK ABDUL GHAFFAR & BROTHERS","Islamic Republic of Pakistan","PK","105437.0","PK-PMU-BIWRMDP-251681-CW-RFB"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Quotations","Health;Education;Social Protection","1694452","Procurement of Office Equipment - Lot 2 (NAS & Hard Drives)","2022-04-20T00:00:00.000","M/S GENERATION SYSTEM","Islamic Republic of Pakistan","PK","926.0","PK-PSPA-285511-GO-RFQ-LOT 2"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Quotations","Health;Education;Social Protection","1694451","Procurement of Office Equipment - Lot 3 (Online Meeting Software)","2022-05-18T00:00:00.000","M/S CP DISTRIBUTORS","Islamic Republic of Pakistan","PK","938.0","PK-PSPA-285511-GO-RFQ-LOT 3"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Quotations","Health;Education;Social Protection","1694441","Procurement of Office Equipment - Lot 1 (LED TV)","2022-04-08T00:00:00.000","M/S MEGAPLUS PAKISTAN","Islamic Republic of Pakistan","PK","3549.0","PK-PSPA-285511-GO-RFQ-LOT 1 LED"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Pakistan","PK","P154524","Pakistan: Third Punjab Education Sector Project","Consultant Services","Individual Consultant Selection","Education","1694270","Hiring of Programme Officer (Research & Communication)","2020-04-30T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","11439.0","PK-PMIU-PESRP-162774-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P145813","PK Sindh Irrigated Agriculture Productivity Enhancement Project","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1694261","The Selection & Employment of Individual Consultant for the Position Of HEIS Specialist Under SIAPEP.","2022-04-06T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","13107.0","PK-SIAPEP-2022-HEIS-IC/36"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Quotations","Health;Education;Social Protection","1694158","Procurement of Motor Cycles (125 CC)","2022-02-21T00:00:00.000","SAHULAT MARKAZ","Islamic Republic of Pakistan","PK","2510.0","PK-PSPA-272555-GO-RFQ"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154524","Pakistan: Third Punjab Education Sector Project","Consultant Services","Individual Consultant Selection","Education","1694145","Hiring of Research Consultant under PESP-III","2021-07-29T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","11948.0","PK-PMIU-PESRP-233392-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154524","Pakistan: Third Punjab Education Sector Project","Consultant Services","Individual Consultant Selection","Education","1694122","Hiring of ECE Strategy Consultant","2021-10-13T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","11272.0","PK-PMIU-PESRP-253953-CS-INDV"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Pakistan","PK","P154524","Pakistan: Third Punjab Education Sector Project","Consultant Services","Consultant Qualification  Selection","Education","1694051","M/s BPS PVT. LTD (Beacon House Group)

Hiring of A Firm For Developing and Digitization of Training Modules/Contents for Capacity Building of District Authorities","2021-02-10T00:00:00.000","BEACON HOUSE GROUP","Islamic Republic of Pakistan","PK","43172.0","PK-PMIU-PESRP-194631-CS-CQS"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154524","Pakistan: Third Punjab Education Sector Project","Consultant Services","Individual Consultant Selection","Education","1693993","Hiring of Individual Consultant as Environmental Management Specialist","2021-09-13T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","4723.0","PK-PMIU-PESRP-241079-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154524","Pakistan: Third Punjab Education Sector Project","Consultant Services","Consultant Qualification  Selection","Education","1693962","HIRING OF A FIRM TO PROVIDE ASSISTANCE FOR SCHOOL CONSTRUCTION DESIGN","2021-11-02T00:00:00.000","COMRADES PLANNING AND DESIGN CONSULTANT (PVT.)LTD.","Islamic Republic of Pakistan","PK","34221.0","PK-PMIU-PESRP-252697-CS-CQS"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Pakistan","PK","P151075","Pakistan Community Support Project (CASA-1000)","Consultant Services","Direct Selection","Energy and Extractives;Agriculture, Fishing and Forestry;Public Administration","1693936","Communication Specialist","2021-03-09T00:00:00.000","EMAN ASMAT","Islamic Republic of Pakistan","PK","9717.0","PK-DOPMA-221358-CS-CDS"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154524","Pakistan: Third Punjab Education Sector Project","Consultant Services","Consultant Qualification  Selection","Education","1693851","HIRING OF FIIRM FOR ORGANIZATIONAL / HR REVIEW UNDER PESP-III","2021-11-04T00:00:00.000","I.	M/S BAKER TILLY MEHMOOD IDREES QAMAR","Islamic Republic of Pakistan","PK","56601.0","PK-PMIU-PESRP-253960-CS-CQS"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P165684","Digital Jobs in Khyber Pakhtunkhwa","Civil Works","Request for Bids","Information and Communications Technologies;Education","1693725","Civil Works, Renovation, Interior and Finishing of Durshal Access Swat.","2022-02-10T00:00:00.000","BAJAUR CONSTRUCTION COMPANY","Islamic Republic of Pakistan","PK","216761.0","PK-KPITB-184207-CW-RFB"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P165684","Digital Jobs in Khyber Pakhtunkhwa","Goods","Request for Quotations","Information and Communications Technologies;Education","1693717","Procurement of Different Type of Printing Materials for BPO Ready Facility of 200 Seats Abbottabad.","2022-02-10T00:00:00.000","COLORS ENTERPRISES","Islamic Republic of Pakistan","PK","3627.0","PK-KPITB-272443-GO-RFQ"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Bids","Health;Education;Social Protection","1693693","Procurement of Printing Material","2022-04-18T00:00:00.000","M/S AL-FAROOQ TRADERS","Islamic Republic of Pakistan","PK","907567.0","PK-PSPA-262555-GO-RFB"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Pakistan","PK","P156972","Punjab Cities Program","Consultant Services","Consultant Qualification  Selection","Public Administration","1693685","ANNUAL PERFORMANCE ASSESSMENT OF 16 MCs for the Year 2021","2021-04-21T00:00:00.000","M/S EY FORD RHODES","Islamic Republic of Pakistan","PK","65818.0","PK-PMDFC-160088-CS-CQS"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P163474","Khyber Pakhtunkhwa Irrigated-Agriculture Improvement Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","1693664","Financial Management Specialist-KPIAIP","2022-03-31T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","1898.0","PK-DGOFWM-KP-239472-CS-INDV"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Pakistan","PK","P156972","Punjab Cities Program","Consultant Services","Individual Consultant Selection","Public Administration","1693658","Hiring of Individual Consultant as Procurement Consultant under PCP","2021-05-03T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","26023.0","PK-PMDFC-237561-CS-INDV"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Pakistan","PK","P154036","Disaster and Climate Resilience Improvement Project","Goods","Request for Quotations","Transportation;Water, Sanitation and Waste Management;Public Administration","1693259","Procurement of Warden Service & Crane Equipment for SDMA","2021-05-31T00:00:00.000","MUBBARAK & COMPANY","Islamic Republic of Pakistan","PK","53879.0","PK-PIU AJK-218612-GO-RFQ"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P151075","Pakistan Community Support Project (CASA-1000)","Goods","Request for Quotations","Energy and Extractives;Agriculture, Fishing and Forestry;Public Administration","1693123","Procurement of Complaint Boxes","2021-12-20T00:00:00.000","K&K SERVICES","Islamic Republic of Pakistan","PK","6597.0","PK-DOPMA-261023-GO-RFQ"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P151075","Pakistan Community Support Project (CASA-1000)","Non-consulting Services","Request for Bids","Energy and Extractives;Agriculture, Fishing and Forestry;Public Administration","1693110","Procurement of Interactive Voice Response System","2022-04-01T00:00:00.000","SYBRID","Islamic Republic of Pakistan","PK","16489.0","PK-DOPMA-268111-NC-RFB"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P159577","Khyber Pass Economic Corridor Project","Consultant Services","Individual Consultant Selection","Transportation","1693043","Hiring of Social Development/ Resettlement Specialist","2022-03-16T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","19726.0","PK-KP SDU-230831-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P159577","Khyber Pass Economic Corridor Project","Consultant Services","Individual Consultant Selection","Transportation","1693034","Hiring of Gender Specialist","2022-03-11T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","19726.0","PK-KP SDU-230838-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P155350","Sindh Resilience Project","Goods","Request for Quotations","Transportation;Water, Sanitation and Waste Management;Public Administration","1692622","Soil Mechanic Building Fixture and Equipment.","2022-03-11T00:00:00.000","M/S: LINK SERVICES","Islamic Republic of Pakistan","PK","51585.0","PK-SID-275898-GO-RFQ"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P163474","Khyber Pakhtunkhwa Irrigated-Agriculture Improvement Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","1692493","Contract with Individual Consultant as ""Communication Specialist""","2022-03-31T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","92232.0","PK-DGOFWM-KP-239533-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P163562","Khyber Pakhtunkhwa Integrated Tourism Development Project","Consultant Services","Quality Based Selection","Industry, Trade and Services","1692466","Pre Feasibility and detailed Financing options for Kumrat Madaklaasht Cable Car","2022-03-07T00:00:00.000","ARANDUY INGENIERIA, S. A. SPAIN","Kingdom of Spain","ES","1302734.0","PK-KP C&W-210061-CS-CDS"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Bids","Health;Education;Social Protection","1692413","Procurement to Tablets (3400 schools and 200 MT)","2022-03-31T00:00:00.000","COMPUTER TIPS JV M/S DIGITAL TECHNOLOGIES","Islamic Republic of Pakistan","PK","968193.0","PK-SED-266093-GO-RFB"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P161980","Karachi Neighborhood Improvement Project","Consultant Services","Individual Consultant Selection","Transportation;Public Administration;Industry, Trade and Services","1691915","Resettlement Specialist Hiring","2022-02-01T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","1549.0","PK-KNIP-244107-CS-INDV"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Pakistan","PK","P151075","Pakistan Community Support Project (CASA-1000)","Goods","Request for Quotations","Energy and Extractives;Agriculture, Fishing and Forestry;Public Administration","1691772","Procurement of Office Equipment","2021-01-14T00:00:00.000","MICRO ENGINEERING NETWORKS & SECURITY SYSTEM","Islamic Republic of Pakistan","PK","15798.0","PK-DOPMA-208065-GO-RFQ"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154987","National Transmission Modernization I Project","Civil Works","Request for Bids","Information and Communications Technologies;Energy and Extractives","1691636","Design, Supply, Installation, Testing & Commissioning of Extension Works at NKLP G/S (1x250 MVA) and Islamabad University G/S (1x250 MVA); and Augmentation Works at Ludewala G/S (1x160 to 1x250 MVA)","2022-03-30T00:00:00.000","SIEMENS (PAKISTAN) ENGINEERING CO. LTD.","Islamic Republic of Pakistan","PK","13369432.0","PK-NTDC-217446-CW-RFB"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P156972","Punjab Cities Program","Consultant Services","Consultant Qualification  Selection","Public Administration","1691630","Hiring of Consulting Services for Compatibility / Accessibility Check and Integration of Local Govt. Financial Management System with Federal Govt. Financial System FABS/SAP Under PUNJAB CITIES PROGRA","2022-03-15T00:00:00.000","ABACUS CONSULTING TECHNOLOGY (PVT.) LTD.","Islamic Republic of Pakistan","PK","119531.0","PK-PMDFC-237564-CS-CQS"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P159292","Balochistan Livelihoods and Entrepreneurship Project","Consultant Services","Individual Consultant Selection","Education;Social Protection;Industry, Trade and Services","1691574","Hiring of Senior Engineer","2022-03-01T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","23696.0","PK-P&DD QUETTA-266641-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P159292","Balochistan Livelihoods and Entrepreneurship Project","Consultant Services","Individual Consultant Selection","Education;Social Protection;Industry, Trade and Services","1691572","Hiring of Community Development Expert (Male)","2022-02-21T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","23713.0","PK-P&DD QUETTA-266635-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P159292","Balochistan Livelihoods and Entrepreneurship Project","Consultant Services","Individual Consultant Selection","Education;Social Protection;Industry, Trade and Services","1691564","Hiring of Technical Expert - Livestock","2022-02-09T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","25049.0","PK-P&DD QUETTA-260935-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P159292","Balochistan Livelihoods and Entrepreneurship Project","Consultant Services","Individual Consultant Selection","Education;Social Protection;Industry, Trade and Services","1691562","Hiring of Community Development Expert (Female)","2022-02-15T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","2115.0","PK-P&DD QUETTA-266638-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P159577","Khyber Pass Economic Corridor Project","Goods","Request for Quotations","Transportation","1691491","Procurement and Installation of Parking Shed, Main Gate and Boundary Wall","2021-08-16T00:00:00.000","PANASONIC OFFICE SOLUTIONS","Islamic Republic of Pakistan","PK","6132.0","PK-KP SDU-235690-GO-RFQ"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P145813","PK Sindh Irrigated Agriculture Productivity Enhancement Project","Non-consulting Services","Request for Quotations","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1691418","Providing the services of digital marketing, cable network and FM radio regarding the publicity/awareness of SIAPEP components.","2022-02-28T00:00:00.000","M/S AIM SOLUTIONS","Islamic Republic of Pakistan","PK","51571.0","PK-SIAPEP-CP-DM&CN&FM-RFQ-2022/3"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P145813","PK Sindh Irrigated Agriculture Productivity Enhancement Project","Non-consulting Services","Request for Quotations","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1691406","Procurement of Printing Material for SIAPEP","2022-03-03T00:00:00.000","DUA ENTERPRISES GOVERNMENT CONTRACTOR","Islamic Republic of Pakistan","PK","9237.0","PK-SIAPEP-CP -PRINTING - RFQ -20"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Pakistan","PK","P151075","Pakistan Community Support Project (CASA-1000)","Goods","Request for Quotations","Energy and Extractives;Agriculture, Fishing and Forestry;Public Administration","1691342","Procurement of 30Kva Generator","2021-03-09T00:00:00.000","POWER ZONE ENGINEERING & SERVICES","Islamic Republic of Pakistan","PK","9401.0","PK-DOPMA-186307-GO-RFQ"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P158643","Pakistan: National Social Protection Program","Goods","Request for Quotations","Education;Social Protection","1690980","Printing of Provision of
Brochures for Ehsas Taleemi
Wazai","2022-03-03T00:00:00.000","STRENGTH INNOVATIONS","Islamic Republic of Pakistan","PK","48947.0","PK-BISP-274093-GO-RFQ"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P159292","Balochistan Livelihoods and Entrepreneurship Project","Consultant Services","Individual Consultant Selection","Education;Social Protection;Industry, Trade and Services","1690877","Hiring of Technical Expert Agriculture","2022-03-01T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","25774.0","PK-P&DD QUETTA-260931-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154987","National Transmission Modernization I Project","Consultant Services","Quality And Cost-Based Selection","Information and Communications Technologies;Energy and Extractives","1690661","Design review and construction supervision consultant for 500kv Nowshera HVAC substation along with associated 500 kV transmission line","2022-03-09T00:00:00.000","BARQAAB CONSULTING SERVICES (PVT) LTD (BARQAAB)","Islamic Republic of Pakistan","PK","306779.0","PK-NTDC-227648-CS-QCBS"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154524","Pakistan: Third Punjab Education Sector Project","Consultant Services","Individual Consultant Selection","Education","1690559","Hiring of Individual Consultant as Quality Assurance for Data Center","2021-10-27T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","2232.0","PK-PMIU-PESRP-227168-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Quotations","Health;Education;Social Protection","1690436","Procurement of IT Equipment Lot 3 - Extra Monitor with Wall Mount Bracket","2022-03-22T00:00:00.000","M/S PAKISTAN BEST SERVICES","Islamic Republic of Pakistan","PK","3252.0","PK-PSPA-272547-GO-RFQ-LOT 3"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Quotations","Health;Education;Social Protection","1690430","Procurement of IT Equipment Lot 4 - Tablets","2022-03-22T00:00:00.000","M/S PAKISTAN BEST SERVICES","Islamic Republic of Pakistan","PK","5295.0","PK-PSPA-272547-GO-RFQ-LOT 4"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P156972","Punjab Cities Program","Consultant Services","Consultant Qualification  Selection","Public Administration","1690424","Hiring of Engineering Firms for Detailed Design of Infrastructure Sub-Projects (Parking Sheds, Parks, Roads, Chowks, etc.) and Resident Supervision in 16 Cities of Punjab","2022-01-28T00:00:00.000","JERS CONSULTANCY (PVT) LTD","Islamic Republic of Pakistan","PK","293497.0","PK-PMDFC-242289-CS-CQS"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Pakistan","PK","P151075","Pakistan Community Support Project (CASA-1000)","Non-consulting Services","Request for Quotations","Energy and Extractives;Agriculture, Fishing and Forestry;Public Administration","1690423","Agreement for provision of rental vehicles","2021-03-22T00:00:00.000","FRONTIER RENT-A-CAR","Islamic Republic of Pakistan","PK","20752.0","PK-DOPMA-213336-NC-RFQ"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P151075","Pakistan Community Support Project (CASA-1000)","Civil Works","Request for Quotations","Energy and Extractives;Agriculture, Fishing and Forestry;Public Administration","1690422","Repair and Renovation Works in Sustainable Development Unit P&DD Govt of Khyber Pakhtunkhwa","2021-11-11T00:00:00.000","INNOVATIVE CONSTRUCTION COMPANY","Islamic Republic of Pakistan","PK","10166.0","PK-DOPMA-257089-CW-RFQ"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Quotations","Health;Education;Social Protection","1690416","Procurement of IT Equipment Lot 1 - Printer Black & White","2022-04-11T00:00:00.000","M/S GENERATION SYSTEM","Islamic Republic of Pakistan","PK","8688.0","PK-PSPA-272547-GO-RFQ-LOT 1 PRIN"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P151075","Pakistan Community Support Project (CASA-1000)","Civil Works","Request for Bids","Energy and Extractives;Agriculture, Fishing and Forestry;Public Administration","1690271","Repair and renovation works in Govt Girls Primary School and Basic Health Facilities(LOT-4&5)","2021-09-15T00:00:00.000","INNOVATIVE CONSTRUCTION COMPANY","Islamic Republic of Pakistan","PK","107184.0","PK-DOPMA-241355-CW-RFB"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Pakistan","PK","P151075","Pakistan Community Support Project (CASA-1000)","Goods","Direct Selection","Energy and Extractives;Agriculture, Fishing and Forestry;Public Administration","1690265","Procurement of Honda Vehicles(three(03) BRV and one(01) Honda Civic","2021-02-08T00:00:00.000","HONDA PAKISTAN","Islamic Republic of Pakistan","PK","82076.0","PK-DOPMA-186308-GO-DIR"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Pakistan","PK","P151075","Pakistan Community Support Project (CASA-1000)","Goods","Request for Quotations","Energy and Extractives;Agriculture, Fishing and Forestry;Public Administration","1690246","Procurement Office Furniture","2021-01-06T00:00:00.000","AJMAL FURNITURE HOIUSE","Islamic Republic of Pakistan","PK","37869.0","PK-DOPMA-186311-GO-RFQ"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Pakistan","PK","P151075","Pakistan Community Support Project (CASA-1000)","Goods","Request for Quotations","Energy and Extractives;Agriculture, Fishing and Forestry;Public Administration","1690245","Procurement of Laptops","2021-01-13T00:00:00.000","MICRO ENGINEERING NETWORKS & SECURITY SYSTEM","Islamic Republic of Pakistan","PK","37870.0","PK-DOPMA-207612-GO-RFQ"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P156972","Punjab Cities Program","Goods","Request for Quotations","Public Administration","1690012","Supply, Installation, Testing & Commissioning of One (01) 50KVA Diesel Generator for Head Office and Three (03) 30KVA Diesel Generators for Regions (Gujranwala, Faisalabad & Khanewal)","2021-12-16T00:00:00.000","M/S ENPOWER ENGINEERING COMPANY","Islamic Republic of Pakistan","PK","37289.0","PK-PMDFC-237573-GO-RFQ"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P156972","Punjab Cities Program","Consultant Services","Individual Consultant Selection","Public Administration","1690003","Individual Consultant as Procurement Expert for SOPs","2022-02-24T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","7568.0","PK-PMDFC-207204-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P156972","Punjab Cities Program","Consultant Services","Quality And Cost-Based Selection","Public Administration","1689783","Package-05","2022-02-28T00:00:00.000","ASSOCIATES IN DEVELOPMENT","Islamic Republic of Pakistan","PK","1085947.0","CONTRACT 1689783"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P156972","Punjab Cities Program","Consultant Services","Quality And Cost-Based Selection","Public Administration","1689782","Package-03","2022-02-28T00:00:00.000","MM PAKISTAN PVT LTD","Islamic Republic of Pakistan","PK","1119707.0","CONTRACT 1689782"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P156972","Punjab Cities Program","Consultant Services","Quality And Cost-Based Selection","Public Administration","1689779","Package-02","2022-02-28T00:00:00.000","ASSOCIATED CONSULTING ENGINEERS ACE LIMITED","Islamic Republic of Pakistan","PK","1532767.0","CONTRACT 1689779"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P156972","Punjab Cities Program","Consultant Services","Quality And Cost-Based Selection","Public Administration","1689778","Package-01","2022-02-28T00:00:00.000","MM PAKISTAN PVT LTD","Islamic Republic of Pakistan","PK","1069067.0","CONTRACT 1689778"
