"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Non-consulting Services","Request for Quotations","1628022","Purchase of Bulk SMSs; NC-4","2017-10-01T00:00:00.000","PARSA TECHNOLOGIES IT SERVICES COMPANY","Islamic  Republic of Afghanistan","4308.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Non-consulting Services","Request for Quotations","1627854","Production of Documentary for Tracking the Changes in the lives of TUP beneficiaries changes in the lives of the microfinance clients; NC-8","2020-08-31T00:00:00.000","SADA TASWEER PRODUCTION","Islamic  Republic of Afghanistan","6189.0"
"2022-09-12T00:00:00.000","2019","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Quotations","1599454","Purchase of Two Fire-proof cabinets for MISFA, G19","2018-10-23T00:00:00.000","IQBAL SALIH LTD","Islamic  Republic of Afghanistan","2087.0"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Quotations","1599727","Procurement of Video Conference Equipment and Accessories for MISFA; Procurement Plan Ref No.: MISFA/AFP/G28","2019-08-20T00:00:00.000","KABUL SOFT LTD","Islamic  Republic of Afghanistan","13411.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Non-consulting Services","Request for Quotations","1600489","Tracking Project Progress and Recording Lessons Learned, Knowledge and Dissemination; PP Ref. No.: NC-1","2017-02-06T00:00:00.000","SADA WA TASWEER","Islamic  Republic of Afghanistan","33450.0"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1605824","Operation Risk Management Consultant; IC26","2019-12-21T00:00:00.000","Individual Consultant","Lebanese Republic","10290.0"
"2022-09-12T00:00:00.000","2019","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Quality And Cost-Based Selection","1602242","Consultancy Services for Microfinance Impact Assessment, Procurement Plan Reference Number: MISFA/AFP/CS-1","2018-07-31T00:00:00.000","MICROFINANZA SRL","Italian Republic","146449.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1645767","Capacity Building/Training Consultant; IC31","2021-01-19T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","54890.0"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Consultant Qualification  Selection","1602371","Progress out of Poverty Index Survey, PP Reference No.: MISFA/AFP/CS-7","2017-08-14T00:00:00.000","MICROFINANZA SRL, TIMPOC CONSULTANTS & GHANI CONSULTANCY SERVICES","Italian Republic","43071.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Consultant Qualification  Selection","1646350","AMA Annual External Audit for FY-2019;","2020-07-28T00:00:00.000","SHAFIQ HAMID JAMAL & CO. CHARTERED ACCOUNTANTS","Islamic  Republic of Afghanistan","2196.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1646370","Digital Financial Services Coordinator for MISFA; IC30","2020-10-28T00:00:00.000","Individual Consultant","Republic of Cameroon","96275.0"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Fixed Budget Selection","1591305","Consulting Services for Targeting the Ultra Poor Program (TUP) in three districts of Nangarhar Province, TUP-IV","2019-08-05T00:00:00.000","THE WELFARE ASSOCIATION FOR THE DEVELOPMENT OF AFGHANISTAN (WADAN)","Islamic  Republic of Afghanistan","4864500.0"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Quotations","1599420","PURCHASE OF TWO GENERATORS, TWO AUTOMATIC SWITCHES, AND ONE AUTO POWER CHANGER FOR MUTAHID & OXUS; Procurement Plan Ref No.: G17","2018-01-04T00:00:00.000","JUBAILI BROS CO LTD","Islamic  Republic of Afghanistan","29508.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Non-consulting Services","Direct Selection","1646601","APS Integration with Mutahid Existing Core Banking System (CBS)","2021-03-02T00:00:00.000","VIRMATI SOFTWARE & TELECOMMUNICATIONS LTD","Republic of India","90000.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Direct Selection","1659436","Technical Assistance for SME Capacity Building (FINCA-AF & OXUS-AF); CS-6","2016-11-09T00:00:00.000","SME CLINT SUPPORT AFGHANISTAN LLC","Islamic  Republic of Afghanistan","188010.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Non-consulting Services","Direct Selection","1659435","Integration of Biometric System for Borrowers Authentication (Mutahid); NC-10","2021-05-25T00:00:00.000","VIRMATI SOFTWARE AND TELECOMMUNICATIONS LTD.","Republic of India","96300.0"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Bids","1599342","Procurement of Fire Alarm + Smoke detectors (1 panel 3 supporting device), 30 IP Security Cameras, and one Body Scanner Machine), G16 (Lot-5)","2018-06-07T00:00:00.000","FIDHA LTD","Islamic  Republic of Afghanistan","9405.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Quotations","1599292","PROCUREMENT OF IT EQUIPMENTS FOR MISFA & AMA, G7","2016-11-22T00:00:00.000","FLORENCE TRADING CO. LTD.","Islamic  Republic of Afghanistan","10427.0"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Quotations","1604353","Procurement of Power Generator for MISFA, PP Reference No.: G38","2020-01-05T00:00:00.000","JUBAILI BROS CO LTD","Islamic  Republic of Afghanistan","13640.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Fixed Budget Selection","1543699","Targeting the Ultra Poor Program in Five Districts of Kabul Province","2016-10-30T00:00:00.000","WADAN","Islamic  Republic of Afghanistan","3100742.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Fixed Budget Selection","1543722","Targeting the Ultra Poor Program in Three Districts of Kandahar Province","2016-10-30T00:00:00.000","WADAN","Islamic  Republic of Afghanistan","2067319.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Fixed Budget Selection","1543918","Technical  Assistant  for  SME Capcity  Building : FINCA Afghanistan and  OXUSE  Afghanistan","2016-11-09T00:00:00.000","SME CLIENT SUPPORT AFGHANISTAN","Islamic  Republic of Afghanistan","188010.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1646756","Expert for Business Continuity & Disaster Recovery Management (Int.) for OXUS; IC19","2020-11-29T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","7166.0"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Quotations","1604809","Procurement of One Fire Proof Cabinet for MISFA; G39","2019-12-11T00:00:00.000","IQBAL SALEH LTD","Islamic  Republic of Afghanistan","1039.0"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Quotations","1604901","Procurement of Revolving Chairs for AMA; G29","2019-09-15T00:00:00.000","ABDUL KHALIL AMIRI LTD","Islamic  Republic of Afghanistan","362.0"
"2022-09-12T00:00:00.000","2019","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1604933","Technology Assessment Consultant in the Microfinance Sector of Afghanistan (Int.); IC23","2019-04-02T00:00:00.000","Individual Consultant","Ireland","27600.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1546730","Assessment of Technology Consultant in the Afghanistan Microfinance Sector","2017-04-16T00:00:00.000","Individual Consultant","World","25660.0"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Quotations","1604948","Procurement of Security Cameras System (Cameras and Monitor); G30","2019-09-15T00:00:00.000","TARGET HIKVISION","Islamic  Republic of Afghanistan","637.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Direct Selection","1649246","TUP Consumption Survey in Balkh Province, Contract Reference No.: MISFA/AFP/CS-16","2021-03-18T00:00:00.000","AFGHAN MANAGEMENT AND MARKETING CONSULTANTS","Islamic  Republic of Afghanistan","124021.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1658856","Urban TUP Project - Impact Evaluation Consultant; IC33","2021-04-22T00:00:00.000","Individual Consultant","Argentine Republic","25415.0"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Consultant Qualification  Selection","1614802","AMA Annual External Auditing Services for FY-2018; CS-17","2019-10-16T00:00:00.000","SHAFIQ HAMID JAMAL & CO. CHARTERED ACCOUNTANTS","Islamic  Republic of Afghanistan","2901.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Consultant Qualification  Selection","1546226","Training and Technology Transfer (TTT)","2017-04-06T00:00:00.000","TRAINING & TECHNOLOGY TRANSFER (TTT)","New Zealand","151145.0"
"2022-09-12T00:00:00.000","2019","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1605189","Risk Management Consultant for Mutahid; IC16","2019-01-28T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","13800.0"
"2022-09-12T00:00:00.000","2019","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1605216","Sharia Compliant Product Development Consultant; IC12","2019-02-19T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","16700.0"
"2022-09-12T00:00:00.000","2019","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1605330","SME Lending Consultant for Mutahid; IC15","2018-08-15T00:00:00.000","Individual Consultant","Republic of Kenya","19000.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Consultant Qualification  Selection","1650888","AMA annual external audit for 2016; CS-11","2017-06-12T00:00:00.000","GRANT THORNTON AFGHANISTAN","Islamic  Republic of Afghanistan","1800.0"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1651681","Review of Progress of the Microfinance Program in Afghanistan and Strategic Outlook for the future; IC10","2018-05-30T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","9470.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Quotations","1651805","Procurement of Laptop Computers & Monitors for AMA, G41","2021-04-01T00:00:00.000","NEW TECHNOZONE COMPUTER LTD.","Islamic  Republic of Afghanistan","2879.0"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Quotations","1608741","Upgrade Quickbook Pro 2014 from 1 user to Multiple users and from 2014 to 2018 Version for AMA; G31","2019-10-28T00:00:00.000","ORIENTAL CONSULTANTS","Islamic  Republic of Afghanistan","761.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1545537","This is a grant agreement signed between MISFA and AMA, not a specific service contract, which covers AMA's staff salaries and operation cost for FY-2017","2017-02-27T00:00:00.000","Individual Consultant","World","250007.0"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1652155","SME Lending Manager for OXUS; IC13","2017-08-10T00:00:00.000","Individual Consultant","Republic of Kenya","60634.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Consultant Qualification  Selection","1652180","AMA Annual External Audit for FY-2020; CS-21","2021-04-14T00:00:00.000","SHAFIQ UMAR DARAZ & CO. CHARTERED ACCOUNTANTS","Islamic  Republic of Afghanistan","2295.0"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Quotations","1605344","Purchase of 6 Biometric devices; 10 Tablets; 3 Laptop Computers; 1 Main Server & Related Hardware; 3 UPS; and 6 Scanners for FINCA; G10","2017-08-28T00:00:00.000","KNOWLEDGE TECH LTD","Islamic  Republic of Afghanistan","11370.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Quotations","1608730","Purchse of 5 Turkish Heaters (Selim AVCI, Beko Sota); G14","2016-12-12T00:00:00.000","HILAL ELECTRIC LTD","Islamic  Republic of Afghanistan","623.0"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Consultant Qualification  Selection","1605421","TUP End-line Assessment (Balkh Province); CS-13","2018-05-21T00:00:00.000","AFGHAN MANAGEMENT & MARKETING CONSULT","Islamic  Republic of Afghanistan","192662.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Bids","1653613","Procurement of Server Machines, Desktop Computers and Server Racks for MISFA (Lot-1)","2021-04-04T00:00:00.000","GRAND TECHNOLOGY RESOURCES SDN, BHD","Islamic  Republic of Afghanistan","39956.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Bids","1653614","Procurement and installation of Security Cameras and UPS (LOT-4)","2021-04-15T00:00:00.000","PAINITE LOGISTICS SERVICES COMPANY","Islamic  Republic of Afghanistan","10322.0"
"2022-09-12T00:00:00.000","2019","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Quotations","1607486","Purchase of 60 Fireproof cabinets for OXUS; G15","2018-07-25T00:00:00.000","AHMADI ALLAH DAD CONSTRUCTION & CONSTRUCTION MATERIAL COMPANY","Islamic  Republic of Afghanistan","16741.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Bids","1653619","Procurement of Windows Server 2019 and Microsoft Office 2019 for MISFA (Lot-3)","2021-04-04T00:00:00.000","GRAND TECHNOLOGY RESOURCES SDN, BHD","Islamic  Republic of Afghanistan","19018.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Bids","1654230","Procurement of Crystal Report, NeoDynamics Browser Printing Tool and Network Monitor for Mutahid DFI (Lot-4)","2021-04-18T00:00:00.000","ZOHAK TECHNALOGY","Islamic  Republic of Afghanistan","10870.0"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Direct Selection","1605428","Integration of Biometric with Core Banking & SMS Services Integration with Core Banking, Purchase of One Software for Tablets and One Software for Biometric for FINCA; G11","2017-10-26T00:00:00.000","DELTA INFORMATICS","Hashemite Kingdom of Jordan","31400.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Bids","1654231","Procurement of Fingerprint Scanner Devices for Mutahid DFI (Lot-5)","2021-04-18T00:00:00.000","ZOHAK TECHNALOGY","Islamic  Republic of Afghanistan","5051.0"
"2022-09-12T00:00:00.000","2021","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Bids","1654240","Procurement of Windows Server License, Exchange Server License, SQL Server and CAL for Microsoft Windows for Mutahid DFI (Lot-3)","2021-04-18T00:00:00.000","ZOHAK TECHNALOGY","Islamic  Republic of Afghanistan","52120.0"
"2022-09-12T00:00:00.000","2019","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Non-consulting Services","Request for Quotations","1605478","Docmentary Film for Improvement of Public Awareness of FMFB; NC-2","2018-08-22T00:00:00.000","SADA TASWEER PRODUCTION","Islamic  Republic of Afghanistan","6796.0"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1606761","DMFI Feasibility Study Consultant (int.) for FINCA; IC9","2019-10-24T00:00:00.000","Individual Consultant","Arab Republic of Egypt","103100.0"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Quotations","1606465","Procurement of Twelve Laptop Computers, Two Multi-functional Copiers, One Colour Printer, One Black and White Printer for MISFA; G36","2020-02-05T00:00:00.000","AFTECH INTERNATIONAL LTD","Islamic  Republic of Afghanistan","31559.0"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Non-consulting Services","Request for Quotations","1606257","Provision of Internet Services for Tablets; NC-5","2018-02-03T00:00:00.000","KAYANAT TECHNOLOGY INTERNET SERVICES CO","Islamic  Republic of Afghanistan","669.0"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Direct Selection","1605672","Third Party Monitoring of the Baseline Survey; CS-14","2018-03-12T00:00:00.000","NUKHBEGAN AFGHAN RESEARCH CONSULTANCY","Islamic  Republic of Afghanistan","54058.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Non-consulting Services","Direct Selection","1545009","This is a Grant Agreement signed with FINCA under Sub-Component 1.1 of Access to Finance Project (Support to Microfinance Sector through MISFA)","2016-11-09T00:00:00.000","FINCA AFGHANISTAN","Islamic  Republic of Afghanistan","76477.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Non-consulting Services","Direct Selection","1545006","House No. Plot # 148, 4th Street, Ansari Square, Opp. Holland Embassy, Shahr-e-naw, Kabul-Afghanistan","2016-11-22T00:00:00.000","FMBF-AFGHANISTAN","Islamic  Republic of Afghanistan","180291.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Non-consulting Services","Direct Selection","1545004","This is a Grant Agreement signed with OXUS-Af under Sub-Component 1.1 of Access to Finance Project (Support to Microfinance Sector through MISFA).","2016-11-09T00:00:00.000","OXUS AFGHANISTAN","Islamic  Republic of Afghanistan","120110.0"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Quotations","1605683","Purchase of One Laptop + Accessories and Purchase of One 3 in 1 Printer; G23","2018-06-28T00:00:00.000","AGHAZ NAWIN KABUL LTD","Islamic  Republic of Afghanistan","1553.0"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Consultant Qualification  Selection","1606070","Curriculum Development and Instructional Design and Training Delivery for FINCA staff; CS-15","2019-10-28T00:00:00.000","MAZARS M. F. & CO.","Islamic Republic of Pakistan","13755.0"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Goods","Request for Bids","1599156","Procurement of One Four Wheel Drive Motor Vehicle for MISFA, MISFA/AFP/G8","2019-11-30T00:00:00.000","HABIB GULZAR MOTORS LTD","Islamic  Republic of Afghanistan","78794.0"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1605849","Consultant/Training Provider for Operationalizing Mobile Money; IC29","2020-01-20T00:00:00.000","Individual Consultant","United Kingdom of Great Britain and Nort","19500.0"
"2022-09-12T00:00:00.000","2020","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1605829","Consultant/Trainer for Finance for non-financial Managers; IC28","2019-11-12T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","5372.0"
"2022-09-12T00:00:00.000","2019","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1632152","Individual Consultant for Review of Existing Policies ; IC22","2019-04-16T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","14800.0"
"2022-09-12T00:00:00.000","2019","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","1632134","Sharia Compliant Product Development Consultant; IC17","2018-09-19T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","22790.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","1546005","Consultant Services for implementing Basic Package of Health Services in Nagarhar Provinces","2017-01-01T00:00:00.000"," AADA","Islamic  Republic of Afghanistan","3638606.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","1544588","Consultant Services for Implementation of basic Package of Health Services and Daikundi Province","2016-12-24T00:00:00.000","BAKHTAR DEVELOPMENT NETWORK  BDN","Islamic  Republic of Afghanistan","1708914.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Least Cost Selection","1544841","External Auditing of Consultants Contract under SEHAT project","2016-11-01T00:00:00.000","AVAIS HYDER LIAQUAT NAUMAN CHARTERED","Islamic  Republic of Afghanistan","144284.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","1545186","Consultant Services for Implementing Essential Package of Hospital Services in Nimroz Province","2017-01-01T00:00:00.000","MOVE WELFARE ORGANIZATION","Islamic  Republic of Afghanistan","392042.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","1545190","Consultant Services for Implementing Essential Package of Hospital Services in Farah Province","2017-01-01T00:00:00.000","MRCA  OHPM","Islamic  Republic of Afghanistan","423768.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","1545194","Consultant Services for implementing Essential Package of Health Services in Wardak Province","2017-01-01T00:00:00.000","SWEDISH COMMITTEE FOR AFGHANISTAN","Islamic  Republic of Afghanistan","304093.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Quality And Cost-Based Selection","1545739","Provision of Quality Mental Health Services in Kabul Mental Health Hospital","2016-07-01T00:00:00.000","HEALTH NET-TPO","Islamic  Republic of Afghanistan","2525705.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","1546004","Consultant Services for Implementing Basic Package of Health Services in FARAH Province","2017-01-01T00:00:00.000","AFG/MOPH/GCMU/SEHAT/109","Islamic  Republic of Afghanistan","1124476.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","1546006","Consultant Services for Implementing Essential Package of Hospital Services in Daikundi Province","2017-01-01T00:00:00.000","CAF/SHDP","Islamic  Republic of Afghanistan","543777.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","1546007","Consultant Services For Implementing Basic Package of Health Services in Balkh Province","2017-01-01T00:00:00.000","BAKHTAR DEVELOPMENT NETWORK (BDN)","Islamic  Republic of Afghanistan","2484955.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","1546008","Consultant Services for Implementing Basic Package of Health Services in HELMAND Province","2017-01-01T00:00:00.000","(ACTD)","Islamic  Republic of Afghanistan","1872394.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","1546010","Sr. Grant Management Specialist GCMU/MoPH","2016-07-01T00:00:00.000","SAHIBULLAH","Islamic  Republic of Afghanistan","71601.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","1546011","Director of GCMU/MoPH","2016-07-01T00:00:00.000","KHAWAJA MIR ISLAM SAEED","Islamic  Republic of Afghanistan","95895.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","1546013","Sr. Grant Management Specialist GCMU/MoPH","2016-07-01T00:00:00.000","DR. AERAJ FEROZ","Islamic  Republic of Afghanistan","92059.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","1546018","Snr. Advisor to International Relation Directorate moPH","2016-07-01T00:00:00.000","DR. WAHID MAJROOH","Islamic  Republic of Afghanistan","99624.0"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","1546021","Snr. Financial Management Specialist","2016-07-01T00:00:00.000","AHMAD SHAFIQ AKBARI","Islamic  Republic of Afghanistan","92059.0"
