"fiscal_year","project_name","procurement_category","procurement_method","contract_description","contract_signing_date","supplier","supplier_contract_amount_usd"
"2022","Rural Corridors and Biodiversity","Goods","Request for Bids","Accesorios Sanitarios Parque Nacional Patagonia","2021-09-28T00:00:00.000","INTERMEPRO","54613.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Acoplado Tanques Cisterna con bomba de agua 1.500 Litros","2021-09-03T00:00:00.000","DM DEALERS S.R.L.","18930.0"
"2022","Forests and Community","Goods","Request for Quotations",,"2021-11-19T00:00:00.000","APÍCOLA VAIROLATTI S.R.L","25362.0"
"2022","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","ESPECIALISTA FINANCIERO PARA LA UCEPO (COORDINADOR)","2022-02-01T00:00:00.000","Individual Consultant","4851.0"
"2022","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","ASESOR DE DESARROLLO DE SISTEMAS","2021-08-28T00:00:00.000","Individual Consultant","4586.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO CADEROSSO","2021-07-01T00:00:00.000","Individual Consultant","3775.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Direct Selection","Asegurar la adecuada traducci&#243;n de los materiales de capacitaci&#243;n -afiches y revistas- del idioma espa&#241;ol al quecha, en el marco de las actividades de capacitaci&#243;n del proyecto PERMER, correspondiente","2021-08-26T00:00:00.000","ANGELA FIDELA CASTILLO","467.0"
"2022","Plan Belgrano Water Supply and Sanitation Services Development Project","Goods","Request for Bids","Abastecimiento de Agua Potable en las Localidades de Wichi, El Sauzal, Misi&#243;n Nueva Pompeya y
Fuerte Esperanza &#8211; Etapa I &#8211; Chaco","2021-09-17T00:00:00.000","DRAGFLOW S.R.L","1029012.0"
"2022","Social Safety Nets for Vulnerable Populations in the Province of Buenos Aires","Consultant Services","Individual Consultant Selection","MOZZONI Micaela Mar&#237;a","2022-02-18T00:00:00.000","Individual Consultant","4145.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Consultor Senior en Gesti&#243;n de Procesos de Adquisiciones con Financiamiento Externo","2021-07-15T00:00:00.000","Individual Consultant","5559.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","Realizaci&#243;n de distintos contenidos audiovisuales referente a las instalaciones de los equipos fotovoltaicos de todos los subcomponentes del proyecto PERMER: residenciales 2G, residenciales 3G, escuel","2021-10-28T00:00:00.000","Individual Consultant","8922.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","Asegurar que el Proyecto PERMER acompa&#241;e la estrategia de comunicaci&#243;n institucional de la Subsecretar&#237;a de Energ&#237;a, como tambi&#233;n tener una identidad propia como proyecto. Difundir a todos los usuario","2022-01-27T00:00:00.000","Individual Consultant","14192.0"
"2022","Social Safety Nets for Vulnerable Populations in the Province of Buenos Aires","Consultant Services","Individual Consultant Selection","GONZ&#193;LEZ LANTERI BAUTISTA - ANALISTA DE DATOS","2022-02-10T00:00:00.000","Individual Consultant","3814.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-07-30T00:00:00.000","IATECO SRL","73139.0"
"2022","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","CONSULTOR&#205;A PARA DESARROLLO DE MATERIAL DE DATOS SOBRE INSOLVENCIA","2022-03-03T00:00:00.000","Individual Consultant","3986.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO AUN&#201;","2022-01-01T00:00:00.000","Individual Consultant","15141.0"
"2022","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","ANALISTA EXPERIMENTADO EN ECONOM&#205;A SECTORIAL y MACROECONOM&#205;A","2021-12-02T00:00:00.000","Individual Consultant","6347.0"
"2022","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","ANALISTA EXPERIMENTADO EN ECONOM&#205;A SECTORIAL y MACROECONOM&#205;A","2021-12-01T00:00:00.000","Individual Consultant","6330.0"
"2022","Protecting Vulnerable People Against Noncommunicable Diseases Project","Consultant Services","Consultant Qualification  Selection","Auditor&#237;a Externa para Programas de Gastos Elegibles de Salud Provinciales (PGE) - Periodo Anual 2020","2021-09-09T00:00:00.000","GRANT THORNTON ARGENTINA (ADLER, HANSENCLEVER Y ASOCIADOS, S.R.L.)","42163.0"
"2022","Children and Youth Protection Project","Goods","Request for Bids","Computadora de Escritorio Avanzada","2021-10-18T00:00:00.000","CORADIR SA","340200.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Direct Selection","CONTRATO PAREDES","2022-01-01T00:00:00.000","PAREDES DIEGO ALEJANDRO","9861.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO CARRILLO SERNA, Alba Paloma","2022-04-19T00:00:00.000","Individual Consultant","6313.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Civil Works","Request for Bids","Lote 2 &#8211; El Toro &#8211; Provincia de Jujuy","2021-09-14T00:00:00.000","BRAMAQ SRL","1568130.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Direct Selection","CONTRATO BANG","2022-01-01T00:00:00.000","BANG JOON HEE","12809.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Direct Selection","CONTRATO C&#211;RDOBA","2022-01-01T00:00:00.000","CÓRDOBA JULIANA","7193.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Goods","Request for Bids","Lote 4 Boyeros Solares 1.500","2021-12-16T00:00:00.000","FÁBRICA DE IMPLEMENTOS AGRÍCOLA SOCIEDAD ANÓNIMA INDUSTRIAL, COMERCIAL Y FINAN","1050225.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Civil Works","Request for Bids","Lote 1: Santiago del Estero &#8211; Departamento Copo","2022-02-02T00:00:00.000","CORADIR SA","2027875.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUE 8601376-00	ESC 804	BARRANCAS	SALAVINA","2021-10-06T00:00:00.000","VIARCO SA","58385.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Consultor&#237;a Individual &#8211; Especialista en Comunicaci&#243;n y Difusi&#243;n","2021-07-22T00:00:00.000","Individual Consultant","5885.0"
"2022","AR Socio-Economic Inclusion In Rural Areas","Civil Works","Request for Bids","Contrato-UTE URBAN BAIRES SA - MAJO CONSTRUCCIONES SA- Lotes 1, 2, 6 y 7.","2021-09-21T00:00:00.000","URBAN BAIRES S.A. – MAJO CONSTRUCCIONES S.A. U.T.E.","3302960.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Consultor Especialista en Comunicaci&#243;n Social","2021-08-03T00:00:00.000","Individual Consultant","5626.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO VANS LANDSCHOOT","2022-04-01T00:00:00.000","Individual Consultant","8395.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO MARCHETTI","2022-04-01T00:00:00.000","Individual Consultant","8395.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Direct Selection","CONTRATO VIDAL","2022-01-01T00:00:00.000","VIDAL MARÍA VICTORIA","10017.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Goods","Request for Bids","Lote 1: Centro y Norte","2022-05-24T00:00:00.000","MULTIRADIO SA","1511977.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-60370253-APN-SSESYC AMAUTA","2021-07-19T00:00:00.000","AMAUTA ARGENTINA S.R.L.","35297.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Administrativo de Planes Integrales","2021-07-30T00:00:00.000","Individual Consultant","3065.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO PU&#209;ED Hern&#225;n Fernando","2021-10-01T00:00:00.000","Individual Consultant","5668.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO RIVERO Melina Anabel","2021-10-01T00:00:00.000","Individual Consultant","10472.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO MAGRI","2021-10-01T00:00:00.000","Individual Consultant","10506.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-09-21T00:00:00.000","CHEHADE","5196.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","El Especialista de Contabilidad deber&#225; realizar el seguimiento de las operaciones contables y financieras de los Programas y Proyectos que se encuentren bajo la &#243;rbita de la referida Direcci&#243;n General","2022-05-10T00:00:00.000","Individual Consultant","5155.0"
"2022","AR Flood Risk Management Support Project for the City of Buenos Aires","Non-consulting Services","Request for Quotations","En virtud de lo expuesto, se propicia la contrataci&#243;n de SE&#209;ALTEC SA por ser la propuesta m&#225;s
conveniente en el monto final de ejecuci&#243;n.","2021-11-12T00:00:00.000","SEÑALTEC","154213.0"
"2022","Climate Intelligent and Inclusive Agri-food Systems Project","Goods","Direct Selection","Contrato con MSLI LATAM INC por renovaci&#243;n de licencias Microsoft","2022-06-30T00:00:00.000","MSLI LATAM INC","2061996.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-07-30T00:00:00.000","CONSTRU-PAC DE MARCELO MANUEL PIRES","75804.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-07-14T00:00:00.000","ING. LAZARTE CONSTRUCCCIONES SRL","12641.0"
"2022","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","ANALISTA PROGRAMADOR DE DESARROLLO DE SISTEMAS","2021-11-04T00:00:00.000","Individual Consultant","851.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Civil Works","Request for Bids","Lote 3: Salta &#8211; Regi&#243;n Valles.","2022-02-08T00:00:00.000","CORADIR SA","2237523.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Civil Works","Request for Bids","LOTE 1 Catua &#8211; Provincia de Jujuy.","2021-09-03T00:00:00.000","BRAMAQ SRL","1708410.0"
"2022","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Asesor/a en Ciencia de Datos","2022-05-27T00:00:00.000","Individual Consultant","3181.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO BOTTERO","2021-10-01T00:00:00.000","Individual Consultant","10785.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Civil Works","Request for Bids","Lote 3: Santiago del Estero &#8211; Departamento Pellegrini","2022-02-02T00:00:00.000","CORADIR SA","1323313.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-09-15T00:00:00.000","RBM S.R.L.","50877.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-09-30T00:00:00.000","IATECO SRL","72284.0"
"2022","Social Safety Nets for Vulnerable Populations in the Province of Buenos Aires","Consultant Services","Individual Consultant Selection","BARRIONUEVO Ariel Alejandro","2022-04-28T00:00:00.000","Individual Consultant","4832.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CONEXION DE RED CLOACAL Y SANITARIOS","2021-07-01T00:00:00.000","RODOLFO CAMINOS CONSTRUCCIONES","35959.0"
"2022","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","ESPECIALISTA EN ECONOM&#205;A SECTORIAL y MACROECONOM&#205;A","2021-11-17T00:00:00.000","Individual Consultant","1602.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-07-19T00:00:00.000","IATECO SRL","20183.0"
"2022","AR Flood Risk Management Support Project for the City of Buenos Aires","Non-consulting Services","Request for Quotations","Este Convenio est&#225; celebrado en la Ciudad de Buenos Aires, el d&#237;a 7 de octubre de 2021 entre, por
una parte, el Gobierno de la Ciudad de Buenos Aires y DISAB.","2021-10-07T00:00:00.000","DISAB SUDAMERICANA","87495.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Arquitecto Proyectista Urbano Senior","2021-07-30T00:00:00.000","Individual Consultant","18502.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-08-30T00:00:00.000","MAURO MAIDANA","7430.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-08-30T00:00:00.000","MAURO MAIDANA","12730.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","Contar con un recurso t&#233;cnico especializado en dise&#241;o gr&#225;fico y digital, de dedicaci&#243;n simple, para la realizaci&#243;n de piezas de comunicaci&#243;n para ser publicadas en los distintos canales de comunicaci&#243;","2022-03-28T00:00:00.000","Individual Consultant","4087.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","Realizaci&#243;n de registros fotogr&#225;ficos y audiovisuales de las instalaciones de equipos fotovoltaicos de todos los subcomponentes del proyecto PERMER: Residenciales 2G, residenciales 3G, escuelas rurale","2022-04-20T00:00:00.000","Individual Consultant","14437.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","CONTRATO DE LOCACI&#211;N DE SERVICIO REFERENTE PROVINCIAL PBL - STEEMAN, MARIANA","2021-07-01T00:00:00.000","Individual Consultant","1209.0"
"2022","Children and Youth Protection Project","Goods","Request for Bids","Computadora de escritroio AVANZADA Tipo ""TODO EN UNO"" (ALL IN ONE)","2021-10-18T00:00:00.000","GRUPO NUCLEO SA","4140000.0"
"2022","Forests and Community","Goods","Request for Quotations","""Adquisici&#243;n de neum&#225;ticos para los
veh&#237;culos Oficiales de las Unidades Ejecutoras Locales de Salta y Santiago del
Estero, en el marco del Componente I del Proyecto Bosques Nativos y Comunidad""","2021-08-04T00:00:00.000","MARTÍNEZ NEUMÁTICOS","5143.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Consultant Qualification  Selection","Planes Sectoriales de reactivaci&#243;n econ&#243;mica post COVID-19","2021-10-08T00:00:00.000","UNIVERSIDAD NACIONAL DE TRES DE FEBRERO (UNTREF)","105651.0"
"2022","Matanza-Riachuelo Basin Sustainable Development Project","Consultant Services","Individual Consultant Selection","Especialista Econ&#243;mico y Financiero.","2022-04-06T00:00:00.000","Individual Consultant","12650.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Asistente territorial- La Matanza - 1","2022-04-01T00:00:00.000","Individual Consultant","3077.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-07-28T00:00:00.000","REJ CONTRUCCIONES SRL","67570.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Civil Works","Request for Bids","Lote 4: Salta &#8211; Regi&#243;n Chaco.","2022-02-08T00:00:00.000","CORADIR SA","2767798.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Asistente territorial- La Matanza- 2","2022-04-01T00:00:00.000","Individual Consultant","3077.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Asistentes territorial- La Matanza - 3","2022-04-01T00:00:00.000","Individual Consultant","3077.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-09-20T00:00:00.000","HIDRELCO SRL","72953.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-09-15T00:00:00.000","LUIS PEREA","5076.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Consultor en seguridad e higiene","2022-02-01T00:00:00.000","Individual Consultant","3794.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Consultor Experto en Evaluaci&#243;n Ambiental y Social","2022-02-01T00:00:00.000","Individual Consultant","3794.0"
"2022","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Analista Programador de Desarrollo de Sistemas","2021-11-04T00:00:00.000","Individual Consultant","851.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-10-05T00:00:00.000","EDUARDO CHEZZI","66608.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Proyectista de obras a realizar con OPC","2022-04-01T00:00:00.000","Individual Consultant","2849.0"
"2022","AR Flood Risk Management Support Project for the City of Buenos Aires","Goods","Direct Selection","&#8220;SOFTWARE MODELACI&#211;N MIKE1D-2D&#8221; Contrato entre el Gobierno de la Ciudad de Buenos Aires y Estudios y Proyectos SRL","2022-05-27T00:00:00.000","CONSULTORA ESTUDIOS Y PROYECTOS SRL","23260.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-07-14T00:00:00.000","ING. LAZARTE CONSTRUCCCIONES SRL","13114.0"
"2022","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Analista de Datos BI","2022-05-27T00:00:00.000","Individual Consultant","10892.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-07-27T00:00:00.000","CONSTRU-PAC DE MARCELO MANUEL PIRES","75805.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-09-03T00:00:00.000","COOPERATIVA DE TRABAJO MANOS A LA OBRA LTDA","2086.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-10-05T00:00:00.000","SERGIO TERUEL","51097.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Non-consulting Services","Direct Selection","Adquisici&#243;n de Servicio de Traductor P&#250;blico e Int&#233;rprete de Conferencias","2021-07-30T00:00:00.000","ANNA KHOBTA","314.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Asesor T&#233;cnico Administrativo","2021-10-01T00:00:00.000","Individual Consultant","7478.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Consultor Asistente en Adquisiciones","2021-10-01T00:00:00.000","Individual Consultant","5517.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","""Consultor Individual para el &#193;rea de Ambiental y Social""","2022-06-01T00:00:00.000","Individual Consultant","9356.0"
"2022","Forests and Community","Goods","Request for Bids","Benedetti SAIC","2021-12-16T00:00:00.000","BENEDETTI","100379.0"
"2022","Improving Inclusion in Secondary and Higher Education","Goods","Request for Bids","LA RED COMPUTACION SRL","2022-06-28T00:00:00.000","LA RED COMPUTACION SRL","23064.0"
"2022","Improving Inclusion in Secondary and Higher Education","Goods","Request for Bids","ARMY TECHNOLOGIES SA","2022-06-28T00:00:00.000","ARMY TECHNOLOGIES S.A.	","254969.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","La contrataci&#243;n tiene por objetivo la incorporaci&#243;n de un consultor que se desempe&#241;e como Responsable de Adquisiciones y Contrataciones del Proyecto, organizando y supervisando la gesti&#243;n, avance y ev","2021-09-21T00:00:00.000","Individual Consultant","15532.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","Asistir administrativamente al Proyecto de Energ&#237;as Renovables para Zonas Rurales (PERMER) de la Secretar&#237;a de Energ&#237;a del Ministerio de Econom&#237;a, para asegurar agilidad en todas las tareas operativas","2021-09-23T00:00:00.000","Individual Consultant","5433.0"
"2022","Improving Inclusion in Secondary and Higher Education","Goods","Request for Bids","DATAWISE","2022-06-28T00:00:00.000","DATAWISE SA","4908.0"
"2022","Improving Inclusion in Secondary and Higher Education","Goods","Request for Bids","ACCYS SA","2022-06-28T00:00:00.000","ACCSYS S.A..","131760.0"
"2022","AR Flood Risk Management Support Project for the City of Buenos Aires","Consultant Services","Least Cost Selection","&#8220;SERVICIO DE CONSULTOR&#205;A PARA LA ELABORACI&#211;N DEL ESTUDIO DE IMPACTO AMBIENTAL Y SOCIAL PARA LA REGERENERACION DEL ARROYO MEDRANO EN PARQUE SAAVEDRA&#8221; bajo el N.&#186; AR-UFOMC-241305-CS-LCS;","2021-10-25T00:00:00.000","SERMAN & ASOCIADOS S.A.","27577.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","OBRA COVID IPEM 341 ANEXO LA LAGUNILLA","2021-10-21T00:00:00.000","WAQUIM NINI PABLO ANDRES","36023.0"
"2022","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Especialista en Tareas de campo para el monitoreo de peces de agua dulce y monitoreos ambientales","2022-03-04T00:00:00.000","Individual Consultant","11918.0"
"2022","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","T&#233;cnico/a GIS Junior","2022-05-27T00:00:00.000","Individual Consultant","6172.0"
"2022","Supporting Effective Universal Health Coverage in Argentina","Goods","Request for Bids","Adquisici&#243;n de Licencias Oracle y Servidor de Base de Datos","2021-08-12T00:00:00.000","CITARELLA S.A.","943600.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","ESPECIALISTA EN CONTRATACIONES","2021-10-01T00:00:00.000","Individual Consultant","3233.0"
"2022","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","T&#233;cnico en Tareas Espec&#237;ficas Orientadas a Gesti&#243;n de Recursos H&#237;dricos","2022-01-22T00:00:00.000","Individual Consultant","2588.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Bids","Moticicletas tipo Enduro para el Parque Provincial Loro Hablador","2021-11-10T00:00:00.000","VEMERKIPER","20291.0"
"2022","Forests and Community","Civil Works","Request for Bids","Coba","2021-11-25T00:00:00.000","COBA","1470063.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Request for Quotations","adquisici&#243;n de equipos informaticos","2021-10-29T00:00:00.000","DOTUM DE LUJÁN ALICIA","17267.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Motosierra Mediana","2021-09-22T00:00:00.000","FABIÁN RAÚL ROMERA ROMEU","419.0"
"2022","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Analista Programador GIS WEB (Front End)","2022-05-27T00:00:00.000","Individual Consultant","10892.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Acoplado Cisterna para Combustible 2.000 Litros","2021-09-09T00:00:00.000","DM DEALERS S.R.L.","13590.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO CASABELLA Sof&#237;a","2021-10-01T00:00:00.000","Individual Consultant","10269.0"
"2022","Social Safety Nets for Vulnerable Populations in the Province of Buenos Aires","Consultant Services","Individual Consultant Selection","Especialista en Gesti&#243;n Integral de Proyectos de Comunicaciones y Transformaci&#243;n Digital","2022-01-24T00:00:00.000","Individual Consultant","2669.0"
"2022","Children and Youth Protection Project","Goods","Request for Bids","30 Veh&#237;culos Equipados como Oficinas M&#243;viles. 3 a&#241;os de Garant&#237;a con 2 services anuales.","2021-10-15T00:00:00.000","COLCAR MERBUS S.A.","2199763.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Chaqueta Amarilla para trabajos en incendios forestales","2021-09-27T00:00:00.000","INFOREST SRL","7520.0"
"2022","Social Safety Nets for Vulnerable Populations in the Province of Buenos Aires","Goods","Request for Bids","LOTE N&#176;9: Impresora multifunci&#243;n laser (cantidad: 9)","2021-12-15T00:00:00.000","RIO INFORMATICA","16290.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO LOPEZ LEAVY Marina","2021-10-01T00:00:00.000","Individual Consultant","9042.0"
"2022","Protecting Vulnerable People Against Noncommunicable Diseases Project","Consultant Services","Individual Consultant Selection","AR-MSAL-148803-CS-INDV - Consultor de Contrataciones y Adquisiciones -Dalmazzo, Agostina Naiara","2021-08-01T00:00:00.000","Individual Consultant","2562.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Guantes para trabajos en incendios forestales","2021-09-27T00:00:00.000","INFOREST SRL","1296.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Tramos de Manguera para Incendios Forestales 1&#8221; Seca","2021-09-27T00:00:00.000","INFOREST SRL","2036.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO TOSI VICTORIA","2022-05-01T00:00:00.000","Individual Consultant","2661.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CONTRATO","2021-09-23T00:00:00.000","RICARDO CARO","4848.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Civil Works","Request for Bids","Lote 2 &#8211; Colan Conhue &#8211; Provincia de R&#237;o Negro","2022-05-03T00:00:00.000","SEMISA","703440.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Proyectista de Obras Hidraulicas","2021-08-03T00:00:00.000","Individual Consultant","11156.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CONTRATO","2021-09-23T00:00:00.000","RICARDO CARO","6680.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","862 ESCUELA	CAMBA TRAPO	SAN MARTIN	REFACCIONES (SIN M&#178;)","2021-11-11T00:00:00.000","DARSENIC DE GUSTAVO DANIEL CARDOZO","7088.0"
"2022","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Analista Programador GIS WEB (Back End)","2022-05-27T00:00:00.000","Individual Consultant","10892.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","832 DR.FERNANDO IRASTORZA	LIBERTAD ,EST.	MONTE CASEROS	REFACCIONES (SIN M&#178;)","2021-11-11T00:00:00.000","IMI SRL","55776.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-48590309-APN-SSESYCME LECTURITA EDICIONES","2021-07-08T00:00:00.000","LECTURITA EDICIONES DE ALONSO MARÍA CELINA","69781.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection",,"2021-07-01T00:00:00.000","Individual Consultant","922.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO ROMAN Lisandro","2021-10-01T00:00:00.000","Individual Consultant","6984.0"
"2022","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","asistente en Monitoreo de Peces de Agua dulce y Monitoreos Ambientales","2022-02-02T00:00:00.000","Individual Consultant","5782.0"
"2022","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Quotations","Test de Sangre Oculta en Materia Fecal","2021-08-24T00:00:00.000","ABBOTT RAPID DIAGNOSTICS ARGENTINA","102235.0"
