"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-02T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Consultant Services","Direct Selection","Health;Social Protection","1632987","Financial Management Consultant","2020-06-03T00:00:00.000","BURLACU CONSULTING","Republic of Moldova","MD","43162.0","MD-MHLSP-174726-CS-CDS"
"2022-09-02T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Moldova","MD","P148537","Modernization of Government Services in the Republic of Moldova","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1640891","Project Manager","2019-12-09T00:00:00.000","Individual Consultant","Republic of Moldova","MD","135142.0","MD-EGA-71531-CS-INDV"
"2022-09-02T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Civil Works","Request for Bids","Education","1705992","Renovation works at Vasile Alecsandri high school, Colibasi village, Cahul rayon","2019-10-01T00:00:00.000","PRO EX 2005","Republic of Moldova","MD","591326.0","MD-MSIF-98284-CW-RFB"
"2022-09-02T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Moldova","MD","P148537","Modernization of Government Services in the Republic of Moldova","Consultant Services","Quality And Cost-Based Selection","Information and Communications Technologies;Public Administration","1640892","Consulting Services for Quality Assurance, User Acceptance and Security testing of IT systems developed during the project","2020-04-13T00:00:00.000","OMEGA TRUST SRL","Romania","RO","197001.0","MD-EGA-71527-CS-QCBS"
"2022-09-02T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Moldova","MD","P148537","Modernization of Government Services in the Republic of Moldova","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1640904","INDIVIDUAL CONSULTANT TO DEVELOP THE METHODOLOGY ON CAPABILITY ASSESSMENT OF SERVICE PROVIDERS AND CAPABILITY DEVELOPMENT PLAN","2019-07-26T00:00:00.000","Individual Consultant","Republic of Latvia","LV","39650.0","MD-EGA-71861-CS-INDV"
"2022-09-02T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Civil Works","Request for Bids","Education","1650784","Civil work Vulcanesti","2019-10-01T00:00:00.000","GIESENA","Republic of Moldova","MD","639421.0","MD-MSIF-106934-CW-RFB"
"2022-09-02T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Civil Works","Request for Bids","Education","1651617","Civil works Ialoveni","2019-11-28T00:00:00.000","PRESTIGIU-AZ","Republic of Moldova","MD","637506.0","MD-MSIF-106965-CW-RFB"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173076","Moldova Water Security and Sanitation Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1646039","ECAPDEV Financial Management Specialist","2021-02-18T00:00:00.000","Individual Consultant","Republic of Moldova","MD","14474.0","MD-EPIU-203234-CS-INDV"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Direct Selection","Education","1708015","BoQ &#8470; 2. Technical Supervision of construction at Ion Luca Caragiale high school from Orhei Town, Orhei rayon.","2020-08-05T00:00:00.000","SAVCA GRIGORE","Republic of Moldova","MD","227.0","MD-MSIF-238926-CS-CDS"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1708000","BoQ &#8470; 2. Technical Supervision of construction at Alexandru Agapie high school from Pepeni village, Singerei rayon.","2021-06-21T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1049.0","MD-MSIF-233519-CS-INDV"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1707864","Technical Supervision of construction at Aleco Russo high school from Cojusna village, Straseni rayon.","2020-10-01T00:00:00.000","Individual Consultant","Republic of Moldova","MD","7179.0","MD-MSIF-238923-CS-INDV"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1707356","Technical Supervision of construction at Ion Pelivan high school from Razeni village, Ialoveni rayon.","2020-07-16T00:00:00.000","Individual Consultant","Republic of Moldova","MD","7093.0","MD-MSIF-238924-CS-INDV"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Civil Works","Request for Quotations","Education","1707286","BoQ &#8470; 2. Additional renovation works at Alexandru Agapie high school from Pepeni village, Singerei rayon.","2021-06-21T00:00:00.000","ENERGIA","Republic of Moldova","MD","109648.0","MD-MSIF-233492-CW-RFB"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Civil Works","Direct Selection","Education","1707197","BoQ &#8470; 2. Additional renovation works at Ion Luca Caragiale high school from Orhei Town, Orhei rayon.","2020-08-05T00:00:00.000","CONSIT PRO","Republic of Moldova","MD","20664.0","MD-MSIF-238925-CW-DIR"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P161238","Land Registration and Property Valuation Project","Non-consulting Services","Request for Bids","Agriculture, Fishing and Forestry;Public Administration","1703560","Digital archive 2","2021-05-15T00:00:00.000","ANDMEVARA SRL","Kingdom of Norway","MD","612108.0","MD-PSA-210280-NC-RFB"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P161238","Land Registration and Property Valuation Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1699925","Procurement TIC specialist","2021-06-07T00:00:00.000","Individual Consultant","Republic of Moldova","MD","4057.0","MD-PSA-222257-CS-INDV"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P172668","Second District Heating Efficiency Improvement Project","Consultant Services","Least Cost Selection","Energy and Extractives","1695580","Audit of Termoelectrica S.A. financial statements for the financial year 2020 ended December 31, 2020.","2021-04-23T00:00:00.000","MOORE STEPHENS KSC","Republic of Moldova","MD","47253.0","RFP NO.9134-B3.1"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Goods","Direct Selection","Health;Social Protection","1693197","Personal Protective Equipment (Suits with boots and hood)","2020-11-17T00:00:00.000","TETIS INTERNATIONAL CO","Republic of Moldova","MD","197842.0","MD-MHLSP-200341-GO-DIR"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Goods","Request for Quotations","Health;Social Protection","1693151","Procurement of equipment required for nucleic acid extraction","2021-06-03T00:00:00.000","GBS SRL","Republic of Moldova","MD","97005.0","MD-MHLSP-229947-GO-RFQ"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Consultant Services","Individual Consultant Selection","Health;Social Protection","1693139","Local Consultant/Civil Works Engineer","2020-11-26T00:00:00.000","Individual Consultant","Republic of Moldova","MD","23230.0","MD-MHLSP-174716-CS-INDV"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Goods","Request for Quotations","Health;Social Protection","1693105","Procurement of PCR Consumables","2021-06-03T00:00:00.000","GBS SRL","Republic of Moldova","MD","50943.0","MD-MHLSP-229953-GO-RFQ"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Goods","Request for Quotations","Health;Social Protection","1693091","Procurement of Disinfectants","2021-06-25T00:00:00.000","CHEMIX GRUPP","Republic of Moldova","MD","308807.0","MD-MHLSP-238922-GO-RFQ"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Goods","Request for Quotations","Health;Social Protection","1692829","Procurement of equipment for PCR laboratories (equipment required for insurance biosecurity in PCR)","2021-06-03T00:00:00.000","SRL ”MEDEFERENT GRUP”","Republic of Moldova","MD","85014.0","MD-MHLSP-206458-GO-RFQ"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P161238","Land Registration and Property Valuation Project","Non-consulting Services","Request for Bids","Agriculture, Fishing and Forestry;Public Administration","1688670","Surveying works in Briceni rayon","2021-01-18T00:00:00.000","MOLBAK PROIECT SRL","Romania","RO","356008.0","MD-PSA-189891-NC-RFB"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Goods","Direct Selection","Health;Social Protection","1687166","Procurement of Medical Equipment (ICU Ventilators","2020-09-14T00:00:00.000","ENDO CHIRURGIE","Republic of Moldova","MD","547800.0","MD-MHLSP-192538-GO-DIR"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Goods","Direct Selection","Health;Social Protection","1687157","Procurement of Goods: Emergency Ambulance, Intensive Care, TYPE C, 4x4 (2 neonatal and 6 adult)","2020-08-26T00:00:00.000","TECNOVE, S.L.","Kingdom of Spain","ES","1302878.0","MD-MHLSP-174717-GO-DIR"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Goods","Direct Selection","Health;Social Protection","1687146","Procurement of Medical Equipment (Syringe Pumps)","2020-10-05T00:00:00.000","TETIS INTERNATIONAL CO","Republic of Moldova","MD","504040.0","MD-MHLSP-196256-GO-DIR"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Goods","Direct Selection","Health;Social Protection","1687145","Procurement of Medical Equipment (Syringe Pumps)","2020-10-23T00:00:00.000","BECTON DICKINSON","Kingdom of Belgium","BE","396408.0","MD-MHLSP-200339-GO-DIR"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Goods","Request for Bids","Health;Social Protection","1687140","Procurement of Medical Devices for artificial respiration (Adult and pediatric ventilators)","2020-11-30T00:00:00.000","SHENZEN MINDRAY BIO-MEDICAL ELECTRONICS CO. LTD.","People's Republic of China","CN","1525649.0","MD-MHLSP-182629-GO-RFB-2"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Non-consulting Services","Direct Selection","Health;Social Protection","1687135","Non-Consulting Services for Production of 5 video spots to inform and raise awareness about COVID-19 and the severity of the infection on health","2020-08-11T00:00:00.000","BEGOBS","Republic of Moldova","MD","15393.0","MD-MHLSP-185489-NC-DIR"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Consultant Services","Direct Selection","Health;Social Protection","1681590","Development and implementation of Communication and Education Campaign on COVID-19 Vaccination","2021-06-23T00:00:00.000","THE CENTER FOR HEALTH STRATEGIES AND POLICIES","Republic of Moldova","MD","136250.0","MD-MHLSP-236316-CS-CDS"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Goods","Request for Quotations","Health;Social Protection","1673544","Procurement of Equipment for automatic exctraction","2021-06-03T00:00:00.000","IM GBG-MDL SRL","Republic of Moldova","MD","660414.0","MD-MHLSP-229950-GO-RFQ"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Goods","Request for Quotations","Health;Social Protection","1673541","Procurement of equipment for PCR laboratories (equipment required for insurance biosecurity in PCR)","2021-06-03T00:00:00.000","SRL ”MEDEFERENT GRUP”","Republic of Moldova","MD","88793.0","MD-MHLSP-229948-GO-RFQ"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Direct Selection","Information and Communications Technologies;Education","1672922","IT Specialist to assist the MoECR with the development and implementation of IT systems under MHEP.","2021-04-15T00:00:00.000","IGOR BERCU","Republic of Moldova","MD","29685.0","MD-MOED-206405-CS-CDS"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1671438","Individual Consultant to develop the National Assessment Reference Framework","2021-06-18T00:00:00.000","Individual Consultant","Republic of Moldova","MD","11890.0","MD-MOED-214220-CS-INDV"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665773","CONTRACT No. MD-MOED-237326-CS-INDV-9","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1936.0","MD-MOED-237326-CS-INDV-9"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665772","CONTRACT No. MD-MOED-237326-CS-INDV-3: Tonu Valentina.","2021-06-25T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1936.0","MD-MOED-237326-CS-INDV-3"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665770","CONTRACT No. MD-MOED-237326-CS-INDV-8: Tonu Tamara.","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1936.0","MD-MOED-237326-CS-INDV-8"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665769","CONTRACT No. MD-MOED-237326-CS-INDV-5-15","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","2581.0","MD-MOED-237326-CS-INDV-5-15"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665768","CONTRACT No. MD-MOED-237326-CS-INDV-4","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1936.0","MD-MOED-237326-CS-INDV-4"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665767","MD-MOED-237326-CS-INDV-2","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","3227.0","MD-MOED-237326-CS-INDV-2"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665766","CONTRACT No. MD-MOED-237326-CS-INDV-6","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1291.0","MD-MOED-237326-CS-INDV-6"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665765","CONTRACT No. MD-MOED-237326-CS-INDV-13","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","3227.0","MD-MOED-237326-CS-INDV-13"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665764","CONTRACT No. MD-MOED-237326-CS-INDV-12","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1291.0","MD-MOED-237326-CS-INDV-12"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665763","CONTRACT No. MD-MOED-237326-CS-INDV-11","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1291.0","MD-MOED-237326-CS-INDV-11"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665761","CONTRACT No. MD-MOED-237326-CS-INDV-15: Ostas Olga.","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1291.0","MD-MOED-237326-CS-INDV-15"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665759","CONTRACT No. MD-MOED-237326-CS-INDV-14","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","3227.0","MD-MOED-237326-CS-INDV-14"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665758","CONTRACT No. MD-MOED-237326-CS-INDV-10","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1936.0","MD-MOED-237326-CS-INDV-10"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665756","CONTRACT No. MD-MOED-237326-CS-INDV-19","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1291.0","MD-MOED-237326-CS-INDV-19"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665755","CONTRACT No. MD-MOED-237326-CS-INDV-17","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1291.0","MD-MOED-237326-CS-INDV-17"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665754","CONTRACT No. MD-MOED-237326-CS-INDV-16","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1291.0","MD-MOED-237326-CS-INDV-16"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665751","CONTRACT No. MD-MOED-237326-CS-INDV-7","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1936.0","MD-MOED-237326-CS-INDV-7"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665750","CONTRACT No. MD-MOED-237326-CS-INDV-18: Brinza Aurica.","2021-06-23T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1291.0","MD-MOED-237326-CS-INDV-18"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1665748","CONTRACT No. MD-MOED-237326-CS-INDV-1","2021-06-28T00:00:00.000","Individual Consultant","Republic of Moldova","MD","3227.0","MD-MOED-237326-CS-INDV-1"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Consultant Qualification  Selection","Education","1663172","Consulting services to design, develop and install a set of software for special needs education.","2021-05-21T00:00:00.000","ASCENDIA S.A.","Romania","RO","148945.0","MERP/AF/CS/CQS-18"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P161238","Land Registration and Property Valuation Project","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry;Public Administration","1660554","Contract with Civis","2021-05-12T00:00:00.000","CIVIS","Republic of Moldova","MD","36643.0","MD-PSA-122736-CS-LCS"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P118518","Moldova Agriculture Competitiveness Project","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1660402","ADVISORY SERVICES ON EXPORTS AND TRADE MISSIONS.","2020-07-17T00:00:00.000","FRUIT PRODUCERS AND EXPORTERS ASSOCIATION ""MOLDOVA FRUCT""","Republic of Moldova","MD","59520.0","MACP/AF-2/CS/CQ-2.7-2"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P118518","Moldova Agriculture Competitiveness Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1660066","Procurement of audio-video equipment for on-line video conference for AIPA.","2020-07-07T00:00:00.000","DAAC SYSTEM INTERGATOR SRL","Republic of Moldova","MD","5800.0","MACP/AF-2/G/SH-2.3"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Goods","Request for Quotations","Education","1658918","Procurement of Laminating machines (including laminating pouches/films sets of A6, A5, A4 and A3 sizes)","2021-06-17T00:00:00.000","GENIAL INVEST SRL","Republic of Moldova","MD","11630.0","MD-MOED-234985-GO-RFQ"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P161238","Land Registration and Property Valuation Project","Non-consulting Services","Request for Bids","Agriculture, Fishing and Forestry;Public Administration","1658706","For lot 5","2021-03-02T00:00:00.000","SRL ""CART ENGINEERING""","Republic of Moldova","MD","45705.0","MD-PSA-177424-NC-RFB/02"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P161238","Land Registration and Property Valuation Project","Non-consulting Services","Request for Bids","Agriculture, Fishing and Forestry;Public Administration","1658705","For Lots 1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20 (except 5)","2021-03-02T00:00:00.000","MOLBAK PROIECT SRL","Romania","RO","685933.0","MD-PSA-177424-NC-RFB/01"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P161238","Land Registration and Property Valuation Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1658057","Contract with Taraburca","2021-03-30T00:00:00.000","Individual Consultant","Republic of Moldova","MD","25236.0","MD-PSA-205277-CS-INDV"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Goods","Request for Quotations","Education","1657894","Supply of IT and audio-video equipment","2021-06-02T00:00:00.000","""ASCENDA IT"" SRL","Republic of Moldova","MD","3090.0","MD-MOED-226593-GO-RFQ"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Goods","Request for Quotations","Information and Communications Technologies;Education","1657364","Accounting system","2021-05-21T00:00:00.000","BUSINESS LOGIC","Republic of Moldova","MD","341.0","MD-MOED-206409-GO-RFQ"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1656438","Consulting Services for delivering of a remote learning course to train teaching support staff and psycho-pedagogues working with students with disabilities and special educational needs","2021-03-29T00:00:00.000","Individual Consultant","Republic of Moldova","MD","2568.0","MD-MOED-203183-CS-INDV-6"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1656437","Consulting Services for delivering of a remote learning course to train teaching support staff and psycho-pedagogues working with students with disabilities and special educational needs","2021-03-29T00:00:00.000","Individual Consultant","Republic of Moldova","MD","2568.0","MD-MOED-203183-CS-INDV-2"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1656435","Consulting Services for delivering of a remote learning course to train teaching support staff and psycho-pedagogues working with students with disabilities and special educational needs","2021-03-29T00:00:00.000","Individual Consultant","Republic of Moldova","MD","2568.0","MD-MOED-203183-CS-INDV-5"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1656416","Consulting Services for delivering of a remote learning course to train teaching support staff and psycho-pedagogues working with students with disabilities and special educational needs","2021-03-29T00:00:00.000","Individual Consultant","Republic of Moldova","MD","2568.0","MD-MOED-203183-CS-INDV-1"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1656415","Consulting Services for delivering of a remote learning course to train teaching support staff and psycho-pedagogues working with students with disabilities and special educational needs","2021-03-29T00:00:00.000","Individual Consultant","Republic of Moldova","MD","2568.0","MD-MOED-203183-CS-INDV-8"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1656414","Consulting Services for delivering of a remote learning course to train teaching support staff and psycho-pedagogues working with students with disabilities and special educational needs","2021-03-29T00:00:00.000","Individual Consultant","Republic of Moldova","MD","2568.0","MD-MOED-203183-CS-INDV-7"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1656374","Consulting Services for delivering of a remote learning course to train teaching support staff and psycho-pedagogues working with students with disabilities and special educational needs","2021-03-29T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1926.0","MD-MOED-203183-CS-INDV-10"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1656370","Consulting Services for delivering of a remote learning course to train teaching support staff and psycho-pedagogues working with students with disabilities and special educational needs","2021-03-29T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1926.0","MD-MOED-203183-CS-INDV-4"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1656366","Consulting Services for delivering of a remote learning course to train teaching support staff and psycho-pedagogues working with students with disabilities and special educational needs","2021-03-29T00:00:00.000","Individual Consultant","Republic of Moldova","MD","2568.0","MD-MOED-203183-CS-INDV-3"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1656365","Consulting Services for delivering of a remote learning course to train teaching support staff and psycho-pedagogues working with students with disabilities and special educational needs","2021-03-29T00:00:00.000","Individual Consultant","Republic of Moldova","MD","2568.0","MD-MOED-203183-CS-INDV-9"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173076","Moldova Water Security and Sanitation Project","Consultant Services","Consultant Qualification  Selection","Water, Sanitation and Waste Management","1655102","Consulting services to develop the Feasibility Study and ESIA for Soroca Sanitation Project","2021-05-04T00:00:00.000","SEURECA ENGINEERING CONSULTING","French Republic","FR","283351.0","MD-EPIU-203219-CS-CQS"
