CustomerNo,LicenseStatus,BusinessName,FullName,BusinessLocation,BusinessTypeCode,BusinessTypeDescription,LicenseCategoryCode,LicenseCategoryDescription,ActiveLicenses
77609,active,"BEVERLY SHERBOURNE, LLC","BEVERLY SHERBOURNE, LLC","7969 SANTA MONICA BLVD West
Hollywood, CA 90046",gp,General Partnership,79,Promoter Venue,79	PRV-004713	09/30/2022
79548,active,CBF PACIFC LLC,CBF PACIFC LLC,"8928 SANTA MONICA BLVD West
Hollywood, CA 90069",,,75,Public Eating with Alcohol,75	PEA-004791	01/31/2023
70118,active,Dan Tana's Restaurant,Dan Tana's Restaurant,"9071 SANTA MONICA BLVD West
Hollywood, CA 90069",corp,Corporation,75,Public Eating with Alcohol,75	PEA-001095	12/31/2022
75165,active,"DE LA TORRE RESTAURANT GROUP, LLC.","DE LA TORRE RESTAURANT GROUP, LLC.","8935 SANTA MONICA BLVD West
Hollywood, CA 90069",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004743	05/31/2022
75165,active,"DE LA TORRE RESTAURANT GROUP, LLC.","DE LA TORRE RESTAURANT GROUP, LLC.","8935 SANTA MONICA BLVD West
Hollywood, CA 90069",corp,Corporation,61,Extended Hours,61	EXT-004722	08/31/2022
79823,active,"EOLA, LLC","EOLA, LLC","7953 SANTA MONICA BLVD West
Hollywood, CA 90046",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004796	04/30/2023
70370,active,Felix,Felix,"8945 SANTA MONICA BLVD West
Hollywood, CA 90069",corp,Corporation,75,Public Eating with Alcohol,75	PEA-003339	05/31/2023
70028,active,FOOD BIZ INC,FOOD BIZ INC,"1108 FLORES ST West
Hollywood, CA 90048",corp,Corporation,75,Public Eating with Alcohol,75	PEA-000160	10/31/2021
70205,active,Golden Rule Liquor,Golden Rule Liquor,"7753 SANTA MONICA BLVD West
Hollywood, CA 90046",sole,Sole Proprietor,75,Public Eating with Alcohol,75	PEA-002129	10/31/2022
70205,active,Golden Rule Liquor,Golden Rule Liquor,"7753 SANTA MONICA BLVD West
Hollywood, CA 90046",sole,Sole Proprietor,78,Tobacco Retailer,78	TOB-000016	01/31/2023
70017,active,"GREENWICH VILLAGE PIZZERIA, INC.","GREENWICH VILLAGE PIZZERIA, INC.","8937 SANTA MONICA BLVD West
Hollywood, CA 90069",corp,Corporation,75,Public Eating with Alcohol,75	PEA-000131	08/31/2022
70017,active,"GREENWICH VILLAGE PIZZERIA, INC.","GREENWICH VILLAGE PIZZERIA, INC.","8937 SANTA MONICA BLVD West
Hollywood, CA 90069",corp,Corporation,78,Tobacco Retailer,78	TOB-000007	12/31/2022
81051,active,"HOLLYWOOD SURPRISE, LLC","HOLLYWOOD SURPRISE, LLC","8900 SANTA MONICA BLVD West
Hollywood, CA 90069",,,75,Public Eating with Alcohol,75	PEA-004812	04/30/2023
81051,active,"HOLLYWOOD SURPRISE, LLC","HOLLYWOOD SURPRISE, LLC","8900 SANTA MONICA BLVD West
Hollywood, CA 90069",,,19,Entertainment,19	ENT-004756	04/30/2023
83274,active,HOUSE OF ABUNDANCE WEHO LLC | GYM SPORTS BAR & GRILL,HOUSE OF ABUNDANCE WEHO LLC | GYM SPORTS BAR & GRIL,"8919 SANTA MONICA BLVD West
Hollywood, CA 90069",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004836	07/31/2022
83274,active,HOUSE OF ABUNDANCE WEHO LLC | GYM SPORTS BAR & GRILL,HOUSE OF ABUNDANCE WEHO LLC | GYM SPORTS BAR & GRIL,"8919 SANTA MONICA BLVD West
Hollywood, CA 90069",llc,Limited Liability Corporation,19,Entertainment,19	ENT-004764	10/31/2022
76364,active,IBH NEW YORK LLC,IBH NEW YORK LLC,"8279 SANTA MONICA BLVD West
Hollywood, CA 90069",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004760	01/31/2023
81664,active,IZAKAYA TORA,IZAKAYA TORA,"8908 SANTA MONICA BLVD West
Hollywood, CA 90069",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004818	09/30/2022
70050,active,Jones,Jones,"7205 SANTA MONICA BLVD West
Hollywood, CA 90046",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-000251	04/30/2022
70573,active,K P B C C INC.,K P B C C INC.,"7853 SANTA MONICA BLVD West
Hollywood, CA 90046",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004206	06/30/2022
80067,active,LA RESTAURANT GROUP,LA RESTAURANT GROUP,"8500 SUNSET BLVD
SUITE B West Hollywood, CA 90069",,,75,Public Eating with Alcohol,75	PEA-004799	06/30/2022
83241,active,"LAS PERLAS WH, LLC","LAS PERLAS WH, LLC","7511 SANTA MONICA BLVD WEST
HOLLYWOOD, CA 90046",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004835	07/31/2022
70442,active,Liquor Time Liquor,Liquor Time Liquor,"7873 SANTA MONICA BLVD West
Hollywood, CA 90046",lp,Limited Partnership,75,Public Eating with Alcohol,75	PEA-003736	09/30/2022
70442,active,Liquor Time Liquor,Liquor Time Liquor,"7873 SANTA MONICA BLVD West
Hollywood, CA 90046",lp,Limited Partnership,78,Tobacco Retailer,78	TOB-000003	12/31/2022
70049,hold,Mother Lode,Mother Lode,"8944 SANTA MONICA BLVD West
Hollywood, CA 90069",corp,Corporation,75,Public Eating with Alcohol,75	PEA-000233	05/31/2023
70150,active,"MRS. GOOCH'S NATURAL FOODS MARKET, INC.","MRS. GOOCH'S NATURAL FOODS MARKET, INC.","7871 SANTA MONICA BLVD West
Hollywood, CA 90046",corp,Corporation,75,Public Eating with Alcohol,75	PEA-001621	09/30/2022
70484,active,Pavilions - 2739,Pavilions - 2739,"8969 SANTA MONICA BLVD West
Hollywood, CA 90069",corp,Corporation,75,Public Eating with Alcohol,75	PEA-003881	03/31/2023
81649,active,PIZZANA LLC,PIZZANA LLC,"460 N ROBERTSON BLVD West
Hollywood, CA 90069",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004817	08/31/2022
70855,active,Pump Lounge,Pump Lounge,"8948 SANTA MONICA BLVD West
Hollywood, CA 90069",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004700	06/30/2020
83284,active,RESTAURANT 2020 LLC | STACHE,RESTAURANT 2020 LLC | STACHE,"8941 SANTA MONICA BLVD West
Hollywood, CA 90069",llc,Limited Liability Corporation,75,Public Eating with Alcohol,"17	DNC-004724	08/31/2022
19	ENT-004763	08/31/2022
75	PEA-004838	08/31/2022
79	PRV-004716	08/31/2022"
70037,active,S & S Liquor & Jr. Market,S & S Liquor & Jr. Market,"7600 SANTA MONICA BLVD West
Hollywood, CA 90046",sole,sole,75,Public Eating with Alcohol,"78	TOB-000001	12/31/2020
75	PEA-000172	11/30/2022"
80358,active,"SLINGSHOT, LLC","SLINGSHOT, LLC","8933 SANTA MONICA BLVD WEST
HOLLYWOOD, CA 90069",,,75,Public Eating with Alcohol,"19	ENT-004752	08/31/2022
75	PEA-004802	08/31/2022"
70478,active,Surly Goat,Surly Goat,"7929 SANTA MONICA BLVD West
Hollywood, CA 90046",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-003867	01/31/2023
81706,active,"SVIH MANAGMENT, LLC","SVIH MANAGMENT, LLC","845 SAN
VICENTE WEST HOLLYWOOD, CA 90069",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004820	09/30/2022
70068,active,"TAPOVAN, INC./ 7-11 FOOD STORE #18196","TAPOVAN, INC./ 7-11 FOOD STORE #18196","7950 SANTA MONICA BLVD West
Hollywood, CA 90046",corp,Corporation,75,Public Eating with Alcohol,"78	TOB-000010	12/31/2022
75	PEA-000443	03/31/2023"
70215,active,Target Store T-1884,Target Store T-1884,"7100 SANTA MONICA BLVD West
Hollywood, CA 90046",corp,Corporation,75,Public Eating with Alcohol,75	PEA-002240	03/31/2023
70681,active,THE ACADIAN GROUP INC,THE ACADIAN GROUP INC,"8939 SANTA MONICA BLVD West
Hollywood, CA 90069",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004473	10/31/2022
70020,active,The Troubadour,The Troubadour,"9081 SANTA MONICA BLVD West
Hollywood, CA 90069",corp,Corporation,75,Public Eating with Alcohol,75	PEA-000140	02/28/2023
78306,active,TRADER JOE'S COMPANY,TRADER JOE'S COMPANY,"7310 SANTA MONICA BLVD WEST
HOLLYWOOD, CA 90046",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004780	03/31/2023
70380,active,Voda Spa,Voda Spa,"7700 SANTA MONICA BLVD West
Hollywood, CA 90046",,,75,Public Eating with Alcohol,75	PEA-003389	06/30/2022
78707,active,"BAGGATTI, INC.","BAGGATTI, INC.","7771 SANTA
MONICA WEST HOLLYWOOD, CA 90046",corp,Corporation,78,Tobacco Retailer,78	TOB-000040	06/30/2022
83060,active,"G&M OIL COMPANY, INC.","G&M OIL COMPANY, INC.","7960 SANTA MONICA BLVD West
Hollywood, CA 90046",corp,Corporation,78,Tobacco Retailer,"61	EXT-004732	06/30/2022
53	PBL-004850	06/30/2022
78	TOB-000054	06/30/2022"
78483,active,KENK USA INC,KENK USA INC,"7564 SANTA
MONICA WEST HOLLYWOOD, CA 90046",,,78,Tobacco Retailer,78	TOB-000034	04/30/2022
70759,active,The Troubadour,The Troubadour,"9081 SANTA MONICA BLVD West
Hollywood, CA 90069",corp,Corporation,79,Promoter Venue,79	PRV-004566	11/30/2022
83121,active,THE GREEN CROSS SOCIETY OF SOUTHERN CALIFORNIA,THE GREEN CROSS SOCIETY OF SOUTHERN CALIFORNIA,"7828 SANTA
MONICA WEST HOLLYWOOD, CA 90046",corp,Corporation,90,Cannabis- Legacy Medical License,90	CLM-000004	06/30/2022
83097,active,"OVEST, LLC","OVEST, LLC","7213 SANTA MONICA BLVD West
Hollywood, CA 90046",,,91,Cannabis - Adult Use,91 CAU-000009 06/30/2022
83097,active,"OVEST, LLC","OVEST, LLC","7213 SANTA MONICA BLVD West
Hollywood, CA 90046",,,92,Cannabis - Medical Use,92	CMU-000006	06/30/2022
81471,active,"MME CYON RETAIL, INC | DBA: MEDMEN BEVERLY HILLLS","MME CYON RETAIL, INC | DBA: MEDMEN BEVERLY HILLLS","1 CITYWIDE WEST
HOLLYWOOD, CA 90069",corp,Corporation,95,Cannabis Delivery - Non-WeHo Based,95	CDO-000003	07/31/2022
80609,active,THE NATURAL WAY OF LA,THE NATURAL WAY OF LA,"1 CITYWIDE WEST
HOLLYWOOD, CA 90069",corp,Corporation,95,Cannabis Delivery - Non-WeHo Based,95	CDO-000001	11/30/2022
74499,active,YOSEF EZRA,YOSEF EZRA,"8380 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090674, -118.372765)",sole,Sole Proprietor,33,Locksmith,33	LCK-002181	12/31/2022
81255,active,"FLORE FLORA, LLC","FLORE FLORA, LLC","1201 N LA BREA AVE WEST
HOLLYWOOD, CA 90038
(34.092689, -118.344079)",llc,Limited Liability Corporation,93,Cannabis - Consumption Area,93	CCA-000002	09/30/2022
70631,active,Quality Parking Services,Quality Parking Services,"1106 N LA CIENEGA BLVD WEST
HOLLYWOOD, CA 90069
(34.090933, -118.376272)",corp,Corporation,63,Valet Parking,63	VAL-004389	06/30/2022
81479,active,COFFEE COFFEE LA LLC | DBA: COFFEE COFFEE,COFFEE COFFEE LA LLC | DBA: COFFEE COFFEE,"1040 N FAIRFAX AVE WEST
HOLLYWOOD, CA 90046
(34.08953, -118.361385)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-004812	07/31/2022
70325,active,Fountain Liquor & Market,Fountain Liquor & Market,"7950 FOUNTAIN AVE WEST
HOLLYWOOD, CA 90046
(34.094434, -118.363272)",sole,Sole Proprietor,75,Public Eating with Alcohol,75	PEA-003067	06/30/2022
79086,active,"LAZ PARKING CALIFORNIA, LLC","LAZ PARKING CALIFORNIA, LLC","9021 SUNSET BLVD West
Hollywood, CA 90069
(34.090627, -118.388512)",llc,Limited Liability Corporation,63,Valet Parking,63	VAL-004736	08/31/2022
70063,active,"King Valet Parking, Inc","King Valet Parking, Inc","665 N ROBERTSON BLVD West
Hollywood, CA 90046
(34.082961, -118.385491)",corp,Corporation,63,Valet Parking,63	VAL-000398	10/31/2022
83768,active,ZEN HEALING COLLECTIVE CORPORATION,ZEN HEALING COLLECTIVE CORPORATION,"8464 SANTA MONICA BLVD WEST
HOLLYWOOD, CA 90069
(34.089774, -118.375605)",corp,Corporation,91,Cannabis -Adult Use,91	CAU-000011	02/28/2023
70122,active,Viktor Benes Bakery #16,Viktor Benes Bakery #16,"8330 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090693, -118.371023)",gp,General Partnership,53,Public Eating,53	PBL-001165	02/28/2022
70129,active,Le Montrose Hotel Restaurant,Le Montrose Hotel Restaurant,"900 HAMMOND ST West
Hollywood, CA 90069
(34.087835, -118.38767)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-001326	05/31/2023
70548,active,Craig's Restaurant,Craig's Restaurant,"8826 MELROSE AVE West
Hollywood, CA 90069
(34.080806, -118.386489)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004126	02/28/2023
80414,active,"T & A DELI, LLC","T & A DELI, LLC","8555 SUNSET BLVD E
West Hollywood, CA 90069
(34.093282, -118.378057)",corp,Corporation,53,Public Eating,53	PBL-004796	09/30/2022
70499,active,Soho House West Hollywood,Soho House West Hollywood,"9200 SUNSET BLVD
West Hollywood, CA 90069
(34.090183, -118.392688)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-003960	06/30/2022
82460,active,FRESH RESTAURANTS LA LLC,FRESH RESTAURANTS LA LLC,"8768 SUNSET BLVD West
Hollywood, CA 90069
(34.091195, -118.382522)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004828	09/30/2022
70446,active,LUIS VALET PARKING,LUIS VALET PARKING,"9069 NEMO ST WEST
HOLLYWOOD, CA 90069
(34.082273, -118.3892)",,,63,Valet Parking,63	VAL-003752	09/30/2022
70140,active,THE SUNSET TROCADERO LOUNGE,THE SUNSET TROCADERO LOUNGE,"8280 SUNSET BLVD West
Hollywood, CA 90046
(34.096685, -118.369953)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-001467	02/28/2020
78468,active,"RESULTS BREAKFAST, LLC","RESULTS BREAKFAST, LLC","7494 SANTA MONICA BLVD
A WEST HOLLYWOOD, CA 90046
(34.090777, -118.352891)",corp,corp,53,Public Eating,53	PBL-004769	04/30/2023
70069,hold,ALPHA BETA CO.,ALPHA BETA CO.,"1233 N LA BREA AVE WEST
HOLLYWOOD, CA 90038
(34.093878, -118.344089)",corp,Corporation,61,Extended Hours,61	EXT-000450	10/31/2022
70188,hold,"Auto Plex Parking Management, Inc.","Auto Plex Parking Management, Inc.","1113 CLARK ST West
Hollywood, CA 90069
(34.091138, -118.38553)",corp,Corporation,63,Valet Parking,63	VAL-002007	05/31/2023
79291,late,"8490 WEHO OPCO, L.P.","8490 WEHO OPCO, L.P.","8490 SUNSET BLVD WEST
HOLLYWOOD, CA 90069
(34.094454, -118.376184)",llp,Limited Liability Partnership,17,Dance,17	DNC-004716	09/30/2021
70431,active,Boa Sunset,Boa Sunset,"9200 SUNSET BLVD
West Hollywood, CA 90069
(34.090183, -118.392688)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-003660	06/30/2023
70532,active,Urth Caffe II,Urth Caffe II,"8565 MELROSE AVE West
Hollywood, CA 90069
(34.081964, -118.378908)",gp,General Partnership,53,Public Eating,53	PBL-004086	01/31/2023
83763,active,SPPLUS INC.,SPPLUS INC.,"9201 SUNSET BLVD West
Hollywood, CA 90069
(34.090525, -118.392237)",corp,Corporation,63,Valet Parking,63	VAL-004780	02/28/2023
80487,active,BETIS INC,BETIS INC,"8849 SUNSET BLVD West
Hollywood, CA 90069
(34.090642, -118.384763)",,,75,Public Eating with Alcohol,75	PEA-004806	09/30/2022
70613,active,Kitchen 24,Kitchen 24,"8575 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.088378, -118.378467)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004325	02/28/2020
70743,active,The Comedy Store,The Comedy Store,"8433 SUNSET BLVD West
Hollywood, CA 90069
(34.094956, -118.373914)",corp,Corporation,79,Promoter Venue,79	PRV-004549	06/30/2022
80232,active,"THE REALREAL, INC","THE REALREAL, INC","8500 MELROSE AVE
WEST HOLLYWOOD, CA 90069
(34.081919, -118.377086)",,,53,Public Eating,53	PBL-004798	09/30/2022
83178,active,"MVB KAFFEE, LLC","MVB KAFFEE, LLC","8619 MELROSE AVE West
Hollywood, CA 90069
(34.08197, -118.380648)",,,53,Public Eating,53	PBL-004851	06/30/2023
80401,active,"WEHO CONSERVATORY, LLC","WEHO CONSERVATORY, LLC","8289 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090706, -118.369926)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004804	08/31/2022
70860,active,Bootsy Bellows,Bootsy Bellows,"9229 SUNSET BLVD
West Hollywood, CA 90069
(34.090191, -118.392901)",corp,Corporation,17,Dance,17	DNC-004705	06/30/2022
70577,active,UNITED VALET,UNITED VALET,"8240 SUNSET BLVD West
Hollywood, CA 90046
(34.097437, -118.368789)",corp,Corporation,63,Valet Parking,63	VAL-004219	07/31/2022
70025,active,The Roxy,The Roxy,"9009 SUNSET BLVD West
Hollywood, CA 90069
(34.090627, -118.388215)",corp,Corporation,19,Entertainment,19	ENT-000157	03/31/2023
83606,active,ONIZUKA LA LLC,ONIZUKA LA LLC,"514 N LA CIENEGA BLVD WEST
HOLLYWOOD, CA 90048
(34.080628, -118.376545)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,"19	ENT-004765	12/31/2022
75	PEA-004840	12/31/2022"
81962,active,SALT & RICE LLC,SALT & RICE LLC,"7326 SANTA MONICA BLVD
West Hollywood, CA 90046
(34.090752, -118.349913)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004825	12/31/2022
80490,active,D.F.F. 2 INC,D.F.F. 2 INC,"7318 SANTA MONICA BLVD
West Hollywood, CA 90046
(34.09075, -118.349848)",,,53,Public Eating,53	PBL-004799	09/30/2021
70243,active,Hugo's,Hugo's,"8401 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090707, -118.37316)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-002493	01/31/2023
78401,active,LAZ PARKING CALIFORNIA LLC,LAZ PARKING CALIFORNIA LLC,"8490 SUNSET BLVD WEST
HOLLYWOOD, CA 90069
(34.094454, -118.376184)",llc,Limited Liability Corporation,63,Valet Parking,63	VAL-004718	04/30/2023
76826,active,"PT OPCO, LLC","PT OPCO, LLC","8225 SUNSET BLVD West
Hollywood, CA 90046
(34.097675, -118.368463)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,"19	ENT-004743	03/31/2023
75	PEA-004767	04/30/2023"
81569,active,"G ALL STARS WHOLESALE, LLC","G ALL STARS WHOLESALE, LLC","8906 MELROSE AVE West
Hollywood, CA 90069
(34.080801, -118.386937)",,,53,Public Eating,53	PBL-004821	08/31/2022
78162,active,KMF PARTNERS LLC,KMF PARTNERS LLC,"8582 SANTA MONICA BLVD WEST
HOLLYWOOD, CA 90069
(34.088141, -118.378677)",corp,Corporation,53,Public Eating,53	PBL-004766	02/28/2021
70461,active,Pi On Sunset,Pi On Sunset,"8828 SUNSET BLVD West
Hollywood, CA 90069
(34.090642, -118.383886)",,,19,Entertainment,19	ENT-003809	12/31/2022
75158,active,"603 N. LA CIENEGA BOULEVARD, LLC","603 N. LA CIENEGA BOULEVARD, LLC","603 N LA CIENEGA BLVD WEST
HOLLYWOOD, CA 90069
(34.082065, -118.376505)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004742	05/31/2023
70032,active,Whisky A Go Go,Whisky A Go Go,"8901 SUNSET BLVD West
Hollywood, CA 90069
(34.090637, -118.385726)",corp,Corporation,17,Dance,17	DNC-000166	05/31/2023
70135,active,Micky's,Micky's,"8857 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.085353, -118.38349)",corp,Corporation,61,Extended Hours,61	EXT-001369	02/28/2023
70225,active,"Abm Parking Services, Inc.","Abm Parking Services, Inc.","9255 DOHENY RD West
Hollywood, CA 90069
(34.090611, -118.394075)",corp,Corporation,63,Valet Parking,63	VAL-002353	06/30/2022
70200,active,"Imperial Parking Industries, Inc.","Imperial Parking Industries, Inc.","9255 SUNSET BLVD
West Hollywood, CA 90069
(34.089829, -118.39349)",corp,Corporation,63,Valet Parking,63	VAL-002097	09/30/2022
70127,active,Sushiya,Sushiya,"8650 SUNSET BLVD West
Hollywood, CA 90069
(34.09197, -118.380352)",gp,General Partnership,75,Public Eating with Alcohol,75	PEA-001250	05/31/2020
82962,active,631 ROBERTSON LLC.,631 ROBERTSON LLC.,"631 N ROBERTSON BLVD West
Hollywood, CA 90069
(34.081743, -118.385496)",corp,Corporation,19,Entertainment,19	ENT-004761	05/31/2022
70401,active,Yogurt Stop,Yogurt Stop,"8803 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.085802, -118.382849)",corp,Corporation,53,Public Eating,53	PBL-003511	12/31/2022
70087,active,The Body Shop,The Body Shop,"8250 SUNSET BLVD West
Hollywood, CA 90046
(34.097087, -118.369246)",corp,Corporation,19,Entertainment,19	ENT-000694	08/31/2022
83824,active,SELIG PARKING,SELIG PARKING,"8358 SUNSET BLVD West
Hollywood, CA 90069
(34.09535, -118.372369)",corp,Corporation,63,Valet Parking,63	VAL-004782	04/30/2023
75777,active,"LAZ PARKING CALIFORNIA, LLC","LAZ PARKING CALIFORNIA, LLC","8462 SUNSET BLVD West
Hollywood, CA 90069
(34.094725, -118.374973)",corp,Corporation,63,Valet Parking,63	VAL-004681	08/31/2022
70539,active,Max Muscle Hollywood,Max Muscle Hollywood,"8529 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.089135, -118.377088)",sole,Sole Proprietor,53,Public Eating,53	PBL-004097	01/31/2023
70220,hold,Ralph's #293,Ralph's #293,"1233 N LA BREA AVE WEST
HOLLYWOOD, CA 90038
(34.093878, -118.344089)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-002341	06/30/2022
70041,active,Carney's Restaurant,Carney's Restaurant,"8351 SUNSET BLVD West
Hollywood, CA 90069
(34.095818, -118.371753)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-000208	08/31/2022
70110,active,"SUNSET CONGLOMERATES RESTAURANTS, INC.","SUNSET CONGLOMERATES RESTAURANTS, INC.","8371 SUNSET BLVD West
Hollywood, CA 90069
(34.095451, -118.372186)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-001053	09/30/2022
70027,active,The Roxy,The Roxy,"9009 SUNSET BLVD West
Hollywood, CA 90069
(34.090627, -118.388215)",corp,Corporation,17,Dance,17	DNC-000159	03/31/2023
70501,active,Soho House West Hollywood,Soho House West Hollywood,"9200 SUNSET BLVD
West Hollywood, CA 90069
(34.090183, -118.392688)",llc,Limited Liability Corporation,19,Entertainment,19	ENT-003963	07/31/2022
78068,active,CUBAN SEED CIGAR CO.,CUBAN SEED CIGAR CO.,"8851 W SUNSET BLVD WEST
HOLLYWOOD, CA 90069
(34.090642, -118.384826)",corp,Corporation,78,Tobacco Retailer,78	TOB-000017	01/31/2023
74159,active,LEE A CALSYN VET MED CORP,LEE A CALSYN VET MED CORP,"7970 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090804, -118.363977)",corp,Corporation,61,Extended Hours,61	EXT-004717	10/31/2022
81568,active,"G ALL STAR RETAIL 1, LLC","G ALL STAR RETAIL 1, LLC","8906 MELROSE AVE West
Hollywood, CA 90069
(34.080801, -118.386937)",,,53,Public Eating,53	PBL-004820	08/31/2022
76180,active,BLT STEAK LA LLC,BLT STEAK LA LLC,"8720 SUNSET BLVD West
Hollywood, CA 90069
(34.091704, -118.381146)",corp,Corporation,19,Entertainment,19	ENT-004736	11/30/2022
83775,active,DOTS CONNECTED INC,DOTS CONNECTED INC,"514 N LA CIENEGA BLVD WEST
HOLLYWOOD, CA 90048
(34.080628, -118.376545)",llc,Limited Liability Corporation,63,Valet Parking,63	VAL-004781	02/28/2023
70212,active,"Anne Hauck Art Deco, Inc.","Anne Hauck Art Deco, Inc.","8738 MELROSE AVE West
Hollywood, CA 90069
(34.080993, -118.384314)",corp,Corporation,55,SeconHand Dealer,55	SEC-002208	02/28/2022
70383,active,"PROCARE PHARMACY, L.L.C.","PROCARE PHARMACY, L.L.C.","8607 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.08791, -118.379336)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-003401	07/31/2022
70752,active,LA BREA CIGARETTES INC.,LA BREA CIGARETTES INC.,"1110 1 2 N LA BREA AVE WEST
HOLLYWOOD, CA 90038
(34.091183, -118.344069)",sole,Sole Proprietor,53,Public Eating,53	PBL-004559	11/30/2022
81720,active,"VIPER ROOM HOLDINGS, LTD.","VIPER ROOM HOLDINGS, LTD.","8852 SUNSET BLVD West
Hollywood, CA 90069
(34.090642, -118.38488)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004821	09/30/2022
81063,active,"IMPERIAL PARKING, LLC | DBA: IMPARK","IMPERIAL PARKING, LLC | DBA: IMPARK","1100 ALTA LOMA RD WEST
HOLLYWOOD, CA 90069
(34.091016, -118.377775)",llc,Limited Liability Corporation,63,Valet Parking,63	VAL-004762	04/30/2023
70440,active,Sp Plus Corporation,Sp Plus Corporation,"9200 SUNSET BLVD West
Hollywood, CA 90069
(34.090183, -118.392688)",corp,Corporation,63,Valet Parking,63	VAL-003715	07/31/2022
82019,active,POKE BAR SUNSET,POKE BAR SUNSET,"8539 SUNSET BLVD
West Hollywood, CA 90069
(34.093538, -118.377668)",sole,Sole Proprietor,53,Public Eating,53	PBL-004833	01/31/2023
70086,active,GELSON'S MARKETS #108,GELSON'S MARKETS #108,"8330 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090693, -118.371023)",corp,Corporation,78,Tobacco Retailer,78	TOB-000027	03/31/2023
83464,active,TAP EASTERY LLC,TAP EASTERY LLC,"8543 SANTA MONICA BLVD
West Hollywood, CA 90069
(34.088862, -118.377583)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-004853	10/31/2022
79151,active,"LAZ PARKING CALIFORNIA, LLC","LAZ PARKING CALIFORNIA, LLC","8500 SUNSET BLVD West
Hollywood, CA 90069
(34.094202, -118.376678)",,,63,Valet Parking,63	VAL-004739	09/30/2022
77695,active,"THE ABBEY RESTAURANTS AND BARS USA-LA, LLC","THE ABBEY RESTAURANTS AND BARS USA-LA, LLC","692 N ROBERTSON BLVD West
Hollywood, CA 90069
(34.083499, -118.385493)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,"19	ENT-004741	10/31/2022
75	PEA-004776	10/31/2022"
78579,active,LUIS VALET PARKING,LUIS VALET PARKING,"9041 NEMO ST WEST
HOLLYWOOD, CA 90069
(34.082257, -118.388312)",sole,Sole Proprietor,63,Valet Parking,63	VAL-004723	05/31/2023
70325,active,Fountain Liquor & Market,Fountain Liquor & Market,"7950 FOUNTAIN AVE WEST
HOLLYWOOD, CA 90046
(34.094434, -118.363272)",sole,Sole Proprietor,78,Tobacco Retailer,78	TOB-000018	01/31/2023
70822,active,WOLVERINES LESSEE LLC | THE MONDRIAN HOTEL,WOLVERINES LESSEE LLC | THE MONDRIAN HOTEL,"8440 SUNSET BLVD West
Hollywood, CA 90069
(34.094877, -118.374266)",corp,Corporation,75,Public Eating with Alcohol,"78	TOB-000037	05/31/2023
75	PEA-004636	02/28/2023"
