"closure_type","reason_for_closure","global_id","closure_description","object_id","roads_closed","closure_start_time","closure_end_time","related_suburbs","location","project_title"
"roadWorks","Norse Road  / Uriarra Road (both directions): between the Copper Crescent / Norse Road signalised intersection and the Kendall Avenue / Uriarra Road roundabout.
9.30 am - 4 pm (Daily) Monday to Friday and 7 am - 7 pm Saturday.<br>
Access to residential driveways located between the Kendall Avenue / Uriarra Road roundabout and the the NSW / ACT border will be maintained at all times during these works.","f277a973-3d45-4dd1-b2d9-85d35c31a279","","4443","Norse Road / Railway Street intersection upgrade works.
","2020-02-02T22:30:00.000","2020-02-08T08:00:00.000","BEARD","POINT (149.21247039206224 -35.34310441733188)","Closure TTE19-CC1-1753- 5 and 6 Cord Civil, Road Closure, Intersection Works, Norse Rd, Beard"
"specialEvent","Orroral Road (all directions): from Orroral campground to the end of Orroral Road.","91bd32e2-6532-4b12-aa91-8b3a1c8fc9c8","","2361","Photographing the Milky Way in Namadgi","2019-05-04T06:30:00.000","2019-05-04T11:30:00.000","RURAL","POINT (148.9892779740913 -35.66301260748056)","TTM 19060 Photographing the Milky Way in Namadgi"
"lightRail","Mapleton Avenue (both directions): from Wimmera Street to Flemington Road.","0b0a53c3-2cc1-48ac-ab58-ea58d1f99c5f","","2949","Works associated with the Transport Canberra Light Rail project. ","2019-07-07T20:00:00.000","2019-07-14T20:00:00.000","HARRISON","POINT (149.1513705553366 -35.193959859292896)","Resub - TTE19-MET-4288 CMC, Flemington Rd / Mapleton Ave - Side Road Closure"
"specialEvent","Manuka Circle (all directions): from Canberra Avenue to New South Wales Crescent.","02da9f33-22f0-4854-82b6-66513bfb8217","","4789","Safe ingress and egress of patrons and teams","2020-08-01T01:00:00.000","2020-08-01T07:30:00.000","GRIFFITH","POINT (149.13713 -35.32534)","AFL"
"buildingConstruction","Lonsdale Street (both directions): Cooyong Street and Elouera Street.<br>
5 am - 8 am (daily) on periodic days as required Monday to Friday.","ead959d8-f2f2-4fdc-bea3-6f8be66dd3eb","","3856","Crane works.","2019-10-31T18:00:00.000","2019-12-26T21:00:00.000","BRADDON","POINT (149.13296839178815 -35.27391185150357)","Crane Lift of machinery"
"lightRail","Northbourne Avenue centre median: at the Murdoch Street intersection.","d9c9999a-290b-424d-9d70-0f378e09c471","","939","Works associated with the Transport Canberra Light Rail project.","2018-11-11T22:30:00.000","2018-12-02T19:00:00.000","LYNEHAM","POINT (149.13338047004095 -35.252760462990345)","Resub - TTE16-MET-6000 CMC, Northbourne Ave / Murdoch St Median Access Closure"
"utilities","Negus Crescent (both directions): between house number 22 and 24.","ede3d22e-d7b7-4a63-a873-4739628adbf6","","2004","Watermain installation.","2019-03-19T20:00:00.000","2019-04-06T07:00:00.000","WATSON","POINT (149.1610488898108 -35.23286062216595)","EOT - TTE18-CC1-1692-1 Cord Civil, Road Closure, Water Main Crossing, Negus Cres, Watson"
"buildingConstruction"," - Gullifer Street
 - Bonthrone Street
 - Yeoman Street
 - Keach Close
 - Folvig Close","bfa7e637-b505-4006-8eb5-7a28b7c11038","","3327","Plants and work machinery on the road ","2019-08-31T20:00:00.000","2022-05-22T10:00:00.000","STRATHNAIRN","POINT (148.99813 -35.23139)","West Belconnen Stage 1"
"lightRail","Northbourne Avenue (northbound direction): from Mouat Street / Antill Street to the Barton Highway.<br>
Thurbon Road both directions: will be closed at Northbourne Avenue.<br>
Will be closed on periodic nights as required between the hours of 8 pm - 6 am Monday to Sunday.
","6fad229f-4406-4313-ba52-347a355fe0d5","","1461","Works associated with the Transport Canberra Light Rail project.","2019-01-22T09:00:00.000","2019-04-29T20:00:00.000","LYNEHAM","POINT (149.1344121901219 -35.244983583275534)","Resub - TTE17-MET-6178 CMC, Northbourne Ave (Moaut St to Barton Hwy) Northbound Closure"
"lightRail","Gould Street both directions: from Northbourne Avenue to Moore Street.<br>
7 am Saturday 22 September to 6 am Monday 8 October 2018.","488a7a58-b65b-4c12-aa82-dda90f6b9aa3","","583","Works associated with the Transport Canberra Light Rail project.","2018-09-21T21:00:00.000","2018-10-07T19:00:00.000","TURNER","POINT (149.1297395928355 -35.27304383945798)","TTE18-MET-6256 CMC, Northbourne Avenue / Gould Street - Side Road Closure + Left Lane Closure"
"lightRail","Manning Clark Crescent (south): from Flemington Road to Henry Kendall Street.<br>
8 pm Friday 2 August 2019 to 8 pm Friday 9 August 2019.<br>
Will then be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
From Friday 9 August 2019 to Friday 16 August 2019.
","e418aff2-b405-49e6-a689-b3914748a1b6","","3141","Works associated with the Transport Canberra Light Rail project. ","2019-08-02T10:00:00.000","2019-08-16T06:00:00.000","FRANKLIN","POINT (149.15052711208608 -35.19378146434307)","Ext - TTE19-MET-4285 CMC, Flemington Rd / Manning Clarke Cr South - Side Road Closure"
"buildingConstruction","Gribble Street (northbound direction) between Anthony Rolfe Avenue to Gundaroo Drive.<br>
Gribble Street (southbound direction) between Gundaroo Drive and Swain Street.","5305030f-9e77-41b5-81e6-3244c67efeb0","","4324","Construction of underground services.","2020-01-12T20:00:00.000","2020-01-31T08:00:00.000","GUNGAHLIN","POINT (149.13115604831654 -35.181453121506806)","Mixed residential development, Block 4 Section 209 Gungahlin - COR-GRI-004"
"buildingConstruction","Elouera Street (both directions): from Northbourne Avenue to Mort Street.<br>
6 am - 6 pm (daily) on periodic days as required.","4811d287-66f8-4ac4-8fc8-e57b757d020b","","3400","Building construction works.","2019-09-04T20:00:00.000","2019-09-13T08:00:00.000","BRADDON","POINT (149.13087701381693 -35.27319380892818)","VS17002 - Midnight - Elouera Street Road Closure"
"specialEvent","Battye Street between Haydon Drive and Braybrooke Street, Bruce","07513d8c-3d73-4cef-ba1b-900e31842e4d","","3647","Special event","2019-10-02T00:00:00.000","2019-10-02T01:00:00.000","BRUCE","POINT (149.09440233433963 -35.24574750471035)","TTM 19120 Battye Street - Road Closure (Raiders HQ)"
"specialEvent","Rond Terrace Carpark Closure","165047a7-f2a3-44fb-9aad-484f27b8524f","","1230","Special Event","2019-03-30T20:00:00.000","2019-03-31T03:00:00.000","PARKES","POINT (149.13956128988133 -35.291122190616754)"," Canberra MS Walk and Fun Run 2018"
"specialEvent","Road Closure:
Barrine Drive between Albert Street (West) and Albert Street (East) on 26/1/19 from 5:30 am to 11:00 pm.
Albert Street between Regatta Place and Barrine Drive on 26/1/19 from 11:00 am to 11:00 pm.","c708ff58-0c0b-41b7-9079-dc2adc542171","","1502","Special Event","2019-01-25T18:30:00.000","2019-01-26T12:00:00.000","PARKES","POINT (149.1268889627558 -35.292804218895604)","Australia Day Activities/Fireworks 2019"
"roadWorks","ABENA AVENUE: Southbound direction from Gundaroo Drive to Baratta Street.","c2b44a2f-9700-46e2-9b6a-9d1018cd1edd","","478","Civil works associated with the Gundaroo Drive duplication project - Stage 2","2018-09-09T21:00:00.000","2018-09-14T07:00:00.000","CRACE","POINT (149.1018994375264 -35.19967430562893)","Gundaroo Drive Duplication - Stage 2"
"roadWorks","Federal Highway southbound entry ramp will be closed at Majura Road / Horse Park Drive.<br>
Will be closed on periodic days as required between the hours of,<br>
9:30 am - 4 pm Monday to Friday.<br>
7 am - 5 pm saturday.","e34cbcaa-9052-48cd-9fcc-4ef60977aac9","","4695","Resealing works.","2020-03-02T22:30:00.000","2020-04-30T06:00:00.000","THROSBY","POINT (149.18695558036967 -35.21463676748738)","2019-20 Reseal Programme - NHR002"
"roadWorks","Tuggeranong Parkway southbound entry ramp will be closed at Cotter Road.<br>
Will be closed on periodic days as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
7 am - 8 pm Saturdays.","8fcf191b-602c-4b36-8130-97c0ca700c2c","","4276","Resealing works.","2020-01-05T22:30:00.000","2020-04-03T05:00:00.000","CURTIN","POINT (149.0638289127245 -35.32836459126874)","2019-20 Microsurfacing Programme - CS009"
"specialEvent","Uriarra Road: between Coaldrake Avenue and Brindabella Road<br>
Brindabella Road: between Uriarra Road and Curries Road.","3220776f-78e0-43a6-892f-6c5d6b6e4915","","2279","Canberra Junior Women Tour","2019-05-11T22:30:00.000","2019-05-12T05:30:00.000","RURAL","POINT (149.00562903876892 -35.29877933283917)","TTM 19033 Canberra Junior Women Tour - Sunday"
"buildingConstruction","Golden Grove (both directions): from Hicks Street to the driveway to number 7 Golden Grove.","6e548076-b15c-4037-a90e-eb4c23894d3b","","884","Watermain installation.

","2018-11-23T19:00:00.000","2018-11-25T07:00:00.000","RED_HILL","POINT (149.1278050930747 -35.33248827961592)","RedHill Grammar - Site Water Service - Golden Grove Crossing TTMP"
"buildingConstruction","Eastlake Parade (northbound direction) between Eyre Street and Giles Street.<br>
These works are scheduled to be undertaken on Friday 15 November 2019 with additional days as a contingency due to unforeseen circumstances.","2cd3ec3d-bf4e-4f4f-ba18-24f3c2277c8d","","3898","Crane works.","2019-11-14T20:00:00.000","2019-11-29T04:00:00.000","KINGSTON","POINT (149.1465338300805 -35.31327131621261)","Eastlake Parade Crane Lift"
"roadWorks","Wentworth Avenue (southbound direction): from Telopea Park (West) to Gosse Street.<br>
Wentworth Avenue (centre median): at the Eastlake Parade / Telopea Park (East) intersection.<br>
Wentworth Avenue (centre median): at the Gosse Street intersection.<br>
Eastlake Parade (both directions): from the Canberra Glassworks car park entry / exit to Wentworth Avenue.<br>
7.30 pm Sunday 24 March 2019 to 6 am Monday 25 March 2019.","f13294de-b3e9-4d1a-8ba6-4312b43e4b98","","1993","Wentworth Avenue pavement rehabilitation.","2019-03-24T08:30:00.000","2019-03-30T19:00:00.000","KINGSTON","POINT (149.14659 -35.31523)","Wentworth Avenue Surface Rehabilitation"
"specialEvent","Wyndham Avenue (both directions): from Kondelea Way to Bacon Street.
Kondelea Way (both directions): from Cashman Street to approximately 60 metres south of Wyndham Avenue.
Jamrozik Street (both directions) - from Wyndham Avenue  to approximately 60 metres south of Wyndham Avenue.","13f0c33e-9cdb-4ef9-8210-56aaa5900b2b","","705","Community event.","2018-10-19T01:00:00.000","2018-10-20T11:00:00.000","DENMAN_PROSPECT","POINT (149.02177156790344 -35.30648604087886)","TTE18-CED-1611 Capital Estate Developments, Denman Prospect Event, Molonglo Valley"
"specialEvent","Rond Terrace car park","a2c9cd8c-be84-454f-8690-33d4ba9b095d","","886","Special Event","2019-01-25T18:00:00.000","2019-01-26T04:00:00.000","PARKES","POINT (149.13958215850704 -35.2911456250843)","2019 National Flag Raising and Citizenship Ceremony"
"lightRail","Flemington Road (both directions): from Well Station Drive to Sandford Street.<br> 
Lysaght Street (eastbound direction): from Darling Street to Flemington Road.<br> 
8 pm - 6 am (nightly) on periodic nights as required Monday to Sunday.<br> 
Flemington Road Service Road from Sandford Street to Lysaght Street.<br> 
Lysaght Street (westbound direction) from Flemington Road to Darling Street.<br>
9 pm - 5 am (nightly) on periodic nights as required Monday to Sunday.<br> ","5783e809-ab72-4643-a0d0-041dabc53ff3","","3237","Works associated with the Transport Canberra Light Rail project. ","2019-08-16T10:00:00.000","2019-12-30T19:00:00.000","MITCHELL","POINT (149.1460810255061 -35.215182866259546)","Ext - TTE17-MET-4103 CMC, Flemington Rd Closure (Well Station to Sandford St)"
"roadWorks","Ashley Drive (southbound direction): between Barraclough Street and Isabella Drive.<br>
Ashley Drive (northbound direction): between Clift Crescent and Isabella Drive.<br>
7 pm - 5.30 am on periodic nights as operationally required from Sunday to Thursday / Friday.","6fed2569-753c-400b-8d77-680f39c932a3","","4864","Asphalt resurfacing of the Ashley Drive / Isabella Drive roundabout.","2020-03-30T08:00:00.000","2020-05-30T19:30:00.000","RICHARDSON","POINT (149.1032 -35.421)","Asphalt Works "
"buildingConstruction","Oakden Street (westbound direction): from Cynthea Teague Crescent to Anketell Street.<br>
Cynthea Teague Crescent (eastbound direction) from Anketell Street to Oakden Street.","ffeb4e6b-6696-40a3-85fb-786b3ea1d67a","","2085","Building construction works.","2019-04-14T20:00:00.000","2021-03-31T08:00:00.000","GREENWAY","POINT (149.07340952956088 -35.42252045512492)","Aspen - Mixed Use development"
"utilities","London Circuit (both directions): between Edinburgh Avenue and the Commonwealth Avenue southbound entry ramp off London Circuit.<br>
Commonwealth Avenue northbound exit ramp will be closed at London Circuit.<br>
6 am Friday 10 April 2020 to 5 pm Monday 13 April 2020 inclusive.
8 pm Friday 18 April 2020 to 6 am Monday 21 April 2020 inclusive.","dc75dbb1-b2f7-4c86-bf4d-5ba7f6da4646","","4824","Edinburgh Avenue extension project","2020-04-09T20:00:00.000","2020-04-19T20:00:00.000","CITY","POINT (149.12639571088135 -35.28384362127243)","TTE20-HUO-2063 Huon Contractors, Utility Crossing, Road Closure, London Cct , Canberra City"
"buildingConstruction","Lonsdale Street (northbound direction): from approximately 120 metres north of Cooyong Street to Elouera Street.","91d65f0c-29f4-4b93-8a5b-df7707fc7985","","832","Crane lift.","2018-10-29T09:00:00.000","2018-10-30T19:00:00.000","BRADDON","POINT (149.1325955928537 -35.27438082752056)","Capital Cranes, Half Road Closure, 11 Lonsdale Street, Braddon"
"lightRail","Northbourne Ave (centre median) at the Wakefield Avenue / Macarthur Avenue intersection.<br>
Will be closed on perioic nights and weekends between the hours of,<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).","2504e58c-0c76-45fa-b523-29f7e5b2f397","","1314","Works associated with the Transport Canberra Light Rail project.","2019-01-02T09:00:00.000","2019-01-30T19:00:00.000","BRADDON","POINT (149.13215925985003 -35.260576810368825)","Ext - TTE17-MET-6114 CMC, Northbourne Ave / Wakefield Ave / Macarthur Ave Intersection Closure"
"lightRail","Northbourne Avenue (centre median): at the Ipima Street / Condamine Street intersection.<br>
Ipima Street (both directions): from Northbourne Avenue to Lowanna Street / Henty Street.<br>
Condamine Street (both directions): from Northbourne Avenue to the driveway to 155 Northbourne Avenue.<br>
6 am Monday 8 April 2019 to 6 pm Friday 12 April 2019.","2c9ab847-5188-46e8-8924-7a7e9a0b3105","","2189","Works associated with the Transport Canberra Light Rail project.","2019-04-07T20:00:00.000","2019-04-12T08:00:00.000","BRADDON","POINT (149.13121415894017 -35.266277619957606)","Ext - TTE19-MET-6358 CMC, Northbourne Ave / Ipima St / Condamine St – Intersection & Side Road Closure"
"utilities","Gribble Street (both directions) from Anthony Rolfe Avenue to approximately 70 metres north of Anthony Rolfe Avenue towards Swain Street.","cf8b6064-3562-4661-9761-873749e65c16","","213","Installation of underground services associated with the development of Block 5, section 209 Gungahlin.","2018-06-24T21:00:00.000","2018-07-14T09:00:00.000","GUNGAHLIN","POINT (149.13142702636517 -35.18229965055868)","Mixed residential development, Block 5 Section 209 Gungahlin"
"buildingConstruction","Swain Street (westbound direction) from Gribble Street to approximately 110 metres west of Gozzard Street.","970a4f09-7781-4a1c-9090-604191729d84","","1409","Building construction.","2019-02-09T21:00:00.000","2020-02-09T09:00:00.000","GUNGAHLIN","POINT (149.13178773236228 -35.181083879320106)","TTE18-CBS-1130-5 CBS Lumi Apartments, Swain St Gungahlin, Site Establishment"
"specialEvent","Intersection of Manuka Circle and New South Wales Crescent - All directions.","0b1f5c7b-5c37-44f2-8a28-ceda0b38eada","","4206","Special Event - BBL ","2019-12-20T21:00:00.000","2019-12-21T12:59:00.000","GRIFFITH","POINT (149.13305 -35.31722)","BBL SYD Thunder vs ADL Strikers"
"buildingConstruction","CONSTITUTION_AVENUE - Eastbound: from VERNON_CIRCLE to LONDON_CIRCUIT.","8baa8973-b7af-4692-bea2-0c6e134cb2a8","","2446","Road Works","2019-05-24T18:00:00.000","2019-06-02T06:00:00.000","CITY","POINT (149.1302256066358 -35.282782454409116)","RESUB - TTE18-CC2-1607 Construction Control, Constitution Ave Road Closure, City"
"buildingConstruction","Currong Street (northbound): from Batman Street to Donaldson Street.","50e033f3-378e-4d8e-83e3-55287fbaa692","","2595","Closure of car park spaces for works associated with the Founders Lane Project. ","2019-05-30T21:00:00.000","2019-12-31T06:00:00.000","BRADDON","POINT (149.13629421361009 -35.27745489302772)","Founders Lane Project"
"lightRail","Northbourne Avenue (centre median): at the Morphett Street and Murdoch Street intersections.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive)","03730ec5-ffe5-40e9-8953-cc3215d67b6b","","1557","Works associated with the Transport Canberra Light Rail project.","2019-02-01T09:00:00.000","2019-04-30T06:00:00.000","LYNEHAM","POINT (149.13335819961168 -35.253174876577894)","Resb - TTE18-MET-6312 CMC, Northbourne Ave / Murdoch St / Morphett St - Median Intersection Closure - Stage 1"
"lightRail","Northbourne Avenue (centre median) at the Girrahween Street / Masson Street intersection.","b225ea4b-d698-4e11-9819-9b3ebd6569b6","","1152","Works associated with the Transport Canberra Light Rail project.","2018-12-11T19:00:00.000","2018-12-21T05:00:00.000","BRADDON","POINT (149.13055272126434 -35.27039041715542)","Ext - TTE17-MET-6083 CMC, Northbourne Ave / Girrahween St / Masson St Intersection Closure"
"lightRail","Flemington Road (centre median): at the Manning Clark Crescent (north) intersection.<br>
Manning Clark Crescent (north) from Flemington Road to Anthony Rolfe Avenue.<br>
Manning Clark Crescent (north) from Flemington Road to Camilleri Way.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Friday to Monday (inclusive).","f2d316af-620e-4a11-ba30-1f38fa1eb580","","1546","Works associated with the Transport Canberra Light Rail project.","2019-01-31T09:00:00.000","2019-04-30T06:00:00.000","GUNGAHLIN","POINT (149.14394353422887 -35.18709663848276)","Ext - TTE17-MET-4173 CMC, Flemington Rd / Manning Clarke Cr – Median Intersection Closure"
"lightRail","Flemington Road service road from the northern side of the Mitchell Post Office to Lysaght Street.<br>
Will be closed on periodic nights as required between the hours of 8 pm - 6 am Monday to Sunday.","b26548c3-6fd6-4654-aa84-f0448fc03294","","1499","Works associated with the Transport Canberra Light Rail project.","2019-01-29T09:00:00.000","2019-04-29T20:00:00.000","MITCHELL","POINT (149.14497738583873 -35.21823315928643)","TTE19-MET-4276 CMC, Flemington Rd / Service Rd (North of Post Office) - Closure"
"lightRail","Flemington Road (both directions): from Sandford Street / Morisset Road to the Federal Highway.<br>
Randwick Road (both directions): from Flemington Road to approximately 120 metres west of Flemington Road towards the Barton Highway.<br>
Will be closed on periodic nights as required between the hours of 8 pm - 6 am.
","355bac41-bafa-46c6-abed-e510c36e019a","","1274","Works associated with the Transport Canberra Light Rail project.","2019-01-02T09:00:00.000","2019-01-30T19:00:00.000","MITCHELL","POINT (149.144085461982 -35.227243125547325)","Ext - TTE16-MET-4050 CMC, Flemington Road (Sandford St To Federal Hwy) Night Closure"
"specialEvent","Uriarra Road (northbound and southbound): from Opperman Avenue to Fairlight Road.<br>
Opperman Avenue (all directions): between John Gorton Drive and Uriarra Road.","2c4912d5-7fcb-40de-9d75-038f648223f5","","2277","Canberra Junior Women Tour","2019-05-10T22:30:00.000","2019-05-11T06:30:00.000","WRIGHT","POINT (149.02126405520727 -35.309719515779335)","TTM 19033 Canberra Junior Women Tour - Saturday"
"lightRail","Median crossover & Alinga Street (Mort Street to Northbourne Avenue)","f707d2c2-ca84-4eb8-b551-17daeceeb460","","258","CMC Stormwater works","2018-07-06T10:00:00.000","2018-07-15T18:00:00.000","CITY","POINT (149.1293069171706 -35.2783953686748)","TTE18-MET-6228 - CMC, Northbourne Avenue / Alinga Street - Stormwater "
"roadWorks","O'Loghlen Street (both directions): between Milford Street and Kingsford Smith Drive.<br>
Will be closed on periodic days as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br> 
7 am - 5 pm Saturday.","dcfd0d09-5658-46e9-a958-da9316884f98","","4539","Asphalt works","2020-02-02T22:30:00.000","2020-02-29T05:00:00.000","FLOREY","POINT (149.14355129205228 -35.208156629727085)","Heavy Patching"
"lightRail","Flemington Road (centre median) at the Well Station Drive intersection.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am to 4 pm Monday to Friday.<br>
8 pm to 6 am Monday to Thursday,<br>
8 pm Friday to 6 am Monday (inclusive).","f0fa9401-7fc2-495e-abff-1d8c2ee8b72e","","1332","Works associated with the Transport Canberra Light Rail project.","2018-12-21T05:00:00.000","2019-01-31T05:00:00.000","MITCHELL","POINT (149.14743905769774 -35.208642653120734)","Ext - TTE17-MET-4094 CMC, Flemington Rd / Well Station Dr Intersection Closure"
"lightRail","Sandford Street (both directions): from Flemington Road to Darling Street.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am – 4 pm Monday to Friday.<br>
8 pm – 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
From Monday 20 September to Friday 21 December 2018.","cbcc30b1-6003-4ca2-a736-e450f9e8179c","","573","Works associated with the Transport Canberra Light Rail project.","2018-09-19T23:30:00.000","2018-12-21T05:00:00.000","MITCHELL","POINT (149.14388138363506 -35.22116996418321)","Resub - TTE17-MET-4188 CMC, Flemington Road / Sandford Street – Side Road Closure"
"roadWorks","Coulter Drive (both directions) from Lachlan Street to Redfern Street.<br>
Shumack Street (both directions) from Abernethy Street to Coulter Drive.br>
9.30 am - 4 pm (daily) Monday to Friday from Friday 15 March 2019 to Friday 22 March 2019.<br>
it is expected that these works will be completed on Friday 15 March 2019.","f55cc6ec-a7f5-49ad-98b5-de1a760751d9","","1929","Microsurfacing works.","2019-03-14T22:30:00.000","2019-03-22T05:00:00.000","WEETANGERA","POINT (149.05411482705404 -35.25579892258684)","Microsurfacing - ANR012"
"other","Marcus Clarke Street (both directions): from the driveway access / egress to 19 Marcus Clarke Street to approximately 90 metres east of Phillip Law Street.<br>
6 am – 6 pm (daily) on periodic days as required Monday to Sunday. 
","ba4b812c-3356-4212-a1ad-5e103a9e01e7","Crane Operations","837","Crane operations.","2018-10-29T19:00:00.000","2018-12-31T07:00:00.000","ACTON","POINT (149.1250755512267 -35.28540015748012)","Occasional Car Park Closure for Crane Lift - Marcus Clarke Street, City"
"roadWorks","Callan Street (both directions): from No. 8 to No. 10.","988df16a-fd75-4e38-81b8-ac6206a425f3","","2472","Relocation of goods between buildings.","2019-05-10T21:00:00.000","2019-07-31T07:00:00.000","MITCHELL","POINT (149.14481272890168 -35.214617732033176)","TTM 1965 Callan Street - Treloar E Logistics Project"
"roadWorks","Gungahlin Drive (southbound): entry ramp will be closed at the Barton Highway.<br>
Ginninderra Drive (eastbound): exit ramp will be closed at Gungahlin Drive.<br>
Will be closed on periodic days as required between the hours of,<br>
9:30 am - 4 pm Monday to Friday.<br>
7 am - 5 pm Saturday.

","35bc6634-c494-4621-b8ee-2f3e9080c07b","","4629","Resealing works.","2020-02-23T22:30:00.000","2020-05-25T06:00:00.000","KALEEN","POINT (149.1173912369614 -35.23459869863562)","2019-20 Reseal Programme - ANR012"
"lightRail","Rudd Street (westbound direction): from Northbourne Avenue to the Jollimont Centre driveway.<br>
Rudd Street (both directions): from Northbourne Avenue to Moore Street.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).
Only one closure will be implemented at any given time.","3557b550-6340-4c94-852a-80123d317168","","2213","Works associated with the Transport Canberra Light Rail project.","2019-04-14T23:30:00.000","2019-04-30T06:00:00.000","CITY","POINT (149.1290489358462 -35.27709887992377)","Resub - TTE18-MET-6331 CMC, Northbourne Ave / Rudd St - Side Road Closure"
"lightRail","Northbourne Avenue (centre median) at the Girrahween Street / Masson Street intersection.<br>
Will be closed on periodic days, nights and weekends as required between the hours of:<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive)
","b153bdde-132f-42ec-9ba2-7297bb2f9f0c","","3293","Works associated with the Transport Canberra Light Rail project. ","2019-08-16T10:00:00.000","2019-12-31T05:00:00.000","BRADDON","POINT (149.13055272126434 -35.27039041715542)","Ext - TTE17-MET-6083 CMC, Northbourne Ave / Girrahween St / Masson St Intersection Closure"
"lightRail","Flemington Road (centre median): at the Nullarbor Avenue intersection.<br>
Nullarbor Avenue (both directions): from Flemington Road to Kings Canyon Street / Wimmera Street.<br>
Nullarbor Avenue (both directions): from Flemington Road to Waraker Street / Christina Stead Street.<br>
Will be closed on periodic nights as required between the hours of 8 pm - 6 am (nightly) Monday to Sunday.
","79961db5-9f40-45d9-aef0-5c2345ce0a3c","","1423","Works associated with the Transport Canberra Light Rail project.","2019-01-15T09:00:00.000","2019-04-29T20:00:00.000","HARRISON","POINT (149.1561383 -35.19908904)","Resub - TTE17-MET-4175, CMC Flemington Road / Nullarbor Ave – Median Intersection Closure – Median Works"
"buildingConstruction","Owen Crescent (all directions): from De Burgh Street to De Burgh Street.","d22ff16a-ced9-4da6-947f-b080b3ef5ebc","","2609","Allow concrete pump vehicle to park on road safely.","2019-05-26T21:00:00.000","2019-10-06T06:00:00.000","LYNEHAM","POINT (149.13195785381902 -35.25706932300539)","Embark Stage 1"
"utilities","Kunapalari Street (both directions) from Bettong Avenue to Naberlek Street.
7 am - 6 pm (daily) on periodic days as required Monday to Sunday from Friday 16 August 2019 to Friday 13 September 2019.
","dc2c1d13-ddb2-4901-ae4e-536830ffa7b4","","3239","Underground service installation.
","2019-08-16T08:00:00.000","2019-09-13T08:00:00.000","THROSBY","POINT (149.16333040033567 -35.19447947925387)","EXT TTE19-SL1-1438 Stone Living, Road Closure, Service Trenching, Kunaplari St, Throsby"
"roadWorks","Erindale Drive (all directions): between Ashley Drive and Sulwood Drive.<br>
Sternberg Crescent (all directions): between Maltby Circuit and Bugden Avenue.","b3e10bab-c410-46e5-a3b5-5e81edcf0bb2","","2678","Asphalt works","2019-06-20T09:30:00.000","2019-06-20T20:00:00.000","WANNIASSA","POINT (149.10602136338576 -35.4029317397142)","RG 18068 Erindale Drive / Sternberg Crescent Pavement Rehabilitation"
"roadWorks","Tuggeranong Parkway (southbound) between the Hindmarsh Drive exit ramp and the Hindmarsh Drive entry ramp.<br>
8 pm - 6 am (nightly) Monday to Sunday.","d9a21f1a-18dc-48ed-a34c-ec09a73a864d","","3967","Bridge maintenance works","2019-11-22T08:00:00.000","2019-12-19T19:00:00.000","WESTON","POINT (149.06993504916215 -35.348245738131375)","TTE19-CCC-1679 - Complex Co - BR 4126 - Tuggeranong Pky"
"buildingConstruction","Discovery Street (both directions): between Monaro Crescent and approximately 135 metres west towards La Perouse Street.","dca0c8bb-acc2-46ad-8fa3-6c620b56a371","","4560","Civil works.","2020-02-28T07:00:00.000","2020-03-26T07:00:00.000","RED_HILL","POINT (149.13155133181152 -35.34172535566316)","Ext TTE19-BMU-1464 2 BMD Urban, Road Closure, Discovery St, Red Hill Precinct, Red Hill"
"lightRail","Northbourne Avenue (centre median): at the intersection of Ipima Street / Condamine Street.","d36f1271-36a8-4541-8693-ffc25ea64ed3","","677","Works associated with the Transport Canberra Light Rail project.","2018-10-05T10:00:00.000","2018-10-14T19:00:00.000","BRADDON","POINT (149.13121415896592 -35.26629000826281)","Resub - TTE17-MET-6061 CMC, Northbourne Avenue / Ipima Street / Condamine Street - Median Intersection Closure"
