"reg_no","current_premise_name","category","premise_address","suburb","registration_holder_name","radiation_licence","conditions","registration_expiry_date","as_of"
"VP004","Animal Referral Hospital Canberra","4 - Veterinary Hospital","15/2 Yallourn Street","FYSHWICK","Dr Jacob Michelsen, Vet holdings","Yes","false","2022-06-30T00:00:00.000","2021-08-06T00:00:00.000"
"VP001","Tuggeranong Veterinary Hospital","4 - Veterinary Hospital","5/2 Hanlon Crescent","FADDEN","Dr Benjamin Black
Dr Karen Van Roy","Yes","false","2022-06-30T00:00:00.000","2021-08-06T00:00:00.000"
"VP052","All Creatures Belconnen T/A Advanced Veterinary Imaging Canberra & Belconnen Veterinary Centre","4 - Veterinary Hospital","Unit 2, 30 Totterdell Street","BELCONNEN","Dr Eamon Ryan","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP032","Weston-Woden Animal Hospital","4 - Veterinary Hospital","176 Dixon Drive","HOLDER","Dr Katy Pickles
Dr Michael Archinal
Dr Alison Taylor
Dr William Taylor","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP031","Weston Creek Veterinary Hospital","4 - Veterinary Hospital","200 Badimara Street","WARAMANGA","Dr Richard Phillips
Dr Meredith Phillips
Dr Doris Beck","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP051","Vets at Amaroo","4 - Veterinary Hospital","Unit 1, 2 Emerald Way","AMAROO","Vetpartners Australia Pty Ltd
Dr Brett Hodgkin","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP001","Tuggeranong Veterinary Hospital","4 - Veterinary Hospital","5/2 Hanlon Crescent","FADDEN","Dr Benjamin Black
Dr Karen Van Roy","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP044","Tidbinbilla Veterinary & Research Centre","2 - Veterinary Clinic","Tidbinbilla Nature Reserve","THARWA","Environment Planning and Sustainable Development (EPSDD)","N/A","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP029","The Gables Vet Group - Monash","4 - Veterinary Hospital","27 Barraclough Crescent","MONASH","Vetpartners Australia Pty Ltd","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP057","The Foreshore Vet","2 - Veterinary Clinic","UG 12/1 The Causeway","KINGSTON","Dr Tanya Caltabiano
Andrew Jolley","No",,"2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP028","Sonza Veterinary Clinic","2 - Veterinary Clinic","5893 Kings Highway","KOWEN","Dr John Montgomery","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP027","Small Friends Veterinary Hospital","4 - Veterinary Hospital","9 Carstairs Circuit","AMAROO","Dr Matthew Almond","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP026","RSPCA (ACT) Veterinary Clinic","2 - Veterinary Clinic","12 Kirkpatrick Street","WESTON","Sarah McIntosh
Michelle Robertson (CEO)
Alexandra Wedutenko (President)","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP030","Parkway Veterinary Centre","4 - Veterinary Hospital","3/9 Jenke Circuit","KAMBAH","Dr Chris Andersen","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP024","Our Vet Tuggeranong","2 - Veterinary Clinic","Cnr Anketell & Reed Streets","TUGGERANONG","Nicolas Emerton","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP023","Northside Veterinary Centre Pty Ltd","2 - Veterinary Clinic","2/51 Mort Street","BRADDON","Dr Winston Oakes
Dr Elisabeth Adamson","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP056","National Zoo & Aquarium Vet Clinic","2 - Veterinary Clinic","999 Lady Denman Drive","WESTON CREEK","Mr Richard Tindale","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP049","Molonglo Veterinary Clinic","2 - Veterinary Clinic","110 Woodberry Avenue","COOMBS","Dr Katy Pickles
Dr Michael Archinal
Dr Alison Taylor
Dr William Taylor","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP022","Manuka Veterinary Hospital Pty Ltd","4 - Veterinary Hospital","85 Flinders Way","DEAKIN","Dr Michael Archinal
Dr William Taylor","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP021","Kippax Veterinary Hospital Pty Ltd","4 - Veterinary Hospital","82 Hardwick Crescent","HOLT","Dr Alison Taylor
Dr Michael Archinal","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP020","Kent Street Veterinary Practice","2 - Veterinary Clinic","69 Kent Street","DEAKIN","Dr Nonna Sulieva-Green","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP019","Kaleen Veterinary Hospital","2 - Veterinary Clinic","2 Callabonna Street","KALEEN","Dr Alison Taylor",,"false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP017","Inner South Veterinary Centre","4 - Veterinary Hospital","47 Jerrabomberra Avenue","NARRABUNDAH","Vetpartners Australia Pty Ltd
Dr Brett Hodgkin","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP016","Inner North Veterinary Clinic","2 - Veterinary Clinic","71 Ijong Street","BRADDON","Dr Peter Davies
Ms Susan Davies","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP015","Holistic Paws","1 - Veterinary Consulting Room","34 Perry Drive","CHAPMAN","Dr Kate Millhouse","N/A","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP014","Hall Veterinary Surgery","4 - Veterinary Hospital","33 Victoria Street","HALL","Vetpartners Australia Pty Ltd
Dr Brett Hodgkin","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP013","Gungahlin Veterinary Hospital and Gungahlin Cat Hospital","4 - Veterinary Hospital","21 Crinigan Circle","GUNGAHLIN","Dr Michael Hayward
Dr Gregory Knight
Dr Antony Wilson","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP012","Greencross Vets Tuggeranong","2 - Veterinary Clinic","Cnr Duggan Street & Tharwa Drive","CALWELL","Dr Anthony Goldstone
Dr Veronica Monaghan","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP048","Greencross Vets Majura Park","2 - Veterinary Clinic","7-15 Mustang Avenue","MAJURA PARK","Dr Anthony Goldstone
Dr Veronica Monaghan","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP045","Domestic Animal Services","1 - Veterinary Consulting Room","Mugga Lane","SYMONSTON","Transport Canberra & City Services (TCCS)","N/A","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP011","Curtin Veterinary Clinic","2 - Veterinary Clinic","31-35 Curtin Place","CURTIN","Vetpartners Australia Pty Ltd
Dr Brett Hodgkin","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP050","Capital Veterinary Hospital","4 - Veterinary Hospital","Unit 8, 67 Townsend Street","PHILLIP","Dr Ali Ashrafi","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP046","Canberra Village Vet","2 - Veterinary Clinic","1/2 Frencham Place","DOWNER","Dr Kimberley Godwin
Dr Michael Archinal
Dr Alison Taylor
Dr William Taylor","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP010","Canberra Veterinary Hospital","4 - Veterinary Hospital","Cnr Barton & Federal Highways","LYNEHAM","Dr Brett Hodgkin
VetPartners","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP054","Canberra Veterinary Emergency Services","4 - Veterinary Hospital","21 Crinigan Circle","GUNGAHLIN","Dr Tracy Hughes","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP009","Canberra Institute of Technology","2 - Veterinary Clinic","E Block, CIT Bruce Haydon Drive","BRUCE","Canberra Institute of Technology, Michelle Flatt","N/A","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP043","Canberra Equine Hospital","4 - Veterinary Hospital &
5 - Mobile Veterinary Hospital","Cnr Barton & Federal Highways","LYNEHAM","Vetpartners Australia Pty Ltd
Dr Rebecca Walshe","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP008","Canberra Cat Vet","4 - Veterinary Hospital","16-18 Purdue Street","BELCONNEN","Dr Kate King
Dr Georgia Knudsen","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP007","Brudine Veterinary Hospital Pty Ltd","4 - Veterinary Hospital","Unit 5-6 Charnwood Place","CHARNWOOD","Dr Deborah Williams
Dr Fiona Starr
Dr Gwen Shirlow","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP005","Belconnen Animal Hospital","4 - Veterinary Hospital","1 Belconnen Way","WEETANGERA","Dr Shannon West","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP004","Animal Referral Hospital Canberra","4 - Veterinary Hospital","15/2 Yallourn Street","FYSHWICK","Dr Jacob Michelsen, Vet holdings","Yes","false","2022-06-30T00:00:00.000","2021-07-06T00:00:00.000"
"VP043","Canberra Equine Hospital","4 - Veterinary Hospital &
5 - Mobile Veterinary Hospital","Cnr Barton & Federal Highways","LYNEHAM","Vetpartners Australia Pty Ltd
Dr Rebecca Walshe","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP032","Weston-Woden Animal Hospital","4 - Veterinary Hospital","176 Dixon Drive","HOLDER","Dr Katy Pickles
Dr Michael Archinal
Dr Alison Taylor
Dr William Taylor","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP031","Weston Creek Veterinary Hospital","4 - Veterinary Hospital","200 Badimara Street","WARAMANGA","Dr Richard Phillips
Dr Meredith Phillips
Dr Doris Beck","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP051","Vets at Amaroo","4 - Veterinary Hospital","Unit 1, 2 Emerald Way","AMAROO","Vetpartners Australia Pty Ltd
Dr Brett Hodgkin","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP001","Tuggeranong Veterinary Hospital","4 - Veterinary Hospital","5/2 Hanlon Crescent","FADDEN","Dr Benjamin Black
Dr Karen Van Roy","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP044","Tidbinbilla Veterinary & Research Centre","2 - Veterinary Clinic","Tidbinbilla Nature Reserve","THARWA","Environment Planning and Sustainable Development (EPSDD)","N/A","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP029","The Gables Vet Group - Monash","4 - Veterinary Hospital","27 Barraclough Crescent","MONASH","Vetpartners Australia Pty Ltd","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP057","The Foreshore Vet","2 - Veterinary Clinic","UG 12/1 The Causeway","KINGSTON","Dr Tanya Caltabiano
Andrew Jolley","No",,"2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP028","Sonza Veterinary Clinic","2 - Veterinary Clinic","5893 Kings Highway","KOWEN","Dr John Montgomery","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP027","Small Friends Veterinary Hospital","4 - Veterinary Hospital","9 Carstairs Circuit","AMAROO","Dr Matthew Almond","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP026","RSPCA (ACT) Veterinary Clinic","2 - Veterinary Clinic","12 Kirkpatrick Street","WESTON","Sarah McIntosh
Michelle Robertson (CEO)
Alexandra Wedutenko (President)","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP030","Parkway Veterinary Centre","4 - Veterinary Hospital","3/9 Jenke Circuit","KAMBAH","Dr Chris Andersen","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP024","Our Vet Tuggeranong","2 - Veterinary Clinic","Cnr Anketell & Reed Streets","TUGGERANONG","Nicolas Emerton","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP023","Northside Veterinary Centre Pty Ltd","2 - Veterinary Clinic","2/51 Mort Street","BRADDON","Dr Winston Oakes
Dr Elisabeth Adamson","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP056","National Zoo & Aquarium Vet Clinic","2 - Veterinary Clinic","999 Lady Denman Drive","WESTON CREEK","Mr Richard Tindale","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP049","Molonglo Veterinary Clinic","2 - Veterinary Clinic","110 Woodberry Avenue","COOMBS","Dr Katy Pickles
Dr Michael Archinal
Dr Alison Taylor
Dr William Taylor","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP022","Manuka Veterinary Hospital Pty Ltd","4 - Veterinary Hospital","85 Flinders Way","DEAKIN","Dr Michael Archinal
Dr William Taylor","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP021","Kippax Veterinary Hospital Pty Ltd","4 - Veterinary Hospital","82 Hardwick Crescent","HOLT","Dr Alison Taylor
Dr Michael Archinal","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP020","Kent Street Veterinary Practice","2 - Veterinary Clinic","69 Kent Street","DEAKIN","Dr Nonna Sulieva-Green","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP019","Kaleen Veterinary Hospital","2 - Veterinary Clinic","2 Callabonna Street","KALEEN","Dr Alison Taylor",,"false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP017","Inner South Veterinary Centre","4 - Veterinary Hospital","47 Jerrabomberra Avenue","NARRABUNDAH","Vetpartners Australia Pty Ltd
Dr Brett Hodgkin","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP016","Inner North Veterinary Clinic","2 - Veterinary Clinic","71 Ijong Street","BRADDON","Dr Peter Davies
Ms Susan Davies","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP015","Holistic Paws","1 - Veterinary Consulting Room","34 Perry Drive","CHAPMAN","Dr Kate Millhouse","N/A","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP014","Hall Veterinary Surgery","4 - Veterinary Hospital","33 Victoria Street","HALL","Vetpartners Australia Pty Ltd
Dr Brett Hodgkin","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP013","Gungahlin Veterinary Hospital and Gungahlin Cat Hospital","4 - Veterinary Hospital","21 Crinigan Circle","GUNGAHLIN","Dr Michael Hayward
Dr Gregory Knight
Dr Antony Wilson","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP012","Greencross Vets Tuggeranong","2 - Veterinary Clinic","Cnr Duggan Street & Tharwa Drive","CALWELL","Dr Anthony Goldstone
Dr Veronica Monaghan","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP048","Greencross Vets Majura Park","2 - Veterinary Clinic","7-15 Mustang Avenue","MAJURA PARK","Dr Anthony Goldstone
Dr Veronica Monaghan","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP045","Domestic Animal Services","1 - Veterinary Consulting Room","Mugga Lane","SYMONSTON","Transport Canberra & City Services (TCCS)","N/A","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP011","Curtin Veterinary Clinic","2 - Veterinary Clinic","31-35 Curtin Place","CURTIN","Vetpartners Australia Pty Ltd
Dr Brett Hodgkin","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP050","Capital Veterinary Hospital","4 - Veterinary Hospital","Unit 8, 67 Townsend Street","PHILLIP","Dr Ali Ashrafi","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP046","Canberra Village Vet","2 - Veterinary Clinic","1/2 Frencham Place","DOWNER","Dr Damien Solley
Dr Amanda Keast (Solley)","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP010","Canberra Veterinary Hospital","4 - Veterinary Hospital","Cnr Barton & Federal Highways","LYNEHAM","Dr Brett Hodgkin
VetPartners","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP054","Canberra Veterinary Emergency Services","4 - Veterinary Hospital","21 Crinigan Circle","GUNGAHLIN","Dr Tracy Hughes","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP009","Canberra Institute of Technology","2 - Veterinary Clinic","E Block, CIT Bruce Haydon Drive","BRUCE","Canberra Institute of Technology, Michelle Flatt","N/A","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP008","Canberra Cat Vet","4 - Veterinary Hospital","16-18 Purdue Street","BELCONNEN","Dr Kate King
Dr Georgia Knudsen","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP007","Brudine Veterinary Hospital Pty Ltd","4 - Veterinary Hospital","Unit 5-6 Charnwood Place","CHARNWOOD","Dr Deborah Williams
Dr Fiona Starr
Dr Gwen Shirlow","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP005","Belconnen Animal Hospital","4 - Veterinary Hospital","1 Belconnen Way","WEETANGERA","Dr Shannon West","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP004","Animal Referral Hospital Canberra","4 - Veterinary Hospital","15/2 Yallourn Street","FYSHWICK","Dr Jacob Michelsen, Vet holdings","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP052","All Creatures Belconnen T/A Advanced Veterinary Imaging Canberra & Belconnen Veterinary Centre","4 - Veterinary Hospital","Unit 2, 30 Totterdell Street","BELCONNEN","Dr Eamon Ryan","Yes","false","2021-06-30T00:00:00.000","2021-06-02T00:00:00.000"
"VP052","All Creatures Belconnen T/A Advanced Veterinary Imaging Canberra & Belconnen Veterinary Centre","4 - Veterinary Hospital","Unit 2, 30 Totterdell Street","BELCONNEN","Dr Eamon Ryan","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP032","Weston-Woden Animal Hospital","4 - Veterinary Hospital","176 Dixon Drive","HOLDER","Dr Katy Pickles
Dr Michael Archinal
Dr Alison Taylor
Dr William Taylor","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP031","Weston Creek Veterinary Hospital","4 - Veterinary Hospital","200 Badimara Street","WARAMANGA","Dr Richard Phillips
Dr Meredith Phillips
Dr Doris Beck","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP051","Vets at Amaroo","4 - Veterinary Hospital","Unit 1, 2 Emerald Way","AMAROO","Vetpartners Australia Pty Ltd
Dr Brett Hodgkin","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP001","Tuggeranong Veterinary Hospital","4 - Veterinary Hospital","5/2 Hanlon Crescent","FADDEN","Dr Benjamin Black
Dr Karen Van Roy","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP044","Tidbinbilla Veterinary & Research Centre","2 - Veterinary Clinic","Tidbinbilla Nature Reserve","THARWA","Environment Planning and Sustainable Development (EPSDD)","N/A","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP029","The Gables Vet Group - Monash","4 - Veterinary Hospital","27 Barraclough Crescent","MONASH","Vetpartners Australia Pty Ltd","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP020","Kent Street Veterinary Practice","2 - Veterinary Clinic","69 Kent Street","DEAKIN","Dr Nonna Sulieva-Green","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP057","The Foreshore Vet","2 - Veterinary Clinic","UG 12/1 The Causeway","KINGSTON","Dr Tanya Caltabiano
Andrew Jolley","No",,"2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP028","Sonza Veterinary Clinic","2 - Veterinary Clinic","5893 Kings Highway","KOWEN","Dr John Montgomery","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP027","Small Friends Veterinary Hospital","4 - Veterinary Hospital","9 Carstairs Circuit","AMAROO","Dr Matthew Almond","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP026","RSPCA (ACT) Veterinary Clinic","2 - Veterinary Clinic","12 Kirkpatrick Street","WESTON","Sarah McIntosh
Michelle Robertson (CEO)
Alexandra Wedutenko (President)","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP030","Parkway Veterinary Centre","4 - Veterinary Hospital","3/9 Jenke Circuit","KAMBAH","Dr Chris Andersen","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP024","Our Vet Tuggeranong","2 - Veterinary Clinic","Cnr Anketell & Reed Streets","TUGGERANONG","Nicolas Emerton","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP023","Northside Veterinary Centre Pty Ltd","2 - Veterinary Clinic","2/51 Mort Street","BRADDON","Dr Winston Oakes
Dr Elisabeth Adamson","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP056","National Zoo & Aquarium Vet Clinic","2 - Veterinary Clinic","999 Lady Denman Drive","WESTON CREEK","Mr Richard Tindale","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP049","Molonglo Veterinary Clinic","2 - Veterinary Clinic","110 Woodberry Avenue","COOMBS","Dr Katy Pickles
Dr Michael Archinal
Dr Alison Taylor
Dr William Taylor","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP022","Manuka Veterinary Hospital Pty Ltd","4 - Veterinary Hospital","85 Flinders Way","DEAKIN","Dr Michael Archinal
Dr William Taylor","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP019","Kaleen Veterinary Hospital","2 - Veterinary Clinic","2 Callabonna Street","KALEEN","Dr Alison Taylor",,"false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP017","Inner South Veterinary Centre","4 - Veterinary Hospital","47 Jerrabomberra Avenue","NARRABUNDAH","Vetpartners Australia Pty Ltd
Dr Brett Hodgkin","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP016","Inner North Veterinary Clinic","2 - Veterinary Clinic","71 Ijong Street","BRADDON","Dr Peter Davies
Ms Susan Davies","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP015","Holistic Paws","1 - Veterinary Consulting Room","34 Perry Drive","CHAPMAN","Dr Kate Millhouse","N/A","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP014","Hall Veterinary Surgery","4 - Veterinary Hospital","33 Victoria Street","HALL","Vetpartners Australia Pty Ltd
Dr Brett Hodgkin","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP013","Gungahlin Veterinary Hospital and Gungahlin Cat Hospital","4 - Veterinary Hospital","21 Crinigan Circle","GUNGAHLIN","Dr Michael Hayward
Dr Gregory Knight
Dr Antony Wilson","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP012","Greencross Vets Tuggeranong","2 - Veterinary Clinic","Cnr Duggan Street & Tharwa Drive","CALWELL","Dr Anthony Goldstone
Dr Veronica Monaghan","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP002","Greencross Vets Animal Medical Centre","2 - Veterinary Clinic","56 Colbee Court","PHILLIP","Dr Anthony Goldstone
Dr Veronica Monaghan","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP048","Greencross Vets Majura Park","2 - Veterinary Clinic","7-15 Mustang Avenue","MAJURA PARK","Dr Anthony Goldstone
Dr Veronica Monaghan","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP045","Domestic Animal Services","1 - Veterinary Consulting Room","Mugga Lane","SYMONSTON","Transport Canberra & City Services (TCCS)","N/A","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP011","Curtin Veterinary Clinic","2 - Veterinary Clinic","31-35 Curtin Place","CURTIN","Vetpartners Australia Pty Ltd
Dr Brett Hodgkin","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP050","Capital Veterinary Hospital","4 - Veterinary Hospital","Unit 8, 67 Townsend Street","PHILLIP","Dr Ali Ashrafi","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP046","Canberra Village Vet","2 - Veterinary Clinic","1/2 Frencham Place","DOWNER","Dr Damien Solley
Dr Amanda Keast (Solley)","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP010","Canberra Veterinary Hospital","4 - Veterinary Hospital","Cnr Barton & Federal Highways","LYNEHAM","Dr Brett Hodgkin
VetPartners","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP054","Canberra Veterinary Emergency Services","4 - Veterinary Hospital","21 Crinigan Circle","GUNGAHLIN","Dr Taelta Hompas
Dr Tracy Hughes","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP009","Canberra Institute of Technology","2 - Veterinary Clinic","E Block, CIT Bruce Haydon Drive","BRUCE","Canberra Institute of Technology, Michelle Flatt","N/A","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP043","Canberra Equine Hospital","4 - Veterinary Hospital &
5 - Mobile Veterinary Hospital","Cnr Barton & Federal Highways","LYNEHAM","Vetpartners Australia Pty Ltd
Dr Rebecca Walshe","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP021","Kippax Veterinary Hospital Pty Ltd","4 - Veterinary Hospital","82 Hardwick Crescent","HOLT","Dr Alison Taylor
Dr Michael Archinal","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP008","Canberra Cat Vet","4 - Veterinary Hospital","16-18 Purdue Street","BELCONNEN","Dr Kate King
Dr Georgia Knudsen","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP007","Brudine Veterinary Hospital Pty Ltd","4 - Veterinary Hospital","Unit 5-6 Charnwood Place","CHARNWOOD","Dr Deborah Williams
Dr Fiona Starr
Dr Gwen Shirlow","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP005","Belconnen Animal Hospital","4 - Veterinary Hospital","1 Belconnen Way","WEETANGERA","Dr Shannon West","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP004","Animal Referral Hospital Canberra","4 - Veterinary Hospital","15/2 Yallourn Street","FYSHWICK","Dr Jacob Michelsen, Vet holdings","Yes","false","2021-06-30T00:00:00.000","2021-03-04T00:00:00.000"
"VP027","Small Friends Veterinary Hospital","4 - Veterinary Hospital","9 Carstairs Circuit","AMAROO","Dr Matthew Almond","Yes","false","2021-06-30T00:00:00.000","2020-11-26T00:00:00.000"
"VP052","All Creatures Belconnen T/A Advanced Veterinary Imaging Canberra & Belconnen Veterinary Centre","4 - Veterinary Hospital","Unit 2, 30 Totterdell Street","BELCONNEN","Dr Eamon Ryan","Yes","false","2021-06-30T00:00:00.000","2020-11-26T00:00:00.000"
"VP004","Animal Referral Hospital Canberra","4 - Veterinary Hospital","15/2 Yallourn Street","FYSHWICK","Dr Jacob Michelsen, Vet holdings","Yes","false","2021-06-30T00:00:00.000","2020-11-26T00:00:00.000"
