"closure_description","object_id","closure_type","footpaths_closed","reason_for_closure","global_id","closure_start_time","closure_end_time","related_suburbs","project_title","location"
"","2793","utilities","Evo Energy works.","Goodwin Street (eastern side): between Goodwin Place and Murdoch Street.","38e8bd33-dfc9-4c1c-a7d4-ddb21713aa4b","2019-06-23T21:00:00.000","2019-06-28T02:08:00.000","LYNEHAM","RESUB TTE19-SE1-1308 Rev A, Shepherd Electrical, Footpath Closure, Underbore Works, Goodwin St, Lyneham","POINT (149.1310766313395 -35.25228007680954)"
"","6406","buildingConstruction","Footpath repairs.","King Edward Terrace (southern side): located in front of the John Gorton Building.","82dc8709-b0e8-4a38-ba19-7774f4757907","2020-10-18T19:00:00.000","2020-10-23T07:00:00.000","PARKES","Closure TTE20-MSC-2543 Laser Plumbing, Footpath Works, Footpath Closure, John Gorton Bldg, Parkes","POINT (149.13475938235786 -35.30187227058121)"
"","2901","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing location on the northern side of the Alinga Street intersection.<br>
8 pm Friday 5 July 2019 to 6 am Monday 8 July (inclusive)","fe727a9b-4518-4f21-b2c6-a51eb34452bb","2019-07-05T10:00:00.000","2019-07-07T20:00:00.000","CITY","TTE19-MET-6376 CMC, Northbourne Ave / Alinga St - Side Rd & Median Intersection Closure - Staged","POINT (149.12923334633035 -35.278438019182595)"
"","1794","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue (southern side): at the Bunda Street / Rudd Street intersection","81f519d2-60cc-449b-80a2-1ae3b275cce9","2019-02-27T20:00:00.000","2019-04-30T06:00:00.000","CITY","Resub - TE18-MET-6222 CMC, Northbourne Ave / Rudd St / Bunda St - Southern Footpath Closure","POINT (149.12944683872695 -35.27725495280994)"
"","6525","buildingConstruction","Building construction","McIntyre Street (eastern side): between house number 41 and house number 17.","b7c5fee1-b82b-4aee-85f1-2fde1be38c03","2020-10-25T20:00:00.000","2021-10-22T06:00:00.000","NARRABUNDAH","Kiara, Block 3 Section 62 Narrabundah","POINT (149.1492381 -35.33569803)"
"","3672","utilities","ICON Water sewermain rehabilitation.","Burrinjuck Crescent (southern side) between house number 154 and house number 164.","fb1360fe-b919-49cf-af76-5b6d35fa68b7","2019-10-13T20:00:00.000","2019-11-11T07:00:00.000","DUFFY","ICON Water CX11060","POINT (149.03747972056834 -35.33960602663902)"
"","4733","roadWorks","Belconnen Bikeway project.","Emu Bank (northern side): at the eastern and western side of Biessel Street.","88dc44f7-b96c-4d0b-9dba-00ec2a66c74f","2020-03-09T20:00:00.000","2020-05-01T07:00:00.000","BELCONNEN","CLOSURE TTE19-CC1-1607 Cord Civil, Belconnen Bikeway - Stage 2, Emu Bank Beissel St Intersection Closure","POINT (149.0657577991617 -35.236225538150684)"
"","5973","buildingConstruction","Bowes Street reconstruction works.","Bowes Street (western side): between the Abode Hotel and Bowes Place.<br>
Bowes Place (northern side): between Bowes Place and Bowes Street.","bb567cf2-3b22-463e-9ca0-2fc2ace0ead7","2020-08-10T09:00:00.000","2020-09-10T09:00:00.000","PHILLIP","Grand Central Towers","POINT (149.0909216 -35.34707341)"
"","1720","roadWorks","Works associated with the Brisbane Avenue upgrade project.","Brisbane Avenue (signalised pedestrian crossings): located on the eastern and western side of the National Circuit intersection.<br>
7 am Saturday 2 March 2019 to 10 pm Sunday 3 March 2019.<br>
7 am Saturday 16 March 2019 to 10 pm Sunday 17 March 2019.<br>
7 am Saturday 23 March 2019 to 10 pm Sunday 24 March 2019.<br>
7 am Saturday 30 March 2019 to 10 pm Sunday 31 March 2019.","614d899c-5edb-4ff9-ad7a-43535097ccda","2019-03-01T20:00:00.000","2019-03-31T11:00:00.000","BARTON","TTE18-CC1-1660 Stage 4 and 5, Cord Civil, Reseal, National Cct and Brisbane Ave, Barton","POINT (149.133514065849 -35.308874534939896)"
"","404","buildingConstruction","Crane lift","Macquarie Street (eastern side): from Kings Avenue to the pedestrian crossing located approximately 35 metres north of Broughton Street.","9a0a6d0b-d5e4-49aa-983e-394bf4cb1f21","2018-09-02T23:30:00.000","2018-12-07T05:30:00.000","BARTON","EXT - TTE18-M01-1329 - Manteena -EBB Macquarie Street","POINT (149.13458722415055 -35.304946756216)"
"","3320","buildingConstruction","Watermain installation.","Fullagar Crescent (eastern side): betwen the southern side of the former Higgins Oval car park and the former ACTION bus stop. ","ac32f183-717d-46f2-b699-cd66f40a5991","2019-08-22T21:00:00.000","2019-09-02T08:00:00.000","HIGGINS","TTE19-ABA-1146-3 ABA Construction Managers Higgings Oval Fullagar Cct Higgins Pedestrian Detour-Water connection ","POINT (149.02304562011426 -35.23002155337942)"
"","6048","roadWorks","Electrical swithboard upgrade.","Hospital Road (eastern side): between The Canberra Hospital main entrance and Bateson Road.","761690e8-ab88-4187-aa39-97e574b0f755","2020-08-20T21:00:00.000","2021-03-31T06:00:00.000","GARRAN","TTM 20046 TCH - Hospital Road Works - Traffic Changes - TTM 1","POINT (149.10189681066845 -35.34683517125952)"
"","572","lightRail","Works associated with the Transport Canberra Light Rail project.","Flemington Road signalised pedestrian crossing: (northern and southern side) at the intersection of Well Station Drive.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am – 4 pm Monday to Friday.<br>
8 pm – 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
From Thursday 20 September to Friday 21 December 2018.","f50a1282-7b2a-4925-b827-b9c041b848f0","2018-09-19T23:30:00.000","2018-12-21T05:00:00.000","HARRISON","Resub - TTE17-MET-4165 CMC, Flemington Road / Well Station Drive – Verge Works Closure (2a and 2b)","POINT (149.1474685722461 -35.208666550378275)"
"","6606","roadWorks","Asphalt works.","Bradley Street at Corinna Street (all directions).","a57914c5-f7d3-439e-a327-b50bbff422a4","2020-11-06T11:00:00.000","2020-11-15T19:00:00.000","PHILLIP","PRIO - TTE20-BOS-2593 - Bost Civil - WCPI - Bradley St Closure","POINT (149.08758284783403 -35.34786892016817)"
"","860","buildingConstruction","Works associated with the ACT Law Courts upgrade project.","Knowles Place both sides: will be closed from the kerb ramp located at the rear of the City Police station to the London Circuit car park entry / exit.<br>
Will be closed on periodic days as required between the hours of 5 am - 6 pm Saturday or Sunday.","e1e1db9b-4740-40e2-bb1c-be4c5d71e7ca","2018-11-15T18:00:00.000","2018-12-30T07:00:00.000","CITY","ACT Law Courts","POINT (149.1291889 -35.28126812)"
"","4560","buildingConstruction","Civil works.","Discovery Street (southern side): between Monaro Crescent and approximately 135 metres west towards La Perouse Street.","dca0c8bb-acc2-46ad-8fa3-6c620b56a371","2020-02-28T07:00:00.000","2020-03-26T07:00:00.000","RED_HILL","Ext TTE19-BMU-1464 2 BMD Urban, Road Closure, Discovery St, Red Hill Precinct, Red Hill","POINT (149.13155133181152 -35.34172535566316)"
"","2352","lightRail","Works associated with the Transport Canberra Light Rail project.
","Northbourne Avenue (western side) at the Gould Street intersection.","3089cc1d-2091-41ed-bc04-3b1dd286b8fc","2019-04-28T21:00:00.000","2019-05-26T20:00:00.000","TURNER","Resub - TTE18-MET-6256 CMC, Northbourne Ave / Gould St - Side Road Closure + Left Lane Closure","POINT (149.1297395928355 -35.27304383945798)"
"","5449","roadWorks","Sewermain installation.","Kingsland Parade eastern side between Dalkin Crescent and Bentley Place.","a1727295-ff6f-4365-8020-095ccb285b88","2020-06-03T20:00:00.000","2020-07-31T08:00:00.000","CASEY","Footpath Closure","POINT (149.09669 -35.17384)"
"","6112","buildingConstruction","Building construction.","Northbourne Avenue (signalised pedestrian crossing): located on the eastern side of the Cooyong Street intersection.<br>
Mort Street (signalised pedestrian crossing): located on the western side of the Cooyong Street intersection.<br>
Cooyong Street (southern side): between Northbourne Avenue and Mort Street.<br>
Will be periodically closed as required between the hours of,<br>
9:30 am - 4 pm Monday to Friday.<br>
7 am - 5 pm Saturdays.","21cb4ab8-d825-476f-837f-9c758a37f722","2020-09-29T23:30:00.000","2020-11-12T05:00:00.000","BRADDON","Civic Quarter","POINT (149.1357204999975 -35.27082399999941)"
"","3301","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossings located on the northern and southern side of the Wakefield Avenue / Macarthur Avenue intersection.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
Only one signalised pedestrian crossing will be closed at any given time during these works.
","920d3cd0-831d-4852-80ea-e7d2d8ca9fa8","2019-08-16T10:00:00.000","2019-12-31T05:00:00.000","BRADDON","Ext - TTE16-MET-6003 CMC, Service Relocation - Northbourne / Wakefield / Macarthur","POINT (149.1321799841446 -35.26057489789774)"
"Retaining Wall Rehabilitation","2632","other","Retaining wall rehabilitation","Suburb: Holder, Section number: 22, Block number: 1","70dab372-ac1d-43cf-a4a1-7212ca8bfa2e","2019-06-03T21:00:00.000","2019-07-31T07:00:00.000","HOLDER","Retaining Wall Rehabilitation, Williamson Street, Holder - Footpath Closure","POINT (149.04611244203443 -35.33738969835147)"
"","1345","buildingConstruction","Building construction.","Ijong Street (southern side) from house number 48 to Torrens Street.<br>
Torrens Street (western side) in front of number 83 to Ijong Street.","a6bd4454-407e-40e7-ad01-c1aafea3a4dc","2019-01-14T22:00:00.000","2019-11-30T09:00:00.000","BRADDON","TTE18-MSC-1769 Antos Constructions 83 Torrens St Braddon Block Development","POINT (149.13523487889313 -35.26549682420014)"
"","4430","roadWorks","Belconnen bikeway project.
","Signalised pedestrian crossing located on the northern side of the Haydon Drive / College Street intersection.","e1d7e4c1-9e0d-4acf-a470-0747018a8add","2020-04-05T23:30:00.000","2020-07-03T06:00:00.000","BELCONNEN","TTE19-CC1-1609 Belconnen Bikeway - Verge Works, Haydon Dr - College St to Haydon Dr","POINT (149.0904456311613 -35.24201700853782)"
"","1922","roadWorks","Works associated with the Akuna Street public realm project.","Akuna Street (southern side): from the City Walk signalised pedestrian crossing to approximately 30 metres west of Rabaul Lane.<br>
Rabaul Lane (western side): Akuna Street to the Waldorf Canberra Apartment Hotel driveway. 
","4dd62532-af91-4279-8ced-f10fbddecb7d","2019-03-08T06:00:00.000","2019-03-18T00:20:00.000","CITY","TTM 18004 Akuna Street - Public Realm Improvements TTM 5 (Date Extension)","POINT (149.13331277052112 -35.281444278695965)"
"","2378","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue (western side): at the Macarthur Avenue intersection.<br>
Northbourne Avenue (southern side): at the Wakefield Avenue / Macarthur Avenue intersection.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).","20c641a6-3ce0-47f2-9cc9-da10f324b6a2","2019-05-01T23:30:00.000","2019-08-16T06:00:00.000","LYNEHAM","Resub - TTE18-MET-6254 CMC, Northbourne Ave / Macarthur Ave - Verge Works","POINT (149.1317816660253 -35.26063753095787)"
"Demolition and removal of existing shade structures","3528","other","Shade structure demolition.","Allara Street (western side): in front of 33 Allara Street.","e215ae70-26d2-4356-8738-ed55764e276d","2019-09-20T21:00:00.000","2019-10-12T06:00:00.000","CITY","33 Allara Street shade structures removal","POINT (149.13374784571135 -35.282895560056154)"
"","592","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing: (southern side) at the intersection of Antill Street / Mouat Street.<br>
Will be closed on periodic days, nights and weekends as required between the hours of<br>
9.30 am – 4 pm (daily) Monday to Friday.<br>
8 pm – 6 am (nightly) Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).","7df24ae8-ee95-49a0-9c2f-095df299f18f","2018-09-16T23:30:00.000","2018-12-21T05:00:00.000","DICKSON","Resub - TTE17-MET-6063 CMC, Northbourne Avenue / Mouat Street / Antill Street Intersection - Northbound Right Hand Turning Lane Closure (Into Antill Street)","POINT (149.1341442147313 -35.24833208101511)"
"","2595","buildingConstruction","Works associated with the Founders Lane Project.","Currong Street (northbound): from Batman Street to Donaldson Street.","50e033f3-378e-4d8e-83e3-55287fbaa692","2019-05-30T21:00:00.000","2019-12-31T06:00:00.000","BRADDON","Founders Lane Project","POINT (149.13629421361009 -35.27745489302772)"
"","677","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing: (northern & southern side) at the intersection of Ipima Street / Condamine Street.<br>
Only one signalised pedestrian crossing will be closed at any given time during these works.","d36f1271-36a8-4541-8693-ffc25ea64ed3","2018-10-05T10:00:00.000","2018-10-14T19:00:00.000","BRADDON","Resub - TTE17-MET-6061 CMC, Northbourne Avenue / Ipima Street / Condamine Street - Median Intersection Closure","POINT (149.13121415896592 -35.26629000826281)"
"","2153","utilities","EVO Energy works.","Public open space / laneway located between Monaro Street and Astrolabe Street.","a2ea0b41-c58b-4847-ac79-7bfac8e24ce8","2019-04-09T21:00:00.000","2019-08-31T07:00:00.000","RED_HILL","TTE19-TRC-1194 TRCivils Pathway Closure Astrolabe St Red Hill","POINT (149.1318088532051 -35.33948754420142)"
"","454","buildingConstruction","Northbourne Flats demolition works.","Henty Street: from Haig Park to the Rex Hotel driveway.","789eacba-9e50-4db0-8ae9-7ed543f2ed02","2018-08-28T21:00:00.000","2019-03-29T07:00:00.000","BRADDON","TTE18-AGH-1534 AGH Demolitions, Northbourne Flats Demo, B2 S8, Braddon","POINT (149.1317288316493 -35.26838710861377)"
"Demolish all buildings and fences which form part fo the Serbian Club and remove all materials from the site.","1827","other","Demolition of the former Serbian Club.
","Mountevans Street (western side): from 3 Mountevans Street to Mawson Drive.<br>
7 am Monday 11 March 2019 to 5 pm Saturday 15 June 2019.<br>
Mawson Drive (southern side): from Mountevans Street to the laneway between 105 Mawson Drive and Mountevans Street.<br>
Laneway between 105 Mawson Drive and the Serbian Club.<br>
Will be closed on periodic days as required between the hours of 7 am - 5 pm (daily) Monday to Saturday. ","429ef05f-b5c0-4941-af2a-660d414db89a","2019-03-10T20:00:00.000","2019-06-15T07:00:00.000","MAWSON","Demolition of the Serbian Club ","POINT (149.0988113 -35.36342915)"
"","3755","specialEvent","Canberra Beer and Cider Festival","Batman Street: from Gooreen Street to Limestone Avenue.","5d30f263-2195-41c0-889b-3acc21f40f21","2020-03-19T20:00:00.000","2020-03-22T06:00:00.000","BRADDON","TTE19-MSC-7258 - Mercure - Canberra Beer and Cider Festival 2020","POINT (149.1411895589154 -35.27603254482964)"
"","6345","buildingConstruction","Building construction.","City Block 18 Section 12<br>
Daily closure between 7 am and 5 pm outside the above block.","06e421af-56b5-4a91-8367-1e664aeba383","2020-10-25T20:30:00.000","2020-12-21T04:00:00.000","CITY","Park Avenue ","POINT (149.13376375594606 -35.28258775215778)"
"","3885","utilities","Underground service installation.","Bradfield Street (southern side) between Melba Street and Frencham Street.<br>
","cce00b5f-ce96-4695-a6d9-050d86bee9d0","2019-11-06T20:00:00.000","2020-01-14T06:00:00.000","DOWNER","TTE19-MSC-1624-2 Jomax & Co Mains Crossing Bradfield St Downer","POINT (149.1443550684254 -35.243444553507445)"
"","1502","specialEvent","Special Event","Footpath Closure: Commonwealth Avenue Bridge Footpath (Southbound) on 26/1/19 from 5:30 am to 11:00 pm.","c708ff58-0c0b-41b7-9079-dc2adc542171","2019-01-25T18:30:00.000","2019-01-26T12:00:00.000","PARKES","Australia Day Activities/Fireworks 2019","POINT (149.1268889627558 -35.292804218895604)"
"","5373","roadWorks","Edinburgh Avenue extension project.","Signalised pedestrian crossings (on the southern and northern sides): at the London Circuit / Edinburgh Avenue intersection.<br>
Signalised pedestrian crossing (on the western side): at the London Circuit / Edinburgh Avenue intersection.<br>
Only one closure will be implemented at any given time.","786f8787-2241-4e7a-a5ba-cce81a4f36e8","2020-05-29T06:30:00.000","2020-07-31T06:00:00.000","CITY","Ext TTE20-HUO-2097 Huon, Edinburgh Ave Extension, Median Works, London Cct, Edinburgh Ave, City","POINT (149.12594783794935 -35.283098184071996)"
"","5583","utilities","Underground service installation","Garran Road northern side between Ward Road and Eggleston Road>","6b9267dd-66c2-4f8a-940b-b61e3aa0d378","2020-06-23T21:00:00.000","2020-12-20T07:00:00.000","ACTON","Resub TTE20-SE1-2264 Shepherd Electrical, HV Feeder Works, Site Establishment, Trench and Underbore Works, Garran Rd, ANU Campus, ACTON","POINT (149.11606857785512 -35.28315197547836)"
"","1641","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue (western side): at the Condamine Street intersection.<br>
Northbourne Avenue (southern side): at the Ipima Street / Condamine Street intersection.<br>
From 4 am Monday 11 February 2019 to 8 pm Monday 25 February 2019 then following this will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).","c6259738-2c99-4854-9e13-3448a13cbd91","2019-02-10T17:00:00.000","2019-04-30T06:00:00.000","TURNER","Resub - TTE18-MET-6235 CMC, Northbourne Ave / Condamine St - Stage 2 Verge Works","POINT (149.13086238491678 -35.266218166473784)"
"","3486","buildingConstruction","Aspen Island upgrade works.","Access to Aspen Island (National Carillion) will be closed at Lake Burley Griffen foreshore.","e890c08e-65f5-426a-974c-3b4b51dc8c1e","2019-09-17T23:00:00.000","2020-03-31T05:00:00.000","PARKES","TTE19-AMA-1575 AMA Projects Aspen Island Upgrade Parkes Stg 1-3","POINT (149.14327308974384 -35.29856713361169)"
"","2608","roadWorks","Construction of dual carriageway.","Gundaroo Drive","110fa5de-7dc0-4c3a-af01-f9064f6db449","2019-05-28T01:25:00.000","2019-12-20T00:25:00.000","NICHOLLS","Gundaroo Dr Duplication Stage 2 Milestone 4 - TTM 17","POINT (149.11306249596407 -35.19022200719179)"
"","3076","utilities","Underground service installation works associated with the Belconnen Arts Centre upgrade.","Emu Bank (northern side) from the Bejamin Way signalised pedestrian crossing to the Belconnen Arts Centre driveway.","c30912dc-5ae6-44fc-933d-543bd6175fe3","2019-07-28T23:00:00.000","2019-08-23T07:00:00.000","BELCONNEN","RESUB TTE19-PBS-1109-3 PBS Building, Footpath Closure, Belconnen Arts Centre Development, Emu Bank, Belconnen","POINT (149.06850618592915 -35.23618589843828)"
"","4686","roadWorks","Molonglo School civil works.","Wyndham Avenue (southern side): between Bielski Street and the pedestrian crossing located approximately 140 metres east of Banblett Rise.<br>
Bielski Street (eastern side): between Wyndham Avenue and Coaldrake Avenue.","8e23c90b-e2a1-420c-bb7a-944655c52b15","2020-02-25T20:00:00.000","2021-03-28T06:00:00.000","DENMAN_PROSPECT","TTM 20017 Guideline - Molonglo School","POINT (149.0283280107642 -35.30518137045261)"
"","1816","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing: (eastern side) at the intersection of Cooyong Street.<br>
Northbourne Avenue signalised pedestrian crossing: (western side) at the intersection of Barry Drive.<br>
These works will be staged to ensure one signalised pedestrian crossing is operational at all times.","d3348813-e775-4ea6-bfa0-41f47dea648b","2019-02-28T22:30:00.000","2019-04-30T06:00:00.000","BRADDON","Resub - TTE18-MET-6327 CMC, Northbourne Ave / Cooyong St / Barry Dr - Eastern & Western Footpath Closures","POINT (149.12979273953545 -35.27581997576964)"
"","4768","buildingConstruction","Regatta Point Restaurant refurbishment.","Footpaths in the immediate vicinity of the Regatta Point National Capital Exhibit will closed.","44317d9c-c757-484e-bb9b-f3e3b710d2c8","2020-03-15T20:30:00.000","2021-06-30T08:00:00.000","PARKES","Regatta Point Restaurant Refurishment","POINT (149.13159423277597 -35.29044089270516)"
"","2099","lightRail","Light Rail launch","Intersection of Flemington Road and Well Station Drive (all directions): southern pedestrian crossing.","8d5258c8-bb0e-4a5f-a8fa-348e2b16d3a8","2019-04-19T20:00:00.000","2019-04-20T13:00:00.000","MITCHELL","TTE19-ACT-1056 TCCS, Light Rail Launch - Well Station Dr Stop","POINT (149.1474114011566 -35.208661165653865)"
"","3852","lightRail","Works associated with the Transport Canberra Light Rail project.","Flemington Road (western side): Federal Highway to the northern side of EPIC gate 2. ","ce4834d8-97e5-41ac-9ae3-e172b6f9a722","2019-11-03T20:00:00.000","2019-11-22T07:00:00.000","LYNEHAM","TTE19-MET-4292 CMC, Flemingon Rd / EPIC - Western Footpath Closure","POINT (149.14482782918424 -35.233158802010486)"
"","5871","roadWorks","Edinburgh Avenue extension.","Signalised pedestrian crossings (on the southern and northern sides): at the London Circuit / Edinburgh Avenue intersection.<br>
9 am - 4 pm (daily) Monday to Friday.<br>
8 am - 5 pm (daily) Saturday and Sunday.<br>
Signalised pedestrian crossing (on the western side): at the London Circuit / Edinburgh Avenue intersection.<br>
4 pm Friday 31 July 2020 to 4 pm Friday 2 October 2020.<br>
Only one closure will be implemented at any given time.","564df5d6-38a6-434a-b357-726281dee910","2020-07-31T06:00:00.000","2020-10-02T06:00:00.000","CITY","Ext 2 TTE20-HUO-2097 Huon, Edinburgh Ave Extension, Median Works, London Cct, Edinburgh Ave, City","POINT (149.12594783794935 -35.283098184071996)"
"","975","buildingConstruction","Building construction works (Block 6, Section 59 Denman Prospect).","McMichael Terrace (northern side): from Skuta Place to approximately 80 metres west of Skuta Place towards Garzoli Rise.","b9a12e8a-47e0-4b3c-a31e-748bf9240666","2018-11-21T19:00:00.000","2019-08-30T08:00:00.000","DENMAN_PROSPECT","Northridge Apartments","POINT (149.02434849759402 -35.299964203780426)"
"","1128","buildingConstruction","Building construction works.","Kate Crace Street (eastern side): from Anthony Rolfe Avenue to Ernest Cavanagh Street.<br>
Anthony Rolfe Avenue (southern side): in front of Block 1, Section 248.
","7f873f82-f5dc-49c7-9e20-7dfcf68d5ef9","2018-12-17T19:30:00.000","2019-04-30T08:30:00.000","GUNGAHLIN","Chase Construction Block 1 Section 248","POINT (149.1361902 -35.18674508)"
"","4037","lightRail","Works associated with the Transport Canberra Light Rail project.

","Northbourne Avenue signalised pedestrian crossing (northern side) at the Swinden Street / Yowani Country Club access road.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
6 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
Access to the Swinden Street Light Rail terminus will be mainatianed at all times.<br>

Northbourne Avenue signalised pedestrian crossing (southern side) at the Swinden Street / Yowani Country Club access road.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9:30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
Access to the Swinden Street Light Rail terminus will be maintained at all times.
","1bb3b028-6224-4223-a9d4-80561f17e3c0","2019-11-26T20:00:00.000","2019-12-31T05:00:00.000","DOWNER","TTE19-MET-6384 CMC, Northbourne Ave / Swinden St - Median Lane Closures with Ped Crossing Closures","POINT (149.13468433476083 -35.24415840003667)"
"","6416","utilities","Watermain installation.","Mackinnon Street (western side): between Watkins Street (north and south).","7930b9d1-496a-4bcf-bd66-27fa4900ca9f","2020-10-15T20:00:00.000","2020-11-13T07:00:00.000","WANNIASSA","TTE20-APD-2435 Advanced Plumbing and Drains, WM Install Works and Inspection Pits, Footpath Closure, MacKinnon St, Wanniassa","POINT (149.08946575939729 -35.404640044972126)"
"","2837","roadWorks","Asphalt resurfacing works.","Benjamin Way (eastern and western sides) on the northen and southern side of College Street intersection.","f5553e41-9f98-4216-813a-2bcfffbfc148","2019-07-14T23:00:00.000","2019-07-18T18:30:00.000","BELCONNEN","Benjamin Way and College St Overlay","POINT (149.06753338796892 -35.24295202498645)"
"","4306","buildingConstruction","Building construction.","Lonsdale Street (eastern side) between Elouera Street and the southern side of number 14 Lonsdale Street.
8 pm - 6 am on periodic nights as required Monday to Friday.","496a9dcd-9586-4a6c-ab93-034362e60dc4","2020-01-06T09:00:00.000","2020-12-19T19:00:00.000","BRADDON","TTE19-CBG-1777 ""Chase Constructions"" Branx Developments Lonsdale St Braddon","POINT (149.1327717472932 -35.273837564607504)"
"","5693","buildingConstruction","Service trenching","Suburb: Belconnen, Section number: 50, Block number: 2","c81367c5-1b5f-4795-9383-ff3f37e74a12","2020-07-05T21:00:00.000","2020-08-28T07:00:00.000","BELCONNEN","TTE19-LL1-1196- 3 4 Lend Lease, Verge Works, 6 Chan St, Belconnen","POINT (149.0656998779147 -35.24027695451708)"
"","743","buildingConstruction","Construction","Akuna Street (all directions): from Rabaul Lane to London Circuit.","927b22ef-d393-4d7f-b2e1-2a6dc48b3900","2018-10-09T20:00:00.000","2019-02-28T07:00:00.000","CITY","High Gate","POINT (149.13282381417793 -35.28173829230244)"
"","2871","lightRail","Works associated with the Transport Canberra Light Rail project.","Sandford Street (southern side) from Winchcombe Court (East) to Winchcombe Court (West).","2aca3d97-58ad-4657-be40-28f9e1ca62b4","2019-07-07T10:00:00.000","2019-07-12T20:00:00.000","MITCHELL","Resub - TTE18-MET-4261-3 CMC, Sandford St - Median Works Stage 3","POINT (149.1416773447486 -35.22087351452778)"
"","6601","utilities","Stormwater repairs.","Cooyong Street signalised pedestrian crossings located on the northern and southern side of Scotts Crossing. ","943cc7a2-78cf-4990-8267-d7bdf6b44778","2020-11-05T23:00:00.000","2020-11-08T18:00:00.000","BRADDON","Cooyong Street SW Works - Lane Close","POINT (149.1368577566173 -35.27466050982742)"
"","5809","buildingConstruction","Building construction.","Marie Little Crescent (eastern side): between Hoolihan Street and Summerfield Close.","3f4075c7-de58-458b-a5ac-854023b922df","2020-08-05T21:30:00.000","2020-09-18T07:00:00.000","DENMAN_PROSPECT","Denman Prospect Section 75 Block 3","POINT (149.03339806881934 -35.297401322543166)"
"","6225","utilities","Water main installation","Anketell Street signalised pedestrian crossing located on the eastern side of Oakden Street.<br>
Oakden Street signalised pedestrian crossing located on the southern side of Anketell Street.","e90ed852-6483-4281-997e-2076d0b97122","2020-09-22T23:00:00.000","2020-10-16T05:30:00.000","GREENWAY","Resub TTE20-OB1-2451 RevA, ONeil and Brown, Water Main Connection Works, Anketell St and Oakden St, Greenway","POINT (149.07271682679504 -35.42217277970652)"
"","3795","buildingConstruction","Building demolition.
","Swanson Court (northern side) between the pedestrian crossing and Benjamin Way.<br>
Benjamin Way (eastern side) between the southern side of Swanson Court to approximately 50 metres north of Swanson Court.","f14c9fcf-6553-438a-befb-03ea2526b1c6","2019-10-27T22:30:00.000","2020-05-29T06:30:00.000","BELCONNEN","TTE19-DG2-1641 Delta Group, Block Demolition, Benjamin Way, Belconnen","POINT (149.06801543970357 -35.23901272326122)"
"","4542","buildingConstruction","Tower crane removal","Eyre Street (southern and eastern side): in front of Block 50, Section 19 Kingston.","e46771d2-bc1e-47c0-91d8-a5eb208465c1","2020-03-26T22:00:00.000","2020-03-29T19:00:00.000","KINGSTON","Atria - Tower Crane 1 Removal","POINT (149.14241220272856 -35.31620427465411)"
"","5423","buildingConstruction","Building construction.","Rabaul Lane (eastern side): between Akuna Street and Nangari Street.","b334d86f-d93a-450a-987c-bea3a8210c81","2020-06-18T20:00:00.000","2020-12-20T07:30:00.000","CITY","Park Avenue City Section 12 Block 3","POINT (149.133266474342 -35.28242764955534)"
"","1325","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue (signalised pedestrian crossings) located on the northern and southern side of the Elouera Street / Gould Street intersection.<br>
Only one signalised pedestrian crossing will be closed at any given time during these works.","5cf87ea0-c38a-4816-a06a-0f04c9606ca7","2018-12-21T05:00:00.000","2019-01-31T05:00:00.000","BRADDON","Ext - TTE18-MET-6298 - CMC, Northbourne Ave / Elouera St / Gould St - Northern & Southern Median Footpath Closure","POINT (149.1301065397967 -35.27309090072016)"
