"routenumber","shift","starttime","vehiclestyle","description","address","phone","school_name","website","location"
"2068","2630","3:30:00 PM","Euro","Calwell, Richardson, Chisholm, Macarthur, Fadden","161 Wheeler Cres, Wanniassa","(02) 6231 4022","St Anthony's Parish Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0805663 -35.39421182)"
"1043","1625","3:20:00 PM","Euro","Fraser, Flynn","12 Barnard Circ, Florey","(02) 6258 1055","St Francis Xavier College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0411711 -35.22499669)"
"2060","1411","3:22:00 PM","artW","Lanyon Marketplace, Conder, Banks","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"1029","1617","3:21:00 PM","IRIS","Belconnen Interchanges","136 Brigalow Street, Lyneham","(02) 6247 4644","Brindabella Christian College Lyneham Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1275767 -35.24894892)"
"1043","1625","3:20:00 PM","Euro","Fraser, Flynn","38 Pawsey Circ, Florey","(02) 6258 3592","St John The Apostle Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0417248 -35.22679501)"
"2061","2634","3:32:00 PM","Euro","Gordon, Isabella Plains","161 Wheeler Cres, Wanniassa","(02) 6231 4022","St Anthony's Parish Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0805663 -35.39421182)"
"1039","1437","3:09:00 PM","Euro","Fraser, Charnwood, via Florey Dr, Latham","38 Pawsey Circ, Florey","(02) 6258 3592","St John The Apostle Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0417248 -35.22679501)"
"2016","2113","8:00:00 AM","Std","Garran, Hughes, Deakin","24 Grey Street, Deakin","(02) 6202 6411","Canberra Girls Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1109263 -35.31224635)"
"2063","2358","8:00:00 AM","Euro","Kambah West, Gleneagles","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"2018","2624","3:35:00 PM","Std","Curtin, Yarralumla, Deakin","48 Melbourne Avenue, 2 Gawler Crescent, Deakin","(02) 6202 6400","Canberra Girls Grammar School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1158606 -35.31701448)"
"2081","2117","8:18:00 AM","Std","Erindale Interchange, Fadden, Macarthur, Gilmore, Richardson, Chisholm","108 Hambidge Cres, Chisholm","(02) 6142 3550","Caroline Chisholm School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1217966 -35.41801195)"
"2035","2051","7:34:00 AM","Std","Gleneagles, Kambah","141 O'Halloran Circuit, Kambah","(02) 6142 0900","Namadgi School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0673593 -35.39250607)"
"1024","1014","8:07:00 AM","PR 3","Gungahlin Place, Franklin","10 Wise Street, Braddon","(02) 6243 4100","Merici College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1367055 -35.26688713)"
"2008","2001","7:41:00 AM","Std","Tuggeranong Interchange, Oxley, Wanniassa, Erindale Interchange","7 McMillan Cres, Griffith","(02) 6260 9400","St Clare's College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1464467 -35.32363989)"
"2031","2045","8:23:00 AM","Euro","Mawson, Torrens, Pearce, Chifley, Lyons","111 Denison Street, Deakin","(02) 6142 3888","Alfred Deakin High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0943121 -35.32418957)"
"2024","2356","3:20:00 PM","Std","The Causeway, Symonston, Narrabundah, Red Hill, Griffith, Manuka","25 New South Wales Crescent, Barton","(02) 6142 3388","Telopea Park School P-6","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.133676 -35.31370238)"
"2014","2214","3:30:00 PM","Euro","Woden Interchange Non Stop","40 Monaro Cres, Red Hill","(02) 6260 9700","Canberra Grammar School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1278506 -35.33109178)"
"2068","2630","3:30:00 PM","Euro","Calwell, Richardson, Chisholm, Macarthur, Fadden","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"2016","2621","3:30:00 PM","Std","Garran, Hughes, Deakin","48 Melbourne Avenue, 2 Gawler Crescent, Deakin","(02) 6202 6400","Canberra Girls Grammar School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1158606 -35.31701448)"
"1022","1353","7:10:00 AM","Euro","Casey, Ngunnawal, Palmerston","10 Wise Street, Braddon","(02) 6243 4100","Merici College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1367055 -35.26688713)"
"2056","1505","3:14:00 PM","Euro","Belconnen Interchanges","49 Mulley St, Holder","(02) 6288 7688","St Jude's Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0499123 -35.33419454)"
"1039","1437","3:09:00 PM","Euro","Fraser, Charnwood, via Florey Dr, Latham","12 Stutchbury Street, Page","(02) 6254 2653","St Matthew's Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0429345 -35.24020178)"
"2066","2057","8:00:00 AM","Std","Theodore, Calwell","161 Wheeler Cres, Wanniassa","(02) 6231 4022","St Anthony's Parish Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0805663 -35.39421182)"
"2022","2012","8:06:00 AM","PR 3","Woden Interchange","9 Hobart Avenue, Forrest","(02) 6142 1470","Forrest Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1256831 -35.31446042)"
"1028","1440","3:20:00 PM","Euro","Palmerston, Crace, Giralang, Kaleen","68 Brigalow Street, Lyneham","(02) 6142 1720","Lyneham Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1256275 -35.2514168)"
"2007","2007","8:23:00 AM","PR 3","Woden Interchange Non Stop","7 McMillan Cres, Griffith","(02) 6260 9400","St Clare's College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1464467 -35.32363989)"
"2057","2522","8:10:00 AM","Std","Woden Interchange, Cooleman Court","33 Heysen St, Weston","(02) 6288 7358","Islamic School Of Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0595661 -35.32963618)"
"2011","2616","3:32:00 PM","Std","Woden Interchange, Lyons, Chifley, Pearce, Torrens, Mawson","110 Canberra Avenue, Griffith","(02) 6295 3598","St Edmund's College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1454991 -35.32276245)"
"2047","2443","3:30:00 PM","Euro","Hughes, Garran","27 Marr Street, Pearce","(02) 6298 7271","Marist College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0882278 -35.35945117)"
"1033","1520","8:34:00 AM","Euro","City Interchange Non Stop","15 Treloar Crescent, Campbell","(02) 6142 3166","Campbell High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1477875 -35.27861871)"
"2038","2618","3:21:00 PM","Std","Woden Interchange Non Stop","27 Marr Street, Pearce","(02) 6298 7271","Marist College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0882278 -35.35945117)"
"2026","2615","3:33:00 PM","PR 3","City Interchange, Russell","25 New South Wales Crescent, Barton","(02) 6142 3388","Telopea Park School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1336759 -35.31370184)"
"2018","2201","7:50:00 AM","Euro","Curtin, Yarralumla, Deakin","48 Melbourne Avenue, 2 Gawler Crescent, Deakin","(02) 6202 6400","Canberra Girls Grammar School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1158606 -35.31701448)"
"2042","2619","3:21:00 PM","Euro","Lanyon Marketplace, Gordon, Banks, Conder","41 Marr Street, Pearce","(02) 6142 0700","Melrose High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0885994 -35.36276738)"
"1015","1034","8:19:00 AM","PR 3","Forde, Throsby","20 Wimmera St, Harrison","(02) 6142 2200","Harrison School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1515171 -35.19919644)"
"1018","1547","7:46:00 AM","Std","Crace, Giralang, Kaleen","10 Wise Street, Braddon","(02) 6243 4100","Merici College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1367055 -35.26688713)"
"1051","1430","3:00:00 PM","Euro","Florey, Lathem, Higgins, Scullin","111 Murranji Street, Hawker","(02) 6142 1698","Belconnen High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.039008 -35.24739818)"
"2060","2054","8:00:00 AM","Std","Lanyon Marketplace, Conder","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"2025","1443","3:30:00 PM","Euro","Forrest, Deakin, Curtin, Woden Bus Station","25 New South Wales Crescent, Barton","(02) 6142 3388","Telopea Park School P-6","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.133676 -35.31370238)"
"1023","1450","3:31:00 PM","Euro","Bonner, Amaroo, Gungahlin","73 Davenport St, Dickson","(02) 6247 7151","Emmaus Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1428789 -35.25344606)"
"2062","2444","3:25:00 PM","Euro","Kambah East, Gleneagles","184 Wheeler Cres, Wanniassa","(02) 6142 1870","Wanniassa School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0853008 -35.39471089)"
"2004","2215","3:30:00 PM","Euro","Theodore, Calwell, Richardson, Chisholm","7 McMillan Cres, Griffith","(02) 6260 9400","St Clare's College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1464467 -35.32363989)"
"2061","2219","8:03:00 AM","Euro","Gordon, Isabella Plains","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"2063","2358","8:00:00 AM","Euro","Kambah West, Gleneagles","184 Wheeler Cres, Wanniassa","(02) 6142 1870","Wanniassa School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0853008 -35.39471089)"
"2022","2424","3:21:00 PM","Euro","Woden Interchange","25 New South Wales Crescent, Barton","(02) 6142 3388","Telopea Park School P-6","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.133676 -35.31370238)"
"1012","1614","3:21:00 PM","artW","Gungahlin Place, Ngunnawal, Moncrieff","26 Kelleway Ave, Nicholls","(02) 6241 8640","Holy Spirit Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1006741 -35.18067465)"
"1044","1445","3:17:00 PM","Euro","Melba, Spence, Evatt","15 Conley Drive, Melba","(02) 6142 0333","Melba Copland Secondary School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0495119 -35.21366394)"
"1054","2545","2:58:00 PM","Std","Belconnen Interchanges Non Stop","4 Bindubi Street, Macquarie","(02) 6142 0800","Canberra High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0746957 -35.25166936)"
"1015","2539","3:10:00 PM","Std","Forde, Throsby","40 Wimmera St, Harrison","(02) 6241 5604","Mother Teresa School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1530189 -35.19527691)"
"1031","1004","8:05:00 AM","PR 3","Watson, Downer,  Dickson, Ainslie, Campbell","24 White Cres, Campbell","(02) 6249 8869","St Thomas More's Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1556876 -35.28732792)"
"2071","2543","7:58:00 AM","Std","Chisholm Centre, Chisholm, Gilmore, Richardson","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"2014","1621","3:28:00 PM","PR 3","Woden Interchange Non Stop","24 Grey Street, Deakin","(02) 6202 6411","Canberra Girls Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1109263 -35.31224635)"
"2073","2441","3:22:00 PM","Euro","Waramanga, Fisher, Stirling, Rivett, Chapman","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"2017","2107","7:50:00 AM","Std","Mawson, Farrer, Isaacs, O'Malley","24 Grey Street, Deakin","(02) 6202 6411","Canberra Girls Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1109263 -35.31224635)"
"2006","2108","7:50:00 AM","Std","Cooleman Court, Rivett, Fisher, Waramanga, Stirling, Chapman","110 Canberra Avenue, Griffith","(02) 6295 3598","St Edmund's College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1454991 -35.32276245)"
"2045","2626","3:28:00 PM","Std","O'Malley, Isaacs, Farrer, Mawson","27 Marr Street, Pearce","(02) 6298 7271","Marist College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0882278 -35.35945117)"
"1022","1451","3:31:00 PM","Euro","Casey, Ngunnawal, Palmerston","121 Cowper Street, Dickson","(02) 6245 6300","Daramalan College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1389186 -35.25300846)"
"2064","2321","8:10:00 AM","Euro","Banks, Lanyon Marketplace, Conder","90 Ellerston Ave, Isabella Plains","(02) 6209 0100","St Mary Mackillop College - Senior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0931127 -35.42505875)"
"1032","1563","8:16:00 AM","Euro","Ainslie, Hackett","25 Chauvel Street, Campbell","(02) 6142 3580","Campbell Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1560114 -35.29012735)"
"2037","2622","3:26:00 PM","Std","Yarralumla, Deakin, Curtin","27 Marr Street, Pearce","(02) 6298 7271","Marist College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0882278 -35.35945117)"
"2070","2053","7:51:00 AM","Euro","O'Malley, Isaacs, Farrer, Mawson,Torrens","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"2078","2116","8:15:00 AM","Std","Gordon, Banks, Conder, Lanyon Marketplace","82 Downard Street/6 Dougharty Place, Calwell","(02) 6142 1900","Calwell Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1090616 -35.438634)"
"2069","2060","8:00:00 AM","Std","Calwell, Monash, Gowrie","161 Wheeler Cres, Wanniassa","(02) 6231 4022","St Anthony's Parish Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0805663 -35.39421182)"
"2036","2403","3:15:00 PM","Euro","Kambah Only. Not Gleneagles","27 Marr Street, Pearce","(02) 6298 7271","Marist College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0882278 -35.35945117)"
"2024","2016","8:12:00 AM","Std","The Causeway, Symonston, Narrabundah, Red Hill, Griffith, Manuka","25 New South Wales Crescent, Barton","(02) 6142 3388","Telopea Park School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1336759 -35.31370184)"
"2014","2356","7:55:00 AM","Std","Woden Interchange Non Stop","40 Monaro Cres, Red Hill","(02) 6260 9700","Canberra Grammar School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1278506 -35.33109178)"
"2035","2539","7:44:00 AM","Std","Gleneagles, Kambah","141 O'Halloran Circuit, Kambah","(02) 6142 0900","Namadgi School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0673593 -35.39250607)"
"1050","1531","8:10:00 AM","PR 3","Belconnen Interchanges Non Stop","111 Murranji Street, Hawker","(02) 6142 1698","Belconnen High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.039008 -35.24739818)"
"2061","2002","7:55:00 AM","Std","Gordon, Isabella Plains","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"2003","2620","3:35:00 PM","Std","Gordon, Banks, Conder, Lanyon Marketplace, Isabella Plains, Chisholm","110 Canberra Avenue, Griffith","(02) 6295 3598","St Edmund's College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1454991 -35.32276245)"
"2057","2431","3:27:00 PM","Euro","Woden Interchange, Cooleman Court","49 Mulley St, Holder","(02) 6288 7688","St Jude's Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0499123 -35.33419454)"
"1020","1626","3:31:00 PM","PR 3","Gungahlin Place, Franklin, Harrison","10 Wise Street, Braddon","(02) 6243 4100","Merici College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1367055 -35.26688713)"
"2044","2353","7:50:00 AM","Euro","Cooleman Court, Weston, Lyons, Woden Interchange","41 Marr Street, Pearce","(02) 6142 0700","Melrose High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0885994 -35.36276738)"
"1056","1311","7:13:00 AM","Euro","Palmerston, Nicholls, Giralang, Kaleen","1 College Street, Bruce","(02) 6162 6200","Radford College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0874449 -35.24460475)"
"1045","1438","3:13:00 PM","Euro","Gungahlin Place, Ngunnawal, Casey, Nicholls, Spence, Melba","12 Barnard Circ, Florey","(02) 6258 1055","St Francis Xavier College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0411711 -35.22499669)"
"2062","2444","3:25:00 PM","Euro","Kambah East, Gleneagles","161 Wheeler Cres, Wanniassa","(02) 6231 4022","St Anthony's Parish Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0805663 -35.39421182)"
"2079","2115","8:30:00 AM","Std","Isabella Plains, Calwell","78 Lawrence-Wackett Cres, Theodore","(02) 6142 3100","Theodore Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1235447 -35.4475478)"
"2056","1207","7:57:00 AM","Euro","Belconnen Interchanges","35 Mulley St, Holder","(02) 6287 1962","Canberra Montessori School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0505814 -35.33221873)"
"1038","1045","7:48:00 AM","Euro","Fraser West, Dunlop, Macgregor","12 Stutchbury Street, Page","(02) 6254 2653","St Matthew's Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0429345 -35.24020178)"
"2037","2017","7:35:00 AM","Std","Yarralumla, Deakin, Curtin","41 Marr Street, Pearce","(02) 6142 0700","Melrose High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0885994 -35.36276738)"
"2071","2440","3:23:00 PM","Euro","Chisholm Centre, Chisholm, Gilmore, Richardson","90 Ellerston Ave, Isabella Plains","(02) 6209 0100","St Mary Mackillop College - Senior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0931127 -35.42505875)"
"2017","2628","3:40:00 PM","PR 3","Mawson, Farrer, Isaacs, O'Malley","15 Alexander Street, 18 Golden Grove, Red Hill","(02) 6260 9600","Canberra Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.124805 -35.33241923)"
"2074","2332","8:00:00 AM","Std","Tuggeranong Interchange, Monash, Gowrie, Fadden, Erindale Interchange, Wanniassa","184 Wheeler Cres, Wanniassa","(02) 6142 1870","Wanniassa School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0853008 -35.39471089)"
"1041","1053","8:29:00 AM","Euro","Kippax, Holt, Higgins","38 Pawsey Circ, Florey","(02) 6258 3592","St John The Apostle Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0417248 -35.22679501)"
"2014","1309","8:02:00 AM","Std","Woden Interchange Non Stop","24 Grey Street, Deakin","(02) 6202 6411","Canberra Girls Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1109263 -35.31224635)"
"2040","2536","7:53:00 AM","Std","Duffy, Holder, Cooleman Court","27 Marr Street, Pearce","(02) 6298 7271","Marist College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0882278 -35.35945117)"
"1024","1452","3:33:00 PM","Euro","Gungahlin Place, Franklin","10 Wise Street, Braddon","(02) 6243 4100","Merici College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1367055 -35.26688713)"
"2005","2110","8:00:00 AM","PR 3","Duffy, Holder","7 McMillan Cres, Griffith","(02) 6260 9400","St Clare's College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1464467 -35.32363989)"
"2072","2447","3:30:00 PM","Euro","Duffy, Holder, Cooleman Court via Namatjira Dr","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"2074","2449","3:35:00 PM","Euro","Tuggeranong Interchange, Monash, Gowrie, Fadden, Erindale Interchange, Wanniassa","14 Castleton Crescent, 1 Jeffries Street, Gowrie","(02) 6292 1222","Holy Family Parish Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.109718 -35.41358592)"
"2009","2613","3:32:00 PM","Std","Curtin, Hughes, Garran","110 Canberra Avenue, Griffith","(02) 6295 3598","St Edmund's College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1454991 -35.32276245)"
"1032","1563","8:16:00 AM","Euro","Ainslie, Hackett","15 Treloar Crescent, Campbell","(02) 6142 3166","Campbell High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1477875 -35.27861871)"
"2060","2054","8:00:00 AM","Std","Lanyon Marketplace, Conder","161 Wheeler Cres, Wanniassa","(02) 6231 4022","St Anthony's Parish Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0805663 -35.39421182)"
"2069","2060","8:00:00 AM","Std","Calwell, Monash, Gowrie","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"1062","1002","8:31:00 AM","PR 3","Dunlop, Charnwood, Fraser","177-183 Tillyard Dr, Fraser","(02) 6142 0520","Fraser Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0431569 -35.19200072)"
"1010","1041","7:33:00 AM","IRIS","Gungahlin Place Bus Station, Amaroo, Bonner, Forde","4 The Valley Avenue, Gungahlin","(02) 6255 7700","Burgmann Anglican School Valley Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1236662 -35.18784524)"
"1042","2605","3:16:00 PM","Euro","Belconnen Interchanges, Florey","38 Pawsey Circ, Florey","(02) 6258 3592","St John The Apostle Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0417248 -35.22679501)"
"1018","1629","3:35:00 PM","PR 3","Crace, Giralang, Kaleen","10 Wise Street, Braddon","(02) 6243 4100","Merici College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1367055 -35.26688713)"
"2054","2112","8:06:00 AM","Std","Denman Prospect, Wright, Coombs, Duffy, Rivett, Stirling","220 Badimara Street, Waramanga","(02) 6142 3444","Mount Stromlo High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0544905 -35.35492031)"
"2079","2404","3:06:00 PM","artW","Isabella Plains, Calwell","78 Lawrence-Wackett Cres, Theodore","(02) 6142 3100","Theodore Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1235447 -35.4475478)"
"1044","2322","7:42:00 AM","Euro","Melba, Spence, Evatt","15 Conley Drive, Melba","(02) 6142 0333","Melba Copland Secondary School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0495119 -35.21366394)"
"1024","1014","8:07:00 AM","PR 3","Gungahlin Place, Franklin","73 Davenport St, Dickson","(02) 6247 7151","Emmaus Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1428789 -35.25344606)"
"1042","2605","3:16:00 PM","Euro","Belconnen Interchanges, Florey","12 Barnard Circ, Florey","(02) 6258 1055","St Francis Xavier College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0411711 -35.22499669)"
"2041","2063","8:04:00 AM","Std","Tuggeranong Interchange Non Stop","27 Marr Street, Pearce","(02) 6298 7271","Marist College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0882278 -35.35945117)"
"1062","1612","3:15:00 PM","Euro","Dunlop, Charnwood, Fraser","95 Bettington Cct, Charnwood","(02) 6205 7322","Charnwood-Dunlop School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0363126 -35.19867811)"
"2015","1354","8:05:00 AM","Euro","City Interchange Non Stop","48 Melbourne Avenue, 2 Gawler Crescent, Deakin","(02) 6202 6400","Canberra Girls Grammar School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1158606 -35.31701448)"
"1035","1523","8:26:00 AM","IRIS","Dickson, Downer, Watson, Hackett, Ainslie","114 Maitland St, Hackett","(02) 6230 6776","Blue Gum Community School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1627307 -35.25017112)"
"2016","2113","8:00:00 AM","Std","Garran, Hughes, Deakin","48 Melbourne Avenue, 2 Gawler Crescent, Deakin","(02) 6202 6400","Canberra Girls Grammar School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1158606 -35.31701448)"
"2018","2624","3:35:00 PM","Std","Curtin, Yarralumla, Deakin","15 Alexander Street, 18 Golden Grove, Red Hill","(02) 6260 9600","Canberra Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.124805 -35.33241923)"
"2045","1325","7:46:00 AM","artW","O'Malley, Isaacs, Farrer, Mawson,","41 Marr Street, Pearce","(02) 6142 0700","Melrose High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0885994 -35.36276738)"
"2008","2001","7:41:00 AM","Std","Tuggeranong Interchange, Oxley, Wanniassa, Erindale Interchange","110 Canberra Avenue, Griffith","(02) 6295 3598","St Edmund's College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1454991 -35.32276245)"
"2081","2117","8:18:00 AM","Std","Erindale Interchange, Fadden, Macarthur, Gilmore, Richardson, Chisholm","103 Hambridge Crescent, Chisholm","(02) 6142 3555","Caroline Chisholm School P-6","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1230934 -35.42004476)"
"2035","2051","7:34:00 AM","Std","Gleneagles, Kambah","141 O'Halloran Circuit, Kambah","(02) 6142 0900","Namadgi School P-6","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.067359 -35.39250397)"
"2060","2632","3:30:00 PM","Std","Lanyon Marketplace, Conder, Banks","161 Wheeler Cres, Wanniassa","(02) 6231 4022","St Anthony's Parish Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0805663 -35.39421182)"
"2025","1443","3:30:00 PM","Euro","Forrest, Deakin, Curtin, Woden Bus Station","9 Hobart Avenue, Forrest","(02) 6142 1470","Forrest Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1256831 -35.31446042)"
