"camera_type","camera_location_code","location_code","latitude","longitude","location_description","location","decommissioned_camera_date"
"MOBILE SPEED CAMERA","0026B","0026B","-35.360590000000002","149.06827000000001","Tuggeranong Pkwy, Chifley ACT 2606, Australia","(-35.36059, 149.06827)",
"MOBILE SPEED CAMERA","0026C","0026C","-35.368360000000003","149.06045","Tuggeranong Pkwy, Kambah ACT 2902, Australia","(-35.36836, 149.06045)",
"MOBILE SPEED CAMERA","0026D","0026D","-35.360680000000002","149.06782000000001","Tuggeranong Pkwy, Chifley ACT 2606, Australia","(-35.36068, 149.06782)",
"MOBILE SPEED CAMERA","0027A","0027A","-35.366590000000002","149.10777999999999","Yamba Dr, Mawson ACT 2607, Australia","(-35.36659, 149.10778)",
"MOBILE SPEED CAMERA","0027B","0027B","-35.363770000000002","149.10599999999999","Yamba Dr, Mawson ACT 2607, Australia","(-35.36377, 149.106)",
"MOBILE SPEED CAMERA","0027C","0027C","-35.363","149.10580999999999","Yamba Dr, Mawson ACT 2607, Australia","(-35.363, 149.10581)",
"MOBILE SPEED CAMERA","0027D","0027D","-35.359180000000002","149.10329999999999","Yamba Dr, Mawson ACT 2607, Australia","(-35.35918, 149.1033)",
"MOBILE SPEED CAMERA","0027D","0027D","-35.329700000000003","149.08623","Yarra Glen, Hughes ACT 2605, Australia","(-35.3297, 149.08623)",
"MOBILE SPEED CAMERA","0027E","0027E","-35.369729999999997","149.10951","Yamba Dr, Mawson ACT 2607, Australia","(-35.36973, 149.10951)",
"MOBILE SPEED CAMERA","0027F","0027F","-35.374169999999999","149.11008000000001","Yamba Dr, Farrer ACT 2607, Australia","(-35.37417, 149.11008)",
"MOBILE SPEED CAMERA","0027G","0027G","-35.379109999999997","149.11582000000001","Yamba Dr, Isaacs ACT 2607, Australia","(-35.37911, 149.11582)",
"MOBILE SPEED CAMERA","0028A","0028A","-35.474139999999998","149.09312","132 Pockett Ave, Banks ACT 2906, Australia","(-35.47414, 149.09312)",
"MOBILE SPEED CAMERA","0028B","0028B","-35.468510000000002","149.09654","52 Pockett Ave, Banks ACT 2906, Australia","(-35.46851, 149.09654)",
"MOBILE SPEED CAMERA","0028C","0028C","-35.465170000000001","149.09394","15 Pockett Ave, Banks ACT 2906, Australia","(-35.46517, 149.09394)",
"MOBILE SPEED CAMERA","0029A","0029A","-35.211469999999998","149.08452","Owen Dixon Dr, McKellar ACT 2617, Australia","(-35.21147, 149.08452)",
"MOBILE SPEED CAMERA","0029B","0029B","-35.20722","149.08161000000001","53 Owen Dixon Dr, Evatt ACT 2617, Australia","(-35.20722, 149.08161)",
"MOBILE SPEED CAMERA","0029C","0029C","-35.195839999999997","149.06927999999999","199 Owen Dixon Dr, Spence ACT 2615, Australia","(-35.19584, 149.06928)",
"MOBILE SPEED CAMERA","0029D","0029D","-35.199840000000002","149.07372000000001","151 Owen Dixon Dr, Evatt ACT 2617, Australia","(-35.19984, 149.07372)",
"MOBILE SPEED CAMERA","0029E","0029E","-35.20355","149.07910999999999","91 Owen Dixon Dr, Evatt ACT 2617, Australia","(-35.20355, 149.07911)",
"MOBILE SPEED CAMERA","0029F","0029F","-35.201889999999999","149.07550000000001","127 Owen Dixon Dr, Evatt ACT 2617, Australia","(-35.20189, 149.0755)",
"MOBILE SPEED CAMERA","0030A","0030A","-35.405679999999997","149.08163999999999","Taverner St, Wanniassa ACT 2903, Australia","(-35.40568, 149.08164)",
"MOBILE SPEED CAMERA","0030B","0030B","-35.408360000000002","149.08404999999999","Taverner St, Wanniassa ACT 2903, Australia","(-35.40836, 149.08405)",
"MOBILE SPEED CAMERA","0030C","0030C","-35.406860000000002","149.08279999999999","Taverner St, Wanniassa ACT 2903, Australia","(-35.40686, 149.0828)",
"MOBILE SPEED CAMERA","0031A","0031A","-35.243670000000002","149.04490999999999","9 Springvale Dr, Weetangera ACT 2614, Australia","(-35.24367, 149.04491)",
"MOBILE SPEED CAMERA","0031B","0031B","-35.250830000000001","149.04388","71 Springvale Dr, Weetangera ACT 2614, Australia","(-35.25083, 149.04388)",
"MOBILE SPEED CAMERA","0031C","0031C","-35.256599999999999","149.04633000000001","115 Springvale Dr, Weetangera ACT 2614, Australia","(-35.2566, 149.04633)",
"MOBILE SPEED CAMERA","0031D","0031D","-35.258029999999998","149.05189999999999","147 Springvale Dr, Weetangera ACT 2614, Australia","(-35.25803, 149.0519)",
"MOBILE SPEED CAMERA","0032A","0032A","-35.190840000000001","149.01971","184 Kerrigan St, Dunlop ACT 2615, Australia","(-35.19084, 149.01971)",
"MOBILE SPEED CAMERA","0032B","0032B","-35.189799999999998","149.02079000000001","170 Kerrigan St, Dunlop ACT 2615, Australia","(-35.1898, 149.02079)",
"MOBILE SPEED CAMERA","0032C","0032C","-35.192270000000001","149.02869000000001","Kerrigan St, Dunlop ACT 2615, Australia","(-35.19227, 149.02869)",
"MOBILE SPEED CAMERA","0032D","0032D","-35.193890000000003","149.03369000000001","62 Kerrigan St, Fraser ACT 2615, Australia","(-35.19389, 149.03369)",
"MOBILE SPEED CAMERA","0033A","0033A","-35.170990000000003","149.07112000000001","15 Gladstone St, Hall ACT 2618, Australia","(-35.17099, 149.07112)",
"MOBILE SPEED CAMERA","0033B","0033B","-35.172849999999997","149.06684999999999","1 Gladstone St, Hall ACT 2618, Australia","(-35.17285, 149.06685)",
"MOBILE SPEED CAMERA","0033C","0033C","-35.174129999999998","149.0642","Sunnyside, 2 Gladstone St, Hall ACT 2618, Australia","(-35.17413, 149.0642)",
"MOBILE SPEED CAMERA","0034A","0034A","-35.330480000000001","149.05737999999999","24 Heysen St, Weston ACT 2611, Australia","(-35.33048, 149.05738)",
"MOBILE SPEED CAMERA","0034B","0034B","-35.333799999999997","149.06377000000001","Tuggeranong Pkwy, Lyons ACT 2606, Australia","(-35.3338, 149.06377)",
"MOBILE SPEED CAMERA","0035A","0035A","-35.337040000000002","149.12212","66-74 Mugga Way, Red Hill ACT 2603, Australia","(-35.33704, 149.12212)",
"MOBILE SPEED CAMERA","0035C","0035C","-35.320889999999999","149.11618999999999","2 Mugga Way, Red Hill ACT 2603, Australia","(-35.32089, 149.11619)",
"MOBILE SPEED CAMERA","0036A","0036A","-35.353839999999998","149.06896","42 Badimara St, Waramanga ACT 2611, Australia","(-35.35384, 149.06896)",
"MOBILE SPEED CAMERA","0036B","0036B","-35.357340000000001","149.06820999999999","70 Badimara St, Waramanga ACT 2611, Australia","(-35.35734, 149.06821)",
"MOBILE SPEED CAMERA","0036C","0036C","-35.358379999999997","149.05789999999999","177 Badimara St, Fisher ACT 2611, Australia","(-35.35838, 149.0579)",
"MOBILE SPEED CAMERA","0037A","0037A","-35.342930000000003","149.05751000000001","22 Namatjira Dr, Weston ACT 2611, Australia","(-35.34293, 149.05751)",
"MOBILE SPEED CAMERA","0037B","0037B","-35.348559999999999","149.05682999999999","32 Namatjira Dr, Stirling ACT 2611, Australia","(-35.34856, 149.05683)",
"MOBILE SPEED CAMERA","0037C","0037C","-35.356789999999997","149.04881","136 Namatjira Dr, Chapman ACT 2611, Australia","(-35.35679, 149.04881)",
"MOBILE SPEED CAMERA","0037D","0037D","-35.360410000000002","149.04761999999999","170 Namatjira Dr, Chapman ACT 2611, Australia","(-35.36041, 149.04762)",
"MOBILE SPEED CAMERA","0037E","0037E","-35.364069999999998","149.05005","217 Namatjira Dr, Fisher ACT 2611, Australia","(-35.36407, 149.05005)",
"MOBILE SPEED CAMERA","0037F","0037F","-35.369430000000001","149.05049","241 Namatjira Dr, Fisher ACT 2611, Australia","(-35.36943, 149.05049)",
"MOBILE SPEED CAMERA","0037G","0037G","-35.369219999999999","149.05086","241 Namatjira Dr, Fisher ACT 2611, Australia","(-35.36922, 149.05086)",
"MOBILE SPEED CAMERA","0038B","0038B","-35.313879999999997","149.11409","95-97 Empire Circuit, Deakin ACT 2600, Australia","(-35.31388, 149.11409)",
"MOBILE SPEED CAMERA","0039A","0039A","-35.389409999999998","149.08858000000001","17 Longmore Cres, Wanniassa ACT 2903, Australia","(-35.38941, 149.08858)",
"MOBILE SPEED CAMERA","0039B","0039B","-35.392040000000001","149.10176999999999","132 Longmore Cres, Wanniassa ACT 2903, Australia","(-35.39204, 149.10177)",
"MOBILE SPEED CAMERA","0039C","0039C","-35.395659999999999","149.10393999999999","166 Longmore Cres, Wanniassa ACT 2903, Australia","(-35.39566, 149.10394)",
"MOBILE SPEED CAMERA","0039C_2","0039C_2","-35.394930000000002","149.10353000000001","158 Longmore Cres, Wanniassa ACT 2903, Australia","(-35.39493, 149.10353)",
"MOBILE SPEED CAMERA","0039D","0039D","-35.399250000000002","149.10149999999999","200 Longmore Cres, Wanniassa ACT 2903, Australia","(-35.39925, 149.1015)",
"MOBILE SPEED CAMERA","0040A","0040A","-35.231360000000002","149.11004","221 Maribyrnong Ave, Kaleen ACT 2617, Australia","(-35.23136, 149.11004)",
"MOBILE SPEED CAMERA","0040B","0040B","-35.221670000000003","149.11127999999999","122 Maribyrnong Ave, Kaleen ACT 2617, Australia","(-35.22167, 149.11128)",
"MOBILE SPEED CAMERA","0040C","0040C","-35.228749999999998","149.11143999999999","194 Maribyrnong Ave, Kaleen ACT 2617, Australia","(-35.22875, 149.11144)",
"MOBILE SPEED CAMERA","0040D","0040D","-35.233449999999998","149.10445999999999","273 Maribyrnong Ave, Kaleen ACT 2617, Australia","(-35.23345, 149.10446)",
"MOBILE SPEED CAMERA","0041A","0041A","-35.400170000000003","149.05947","39 Learmonth Dr, Kambah ACT 2902, Australia","(-35.40017, 149.05947)",
"MOBILE SPEED CAMERA","0041B","0041B","-35.39705","149.05721","61 Learmonth Dr, Kambah ACT 2902, Australia","(-35.39705, 149.05721)",
"MOBILE SPEED CAMERA","0041C","0041C","-35.393009999999997","149.04422","147 Learmonth Dr, Kambah ACT 2902, Australia","(-35.39301, 149.04422)",
"MOBILE SPEED CAMERA","0042A","0042A","-35.239319999999999","149.04508999999999","91 Petterd St, Page ACT 2614, Australia","(-35.23932, 149.04509)",
"MOBILE SPEED CAMERA","0042B","0042B","-35.239759999999997","149.05017000000001","47 Petterd St, Page ACT 2614, Australia","(-35.23976, 149.05017)",
"MOBILE SPEED CAMERA","0043A","0043A","-35.339260000000003","149.04714999999999","18 Williamson St, Holder ACT 2611, Australia","(-35.33926, 149.04715)",
"MOBILE SPEED CAMERA","0044A","0044A","-35.189990000000002","149.04640000000001","209 Tillyard Dr, Fraser ACT 2615, Australia","(-35.18999, 149.0464)",
"MOBILE SPEED CAMERA","0044B","0044B","-35.203130000000002","149.03994","62 Tillyard Dr, Flynn ACT 2615, Australia","(-35.20313, 149.03994)",
"MOBILE SPEED CAMERA","0044C","0044C","-35.200519999999997","149.04307","100 Tillyard Dr, Flynn ACT 2615, Australia","(-35.20052, 149.04307)",
"MOBILE SPEED CAMERA","0044D","0044D","-35.196689999999997","149.04212999999999","144 Tillyard Dr, Flynn ACT 2615, Australia","(-35.19669, 149.04213)",
"MOBILE SPEED CAMERA","0044E","0044E","-35.204920000000001","149.03708","26 Tillyard Dr, Flynn ACT 2615, Australia","(-35.20492, 149.03708)",
"MOBILE SPEED CAMERA","0045A","0045A","-35.255240000000001","149.11090999999999","160 Dryandra St, O'Connor ACT 2602, Australia","(-35.25524, 149.11091)",
"MOBILE SPEED CAMERA","0045B","0045B","-35.245539999999998","149.11760000000001","266 Dryandra St, Lyneham ACT 2602, Australia","(-35.24554, 149.1176)",
"MOBILE SPEED CAMERA","0045C","0045C","-35.252899999999997","149.11241000000001","184 Dryandra St, O'Connor ACT 2602, Australia","(-35.2529, 149.11241)",
"MOBILE SPEED CAMERA","0046A","0046A","-35.409840000000003","149.07525999999999","57 Newman-Morris Circuit, Oxley ACT 2903, Australia","(-35.40984, 149.07526)",
"MOBILE SPEED CAMERA","0046B","0046B","-35.406700000000001","149.07911999999999","210 Newman-Morris Circuit, Oxley ACT 2903, Australia","(-35.4067, 149.07912)",
"MOBILE SPEED CAMERA","0047A","0047A","-35.20928","149.09450000000001","52 Chuculba Cres, Giralang ACT 2617, Australia","(-35.20928, 149.0945)",
"MOBILE SPEED CAMERA","0047B","0047B","-35.210340000000002","149.10025999999999","98 Chuculba Cres, Giralang ACT 2617, Australia","(-35.21034, 149.10026)",
"MOBILE SPEED CAMERA","0047C","0047C","-35.215719999999997","149.10006000000001","171 Chuculba Cres, Giralang ACT 2617, Australia","(-35.21572, 149.10006)",
"MOBILE SPEED CAMERA","0048A","0048A","-35.389620000000001","149.07920999999999","83 Livingston Ave, Kambah ACT 2902, Australia","(-35.38962, 149.07921)",
"MOBILE SPEED CAMERA","0048B","0048B","-35.38785","149.08248","47 Livingston Ave, Kambah ACT 2902, Australia","(-35.38785, 149.08248)",
"MOBILE SPEED CAMERA","0048C","0048C","-35.384950000000003","149.08556999999999","Livingston Ave, Kambah ACT 2902, Australia","(-35.38495, 149.08557)",
"MOBILE SPEED CAMERA","0049A","0049A","-35.420830000000002","149.08780999999999","207 Clive Steele Ave, Monash ACT 2904, Australia","(-35.42083, 149.08781)",
"MOBILE SPEED CAMERA","0049B","0049B","-35.416870000000003","149.08592999999999","154 Clive Steele Ave, Monash ACT 2904, Australia","(-35.41687, 149.08593)",
"MOBILE SPEED CAMERA","0049C","0049C","-35.412869999999998","149.09947","42 Clive Steele Ave, Monash ACT 2904, Australia","(-35.41287, 149.09947)",
"MOBILE SPEED CAMERA","0049D","0049D","-35.4148","149.09612000000001","65 Clive Steele Ave, Monash ACT 2904, Australia","(-35.4148, 149.09612)",
"MOBILE SPEED CAMERA","0050A","0050A","-35.35324","149.03636","113 Darwinia Terrace, Rivett ACT 2611, Australia","(-35.35324, 149.03636)",
"MOBILE SPEED CAMERA","0050B","0050B","-35.348649999999999","149.02904000000001","41 Darwinia Terrace, Rivett ACT 2611, Australia","(-35.34865, 149.02904)",
"MOBILE SPEED CAMERA","0050C","0050C","-35.346049999999998","149.02853999999999","17 Darwinia Terrace, Rivett ACT 2611, Australia","(-35.34605, 149.02854)",
"MOBILE SPEED CAMERA","0051A","0051A","-35.322929999999999","149.13058000000001","7-9 La Perouse St, Griffith ACT 2603, Australia","(-35.32293, 149.13058)",
"MOBILE SPEED CAMERA","0051B","0051B","-35.330719999999999","149.13312999999999","78 La Perouse St, Griffith ACT 2603, Australia","(-35.33072, 149.13313)",
"MOBILE SPEED CAMERA","0051C","0051C","-35.340159999999997","149.1283","218 La Perouse St, Red Hill ACT 2603, Australia","(-35.34016, 149.1283)",
"MOBILE SPEED CAMERA","0051D","0051D","-35.338120000000004","149.12353999999999","250 La Perouse St, Red Hill ACT 2603, Australia","(-35.33812, 149.12354)",
"MOBILE SPEED CAMERA","0051E","0051E","-35.330719999999999","149.13332","71 La Perouse St, Griffith ACT 2603, Australia","(-35.33072, 149.13332)",
"MOBILE SPEED CAMERA","0052A","0052A","-35.301990000000004","149.09835000000001","93 Novar St, Yarralumla ACT 2600, Australia","(-35.30199, 149.09835)",
"MOBILE SPEED CAMERA","0052B","0052B","-35.3033","149.09835000000001","81 Novar St, Yarralumla ACT 2600, Australia","(-35.3033, 149.09835)",
"MOBILE SPEED CAMERA","0052C","0052C","-35.308529999999998","149.09836000000001","44 Novar St, Yarralumla ACT 2600, Australia","(-35.30853, 149.09836)",
"MOBILE SPEED CAMERA","0052D","0052D","-35.311030000000002","149.09835000000001","24 Novar St, Yarralumla ACT 2600, Australia","(-35.31103, 149.09835)",
"MOBILE SPEED CAMERA","0053A","0053A","-35.338850000000001","149.14751000000001","211 Goyder St, Narrabundah ACT 2604, Australia","(-35.33885, 149.14751)",
"MOBILE SPEED CAMERA","0053B","0053B","-35.340130000000002","149.14528000000001","262 Goyder St, Narrabundah ACT 2604, Australia","(-35.34013, 149.14528)",
"MOBILE SPEED CAMERA","0053C","0053C","-35.341239999999999","149.14232000000001","290 Goyder St, Narrabundah ACT 2604, Australia","(-35.34124, 149.14232)",
"MOBILE SPEED CAMERA","0053C","0053C","-35.340949999999999","149.14314999999999","282 Goyder St, Narrabundah ACT 2604, Australia","(-35.34095, 149.14315)",
"MOBILE SPEED CAMERA","0053D","0053D","-35.339030000000001","149.14687000000001","246-248 Goyder St, Narrabundah ACT 2604, Australia","(-35.33903, 149.14687)",
"MOBILE SPEED CAMERA","0053E","0053E","-35.33663","149.15182999999999","169 Goyder St, Narrabundah ACT 2604, Australia","(-35.33663, 149.15183)",
"MOBILE SPEED CAMERA","0053F","0053F","-35.337049999999998","149.15520000000001","136 Goyder St, Narrabundah ACT 2604, Australia","(-35.33705, 149.1552)",
"MOBILE SPEED CAMERA","0054A","0054A","-35.339599999999997","149.07935000000001","21 Launceston St, Lyons ACT 2606, Australia","(-35.3396, 149.07935)",
"MOBILE SPEED CAMERA","0055A","0055A","-35.35325","149.09147","Athllon Drive,Phillip ACT","(-35.35325, 149.09147)",
"MOBILE SPEED CAMERA","0055A","0055A","-35.353250000000003","149.09146999999999","Athllon Dr, Phillip ACT 2606, Australia","(-35.35325, 149.09147)",
"MOBILE SPEED CAMERA","0055B","0055B","-35.360869999999998","149.09204","Athllon Dr, Pearce ACT 2607, Australia","(-35.36087, 149.09204)",
"MOBILE SPEED CAMERA","0055C","0055C","-35.369709999999998","149.09287","Athllon Dr, Torrens ACT 2607, Australia","(-35.36971, 149.09287)",
"MOBILE SPEED CAMERA","0055D","0055D","-35.367840000000001","149.09241","Athllon Dr, Torrens ACT 2607, Australia","(-35.36784, 149.09241)",
"MOBILE SPEED CAMERA","0055E","0055E","-35.360860000000002","149.09180000000001","Athllon Dr, Pearce ACT 2607, Australia","(-35.36086, 149.0918)",
"MOBILE SPEED CAMERA","0055F","0055F","-35.350760000000001","149.09047000000001","Athllon Dr, Phillip ACT 2606, Australia","(-35.35076, 149.09047)",
"MOBILE SPEED CAMERA","0056A","0056A","-35.405500000000004","149.06421","Athllon Dr, Greenway ACT 2900, Australia","(-35.4055, 149.06421)",
"MOBILE SPEED CAMERA","0056B","0056B","-35.397889999999997","149.06832","Athllon Dr, Kambah ACT 2902, Australia","(-35.39789, 149.06832)",
"MOBILE SPEED CAMERA","0056C","0056C","-35.393050000000002","149.07827","Athllon Dr, Wanniassa ACT 2903, Australia","(-35.39305, 149.07827)",
"MOBILE SPEED CAMERA","0056D","0056D","-35.38644","149.09164000000001","Athllon Dr, Wanniassa ACT 2903, Australia","(-35.38644, 149.09164)",
"MOBILE SPEED CAMERA","0056E","0056E","-35.390549999999998","149.08269999999999","Athllon Dr, Wanniassa ACT 2903, Australia","(-35.39055, 149.0827)",
"MOBILE SPEED CAMERA","0057A","0057A","-35.263100000000001","149.13177999999999","214 Northbourne Ave, Braddon ACT 2612, Australia","(-35.2631, 149.13178)",
"MOBILE SPEED CAMERA","0057B","0057B","-35.268689999999999","149.13091","Canberra Rex Hotel, 150 Northbourne Ave, Braddon ACT 2612, Australia","(-35.26869, 149.13091)",
"MOBILE SPEED CAMERA","0057D","0057D","-35.26311","149.13204","214 Northbourne Ave, Braddon ACT 2612, Australia                            ","(-35.26311, 149.13204)",
"MOBILE SPEED CAMERA","0057F","0057F","-35.26375","149.13136","165 Northbourne Ave, Turner ACT 2612, Australia                         ","(-35.26375, 149.13136)",
"MOBILE SPEED CAMERA","0059A","0059A","-35.240870000000001","149.03474","150 Belconnen Way, Scullin ACT 2614, Australia","(-35.24087, 149.03474)",
"MOBILE SPEED CAMERA","0059B","0059B","-35.242060000000002","149.04431","86B Belconnen Way, Page ACT 2614, Australia","(-35.24206, 149.04431)",
"MOBILE SPEED CAMERA","0059C","0059C","-35.243400000000001","149.04910000000001","48-50 Belconnen Way, Page ACT 2614, Australia","(-35.2434, 149.0491)",
"MOBILE SPEED CAMERA","0060A","0060A","-35.238250000000001","149.14610999999999","23-25 Phillip Ave, Watson ACT 2602, Australia","(-35.23825, 149.14611)",
"MOBILE SPEED CAMERA","0060B","0060B","-35.242800000000003","149.15158","94 Phillip Ave, Downer ACT 2602, Australia","(-35.2428, 149.15158)",
"MOBILE SPEED CAMERA","0060C","0060C","-35.244459999999997","149.15334999999999","117 Phillip Ave, Watson ACT 2602, Australia","(-35.24446, 149.15335)",
"MOBILE SPEED CAMERA","0061A","0061A","-35.23733","149.13321999999999","1 Barton Hwy, Lyneham ACT 2602, Australia","(-35.23733, 149.13322)",
"MOBILE SPEED CAMERA","0061D","0061D","-35.216180000000001","149.11506","Barton Hwy, Crace ACT 2911, Australia","(-35.21618, 149.11506)",
"MOBILE SPEED CAMERA","0061E","0061E","-35.207540000000002","149.10409000000001","Barton Hwy, Crace ACT 2911, Australia","(-35.20754, 149.10409)",
"MOBILE SPEED CAMERA","0061L","0061L","-35.210299999999997","149.10990000000001","Barton Hwy, Crace ACT 2911, Australia","(-35.2103, 149.1099)",
"MOBILE SPEED CAMERA","0061M","0061M","-35.218240000000002","149.11788999999999","Radio Station, 808 Barton Hwy, Canberra ACT 2912, Australia","(-35.21824, 149.11789)",
"MOBILE SPEED CAMERA","0061O","0061O","-35.208930000000002","149.10769999999999","Barton Hwy, Crace ACT 2911, Australia","(-35.20893, 149.1077)",
"MOBILE SPEED CAMERA","0061P","0061P","-35.212580000000003","149.11215000000001","Radio Station, 808 Barton Hwy, Canberra ACT 2912, Australia","(-35.21258, 149.11215)",
"MOBILE SPEED CAMERA","0061Q","0061Q","-35.237139999999997","149.13319000000001","2 Barton Hwy, Lyneham ACT 2602, Australia","(-35.23714, 149.13319)",
"MOBILE SPEED CAMERA","0061S","0061S","-35.178499000000002","149.06817899999999","Barton Hwy, Hall ACT 2618, Australia","(-35.178499, 149.068179)",
"MOBILE SPEED CAMERA","0061T","0061T","-35.169801999999997","149.059979","Barton Hwy, Hall ACT 2618, Australia","(-35.169802, 149.059979)",
"MOBILE SPEED CAMERA","0061U","0061U","-35.170851999999996","149.06061299999999","Barton Hwy, Hall ACT 2618, Australia","(-35.170852, 149.060613)",
"MOBILE SPEED CAMERA","0061V","0061V","-35.170867999999999","149.06059999999999","Barton Hwy, Hall ACT 2618, Australia","(-35.170868, 149.0606)",
"MOBILE SPEED CAMERA","0062A","0062A","-35.419960000000003","149.07581999999999","Drakeford Dr, Monash ACT 2904, Australia","(-35.41996, 149.07582)",
"MOBILE SPEED CAMERA","0062B","0062B","-35.412280000000003","149.07328000000001","Drakeford Dr, Greenway ACT 2900, Australia","(-35.41228, 149.07328)",
"MOBILE SPEED CAMERA","0062C","0062C","-35.406700000000001","149.07405","Drakeford Dr, Greenway ACT 2900, Australia","(-35.4067, 149.07405)",
"MOBILE SPEED CAMERA","0062D","0062D","-35.40005","149.07373999999999","Drakeford Dr, Wanniassa ACT 2903, Australia","(-35.40005, 149.07374)",
"MOBILE SPEED CAMERA","0062F","0062F","-35.430368","149.086565","Drakeford Dr Isabella Plains ACT 2905, Australia","(-35.430368, 149.086565)",
"MOBILE SPEED CAMERA","0062G","0062G","-35.440602","149.093449","Drakeford Dr Calwell ACT 2905, Australia","(-35.440602, 149.093449)",
"MOBILE SPEED CAMERA","0062H","0062H","-35.43191","149.086683","Drakeford Dr Bonython ACT 2905, Australia","(-35.43191, 149.086683)",
"MOBILE SPEED CAMERA","0062I","0062I","-35.426927","149.082373","Drakeford Dr Bonython ACT 2905, Australia","(-35.426927, 149.082373)",
"MOBILE SPEED CAMERA","0063A","0063A","-35.349440000000001","149.09628000000001","Hindmarsh Dr, Phillip ACT 2606, Australia","(-35.34944, 149.09628)",
"MOBILE SPEED CAMERA","0063B","0063B","-35.345230000000001","149.11548999999999","Hindmarsh Dr, Symonston ACT 2609, Australia","(-35.34523, 149.11549)",
"MOBILE SPEED CAMERA","0063C","0063C","-35.346499999999999","149.10891000000001","Hindmarsh Dr, Symonston ACT 2609, Australia","(-35.3465, 149.10891)",
"MOBILE SPEED CAMERA","0063D","0063D","-35.347230000000003","149.12061","Hindmarsh Dr, Symonston ACT 2609, Australia","(-35.34723, 149.12061)",
"MOBILE SPEED CAMERA","0063E","0063E","-35.344430000000003","149.13372000000001","Hindmarsh Dr, Symonston ACT 2609, Australia","(-35.34443, 149.13372)",
"MOBILE SPEED CAMERA","0063F","0063F","-35.346119999999999","149.11788999999999","Hindmarsh Dr, Symonston ACT 2609, Australia","(-35.34612, 149.11789)",
"MOBILE SPEED CAMERA","0063F","0063F","-35.345939999999999","149.11741000000001","Hindmarsh Dr, Garran ACT 2605, Australia","(-35.34594, 149.11741)",
"MOBILE SPEED CAMERA","0064A","0064A","-35.341740000000001","149.15844999999999","Kurrumbene, 32 Hindmarsh Dr, Narrabundah ACT 2604, Australia","(-35.34174, 149.15845)",
"MOBILE SPEED CAMERA","0064B","0064B","-35.340089999999996","149.16788","Hindmarsh Dr, Symonston ACT 2609, Australia","(-35.34009, 149.16788)",
"MOBILE SPEED CAMERA","0065A","0065A","-35.260629999999999","149.1071","Barry Dr, O'Connor ACT 2602, Australia","(-35.26063, 149.1071)",
"MOBILE SPEED CAMERA","0065C","0065C","-35.274419999999999","149.12357","Barry Dr, Canberra ACT 2601, Australia","(-35.27442, 149.12357)",
"MOBILE SPEED CAMERA","0065D","0065D","-35.263330000000003","149.11061000000001","Barry Dr, O'Connor ACT 2602, Australia","(-35.26333, 149.11061)",
"MOBILE SPEED CAMERA","0065F","0065F","-35.395699999999998","149.07418000000001","Athllon Dr, Wanniassa ACT 2903, Australia","(-35.3957, 149.07418)",
"MOBILE SPEED CAMERA","0066A","0066A","-35.241199999999999","149.10539","Ginninderra Dr, Kaleen ACT 2617, Australia","(-35.2412, 149.10539)",
"MOBILE SPEED CAMERA","0066B","0066B","-35.237459999999999","149.10024000000001","Ginninderra Dr, Kaleen ACT 2617, Australia","(-35.23746, 149.10024)",
"MOBILE SPEED CAMERA","0066C","0066C","-35.234380000000002","149.08972","Ginninderra Dr, Bruce ACT 2617, Australia","(-35.23438, 149.08972)",
"MOBILE SPEED CAMERA","0066D","0066D","-35.231529999999999","149.08313999999999","Ginninderra Dr, Bruce ACT 2617, Australia","(-35.23153, 149.08314)",
"MOBILE SPEED CAMERA","0066E","0066E","-35.220399999999998","149.05971","Ginninderra Dr, Evatt ACT 2617, Australia","(-35.2204, 149.05971)",
"MOBILE SPEED CAMERA","0066F","0066F","-35.231250000000003","149.08269000000001","Ginninderra Dr, Belconnen ACT 2617, Australia","(-35.23125, 149.08269)",
"MOBILE SPEED CAMERA","0066G","0066G","-35.219029999999997","149.04716999999999","Ginninderra Dr, Florey ACT 2615, Australia","(-35.21903, 149.04717)",
"MOBILE SPEED CAMERA","0066H","0066H","-35.219819999999999","149.05645999999999","Ginninderra Dr, Evatt ACT 2617, Australia","(-35.21982, 149.05646)",
"MOBILE SPEED CAMERA","0066I","0066I","-35.221820000000001","149.06487000000001","Ginninderra Dr, Belconnen ACT 2617, Australia","(-35.22182, 149.06487)",
"MOBILE SPEED CAMERA","0067A","0067A","-35.206310000000002","149.03067999999999","Ginninderra Dr, Charnwood ACT 2615, Australia","(-35.20631, 149.03068)",
"MOBILE SPEED CAMERA","0068A","0068A","-35.39188","149.10889","Erindale Dr, Canberra ACT 2901, Australia","(-35.39188, 149.10889)",
"MOBILE SPEED CAMERA","0068B","0068B","-35.390949999999997","149.11061000000001","Erindale Dr, Canberra ACT 2901, Australia","(-35.39095, 149.11061)",
"MOBILE SPEED CAMERA","0068C","0068C","-35.387880000000003","149.11464000000001","Erindale Dr, Canberra ACT 2901, Australia","(-35.38788, 149.11464)",
"MOBILE SPEED CAMERA","0068D","0068D","-35.386290000000002","149.11573999999999","Erindale Dr, Canberra ACT 2901, Australia","(-35.38629, 149.11574)",
"MOBILE SPEED CAMERA","0068E","0068E","-35.385950000000001","149.11609999999999","Erindale Dr, Canberra ACT 2901, Australia","(-35.38595, 149.1161)",
