"id","program_name","link","program_type","project_name","recipient_region_if_applicable","mea_award","total_project_cost","sector","vehicle_technology","charging_fueling_station_technology","public_or_private","gallons_of_gasoline_equivalent_avoided","co2_emissions_reductions_tons","notes","point","county","legislative","congressional","zipcode"
"DOE0249","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"UMD COLLEGEPARK",,,,"State Government",,"Electric","Public Facility",,,"Public; 24 hours daily",,,,,"20740"
"EV000009","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","16","8","20584"
"DOE0250","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"Antwerpen Nissan",,,,"Commercial",,"Electric","Public Facility",,,"Public - Call ahead; Dealership business hours",,,,,"21207"
"DOE0251","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"Annapolis Friends Meeting",,,,"Commercial",,"Electric","Public Facility",,,"Public; 8am-10pm daily; for church members or those in need of a charge",,,,,"21401"
"DOE0253","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"Walgreens - Baltimore, MD #6779",,,,"Commercial",,"Electric","Public Facility",,,"Public - Card key at all times; MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,,,"21234"
"DOE0254","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"MC FLEET",,,,"Local Government",,"Electric","Public Facility",,,"Public; 24 hours daily",,,,,"20850"
"DOE0256","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"Academy Ford",,,,"Commercial",,"Electric","Public Facility",,,"Public - Call ahead; Dealership business hours",,,,,"20707"
"DOE0257","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"U-Haul",,,,"Commercial",,"LPG","Public Facility",,,"Public; 7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",,,,,"21230"
"DOE0259","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"CHARLES COUNTY",,,,"Local Government",,"Electric","Public Facility",,,"Public; 24 hours daily",,,,,"20640"
"DOE0261","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"Walgreens - Edgewood, MD #9342",,,,"Commercial",,"Electric","Public Facility",,,"Public - Card key at all times; MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,,,"21040"
"DOE0262","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"PASSPORT BMW",,,,"Commercial",,"Electric","Public Facility",,,"Public; 24 hours daily",,,,,"20746"
"DOE0263","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"BALTIMORE CITY",,,,"Local Government",,"Electric","Public Facility",,,"Public; 24 hours daily",,,,,"21201"
"DOE0265","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"A-1 Auto - Three Brothers Car Repair",,,,"Commercial",,"E85","Public Facility",,,"Public; 8am-6pm M-F, 8am-4pm Sat",,,,,"21223"
"DOE0266","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"LPT",,,,"Commercial",,"Electric","Public Facility",,,"Public; 24 hours daily",,,,,"21046"
"DOE0267","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"MACN",,,,"Commercial",,"Electric","Public Facility",,,"Public - Card key at all times; MO: 24 hours; TU: 24 hours; WE: 24 hours; TH: 24 hours; FR: 24 hours; SA: 24 hours; SU: 24 hours",,,,,"20715"
"DOE0268","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"350GREEN",,,,"Commercial",,"Electric","Public Facility",,,"Public; 24 hours daily",,,,,"21213"
"DOE0269","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"Century Ford",,,,"Commercial",,"Electric","Public Facility",,,"Public - Call ahead; Dealership business hours",,,,,"21771"
"DOE0271","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"TOWSON",,,,"State Government",,"Electric","Public Facility",,,"Public; 24 hours daily",,,,,"21204"
"DOE0272","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"MICA",,,,"Commercial",,"Electric","Public Facility",,,"Public; 24 hours daily",,,,,"21217"
"DOE0273","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"U-Haul",,,,"Commercial",,"LPG","Public Facility",,,"Public; 7am-7pm M-Th and Sat, 7am-8pm F, 8am-6pm Sun",,,,,"20746"
"DOE0274","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"Walgreens - Catonsville, MD #7574",,,,"Commercial",,"Electric","Public Facility",,,"Public - Card key at all times; MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,,,"21228"
"DOE0275","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"BWI Airport - Daily Rooftop",,,,"Commercial",,"Electric","Public Facility",,,"Public; MO: 24 hours; TU: 24 hours; WE: 24 hours; TH: 24 hours; FR: 24 hours; SA: 24 hours; SU: 24 hours",,,,,"21240"
"DOE0276","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"Patapsco Building",,,,"Commercial",,"Electric","Public Facility",,,"Public; MO: 24 hours; TU: 24 hours; WE: 24 hours; TH: 24 hours; FR: 24 hours; SA: 24 hours; SU: 24 hours",,,,,"20740"
"DOE0277","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"UMD COLLEGEPARK",,,,"State Government",,"Electric","Public Facility",,,"Public; 24 hours daily",,,,,"20740"
"DOE0278","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"BALTCO REV AUTH",,,,"Commercial",,"Electric","Public Facility",,,"Public; 24 hours daily",,,,,"21286"
"DOE0280","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"Bob Davidson Ford Lincoln",,,,"Commercial",,"Electric","Public Facility",,,"Public; 24 hours daily",,,,,"21234"
"DOE0281","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"MC FLEET",,,,"Local Government",,"Electric","Public Facility",,,"Public; 24 hours daily",,,,,"20855"
"DOE0282","DOE Charging and Fueling Stations","http://www.afdc.energy.gov/locator/stations/",,"Sheehy Nissan",,,,"Commercial",,"Electric","Public Facility",,,"Public - Call ahead; Dealership business hours",,,,,"21061"
"E85001","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Grant","Chevron",,"16000.00","43041.00","Commercial",,"E85","Public Facility","413333","3682.8","To protect confidentiality, project contribution and GGE avoided are program averages.",,"Frederick","3A",,"21702"
"E85002","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Grant","North Potomac Sunoco",,"16000.00","43041.00","Commercial",,"E85","Public Facility","413333","3682.8","To protect confidentiality, project contribution and GGE avoided are program averages.",,"Montgomery","15",,"20878"
"EV000010","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","39","8","20874"
"E85003","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Grant","Chevron",,"16000.00","43041.00","Commercial",,"E85","Public Facility","413333","3682.8","To protect confidentiality, project contribution and GGE avoided are program averages.",,"Montgomery","15",,"20876"
"E85004","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Grant","W Express",,"16000.00","43041.00","Commercial",,"E85","Public Facility","413333","3682.8","To protect confidentiality, project contribution and GGE avoided are program averages.",,"Montgomery","16",,"20816"
"E85005","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Grant","Sunoco",,"16000.00","43041.00","Commercial",,"E85","Public Facility","413333","3682.8","To protect confidentiality, project contribution and GGE avoided are program averages.",,"Montgomery","17",,"20852"
"E85006","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Grant","W Express",,"16000.00","43041.00","Commercial",,"E85","Public Facility","413333","3682.8","To protect confidentiality, project contribution and GGE avoided are program averages.",,"Montgomery","17",,"20877"
"E85007","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Grant","W Express",,"16000.00","43041.00","Commercial",,"E85","Public Facility","413333","3682.8","To protect confidentiality, project contribution and GGE avoided are program averages.",,"Montgomery","17",,"20878"
"E85008","E-85 Refueling Stations (non-MEA)","http://www.afdc.energy.gov/locator/stations/",,"Montgomery County",,,,"Local Government",,"E85","Public Facility",,,,,"Montgomery","19",,"20855"
"E85009","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Grant","Texaco",,"16000.00","43041.00","Commercial",,"E85","Public Facility","413333","3682.8","To protect confidentiality, project contribution and GGE avoided are program averages.",,"Montgomery","20",,"20912"
"E85010","E-85 Refueling Stations (non-MEA)","http://www.afdc.energy.gov/locator/stations/",,"Chevron",,,,"Commercial",,"E85","Public Facility",,,,,"Anne Arundel","21",,"20724"
"E85011","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Grant","University of Maryland",,"16000.00","43041.00","State Government",,"E85","Private facility - not available for public use.","413333","3682.8","To protect confidentiality, project contribution and GGE avoided are program averages.",,"Prince George's","22",,"20740"
"E85012","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Grant","Annapolis Barrack J",,"16000.00","43041.00","Commercial",,"E85","Private facility - not available for public use.","413333","3682.8","To protect confidentiality, project contribution and GGE avoided are program averages.",,"Anne Arundel","30",,"21401"
"E85013","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Grant","Citgo",,"16000.00","43041.00","Commercial",,"E85","Public Facility","413333","3682.8","To protect confidentiality, project contribution and GGE avoided are program averages.",,"Anne Arundel","30",,"21401"
"E85014","E-85 Refueling Stations (non-MEA)","http://www.afdc.energy.gov/locator/stations/",,"Navy Exchange - Annapolis",,,,"Commercial",,"E85","Private facility - not available for public use.",,,,,"Anne Arundel","30",,"21402"
"E85015","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Grant","Shell",,"16000.00","43041.00","Commercial",,"E85","Public Facility","413333","3682.8","To protect confidentiality, project contribution and GGE avoided are program averages.",,"Anne Arundel","30",,"21401"
"E85016","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Grant","SHA Refueling Station",,"16000.00","43041.00","Commercial",,"E85","Private facility - not available for public use.","413333","3682.8","To protect confidentiality, project contribution and GGE avoided are program averages.",,"Anne Arundel","32",,"21076"
"E85017","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Grant","Chevron",,"16000.00","43041.00","Commercial",,"E85","Public Facility","413333","3682.8","To protect confidentiality, project contribution and GGE avoided are program averages.",,"Montgomery","39",,"20874"
"E85018","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Grant","Germantown W Express",,"16000.00","43041.00","Commercial",,"E85","Public Facility","413333","3682.8","To protect confidentiality, project contribution and GGE avoided are program averages.",,"Montgomery","39",,"20876"
"E85020","E-85 Refueling Stations (non-MEA)","http://www.afdc.energy.gov/locator/stations/",,"Baltimore Office Complex",,,,"Commercial",,"E85","Private facility - not available for public use.",,,,,"Baltimore City","40",,"21201"
"ET1","Maryland Electric Truck Voucher Program","http://energy.maryland.gov/Transportation/met/","Rebate/Voucher","FedEx Express",,"80000","582800","Commercial","Electric",,,"7144","63.65304","Grant provided for four electric trucks",,"Montgomery","19",,"20855"
"ET2","Maryland Electric Truck Voucher Program","http://energy.maryland.gov/Transportation/met/","Rebate/Voucher","Rolling Frito Lay Sales",,"100000","782850","Commercial","Electric",,,"6435","57.33585","Grant provided for five electric trucks",,"Prince George's","21",,"20705"
"ET3","Maryland Electric Truck Voucher Program","http://energy.maryland.gov/Transportation/met/","Rebate/Voucher","Staples, Inc",,"100000","750000","Commercial","Electric",,,"7730","68.8743","Grant provided for five electric trucks",,"Anne Arundel","32",,"21076"
"EV000001","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Baltimore","11","3","21117"
"EV000002","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Frederick","03B","6","21769"
"EV000003","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","17","8","20850"
"EV000004","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","20","4","20904"
"EV000005","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Baltimore","42","2","21063"
"EV000006","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Anne Arundel","33A","3","21114"
"EV000007","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","16","8","20852"
"EV000011","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","39","8","20877"
"EV000012","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","18","8","20852"
"EV000013","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","15","8","20854"
"EV000014","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Commercial","Electric",,,"3156.88","28.12778761",,,"Montgomery","19","4","20850"
"EV000015","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","20","8","20912"
"EV000016","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","16","8","20817"
"EV000017","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Calvert","27A","5","20736"
"EV000018","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Commercial","Electric",,,"3156.88","28.12778761",,,"Montgomery","15","8","20854"
"EV000019","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Anne Arundel","33B","5","21035"
"EV000020","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","25000.00","Residential","Electric",,,"2831.86","25.23185841",,,"Baltimore City","33B","5","21214"
"EV000021","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","14","4","20833"
"EV000022","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","39","8","20874"
"EV000024","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Howard","13","3","21046"
"EV000025","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","16","8","20817"
"EV000026","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Commercial","Electric",,,"3156.88","28.12778761",,,"Howard","13","7","20763"
"EV000027","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Baltimore","42","3","21286"
"EV000028","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Washington","2","6","21756"
"EV000029","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","25000.00","Commercial","Electric",,,"2831.86","25.23185841",,,"Baltimore City","45","3","21214"
"EV000030","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Anne Arundel","30","3","21403"
"EV000031","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","19","4","20853"
"EV000032","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Commercial","Electric",,,"3156.88","28.12778761",,,"Frederick","03B","6","21704"
"EV000033","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Prince George's","22","5","20770"
"EV000034","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Anne Arundel","30","3","21037"
"EV000035","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Prince George's","23","5","20774"
"EV000036","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Baltimore","42","2","21093"
"EV000037","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Anne Arundel","31","2","21122"
"EV000038","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","18","8","20815"
"EV000039","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","101500.00","Residential","Electric",,,"2831.86","25.23185841",,,"Montgomery","33A","1","20852"
"EV000040","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","101500.00","Residential","Electric",,,"2831.86","25.23185841",,,"Howard","13","7","20777"
"EV000041","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","16","8","20852"
"EV000042","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","16","8","20816"
"EV000043","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","16","8","20814"
"EV000044","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","15","8","20854"
"EV000045","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","16","8","20817"
"EV000046","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Prince George's","24","4","20721"
"EV000047","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","15","8","20817"
"EV000048","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"St. Mary's","29","5","20636"
"EV000049","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Anne Arundel","33","4","21146"
"EV000050","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"St. Mary's","28","5","20622"
"EV000051","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Commercial","Electric",,,"3156.88","28.12778761",,,"Montgomery","17","8","20850"
"EV000052","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Frederick","3B","6","21710"
"EV000053","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","16","8","20816"
"EV000054","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Howard","13","7","21044"
"EV000055","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","69900.00","Residential","Electric",,,"2831.86","25.23185841",,,"Montgomery","15","8","20854"
"EV000056","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","69900.00","Residential","Electric",,,"2831.86","25.23185841",,,"Montgomery","16","8","20817"
"EV000057","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"387.54",,"Residential","Electric",,,"2831.86","25.23185841",,,"Montgomery","15","8","20850"
"EV000058","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Commercial","Electric",,,"3156.88","28.12778761",,,"Prince George's","27","5","20772"
"EV000059","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Prince George's","23","4","20720"
"EV000060","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Calvert","29","5","20685"
"EV000061","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","14","4","20832"
"EV000062","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","14","4","20833"
"EV000063","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","17","8","20878"
"EV000064","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","16","8","20852"
"EV000065","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Anne Arundel","33","3","21054"
"EV000066","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Harford","34A","2","21040"
"EV000067","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Frederick","3B","6","21755"
"EV000068","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","3B","6","20855"
"EV000069","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","14","4","20904"
"EV000070","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Anne Arundel","31","3","21060"
"EV000071","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","18","8","20901"
"EV000072","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","32000.00","Residential","Electric",,,"2831.86","25.23185841",,,"Anne Arundel","32","2","21061"
"EV000073","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","15","8","20854"
"EV000074","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Anne Arundel","33A","1","21144"
"EV000075","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Anne Arundel","30","3","21409"
"EV000076","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Commercial","Electric",,,"3156.88","28.12778761",,,"Howard","12","7","21045"
"EV000077","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Frederick","4","6","21769"
"EV000078","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","15","4","20874"
"EV000079","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Commercial","Electric",,,"3156.88","28.12778761",,,"Montgomery","14","4","20882"
"EV000080","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Baltimore","42","2","21093"
"EV000081","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","101500.00","Residential","Electric",,,"2831.86","25.23185841",,,"Baltimore City","11","3","21208"
"EV000082","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Baltimore City","40","3","21210"
"EV000083","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Prince George's","25","4","20762"
"EV000084","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Montgomery","14","4","20866"
"EV000085","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Baltimore City","46","3","21224"
"EV000086","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","101500.00","Residential","Electric",,,"2831.86","25.23185841",,,"Howard","9","7","21042"
"EV000087","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","101500.00","Residential","Electric",,,"2831.86","25.23185841",,,"Montgomery","16","8","20817"
"EV000088","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"456.90","13345.00","Residential","Electric",,,"2831.86","25.23185841",,,"Harford","35","1","21014"
"EV000089","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","101500.00","Residential","Electric",,,"2831.86","25.23185841",,,"Prince George's","27","5","20772"
"EV000090","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Baltimore City","43","7","21218"
"EV000091","Maryland Electric Vehicle Excise Tax Credit",,"Tax Credit",,,"2000.00","34170.00","Residential","Electric",,,"3156.88","28.12778761",,,"Anne Arundel","30","3","21403"
