"indicator","type","topic","description","response","year","respondent_group","sample_size","result","format"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","South Wharf / Southbank 3006","140","17.6","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","110","15.1","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","Male","620","21.7","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","Female","689","16.3","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","18-24 years","344","29.0","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","25-34 years","422","20.7","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","35-44 years","205","15.4","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","45-54 years","135","8.6","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","55-64 years","89","2.0","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","65+ years","124","0.6","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","City of Melbourne","1324","17.5","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","Carlton 3053","142","21.8","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","Docklands 3008","115","14.8","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","East Melbourne 3002","94","9.2","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","Kensington / Flemington 3031","118","17.5","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","Melbourne 3000","286","22.0","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","North Melbourne 3051 / West Melbourne 3003","220","12.2","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","Parkville 3052","100","13.9","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","South Wharf / Southbank 3006","139","13.4","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","110","22.6","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","Male","621","18.4","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","Female","689","16.6","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","18-24 years","345","25.6","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","25-34 years","421","19.4","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","35-44 years","204","13.7","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","45-54 years","135","11.9","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","55-64 years","90","2.7","Per cent"
"6c","Other","Food security","Ran out of food","Yes, in the last 12 months","2020","65+ years","124","0.0","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","City of Melbourne","1344","85.6","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","Carlton 3053","143","78.1","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","Docklands 3008","118","86.0","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","East Melbourne 3002","94","90.8","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","Kensington / Flemington 3031","119","91.1","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","Melbourne 3000","296","80.0","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","North Melbourne 3051 / West Melbourne 3003","221","88.8","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","Parkville 3052","100","88.1","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","South Wharf / Southbank 3006","142","92.8","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","111","94.8","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","Male","628","86.8","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","Female","701","84.8","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","18-24 years","353","81.7","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","25-34 years","427","84.8","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","35-44 years","208","88.9","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","45-54 years","138","85.3","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","55-64 years","90","91.0","Per cent"
"7a","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - during the day","Reported as feeling very safe or safe","2020","65+ years","123","98.3","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","City of Melbourne","1320","64.3","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","Carlton 3053","139","56.1","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","Docklands 3008","117","75.4","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","East Melbourne 3002","94","67.8","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","Kensington / Flemington 3031","118","61.0","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","Melbourne 3000","290","62.6","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","North Melbourne 3051 / West Melbourne 3003","217","57.6","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","Parkville 3052","97","59.3","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","South Wharf / Southbank 3006","138","78.7","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","110","66.1","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","Male","619","71.6","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","Female","686","58.0","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","18-24 years","348","58.1","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","25-34 years","421","67.0","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","35-44 years","205","65.4","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","45-54 years","137","67.7","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","55-64 years","90","84.8","Per cent"
"7b","Council Plan Indicator","Perceptions of safety","Feel safe by yourself in your neighbourhood - at night","Reported as feeling very safe or safe","2020","65+ years","114","52.6","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","City of Melbourne","1268","81.3","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","Carlton 3053","136","78.6","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","Docklands 3008","117","82.9","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","East Melbourne 3002","85","79.7","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","Kensington / Flemington 3031","108","88.3","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","Melbourne 3000","289","81.4","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","North Melbourne 3051 / West Melbourne 3003","205","77.3","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","Parkville 3052","94","84.3","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","South Wharf / Southbank 3006","133","79.3","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","101","91.4","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","Male","597","82.3","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","Female","657","80.9","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","18-24 years","350","78.9","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","25-34 years","411","83.0","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","35-44 years","198","80.8","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","45-54 years","117","79.8","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","55-64 years","81","88.9","Per cent"
"7c","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - during the day","Reported as feeling very safe or safe","2020","65+ years","106","80.3","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","City of Melbourne","1174","54.2","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","Carlton 3053","125","48.1","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","Docklands 3008","111","60.4","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","East Melbourne 3002","78","59.4","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","Kensington / Flemington 3031","101","52.6","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","Melbourne 3000","277","55.9","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","North Melbourne 3051 / West Melbourne 3003","190","51.4","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","Parkville 3052","81","57.6","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","South Wharf / Southbank 3006","119","52.2","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","92","59.4","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","Male","566","61.1","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","Female","594","48.1","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","18-24 years","345","45.9","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","25-34 years","392","57.0","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","35-44 years","184","53.8","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","45-54 years","106","62.6","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","55-64 years","75","81.7","Per cent"
"7d","Other","Perceptions of safety","Feel safe by yourself on public transport in and around City of Melbourne - at night","Reported as feeling very safe or safe","2020","65+ years","67","46.8","Per cent"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","City of Melbourne","1282","74.5","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","Carlton 3053","137","71.5","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","Docklands 3008","110","77.8","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","East Melbourne 3002","92","81.9","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","Kensington / Flemington 3031","117","74.7","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","Melbourne 3000","281","72.4","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","North Melbourne 3051 / West Melbourne 3003","208","74.7","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","Parkville 3052","99","78.4","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","South Wharf / Southbank 3006","133","74.7","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","105","79.0","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","Male","593","73.6","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","Female","674","75.5","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","18-24","336","72.3","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","25-34","408","71.8","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","35-44","200","73.8","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","45-54","132","78.7","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","55-64","84","82.0","Average"
"8a","Other","Subjective wellbeing","Satisfaction with standard of living","Average satisfaction score (from 0-100)","2020","65+","117","89.3","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","City of Melbourne","1282","77.2","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","Carlton 3053","137","74.7","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","Docklands 3008","110","77.6","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","East Melbourne 3002","92","79.1","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","Kensington / Flemington 3031","117","75.7","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","Melbourne 3000","281","77.4","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","North Melbourne 3051 / West Melbourne 3003","208","79.3","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","Parkville 3052","99","76.2","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","South Wharf / Southbank 3006","133","78.5","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","105","75.4","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","Male","593","77.4","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","Female","674","77.2","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","18-24","336","78.2","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","25-34","408","77.0","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","35-44","200","76.8","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","45-54","132","76.0","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","55-64","84","75.3","Average"
"8b","Other","Subjective wellbeing","Satisfaction with health","Average satisfaction score (from 0-100)","2020","65+","117","78.5","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","City of Melbourne","1282","67.7","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","Carlton 3053","137","64.0","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","Docklands 3008","110","70.7","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","East Melbourne 3002","92","71.7","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","Kensington / Flemington 3031","117","64.8","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","Melbourne 3000","281","67.8","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","North Melbourne 3051 / West Melbourne 3003","208","68.1","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","Parkville 3052","99","71.3","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","South Wharf / Southbank 3006","133","66.8","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","105","70.6","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","Male","593","67.2","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","Female","674","68.4","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","18-24","336","66.2","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","25-34","408","64.6","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","35-44","200","69.9","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","45-54","132","71.5","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","55-64","84","73.0","Average"
"8c","Other","Subjective wellbeing","Satisfaction with currently achieving in life","Average satisfaction score (from 0-100)","2020","65+","117","77.3","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","City of Melbourne","1282","73.5","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","Carlton 3053","137","72.8","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","Docklands 3008","110","78.4","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","East Melbourne 3002","92","76.3","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","Kensington / Flemington 3031","117","75.6","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","Melbourne 3000","281","71.4","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","North Melbourne 3051 / West Melbourne 3003","208","72.5","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","Parkville 3052","99","75.5","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","South Wharf / Southbank 3006","133","73.7","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","105","74.8","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","Male","593","73.4","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","Female","674","73.9","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","18-24","336","68.9","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","25-34","408","73.3","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","35-44","200","73.7","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","45-54","132","72.4","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","55-64","84","82.4","Average"
"8d","Other","Subjective wellbeing","Satisfaction with personal relationships","Average satisfaction score (from 0-100)","2020","65+","117","88.0","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","City of Melbourne","1282","79.3","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","Carlton 3053","137","75.9","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","Docklands 3008","110","81.6","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","East Melbourne 3002","92","81.7","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","Kensington / Flemington 3031","117","78.8","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","Melbourne 3000","281","77.6","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","North Melbourne 3051 / West Melbourne 3003","208","79.7","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","Parkville 3052","99","82.6","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","South Wharf / Southbank 3006","133","81.1","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","105","84.1","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","Male","593","79.5","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","Female","674","79.3","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","18-24","336","78.1","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","25-34","408","78.5","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","35-44","200","79.1","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","45-54","132","83.1","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","55-64","84","81.4","Average"
"8e","Other","Subjective wellbeing","Satisfaction with how safe you feel","Average satisfaction score (from 0-100)","2020","65+","117","83.2","Average"
"8f","Other","Subjective wellbeing","Satisfaction with feeling part of your community","Average satisfaction score (from 0-100)","2020","City of Melbourne","1282","65.6","Average"
"8f","Other","Subjective wellbeing","Satisfaction with feeling part of your community","Average satisfaction score (from 0-100)","2020","Carlton 3053","137","61.7","Average"
"8f","Other","Subjective wellbeing","Satisfaction with feeling part of your community","Average satisfaction score (from 0-100)","2020","Docklands 3008","110","70.1","Average"
"8f","Other","Subjective wellbeing","Satisfaction with feeling part of your community","Average satisfaction score (from 0-100)","2020","East Melbourne 3002","92","68.2","Average"
"8f","Other","Subjective wellbeing","Satisfaction with feeling part of your community","Average satisfaction score (from 0-100)","2020","Kensington / Flemington 3031","117","68.3","Average"
"8f","Other","Subjective wellbeing","Satisfaction with feeling part of your community","Average satisfaction score (from 0-100)","2020","Melbourne 3000","281","64.3","Average"
