"date","gender","age_group","visn_description","visn","veterans"
"2022-09-30T00:00:00.000","Female","65-84","VA VISN 10 Serving Indiana, Michigan","10","26654"
"2022-09-30T00:00:00.000","Female","65-84","VA Great Lakes Health Care System","12","13154"
"2022-09-30T00:00:00.000","Female","65-84","VA Heartland Network","15","13687"
"2022-09-30T00:00:00.000","Female","65-84","South Central VA Health Care Network","16","25924"
"2022-09-30T00:00:00.000","Female","65-84","VA Heart of Texas Health Care Network","17","27047"
"2022-09-30T00:00:00.000","Female","65-84","Rocky Mountain Network","19","19653"
"2022-09-30T00:00:00.000","Female","65-84","Northwest Network","20","22586"
"2022-09-30T00:00:00.000","Female","65-84","Sierra Pacific Network","21","21544"
"2022-09-30T00:00:00.000","Female","65-84","Desert Pacific Healthcare Network","22","34706"
"2022-09-30T00:00:00.000","Female","65-84","VA Midwest Health Care Network","23","14709"
"2022-09-30T00:00:00.000","Female","85+","VA New England Healthcare System","1","2476"
"2022-09-30T00:00:00.000","Female","85+","NY/NJ VA Health Care Network","2","2911"
"2022-09-30T00:00:00.000","Female","85+","VA Healthcare - VISN 4","4","2451"
"2022-09-30T00:00:00.000","Female","85+","VA Capitol Health Care Network","5","1439"
"2022-09-30T00:00:00.000","Female","85+","VA Mid-Atlantic Health Care Network","6","2585"
"2022-09-30T00:00:00.000","Female","85+","VA Southeast Network","7","2089"
"2022-09-30T00:00:00.000","Female","85+","VA Sunshine Healthcare Network","8","4040"
"2022-09-30T00:00:00.000","Female","85+","VA Mid South Healthcare Network","9","1429"
"2022-09-30T00:00:00.000","Female","85+","VA VISN 10 Serving Indiana, Michigan","10","3329"
"2022-09-30T00:00:00.000","Female","85+","VA Great Lakes Health Care System","12","2035"
"2022-09-30T00:00:00.000","Female","85+","VA Heartland Network","15","2195"
"2022-09-30T00:00:00.000","Female","85+","South Central VA Health Care Network","16","2129"
"2022-09-30T00:00:00.000","Female","85+","VA Heart of Texas Health Care Network","17","2316"
"2022-09-30T00:00:00.000","Female","85+","Rocky Mountain Network","19","2239"
"2022-09-30T00:00:00.000","Female","85+","Northwest Network","20","2160"
"2022-09-30T00:00:00.000","Female","85+","Sierra Pacific Network","21","3564"
"2022-09-30T00:00:00.000","Female","85+","Desert Pacific Healthcare Network","22","4056"
"2022-09-30T00:00:00.000","Female","85+","VA Midwest Health Care Network","23","1833"
"2022-09-30T00:00:00.000","Male","17-44","VA New England Healthcare System","1","111064"
"2022-09-30T00:00:00.000","Male","17-44","NY/NJ VA Health Care Network","2","140853"
"2022-09-30T00:00:00.000","Male","17-44","VA Healthcare - VISN 4","4","127377"
"2022-09-30T00:00:00.000","Male","17-44","VA Capitol Health Care Network","5","127139"
"2022-09-30T00:00:00.000","Male","17-44","VA Mid-Atlantic Health Care Network","6","217889"
"2022-09-30T00:00:00.000","Male","17-44","VA Southeast Network","7","229138"
"2022-09-30T00:00:00.000","Male","17-44","VA Sunshine Healthcare Network","8","197888"
"2022-09-30T00:00:00.000","Male","17-44","VA Mid South Healthcare Network","9","131768"
"2022-09-30T00:00:00.000","Male","17-44","VA VISN 10 Serving Indiana, Michigan","10","226423"
"2022-09-30T00:00:00.000","Male","17-44","VA Great Lakes Health Care System","12","136621"
"2022-09-30T00:00:00.000","Male","17-44","VA Heartland Network","15","119567"
"2022-09-30T00:00:00.000","Male","17-44","South Central VA Health Care Network","16","226181"
"2022-09-30T00:00:00.000","Male","17-44","VA Heart of Texas Health Care Network","17","255007"
"2022-09-30T00:00:00.000","Male","17-44","Rocky Mountain Network","19","190554"
"2022-09-30T00:00:00.000","Male","17-44","Northwest Network","20","179606"
"2022-09-30T00:00:00.000","Male","17-44","Sierra Pacific Network","21","174071"
"2022-09-30T00:00:00.000","Male","17-44","Desert Pacific Healthcare Network","22","297829"
"2022-09-30T00:00:00.000","Male","17-44","VA Midwest Health Care Network","23","130782"
"2022-09-30T00:00:00.000","Male","45-64","VA New England Healthcare System","1","205952"
"2022-09-30T00:00:00.000","Male","45-64","NY/NJ VA Health Care Network","2","243613"
"2022-09-30T00:00:00.000","Male","45-64","VA Healthcare - VISN 4","4","244773"
"2022-09-30T00:00:00.000","Male","45-64","VA Capitol Health Care Network","5","223820"
"2022-09-30T00:00:00.000","Male","45-64","VA Mid-Atlantic Health Care Network","6","336680"
"2022-09-30T00:00:00.000","Male","45-64","VA Southeast Network","7","392231"
"2022-09-30T00:00:00.000","Male","45-64","VA Sunshine Healthcare Network","8","382728"
"2022-09-30T00:00:00.000","Male","45-64","VA Mid South Healthcare Network","9","227257"
"2022-09-30T00:00:00.000","Male","45-64","VA VISN 10 Serving Indiana, Michigan","10","433543"
"2022-09-30T00:00:00.000","Male","45-64","VA Great Lakes Health Care System","12","215513"
"2022-09-30T00:00:00.000","Male","45-64","VA Heartland Network","15","192253"
"2022-09-30T00:00:00.000","Male","45-64","South Central VA Health Care Network","16","353561"
"2022-09-30T00:00:00.000","Male","45-64","VA Heart of Texas Health Care Network","17","340602"
"2022-09-30T00:00:00.000","Male","45-64","Rocky Mountain Network","19","258515"
"2022-09-30T00:00:00.000","Male","45-64","Northwest Network","20","271635"
"2022-09-30T00:00:00.000","Male","45-64","Sierra Pacific Network","21","277280"
"2022-09-30T00:00:00.000","Male","45-64","Desert Pacific Healthcare Network","22","402111"
"2022-09-30T00:00:00.000","Male","45-64","VA Midwest Health Care Network","23","216396"
"2022-09-30T00:00:00.000","Male","65-84","VA New England Healthcare System","1","296236"
"2022-09-30T00:00:00.000","Male","65-84","NY/NJ VA Health Care Network","2","351057"
"2022-09-30T00:00:00.000","Male","65-84","VA Healthcare - VISN 4","4","358773"
"2022-09-30T00:00:00.000","Male","65-84","VA Capitol Health Care Network","5","240098"
"2022-09-30T00:00:00.000","Male","65-84","VA Mid-Atlantic Health Care Network","6","384202"
"2022-09-30T00:00:00.000","Male","65-84","VA Southeast Network","7","442226"
"2022-09-30T00:00:00.000","Male","65-84","VA Sunshine Healthcare Network","8","570598"
"2022-09-30T00:00:00.000","Male","65-84","VA Mid South Healthcare Network","9","282256"
"2022-09-30T00:00:00.000","Male","65-84","VA VISN 10 Serving Indiana, Michigan","10","586159"
"2022-09-30T00:00:00.000","Male","65-84","VA Great Lakes Health Care System","12","307680"
"2022-09-30T00:00:00.000","Male","65-84","VA Heartland Network","15","255731"
"2022-09-30T00:00:00.000","Male","65-84","South Central VA Health Care Network","16","412434"
"2022-09-30T00:00:00.000","Male","65-84","VA Heart of Texas Health Care Network","17","368184"
"2022-09-30T00:00:00.000","Male","65-84","Rocky Mountain Network","19","322749"
"2022-09-30T00:00:00.000","Male","65-84","Northwest Network","20","368337"
"2022-09-30T00:00:00.000","Male","65-84","Sierra Pacific Network","21","384395"
"2022-09-30T00:00:00.000","Male","65-84","Desert Pacific Healthcare Network","22","563700"
"2022-09-30T00:00:00.000","Male","65-84","VA Midwest Health Care Network","23","300184"
"2022-09-30T00:00:00.000","Male","85+","VA New England Healthcare System","1","66559"
"2022-09-30T00:00:00.000","Male","85+","NY/NJ VA Health Care Network","2","91294"
"2022-09-30T00:00:00.000","Male","85+","VA Healthcare - VISN 4","4","80539"
"2022-09-30T00:00:00.000","Male","85+","VA Capitol Health Care Network","5","43333"
"2022-09-30T00:00:00.000","Male","85+","VA Mid-Atlantic Health Care Network","6","63807"
"2022-09-30T00:00:00.000","Male","85+","VA Southeast Network","7","69773"
"2022-09-30T00:00:00.000","Male","85+","VA Sunshine Healthcare Network","8","128082"
"2022-09-30T00:00:00.000","Male","85+","VA Mid South Healthcare Network","9","43916"
"2022-09-30T00:00:00.000","Male","85+","VA VISN 10 Serving Indiana, Michigan","10","105361"
"2022-09-30T00:00:00.000","Male","85+","VA Great Lakes Health Care System","12","65610"
"2022-09-30T00:00:00.000","Male","85+","VA Heartland Network","15","49274"
"2022-09-30T00:00:00.000","Male","85+","South Central VA Health Care Network","16","68391"
"2022-09-30T00:00:00.000","Male","85+","VA Heart of Texas Health Care Network","17","59382"
"2022-09-30T00:00:00.000","Male","85+","Rocky Mountain Network","19","56252"
"2022-09-30T00:00:00.000","Male","85+","Northwest Network","20","58709"
"2022-09-30T00:00:00.000","Male","85+","Sierra Pacific Network","21","77207"
"2022-09-30T00:00:00.000","Male","85+","Desert Pacific Healthcare Network","22","116248"
"2022-09-30T00:00:00.000","Male","85+","VA Midwest Health Care Network","23","66028"
"2023-09-30T00:00:00.000","Female","17-44","VA New England Healthcare System","1","21440"
"2023-09-30T00:00:00.000","Female","17-44","NY/NJ VA Health Care Network","2","28476"
"2023-09-30T00:00:00.000","Female","17-44","VA Healthcare - VISN 4","4","26968"
"2023-09-30T00:00:00.000","Female","17-44","VA Capitol Health Care Network","5","33833"
"2023-09-30T00:00:00.000","Female","17-44","VA Mid-Atlantic Health Care Network","6","63316"
"2023-09-30T00:00:00.000","Female","17-44","VA Southeast Network","7","68011"
"2023-09-30T00:00:00.000","Female","17-44","VA Sunshine Healthcare Network","8","50738"
"2023-09-30T00:00:00.000","Female","17-44","VA Mid South Healthcare Network","9","28490"
"2023-09-30T00:00:00.000","Female","17-44","VA VISN 10 Serving Indiana, Michigan","10","45935"
"2023-09-30T00:00:00.000","Female","17-44","VA Great Lakes Health Care System","12","30072"
"2023-09-30T00:00:00.000","Female","17-44","VA Heartland Network","15","25535"
"2023-09-30T00:00:00.000","Female","17-44","South Central VA Health Care Network","16","56335"
"2023-09-30T00:00:00.000","Female","17-44","VA Heart of Texas Health Care Network","17","64801"
"2023-09-30T00:00:00.000","Female","17-44","Rocky Mountain Network","19","42017"
"2023-09-30T00:00:00.000","Female","17-44","Northwest Network","20","39464"
"2023-09-30T00:00:00.000","Female","17-44","Sierra Pacific Network","21","38525"
"2023-09-30T00:00:00.000","Female","17-44","Desert Pacific Healthcare Network","22","63433"
"2023-09-30T00:00:00.000","Female","17-44","VA Midwest Health Care Network","23","27216"
"2023-09-30T00:00:00.000","Female","45-64","VA New England Healthcare System","1","27526"
"2023-09-30T00:00:00.000","Female","45-64","NY/NJ VA Health Care Network","2","32859"
"2023-09-30T00:00:00.000","Female","45-64","VA Healthcare - VISN 4","4","34597"
"2023-09-30T00:00:00.000","Female","45-64","VA Capitol Health Care Network","5","47704"
"2023-09-30T00:00:00.000","Female","45-64","VA Mid-Atlantic Health Care Network","6","68737"
"2023-09-30T00:00:00.000","Female","45-64","VA Southeast Network","7","78087"
"2023-09-30T00:00:00.000","Female","45-64","VA Sunshine Healthcare Network","8","67223"
"2023-09-30T00:00:00.000","Female","45-64","VA Mid South Healthcare Network","9","34769"
"2023-09-30T00:00:00.000","Female","45-64","VA VISN 10 Serving Indiana, Michigan","10","60559"
"2023-09-30T00:00:00.000","Female","45-64","VA Great Lakes Health Care System","12","30913"
"2023-09-30T00:00:00.000","Female","45-64","VA Heartland Network","15","28396"
"2023-09-30T00:00:00.000","Female","45-64","South Central VA Health Care Network","16","59460"
"2023-09-30T00:00:00.000","Female","45-64","VA Heart of Texas Health Care Network","17","63882"
"2023-09-30T00:00:00.000","Female","45-64","Rocky Mountain Network","19","41635"
"2023-09-30T00:00:00.000","Female","45-64","Northwest Network","20","43086"
"2023-09-30T00:00:00.000","Female","45-64","Sierra Pacific Network","21","39579"
"2023-09-30T00:00:00.000","Female","45-64","Desert Pacific Healthcare Network","22","59293"
"2023-09-30T00:00:00.000","Female","45-64","VA Midwest Health Care Network","23","29787"
"2023-09-30T00:00:00.000","Female","65-84","VA New England Healthcare System","1","15518"
"2023-09-30T00:00:00.000","Female","65-84","NY/NJ VA Health Care Network","2","16182"
"2023-09-30T00:00:00.000","Female","65-84","VA Healthcare - VISN 4","4","17981"
"2023-09-30T00:00:00.000","Female","65-84","VA Capitol Health Care Network","5","19631"
"2023-09-30T00:00:00.000","Female","65-84","VA Mid-Atlantic Health Care Network","6","30064"
"2023-09-30T00:00:00.000","Female","65-84","VA Southeast Network","7","32919"
"2023-09-30T00:00:00.000","Female","65-84","VA Sunshine Healthcare Network","8","36190"
"2023-09-30T00:00:00.000","Female","65-84","VA Mid South Healthcare Network","9","17806"
"2023-09-30T00:00:00.000","Female","65-84","VA VISN 10 Serving Indiana, Michigan","10","28680"
"2023-09-30T00:00:00.000","Female","65-84","VA Great Lakes Health Care System","12","14103"
"2023-09-30T00:00:00.000","Female","65-84","VA Heartland Network","15","14580"
"2023-09-30T00:00:00.000","Female","65-84","South Central VA Health Care Network","16","27650"
"2023-09-30T00:00:00.000","Female","65-84","VA Heart of Texas Health Care Network","17","28561"
"2023-09-30T00:00:00.000","Female","65-84","Rocky Mountain Network","19","20760"
"2023-09-30T00:00:00.000","Female","65-84","Northwest Network","20","24113"
"2023-09-30T00:00:00.000","Female","65-84","Sierra Pacific Network","21","22509"
"2023-09-30T00:00:00.000","Female","65-84","Desert Pacific Healthcare Network","22","36437"
"2023-09-30T00:00:00.000","Female","65-84","VA Midwest Health Care Network","23","15729"
"2023-09-30T00:00:00.000","Female","85+","VA New England Healthcare System","1","2283"
"2023-09-30T00:00:00.000","Female","85+","NY/NJ VA Health Care Network","2","2771"
"2023-09-30T00:00:00.000","Female","85+","VA Healthcare - VISN 4","4","2280"
"2023-09-30T00:00:00.000","Female","85+","VA Capitol Health Care Network","5","1421"
"2023-09-30T00:00:00.000","Female","85+","VA Mid-Atlantic Health Care Network","6","2529"
"2023-09-30T00:00:00.000","Female","85+","VA Southeast Network","7","2133"
"2023-09-30T00:00:00.000","Female","85+","VA Sunshine Healthcare Network","8","4371"
"2023-09-30T00:00:00.000","Female","85+","VA Mid South Healthcare Network","9","1355"
"2023-09-30T00:00:00.000","Female","85+","VA VISN 10 Serving Indiana, Michigan","10","3119"
"2023-09-30T00:00:00.000","Female","85+","VA Great Lakes Health Care System","12","1857"
"2023-09-30T00:00:00.000","Female","85+","VA Heartland Network","15","2080"
"2023-09-30T00:00:00.000","Female","85+","South Central VA Health Care Network","16","2244"
"2023-09-30T00:00:00.000","Female","85+","VA Heart of Texas Health Care Network","17","2602"
"2023-09-30T00:00:00.000","Female","85+","Rocky Mountain Network","19","2355"
"2023-09-30T00:00:00.000","Female","85+","Northwest Network","20","2037"
"2023-09-30T00:00:00.000","Female","85+","Sierra Pacific Network","21","3374"
"2023-09-30T00:00:00.000","Female","85+","Desert Pacific Healthcare Network","22","4171"
"2023-09-30T00:00:00.000","Female","85+","VA Midwest Health Care Network","23","1601"
"2023-09-30T00:00:00.000","Male","17-44","VA New England Healthcare System","1","109602"
"2023-09-30T00:00:00.000","Male","17-44","NY/NJ VA Health Care Network","2","137395"
"2023-09-30T00:00:00.000","Male","17-44","VA Healthcare - VISN 4","4","124996"
"2023-09-30T00:00:00.000","Male","17-44","VA Capitol Health Care Network","5","125849"
"2023-09-30T00:00:00.000","Male","17-44","VA Mid-Atlantic Health Care Network","6","218498"
"2023-09-30T00:00:00.000","Male","17-44","VA Southeast Network","7","229971"
"2023-09-30T00:00:00.000","Male","17-44","VA Sunshine Healthcare Network","8","198046"
"2023-09-30T00:00:00.000","Male","17-44","VA Mid South Healthcare Network","9","132071"
"2023-09-30T00:00:00.000","Male","17-44","VA VISN 10 Serving Indiana, Michigan","10","225326"
"2023-09-30T00:00:00.000","Male","17-44","VA Great Lakes Health Care System","12","135283"
"2023-09-30T00:00:00.000","Male","17-44","VA Heartland Network","15","118697"
"2023-09-30T00:00:00.000","Male","17-44","South Central VA Health Care Network","16","224211"
"2023-09-30T00:00:00.000","Male","17-44","VA Heart of Texas Health Care Network","17","255047"
"2023-09-30T00:00:00.000","Male","17-44","Rocky Mountain Network","19","190408"
"2023-09-30T00:00:00.000","Male","17-44","Northwest Network","20","180104"
"2023-09-30T00:00:00.000","Male","17-44","Sierra Pacific Network","21","170906"
"2023-09-30T00:00:00.000","Male","17-44","Desert Pacific Healthcare Network","22","294876"
"2023-09-30T00:00:00.000","Male","17-44","VA Midwest Health Care Network","23","129109"
"2023-09-30T00:00:00.000","Male","45-64","VA New England Healthcare System","1","195265"
"2023-09-30T00:00:00.000","Male","45-64","NY/NJ VA Health Care Network","2","230651"
"2023-09-30T00:00:00.000","Male","45-64","VA Healthcare - VISN 4","4","234082"
"2023-09-30T00:00:00.000","Male","45-64","VA Capitol Health Care Network","5","216615"
"2023-09-30T00:00:00.000","Male","45-64","VA Mid-Atlantic Health Care Network","6","327300"
"2023-09-30T00:00:00.000","Male","45-64","VA Southeast Network","7","380846"
"2023-09-30T00:00:00.000","Male","45-64","VA Sunshine Healthcare Network","8","371800"
"2023-09-30T00:00:00.000","Male","45-64","VA Mid South Healthcare Network","9","220346"
"2023-09-30T00:00:00.000","Male","45-64","VA VISN 10 Serving Indiana, Michigan","10","415116"
"2023-09-30T00:00:00.000","Male","45-64","VA Great Lakes Health Care System","12","205925"
"2023-09-30T00:00:00.000","Male","45-64","VA Heartland Network","15","185407"
"2023-09-30T00:00:00.000","Male","45-64","South Central VA Health Care Network","16","345058"
"2023-09-30T00:00:00.000","Male","45-64","VA Heart of Texas Health Care Network","17","336168"
"2023-09-30T00:00:00.000","Male","45-64","Rocky Mountain Network","19","252475"
"2023-09-30T00:00:00.000","Male","45-64","Northwest Network","20","263696"
"2023-09-30T00:00:00.000","Male","45-64","Sierra Pacific Network","21","266498"
"2023-09-30T00:00:00.000","Male","45-64","Desert Pacific Healthcare Network","22","388852"
"2023-09-30T00:00:00.000","Male","45-64","VA Midwest Health Care Network","23","207996"
"2023-09-30T00:00:00.000","Male","65-84","VA New England Healthcare System","1","288499"
"2023-09-30T00:00:00.000","Male","65-84","NY/NJ VA Health Care Network","2","338763"
"2023-09-30T00:00:00.000","Male","65-84","VA Healthcare - VISN 4","4","349439"
"2023-09-30T00:00:00.000","Male","65-84","VA Capitol Health Care Network","5","235491"
"2023-09-30T00:00:00.000","Male","65-84","VA Mid-Atlantic Health Care Network","6","380754"
"2023-09-30T00:00:00.000","Male","65-84","VA Southeast Network","7","441500"
"2023-09-30T00:00:00.000","Male","65-84","VA Sunshine Healthcare Network","8","557683"
"2023-09-30T00:00:00.000","Male","65-84","VA Mid South Healthcare Network","9","279390"
"2023-09-30T00:00:00.000","Male","65-84","VA VISN 10 Serving Indiana, Michigan","10","574293"
"2023-09-30T00:00:00.000","Male","65-84","VA Great Lakes Health Care System","12","298129"
"2023-09-30T00:00:00.000","Male","65-84","VA Heartland Network","15","250738"
"2023-09-30T00:00:00.000","Male","65-84","South Central VA Health Care Network","16","407811"
"2023-09-30T00:00:00.000","Male","65-84","VA Heart of Texas Health Care Network","17","365381"
"2023-09-30T00:00:00.000","Male","65-84","Rocky Mountain Network","19","317139"
"2023-09-30T00:00:00.000","Male","65-84","Northwest Network","20","360554"
"2023-09-30T00:00:00.000","Male","65-84","Sierra Pacific Network","21","373173"
"2023-09-30T00:00:00.000","Male","65-84","Desert Pacific Healthcare Network","22","548452"
"2023-09-30T00:00:00.000","Male","65-84","VA Midwest Health Care Network","23","292655"
"2023-09-30T00:00:00.000","Male","85+","VA New England Healthcare System","1","63849"
"2023-09-30T00:00:00.000","Male","85+","NY/NJ VA Health Care Network","2","86900"
"2023-09-30T00:00:00.000","Male","85+","VA Healthcare - VISN 4","4","76811"
"2023-09-30T00:00:00.000","Male","85+","VA Capitol Health Care Network","5","42571"
"2023-09-30T00:00:00.000","Male","85+","VA Mid-Atlantic Health Care Network","6","62542"
"2023-09-30T00:00:00.000","Male","85+","VA Southeast Network","7","68813"
"2023-09-30T00:00:00.000","Male","85+","VA Sunshine Healthcare Network","8","127507"
"2023-09-30T00:00:00.000","Male","85+","VA Mid South Healthcare Network","9","43388"
"2023-09-30T00:00:00.000","Male","85+","VA VISN 10 Serving Indiana, Michigan","10","102997"
"2023-09-30T00:00:00.000","Male","85+","VA Great Lakes Health Care System","12","64144"
"2023-09-30T00:00:00.000","Male","85+","VA Heartland Network","15","47395"
"2023-09-30T00:00:00.000","Male","85+","South Central VA Health Care Network","16","67284"
"2023-09-30T00:00:00.000","Male","85+","VA Heart of Texas Health Care Network","17","57838"
"2023-09-30T00:00:00.000","Male","85+","Rocky Mountain Network","19","54631"
"2023-09-30T00:00:00.000","Male","85+","Northwest Network","20","58423"
"2023-09-30T00:00:00.000","Male","85+","Sierra Pacific Network","21","75081"
"2023-09-30T00:00:00.000","Male","85+","Desert Pacific Healthcare Network","22","115493"
"2023-09-30T00:00:00.000","Male","85+","VA Midwest Health Care Network","23","63350"
"2024-09-30T00:00:00.000","Female","17-44","VA New England Healthcare System","1","21187"
"2024-09-30T00:00:00.000","Female","17-44","NY/NJ VA Health Care Network","2","27639"
"2024-09-30T00:00:00.000","Female","17-44","VA Healthcare - VISN 4","4","26431"
"2024-09-30T00:00:00.000","Female","17-44","VA Capitol Health Care Network","5","32885"
"2024-09-30T00:00:00.000","Female","17-44","VA Mid-Atlantic Health Care Network","6","62580"
"2024-09-30T00:00:00.000","Female","17-44","VA Southeast Network","7","67378"
"2024-09-30T00:00:00.000","Female","17-44","VA Sunshine Healthcare Network","8","50373"
"2024-09-30T00:00:00.000","Female","17-44","VA Mid South Healthcare Network","9","28520"
"2024-09-30T00:00:00.000","Female","17-44","VA VISN 10 Serving Indiana, Michigan","10","45846"
"2024-09-30T00:00:00.000","Female","17-44","VA Great Lakes Health Care System","12","29737"
"2024-09-30T00:00:00.000","Female","17-44","VA Heartland Network","15","25261"
"2024-09-30T00:00:00.000","Female","17-44","South Central VA Health Care Network","16","55407"
"2024-09-30T00:00:00.000","Female","17-44","VA Heart of Texas Health Care Network","17","64324"
"2024-09-30T00:00:00.000","Female","17-44","Rocky Mountain Network","19","41761"
"2024-09-30T00:00:00.000","Female","17-44","Northwest Network","20","39419"
"2024-09-30T00:00:00.000","Female","17-44","Sierra Pacific Network","21","37547"
"2024-09-30T00:00:00.000","Female","17-44","Desert Pacific Healthcare Network","22","62593"
"2024-09-30T00:00:00.000","Female","17-44","VA Midwest Health Care Network","23","26717"
"2024-09-30T00:00:00.000","Female","45-64","VA New England Healthcare System","1","26867"
"2024-09-30T00:00:00.000","Female","45-64","NY/NJ VA Health Care Network","2","32183"
"2024-09-30T00:00:00.000","Female","45-64","VA Healthcare - VISN 4","4","34068"
"2024-09-30T00:00:00.000","Female","45-64","VA Capitol Health Care Network","5","47327"
"2024-09-30T00:00:00.000","Female","45-64","VA Mid-Atlantic Health Care Network","6","68364"
"2024-09-30T00:00:00.000","Female","45-64","VA Southeast Network","7","78197"
"2024-09-30T00:00:00.000","Female","45-64","VA Sunshine Healthcare Network","8","67259"
"2024-09-30T00:00:00.000","Female","45-64","VA Mid South Healthcare Network","9","34467"
"2024-09-30T00:00:00.000","Female","45-64","VA VISN 10 Serving Indiana, Michigan","10","59601"
"2024-09-30T00:00:00.000","Female","45-64","VA Great Lakes Health Care System","12","30579"
"2024-09-30T00:00:00.000","Female","45-64","VA Heartland Network","15","28089"
"2024-09-30T00:00:00.000","Female","45-64","South Central VA Health Care Network","16","59789"
"2024-09-30T00:00:00.000","Female","45-64","VA Heart of Texas Health Care Network","17","65062"
"2024-09-30T00:00:00.000","Female","45-64","Rocky Mountain Network","19","41796"
"2024-09-30T00:00:00.000","Female","45-64","Northwest Network","20","42741"
"2024-09-30T00:00:00.000","Female","45-64","Sierra Pacific Network","21","39167"
"2024-09-30T00:00:00.000","Female","45-64","Desert Pacific Healthcare Network","22","58828"
"2024-09-30T00:00:00.000","Female","45-64","VA Midwest Health Care Network","23","29621"
"2024-09-30T00:00:00.000","Female","65-84","VA New England Healthcare System","1","16466"
"2024-09-30T00:00:00.000","Female","65-84","NY/NJ VA Health Care Network","2","17183"
"2024-09-30T00:00:00.000","Female","65-84","VA Healthcare - VISN 4","4","19263"
"2024-09-30T00:00:00.000","Female","65-84","VA Capitol Health Care Network","5","21186"
"2024-09-30T00:00:00.000","Female","65-84","VA Mid-Atlantic Health Care Network","6","32832"
"2024-09-30T00:00:00.000","Female","65-84","VA Southeast Network","7","36052"
"2024-09-30T00:00:00.000","Female","65-84","VA Sunshine Healthcare Network","8","38824"
"2024-09-30T00:00:00.000","Female","65-84","VA Mid South Healthcare Network","9","19396"
"2024-09-30T00:00:00.000","Female","65-84","VA VISN 10 Serving Indiana, Michigan","10","31036"
"2024-09-30T00:00:00.000","Female","65-84","VA Great Lakes Health Care System","12","15197"
"2024-09-30T00:00:00.000","Female","65-84","VA Heartland Network","15","15625"
"2024-09-30T00:00:00.000","Female","65-84","South Central VA Health Care Network","16","29802"
"2024-09-30T00:00:00.000","Female","65-84","VA Heart of Texas Health Care Network","17","30502"
"2024-09-30T00:00:00.000","Female","65-84","Rocky Mountain Network","19","21821"
"2024-09-30T00:00:00.000","Female","65-84","Northwest Network","20","25255"
"2024-09-30T00:00:00.000","Female","65-84","Sierra Pacific Network","21","23453"
"2024-09-30T00:00:00.000","Female","65-84","Desert Pacific Healthcare Network","22","38256"
"2024-09-30T00:00:00.000","Female","65-84","VA Midwest Health Care Network","23","16550"
"2024-09-30T00:00:00.000","Female","85+","VA New England Healthcare System","1","2242"
"2024-09-30T00:00:00.000","Female","85+","NY/NJ VA Health Care Network","2","2716"
"2024-09-30T00:00:00.000","Female","85+","VA Healthcare - VISN 4","4","2105"
"2024-09-30T00:00:00.000","Female","85+","VA Capitol Health Care Network","5","1430"
"2024-09-30T00:00:00.000","Female","85+","VA Mid-Atlantic Health Care Network","6","2392"
"2024-09-30T00:00:00.000","Female","85+","VA Southeast Network","7","2113"
"2024-09-30T00:00:00.000","Female","85+","VA Sunshine Healthcare Network","8","4533"
"2024-09-30T00:00:00.000","Female","85+","VA Mid South Healthcare Network","9","1236"
"2024-09-30T00:00:00.000","Female","85+","VA VISN 10 Serving Indiana, Michigan","10","2853"
"2024-09-30T00:00:00.000","Female","85+","VA Great Lakes Health Care System","12","1682"
"2024-09-30T00:00:00.000","Female","85+","VA Heartland Network","15","1955"
"2024-09-30T00:00:00.000","Female","85+","South Central VA Health Care Network","16","2196"
"2024-09-30T00:00:00.000","Female","85+","VA Heart of Texas Health Care Network","17","2605"
"2024-09-30T00:00:00.000","Female","85+","Rocky Mountain Network","19","2497"
"2024-09-30T00:00:00.000","Female","85+","Northwest Network","20","2362"
"2024-09-30T00:00:00.000","Female","85+","Sierra Pacific Network","21","3290"
"2024-09-30T00:00:00.000","Female","85+","Desert Pacific Healthcare Network","22","4293"
"2024-09-30T00:00:00.000","Female","85+","VA Midwest Health Care Network","23","1671"
"2024-09-30T00:00:00.000","Male","17-44","VA New England Healthcare System","1","107849"
"2024-09-30T00:00:00.000","Male","17-44","NY/NJ VA Health Care Network","2","133359"
"2024-09-30T00:00:00.000","Male","17-44","VA Healthcare - VISN 4","4","122325"
"2024-09-30T00:00:00.000","Male","17-44","VA Capitol Health Care Network","5","123873"
"2024-09-30T00:00:00.000","Male","17-44","VA Mid-Atlantic Health Care Network","6","217745"
"2024-09-30T00:00:00.000","Male","17-44","VA Southeast Network","7","229584"
"2024-09-30T00:00:00.000","Male","17-44","VA Sunshine Healthcare Network","8","197232"
"2024-09-30T00:00:00.000","Male","17-44","VA Mid South Healthcare Network","9","131744"
"2024-09-30T00:00:00.000","Male","17-44","VA VISN 10 Serving Indiana, Michigan","10","223500"
"2024-09-30T00:00:00.000","Male","17-44","VA Great Lakes Health Care System","12","133438"
"2024-09-30T00:00:00.000","Male","17-44","VA Heartland Network","15","117244"
"2024-09-30T00:00:00.000","Male","17-44","South Central VA Health Care Network","16","221060"
"2024-09-30T00:00:00.000","Male","17-44","VA Heart of Texas Health Care Network","17","253600"
"2024-09-30T00:00:00.000","Male","17-44","Rocky Mountain Network","19","189416"
"2024-09-30T00:00:00.000","Male","17-44","Northwest Network","20","179605"
"2024-09-30T00:00:00.000","Male","17-44","Sierra Pacific Network","21","167023"
"2024-09-30T00:00:00.000","Male","17-44","Desert Pacific Healthcare Network","22","290465"
