"ticket_id","issue_type","issue_description","case_owner","case_owner_description","street_address","city","state","zip_code","neighborhood_district","created_year_month","ticket_created_date_time","ticket_last_updated_date_time","ticket_closed_date_time","ticket_status","x_coordinate","y_coordinate","latitude","longitude","location","method_received","goal_days","actual_completed_days"
"14-10314498","GARBAGE - MISSED",,"COM_SW","COM_SW","585 NW 65TH ST","City_of_Miami","Florida","33150","District 3","20144","04/17/2014 16:47:00","04/18/2014 15:09:58","04/18/2014 15:09:44","CLOSED","917163.872","546661.623","25.835421","-80.206486","585 NW 65TH ST
MIAMI, Florida 33150
(25.835421, -80.206486)","PHONE","1","1"
"13-00171566","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","3083 NW 14TH ST","City_of_Miami","Florida","33125","District 5","20138","08/15/2013 11:43:29","12/13/2013 10:24:19","12/13/2013 10:24:19","CLOSED","904258.843","528889.725","25.786736","-80.246028","3083 NW 14TH ST
MIAMI, Florida 33125
(25.786736, -80.246028)","PHONE","10","120"
"14-10188230","CODE ENFORCEMENT CU INSPECTION REQUEST",,"COM_Code_Enforcement","COM_Code_Enforcement","2601 S BAYSHORE DR","City_of_Miami","Florida","33133","District 7","20141","01/16/2014 08:34:38","01/24/2014 14:15:23","01/24/2014 14:15:23","CLOSED","908241.721","509232.369","25.732591","-80.234272","2601 S BAYSHORE DR
MIAMI, Florida 33133
(25.732591, -80.234272)","PHONE","10","8"
"18-10507371","RECYCLING MISSED",,"COM_SW","COM_SW","1341 NW 51ST TER","City_of_Miami","Florida","33142","District 3","201812","12/12/2018 10:31:15","12/14/2018 08:45:39","12/14/2018 08:45:24","CLOSED","913011.373","541984.873","25.822623","-80.219194","1341 NW 51ST TER
MIAMI, Florida 33142
(25.822623, -80.219194)","PHONE","5","2"
"14-10603809","CODE ENFORCEMENT CU INSPECTION REQUEST",,"COM_Code_Enforcement","COM_Code_Enforcement","255 E FLAGLER ST","City_of_Miami","Florida","33131","District 5","201412","12/18/2014 13:43:35","01/05/2015 14:15:46",,"LOCKED","923087.56","524529.533","25.774432","-80.188892","255 E FLAGLER ST
MIAMI, Florida 33131
(25.774432, -80.188892)","PHONE","10",
"17-10306883","SIDEWALK DAMAGE",,"COM_PW","COM_PW","NW 57TH ST & NW 13TH AVE","City_of_Miami","Florida","33142","District 3","20178","08/02/2017 13:24:00","08/02/2017 13:24:18",,"OPEN","913242.436","543776.374","25.827548","-80.218459","NW 57TH ST & NW 13TH AVE
MIAMI, Florida 33142
(25.827548, -80.218459)","PHONE","120",
"17-10180891","TREE TRIM AND ROOT PRUNING",,"COM_PW","COM_PW","591 NW 34TH ST","City_of_Miami","Florida","33127","District 3","20175","05/15/2017 13:28:10","05/15/2017 13:28:28","05/15/2017 13:28:28","CLOSED","917669.999","536887.935","25.808523","-80.205127","591 NW 34TH ST
MIAMI, Florida 33127
(25.808523, -80.205127)","PHONE","36","0"
"14-10488644","ILLEGAL CONSTRUCTION IN PROGRESS -BUILDING",,"COM_MNGR_CO_BUILDING","COM_MNGR_CO_BUILDING","1490 NW 27TH AVE","City_of_Miami","Florida","33125","District 5","20149","09/08/2014 16:31:20","09/08/2014 16:31:20","09/08/2014 16:31:33","CLOSED","906261.245","529291.454","25.787809","-80.239936","1490 NW 27TH AVE
MIAMI, Florida 33125
(25.787809, -80.239936)","PHONE","0","0"
"14-10210427","ILLEGAL DUMPING / LITTER",,"COM_Code_Enforcement","COM_Code_Enforcement","2829 SW 13TH ST","City_of_Miami","Florida","33145","District 7","20142","02/04/2014 09:00:44","05/05/2014 21:22:34","05/05/2014 21:22:34","CLOSED","906111.935","519466.122","25.76078","-80.240562","2829 SW 13TH ST
MIAMI, Florida 33145
(25.76078, -80.240562)","PHONE","7","90"
"17-10218029","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","6338 SW 2ND ST","City_of_Miami","Florida","33144","District 6","20176","06/09/2017 10:13:53","06/12/2017 12:14:06","06/12/2017 12:14:06","CLOSED","886616.686","522165.434","25.768504","-80.299749","6338 SW 2ND ST
MIAMI, Florida 33144
(25.768504, -80.299749)","PHONE","10","3"
"17-10425327","ILLEGAL DUMPING / LITTER",,"COM_Code_Enforcement","COM_Code_Enforcement","2633 SW 32ND CT","City_of_Miami","Florida","33133","District 7","201711","11/01/2017 14:11:45","11/06/2017 18:01:02","11/06/2017 18:01:02","CLOSED","904100.81","512854.25","25.742621","-80.246787","2633 SW 32ND CT
MIAMI, Florida 33133
(25.742621, -80.246787)","PHONE","7","5"
"14-10344493","CONTAINER VIOLATION - COMMERCIAL / MULTI-FAMILY",,"COM_Code_Enforcement","COM_Code_Enforcement","536 SW 2ND ST","City_of_Miami","Florida","33130","District 5","20145","05/13/2014 14:45:53","06/12/2014 07:24:05","06/12/2014 07:21:51","CLOSED","918318.437","523484.467","25.771637","-80.203402","536 SW 2ND ST
MIAMI, Florida 33130
(25.771637, -80.203402)","PHONE","7","30"
"13-00113721","TREE STUMP REMOVAL/ GRINDING",,"COM_PW","COM_PW","3935 SW 5TH ST","City_of_Miami","Florida","33134","District 6","20135","05/02/2013 11:36:09","10/08/2013 14:54:45","10/08/2013 14:54:45","CLOSED","899496.8125","522057.53125","25.768013","-80.260616","3935 SW 5TH ST
MIAMI, Florida 33134
(25.768013, -80.260616)","PHONE","40","159"
"16-10385904","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","6829 NW 4TH CT","City_of_Miami","Florida","33150","District 3","20169","09/27/2016 16:43:31","09/27/2016 16:44:03","09/27/2016 16:44:03","CLOSED","918006.747","547409.372","25.837464","-80.20391","6829 NW 4TH CT
MIAMI, Florida 33150
(25.837464, -80.20391)","PHONE","10","0"
"13-00088226","ROAD DEBRIS BLOCKING TRAFFIC RIGHT OF WAY",,"COM_PW","COM_PW","700 SW 5TH ST","City_of_Miami","Florida","33130","District 5","20134","04/03/2013 11:31:52","10/08/2013 09:55:25","10/08/2013 09:55:25","CLOSED","917433.4375","522448.03125","25.7688","-80.20611","700 SW 5TH ST
MIAMI, Florida 33130
(25.7688, -80.20611)","PHONE","7","188"
"19-10044337","VACANT / UNSECURED STRUCTURE",,"COM_Code_Enforcement","COM_Code_Enforcement","31 NE 51ST ST","City_of_Miami","Florida","33137","District 3","20192","02/04/2019 13:01:18","02/07/2019 10:45:25","02/07/2019 10:45:25","CLOSED","920911.374","542155.874","25.822962","-80.195177","31 NE 51ST ST
MIAMI, Florida 33137
(25.822962, -80.195177)","PHONE","7","3"
"18-10003146","NO BUSINESS TAX RECEIPT / CERTIFICATE OF USE",,"COM_Code_Enforcement","COM_Code_Enforcement","2741 SW 5TH ST","City_of_Miami","Florida","33135","District 5","20181","01/03/2018 15:52:01","02/13/2018 11:46:20","02/13/2018 11:46:20","CLOSED","906334.934","522052.717","25.767893","-80.239839","2741 SW 5TH ST
MIAMI, Florida 33135
(25.767893, -80.239839)","PHONE","7","41"
"13-00201287","FIRE CU INSPECTION REQUEST",,"COM_Fire-Rescue","COM_Fire-Rescue","1393 SW 1ST ST","City_of_Miami","Florida","33135","District 5","201310","10/24/2013 09:41:06","10/24/2013 13:24:08","10/24/2013 13:24:08","CLOSED","913588.5","523853.71875","25.772731","-80.217767","1393 SW 1ST ST
MIAMI, Florida 33135
(25.772731, -80.217767)","PHONE","5","0"
"17-10007882","RECYCLING CART DAMAGED",,"COM_SW","COM_SW","1717 NW 15TH STREET RD","City_of_Miami","Florida","33125","District 3","20171","01/09/2017 09:00:16","01/12/2017 16:30:25","01/12/2017 16:30:25","CLOSED","912133.186","530635.748","25.791413","-80.222068","1717 NW 15TH STREET RD
MIAMI, Florida 33125
(25.791413, -80.222068)","PHONE","10","3"
"16-10244400","FIRE CU INSPECTION REQUEST",,"COM_Fire-Rescue","COM_Fire-Rescue","2260 SW 8TH ST","City_of_Miami","Florida","33135","District 5","20166","06/27/2016 13:20:13","06/27/2016 13:20:30","06/27/2016 13:20:30","CLOSED","908950.622","521061.718","25.765125","-80.231909","2260 SW 8TH ST
MIAMI, Florida 33135
(25.765125, -80.231909)","PHONE","5","0"
"16-10437686","POTHOLE",,"COM_PW","COM_PW","151 SW 48TH AVE","City_of_Miami","Florida","33134","District 6","201611","11/08/2016 09:48:55","11/08/2016 09:49:25","11/08/2016 09:49:25","CLOSED","895193.011","522853.581","25.770269","-80.273679","151 SW 48TH AVE
MIAMI, Florida 33134
(25.770269, -80.273679)","PHONE","30","0"
"17-10211598","POULTRY (CHICKEN) OR GRAZING ANIMAL",,"COM_Code_Enforcement","COM_Code_Enforcement","501 SW 16TH AVE","City_of_Miami","Florida","33135","District 5","20176","06/05/2017 18:21:35","06/17/2017 06:17:27","06/17/2017 06:17:22","CLOSED","912521.558","522234.129","25.768293","-80.221038","501 SW 16TH AVE
MIAMI, Florida 33135
(25.768293, -80.221038)","PHONE","7","12"
"16-10280107","MIAMI TROLLEY - ON DEMAND TRANSPORTATION SERVICE COMPLAINT",,"COM_CIP_and_Transportation","COM_CIP_and_Transportation","2875 MCFARLANE RD","City_of_Miami","Florida","33133","District 7","20167","07/21/2016 17:42:56","07/29/2016 09:54:45","07/29/2016 09:40:11","CLOSED","906256.936","507108.068","25.726778","-80.240337","2875 MCFARLANE RD
MIAMI, Florida 33133
(25.726778, -80.240337)","PHONE","0","8"
"16-10079944","CODE ENFORCEMENT CU INSPECTION REQUEST",,"COM_Code_Enforcement","COM_Code_Enforcement","4583 NW 7TH ST","City_of_Miami","Florida","33126","District 6","20163","03/01/2016 10:14:42","03/03/2016 14:15:11",,"LOCKED","896179.077","526116.564","25.779231","-80.270628","4583 NW 7TH ST
MIAMI, Florida 33126
(25.779231, -80.270628)","PHONE","10",
"13-00106211","POTHOLE",,"COM_PW","COM_PW","762 SW 18TH AVE","City_of_Miami","Florida","33135","District 5","20134","04/24/2013 09:44:47","04/17/2017 13:23:28","04/17/2017 13:23:28","CLOSED","911335.825","521364.222","25.765918","-80.224657","762 SW 18TH AVE
MIAMI, Florida 33135
(25.765918, -80.224657)","PHONE","30","1454"
"18-10326477","SIDEWALK DAMAGE",,"COM_PW","COM_PW","1890 BRICKELL AVE","City_of_Miami","Florida","33129","District 7","20188","08/03/2018 11:05:17","08/03/2018 11:05:40","08/03/2018 11:05:40","CLOSED","920156.499","517359.248","25.754755","-80.197931","1890 BRICKELL AVE
MIAMI, Florida 33129
(25.754755, -80.197931)","PHONE","120","0"
"14-10422927","POTHOLE",,"COM_PW","COM_PW","NW 58TH ST & NW 3RD AVE","City_of_Miami","Florida","33127","District 3","20147","07/15/2014 16:08:51","04/03/2017 11:54:17","04/03/2017 11:54:17","CLOSED","918589.437","544261.685","25.828794","-80.202196","NW 58TH ST & NW 3RD AVE
MIAMI, Florida 33127
(25.828794, -80.202196)","PHONE","30","993"
"14-10367594","CODE ENFORCEMENT CU INSPECTION REQUEST",,"COM_Code_Enforcement","COM_Code_Enforcement","3303 NW 7TH ST","City_of_Miami","Florida","33125","District 5","20146","06/02/2014 15:43:43","06/04/2014 11:15:02","06/04/2014 11:15:02","CLOSED","902921.884","526130.85","25.779166","-80.250139","3303 NW 7TH ST
MIAMI, Florida 33125
(25.779166, -80.250139)","PHONE","10","2"
"13-00112320","OVERGROWN LOT",,"COM_Code_Enforcement","COM_Code_Enforcement","3550 NW 20TH ST","City_of_Miami","Florida","33142","District 5","20135","05/01/2013 09:57:59","05/02/2013 11:05:01","05/02/2013 11:05:01","CLOSED","901837.75","531412.625","25.793715","-80.253342","3550 NW 20TH ST
MIAMI, Florida 33142
(25.793715, -80.253342)","PHONE","7","1"
"19-10028616","FIRE CU INSPECTION REQUEST",,"COM_Fire-Rescue","COM_Fire-Rescue","90 SW 3RD ST","City_of_Miami","Florida","33130","District 5","20191","01/23/2019 07:23:34","01/23/2019 07:23:34","01/23/2019 07:23:34","CLOSED","921021.065","523016.759","25.770305","-80.195199","90 SW 3RD ST
MIAMI, Florida 33130
(25.770305, -80.195199)","PHONE","5","0"
"17-10123576","ABANDONED VEHICLE - PRIVATE",,"COM_Code_Enforcement","COM_Code_Enforcement","1940 SW 32ND PL","City_of_Miami","Florida","33145","District 7","20174","04/05/2017 09:19:44","04/08/2017 04:49:13","04/08/2017 04:49:10","CLOSED","903541.936","516664.561","25.753113","-80.248418","1940 SW 32ND PL
MIAMI, Florida 33145
(25.753113, -80.248418)","PHONE","10","3"
"14-10250837","SOLID WASTE MISCELLANEOUS REQUESTS",,"COM_SW","COM_SW","5927 NE 5TH CT","City_of_Miami","Florida","33137","District 3","20142","02/25/2014 10:00:24","04/24/2014 08:59:27","04/24/2014 08:59:27","CLOSED","924363.601","545134.415","25.831098","-80.184627","5927 NE 5TH CT
MIAMI, Florida 33137
(25.831098, -80.184627)","PHONE","5","58"
"13-00141217","CODE ENFORCEMENT CU INSPECTION REQUEST",,"COM_Code_Enforcement","COM_Code_Enforcement","166 E FLAGLER ST","City_of_Miami","Florida","33131","District 5","20136","06/11/2013 13:49:41","06/12/2013 10:05:06","06/12/2013 10:05:06","CLOSED","922539.625","524347.5625","25.773941","-80.19056","166 E FLAGLER ST
MIAMI, Florida 33131
(25.773941, -80.19056)","PHONE","10","1"
"13-00013194","GARBAGE - MISSED",,"COM_SW","COM_SW","2272 NW 2ND ST","City_of_Miami","Florida","33125","District 5","20131","01/14/2013 18:37:53","01/16/2013 09:14:20","01/16/2013 09:14:20","CLOSED","908745.5","524567.5","25.774773","-80.23247","2272 NW 2ND ST
MIAMI, Florida 33125
(25.774773, -80.23247)","PHONE","1","2"
"17-10039730","FIRE CU INSPECTION REQUEST",,"COM_Fire-Rescue","COM_Fire-Rescue","89 NE 27TH ST","City_of_Miami","Florida","33137","District 3","20172","02/01/2017 15:55:44","02/01/2017 15:55:44","02/01/2017 15:55:44","CLOSED","921642.304","534870.3","25.802906","-80.193091","89 NE 27TH ST
MIAMI, Florida 33137
(25.802906, -80.193091)","PHONE","5","0"
"13-00024471","POTHOLE",,"COM_PW","COM_PW","1128 SW 11TH ST","City_of_Miami","Florida","33129","District 5","20131","01/25/2013 12:21:27","10/09/2018 07:47:55","10/09/2018 07:47:55","CLOSED","915102.562","520226.561","25.762727","-80.213233","1128 SW 11TH ST
MIAMI, Florida 33129
(25.762727, -80.213233)","PHONE","30","2083"
"16-10287300","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","2754 NW 16TH TER","City_of_Miami","Florida","33125","District 5","20167","07/27/2016 10:30:16","08/16/2016 10:37:44","08/16/2016 10:37:44","CLOSED","905971.936","529892.997","25.789469","-80.240805","2754 NW 16TH TER
MIAMI, Florida 33125
(25.789469, -80.240805)","PHONE","10","20"
"17-10102679","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","928 SW 8TH AVE","City_of_Miami","Florida","33130","District 5","20173","03/21/2017 12:33:45","03/27/2017 10:26:23","03/27/2017 10:26:23","CLOSED","916977.658","520825.575","25.764344","-80.207525","928 SW 8TH AVE
MIAMI, Florida 33130
(25.764344, -80.207525)","PHONE","10","6"
"13-00139882","STORM FLOOD/ DRAINAGE",,"COM_PW","COM_PW","1512 NW 8TH TER","City_of_Miami","Florida","33125","District 5","20136","06/07/2013 19:21:43","06/13/2013 08:31:41","06/13/2013 08:31:41","CLOSED","912542.5","526998.6875","25.7814","-80.220889","1512 NW 8TH TER
MIAMI, Florida 33125
(25.7814, -80.220889)","PHONE","0","6"
"14-10297037","OVERGROWN LOT",,"COM_Code_Enforcement","COM_Code_Enforcement","1738 SW 16TH ST","City_of_Miami","Florida","33145","District 5","20144","04/03/2014 12:37:41","04/10/2014 15:00:03","04/10/2014 15:00:02","CLOSED","911870.81","518490.936","25.758005","-80.223083","1738 SW 16TH ST
MIAMI, Florida 33145
(25.758005, -80.223083)","PHONE","7","7"
"17-10298068","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","420 SW 18TH RD","City_of_Miami","Florida","33129","District 5","20177","07/27/2017 11:50:15","08/08/2017 08:36:31","08/08/2017 08:36:31","CLOSED","918716.435","519997.375","25.762037","-80.202257","420 SW 18TH RD
MIAMI, Florida 33129
(25.762037, -80.202257)","PHONE","10","12"
"13-00202344","SIGNS WITHOUT PERMIT",,"COM_Code_Enforcement","COM_Code_Enforcement","598 NE 56TH ST","City_of_Miami","Florida","33137","District 3","201310","10/28/2013 13:43:13","11/04/2013 09:50:01","11/04/2013 09:50:01","CLOSED","924807.375","543837.3125","25.827522","-80.183302","598 NE 56TH ST
MIAMI, Florida 33137
(25.827522, -80.183302)","PHONE","7","7"
"14-10461600","TRASH HOLE",,"COM_PW","COM_PW","LA PLAYA BLVD & KIAORA ST","City_of_Miami","Florida","33133","District 7","20148","08/14/2014 09:21:54","08/14/2014 09:22:39","08/14/2014 09:22:39","CLOSED","900061.412","502967.935","25.715484","-80.259226","LA PLAYA BLVD & KIAORA ST
MIAMI, Florida 33133
(25.715484, -80.259226)","PHONE","60","0"
"14-10191061","TRASH HOLE",,"COM_PW","COM_PW","2510 SW 24TH ST","City_of_Miami","Florida","33145","District 5","20141","01/21/2014 09:33:05","03/24/2014 09:56:11","03/24/2014 09:56:11","CLOSED","907532.81","514445.467","25.746945","-80.236333","2510 SW 24TH ST
MIAMI, Florida 33145
(25.746945, -80.236333)","PHONE","60","62"
"16-10111386","FIRE CU INSPECTION REQUEST",,"COM_Fire-Rescue","COM_Fire-Rescue","7420 BISCAYNE BLVD","City_of_Miami","Florida","33138","District 3","20163","03/23/2016 12:45:49","03/24/2016 10:40:18","03/24/2016 10:40:18","CLOSED","924319.395","549673.47","25.843586","-80.184676","7420 BISCAYNE BLVD
MIAMI, Florida 33138
(25.843586, -80.184676)","PHONE","5","1"
"16-10340760","DEAD ANIMAL PICKUP",,"COM_SW","COM_SW","944 NW 43RD ST","City_of_Miami","Florida","33127","District 3","20168","08/27/2016 08:59:27","08/29/2016 09:42:16","08/29/2016 09:42:16","CLOSED","915505.562","539183.374","25.814874","-80.211663","944 NW 43RD ST
MIAMI, Florida 33127
(25.814874, -80.211663)","PHONE","1","2"
"16-10005754","NO BUSINESS TAX RECEIPT / CERTIFICATE OF USE",,"COM_Code_Enforcement","COM_Code_Enforcement","652 NE 77TH ST","City_of_Miami","Florida","33138","District 3","20161","01/06/2016 18:24:24","01/15/2016 13:31:10","01/15/2016 13:31:10","CLOSED","924743.247","550398.187","25.845573","-80.183373","652 NE 77TH ST
MIAMI, Florida 33138
(25.845573, -80.183373)","PHONE","7","9"
"17-10271584","NO BUSINESS TAX RECEIPT / CERTIFICATE OF USE",,"COM_Code_Enforcement","COM_Code_Enforcement","4770 BISCAYNE BLVD","City_of_Miami","Florida","33137","District 3","20177","07/11/2017 11:53:25","07/24/2017 14:16:15","07/24/2017 14:16:11","CLOSED","923134.635","540708.352","25.818942","-80.188446","4770 BISCAYNE BLVD
MIAMI, Florida 33137
(25.818942, -80.188446)","PHONE","7","13"
"15-10384302","SOLID WASTE MISCELLANEOUS REQUESTS",,"COM_SW","COM_SW","1228 NW 32ND PL","City_of_Miami","Florida","33125","District 5","201511","11/12/2015 09:14:05","11/12/2015 16:20:19","11/12/2015 16:20:19","CLOSED","903117.375","527989.372","25.784277","-80.249512","1228 NW 32ND PL
MIAMI, Florida 33125
(25.784277, -80.249512)","PHONE","5","0"
"16-10219701","BUILDING DEMOLITIONS AND UNSAFE STRUCTURES",,"COM_MNGR_CO_BUILDING","COM_MNGR_CO_BUILDING","73 NE 64TH ST","City_of_Miami","Florida","33138","District 3","20166","06/09/2016 09:15:22","06/09/2016 09:15:22","06/09/2016 09:15:22","CLOSED","921047.812","546425.122","25.834705","-80.194683","73 NE 64TH ST
MIAMI, Florida 33138
(25.834705, -80.194683)","PHONE","0","0"
"14-10350131","STORM FLOOD/ DRAINAGE",,"COM_PW","COM_PW","4517 NW 2ND ST","City_of_Miami","Florida","33126","District 6","20145","05/16/2014 14:31:42","05/23/2014 09:22:24","05/23/2014 09:22:24","CLOSED","896571.156","523987.958","25.773369","-80.269473","4517 NW 2ND ST
MIAMI, Florida 33126
(25.773369, -80.269473)","PHONE","0","7"
"15-10024645","POTHOLE",,"COM_PW","COM_PW","200 SW 22ND RD","City_of_Miami","Florida","33129","District 5","20151","01/22/2015 13:52:29","05/25/2016 09:46:24","05/25/2016 09:46:24","CLOSED","918201.147","517975.195","25.756482","-80.20386","200 SW 22ND RD
MIAMI, Florida 33129
(25.756482, -80.20386)","PHONE","30","489"
"13-00066241","ZONING CALL BACK REQUEST",,"COM_ZON","COM_ZON","3950 LEAFY WAY","City_of_Miami","Florida","33133","District 7","20133","03/08/2013 13:03:09","03/08/2013 15:38:33","03/08/2013 15:38:33","CLOSED","900962.6875","504091.90625","25.718563","-80.25647","3950 LEAFY WAY
MIAMI, Florida 33133
(25.718563, -80.25647)","PHONE","4","0"
"16-10458845","ILLEGAL CONSTRUCTION",,"COM_Code_Enforcement","COM_Code_Enforcement","1020 NW 64TH ST","City_of_Miami","Florida","33150","District 3","201611","11/28/2016 15:50:01","12/06/2016 11:45:39","12/06/2016 11:45:38","CLOSED","915000.06","545938.874","25.833468","-80.213077","1020 NW 64TH ST
MIAMI, Florida 33150
(25.833468, -80.213077)","PHONE","10","8"
"18-10067105","PARKING - ON UNIMPROVED SURFACES",,"COM_Code_Enforcement","COM_Code_Enforcement","540 NE 59TH ST","City_of_Miami","Florida","33137","District 3","20182","02/20/2018 09:00:29","04/03/2018 17:01:14","04/03/2018 17:01:14","CLOSED","924511.873","544667.748","25.829812","-80.184185","540 NE 59TH ST
MIAMI, Florida 33137
(25.829812, -80.184185)","PHONE","7","42"
"18-10415380","ZONING CALL BACK REQUEST",,"COM_ZON","COM_ZON","59 NW 36TH ST","City_of_Miami","Florida","33127","District 3","201810","10/01/2018 15:00:37","11/09/2018 16:11:01","11/09/2018 16:11:01","CLOSED","920455.56","537676.185","25.810645","-80.196646","59 NW 36TH ST
MIAMI, Florida 33127
(25.810645, -80.196646)","PHONE","4","39"
"16-10014009","ILLEGAL DUMPING / LITTER",,"COM_Code_Enforcement","COM_Code_Enforcement","709 NW 42ND AVE","City_of_Miami","Florida","33126","District 6","20161","01/13/2016 12:27:18","01/15/2016 08:00:10","01/15/2016 08:00:10","CLOSED","898457.811","526148","25.779283","-80.263703","709 NW 42ND AVE
MIAMI, Florida 33126
(25.779283, -80.263703)","PHONE","7","2"
"15-10378209","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","3687 SW 26TH ST","City_of_Miami","Florida","33133","District 7","201511","11/05/2015 18:14:31","11/09/2015 12:23:00","11/09/2015 12:23:00","CLOSED","901795.5","513065.28","25.743238","-80.253786","3687 SW 26TH ST
MIAMI, Florida 33133
(25.743238, -80.253786)","PHONE","10","4"
"13-10161922","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","5501 NW 2ND AVE","City_of_Miami","Florida","33127","District 3","201312","12/18/2013 14:22:51","04/29/2014 10:57:38","04/29/2014 10:57:38","CLOSED","919368.498","543316.812","25.826182","-80.199845","5501 NW 2ND AVE
MIAMI, Florida 33127
(25.826182, -80.199845)","PHONE","10","132"
"15-10327227","FIRE CU INSPECTION REQUEST",,"COM_Fire-Rescue","COM_Fire-Rescue","2000 NW 2ND AVE","City_of_Miami","Florida","33127","District 3","20159","09/28/2015 14:16:02","09/29/2015 11:40:55","09/29/2015 11:40:55","CLOSED","919680.645","532205.868","25.795609","-80.199102","2000 NW 2ND AVE
MIAMI, Florida 33127
(25.795609, -80.199102)","PHONE","5","1"
"16-10146136","ROAD DEBRIS BLOCKING TRAFFIC RIGHT OF WAY",,"COM_PW","COM_PW","1700 NW 3RD ST","City_of_Miami","Florida","33125","District 5","20164","04/15/2016 16:02:00","10/14/2016 09:09:48","10/14/2016 09:09:48","CLOSED","911791.562","525104.187","25.7762","-80.223205","1700 NW 3RD ST
MIAMI, Florida 33125
(25.7762, -80.223205)","PHONE","7","182"
"14-10594535","BULKY TRASH - MISSED",,"COM_SW","COM_SW","1061 NE 85TH ST","City_of_Miami","Florida","33138","District 3","201412","12/10/2014 11:55:44","12/11/2014 16:19:27","12/11/2014 16:19:27","CLOSED","927315.312","553494.622","25.854047","-80.175494","1061 NE 85TH ST
MIAMI, Florida 33138
(25.854047, -80.175494)","PHONE","5","1"
"18-10189711","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","1222 NW 43RD ST","City_of_Miami","Florida","33142","District 3","20185","05/14/2018 13:00:56","05/21/2018 10:28:05","05/21/2018 10:28:05","CLOSED","913961.184","539142.622","25.814788","-80.216358","1222 NW 43RD ST
MIAMI, Florida 33142
(25.814788, -80.216358)","PHONE","10","7"
"17-10182456","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","1422 NW 31ST AVE","City_of_Miami","Florida","33125","District 5","20175","05/16/2017 09:08:45","05/22/2017 09:46:22","05/22/2017 09:46:22","CLOSED","903994.624","529114.625","25.787359","-80.246827","1422 NW 31ST AVE
MIAMI, Florida 33125
(25.787359, -80.246827)","PHONE","10","6"
"15-10060716","RECYCLING MISSED",,"COM_SW","COM_SW","2351 NW 11TH AVE","City_of_Miami","Florida","33127","District 3","20152","02/20/2015 15:38:48","02/23/2015 11:40:27","02/23/2015 11:40:27","CLOSED","915060.499","533581.436","25.79947","-80.213118","2351 NW 11TH AVE
MIAMI, Florida 33127
(25.79947, -80.213118)","PHONE","5","3"
"16-10016220","FIRE CU INSPECTION REQUEST",,"COM_Fire-Rescue","COM_Fire-Rescue","201 S BISCAYNE BLVD","City_of_Miami","Florida","33131","District 5","20161","01/14/2016 14:18:11","01/14/2016 15:53:53","01/14/2016 15:53:53","CLOSED","923759.255","523617.599","25.771912","-80.186868","201 S BISCAYNE BLVD
MIAMI, Florida 33131
(25.771912, -80.186868)","PHONE","5","0"
"14-10439764","POTHOLE",,"COM_PW","COM_PW","500 NW 3RD CT","City_of_Miami","Florida","33136","District 3","20147","07/28/2014 15:53:28","09/20/2018 16:13:14","09/20/2018 16:13:14","CLOSED","919341.15","526243.803","25.779212","-80.200244","500 NW 3RD CT
MIAMI, Florida 33136
(25.779212, -80.200244)","EMAIL","30","1515"
"18-10308049","DEAD ANIMAL PICKUP",,"COM_SW","COM_SW","NW 21ST AVE & NW 23RD ST","City_of_Miami","Florida","33142","District 3","20187","07/25/2018 10:01:07","07/25/2018 12:38:33","07/25/2018 12:38:33","CLOSED","909647.125","533106.124","25.79825","-80.229579","NW 21ST AVE & NW 23RD ST
MIAMI, Florida 33142
(25.79825, -80.229579)","PHONE","1","0"
"14-10282126","GARBAGE - MISSED",,"COM_SW","COM_SW","3284 SW 22ND TER","City_of_Miami","Florida","33145","District 7","20143","03/21/2014 17:43:05","03/24/2014 15:18:37","03/24/2014 15:18:37","CLOSED","903772.321","515204.755","25.749093","-80.247744","3284 SW 22ND TER
MIAMI, Florida 33145
(25.749093, -80.247744)","PHONE","1","3"
"18-10046922","DEAD ANIMAL PICKUP",,"COM_SW","COM_SW","NE 82ND ST & NE 7TH AVE","City_of_Miami","Florida","33138","District 3","20182","02/03/2018 09:37:24","02/06/2018 09:58:35","02/06/2018 09:58:35","CLOSED","924923.5","552081.625","25.850201","-80.182794","NE 82ND ST & NE 7TH AVE
MIAMI, Florida 33138
(25.850201, -80.182794)","PHONE","1","3"
"17-10443524","POTHOLE",,"COM_PW","COM_PW","3340 NW 18TH TER","City_of_Miami","Florida","33125","District 5","201711","11/20/2017 12:59:10","11/20/2017 12:59:31","11/20/2017 12:59:31","CLOSED","902655.248","530643.624","25.791586","-80.250871","3340 NW 18TH TER
MIAMI, Florida 33125
(25.791586, -80.250871)","PHONE","30","0"
