"response_date","completiondate","q2_number_of_vehicles","q3_on_streetparking","q4_parking_place_driveway","q4_parking_place_garageattachedordetached","q4_parking_place_parkingstall","q4_parking_place_undergroundparking","q4_parking_place_frontofmyhomeonstreet","q4_parking_place_other","q5_onstreet_parking_agreement_0","q5_onstreet_parking_agreement_1","q5_onstreet_parking_agreement_2","q6_onstreet_removal_agreement_0","q6_onstreet_removal_agreement_1","q6_onstreet_removal_agreement_2","q6_onstreet_removal_agreement_3","q6_onstreet_removal_agreement_4","q6_onstreet_removal_agreement_5","q6_onstreet_removal_agreement_6","q7_onstreet_alternative_0","q7_onstreet_alternative_1","q7_onstreet_alternative_2","q8_alternative_option","ostype","browsertype","devicetype","q3_own_rent","gender","q7_children","q8_born_canada","q9a_edmonton","q10_own_business","q11_home_language","q12_employment_status","q13_volunteer","q14a_primary_transportation","q14b_secondary_transportation","q15_household_income","q16_education","q17_city_employee","fsa","age_rollup_detailed"
"2014-10-14T12:54:00.000","2014-10-14T13:15:00.000","1","Yes","0","1","0","0","0","0","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","3 Somewhat Agree","1 Strongly Disagree","2 Ineffective","2 Ineffective","3 Effective",,"Windows","Desktop","Google Chrome","Own","Female","Yes","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$100,000 to $149,000","Post-graduate degree","No","T6J","30-34"
"2014-10-14T19:24:00.000","2014-10-14T19:40:00.000","2","Yes","1","0","0","0","1","0","1 Strongly Disagree","1 Strongly Disagree","1 Strongly Disagree","4 Strongly Agree","3 Somewhat Agree","3 Somewhat Agree","3 Somewhat Agree","4 Strongly Agree","3 Somewhat Agree","1 Strongly Disagree","3 Effective","2 Ineffective","2 Ineffective",,"Mac (OS X)","Desktop","Safari","Own","Female","Yes","Yes","Greater than 5 years","Yes","English","Employed full-time (30+ hours a week)","Yes","Bicycle","Public Transit","$100,000 to $149,000","Professional school graduate (e.g. medicine, dentistry, veterinary medicine, optometry)","Yes","T6H","45-49"
"2014-10-15T14:35:00.000","2014-10-15T14:47:00.000","2","Yes","1","1","0","0","0","0","1 Strongly Disagree","2 Somewhat Disagree","4 Strongly Agree","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","4 Strongly Agree","3 Somewhat Agree","3 Somewhat Agree","1 Strongly Disagree","1 Very Ineffective","2 Ineffective","2 Ineffective","Yes","Windows","Desktop","Internet Explorer","Own","Male","No","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Car/truck/Van as DRIVER","Bicycle","$150,000 and over","Post-graduate degree","No","T5P","50-54"
"2014-10-14T12:08:00.000","2014-10-14T12:20:00.000","1","Yes","0","1","0","0","1","0","1 Strongly Disagree","1 Strongly Disagree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","1 Strongly Disagree","4 Very Effective","4 Very Effective","4 Very Effective",,"Windows","Desktop","Internet Explorer","Own","Male","No","Yes","Greater than 5 years","No","English","Retired","Yes","Public Transit","Car/truck/Van as DRIVER","Under $20,000","College / technical school graduate","No","T5Y","60-64"
"2014-10-14T18:40:00.000","2014-10-14T18:46:00.000","3+","No","1","0","0","0","0","0","3 Somewhat Agree","3 Somewhat Agree","3 Somewhat Agree","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","1 Strongly Disagree",,,,,"Windows","Desktop","Internet Explorer","Own","Female","No","Yes","Greater than 5 years","No","English","Post-secondary student","Yes","Car/truck/van as PASSENGER","Public Transit","$150,000 and over","High school graduate","No","T5X","18-24"
"2014-10-15T20:28:00.000","2014-10-15T20:36:00.000","2","No","0","0","1","1","0","0","1 Strongly Disagree","1 Strongly Disagree","4 Strongly Agree","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","1 Strongly Disagree","2 Somewhat Disagree","3 Somewhat Agree","1 Strongly Disagree",,,,,"Windows","Desktop","Firefox","Own","I prefer not to answer","No","Yes","Greater than 5 years","Yes","English","Retired","Yes","Car/truck/Van as DRIVER","Walk","$100,000 to $149,000","High school graduate","No","T5H","55-59"
"2014-10-14T11:53:00.000","2014-10-14T12:14:00.000","1","Yes","1","0","0","0","0","0","3 Somewhat Agree","2 Somewhat Disagree","4 Strongly Agree","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","1 Strongly Disagree","4 Strongly Agree","4 Strongly Agree","1 Strongly Disagree","3 Effective","3 Effective","3 Effective",,"Android","Phone","Google Chrome","Own","Male","Yes","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Car/truck/Van as DRIVER","Bicycle","$50,000 to $59,999","College / technical school graduate","No","T6K","50-54"
"2014-10-14T13:53:00.000","2014-10-14T14:04:00.000","1","Yes","0","1","0","0","0","0","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","1 Strongly Disagree","2 Somewhat Disagree","3 Somewhat Agree","2 Somewhat Disagree","1 Very Ineffective","3 Effective","3 Effective",,"Mac (OS X)","Desktop","Firefox","Own","Male","No","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","No","Car/truck/Van as DRIVER","Walk","$60,000 to $79,999","University undergraduate degree","No","T6H","60-64"
"2014-10-15T17:49:00.000","2014-10-15T17:59:00.000","1","Yes","0","1","0","0","0","0","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","1 Strongly Disagree","3 Somewhat Agree","3 Somewhat Agree","1 Strongly Disagree","3 Effective","2 Ineffective","2 Ineffective",,"iOS","Tablet","Safari","Own","Female","No","Yes","Greater than 5 years","Yes","English","Employed full-time (30+ hours a week)","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$100,000 to $149,000","High school graduate","No","T6B","40-44"
"2014-10-16T14:36:00.000","2014-10-16T14:44:00.000","1","No","0","1","0","0","0","0","1 Strongly Disagree","2 Somewhat Disagree","3 Somewhat Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","1 Strongly Disagree","3 Somewhat Agree","2 Somewhat Disagree","3 Somewhat Agree",,,,,"Windows","Desktop","Firefox","Own","Male","No","Yes","Greater than 5 years","No","English","Retired","No","Car/truck/Van as DRIVER","Walk","Prefer not to answer","College / technical school graduate","No","T6X","60-64"
"2014-10-14T16:29:00.000","2014-10-14T17:25:00.000","2","Yes","0","0","0","0","1","0","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","4 Strongly Agree","1 Strongly Disagree","4 Strongly Agree","1 Strongly Disagree","3 Somewhat Agree","1 Strongly Disagree","2 Somewhat Disagree","1 Very Ineffective","1 Very Ineffective","1 Very Ineffective","No","iOS","Tablet","Did not answer","Own","I prefer not to answer","No","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","No","Car/truck/Van as DRIVER","Public Transit","Prefer not to answer","College / technical school graduate","Yes","T5W","55-59"
"2014-10-14T12:02:00.000","2014-10-14T12:15:00.000","2","Yes","1","1","0","0","0","0","5 Don't know","5 Don't know","3 Somewhat Agree","4 Strongly Agree","2 Somewhat Disagree","3 Somewhat Agree","3 Somewhat Agree","4 Strongly Agree","3 Somewhat Agree","2 Somewhat Disagree","1 Very Ineffective","1 Very Ineffective","2 Ineffective","No","iOS","Tablet","Safari","Own","Female","No","Yes","Greater than 5 years","Yes","English","Employed part-time (0-30 hours a week)","Yes","Car/truck/Van as DRIVER","Walk","$60,000 to $79,999","University undergraduate degree","No","T5Y","60-64"
"2014-10-15T10:40:00.000","2014-10-15T10:51:00.000","2","Yes","0","1","0","0","0","0","4 Strongly Agree","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","2 Somewhat Disagree","2 Somewhat Disagree","1 Strongly Disagree","2 Somewhat Disagree","2 Somewhat Disagree","2 Somewhat Disagree","2 Ineffective","2 Ineffective","1 Very Ineffective","No","Windows","Desktop","Google Chrome","Own","Female","No","Yes","Greater than 5 years","Yes","English","Retired","No","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$40,000 to $49,999","University undergraduate degree","No","T6H","50-54"
"2014-10-15T09:18:00.000","2014-10-15T09:25:00.000","2","Yes","1","0","0","0","1","0","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","1 Strongly Disagree","4 Strongly Agree","2 Somewhat Disagree","3 Somewhat Agree","3 Effective","3 Effective","3 Effective",,"Windows","Desktop","Internet Explorer","Own","Male","No","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","No","Car/truck/Van as DRIVER","Car/truck/Van as DRIVER","$60,000 to $79,999","College / technical school graduate","No","T5X","55-59"
"2014-10-15T08:07:00.000","2014-10-15T08:27:00.000","1","No","0","0","0","1","0","0","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","4 Strongly Agree","2 Somewhat Disagree","3 Somewhat Agree","3 Somewhat Agree","5 Don't know","4 Strongly Agree","1 Strongly Disagree",,,,,"Windows","Desktop","Firefox","Own","Female","No","Yes","Greater than 5 years","No","English","Employed part-time (0-30 hours a week)","No","Car/truck/Van as DRIVER","Walk","$100,000 to $149,000","College / technical school graduate","No","T6E","50-54"
"2014-10-14T16:57:00.000","2014-10-14T17:08:00.000","1","No","0","0","0","0","0","1","3 Somewhat Agree","3 Somewhat Agree","3 Somewhat Agree","4 Strongly Agree","1 Strongly Disagree","4 Strongly Agree","2 Somewhat Disagree","3 Somewhat Agree","3 Somewhat Agree","1 Strongly Disagree",,,,,"Windows","Desktop","Internet Explorer","Own","Female","No","Yes","Greater than 5 years","No","English","Retired","Yes","Car/truck/Van as DRIVER","Public Transit","$40,000 to $49,999","University undergraduate degree","No","T6J","75-79"
"2014-10-14T12:08:00.000","2014-10-14T12:22:00.000","2","No","0","1","0","0","0","0","2 Somewhat Disagree","2 Somewhat Disagree","2 Somewhat Disagree","4 Strongly Agree","1 Strongly Disagree","1 Strongly Disagree","1 Strongly Disagree","3 Somewhat Agree","3 Somewhat Agree","3 Somewhat Agree",,,,,"Mac (OS X)","Desktop","Safari","Own","Male","No","No","Greater than 5 years","No","English","Employed part-time (0-30 hours a week)","Yes","Public Transit","Car/truck/Van as DRIVER","Prefer not to answer","Professional school graduate (e.g. medicine, dentistry, veterinary medicine, optometry)","No","T6H","65-69"
"2014-10-16T06:40:00.000","2014-10-16T06:52:00.000","3+","Yes","0","0","0","1","0","0","3 Somewhat Agree","3 Somewhat Agree","4 Strongly Agree","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","1 Strongly Disagree","4 Strongly Agree","2 Somewhat Disagree","1 Strongly Disagree","4 Very Effective","2 Ineffective","3 Effective",,"Unknown","Phone","Unknown","Own","Female","No","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Public Transit","Walk","$150,000 and over","College / technical school graduate","No","T6G","40-44"
"2014-10-14T17:19:00.000","2014-10-14T17:37:00.000","2","Yes","0","0","0","0","1","0","1 Strongly Disagree","4 Strongly Agree","1 Strongly Disagree","3 Somewhat Agree","1 Strongly Disagree","3 Somewhat Agree","1 Strongly Disagree","4 Strongly Agree","1 Strongly Disagree","4 Strongly Agree","1 Very Ineffective","2 Ineffective","1 Very Ineffective","No","Android","Phone","Google Chrome","Own","Male","No","Yes","Greater than 5 years","No","English","Unemployed","No","Car/truck/Van as DRIVER","Walk","$80,000 to $99,999","College / technical school graduate","No","T6H","45-49"
"2014-10-15T09:02:00.000","2014-10-15T09:18:00.000","2","Yes","1","0","0","0","1","0","3 Somewhat Agree","3 Somewhat Agree","3 Somewhat Agree","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","2 Somewhat Disagree","4 Strongly Agree","2 Somewhat Disagree","3 Somewhat Agree","3 Effective","3 Effective","3 Effective",,"Windows","Desktop","Internet Explorer","Own","Female","No","Yes","Greater than 5 years","No","English","Employed part-time (0-30 hours a week)","Yes","Car/truck/Van as DRIVER","Only have one mode of transportation","Under $20,000","College / technical school graduate","No","T5R","60-64"
"2014-10-14T14:59:00.000","2014-10-14T15:32:00.000","3+","No","1","0","0","0","0","0","2 Somewhat Disagree","2 Somewhat Disagree","3 Somewhat Agree","4 Strongly Agree","3 Somewhat Agree","2 Somewhat Disagree","2 Somewhat Disagree","2 Somewhat Disagree","2 Somewhat Disagree","3 Somewhat Agree",,,,,"Windows","Desktop","Internet Explorer","Own","Male","Yes","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Car/truck/Van as DRIVER","Walk","$100,000 to $149,000","College / technical school graduate","No","T6T","40-44"
"2014-10-14T12:24:00.000","2014-10-14T12:39:00.000","2","Yes","0","1","0","0","0","0","2 Somewhat Disagree","1 Strongly Disagree","3 Somewhat Agree","3 Somewhat Agree","4 Strongly Agree","3 Somewhat Agree","3 Somewhat Agree","3 Somewhat Agree","3 Somewhat Agree","2 Somewhat Disagree","2 Ineffective","2 Ineffective","2 Ineffective","No","Windows","Desktop","Google Chrome","Own","Male","No","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Car/truck/Van as DRIVER","Bicycle","$150,000 and over","Professional school graduate (e.g. medicine, dentistry, veterinary medicine, optometry)","No","T5E","50-54"
"2014-10-14T17:00:00.000","2014-10-14T17:07:00.000","1","No","0","0","0","1","0","0","1 Strongly Disagree","1 Strongly Disagree","4 Strongly Agree","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","1 Strongly Disagree",,,,,"iOS","Tablet","Safari","Own","Female","No","No","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Public Transit","Car/truck/Van as DRIVER","Prefer not to answer","Post-graduate degree","No","T6J","65-69"
"2014-10-17T11:35:00.000","2014-10-17T11:52:00.000","2","Yes","0","1","0","0","0","0","4 Strongly Agree","4 Strongly Agree","3 Somewhat Agree","3 Somewhat Agree","1 Strongly Disagree","4 Strongly Agree","1 Strongly Disagree","4 Strongly Agree","5 Don't know","1 Strongly Disagree","1 Very Ineffective","1 Very Ineffective","1 Very Ineffective","No","Windows","Desktop","Google Chrome","Own","Male","No","Yes","Greater than 5 years","No","English","Retired","Yes","Car/truck/Van as DRIVER","Walk","$80,000 to $99,999","Post-graduate degree","No","T5A","75-79"
"2014-10-14T20:21:00.000","2014-10-14T21:05:00.000","3+","Yes","0","1","0","0","1","0","2 Somewhat Disagree","1 Strongly Disagree","3 Somewhat Agree","4 Strongly Agree","3 Somewhat Agree","3 Somewhat Agree","3 Somewhat Agree","3 Somewhat Agree","2 Somewhat Disagree","1 Strongly Disagree","1 Very Ineffective","2 Ineffective","4 Very Effective",,"iOS","Tablet","Safari","Own","Male","No","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$150,000 and over","Post-graduate degree","Yes","T6L","50-54"
"2014-10-14T12:04:00.000","2014-10-14T12:13:00.000","3+","Yes","0","1","0","0","1","0","2 Somewhat Disagree","2 Somewhat Disagree","4 Strongly Agree","4 Strongly Agree","1 Strongly Disagree","4 Strongly Agree","1 Strongly Disagree","4 Strongly Agree","4 Strongly Agree","1 Strongly Disagree","1 Very Ineffective","1 Very Ineffective","3 Effective",,"iOS","Tablet","Safari","Own","Female","No","Yes","Greater than 5 years","No","English","Retired","No","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$80,000 to $99,999","High school graduate","No","T5W","55-59"
"2014-10-14T16:45:00.000","2014-10-14T16:50:00.000","2","Yes","0","1","0","0","0","0","2 Somewhat Disagree","1 Strongly Disagree","1 Strongly Disagree","3 Somewhat Agree","2 Somewhat Disagree","3 Somewhat Agree","2 Somewhat Disagree","4 Strongly Agree","3 Somewhat Agree","2 Somewhat Disagree","3 Effective","2 Ineffective","3 Effective",,"Windows","Desktop","Google Chrome","Own","Male","No","Yes","Greater than 5 years","No","English","Employed part-time (0-30 hours a week)","Yes","Car/truck/Van as DRIVER","Walk","$100,000 to $149,000","High school graduate","No","T6H","60-64"
"2014-10-14T11:55:00.000","2014-10-14T12:06:00.000","1","Yes","0","0","0","1","0","0","1 Strongly Disagree","1 Strongly Disagree","2 Somewhat Disagree","4 Strongly Agree","2 Somewhat Disagree","3 Somewhat Agree","1 Strongly Disagree","4 Strongly Agree","3 Somewhat Agree","2 Somewhat Disagree","3 Effective","3 Effective","3 Effective",,"iOS","Phone","Safari","Own","Female","No","Yes","Greater than 5 years","No","English","Retired","No","Car/truck/Van as DRIVER","Only have one mode of transportation","Under $20,000","High school graduate","No","T6W","65-69"
"2014-10-14T11:58:00.000","2014-10-14T12:09:00.000","3+","Yes","1","1","0","0","0","0","3 Somewhat Agree","3 Somewhat Agree","2 Somewhat Disagree","2 Somewhat Disagree","1 Strongly Disagree","1 Strongly Disagree","1 Strongly Disagree","2 Somewhat Disagree","3 Somewhat Agree","4 Strongly Agree","1 Very Ineffective","1 Very Ineffective","1 Very Ineffective","No","Mac (OS X)","Desktop","Firefox","Own","Female","No","Yes","Greater than 5 years","No","English","Homemaker","Yes","Car/truck/van as PASSENGER","Walk","$150,000 and over","High school graduate","No","T5H","65-69"
"2014-10-14T18:18:00.000","2014-10-14T18:25:00.000","2","Yes","0","1","0","0","0","0","2 Somewhat Disagree","2 Somewhat Disagree","2 Somewhat Disagree","4 Strongly Agree","3 Somewhat Agree","3 Somewhat Agree","3 Somewhat Agree","2 Somewhat Disagree","2 Somewhat Disagree","4 Strongly Agree","4 Very Effective","4 Very Effective","4 Very Effective",,"Mac (OS X)","Desktop","Safari","Own","Male","No","No","Greater than 5 years","No","English","Retired","No","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","Prefer not to answer","College / technical school graduate","No","T6X","60-64"
"2014-10-18T15:58:00.000","2014-10-18T16:09:00.000","2","Yes","0","0","0","0","1","0","1 Strongly Disagree","1 Strongly Disagree","1 Strongly Disagree","2 Somewhat Disagree","1 Strongly Disagree","3 Somewhat Agree","1 Strongly Disagree","2 Somewhat Disagree","1 Strongly Disagree","4 Strongly Agree","1 Very Ineffective","1 Very Ineffective","1 Very Ineffective","No","Windows","Desktop","Google Chrome","Own","I prefer not to answer","No","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","Prefer not to answer","University undergraduate degree","No","T5T","55-59"
"2014-10-14T19:21:00.000","2014-10-14T19:36:00.000","3+","Yes","1","1","0","0","1","0","3 Somewhat Agree","4 Strongly Agree","1 Strongly Disagree","4 Strongly Agree","2 Somewhat Disagree","2 Somewhat Disagree","1 Strongly Disagree","3 Somewhat Agree","1 Strongly Disagree","4 Strongly Agree","3 Effective","1 Very Ineffective","1 Very Ineffective",,"Android","Phone","Google Chrome","Own","Female","Yes","Yes","Greater than 5 years","Yes","English","Other (Specify)","Yes","Car/truck/Van as DRIVER","Public Transit","$30,000 to $39,999","College / technical school graduate","No","T5A","35-39"
"2014-10-14T11:47:00.000","2014-10-14T11:55:00.000","3+","Yes","1","1","0","0","0","0","2 Somewhat Disagree","1 Strongly Disagree","1 Strongly Disagree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","1 Strongly Disagree","3 Effective","3 Effective","2 Ineffective",,"Windows","Desktop","Google Chrome","Own","Female","Yes","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$80,000 to $99,999","University undergraduate degree","No","T6L","40-44"
"2014-10-19T11:53:00.000","2014-10-19T12:01:00.000","2","Yes","0","0","0","1","0","0","3 Somewhat Agree","2 Somewhat Disagree","3 Somewhat Agree","4 Strongly Agree","3 Somewhat Agree","3 Somewhat Agree","3 Somewhat Agree","2 Somewhat Disagree","3 Somewhat Agree","4 Strongly Agree","3 Effective","3 Effective","3 Effective",,"iOS","Tablet","Safari","Own","Male","No","Yes","Greater than 5 years","Yes","English","Employed part-time (0-30 hours a week)","No","Car/truck/Van as DRIVER","Bicycle","$100,000 to $149,000","Post-graduate degree","No","T6G","70-74"
"2014-10-14T11:58:00.000","2014-10-14T12:18:00.000","2","Yes","0","1","0","0","1","0","4 Strongly Agree","5 Don't know","5 Don't know","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","1 Strongly Disagree","4 Strongly Agree","3 Somewhat Agree","5 Don't know","1 Very Ineffective","3 Effective","3 Effective",,"Windows","Desktop","Internet Explorer","Own","Female","No","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","No","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$150,000 and over","High school graduate","No","T5L","50-54"
"2014-10-19T14:13:00.000","2014-10-19T15:07:00.000","2","Yes","0","1","0","0","0","1","2 Somewhat Disagree","2 Somewhat Disagree","2 Somewhat Disagree","4 Strongly Agree","2 Somewhat Disagree","3 Somewhat Agree","2 Somewhat Disagree","5 Don't know","5 Don't know","3 Somewhat Agree","2 Ineffective","2 Ineffective","3 Effective",,"iOS","Phone","Safari","Own","Male","No","Yes","Greater than 5 years","No","English","Retired","No","Car/truck/Van as DRIVER","Only have one mode of transportation","Prefer not to answer","College / technical school graduate","No","T6K","60-64"
"2014-10-14T11:57:00.000","2014-10-14T12:08:00.000","2","No","1","1","0","0","0","0","5 Don't know","2 Somewhat Disagree","3 Somewhat Agree","4 Strongly Agree","4 Strongly Agree","3 Somewhat Agree","3 Somewhat Agree","4 Strongly Agree","4 Strongly Agree","1 Strongly Disagree",,,,,"Windows","Desktop","Google Chrome","Own","Female","No","No","Greater than 5 years","No","English","Retired","Yes","Car/truck/Van as DRIVER","Only have one mode of transportation","$80,000 to $99,999","University undergraduate degree","No","T6M","60-64"
"2014-10-14T17:59:00.000","2014-10-14T18:38:00.000","2","Yes","1","1","0","0","1","0","2 Somewhat Disagree","1 Strongly Disagree","2 Somewhat Disagree","3 Somewhat Agree","1 Strongly Disagree","1 Strongly Disagree","1 Strongly Disagree","3 Somewhat Agree","4 Strongly Agree","2 Somewhat Disagree","1 Very Ineffective","1 Very Ineffective","1 Very Ineffective","No","Windows","Desktop","Google Chrome","Own","Female","No","Yes","Greater than 5 years","Yes","English","Homemaker","No","Car/truck/Van as DRIVER","Only have one mode of transportation","$100,000 to $149,000","Post-graduate degree","No","T5P","45-49"
"2014-10-14T22:35:00.000","2014-10-14T22:47:00.000","2","Yes","1","0","0","0","0","0","1 Strongly Disagree","1 Strongly Disagree","3 Somewhat Agree","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","3 Somewhat Agree","2 Somewhat Disagree","3 Effective","2 Ineffective","3 Effective",,"iOS","Tablet","Safari","Own","Female","Yes","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Car/truck/Van as DRIVER","Walk","$100,000 to $149,000","High school graduate","No","T6K","50-54"
"2014-10-14T21:15:00.000","2014-10-14T21:23:00.000","2","Yes","0","1","0","0","0","0","4 Strongly Agree","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","1 Strongly Disagree","4 Strongly Agree","3 Somewhat Agree","1 Strongly Disagree","3 Effective","3 Effective","3 Effective",,"Mac (OS X)","Desktop","Safari","Own","Male","Yes","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$150,000 and over","College / technical school graduate","No","T5Y","35-39"
"2014-10-14T19:16:00.000","2014-10-14T19:35:00.000","2","Yes","1","0","0","0","0","0","3 Somewhat Agree","1 Strongly Disagree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","1 Strongly Disagree","4 Strongly Agree","4 Strongly Agree","3 Somewhat Agree","1 Very Ineffective","2 Ineffective","3 Effective",,"iOS","Tablet","Safari","Own","Female","No","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$100,000 to $149,000","College / technical school graduate","No","T5G","65-69"
"2014-10-17T07:41:00.000","2014-10-17T08:21:00.000","2","Yes","1","0","0","0","0","0","2 Somewhat Disagree","1 Strongly Disagree","4 Strongly Agree","4 Strongly Agree","2 Somewhat Disagree","4 Strongly Agree","3 Somewhat Agree","4 Strongly Agree","3 Somewhat Agree","1 Strongly Disagree","2 Ineffective","2 Ineffective","1 Very Ineffective","Yes","Mac (OS X)","Desktop","Firefox","Own","Male","Yes","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$100,000 to $149,000","College / technical school graduate","No","T5Y","30-34"
"2014-10-14T13:54:00.000","2014-10-14T14:10:00.000","1","Yes","0","1","0","0","0","0","1 Strongly Disagree","1 Strongly Disagree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","4 Strongly Agree","2 Somewhat Disagree","2 Somewhat Disagree","2 Somewhat Disagree","1 Strongly Disagree","2 Ineffective","2 Ineffective","3 Effective",,"Windows","Desktop","Internet Explorer","Own","Male","No","Yes","Greater than 5 years","No","English","Retired","Yes","Car/truck/Van as DRIVER","Walk","Prefer not to answer","Post-graduate degree","No","T6R","70-74"
"2014-10-14T17:40:00.000","2014-10-14T17:46:00.000","2","No","0","1","0","0","0","0","1 Strongly Disagree","1 Strongly Disagree","3 Somewhat Agree","4 Strongly Agree","4 Strongly Agree","3 Somewhat Agree","3 Somewhat Agree","4 Strongly Agree","4 Strongly Agree","1 Strongly Disagree",,,,,"iOS","Tablet","Safari","Own","Male","No","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","No","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$150,000 and over","Post-graduate degree","No","T5Z","55-59"
"2014-10-14T12:12:00.000","2014-10-14T12:19:00.000","3+","No","1","1","0","0","0","0","3 Somewhat Agree","3 Somewhat Agree","3 Somewhat Agree","4 Strongly Agree","2 Somewhat Disagree","3 Somewhat Agree","1 Strongly Disagree","3 Somewhat Agree","3 Somewhat Agree","2 Somewhat Disagree",,,,,"Windows","Desktop","Google Chrome","Own","Male","No","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Car/truck/Van as DRIVER","Public Transit","$150,000 and over","University undergraduate degree","No","T6J","60-64"
"2014-10-15T07:35:00.000","2014-10-15T07:48:00.000","2","Yes","0","0","0","0","1","0","2 Somewhat Disagree","3 Somewhat Agree","1 Strongly Disagree","4 Strongly Agree","1 Strongly Disagree","2 Somewhat Disagree","1 Strongly Disagree","3 Somewhat Agree","3 Somewhat Agree","3 Somewhat Agree","2 Ineffective","2 Ineffective","2 Ineffective","No","iOS","Tablet","Safari","Own","Male","No","Yes","Greater than 5 years","No","English","Employed full-time (30+ hours a week)","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$100,000 to $149,000","High school graduate","No","T5M","60-64"
