"dbn","district","school_name","boro","zip_code","principal","progressre","school_level","peer_index","_2011_2012_overall_grade","_2011_2012_overall_score","_2011_2012_overall_percentile","_2011_2012_progress_category_score","_2011_2012_progressgrade","_2011_2012_performance_category_score","_2011_2012_performance_grade","_2011_2012_environment_category_score","_2011_2012_environment_grade","_2011_2012_college_and_career_readiness_score","_2011_2012_college_and_career_readiness_grade","_2011_2012_additional_credit","_2010_2011_progress_report_grade","_2009_10_progress_report_grade","handicap_accessibility","website","borough_number","borough_name","phonenumbe","capacity","grades","campus","website2","esl","concentration","location_1"
"09X457","9","SHERIDAN ACADEMY FOR YOUNG LEADERS","Bronx","10456","Lisette Febus","EMS","Elementary","63.183300000000003","C","35.9","10.16","20.399999999999999","D","6.2","F","7","C",," ",".","187","X457"," ","http://schools.nyc.gov/SchoolPortals/09/X457/default.htm","2","Bronx","718-538-3411","592","0K,01,02,03,04,05,SE",," ","0"," ","1116 SHERIDAN AVENUE
Bronx, NY 10456
(40.832276, -73.917761)"
"10X667","10","Grace Dodge Yabc","Bronx","10458","Patricia Squire","YABC","YABC","0","B","54.1","0","33.299999999999997","B","1.3","F","10.4","B","5.6","C","D","0"," "," "," ","0"," "," ","0"," ",," ","0"," ","2474 Crotona Avenue
Bronx, NY 10458
(40.856088, -73.882489)"
"07X223","7","M.S. 223 The Laboratory School of Finance and Te","Bronx","10454","Ramon Gonzalez","EMS","Middle","2.6297000000000001","B","61.7","66.849999999999994","30.8","C","16.3","A","11.5","A",," ","A","0"," "," "," ","0"," "," ","0"," ",," ","0"," ","360 EAST 145 STREET
Bronx, NY 10454
(40.813982, -73.921021)"
"10X118","10","J.H.S. 118 William W. Niles","Bronx","10457","Elizabeth Lawrence","EMS","Middle","2.8837000000000002","C","50.4","36.74","26.9","C","15.3","B","5.6","C",," ","C","266","X118","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X118/default.htm","2","Bronx","718-584-2330","1176","06,07,08,SE",," ","0"," ","577 EAST 179 STREET
Bronx, NY 10457
(40.848439, -73.892852)"
"08X302","8","M.S. 302 Luisa Dessus Cruz","Bronx","10455","Liza Ortiz","EMS","Middle","2.0438000000000001","C","51.2","38.950000000000003","24.6","C","16.399999999999999","A","7.4","C",," ","A","81","X302","Not Accessible","http://schools.nyc.gov/SchoolPortals/08/X302/default.htm","2","Bronx","718-292-6070","623","06,07,08,SE",," ","0"," ","681 KELLY STREET
Bronx, NY 10455
(40.815663, -73.901801)"
"12X463","12","URBAN SCHOLARS COMMUNITY SCHOOL","Bronx","10456","Debra ClarkeJones","EMS","Elementary","67.003100000000003","D","32","5.9","15.4","D","4.5999999999999996","F","9.5","B",," ",".","423","X463"," ","http://schools.nyc.gov/SchoolPortals/12/X463/default.htm","2","Bronx","718-842-8133","302","PK,0K,01,02,03,04,05,SE",," ","0"," ","1180 TINTON AVENUE
Bronx, NY 10456
(40.828593, -73.900507)"
"08X182","8","P.S. 182","Bronx","10473","Anne O'grady","EMS","Elementary","51.333500000000001","B","55.5","54.26","29.9","B","15","B","7.6","B",," ","B","111","X182","Not Accessible","http://schools.nyc.gov/SchoolPortals/08/X182/default.htm","2","Bronx","718-828-6607","944","PK,0K,01,02,03,04,05,SE",," ","0"," ","601 STICKBALL BOULEVARD
Bronx, NY 10473
(40.818965, -73.856832)"
"11X175","11","P.S. 175 City Island","Bronx","10464","Amy Lipson","EMS","K8","19.0671","C","42.6","21.25","19","D","14.5","B","6.9","C",," ","C","351","X175","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X175/default.htm","2","Bronx","718-885-1093","347","0K,01,02,03,04,05,06,07,08,SE",," ","0"," ","200 CITY ISLAND AVENUE
Bronx, NY 10464
(40.844183, -73.784243)"
"12X217","12","School of Performing Arts","Bronx","10459","Seth Litt","EMS","Middle","2.1107999999999998","B","51.9","41.16","29.1","C","12.1","C","8.1","B",," ","A","380","X217","Partially Accessible","http://schools.nyc.gov/SchoolPortals/12/X217/default.htm","2","Bronx","718-589-4844","355","06,07,08,SE",," ","0"," ","977 FOX STREET
Bronx, NY 10459
(40.822371, -73.89386)"
"12X129","12","P.S. 129 Twin Parks Upper","Bronx","10460","Yvette Beasley","EMS","Middle","2.2000999999999999","B","58.3","57.46","30.5","C","15.5","B","8.4","B",," ","B","375","X129","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/12/X129/default.htm","2","Bronx","718-933-5976","528","06,07,08,SE",," ","0"," ","2055 MAPES AVENUE
Bronx, NY 10460
(40.845716, -73.886313)"
"07X500","7","Hostos-Lincoln Academy of Science","Bronx","10455","Nicholas Paarlberg","EMS","Middle","2.8273000000000001","B","57.1","54.7","34.1","B","14","B","6.1","C",," ","A","18","X500","Partially Accessible","http://schools.nyc.gov/SchoolPortals/07/X500/default.htm","2","Bronx","718-402-5640","533","06,07,08,09,10,11,12,SE",," ","-1"," Health Professions","600 SAINT ANN'S AVENUE
Bronx, NY 10455
(40.814554, -73.912403)"
"10X439","10","Bronx High School for Law and Community Service","Bronx","10458","Michael Barakat","HS","High School","1.65","C","51.5","15.8","22.9","D","10","C","7.8","C","5","C","D","288","X439","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X439/default.htm","2","Bronx","718-733-5274","429","09,10,11,12,SE",," ","-1"," Law & Government","500 EAST FORDHAM ROAD
Bronx, NY 10458
(40.859702, -73.887589)"
"10X306","10","P.S. 306","Bronx","10453","Darryl Harrington","EMS","Elementary","65.973299999999995","C","43.7","22.62","24.6","C","9.5","C","6.3","C",," ","C","255","X306","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X306/default.htm","2","Bronx","718-583-5355","731","0K,01,02,03,04,05,SE",," ","0"," ","40 WEST TREMONT AVENUE
Bronx, NY 10453
(40.851798, -73.910363)"
"11X087","11","P.S. 087 Bronx","Bronx","10466","Donna Anaman","EMS","Elementary","52.91","C","41.3","18.36","25.5","C","7.2","D","6.4","C",," ","C","338","X087","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X087/default.htm","2","Bronx","718-324-5188","610","0K,01,02,03,04,05,SE",," ","0"," ","1935 BUSSING AVENUE
Bronx, NY 10466
(40.895082, -73.846063)"
"09X454","9","SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHO","Bronx","10456","Dr. Patrick Awosogba","EMS","Middle","2.3704000000000001","A","65.7","75.69","37.700000000000003","B","14.3","B","9.6","B",," ",".","0"," "," "," ","0"," "," ","0"," ",," ","0"," ","250 E 164th St
Bronx, NY 10456
(40.828356, -73.917243)"
"11X111","11","P.S. 111 Seton Falls","Bronx","10466","Ava Fullenweider","EMS","Elementary","63.010100000000001","D","33.5","6.89","22.1","C","3.4","F","4.0999999999999996","D",," ","C","346","X111","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X111/default.htm","2","Bronx","718-881-2418","689","PK,0K,01,02,03,04,05,SE",," ","0"," ","3740 BAYCHESTER AVENUE
Bronx, NY 10466
(40.884355, -73.839263)"
"09X313","9","I.S. 313 School of Leadership Development","Bronx","10457","Lauren Wilkins","EMS","Middle","2.21","C","48.5","32.6","31.2","B","9.1","C","4.9000000000000004","D",," ","B","159","X313","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/09/X313/default.htm","2","Bronx","718-583-1736","431","06,07,08,SE",," ","0"," ","1600 WEBSTER AVENUE
Bronx, NY 10457
(40.840523, -73.904343)"
"12X195","12","P.S. 195","Bronx","10472","Andrew Kavanagh","EMS","Elementary","65.204400000000007","C","40.799999999999997","17.54","21.5","C","9.5","C","7.4","B",," ","C","371","X195","Not Accessible","http://schools.nyc.gov/SchoolPortals/12/X195/default.htm","2","Bronx","718-861-4461","885","PK,0K,01,02,03,04,05,SE",," ","0"," ","1250 WARD AVENUE
Bronx, NY 10472
(40.830788, -73.877273)"
"07X527","7","Bronx Leadership Academy II High School","Bronx","10451","Katherine Callaghan","HS","High School","1.71","C","57.2","27.7","28.1","C","11.1","C","7.7","C","4.5","C","B","29","X527","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/07/X527/default.htm","2","Bronx","718-292-7171","514","09,10,11,12,SE",,"http://www.BronxleadershipAcademy2.org","-1"," Science & Math","730 CONCOURSE VILLAGE WEST
Bronx, NY 10451
(40.822772, -73.923439)"
"10X344","10","Ampark Neighborhood","Bronx","10463","Elizabeth LopezTowey","EMS","Elementary","34.627800000000001","C","47.5","33.93","24.1","C","17.100000000000001","A","4.7","D",," ",".","273","X344"," ","http://schools.nyc.gov/SchoolPortals/10/X344/default.htm","2","Bronx","718-548-3451","296","0K,01,02,03,04,05",," ","0"," ","3961 HILLMAN AVENUE
Bronx, NY 10463
(40.883022, -73.891672)"
"12X102","12","P.S. 102 Joseph O. Loretan","Bronx","10460","Tanyua Trezevantte","EMS","Elementary","62.255299999999998"," ","0","0","0"," ","0"," ","0"," ",," ","C","376","X102","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/12/X102/default.htm","2","Bronx","718-792-4003","247","04,05,SE",," ","0"," ","1827 ARCHER STREET
Bronx, NY 10460
(40.838144, -73.866048)"
"10X091","10","P.S. 091 Bronx","Bronx","10453","Meridith Struhl Nasjlett","EMS","Elementary","66.6066","B","53.1","48.2","30.9","B","14.4","B","4.7","D",," ","B","229","X091","Not Accessible","http://schools.nyc.gov/SchoolPortals/10/X091/default.htm","2","Bronx","718-584-5805","681","0K,01,02,03,04,05,SE",," ","0"," ","2200 AQUEDUCT AVENUE
Bronx, NY 10453
(40.85823, -73.907848)"
"09X232","9","I.S. 232","Bronx","10453","Neifi Acosta","EMS","Middle","2.1861999999999999","A","73.900000000000006","87.02","45.6","A","14.6","B","7.9","B",," ","A","158","X232","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X232/default.htm","2","Bronx","718-583-7007","516","06,07,08,SE",," ","0"," ","1700 MACOMBS ROAD
Bronx, NY 10453
(40.849726, -73.915756)"
"08X140","8","P.S. X140 The Eagle School","Bronx","10456","Paul Cannon","EMS","Elementary","63.734000000000002","C","42","19.670000000000002","24.1","C","9","C","6.3","C",," ","C","101","X140","Not Accessible","http://schools.nyc.gov/SchoolPortals/08/X140/default.htm","2","Bronx","718-585-1205","658","PK,0K,01,02,03,04,05,SE",," ","0"," ","916 EAGLE AVENUE
Bronx, NY 10456
(40.823456, -73.907821)"
"09X414","9","Jonathan Levin High School for Media and Communications","Bronx","10457","Nasib Hoxha","HS","High School","1.35","D","40.299999999999997","3.4","21.7","F","5.6","F","7.8","C","3.3","F","C","168","X414","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/09/X414/default.htm","2","Bronx","718-992-3709","379","09,10,11,12,SE",,"http://www.jonathanlevinhs.org","-1"," Film/Video","240 EAST 172 STREET
Bronx, NY 10457
(40.839295, -73.911384)"
"10X243","10","West Bronx Academy for the Future","Bronx","10458","Wilper Morales","HS","High School","1.85","C","56.2","25.1","28.6","C","10.1","C","6.5","D","5.3","C","C","231","X243","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X243/default.htm","2","Bronx","718-563-7139","616","06,07,08,09,10,11,12,SE",,"http://www.westbronxacademy.org","-1"," Humanities & Interdisciplinary","500 EAST FORDHAM ROAD
Bronx, NY 10458
(40.859702, -73.887589)"
"10X459","10","EAST FORDHAM ACADEMY FOR THE ARTS","Bronx","10468","Tanicia Williams","EMS","Middle","2.1953","C","47.9","31.49","25.1","C","12.5","C","7","C",," ",".","213","X459"," ","http://schools.nyc.gov/SchoolPortals/10/X459/default.htm","2","Bronx","718-220-4185","305","06,07,08,SE",," ","0"," ","120 EAST 184 STREET
Bronx, NY 10468
(40.859708, -73.899882)"
"10X080","10","J.H.S. 080 The Mosholu Parkway","Bronx","10467","Lovey MaziqueRivera","EMS","Middle","2.0825","B","60.4","61.6","33.6","B","16.2","B","6.2","C",," ","B","267","X080","Partially Accessible","http://schools.nyc.gov/SchoolPortals/10/X080/default.htm","2","Bronx","718-405-6300","682","06,07,08,SE",," ","0"," ","149 EAST MOSHOLU PKWY
Bronx, NY 10467
(40.87683, -73.881236)"
"11X272","11","Globe School for Environmental Research","Bronx","10467","Matthew Angell","EMS","Middle","2.3281999999999998","C","39.700000000000003","14.92","21.2","D","10.3","C","5.5","C",," ","D","313","X272","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X272/default.htm","2","Bronx","718-994-1395","353","06,07,08,SE",," ","0"," ","3710 BARNES AVENUE
Bronx, NY 10467
(40.880634, -73.860155)"
"09X109","9","P.S. 109 Sedgwick","Bronx","10453","Amanda Blatter","EMS","Elementary","67.790999999999997","B","61.8","69.34","32.700000000000003","B","17.399999999999999","A","9.1999999999999993","B",," ","A","198","X109","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X109/default.htm","2","Bronx","718-583-8878","837","PK,0K,01,02,03,04,05,SE",," ","0"," ","1771 POPHAM AVENUE
Bronx, NY 10453
(40.851707, -73.91892)"
"10X085","10","P.S. 085 Great Expectations","Bronx","10458","Ted Husted","EMS","Elementary","71.307900000000004","B","50.6","41.64","32.700000000000003","B","6","F","7.8","B",," ","C","290","X085","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X085/default.htm","2","Bronx","718-584-5275","1053","0K,01,02,03,04,05,SE",," ","0"," ","2400 MARION AVENUE
Bronx, NY 10458
(40.858659, -73.894685)"
"11X415","11","Christopher Columbus High School","Bronx","10469","Lisa Fuentes","HS","High School","1.24"," ","0","0","0"," ","0"," ","0"," ",," ","D","308","X415","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/11/X415/default.htm","2","Bronx","718-944-3400","478","09,10,11,12,SE",," ","0"," ","925 ASTOR AVENUE
Bronx, NY 10469
(40.85964, -73.860743)"
"12X691","12","Bronx Little School","Bronx","10460","Janice Gordon","EMS","Elementary","56.504800000000003","B","53.4","49.02","32.700000000000003","B","10.8","C","6.5","C",," ","C","424","X691","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/12/X691/default.htm","2","Bronx","718-792-2650","327","PK,0K,01,02,03,04,05,SE",," ","0"," ","1827 ARCHER STREET
Bronx, NY 10460
(40.838144, -73.866048)"
"12X057","12","P.S. 057 Crescent","Bronx","10457","Edsel Philip","EMS","Elementary","66.177800000000005","C","42.6","20.82","19.899999999999999","D","16.3","A","4.2","D",," ","B","383","X057","Not Accessible","http://schools.nyc.gov/SchoolPortals/12/X057/default.htm","2","Bronx","718-367-9446","522","PK,0K,01,02,03,04,05,SE",," ","0"," ","2111 CROTONA AVENUE
Bronx, NY 10457
(40.848616, -73.888445)"
"09X260","9","Bronx Center for Science and Mathematics","Bronx","10456","Edward Tom","HS","High School","2.64","A","80.900000000000006","91","40.5","A","15.9","A","11.1","A","9","A","B","155","X260","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X260/default.htm","2","Bronx","718-992-7089","469","09,10,11,12,SE",,"http://www.bcsmschool.com","-1"," Science & Math","1363 FULTON AVENUE
Bronx, NY 10456
(40.833875, -73.902818)"
"08X048","8","P.S. 048 Joseph R. Drake","Bronx","10474","Roxanne Cardona","EMS","Elementary","70.779399999999995","A","67.8","81.8","39.700000000000003","A","16.5","A","7.4","B",," ","B","99","X048","Not Accessible","http://schools.nyc.gov/SchoolPortals/08/X048/default.htm","2","Bronx","718-589-4312","830","PK,0K,01,02,03,04,05,SE",," ","0"," ","1290 SPOFFORD AVENUE
Bronx, NY 10474
(40.814391, -73.886875)"
"07X154","7","P.S. 154 Jonathan D. Hyatt","Bronx","10454","Marsha Elliott","EMS","Elementary","64.836699999999993","F","25.5","2.13","15.8","D","4.5","F","2.8","F",," ","C","20","X154","Not Accessible","http://schools.nyc.gov/SchoolPortals/07/X154/default.htm","2","Bronx","718-292-4742","529","PK,0K,01,02,03,04,05,SE",," ","0"," ","333 EAST 135 STREET
Bronx, NY 10454
(40.8081, -73.925956)"
"10X213","10","Bronx Engineering and Technology Academy","Bronx","10463","Karalyne Sperling","HS","High School","1.73","B","66.599999999999994","55.7","28.4","C","14.9","A","7.4","C","7.3","A","A","218","X213","Not Accessible","http://schools.nyc.gov/SchoolPortals/10/X213/default.htm","2","Bronx","718-563-6678","421","09,10,11,12,SE",," ","-1"," Engineering","99 TERRACE VIEW AVENUE
Bronx, NY 10463
(40.87707, -73.912617)"
"09X239","9","Urban Assembly Academy for History and Citizenship for Young Men, The","Bronx","10457","Avis Terrell","HS","High School","1.06"," ","0","0","0"," ","0"," ","0"," ",," ","F","146","X239","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/09/X239/default.htm","2","Bronx","718-293-6768","83","10,11,12,SE",," ","0"," ","240 EAST 172 STREET
Bronx, NY 10457
(40.839295, -73.911384)"
"12X242","12","Mott Hall V","Bronx","10472","Peter Oroszlany","HS","High School","2.25"," ","0","0","0"," ","0"," ","0"," ",," "," ","390","X242","Not Accessible","http://schools.nyc.gov/SchoolPortals/12/X242/default.htm","2","Bronx","718-620-8160","574","06,07,08,09,10,11,SE",,"http://www.MottHallV.org","-1"," Science & Math","1551 EAST 172ND STREET
Bronx, NY 10472
(40.831268, -73.878949)"
"07X029","7","P.S./M.S. 029 Melrose School","Bronx","10451","Meredith Gotlin","EMS","K8","61.360599999999998","C","42","18.13","23.3","C","8.9","D","7.1","C",," ","C","57","X029","Not Accessible","http://schools.nyc.gov/SchoolPortals/07/X029/default.htm","2","Bronx","718-292-3785","724","PK,0K,01,02,03,04,05,06,07,08,SE",," ","0"," ","758 COURTLANDT AVENUE
Bronx, NY 10451
(40.821897, -73.917046)"
"10X225","10","Theatre Arts Production Company School","Bronx","10457","Lynn Passarella","HS","High School","2.38","B","63","43.8","30.2","C","16.899999999999999","A","6.7","D","6.3","B"," ","207","X225","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X225/default.htm","2","Bronx","718-584-0832","575","06,07,08,09,10,11,12,SE",,"http://www.tapconyc.org","-1"," Performing Arts","2225 WEBSTER AVENUE
Bronx, NY 10457
(40.854655, -73.897036)"
"10X284","10","Bronx School of Law and Finance","Bronx","10463","Evan Schwartz","HS","High School","1.97","B","59.6","34.5","32.200000000000003","B","12","B","7.1","C","4.3","D","B","236","X284","Not Accessible","http://schools.nyc.gov/SchoolPortals/10/X284/default.htm","2","Bronx","718-561-0113","426","09,10,11,12,SE",,"http://www.LawandFinance.org","-1"," Law & Government","99 TERRACE VIEW AVENUE
Bronx, NY 10463
(40.87707, -73.912617)"
"10X003","10","P.S. 3 Raul Julia Micro Society","Bronx","10457","Denise Brown","EMS","K8","61.109900000000003","C","44","25","24.2","C","12.4","C","4.0999999999999996","F",," ","A","257","X003","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X003/default.htm","2","Bronx","718-584-1899","367","PK,0K,01,02,03,04,05,06,07,08,SE",," ","0"," ","2100 LAFONTAINE AVENUE
Bronx, NY 10457
(40.849906, -73.892265)"
"11X189","11","Cornerstone Academy for Social Action","Bronx","10475","James Bellon","EMS","Elementary","57.967300000000002","D","35.5","9.67","21.2","D","5.8","F","6.6","C",," ","F","310","X189","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/11/X189/default.htm","2","Bronx","718-794-6160","382","PK,0K,01,02,03,04,05,SE",," ","0"," ","3441 STEENWICK AVENUE
Bronx, NY 10475
(40.882742, -73.830616)"
"09X170","9","P.S. 170","Bronx","10452","Nancy Ramos","EC","K2","59.6252","B","41.5","0","12.1","C","13.5","C","12.9","A",," ","B","129","X170","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/09/X170/default.htm","2","Bronx","718-583-0662","276","0K,01,02,SE",," ","0"," ","1598 TOWNSEND AVENUE
Bronx, NY 10452
(40.844538, -73.913419)"
"08X305","8","Pablo Neruda Academy for Architecture and World Studies","Bronx","10473","Sabrina Cook","HS","High School","1.32","B","67.8","60","33.700000000000003","B","11.3","C","10.1","B","4.2","D","B","68","X305","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/08/X305/default.htm","2","Bronx","718-824-1682","350","09,10,11,12,SE",,"http://www.pablonerudaacademy.org","-1"," Architecture","1980 LAFAYETTE AVENUE
Bronx, NY 10473
(40.822326, -73.855957)"
"11X076","11","P.S. 076 The Bennington School","Bronx","10469","Louise Sedotto","EMS","Elementary","53.614199999999997","C","45.4","26.23","24.1","C","12.1","C","6.6","C",," ","A","335","X076","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X076/default.htm","2","Bronx","718-882-8865","1066","0K,01,02,03,04,05,SE",," ","0"," ","900 ADEE AVENUE
Bronx, NY 10469
(40.86912, -73.860922)"
"10X008","10","P.S. 008 Issac Varian","Bronx","10458","Rosa Maria Peralta","EMS","Elementary","60.7288","A","65.8","78.03","35.4","B","16.2","A","11.1","A",," ","B","216","X008","Not Accessible","http://schools.nyc.gov/SchoolPortals/10/X008/default.htm","2","Bronx","718-584-3043","1212","0K,01,02,03,04,05,SE",," ","0"," ","3010 BRIGGS AVENUE
Bronx, NY 10458
(40.872244, -73.883336)"
"11X194","11","PS/MS 194","Bronx","10462","Rosa SifuentesRosado","EMS","K8","46.387","A","64.5","76.25","39.700000000000003","A","14","B","7.1","C",," ","B","360","X194","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/11/X194/default.htm","2","Bronx","718-892-5270","1395","0K,01,02,03,04,05,06,07,08,SE",," ","0"," ","2365 WATERBURY AVE
Bronx, NY 10462
(40.834878, -73.846017)"
"07X221","7","South Bronx Preparatory: A College Board School","Bronx","10454","Ellen Reddon Flanagan","HS","High School","2.04","A","84.3","94.4","42.2","A","19.100000000000001","A","10","B","6","B","A","45","X221","Not Accessible","http://schools.nyc.gov/SchoolPortals/07/X221/default.htm","2","Bronx","718-292-2211","639","06,07,08,09,10,11,12,SE",,"http://www.southbronxprep.net","-1"," Humanities & Interdisciplinary","360 EAST 145 STREET
Bronx, NY 10454
(40.813982, -73.921021)"
"09X204","9","P.S. 204 Morris Heights","Bronx","10453","Marcy Glattstein","EMS","Elementary","64.9602","A","79.8","96.07","38.700000000000003","B","22.7","A","13.6","A",," ","A","132","X204","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X204/default.htm","2","Bronx","718-960-9520","528","PK,0K,01,02,03,04,05,SE",," ","0"," ","1780 DR. MARTIN LUTHER KING JR. BLVD
Bronx, NY 10453
(40.850088, -73.915404)"
"09X042","9","P.S. 042 Claremont","Bronx","10457","Patricia Rigot Kulow","EMS","Elementary","69.742400000000004","C","40.700000000000003","17.21","19","D","10.6","C","7.5","B",," ","A","183","X042","1st Floor Only Accessible","http://schools.nyc.gov/SchoolPortals/09/X042/default.htm","2","Bronx","718-583-7366","468","PK,0K,01,02,03,04,05,SE",," ","0"," ","1537 WASHINGTON AVENUE
Bronx, NY 10457
(40.838416, -73.902905)"
"11X545","11","Bronx Aerospace High School","Bronx","10467","Barbara Kirkweg","HS","High School","1.55","A","78","85.9","36.799999999999997","B","16.899999999999999","A","7.5","C","8.1999999999999993","A"," ","298","X545","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X545/default.htm","2","Bronx","718-696-6010","410","09,10,11,12,SE",," ","-1"," Communications","800 EAST GUN HILL ROAD
Bronx, NY 10467
(40.875163, -73.861653)"
"09X218","9","P.S./I.S. 218 Rafael Hernandez Dual Language Mag","Bronx","10452","Leticia Rosario","EMS","K8","59.376199999999997","C","46.4","30.63","16.899999999999999","F","15.1","B","10.9","A",," ","A","0"," "," "," ","0"," "," ","0"," ",," ","0"," ","1220 GERARD AVENUE
Bronx, NY 10452
(40.835679, -73.919565)"
"10X549","10","Discovery High School","Bronx","10468","Rolando Rivera","HS","High School","1.67","A","76.599999999999994","82.8","41.2","A","12","B","10.9","A","7.3","A","A","214","X549","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X549/default.htm","2","Bronx","718-733-3872","555","09,10,11,12,SE",,"http://www.discoveryhs.org","-1"," Humanities & Interdisciplinary","2780 RESERVOIR AVENUE
Bronx, NY 10468
(40.870638, -73.897705)"
"12X692","12","Monroe Academy for Visual Arts & Design","Bronx","10472","Richard J. Massel","HS","High School","1.53","C","57.1","27.9","33.200000000000003","B","8.8000000000000007","D","6.6","D","2.9","F","A","391","X692","Not Accessible","http://schools.nyc.gov/SchoolPortals/12/X692/default.htm","2","Bronx","718-860-8160","479","09,10,11,12,SE",," ","-1"," Visual Art & Design","1300 BOYNTON AVENUE
Bronx, NY 10472
(40.831291, -73.878833)"
"09X011","9","P.S. 011 Highbridge","Bronx","10452","Elizabeth Hachar","EMS","Elementary","66.667400000000001","B","55.9","55.57","30.7","B","10.4","C","11.2","A",," ","B","179","X011","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/09/X011/default.htm","2","Bronx","718-681-7553","764","0K,01,02,03,04,05,SE",," ","0"," ","1257 OGDEN AVENUE
Bronx, NY 10452
(40.839148, -73.925881)"
"09X132","9","P.S. 132 Garret A. Morgan","Bronx","10456","Anissa Chalmers","EMS","Elementary","69.203400000000002","D","33.4","6.56","22.2","C","5.6","F","2.2999999999999998","F",," ","B","126","X132","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/09/X132/default.htm","2","Bronx","718-681-6455","508","0K,01,02,03,04,05,SE",," ","0"," ","1245 WASHINGTON AVENUE
Bronx, NY 10456
(40.831892, -73.906565)"
"09X241","9","Urban Assembly School for Applied Math and Scien","Bronx","10457","Kenneth Baum","EMS","Middle","2.5667","B","61","63.81","32.6","B","16.600000000000001","A","8.3000000000000007","B",," ","B","0"," "," "," ","0"," "," ","0"," ",," ","0"," ","1595 BATHGATE AVENUE
Bronx, NY 10457
(40.839491, -73.901765)"
"09X058","9","P.S. 058","Bronx","10457","Velma Gunn","EMS","Elementary","69.627300000000005","C","45.7","28.03","27.9","C","9.3000000000000007","C","4.0999999999999996","D",," ","C","186","X058","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X058/default.htm","2","Bronx","718-583-6866","466","0K,01,02,03,04,05,06,SE",," ","0"," ","459 EAST 176 STREET
Bronx, NY 10457
(40.846177, -73.899079)"
"10X056","10","P.S. 056 Norwood Heights","Bronx","10467","Priscilla Sheeran","EMS","Elementary","49.166899999999998","A","71.7","88.2","41.7","A","16.100000000000001","A","9.6999999999999993","A",," ","A","243","X056","Not Accessible","http://schools.nyc.gov/SchoolPortals/10/X056/default.htm","2","Bronx","718-405-6330","690","0K,01,02,03,04,05,SE",," ","0"," ","341 EAST 207 STREET
Bronx, NY 10467
(40.875481, -73.874889)"
"10X254","10","I.S. 254","Bronx","10458","Wilford Hemans","EMS","Middle","2.1463999999999999","B","62.8","69.06","37.700000000000003","B","13.5","B","6.4","C",," ","A","274","X254","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X254/default.htm","2","Bronx","718-220-8700","476","06,07,08,SE",," ","0"," ","2452 WASHINGTON AVENUE
Bronx, NY 10458
(40.85897, -73.890081)"
"12X316","12","Kappa III","Bronx","10460","Elisa Alvarez","EMS","Middle","2.4266000000000001","B","64.5","73.2","31.6","B","18.5","A","11.5","A",," ","A","394","X316","Not Accessible","http://schools.nyc.gov/SchoolPortals/12/X316/default.htm","2","Bronx","718-561-3580","325","06,07,08,SE",," ","0"," ","2055 MAPES AVENUE
Bronx, NY 10460
(40.845716, -73.886313)"
"10X209","10","P.S. 209","Bronx","10458","Anne Keegan","EC","K2","67.472200000000001","A","60.8","0","22","B","20.3","A","14.4","A",," ","A","232","X209","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X209/default.htm","2","Bronx","718-364-0085","265","PK,0K,01,02,SE",," ","0"," ","313 EAST 183RD STREET
Bronx, NY 10458
(40.856832, -73.897625)"
