"calclocation","name","address","city","state","zip","formated_phone","status","icon","type"
"36.90336000,-104.43915000","322526 RATON DIALYSIS (DCI)","900 S SIXTH ST","RATON","NM","87740","Please call patient admission line","open","small_green","Dialysis Center"
"35.66019200,-105.95494500","322538 SANTA FE HOME (FMC)","2100 CALLE DE LA VUELTA, Suite A101","SANTA FE","NM","87505","Please call patient admission line","open","small_green","Dialysis Center"
"35.48031000,-106.31259400","322539 KEWA PUEBLO (DCI)","85 W HIGHWAY 22","KEWA PUEBLO","NM","87052","Please call patient admission line","open","small_green","Dialysis Center"
"35.53498300,-108.73794900","322554- SOLID ROCK DIALYSIS, LLC","1580 STATE RD 264","GALLUP","NM","87301","Please call patient admission line","open","small_green","Dialysis Center"
"40.77095500,-111.84075000","462320 PRIMARY CHILDREN'S DIALYSIS CENTER","81 NORTH MARIO CAPECCHI DR","SALT LAKE CITY","UT","84113","Please call patient admission line","open","small_green","Dialysis Center"
"41.25499600,-110.97032400","533501 EVANSTON REGIONAL HOSPITAL/DIALYSIS","112 YELLOWCREEK RD","EVANSTON","WY","82930","Please call patient admission line","open","small_green","Dialysis Center"
"43.60041900,-116.59003300","NAMPA DIALYSIS CENTER","846 PARKCENTRE WAY","NAMPA","ID","83651","Please call patient admission line","open","small_green","Dialysis Center"
"42.59103300,-114.48612700","MAGIC VALLEY KIDNEY CENTER","350 N HAVEN DR STE 100","TWIN FALLS","ID","83301","Please call patient admission line","open","small_green","Dialysis Center"
"44.02408200,-116.92470100","DaVita Fruitland Dialysis","815 NW 13TH ST","FRUITLAND","ID","83619","Please call patient admission line","open","small_green","Dialysis Center"
"48.11552200,-105.18970100","FT PECK TRIBAL DIALYSIS UNIT","107 ""H"" ST E","POPLAR","MT","59255","Please call patient admission line","open","small_green","Dialysis Center"
"45.75665600,-108.62323000","DCI  BIG SKY","720 Saint Mary Way","Billings","MT","59106","Please call patient admission line","open","small_green","Dialysis Center"
"47.68509700,-114.12717400","FRESENIUS MEDICAL CARE POLSON","305 RIDGEWATER DR","POLSON","MT","59860","Please call patient admission line","open","small_green","Dialysis Center"
"47.68478000,-114.12618300","DCI POLSON","303 RIDGEWATER DR","POLSON","MT","59860","Please call patient admission line","open","small_green","Dialysis Center"
"45.64395000,-118.68626800","BLUE MOUNTAIN KIDNEY CENTER","72556 COYOTE RD","PENDLETON","OR","97801","Please call patient admission line","open","small_green","Dialysis Center"
"46.27105300,-119.18003500","MID-COLUMBIA KIDNEY CENTER","6825 BURDEN BLVD STE A","PASCO","WA","99301","Please call patient admission line","open","small_green","Dialysis Center"
"48.55822600,-117.92316600","DaVita Echo Valley Dialysis","198 PONDEROSA RD","COLVILLE","WA","99114","Please call patient admission line","open","small_green","Dialysis Center"
"38.27001600,-121.96370800","DAVID GRANT MEDICAL CENTER","101 Bodin Cir","Fairfield","CA","94535","Please call patient admission line","open","small_green","Dialysis Center"
"37.32244100,-121.97907000","Satellite Dialysis Stevens Creek","4360-A Stevens Creek Blvd","SAN JOSE","CA","95129","Please call patient admission line","open","small_green","Dialysis Center"
"37.88294000,-121.28276300","SAN JOAQUIN GENERAL HOSPITAL DIALYSIS CENTER","7783 SOUTH FREEDOM ROAD","FRENCH CAMP","CA","95231","Please call patient admission line","open","small_green","Dialysis Center"
"20.88513400,-156.49124900","Fresenius Kidney Care Maui Ckd","105 MAUI LANI PARKWAY","WAILUKU","HI","96793","Please call patient admission line","open","small_green","Dialysis Center"
"21.08972300,-157.01941400","MOLOKAI DIALYSIS FACILITY","28 KAMOI STREET SUITE 400","KAUNAKAKAI","HI","96748","Please call patient admission line","open","small_green","Dialysis Center"
"38.65100200,-121.50416100","NATOMAS DIALYSIS","30 G0LDENLAND COURT BUILDING G","SACRAMENTO","CA","95834","Please call patient admission line","open","small_green","Dialysis Center"
"36.73405300,-120.05885600","KERMAN DIALYSIS CENTER, LLC","14945 WEST WHITEBRIDGE AVENUE","KERMAN","CA","93630","Please call patient admission line","open","small_green","Dialysis Center"
"34.17270500,-118.29707500","DaVita Glendale Heights","6850 Dan Fernando Rd","Glendale","CA","91201","Please call patient admission line","open","small_green","Dialysis Center"
"34.69079300,-118.16317500","DaVita-Antelope Valley Dialysis","1759 W. Avenue J, Suite 102","Lancaster","CA","93534","Please call patient admission line","open","small_green","Dialysis Center"
"33.92731600,-117.56197400","DaVita-Norco Dialysis Center","1901 Town and Country Drive, Suite 100","Norco","CA","92860","Please call patient admission line","open","small_green","Dialysis Center"
"34.02709800,-118.25568800","DaVita-Carabello Dialysis Center","757 E. Wahington Blvd.","Los Angeles","CA","90021","Please call patient admission line","open","small_green","Dialysis Center"
"36.07851000,-119.03596500","Dialysis Center of Porterville, LLC","841 & 847 W. Henderson Ave.","PORTERVILLE","CA","93257","Please call patient admission line","open","small_green","Dialysis Center"
"38.75696900,-90.23950500","Chambers Dialysis","10241 Lewis & Clark Boulevard","SAINT LOUIS","MO","63136","Please call patient admission line","open","small_green","Dialysis Center"
"39.82174300,-75.88899000","DaVita Jennersville Dialysis Center","1011 West Baltimore Pike, Suite 107","West Grove","PA","19390","Please call patient admission line","open","small_green","Dialysis Center"
"39.44024900,-80.16906900","FMC - FAIRMONT","2231 LANDING LANE","Pleasant Valley","WV","26554","Please call patient admission line","open","small_green","Dialysis Center"
"30.83562900,-83.98292900","Fresenius Kidney Care Thomasville","300 W JACKSON STREET","THOMASVILLE","GA","31792","Please call patient admission line","open","small_green","Dialysis Center"
"34.48543500,-84.92103000","Fresenius Kidney Care Gordon County","857 CURTIS PKWY SE","CALHOUN","GA","30701","Please call patient admission line","open","small_green","Dialysis Center"
"34.36187800,-80.06222500","DaVita Harts Dialysis","1015 S. 4th Street","HARTSVILLE","SC","29550","Please call patient admission line","open","small_green","Dialysis Center"
"33.85110500,-87.28205500","DaVita Walker County Dialysis","260 6th Avenue Northwest","JASPER","AL","35504","Please call patient admission line","open","small_green","Dialysis Center"
"31.96505900,-89.29086400","BAY SPRINGS DIALYSIS","14 BAY AVENUE","BAY SPRINGS","MS","39422","Please call patient admission line","open","small_green","Dialysis Center"
"42.26336800,-84.75199300","OAKLAWN DIALYSIS CENTER OF ALBION, LLC","350 B DR N","ALBION","MI","49224","Please call patient admission line","open","small_green","Dialysis Center"
"30.54324700,-92.07109800","DCI - OPELOUSAS","927 E PRUDHOMME ST","OPELOUSAS","LA","70570","Please call patient admission line","open","small_green","Dialysis Center"
"40.39444200,-104.71682800","062510 GREELEY DIALYSIS (FMC)","2343 W 27TH ST STE 503","GREELEY","CO","80634","Please call patient admission line","open","small_green","Dialysis Center"
"39.25213000,-114.88328100","292550 SANDERLING DIALYSIS CENTER","701 E 15TH ST","ELY","NV","89301","Please call patient admission line","open","small_green","Dialysis Center"
"35.08452500,-108.79867000","322535 RED ROCKS DIALYSIS - ZUNI","301 N B St","ZUNI","NM","87327","Please call patient admission line","open","small_green","Dialysis Center"
"45.84577400,-119.31222000","HERMISTON COMMUNITY DIALYSIS CENTER","1155 WEST LINDA AVE SUITE A","HERMISTON","OR","97838","Please call patient admission line","open","small_green","Dialysis Center"
"41.65073800,-87.85347400","DaVita Palos Park Dialysis","13155 S. LAGRANGE ROAD","ORLAND PARK","IL","60462","Please call patient admission line","open","small_green","Dialysis Center"
"29.53790100,-95.52900500","DaVita Sienna Plantation Dialysis","9340 HIGHWAY 6 STE 400","MISSOURI CITY","TX","77459","Please call patient admission line","open","small_green","Dialysis Center"
"32.49865800,-87.84219000","DaVita White Bluff Dialysis","505 Highway 80 W, Suite F","DEMOPOLIS","AL","36732","Please call patient admission line","open","small_green","Dialysis Center"
"17.98602300,-66.66255000","FMC Ponce Centro","7309 CALLE RAMON POWER","PONCE","PR","717","Please call patient admission line","open","small_green","Dialysis Center"
"40.18385600,-79.85364200","FRESENIUS KIDNEY CARE - DONORA","470 Galiffa Drive","Donora","PA","15033","Please call patient admission line","open","small_green","Dialysis Center"
"40.40227400,-79.59787800","FRESENIUS KIDNEY CARE - MURRYSVILLE","20 Wesco Drive","Export","PA","15632","Please call patient admission line","open","small_green","Dialysis Center"
"41.78403800,-76.44649700","BIO MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.","603 William Street","Towanda","PA","18848","Please call patient admission line","open","small_green","Dialysis Center"
"30.86500800,-83.29361700","DaVita Oak Street Dialysis","2704 N OAK STREET BUILDING H","VALDOSTA","GA","31602","Please call patient admission line","open","small_green","Dialysis Center"
"34.95016500,-85.26508100","DCI FORT OGLETHORPE","201 THOMAS ROAD","FORT OGLETHORPE","GA","30742","Please call patient admission line","open","small_green","Dialysis Center"
"35.55955700,-77.38914400","Fresenius Kidney Care Captains Cove","565 Regency Blvd","Winterville","NC","28590","Please call patient admission line","open","small_green","Dialysis Center"
"33.95010200,-80.92959500","FRESENIUS MEDICAL CARE LOWER RICHLAND","1840 PINEVIEW DRIVE","COLUMBIA","SC","29209","Please call patient admission line","open","small_green","Dialysis Center"
"30.43187700,-81.66643100","DaVita Dunn Avenue Dialysis","1215 DUNN AVE #8","JACKSONVILLE","FL","32218","Please call patient admission line","open","small_green","Dialysis Center"
"36.55114300,-82.51712500","DCI Kingsport","2008 BROOKSIDE DR","KINGSPORT","TN","37660","Please call patient admission line","open","small_green","Dialysis Center"
"32.42481100,-87.05394300","FMC DALLAS COUNTY","200 SOUTH PARK PL","SELMA","AL","36701","Please call patient admission line","open","small_green","Dialysis Center"
"33.59202400,-88.66068300","RENAL CARE GROUP TUPELO, LLC","1612 WEST CHURCH HILL ROAD","WEST POINT","MS","39773","Please call patient admission line","open","small_green","Dialysis Center"
"35.70079500,-88.86033100","DaVita North Jackson Dialysis","217 STERLING FARMS DR","JACKSON","TN","38305","Please call patient admission line","open","small_green","Dialysis Center"
"36.29885600,-84.21760400","BIO-MEDICAL APPLICATIONS OF TENNESSEE, INC.","148 LAKE LN","Caryville","TN","37714","Please call patient admission line","open","small_green","Dialysis Center"
"38.04691900,-83.93944900","FMC - MT. STERLING","55 STERLING WAY","MOUNT STERLING","KY","40353","Please call patient admission line","open","small_green","Dialysis Center"
"38.05110500,-84.71603600","DAVITA - VERSAILLES DIALYSIS","480 LEXINGTON ROAD STE, E","VERSAILLES","KY","40383","Please call patient admission line","open","small_green","Dialysis Center"
"40.08848900,-84.22797400","DaVita Upper Valley Kidney Center","3190 NORTH COUNTY RD. 25 A","TROY","OH","45373","Please call patient admission line","open","small_green","Dialysis Center"
"44.28871700,-83.45433000","FMC - TAWAS BAY","1698 E HURON","EAST TAWAS","MI","48730","Please call patient admission line","open","small_green","Dialysis Center"
"41.01612900,-92.43583100","FMC - Ottumwa","1110 Quincy Ave. # 44","OTTUMWA","IA","52501","Please call patient admission line","open","small_green","Dialysis Center"
"38.87951300,-91.96500100","Dialysis Clinic, Inc - Fulton","2613 FAIRWAY DR SUITE E","FULTON","MO","65251","Please call patient admission line","open","small_green","Dialysis Center"
"30.64139000,-92.41648500","FMCNA - DIALYSIS SERVICES-MAMOU","801 POINCIANA AVE","MAMOU","LA","70554","Please call patient admission line","open","small_green","Dialysis Center"
"35.36851500,-96.91108000","FMCNA - SHAWNEE","3807 N HARRISON","SHAWNEE","OK","74804","Please call patient admission line","open","small_green","Dialysis Center"
"36.02929300,-96.10047900","DAVITA - SAPULPA DIALYSIS","9647 RIDGEVIEW ST","TULSA","OK","74131","Please call patient admission line","open","small_green","Dialysis Center"
"26.15115700,-97.97909500","WESLACO RENAL CENTER","910 UTAH","WESLACO","TX","78596","Please call patient admission line","open","small_green","Dialysis Center"
"27.71979100,-97.39230600","DAVITA COASTAL DIALYSIS","4300 2-2  S PADRE ISLAND DR","CORPUS CHRISTI","TX","78411","Please call patient admission line","open","small_green","Dialysis Center"
"30.22870700,-97.74506100","EL MILAGRO DIALYSIS CENTER","2800 S IH 35 SUITE 120","AUSTIN","TX","78704","Please call patient admission line","open","small_green","Dialysis Center"
"26.16465900,-97.68163800","HARLINGEN DIALYSIS","4302 SESAME DRIVE","HARLINGEN","TX","78550","Please call patient admission line","open","small_green","Dialysis Center"
"32.72359100,-96.83062100","OAK CLIFF DIALYSIS","2000 SOUTH LLEWELLYN","DALLAS","TX","75224","Please call patient admission line","open","small_green","Dialysis Center"
"29.38724800,-95.01985200","TEXAS CITY PD","13003 DELANY ST","LA MARQUE","TX","77568","Please call patient admission line","open","small_green","Dialysis Center"
"32.52022000,-97.34623900","USRC Burleson","265 SW John Jones Drive","BURLESON","TX","76028","Please call patient admission line","open","small_green","Dialysis Center"
"29.70022800,-95.55455200","DSI Chinatown Hemodialysis, LLC","7329 W Houston Parkway S, Suite 101B","HOUSTON","TX","77072","Please call patient admission line","open","small_green","Dialysis Center"
"29.70022800,-95.55455200","DSI Chinatown Home, LLC","7329 W Houston Parkway S","HOUSTON","TX","77072","Please call patient admission line","open","small_green","Dialysis Center"
"34.14740700,-114.30464200","032522 PARKER DIALYSIS CENTER (FMC)","AGENCY ROAD BLDG 173","PARKER","AZ","85344","Please call patient admission line","open","small_green","Dialysis Center"
"40.42219800,-104.72623300","DaVita Greeley Dialysis","2812 W 10TH ST","GREELEY","CO","80634","Please call patient admission line","open","small_green","Dialysis Center"
"40.08433100,-111.68482800","DaVita Mt. Nebo Dialysis","555 W SR 164","SALEM","UT","84653","Please call patient admission line","open","small_green","Dialysis Center"
"38.25678600,-122.64519100","FMC PETALUMA","715 SOUTH POINT BLVD., SUITE A","PETALUMA","CA","94954","Please call patient admission line","open","small_green","Dialysis Center"
"37.76647300,-122.39015400","PEDIATRIC DIALYSIS UNIT AT UCSF","1825 4th Street, Room M5209","SAN FRANCISCO","CA","94143","Please call patient admission line","open","small_green","Dialysis Center"
"20.88527400,-156.68152800","DaVita Rainbow Dialysis Lahaina","305 KEAWE STREET SUITE 503","LAHAINA","HI","96761","Please call patient admission line","open","small_green","Dialysis Center"
"37.34737700,-121.82441800","DaVita Eastridge Dialysis","3501 E CAPITOL EXPRESSWAY","SAN JOSE","CA","95122","Please call patient admission line","open","small_green","Dialysis Center"
"33.73946000,-118.00596100","FMC-RAI-Goldenwest-Westminster","15330 Goldenwest Street","Westminster","CA","92683","Please call patient admission line","open","small_green","Dialysis Center"
"25.68499400,-80.41381800","KIDNEY TREATMENT CENTER OF SOUTH FLORIDA","13500 N KENDALL DR #131","MIAMI","FL","33186","Please call patient admission line","open","small_green","Dialysis Center"
"33.07837400,-97.07892100","HIGHLAND VILLAGE DIALYSIS","2700 VILLAGE PKWY","HIGHLAND VILLAGE","TX","75077","Please call patient admission line","open","small_green","Dialysis Center"
"26.29749100,-98.15493300","DaVita Edinburg Citrus Grove Dialysis","404 S. Veterans Blvd, Ste D","EDINBURG","TX","78539","Please call patient admission line","open","small_green","Dialysis Center"
"35.53932300,-97.59730300","NEW DIRECTION HOME DIALYSIS","4334 NW EXPRESSWAY, STE 165","OKLAHOMA CITY","OK","73116","Please call patient admission line","open","small_green","Dialysis Center"
"39.03686400,-82.61987400","FMC - INDIAN HILLS","820 VETERANS DRIVE","JACKSON","OH","45640","Please call patient admission line","open","small_green","Dialysis Center"
"25.75066400,-80.23690500","JOHN CUNIO DIALYSIS CENTER","2561 CORAL WAY","MIAMI","FL","33145","Please call patient admission line","open","small_green","Dialysis Center"
"30.63140300,-87.90870500","DaVita Home Dialysis Options of Baldwin County PD","27880 N. MAIN ST, SUITE A","DAPHNE","AL","36526","Please call patient admission line","open","small_green","Dialysis Center"
"35.22538900,-114.03812700","032628 KINGMAN DIALYSIS CLINIC (FMC)","1721 Airway Ave","KINGMAN","AZ","86409","Please call patient admission line","open","small_green","Dialysis Center"
"41.29951600,-72.75688200","Shoreline Dialysis Center","34 EAST INDUSTRIAL ROAD","Branford","CT","6405","Please call patient admission line","open","small_green","Dialysis Center"
"42.17834500,-72.61201300","Chicopee Dialysis Center","I 391 Industrial Park","CHICOPEE","MA","1013","Please call patient admission line","open","small_green","Dialysis Center"
"42.18195000,-71.86534100","Auburn Health LLC","771 South Bridge Street","AUBURN","MA","1501","Please call patient admission line","open","small_green","Dialysis Center"
"42.77168900,-71.24394100","Bio-Medical Applications of New Hampshire Inc","19 Keewadin Drive Suite 1","SALEM","NH","3079","Please call patient admission line","open","small_green","Dialysis Center"
"40.73069500,-73.27628100","LONG ISLAND BAY SHORE DIALYSIS CENTER","929 SUNRISE HIGHWAY","Bay Shore","NY","11706","Please call patient admission line","open","small_green","Dialysis Center"
"40.90019100,-73.82811800","DaVita Sandford Boulevard Dialysis","120 E. Sanford Blvd","Mount Vernon","NY","10550","Please call patient admission line","open","small_green","Dialysis Center"
"40.75493500,-73.78225200","DaVita Clearview Dialysis","4560 Francis Lewis Blvd","Bayside","NY","11361","Please call patient admission line","open","small_green","Dialysis Center"
"42.99592900,-78.16350400","LAKE PLAINS DIALYSIS at BATAVIA","587 East Main Street","BATAVIA","NY","14020","Please call patient admission line","open","small_green","Dialysis Center"
"40.67712600,-74.28060700","FMC Kenilworth","131 South 31st Street","KENILWORTH","NJ","7033","Please call patient admission line","open","small_green","Dialysis Center"
"40.86238400,-74.14403500","Physicians Dialysis Passaic","10 Clifton Blvd","CLIFTON","NJ","7011","Please call patient admission line","open","small_green","Dialysis Center"
"39.93358500,-75.07581600","DaVita Pennsauken Dialysis Center","7024 Kaighns Ave","pennsauken","NJ","8109","Please call patient admission line","open","small_green","Dialysis Center"
"18.47436200,-66.74471900","FMC Arecibo Dialysis Center","1072 Avenue Miramar","Arecibo","PR","612","Please call patient admission line","open","small_green","Dialysis Center"
"39.66589600,-75.66870800","FRESENIUS KIDNEY CARE - CHRISTIANA","University Plaza Shopping Center","Newark","DE","19702","Please call patient admission line","open","small_green","Dialysis Center"
"39.99557500,-75.75820500","DaVita Thorndale Dialysis","3243 Lincoln Highway","Thorndale","PA","19372","Please call patient admission line","open","small_green","Dialysis Center"
"40.30889700,-79.63682000","DIALYSIS CLINIC INC - HEMPFIELD","6710 State Route 30","Jeannette","PA","15644","Please call patient admission line","open","small_green","Dialysis Center"
"40.85839400,-79.89707800","BUTLER COUNTY DIALYSIS CENTER","111 Woody Drive","Butler","PA","16001","Please call patient admission line","open","small_green","Dialysis Center"
"40.99114700,-76.00146800","THE KIDNEY CENTER OF GREATER HAZLETON","426 Airport Road","Hazle Township","PA","18202","Please call patient admission line","open","small_green","Dialysis Center"
"39.94416000,-77.63696800","FRESENIUS KIDNEY CARE - CHAMBERSBURG","22 St. Paul Drive, Suite 104","Chambersburg","PA","17201","Please call patient admission line","open","small_green","Dialysis Center"
"39.83020900,-76.99262800","U.S. RENAL CARE - HANOVER","191 Wilson Ave","Hanover","PA","17331","Please call patient admission line","open","small_green","Dialysis Center"
"40.56353700,-79.76691900","DaVita New Kensington Dialysis","1 Kensington Square B","New Kensington","PA","15068","Please call patient admission line","open","small_green","Dialysis Center"
"37.18185300,-77.36430400","DaVita Petersburg Dialysis","20 Medical Park Blvd","PETERSBURG","VA","23805","Please call patient admission line","open","small_green","Dialysis Center"
"39.60582000,-79.96028300","BMA - MORGANTOWN","5000 GREENBAG ROAD","MORGANTOWN","WV","26501","Please call patient admission line","open","small_green","Dialysis Center"
"37.77423600,-80.46666300","FMC - GREENBRIER COUNTY","1255 MAPLEWOOD AVE","LEWISBURG","WV","24901","Please call patient admission line","open","small_green","Dialysis Center"
"32.18365000,-83.17782400","BIO-MEDICAL APPLICATIONS OF GEORGIA, INC.","1078 Plaza Ave","Eastman","GA","31023","Please call patient admission line","open","small_green","Dialysis Center"
"31.59782900,-81.89909300","DaVita Jesup Dialysis","301 PEACHTREE ST","JESUP","GA","31545","Please call patient admission line","open","small_green","Dialysis Center"
"33.46003200,-82.51236300","FMC THOMSON DIALYSIS","1020 WEST HILL STREET","THOMSON","GA","30824","Please call patient admission line","open","small_green","Dialysis Center"
"32.40570300,-82.06650500","DaVita Candler County Dialysis","325 CEDAR ROAD","METTER","GA","30439","Please call patient admission line","open","small_green","Dialysis Center"
"32.35214100,-81.29141300","DaVita Effingham North Dialysis","1451 A Ga Hwy 21 South","SPRINGFIELD","GA","31329","Please call patient admission line","open","small_green","Dialysis Center"
"34.88438400,-83.96481000","UNION COUNTY DIALYSIS","72 APPALACHIAN AVENUE","BLAIRSVILLE","GA","30512","Please call patient admission line","open","small_green","Dialysis Center"
"34.68674900,-84.48521400","DaVita Ellijay Dialysis","449 Industrial Blvd #240","ELLIJAY","GA","30540","Please call patient admission line","open","small_green","Dialysis Center"
"32.40844900,-81.76977000","FMC BULLOCH COUNTY","1355 BRAMPTON AVE","STATESBORO","GA","30458","Please call patient admission line","open","small_green","Dialysis Center"
"34.34984300,-82.94057100","LAKE HARTWELL KIDNEY CENTER","98 ARTHUR STREET","HARTWELL","GA","30643","Please call patient admission line","open","small_green","Dialysis Center"
"34.68674900,-84.48521400","DaVita Ellijay HT at Home","449 Industrial Boulevard","ELLIJAY","GA","30540","Please call patient admission line","open","small_green","Dialysis Center"
"33.34598300,-84.12085400","DaVita Locust Grove Dialysis","521 Stanley K. Tanger Blvd.","LOCUST GROVE","GA","30248","Please call patient admission line","open","small_green","Dialysis Center"
"30.79430000,-83.55902500","BROOKS COUNTY DIALYSIS FACILITY","101 E DAVIS STREET","QUITMAN","GA","31643","Please call patient admission line","open","small_green","Dialysis Center"
"36.07518500,-79.30010600","Carolina Dialysis of Mebane","1410 SOUTH 3RD STREET","MEBANE","NC","27302","Please call patient admission line","open","small_green","Dialysis Center"
"35.72686400,-81.30654800","DaVita Catawba County Dialysis","1900 3rd Avenue Lane SE","HICKORY","NC","28602","Please call patient admission line","open","small_green","Dialysis Center"
"32.97803600,-80.06332200","RAI CARE CENTERS N CHARLESTON","2450 Elms Center Road","NORTH CHARLESTON","SC","29406","Please call patient admission line","open","small_green","Dialysis Center"
"33.48371900,-80.47736200","DaVita Santee Dialysis","228 BRADFORD BLVD","SANTEE","SC","29142","Please call patient admission line","open","small_green","Dialysis Center"
"35.08972900,-81.65851500","DCI GAFFNEY","405 TIFFANY PARK","GAFFNEY","SC","29341","Please call patient admission line","open","small_green","Dialysis Center"
"33.31116600,-81.03517300","BAMBERG DIALYSIS","2046 MAIN HIGHWAY","BAMBERG","SC","29003","Please call patient admission line","open","small_green","Dialysis Center"
"32.80745600,-79.88518400","MT PLEASANT DIALYSIS CENTER","1028 E-WALL STREET","MOUNT PLEASANT","SC","29464","Please call patient admission line","open","small_green","Dialysis Center"
"34.16068100,-82.38476200","DaVita Abbeville Dialysis","904 W GREENWOOD ST","ABBEVILLE","SC","29620","Please call patient admission line","open","small_green","Dialysis Center"
"34.66794100,-79.54265700","Curlew Dialysis, LLC","3595 Highway 15-401","MCCOLL","SC","29570","Please call patient admission line","open","small_green","Dialysis Center"
"33.79886300,-83.74727100","USRC Monroe","2161 W Spring St","MONROE","GA","30655","Please call patient admission line","open","small_green","Dialysis Center"
"33.59266200,-84.01246600","DaVita Cowan Lake Dialysis","1950 Honey Creek Commons SE","CONYERS","GA","30094","Please call patient admission line","open","small_green","Dialysis Center"
"33.72693400,-84.50161400","Fresenius Kidney Care Cascade","1149 Cascade Parkway SW","ATLANTA","GA","30311","Please call patient admission line","open","small_green","Dialysis Center"
"33.70972300,-84.17024700","DaVita Panola Dialysis","5360 Snapfinger Woods Dr","Stonecrest","GA","30038","Please call patient admission line","open","small_green","Dialysis Center"
"30.79427600,-83.55911100","DaVita Quitman Dialysis","101 E. Davis St","Quitman","GA","31643","Please call patient admission line","open","small_green","Dialysis Center"
"28.54370200,-81.66836500","FMC - CLERMONT EAST","17319 PAGONIA DR BLDG P UNIT 115","CLERMONT","FL","34711","Please call patient admission line","open","small_green","Dialysis Center"
"32.50765500,-85.00715200","DaVita Phenix City Dialysis Center","4391 RIVERCHASE DRIVE","PHENIX CITY","AL","36867","Please call patient admission line","open","small_green","Dialysis Center"
"31.51680200,-87.32275400","FMC MONROEVILLE (WHETSTONE)","676 S ALABAMA AVE","MONROEVILLE","AL","36460","Please call patient admission line","open","small_green","Dialysis Center"
"32.55195200,-86.18828400","DaVita PDI-Elmore County","125 HOSPITAL DRIVE","WETUMPKA","AL","36092","Please call patient admission line","open","small_green","Dialysis Center"
"30.42911600,-87.68471500","DaVita South Baldwin Dialysis Center","150 W PEACHTREE AVE","FOLEY","AL","36535","Please call patient admission line","open","small_green","Dialysis Center"
"31.88139000,-87.74420700","FMC THOMASVILLE","30230 HWY 43","THOMASVILLE","AL","36784","Please call patient admission line","open","small_green","Dialysis Center"
"34.50681500,-87.71786400","DaVita Russellville Dialysis","14897 HWY 43","RUSSELLVILLE","AL","35653","Please call patient admission line","open","small_green","Dialysis Center"
"32.85603200,-86.62482600","RCG CLANTON","275 HEALTH CENTER DRIVE","CLANTON","AL","35045","Please call patient admission line","open","small_green","Dialysis Center"
"33.16533500,-85.37068800","Rai Care Center Hwy 431 - Roanoke","4459 US HIGHWAY 431","ROANOKE","AL","36274","Please call patient admission line","open","small_green","Dialysis Center"
"32.44157900,-87.04935200","FMC VALLEY CREEK","201 LINCOLN LANE","SELMA","AL","36701","Please call patient admission line","open","small_green","Dialysis Center"
"32.91689100,-85.95346700","FMC ALEXANDER CITY","3368 HWY 280 BYPASS","ALEXANDER CITY","AL","35010","Please call patient admission line","open","small_green","Dialysis Center"
"33.45688600,-86.91868800","FMC MIDFIELD DIALYSIS","613 BESSEMER SUPER HIGHWAY","BIRMINGHAM","AL","35228","Please call patient admission line","open","small_green","Dialysis Center"
"31.44143500,-86.96825000","DCI EVERGREEN","822 WILD AVENUE","EVERGREEN","AL","36401","Please call patient admission line","open","small_green","Dialysis Center"
"31.29091100,-85.84796500","DaVita Enterprise Dialysis","6002 BOLL WEEVIL CIRCLE","ENTERPRISE","AL","36330","Please call patient admission line","open","small_green","Dialysis Center"
"31.12714900,-87.06878500","DaVita Brewton Dialysis","1023 DOUGLAS AVENUE","BREWTON","AL","36426","Please call patient admission line","open","small_green","Dialysis Center"
"31.55029000,-85.28370500","DaVita Henry County Dialysis","671 Ozark Road","ABBEVILLE","AL","36310","Please call patient admission line","open","small_green","Dialysis Center"
"32.61195400,-90.00750300","FMC CANTON","1976 MS-43 N.","CANTON","MS","39046","Please call patient admission line","open","small_green","Dialysis Center"
"33.11277200,-90.05039200","DaVita Renal Care of Lexington","22579 DEPOT STREET","LEXINGTON","MS","39095","Please call patient admission line","open","small_green","Dialysis Center"
"32.90379400,-90.87299800","Fresenius Kidney Care Rolling Fork Dialysis","20019 HWY 61 SOUTH","ROLLING FORK","MS","39159","Please call patient admission line","open","small_green","Dialysis Center"
"31.62976800,-89.55607700","COLLINS DIALYSIS","15 COVINGTON RIDGE PLACE","COLLINS","MS","39428","Please call patient admission line","open","small_green","Dialysis Center"
"33.18622100,-90.49723200","Fresenius Kidney Care Belzoni","16451 U.S. HIGHWAY 49","BELZONI","MS","39038","Please call patient admission line","open","small_green","Dialysis Center"
"33.53659200,-88.43180700","Fresenius Kidney Care Lowdnes County Dialysis","3499 BLUECUTT ROAD","COLUMBUS","MS","39705","Please call patient admission line","open","small_green","Dialysis Center"
"31.31040700,-89.40027000","HATTIESBURG CLINIC PA","6855 LINCOLN ROAD EXT","HATTIESBURG","MS","39402","Please call patient admission line","open","small_green","Dialysis Center"
"36.13259300,-86.85817100","DaVita Whitebridge Dialysis","103 WHITE BRIDGE ROAD  #6","NASHVILLE","TN","37209","Please call patient admission line","open","small_green","Dialysis Center"
"35.89636200,-84.17344400","FMC WEST KNOXVILLE","11305 STATION WEST","KNOXVILLE","TN","37922","Please call patient admission line","open","small_green","Dialysis Center"
"35.92204200,-84.09527500","FMC CEDAR BLUFF","431 PARK 40 NORTH BLVD","KNOXVILLE","TN","37923","Please call patient admission line","open","small_green","Dialysis Center"
