"primary_key","incident_number","report_type","report_type_description","incident_status_code","incident_status_description","investigation_status","incident_occurred","incident_reported","incident_location","latitude","longitude","zip_code","rpa","zone","location_code","location_description","offense_number","offense_nibrs","offense_description","weapon_primary","weapon_description","victim_number","domestic_related","victim_type","victim_description","victim_gender","victim_race","victim_ethnicity","victim_county_resident","mapped_location"
"20220405502_11","20220405502","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-14T14:00:00.000","2022-08-16T14:06:00.000","2402 2402","36.156","-86.81","37209",,,"22","RESIDENCE, HOME","1","810","LOST PROPERTY","16","Unarmed","1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Unknown","RESIDENT","POINT (-86.81 36.156)"
"20220405501_11","20220405501","S","SUSPECT","U","UNFOUNDED","Closed","2022-08-16T09:34:00.000","2022-08-16T13:42:00.000","854 854","36.151","-86.761","37210",,,"22","RESIDENCE, HOME","1","715","FOUND PROPERTY","17","NONE","1","false","U","UNKNOWN","U","U","Unknown","NON RESIDENT","POINT (-86.761 36.151)"
"20220405500_11","20220405500","T",,"O","OPEN","Open","2022-05-19T19:00:00.000","2022-08-16T14:10:00.000","3RD AVE S","36.16","-86.78",,,,"20","PARKING LOT, GARAGE","1","23F","BURGLARY- MOTOR VEHICLE","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Unknown","NON RESIDENT","POINT (-86.78 36.16)"
"20220405497_11","20220405497","D","DISPATCHED","O","OPEN","Open","2022-07-31T12:27:00.000","2022-08-16T14:02:00.000","HUTTON DR","36.13","-86.75",,,,"22","RESIDENCE, HOME","1","23H","THEFT OF PROPERTY- $500 OR LESS","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.75 36.13)"
"20220405491_11","20220405491","T",,"U","UNFOUNDED","Closed","2022-08-12T18:57:00.000","2022-08-16T14:03:00.000","2108 2108","36.194","-86.83","37218",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","09","PERSONAL (HANDS)","1","false","B","BUSINESS",,,,,"POINT (-86.83 36.194)"
"20220405488_11","20220405488","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-16T13:54:00.000","2022-08-16T13:54:00.000","3970 3970","36.21","-86.839","37218",,,"22","RESIDENCE, HOME","1","810","LOST PROPERTY",,,"1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.839 36.21)"
"20220405479_11","20220405479","T",,"U","UNFOUNDED","Closed","2022-04-30T08:00:00.000","2022-08-16T13:37:00.000","252 252",,,"37076",,,"22","RESIDENCE, HOME","1","810","LOST PROPERTY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT",
"20220405472_11","20220405472","T",,"O","OPEN","Open","2022-08-15T18:00:00.000","2022-08-16T13:24:00.000","CHARLOTTE AVE","36.15","-86.84",,,,"26","SPECIALTY STORE","1","23G","LARC - PARTS FROM VEH","16","Unarmed","1","false","B","BUSINESS",,,,,"POINT (-86.84 36.15)"
"20220405460_11","20220405460","D","DISPATCHED","O","OPEN","Open","2022-08-16T12:55:00.000","2022-08-16T14:15:00.000","ROSA L PARKS BLVD","36.19","-86.8",,,,"7","CONVENIENCE STORE","1","13B","SIMPLE ASSLT","15","OTHER","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.8 36.19)"
"20220405457_11","20220405457","D","DISPATCHED","A","CLEARED BY ARREST","Closed","2022-08-16T13:00:00.000","2022-08-16T14:01:00.000","129 129","36.257","-86.713","37115",,,"22","RESIDENCE, HOME","1","13B","SIMPLE ASSLT - STRANGULATION (NO LOSS OF CONSCIOUSNESS)","09","PERSONAL (HANDS)","1","true","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.713 36.257)"
"20220405454_11","20220405454","T",,"O","OPEN","Open","2022-08-13T13:00:00.000","2022-08-16T13:10:00.000","BRICK CHURCH PIKE","36.21","-86.78",,,,"23","RESTAURANT","1","23D","LARC - FROM BLDG","17","NONE","1","false","B","BUSINESS",,,,,"POINT (-86.78 36.21)"
"20220405453_11","20220405453","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-16T13:10:00.000","2022-08-16T13:10:00.000","2131 2131","36.127","-86.757","37211",,,"20","PARKING LOT, GARAGE","1","810","LOST PROPERTY",,,"1","false","B","BUSINESS",,,,,"POINT (-86.757 36.127)"
"20220405448_11","20220405448","D","DISPATCHED","O","OPEN","Open","2022-08-16T13:05:00.000","2022-08-16T13:05:00.000","GALLATIN PIKE S","36.26","-86.71",,,,"12","GROCERY, SUPERMARKET","1","26E","FRAUD BY WIRE","17","NONE","1","false","F","FINANCIAL INSTITUTION",,,,,"POINT (-86.71 36.26)"
"20220405446_11","20220405446","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-12T15:16:00.000","2022-08-16T15:16:00.000","30 30","36.095","-86.823","37215",,,"20","PARKING LOT, GARAGE","1","740","POLICE INQUIRY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.823 36.095)"
"20220405444_11","20220405444","D","DISPATCHED","O","OPEN","Open","2022-06-15T12:00:00.000","2022-08-16T13:30:00.000","CREEK TRAIL DR","36.27","-86.78",,,,"22","RESIDENCE, HOME","1","26A","FRAUD - SWINDLE","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","NON RESIDENT","POINT (-86.78 36.27)"
"20220405441_11","20220405441","D","DISPATCHED","O","OPEN","Open","2022-08-16T12:25:00.000","2022-08-16T15:48:00.000","HWY 100","36.03","-86.97",,,,"25","SERVICE, GAS STATION","1","13A","AGGRAV ASSLT - FAMILY-WEAPON","07","CLUB","1","true","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.97 36.03)"
"20220405437_11","20220405437","T",,"O","OPEN","Open","2022-08-16T11:00:00.000","2022-08-16T13:05:00.000","DICKERSON PIKE","36.25","-86.76",,,,"8","DEPARTMENT, DISCOUNT STORE","1","23C","THEFT OF MERCHANDISE- $1,000 OR LESS","17","NONE","1","false","B","BUSINESS",,,,,"POINT (-86.76 36.25)"
"20220405423_11","20220405423","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-14T12:00:00.000","2022-08-16T12:54:00.000","107 107","36.22","-86.762","37207",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.762 36.22)"
"20220405422_11","20220405422","D","DISPATCHED","O","OPEN","Open","2022-08-14T16:00:00.000","2022-08-16T13:05:00.000","CHARLES E DAVIS BLVD","36.15","-86.76",,,,"90","APARTMENT","1","13A","INTENTIONAL AGGRAVATED ASSAULT","09","PERSONAL (HANDS)","1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.76 36.15)"
"20220405416_23","20220405416","W","WITNESS","O","OPEN","Open","2022-08-16T12:40:00.000","2022-08-16T14:30:00.000","JENKINS ST","36.18","-86.8",,,,"13","HIGHWAY, ROAD, ALLEY","2","13A","INTENTIONAL AGGRAVATED ASSAULT","01S","HANDGUN - SEMIAUTOMATIC","3","true","I","INDIVIDUAL (18 AND OVER)","M","B","Non-Hispanic","RESIDENT","POINT (-86.8 36.18)"
"20220405416_22","20220405416","W","WITNESS","O","OPEN","Open","2022-08-16T12:40:00.000","2022-08-16T14:30:00.000","JENKINS ST","36.18","-86.8",,,,"13","HIGHWAY, ROAD, ALLEY","2","13A","INTENTIONAL AGGRAVATED ASSAULT","01S","HANDGUN - SEMIAUTOMATIC","2","true","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.8 36.18)"
"20220405416_11","20220405416","W","WITNESS","O","OPEN","Open","2022-08-16T12:40:00.000","2022-08-16T14:30:00.000","JENKINS ST","36.18","-86.8",,,,"13","HIGHWAY, ROAD, ALLEY","1","520","WEAPON OFFENSE, CRIMINAL ATTEMPT","01S","HANDGUN - SEMIAUTOMATIC","1","false","S","SOCIETY",,,,,"POINT (-86.8 36.18)"
"20220405407_11","20220405407","D","DISPATCHED","O","OPEN","Open","2022-08-16T08:30:00.000","2022-08-16T13:42:00.000","GALLATIN AVE","36.18","-86.75",,,,"13","HIGHWAY, ROAD, ALLEY","1","100","KIDNAPPING, CRIMINAL ATTEMPT","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.75 36.18)"
"20220405403_11","20220405403","D","DISPATCHED","O","OPEN","Open","2022-08-01T12:41:00.000","2022-08-16T12:41:00.000","GALLATIN PIKE N","36.31","-86.68",,,,"20","PARKING LOT, GARAGE","1","23G","LARC - PARTS FROM VEH","16","Unarmed","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.68 36.31)"
"20220405399_11","20220405399","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-16T10:25:00.000","2022-08-16T15:25:00.000","2730 2730","36.168","-86.665","37214",,,"23","RESTAURANT","1","740","TRANSPORT","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.665 36.168)"
"20220405398_11","20220405398","T",,"U","UNFOUNDED","Closed","2022-07-31T22:00:00.000","2022-08-16T12:39:00.000","400 400","36.161","-86.777","37219",,,"3","BAR, NIGHT CLUB","1","810","LOST PROPERTY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","NON RESIDENT","POINT (-86.777 36.161)"
"20220405391_11","20220405391","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-16T11:45:00.000","2022-08-16T13:01:00.000","263 263","36.04","-86.661","37013",,,"90","APARTMENT","1","740","POLICE INQUIRY","17","NONE","1","true","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.661 36.04)"
"20220405383_12","20220405383","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-16T16:04:00.000","2022-08-16T16:04:00.000","1309 1309","36.143","-86.789","37212",,,"90","APARTMENT","1","90F","FAMILY OFFENSE","17","NONE","2","false","S","SOCIETY",,,,,"POINT (-86.789 36.143)"
"20220405383_11","20220405383","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-16T16:04:00.000","2022-08-16T16:04:00.000","1309 1309","36.143","-86.789","37212",,,"90","APARTMENT","1","90F","FAMILY OFFENSE","17","NONE","1","true","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.789 36.143)"
"20220405376_11","20220405376","T",,"U","UNFOUNDED","Closed","2022-07-18T12:00:00.000","2022-08-16T12:26:00.000","7041 7041","36.113","-86.919","37205",,,"22","RESIDENCE, HOME","1","810","LOST PROPERTY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.919 36.113)"
"20220405375_11","20220405375","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-16T12:30:00.000","2022-08-16T13:17:00.000","201 201","36.256","-86.713","37115",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.713 36.256)"
"20220405373_11","20220405373","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-16T12:22:00.000","2022-08-16T12:22:00.000","1007 1007","36.132","-86.786","37204",,,"13","HIGHWAY, ROAD, ALLEY","1","810","LOST PROPERTY",,,"1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.786 36.132)"
"20220405361_11","20220405361","D","DISPATCHED","O","OPEN","Open","2022-08-16T10:00:00.000","2022-08-16T12:26:00.000","GOODPASTURE TER","36.06","-86.94",,,,"22","RESIDENCE, HOME","1","23H","LARC - POSTAL","09","PERSONAL (HANDS)","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Unknown","RESIDENT","POINT (-86.94 36.06)"
"20220405350_11","20220405350","W","WITNESS","U","UNFOUNDED","Closed","2022-08-16T12:02:00.000","2022-08-16T12:02:00.000","4031 4031","36.222","-86.823","37218",,,"22","RESIDENCE, HOME","1","780","RECOVERY, STOLEN PROPERTY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.823 36.222)"
"20220405343_11","20220405343","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-13T12:00:00.000","2022-08-16T12:08:00.000","2306 2306","36.188","-86.819","37208",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.819 36.188)"
"20220405338_11","20220405338","T",,"U","UNFOUNDED","Closed","2022-08-15T17:30:00.000","2022-08-16T11:55:00.000","119 119","36.161","-86.776","37201",,,"26","SPECIALTY STORE","1","810","LOST PROPERTY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","NON RESIDENT","POINT (-86.776 36.161)"
"20220405336_11","20220405336","D","DISPATCHED","O","OPEN","Open","2022-08-16T11:47:00.000","2022-08-16T12:19:00.000","DREXEL ST","36.15","-86.78",,,,"54","Shelter-Mission/Homeless","1","13B","SIMPLE ASSLT","15","OTHER","1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.78 36.15)"
"20220405329_11","20220405329","T",,"U","UNFOUNDED","Closed","2022-08-11T18:00:00.000","2022-08-16T11:48:00.000","600 600","36.142","-86.74","37210",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","NON RESIDENT","POINT (-86.74 36.142)"
"20220405322_11","20220405322","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-16T11:00:00.000","2022-08-16T12:19:00.000","6685 6685","36.138","-86.893","37209",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","NON RESIDENT","POINT (-86.893 36.138)"
"20220405311_11","20220405311","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-16T09:36:00.000","2022-08-16T14:14:00.000","& MARONEY DR",,,,,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","true","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT",
"20220405306_11","20220405306","D","DISPATCHED","O","OPEN","Open","2022-08-16T11:36:00.000","2022-08-16T11:36:00.000","MADISON ST","36.18","-86.79",,,,"20","PARKING LOT, GARAGE","1","23G","LARC - PARTS FROM VEH","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Unknown","RESIDENT","POINT (-86.79 36.18)"
"20220405304_11","20220405304","S","SUSPECT","O","OPEN","Open","2022-08-15T16:30:00.000","2022-08-16T14:10:00.000","KIRKLAND AVE","36.21","-86.72",,,,"13","HIGHWAY, ROAD, ALLEY","1","23G","LARC - PARTS FROM VEH","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","B","Non-Hispanic","RESIDENT","POINT (-86.72 36.21)"
"20220405302_11","20220405302","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-16T11:58:00.000","2022-08-16T11:58:00.000","1806 1806","36.135","-86.771","37203",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.771 36.135)"
"20220405301_11","20220405301","D","DISPATCHED","O","OPEN","Open","2022-08-16T08:00:00.000","2022-08-16T12:14:00.000","FITZPATRICK RD","36.18","-86.62",,,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","true","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.62 36.18)"
"20220405297_11","20220405297","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-16T11:22:00.000","2022-08-16T12:04:00.000","444 444","36.081","-86.93","37221",,,"4","CHURCH, SYNAGOGUE, TEMPLE","1","740","POLICE INQUIRY","17","NONE","1","false","B","BUSINESS",,,,,"POINT (-86.93 36.081)"
"20220405295_11","20220405295","T",,"O","OPEN","Open","2022-08-14T16:00:00.000","2022-08-16T11:52:00.000","SHELBY AVE","36.17","-86.75",,,,"22","RESIDENCE, HOME","1","23F","BURGLARY- MOTOR VEHICLE","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.75 36.17)"
"20220405289_22","20220405289","D","DISPATCHED","O","OPEN","Open","2022-08-16T11:19:00.000","2022-08-16T13:33:00.000","E OLD HICKORY BLVD","36.26","-86.71",,,,"20","PARKING LOT, GARAGE","2","520","WEAPON OFFENSE, CRIMINAL ATTEMPT","01S","HANDGUN - SEMIAUTOMATIC","2","false","S","SOCIETY",,,,,"POINT (-86.71 36.26)"
"20220405289_11","20220405289","D","DISPATCHED","O","OPEN","Open","2022-08-16T11:19:00.000","2022-08-16T13:33:00.000","E OLD HICKORY BLVD","36.26","-86.71",,,,"20","PARKING LOT, GARAGE","1","13A","AGGRAV ASSLT - NONFAMILY-WEAPON","01S","HANDGUN - SEMIAUTOMATIC","1","false","I","INDIVIDUAL (18 AND OVER)","M","B","Non-Hispanic","RESIDENT","POINT (-86.71 36.26)"
"20220405285_11","20220405285","T",,"O","OPEN","Open","2022-08-14T14:00:00.000","2022-08-16T11:22:00.000","TWIN ST","36.15","-86.86",,,,"22","RESIDENCE, HOME","1","23H","LARC - RESID","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","NON RESIDENT","POINT (-86.86 36.15)"
"20220405274_11","20220405274","D","DISPATCHED","O","OPEN","Open","2022-08-11T23:00:00.000","2022-08-16T11:25:00.000","3RD AVE S","36.15","-86.77",,,,"20","PARKING LOT, GARAGE","1","23H","THEFT OF PROPERTY- $1,000 OR >  BUT < $10,000","16","Unarmed","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Unknown","RESIDENT","POINT (-86.77 36.15)"
"20220405272_11","20220405272","T",,"O","OPEN","Open","2022-07-15T12:00:00.000","2022-08-16T11:13:00.000","BELL RD","36.06","-86.64",,,,"20","PARKING LOT, GARAGE","1","290","VANDALISM- $2,500 OR > BUT < $10,000","06","LETHAL/CUTTING INSTRUMENT","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.64 36.06)"
"20220405262_11","20220405262","S","SUSPECT","O","OPEN","Open","2022-07-02T11:30:00.000","2022-08-16T11:50:00.000","DAKOTA AVE","36.15","-86.84",,,,"22","RESIDENCE, HOME","1","13B","ASSAULT- OFFENSIVE OR PROVOCATIVE CONTACT","09","PERSONAL (HANDS)","1","true","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.84 36.15)"
"20220405259_11","20220405259","S","SUSPECT","O","OPEN","Open","2022-05-21T08:00:00.000","2022-08-16T11:23:00.000","W TRINITY LN","36.21","-86.78",,,,"20","PARKING LOT, GARAGE","1","13B","ASSAULT- OFFENSIVE OR PROVOCATIVE CONTACT","09","PERSONAL (HANDS)","1","true","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.78 36.21)"
"20220405248_11","20220405248","D","DISPATCHED","O","OPEN","Open","2022-08-16T10:52:00.000","2022-08-16T14:15:00.000","LISCHEY AVE","36.18","-86.77",,,,"13","HIGHWAY, ROAD, ALLEY","1","35B","DRUG PARAPHERNALIA- UNLAWFUL USE","17","NONE","1","false","S","SOCIETY",,,,,"POINT (-86.77 36.18)"
"20220405244_11","20220405244","D","DISPATCHED","O","OPEN","Open","2022-08-16T10:55:00.000","2022-08-16T10:55:00.000","JOCELYN HOLLOW RD","36.1","-86.9",,,,"22","RESIDENCE, HOME","1","23H","LARC - POSTAL","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Unknown","RESIDENT","POINT (-86.9 36.1)"
"20220405243_11","20220405243","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-15T12:00:00.000","2022-08-16T11:09:00.000","537 537","36.223","-86.849","37218",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","false","B","BUSINESS",,,,,"POINT (-86.849 36.223)"
"20220405241_11","20220405241","T",,"O","OPEN","Open","2022-08-16T08:00:00.000","2022-08-16T10:57:00.000","MCARTHUR DR","36.27","-86.69",,,,"22","RESIDENCE, HOME","1","26A","FRAUD - SWINDLE","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.69 36.27)"
"20220405232_11","20220405232","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-16T11:00:00.000","2022-08-16T11:46:00.000","1804 1804","36.158","-86.8","37203",,,"8","DEPARTMENT, DISCOUNT STORE","1","740","POLICE INQUIRY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.8 36.158)"
"20220405228_11","20220405228","T",,"U","UNFOUNDED","Closed","2022-08-13T10:40:00.000","2022-08-16T10:40:00.000","1601 1601","36.169","-86.614","37076",,,"22","RESIDENCE, HOME","1","810","LOST PROPERTY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.614 36.169)"
"20220405187_11","20220405187","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-16T10:12:00.000","2022-08-16T10:40:00.000","301 301","36.077","-86.641","37013",,,"90","APARTMENT","1","740","POLICE INQUIRY","17","NONE","1","true","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.641 36.077)"
"20220405185_11","20220405185","D","DISPATCHED","O","OPEN","Open","2022-08-16T08:45:00.000","2022-08-16T10:30:00.000","CLARKSVILLE PIKE","36.21","-86.84",,,,"20","PARKING LOT, GARAGE","1","23F","BURGLARY- MOTOR VEHICLE","09","PERSONAL (HANDS)","1","false","B","BUSINESS",,,,,"POINT (-86.84 36.21)"
"20220405177_11","20220405177","D","DISPATCHED","O","OPEN","Open","2022-08-16T04:36:00.000","2022-08-16T10:45:00.000","BANDYWOOD DR","36.1","-86.82",,,,"26","SPECIALTY STORE","1","220","BURGL - NO FORCED ENTRY-NONRESID","17","NONE","1","false","B","BUSINESS",,,,,"POINT (-86.82 36.1)"
"20220405165_11","20220405165","T",,"O","OPEN","Open","2022-08-15T20:30:00.000","2022-08-16T10:14:00.000","IDLEWILD DR","36.25","-86.7",,,,"22","RESIDENCE, HOME","1","23F","BURGLARY- MOTOR VEHICLE","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.7 36.25)"
"20220405162_11","20220405162","T",,"O","OPEN","Open","2022-08-14T06:00:00.000","2022-08-16T10:03:00.000",,,,,,,"6","CONSTRUCTION SITE","1","23H","THEFT OF PROPERTY- $10,000 OR >  BUT  < $60,000","17","NONE","1","false","B","BUSINESS",,,,,
"20220405149_11","20220405149","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-16T05:00:00.000","2022-08-16T11:38:00.000","573 573","36.15","-86.762","37210",,,"90","APARTMENT","1","740","POLICE INQUIRY","17","NONE","1","true","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.762 36.15)"
"20220405147_11","20220405147","S","SUSPECT","O","OPEN","Open","2022-08-16T09:53:00.000","2022-08-16T09:53:00.000","HARDING PL","36.09","-86.69",,,,"11","GOVERNMENT, PUBLIC BUILDING","1","35A","DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV","17","NONE","1","false","S","SOCIETY",,,,,"POINT (-86.69 36.09)"
"20220405113_11","20220405113","T",,"O","OPEN","Open","2022-06-10T12:00:00.000","2022-08-16T09:41:00.000","OLD MATTHEWS RD","36.22","-86.79",,,,"22","RESIDENCE, HOME","1","23D","LARC - FROM BLDG","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.79 36.22)"
"20220405109_11","20220405109","D","DISPATCHED","O","OPEN","Open","2022-08-16T09:34:00.000","2022-08-16T09:34:00.000","OLD HICKORY BLVD","36.05","-86.7",,,,"7","CONVENIENCE STORE","1","26A","THEFT OF SERVICES (LESS THAN $50 OR NO VAL DETERMINED)","17","NONE","1","false","B","BUSINESS",,,,,"POINT (-86.7 36.05)"
"20220405108_11","20220405108","T",,"U","UNFOUNDED","Closed","2022-08-10T09:00:00.000","2022-08-16T09:47:00.000","817 817","36.185","-86.772","37207",,,"12","GROCERY, SUPERMARKET","1","740","POLICE INQUIRY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.772 36.185)"
"20220405084_11","20220405084","T",,"U","UNFOUNDED","Closed","2022-08-01T12:00:00.000","2022-08-16T09:26:00.000","401 401","36.149","-86.744","37210",,,"41","Auto Dealership New/Used","1","740","POLICE INQUIRY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","NON RESIDENT","POINT (-86.744 36.149)"
"20220405068_11","20220405068","T",,"U","UNFOUNDED","Closed","2022-08-13T15:30:00.000","2022-08-16T09:08:00.000","2300 2300","36.21","-86.789","37207",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.789 36.21)"
"20220405058_11","20220405058","T",,"U","UNFOUNDED","Closed","2015-03-15T12:00:00.000","2022-08-16T09:05:00.000","309 309","36.042","-86.62","37013",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.62 36.042)"
"20220405055_11","20220405055","S","SUSPECT","U","UNFOUNDED","Closed","2022-05-25T10:00:00.000","2022-08-16T10:00:00.000","3500 3500","36.195","-86.838","37218",,,"53","School-Elementary/Secondary","1","810","LOST PROPERTY","17","NONE","1","false","G","GOVERNMENT",,,,,"POINT (-86.838 36.195)"
"20220405042_11","20220405042","S","SUSPECT","U","UNFOUNDED","Closed","2022-05-24T10:18:00.000","2022-08-16T10:18:00.000","3500 3500","36.195","-86.838","37218",,,"53","School-Elementary/Secondary","1","810","LOST PROPERTY","17","NONE","1","false","G","GOVERNMENT",,,,,"POINT (-86.838 36.195)"
"20220405032_11","20220405032","S","SUSPECT","U","UNFOUNDED","Closed","2022-05-24T10:09:00.000","2022-08-16T10:09:00.000","608 608","36.217","-86.795","37207",,,"22","RESIDENCE, HOME","1","810","LOST PROPERTY","17","NONE","1","false","G","GOVERNMENT",,,,,"POINT (-86.795 36.217)"
"20220405026_11","20220405026","S","SUSPECT","U","UNFOUNDED","Closed","2022-05-24T10:33:00.000","2022-08-16T10:33:00.000","3500 3500","36.195","-86.838","37218",,,"53","School-Elementary/Secondary","1","810","LOST PROPERTY","17","NONE","1","false","G","GOVERNMENT",,,,,"POINT (-86.838 36.195)"
