"api_well_number","county","company_name","api_hole_number","sidetrack","completion","well_type","production_field_name","well_status","well_name","town","producing_formation","months_in_production","gas_mcf","water_bbl","reporting_year","location_1"
"31029037380000","29","Iroquois Gas Corp.","3738","0","0","GD","Orchard Park-Hamburg","UN","Woelfle Andoel 1","Orchard Park","Medina",,,,"2000","
Orchard Park, NY 
(42.76718214500045, -78.74387926899965)"
"31037156240000","37","Clover Oil & Gas Co.","15624","0","0","GD","Alden-Lancaster","AC","Castano 1","Darien","Medina","12","1890",,"2000","
Darien, NY 
(42.90205099500048, -78.35201911399963)"
"31013117050000","13","Great Lakes Energy Partners","11705","0","0","GD","Lakeshore","AC","Legters Bros 1","French Creek","Medina","12","2036","0","2000","
French Creek, NY 
(42.0678276910005, -79.70365587199967)"
"31029183140000","29","Cheektowaga-Maryvale Union Free School District","18314","0","0","GD","Buffalo","AC","Maryvale #2","Cheektowaga","Medina","12","700",,"2000","
Cheektowaga, NY 
(42.90393124600047, -78.74056984999964)"
"31029165220000","29","Stedman Energy, Inc.","16522","0","0","GD","Brant-Eden","AC","Taylor, R","Brant","Medina","12","2456",,"2000","
Brant, NY 
(42.59375254100047, -79.01745785999964)"
"31013128050000","13","Ardent Resources, Inc.","12805","0","0","GD","Lakeshore","IN","Cochran #wn1644","Clymer","Medina","0","0",,"2000","
Clymer, NY 
(42.020830128000455, -79.62887850199968)"
"31069028730000","69","Spike, David C. and Arlene M.","2873","0","0","GD","West Bloomfield","AC","Charlton 1811","West Bloomfield","Medina","12","0",,"2000","
West Bloomfield, NY 
(42.90828127700047, -77.55431974999965)"
"31121211550000","121","United States Gypsum Co.","21155","0","0","GD","Danley Corners","AC","Burns, R & N #1","Bennington","Medina","12","1643","0","2000","
Bennington, NY 
(42.83674245900045, -78.39450561599966)"
"31013168680000","13","REI-NY, Inc.","16868","0","0","GD","Lakeshore","AC","Burnside 1","Gerry","Medina","12","3159","80","2000","
Gerry, NY 
(42.19296008200047, -79.24892957399965)"
"31013183710000","13","Community Development Assoc. LLC","18371","0","0","GD","Lakeshore","AC","Mayville Central Sch #1","Chautauqua","Medina","9","1729",,"2000","
Chautauqua, NY 
(42.205103549000455, -79.46580590299965)"
"31029207450000","29","Yellen, Richard D.","20745","0","0","GE","Brant-Eden","AC","Yellen #1","North Collins","Medina","12","65",,"2000","
North Collins, NY 
(42.59468150000049, -78.94094821499965)"
"31037196250000","37","United States Gypsum Co.","19625","0","0","GD","Huron Creek","AC","Rindell, R. #1","Batavia City","Medina","12","3034","20","2000","
Batavia City, NY 
(42.99836355800045, -78.18823639699963)"
"31013132180000","13","Great Lakes Energy Partners","13218","0","0","GD","Lakeshore","AC","Caldwell 2","Ripley","Medina","12","461","0","2000","
Ripley, NY 
(42.26656226300048, -79.71128793299965)"
"31013189940000","13","Universal Resources Holdings , Inc.","18994","0","0","GD","Lakeshore","AC","Watso # 1","Ripley","Medina","12","2527",,"2000","
Ripley, NY 
(42.26656226300048, -79.71128793299965)"
"31009188000000","9","Seneca Resources Corp.","18800","0","0","GD","Lakeshore","AC","Volk #6306","Dayton","Medina","12","1166","0","2000","
Dayton, NY 
(42.41671428500047, -78.97703918699966)"
"31013162510000","13","Desert Gas Exploration, Inc.","16251","0","0","GD","Lakeshore","AC","Tri Val #2","Arkwright","Medina","12","200",,"2000","
Arkwright, NY 
(42.40699727700047, -79.23642814699963)"
"31029135840000","29","Weil Resources, Inc.","13584","0","0","GD","Lakeview","AC","Snyder #1","Evans","Medina","12","647",,"2000","
Evans, NY 
(42.69834088200048, -78.94540989999967)"
"31013204060000","13","Chautauqua Energy,  Inc.","20406","0","0","GD","Lakeshore","AC","ABC Paving #1","Pomfret","Medina","11","575",,"2000","
Pomfret, NY "
"31029163150000","29","Iroquois Central School","16315","0","0","GD","Elma","AC","Iroquois Central Hig","Elma","Medina","12","813","30","2000","
Elma, NY 
(42.8488412640005, -78.64054591599967)"
"31003603620000","3","Alma Gas, Inc.","60362","0","0","GD","Sharon","AC","E G & F (Wyvell) #2127","Alma","Upper Devonian","12","17",,"2000","
Alma, NY 
(42.01271066300046, -78.05476991799964)"
"31011194990000","11","Columbia Natural Resources, Inc.","19499","0","0","GD","West Auburn","AC","Short (Quill) 766-4","Aurelius","Queenston","12","1577",,"2000","
Aurelius, NY "
"31013207560000","13","Great Lakes Energy Partners","20756","0","0","GD","Lakeshore","AC","Morrison Unit #408-1","Pomfret","Grimsby","12","2526","0","2000","
Pomfret, NY "
"31099194630000","99","Columbia Natural Resources, Inc.","19463","0","0","GD","Fayette-Waterloo","AC","Ritter 1 (4082)","Varick","Queenston","12","1262",,"2000","
Varick, NY 
(42.7672223400005, -76.76946950499968)"
"31013159020000","13","Great Lakes Energy Partners","15902","0","0","GD","Lakeshore","AC","Gravink,P 1","French Creek","Medina","12","176","0","2000","
French Creek, NY 
(42.0678276910005, -79.70365587199967)"
"31013132000000","13","Great Lakes Energy Partners","13200","0","0","GD","Lakeshore","AC","Seblink 2","Ripley","Medina","12","839","0","2000","
Ripley, NY 
(42.26656226300048, -79.71128793299965)"
"31013127630000","13","Great Lakes Energy Partners","12763","0","0","GD","Lakeshore","AC","Dutton 1","Westfield","Medina","12","1874","0","2000","
Westfield, NY 
(42.322304303000465, -79.57760707899968)"
"31013176900000","13","Nornew, Inc.","17690","0","0","GD","Lakeshore","AC","V Mead #3","Gerry","Medina","12","2295","16","2000","
Gerry, NY 
(42.19296008200047, -79.24892957399965)"
"31037175520000","37","Pan Energy Company, Inc.","17552","0","0","GD","Alden-Lancaster","AC","Pannella 2","Pembroke","Medina","11","2464",,"2000","
Pembroke, NY 
(43.01478113200045, -78.34690983699966)"
"31051173540000","51","Lenape Resources, Inc.","17354","0","0","GD","Uhley Corners-Caledonia","AC","Nixon 146","York","Medina","12","491","40","2000","
York, NY 
(43.20406110900046, -76.93921900099963)"
"31009167230000","9","Eastern American Energy Corp.","16723","0","0","GD","Lakeshore","AC","Meade #1","Randolph","Medina","12","1107",,"2000","
Randolph, NY 
(42.16233121400046, -78.97460960099966)"
"31013159800000","13","Dannic Energy Corp.","15980","0","0","GD","Lakeshore","AC","J Jones #1","Carroll","Medina","12","685",,"2000","
Carroll, NY 
(42.01751177700049, -78.34077780999968)"
"31029159850000","29","Pefley Oil & Gas, Inc.","15985","0","0","GD","Orchard Park-Hamburg","AC","Del Monte #1","Orchard Park","Medina","12","700",,"2000","
Orchard Park, NY 
(42.76718214500045, -78.74387926899965)"
"31013188130000","13","Universal Resources Holdings , Inc.","18813","0","0","GD","Lakeshore","AC","Gierlinger #1","Charlotte","Medina","10","1858",,"2000","
Charlotte, NY 
(43.24540427500045, -77.61779716599966)"
"31013190290000","13","Kastle Resources Enterprises, Inc.","19029","0","0","GD","Lakeshore","IN","Sour 1","Harmony","Medina","0","0",,"2000","
Harmony, NY 
(41.20120795700046, -73.88346743599965)"
"31013121320000","13","Belden & Blake Corporation","12132","0","0","GD","Lakeshore","AC","Dunn, P & J 1249","Portland","Medina","7","680","4","2000","
Portland, NY 
(42.3616243030005, -79.48653777899966)"
"31051173530000","51","Lenape Resources, Inc.","17353","0","0","GD","Uhley Corners-Caledonia","AC","Wilson 145","York","Medina","12","1085",,"2000","
York, NY 
(43.20406110900046, -76.93921900099963)"
"31029202210000","29","Whiting Well Partnership","20221","0","0","GD","Akron","IN","Odell; A. #1","Newstead","Medina","12","960","50","2000","
Newstead, NY 
(42.96042359900048, -78.52367565699967)"
"31099194600000","99","Columbia Natural Resources, Inc.","19460","0","0","GD","Fayette-Waterloo","AC","Ianoppollo 1 (4093)","Fayette","Queenston","12","27886",,"2000","
Fayette, NY 
(42.81890018200045, -76.80892795599965)"
"31013129510000","13","Great Lakes Energy Partners","12951","0","0","GD","Lakeshore","AC","Taylor 1","Ripley","Medina","12","1378","0","2000","
Ripley, NY 
(42.26656226300048, -79.71128793299965)"
"31029672330000","29","Cold Springs Gas #2","67233","0","0","GD","Akron","AC","Gerald Fisher # 1","Newstead","Medina","12","200",,"2000","
Newstead, NY 
(42.96042359900048, -78.52367565699967)"
"31013189360000","13","Great Lakes Energy Partners","18936","0","0","GD","Lakeshore","AC","Quinn, G #1","Poland","Medina","12","1628","0","2000","
Poland, NY 
(43.23037120900045, -75.07312681499963)"
"31013143570000","13","Great Lakes Energy Partners","14357","0","0","GD","Lakeshore","AC","McCutchean, E 1","Ripley","Medina","12","798","0","2000","
Ripley, NY 
(42.26656226300048, -79.71128793299965)"
"31029033560000","29","Iroquois Gas Corp.","3356","0","0","GD","West Seneca","PA","Bedford#1 IGC-122","West Seneca","Medina",,,,"2000","
West Seneca, NY 
(42.8498506140005, -78.80010811999966)"
"31013127700000","13","Great Lakes Energy Partners","12770","0","0","GD","Lakeshore","AC","Tenhuisen 2","Westfield","Medina","12","979","0","2000","
Westfield, NY 
(42.322304303000465, -79.57760707899968)"
"31099206290000","99","A.D.C.O. Well Services","20629","0","0","GD","Fayette-Waterloo","AC","Larsen 1059-3","Fayette","Queenston","12","752",,"2000","
Fayette, NY 
(42.81890018200045, -76.80892795599965)"
"31029209620000","29","Subsea Oil & Gas, Inc.","20962","0","0","GD","Alden-Lancaster","AC","Merkle #1","Newstead","Medina","12","4192",,"2000","
Newstead, NY 
(42.96042359900048, -78.52367565699967)"
"31029152400000","29","Schreiner Oil & Gas, Inc.","15240","0","0","GD","East Aurora","AC","Stewart 840","Aurora","Medina","12","1081",,"2000","
Aurora, NY 
(42.75771390300048, -76.70292830999966)"
"31009145020000","9","Seneca Resources Corp.","14502","0","0","GE","Lakeshore","AC","Vedder Goodemote #1703-I","Persia","Medina","12","270","2","2000","
Persia, NY 
(42.3847813000005, -78.93615603399968)"
"31051114030000","51","McBride, Kenneth I. & Jane B.","11403","0","0","GD","Silver Lake","AC","McBride 20218","Leicester","Medina","0","0",,"2000","
Leicester, NY 
(42.7719921900005, -77.89395719199968)"
"31013162560000","13","Belden & Blake Corporation","16256","0","0","GD","Lakeshore","AC","NYSRA #1-2","Cherry Creek","Medina","12","1774","0","2000","
Cherry Creek, NY 
(42.29336363900046, -79.09200686499963)"
"31003603560000","3","Alma Gas, Inc.","60356","0","0","GD","Sharon","AC","Olmstead (Jones) #2117","Alma","Upper Devonian","12","17",,"2000","
Alma, NY 
(42.01271066300046, -78.05476991799964)"
"31003627030000","3","Hunt Oil Co.","62703","0","0","IW","Richburg","AC","Bellamy Farm #6w","Alma","Richburg","12",,"20","2000","
Alma, NY 
(42.01271066300046, -78.05476991799964)"
"31013151860000","13","Great Lakes Energy Partners","15186","0","0","GD","Lakeshore","AC","Bowen,J 2","Chautauqua","Medina","12","2700","0","2000","
Chautauqua, NY 
(42.205103549000455, -79.46580590299965)"
"31037194520000","37","United States Gypsum Co.","19452","0","0","GD","Indian Falls","AC","Pelton #1","Pembroke","Medina","12","1141","0","2000","
Pembroke, NY 
(43.01478113200045, -78.34690983699966)"
"31009225450000","9","A. J. Lease Account","22545","0","0","GD","Chaffee-Arcade","AC","Medina Power Co.#2","Yorkshire","Medina","12","2081",,"2000","
Yorkshire, NY 
(42.530221532000496, -78.47539655699967)"
"31013199880000","13","Vineyard Oil & Gas Co.","19988","0","0","GD","Lakeshore","AC","Monk 1","Ripley","Medina","9","1973",,"2000","
Ripley, NY 
(42.26656226300048, -79.71128793299965)"
"31013177530000","13","Universal Resources Holdings , Inc.","17753","0","0","GD","Lakeshore","AC","Lanphere","Charlotte","Medina","12","1586",,"2000","
Charlotte, NY 
(43.24540427500045, -77.61779716599966)"
"31029132300000","29","Stedman Energy, Inc.","13230","0","0","GD","Brant-Eden","AC","Howles #2","Evans","Medina","12","1216",,"2000","
Evans, NY 
(42.69834088200048, -78.94540989999967)"
"31069139850000","69","Brock-Acres Farm","13985","0","0","GE","East Bloomfield","IN","Langan 2 (Lrc 45)","East Bloomfield","Medina","0","0",,"2000","
East Bloomfield, NY 
(42.8970310410005, -77.44275974599964)"
"31013121740000","13","Belden & Blake Corporation","12174","0","0","GD","Lakeshore","AC","Foreman 1341 #1","Dunkirk","Medina","11","3066","50","2000","
Dunkirk, NY 
(42.487243753000485, -79.33577835999967)"
"31101049870000","101","D'Antoni, Vincenzo","4987","0","0","GW","Andover","AC","McCormick 2","Greenwood","Fulmer Valley","1","0",,"2000","
Greenwood, NY 
(42.13706172700046, -77.64799728299965)"
"31013014720000","13","Seneca Resources Corp.","1472","0","0","GD","Lakeshore","AC","Szydlo P #2019-I","Arkwright","Medina","12","1281","14","2000","
Arkwright, NY 
(42.40699727700047, -79.23642814699963)"
"31009192930000","9","A. J. Lease Account","19293","0","0","GD","Chaffee-Arcade","PA","Drake Inc.,Et al 1","Fredom","Medina","0","0",,"2000","
Fredom, NY 
(42.49715414400049, -78.38496591599966)"
"31029144230000","29","Schreiner Oil & Gas, Inc.","14423","0","0","GD","East Aurora","AC","Mill 832","Aurora","Medina","12","640",,"2000","
Aurora, NY 
(42.75771390300048, -76.70292830999966)"
"31013127410000","13","Great Lakes Energy Partners","12741","0","0","GD","Lakeshore","AC","Davies 1","Westfield","Medina","12","1256","0","2000","
Westfield, NY 
(42.322304303000465, -79.57760707899968)"
"31013115860000","13","Lenape Resources, Inc.","11586","0","0","GD","Lakeshore","IN","Austin 352","Arkwright","Medina","0","0","0","2000","
Arkwright, NY 
(42.40699727700047, -79.23642814699963)"
"31013217930000","13","New York Energy","21793","0","0","GD","Lakeshore","AC","Ostrom #1","Stockton","Medina","12","5412","30","2000","
Stockton, NY 
(42.31662335800047, -79.35563933699967)"
"31037042390000","37","Reserve Gas Co., Inc.","4239","0","0","GD","Alden-Lancaster","AC","Hipkis 1","Darien","Medina","12","215",,"2000","
Darien, NY 
(42.90205099500048, -78.35201911399963)"
"31029016780000","29","Iroquois Gas Corp.","1678","0","0","GD","Alden-Lancaster","UN","Fisher Dan","Newstead","Medina",,,,"2000","
Newstead, NY 
(42.96042359900048, -78.52367565699967)"
"31029089690000","29","Weil Resources, Inc.","8969","0","0","GD","Buffalo","AC","Lipman; R D #1","Lackawanna","Medina","12","726",,"2000","
Lackawanna, NY 
(42.82581378500049, -78.82428786499963)"
"31003627020000","3","Hunt Oil Co.","62702","0","0","IW","Richburg","AC","Bellamy Farm #5w","Alma","Richburg","12",,"20","2000","
Alma, NY 
(42.01271066300046, -78.05476991799964)"
"31037128480000","37","Reserve Gas Co., Inc.","12848","0","0","GD","Alden-Lancaster","AC","Schiller 1","Darien","Medina","12","902",,"2000","
Darien, NY 
(42.90205099500048, -78.35201911399963)"
"31013197840000","13","Lenape Resources, Inc.","19784","0","0","GD","Lakeshore","AC","McNallie #2-280","Ellery","Medina","12","804","45","2000","
Ellery, NY 
(42.19514403000045, -79.38579925999966)"
"31037158480000","37","Ansbrow, James W. Mr. & Mrs.","15848","0","0","GD","Alden-Lancaster","AC","Ansbrow #1","Darien","Medina","12","0",,"2000","
Darien, NY 
(42.90205099500048, -78.35201911399963)"
"31013153420000","13","Great Lakes Energy Partners","15342","0","0","GD","Lakeshore","AC","Wilcox, R 1","Chautauqua","Medina","12","392","0","2000","
Chautauqua, NY 
(42.205103549000455, -79.46580590299965)"
"31013159390000","13","Great Lakes Energy Partners","15939","0","0","GD","Lakeshore","AC","NYSRA #3-7","Chautauqua","Medina","12","494","0","2000","
Chautauqua, NY 
(42.205103549000455, -79.46580590299965)"
"31009184700000","9","Texas Keystone, Inc.","18470","0","0","GD","Lakeshore","AC","R Adams #2","Otto","Medina","12","671",,"2000","
Otto, NY 
(42.356452499000454, -78.83082631199966)"
"31013155240000","13","Kastle Resources Enterprises, Inc.","15524","0","0","GW","Lakeshore","AC","Keem #1","Ellington","Grimsby","9","1420",,"2000","
Ellington, NY 
(42.217001377000486, -79.10806714699964)"
"31013132190000","13","Great Lakes Energy Partners","13219","0","0","GD","Lakeshore","AC","Jones 1","Ripley","Medina","12","1699","0","2000","
Ripley, NY 
(42.26656226300048, -79.71128793299965)"
"31013176540000","13","Merritt, Bruce G.","17654","0","0","GD","Lakeshore","AC","Carey, C #4","Mina","Medina","12","0",,"2000","
Mina, NY 
(42.129732772000466, -79.68820686199967)"
"31013113140000","13","Belden & Blake Corporation","11314","0","0","GD","Lakeshore","AC","Riedesel 230","Westfield","Medina","9","891","0","2000","
Westfield, NY 
(42.322304303000465, -79.57760707899968)"
"31013182200000","13","Stedman Energy, Inc.","18220","0","0","GD","Lakeshore","AC","Hill 4","Cherry Creek","Medina","12","1600",,"2000","
Cherry Creek, NY 
(42.29336363900046, -79.09200686499963)"
"31013220950000","13","Great Lakes Energy Partners","22095","0","0","GD","Lakeshore","AC","Tederous, E #1","Hanover","Medina","12","2883","0","2000","
Hanover, NY 
(42.963563303000456, -75.37938870499966)"
"31009110480000","9","Belden & Blake Corporation","11048","0","0","GD","Utley Brook","AC","Nannen Zoar #4 1160","Otto","Medina","4","1620","2","2000","
Otto, NY 
(42.356452499000454, -78.83082631199966)"
"31029148500000","29","Petch, Arthur & Susan","14850","0","0","GD","Lakeshore","IN","Layton Charles #2","Evans","Medina","12","0","0","2000","
Evans, NY 
(42.69834088200048, -78.94540989999967)"
"31003224930000","3","Otis Eastern Service, Inc.","22493","0","0","OD","Fulmer Valley","AC","Wormley, F #3","Andover","Fulmer Valley","12","111","2","2000","
Andover, NY 
(42.16025445300045, -77.79311595199965)"
"31013144020000","13","Cotton Well Drilling Co., Inc.","14402","0","0","GD","Lakeshore","AC","3133 Mason","Westfield","Medina","12","1682",,"2000","
Westfield, NY 
(42.322304303000465, -79.57760707899968)"
"31013145540000","13","Belden & Blake Corporation","14554","0","0","GW","Lakeshore","AC","Lyon 591","Westfield","Medina","9","779","52","2000","
Westfield, NY 
(42.322304303000465, -79.57760707899968)"
"31029187300000","29","Sierra Energy, Inc.","18730","0","0","GD","Elma","AC","Davis1","Elma","Medina","12","1115","9","2000","
Elma, NY 
(42.8488412640005, -78.64054591599967)"
"31013172880000","13","REI-NY, Inc.","17288","0","0","OD","Gerry-Charlotte","IN","Piazza #1","Gerry","Bass Island","0","0",,"2000","
Gerry, NY 
(42.19296008200047, -79.24892957399965)"
"31037104250000","37","United States Gypsum Co.","10425","0","0","GD","Indian Falls","AC","Hall #1","Alabama","Medina","12","2877","0","2000","
Alabama, NY 
(43.12753359900046, -78.45730864099966)"
"31029088470000","29","Weil Resources, Inc.","8847","0","0","GD","Buffalo","AC","Lipman; R D #2","Lackawanna","Medina","12","591",,"2000","
Lackawanna, NY 
(42.82581378500049, -78.82428786499963)"
"31029036330000","29","Iroquois Gas Corp.","3633","0","0","GD","Orchard Park-Hamburg","PA","Pooley Carrie A IGC-35","Hamburg","Medina",,,,"2000","
Hamburg, NY 
(42.71606257200045, -78.83210809599967)"
"31013162300000","13","Dannic Energy Corp.","16230","0","0","GD","Lakeshore","AC","H. Todd Adams # 1","Carroll","Medina","12","836","20","2000","
Carroll, NY 
(42.01751177700049, -78.34077780999968)"
"31013123530000","13","Belden & Blake Corporation","12353","0","0","GD","Lakeshore","AC","Potter 456","Arkwright","Medina","12","1421","22","2000","
Arkwright, NY 
(42.40699727700047, -79.23642814699963)"
"31013186240000","13","Lenape Resources, Inc.","18624","0","0","GD","Lakeshore","AC","Neckers #1-697","Mina","Medina","12","1540","13","2000","
Mina, NY 
(42.129732772000466, -79.68820686199967)"
"31099195530000","99","Columbia Natural Resources, Inc.","19553","0","0","GD","Fayette-Waterloo","AC","Karlsen 4 (4101)","Varick","Queenston","12","5061",,"2000","
Varick, NY 
(42.7672223400005, -76.76946950499968)"
"31029690470000","29","Romolo Realty Corp.","69047","0","0","GD","Orchard Park-Hamburg","AC","Creek #1","Hamburg","Medina","12","0",,"2000","
Hamburg, NY 
(42.71606257200045, -78.83210809599967)"
"31037216970000","37","Subsea Oil & Gas, Inc.","21697","0","0","GD","Alden-Lancaster","AC","Staebell 2","Pembroke","Medina","12","5011",,"2000","
Pembroke, NY 
(43.01478113200045, -78.34690983699966)"
"31013099600000","13","Belden & Blake Corporation","9960","0","0","GD","Lakeshore","AC","Johnson 35 #1","Ripley","Medina","12","624","0","2000","
Ripley, NY 
(42.26656226300048, -79.71128793299965)"
"31013118930000","13","Belden & Blake Corporation","11893","0","0","GD","Lakeshore","AC","Anderson, R.#1 (418)","Stockton","Medina","0","135","0","2000","
Stockton, NY 
(42.31662335800047, -79.35563933699967)"
"31013169740000","13","Great Lakes Energy Partners","16974","0","0","GD","Lakeshore","AC","Cochran,J 1","Chautauqua","Medina","12","1461","0","2000","
Chautauqua, NY 
(42.205103549000455, -79.46580590299965)"
"31029666160000","29","Bischof, Dennis J","66616","0","0","GD","Alden-Lancaster","UN","Bischof # 1","Clarence","Medina","0","0",,"2000","
Clarence, NY 
(42.98135198600045, -78.58333897799963)"
"31037196580000","37","United States Gypsum Co.","19658","0","0","GD","Danley Corners","AC","Curto, P & D #1","Darien","Medina","11","1362","60","2000","
Darien, NY 
(42.90205099500048, -78.35201911399963)"
"31009162860000","9","Beaver, Albert H","16286","0","0","OD","Olean","IN","Ahrens 4","Olean","Chipmunk","12","1",,"2000","
Olean, NY 
(42.07755025500046, -78.42886818799968)"
"31013136350000","13","Seneca Resources Corp.","13635","0","0","GW","Lakeshore","AC","Peterson #6659","Busti","Medina","12","1504","0","2000","
Busti, NY 
(42.03788189500045, -79.28375662499968)"
"31037204380000","37","United States Gypsum Co.","20438","0","0","GD","Huron Creek","AC","Horton #1","Pembroke","Medina","12","1230","0","2000","
Pembroke, NY 
(43.01478113200045, -78.34690983699966)"
"31013169830000","13","Nornew Energy Supply Inc.","16983","0","0","GD","Lakeshore","AC","Northrup Unit #1","Busti","Medina","12","3093","20","2000","
Busti, NY 
(42.03788189500045, -79.28375662499968)"
"31029208610000","29","Cheektowaga-Maryvale Union Free School District","20861","0","0","GD","Buffalo","AC","Maryvale High #5","Cheektowaga","Medina","12","201",,"2000","
Cheektowaga, NY 
(42.90393124600047, -78.74056984999964)"
"31029147680000","29","Seneca Resources Corp.","14768","0","0","GD","North Collins","AC","Schmitz #1201-I","North Collins","Onondaga","12","206","0","2000","
North Collins, NY 
(42.59468150000049, -78.94094821499965)"
"31037175140000","37","United States Gypsum Co.","17514","0","0","GD","Huron Creek","AC","Ottaviani #1","Pembroke","Medina","12","3917","0","2000","
Pembroke, NY 
(43.01478113200045, -78.34690983699966)"
"31013121730000","13","Belden & Blake Corporation","12173","0","0","GD","Lakeshore","AC","Lesch 1340 #1","Dunkirk","Medina","2","5487","0","2000","
Dunkirk, NY 
(42.487243753000485, -79.33577835999967)"
"31029050570000","29","Iroquois Gas Corp.","5057","0","0","GD","Alden-Lancaster","PA","Blair #1286","Lancaster","Medina",,,,"2000","
Lancaster, NY 
(42.90039405300047, -78.67012970499968)"
"31099195580000","99","Columbia Natural Resources, Inc.","19558","0","0","GD","Fayette-Waterloo","AC","Kisner 2551","Fayette","Queenston","12","2506",,"2000","
Fayette, NY 
(42.81890018200045, -76.80892795599965)"
"31013177700000","13","Kastle Resources Enterprises, Inc.","17770","0","0","GD","Lakeshore","AC","Clemente #2","Cherry Creek","Medina","9","581","25","2000","
Cherry Creek, NY 
(42.29336363900046, -79.09200686499963)"
"31013202030000","13","Lenape Resources, Inc.","20203","0","0","OD","Ellery","AC","Barkstrom #341","Ellery","Bass Island","11","1070","65","2000","
Ellery, NY 
(42.19514403000045, -79.38579925999966)"
"31029148510000","29","Weil Resources, Inc.","14851","0","0","GD","Lakeview","AC","Mann #4","Evans","Medina","12","155",,"2000","
Evans, NY 
(42.69834088200048, -78.94540989999967)"
"31013109720000","13","Belden & Blake Corporation","10972","0","0","GD","Lakeshore","AC","Cardot Alfred 1","Arkwright","Medina","12","2804","91","2000","
Arkwright, NY 
(42.40699727700047, -79.23642814699963)"
"31013169890000","13","Universal Resources Holdings , Inc.","16989","0","0","GD","Lakeshore","AC","W Benedict #3","Charlotte","Medina","12","167",,"2000","
Charlotte, NY 
(43.24540427500045, -77.61779716599966)"
"31013115640000","13","Lenape Resources, Inc.","11564","0","0","GD","Lakeshore","AC","Barker J 338","Stockton","Medina","6","149","0","2000","
Stockton, NY 
(42.31662335800047, -79.35563933699967)"
"31013209540000","13","Great Lakes Energy Partners","20954","0","0","GD","Lakeshore","AC","Kimball S #3","Poland","Medina","12","1757","0","2000","
Poland, NY 
(43.23037120900045, -75.07312681499963)"
"31013116380000","13","Belden & Blake Corporation","11638","0","0","GD","Lakeshore","AC","Berger 293","Chautauqua","Medina","12","539","30","2000","
Chautauqua, NY 
(42.205103549000455, -79.46580590299965)"
"31029603170000","29","Seneca Resources Corp.","60317","0","0","GD","Alden-Lancaster","AC","Buffalo S&G #1280-I","Lancaster","Medina","11","3072","0","2000","
Lancaster, NY 
(42.90039405300047, -78.67012970499968)"
"31013164680000","13","Kastle Resources Enterprises, Inc.","16468","0","0","GD","Lakeshore","AC","Reynolds #1","Ellington","Grimsby","9","7606",,"2000","
Ellington, NY 
(42.217001377000486, -79.10806714699964)"
"31013201190000","13","Goose Creek Drilling, Inc.","20119","0","0","GD","Lakeshore","AC","Hammermill-Mccann-Fa 1","Harmony","Medina","12","3173","80","2000","
Harmony, NY 
(41.20120795700046, -73.88346743599965)"
"31029199870000","29","Stedman Energy, Inc.","19987","0","0","GD","Brant-Eden","AC","Gugino #3","Brant","Medina","12","1819","55","2000","
Brant, NY 
(42.59375254100047, -79.01745785999964)"
"31029166810000","29","Subsea Oil & Gas, Inc.","16681","0","0","GD","Lakeview","IN","Twin Creek #1","Evans","Medina","0","0",,"2000","
Evans, NY 
(42.69834088200048, -78.94540989999967)"
"31015217010000","15","Potter-Mckean Resources, Inc,","21701","0","0","GD","Van Etten","AC","Koabel 1","Van Etten","Oriskany","12","7405",,"2000","
Van Etten, NY 
(42.1989000640005, -76.55330775999965)"
"31013118920000","13","Belden & Blake Corporation","11892","0","0","GD","Lakeshore","AC","Anderson (416)","Stockton","Medina","12","1069","3","2000","
Stockton, NY 
(42.31662335800047, -79.35563933699967)"
"31013178040000","13","Belden & Blake Corporation","17804","0","0","GD","Gerry-Charlotte","AC","Bolibrzuch #1","Charlotte","Bass Island","12","6808","0","2000","
Charlotte, NY 
(43.24540427500045, -77.61779716599966)"
"31013113490000","13","Belden & Blake Corporation","11349","0","0","GD","Lakeshore","AC","Dean Unit 260 1","Portland","Medina","12","1383","11","2000","
Portland, NY 
(42.3616243030005, -79.48653777899966)"
"31013155160000","13","Belden & Blake Corporation","15516","0","0","GD","Lakeshore","AC","Green Brothers #583","Chautauqua","Medina","12","2886","30","2000","
Chautauqua, NY 
(42.205103549000455, -79.46580590299965)"
"31013109440000","13","Belden & Blake Corporation","10944","0","0","GD","Lakeshore","AC","Howard 146","Stockton","Medina","12","1275","20","2000","
Stockton, NY 
(42.31662335800047, -79.35563933699967)"
"31009169060000","9","Great Lakes Energy Partners","16906","0","0","GD","Ellicotville","AC","Ploetz E, #7","Ellicottville","Medina","12","180","0","2000","
Ellicottville, NY 
(42.27552136300045, -78.67174645199964)"
"31003226660000","3","Otis Eastern Service, Inc.","22666","0","0","OD","Fulmer Valley","AC","Lot 103 #1a","Wellsville","Fulmer Valley","12","111","4","2000","
Wellsville, NY 
(42.12784358900046, -77.95913621099965)"
"31013192340000","13","Great Lakes Energy Partners","19234","0","0","GD","Lakeshore","AC","Caflish, E #1-M","Clymer","Medina","12","2387","0","2000","
Clymer, NY 
(42.020830128000455, -79.62887850199968)"
"31013148470000","13","Chautauqua Energy,  Inc.","14847","0","0","GD","Lakeshore","AC","D Thomas 2","Westfield","Medina","1","200","65","2000","
Westfield, NY 
(42.322304303000465, -79.57760707899968)"
"31003603570000","3","Alma Gas, Inc.","60357","0","0","GD","Sharon","AC","Dickenson (Jones) #2120","Alma","Upper Devonian","12","15",,"2000","
Alma, NY 
(42.01271066300046, -78.05476991799964)"
