"case_ohms_number","case_name","alj_last_name","case_type_name","status_type_name","case_text_update","case_towncity","county","decision"
"201065578","A & A Global Solutions, Inc.","Villa","Enforcement","Decision Issued","Alleged violations for failure to file annual discharge monitoring reports for years 2007 and 2008 for facility located at 1221 Viele Avenue, Bronx, New York.  Hearing held 6/16/10. Commissioner Order signed 7/30/10. [http://www.dec.ny.gov/docs/legal_protection_pdf/aao.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/aao.pdf"
"201771539","A & G Title and Abstract Co., Inc. d/b/a A & G Title and Settlement Services","Villa","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Written appeal filed 8/5/16.  DED response filed 2/6/17.  Recommended order issued 3/1/17.  Final order 17-16 issued 3/20/17.",,,
"201570397","A Sprinkle and a Dash, LLC","McBride","NYS Dept. of Economic Development","Closed","MWBE Certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Written appeal filed 10/22/15; DED response filed 11/13/15.  Recommended order issued 2/4/16.  Final order issued 2/4/16.","PORT WASHINGTON NORTH","NASSAU",
"201872513","A&D Auto Recycling and Sales, LLC","Stefanucci","Enforcement","Decision Issued","Solid waste management facility enforcement.  Multiple alleged violations of the ECL and a consent order at an automobile recycling and dismantling facility located at 40 US Route 11, Village of Central Square, Town of Hastings, Oswego County.  DEC staff moves for an order without hearing in lieu of complaint. Ruling issued 10/5/18.  Commissioner order issued 2/27/20. https://www.dec.ny.gov/hearings/119767.html","CENTRAL SQUARE","OSWEGO","https://www.dec.ny.gov/hearings/119767.html"
"201368258","A&P Mart and Arundeep Vij","Garlick","Enforcement","Decision Issued","Alleged violations of PBS regulations at a facility located in the Town of Amherst, Erie County.  DEC staff moves for a default judgment.  Commissioner Order signed 12/17/13. [http://www.dec.ny.gov/docs/legal_protection_pdf/apmarto.pdf]","AMHERST","ERIE","https://www.dec.ny.gov/docs/legal_protection_pdf/apmarto.pdf"
"201569875","A&T Auto Parts","McClymonds","Enforcement (Expedited)","Settled","Expedited SPDES reporting enforcement proceeding.  Alleged untimely filing of Annual Compliance Report for calendar year 2013 for a facility located in Hyde Park, Dutchess County.  Hearing scheduled for 4/21/15 canceled.  Consent order executed 4/20/15.","HYDE PARK","DUTCHESS",
"200561213","A-1 Auto Parts, Inc.","Buhrmaster","Enforcement","Decision Issued","Status: Alleged waste tire stockpile in Utica, New York.  DEC Staff motion for order without hearing.  Commissioner order issued 3/7/08.","UTICA","ONEIDA",
"201973702","A. Ottavino Corp.","Villa","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal. Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant. Appeal hearing scheduled for 5/8/19 in NYC.  Recommended order issued 9/19/19.  Final order 19-20 issued 10/7/19.",,,
"201771952","A.A. Truck Renting Corp.","Caruso","Enforcement","Decision Issued","Petroleum bulk storage (PBS) facility enforcement.  Multiple alleged violations at a PBS facility located in the Bronx, Bronx County.  Respondent failed to appear at 6/20/17 pre-hearing conference. DEC staff moves for a motion for order without hearing in lieu of complaint.  Ruling on Motion for Order Without Hearing issued 4/5/19. Commissioner Order issued 5/13/19. [https://www.dec.ny.gov/docs/legal_protection_pdf/aatruckrentingo.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/aatruckrentingo.pdf"
"201973744","A.A.C. Contracting, Inc.","McBride","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal. Appeal from the Division of MWBD’s decision to deny minority-owned business enterprise (MBE) status to appellant.  Appeal hearing scheduled for 4/2/19.  Recommended order issued 9/23/19.  Final order 19-23 issued 10/22/19.",,,
"201671028","A.J.R. Equities, Inc.","Sherman","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing scheduled for 9/13/16.  Recommended order issued 11/21/16.  Final Order 16-59 issued 12/1/16.","STATEWIDE",,
"201771989","AAA Contracting Services Corp.","Sherman","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny minority-owned business enterprise (MBE) status to appellant.  Appeal hearing scheduled for 11/7/17 in NYC.  Recommended order issued 1/9/18.  Final Order 18-08 issued 2/8/18.",,,
"201570264","AAA Fabrizio Enterprises, Inc.","Garlick","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny minority and woman-owned business enterprise (MWBE) status to appellant.  Written appeal filed 7/29/15. Recommended Order issued 9/15/15.  Final order issued 9/17/15.",,,
"201065579","AALBA Auto Wrecking Inc.","Villa","Enforcement","Decision Issued","Alleged violations for failure to file annual discharge monitoring reports for years 2007 and 2008, located at 151 Woodward Avenue, Ridgewood, Queens County, New York. Hearing held 6/16/10. Assistant Commissioner Order issued 8/3/10. [http://www.dec.ny.gov/docs/legal_protection_pdf/aalbao.pdf]","QUEENS (ENTIRE)","QUEENS","https://www.dec.ny.gov/docs/legal_protection_pdf/aalbao.pdf"
"201570235","ABC & NY Construction, Inc.","Sherman","NYS Dept. of Economic Development","Closed","MWBE Certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Written appeal filed 7/27/15. Recommended Order issued 9/14/15.","BROOKLYN (ENTIRE)","KINGS",
"201469265","ABC Tank Repair & Lining, Inc.","Caruso","Enforcement","Settled","Waste transporter permit matter.  Application to renew waster transporter permit for a facility located in Brooklyn, Kings County.  DEC staff denied renewal based upon alleged criminal activity and compliance issues by respondent corporation and respondent’s president.  Respondent requests a hearing.  Consent order executed; caseclosed.","BROOKLYN (ENTIRE)","KINGS",
"200762876","ABM Industries, Inc. d/b/a Brewster Cleaners, Inc.","O''Connell","Enforcement","Withdrawn","Alleged violations of regulations governing dry cleaners at a facility located in Brewster, New York.  DEC moves to amend caption and for a default judgment. Ruling on Staff's Motion issued 3/14/08. DEC Staff withdrew the complaint.","BREWSTER","PUTNAM",
"2005J780","AES Cayuga LLC","DuBois","Permit - UPA","Settled",,"LANSING","TOMPKINS",
"200661583","AES NY, LLC (Somerset)","Buhrmaster","Mediation","Closed","Status: Mediations sessions on-going.","SOMERSET","NIAGARA",
"2005J457","AES NY, LLC; Town of Somerset","McClymonds","NYS Dept. of Public Service","Decision Issued","Petition for clarification or amendment of certificate issued 12/9/78, as amended.  Siting Board order issued 6/21/07. [http://www.dec.ny.gov/docs/legal_protection_pdf/aessomersetod.pdf]","SOMERSET","NIAGARA","https://www.dec.ny.gov/docs/legal_protection_pdf/aessomersetod.pdf"
"200661638","AES Somerset LLC (Title V Permit)","McClymonds","Permit - UPA","Settled","Status: Department initiated modification to include a condition from Permittee's 1999 Air State Facility Permit to construct into the facility's current Title V permit.  Parties reached a settlement.  Order of disposition issued 12/5/07.","SOMERSET","NIAGARA",
"201166565","AFB Housing LLC and 174 Street, LLC","Wissler","Enforcement","Withdrawn","Alleged failure to register a petroleum bulk storage facility located in New York, New York County. Adjudicatory hearing held 8/4/11.  DEC staff withdrew matter 8/30/11.","MANHATTAN (ENTIRE)","NEW YORK",
"201671234","AJ Images, Inc.","Garlick","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing scheduled for 11/22/16 in NYC.  Recommended order issued 2/27/17.  Final order 17-08 issued 2/28/17.",,,
"202175508","AJ Oil and Gas Exploration Inc.","Olivieri","Enforcement","Decision Issued","Oil well and PBS facility enforcement.  Multiple alleged violations at a site known as the Fords Brook Lease located at 3756-4034 Fords Brook South Branch, and the W&J Lease located on Burnt Hill Road, Wellsville, NY 14895 (Town of Willing, Allegany County).  DEC staff moves for a default judgment. Commissioner Order issued August 25, 2021.","WILLING","ALLEGANY","https://www.dec.ny.gov/hearings/123683.html"
"202276439","AJ Oil and Gas Exploration Inc.","MacPherson","Enforcement (Expedited)","Decision Issued","Alleged failure to file annual well reports for 2020 for the numerous Ford's Brook and W & J wells located in Wellsville, New York and Willing, New York. Commissioner Order issued April 22, 2022.","WILLING","ALLEGANY","https://www.dec.ny.gov/hearings/125242.html"
"202276439","AJ Oil and Gas Exploration Inc.","MacPherson","Enforcement (Expedited)","Decision Issued","Alleged failure to file annual well reports for 2020 for the numerous Ford's Brook and W & J wells located in Wellsville, New York and Willing, New York. Commissioner Order issued April 22, 2022.","WELLSVILLE","ALLEGANY","https://www.dec.ny.gov/hearings/125242.html"
"201065870","AMI Auto  Sales Corporation, Manuel R. Inoa and Ramon B. Reyes","Buhrmaster","Enforcement","Decision Issued","Alleged violations of air regulations governing mandatory annual motor vehicle emission inspections at an official emission inspection station located in Bronx County, New York.  Hearing held 2/9/11 and 3/1/11.  Recommended decision issued 9/1/11.  Comments received 9/23/11. Decision and Order signed 2/16/12. [http://www.dec.ny.gov/docs/legal_protection_pdf/amiautosaleso.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/amiautosaleso.pdf"
"201973625","API Industries Inc. (Aluf Plastics Division)","Caruso","Mediation","Closed","Applicant requests a hearing to challenge conditions of its modified Air State Facility permit for a facility located at 2 Glenshaw St., Orangeburg, NY  10962 (Town of Orangetown, Rockland County).  Mediation conducted.  DEC staff withdraws from mediation.  Case closed.","ORANGETOWN","ROCKLAND",
"202175629","ASOMEO LLC","Caruso","Enforcement (Expedited)","Decision Issued","Expedited oil and gas well enforcement.  Alleged failure to file annual well reports for 2018 and 2019 for the HG 3-28-17 (Clarksville, Allegany County), HG 2-28-17 (Clarksville, Allegany County) and Hill 21 (Carrolton, Cattaraugus County) wells.  Expedited enforcement calendar conducted 3/9/21.  DEC staff moves for a default judgment. Commissioner Order issued May 26, 2021.","CARROLLTON","CATTARAUGUS","https://www.dec.ny.gov/hearings/123096.html"
"201569773","AWG Group, Inc.","Villa","NYS Dept. of Economic Development","Closed","MWBE Certification denial appeal.  Request for ALJ to conduct adjudicatory hearing on the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Written appeal filed 3/28/15.  Recommended order issued 5/7/15.  Final order issued 5/11/15.","STATEWIDE",,
"200964668","Abaire, Douglas d/b/a Critters and Creatures","Garlick","Enforcement","Order Issued","Alleged violations of pesticide regulations at a pet store located in the City of Rensselaer, Rensselaer County.  DEC staff moves for a default judgment. Ruling on Motion for Default Judgment and Order issued 8/28/09.  Discontinued by DEC staff.","RENSSELAER","RENSSELAER",
"200662202","Abbott, Charles A.","Alexander; Asst. Comm.","FOIL Appeal","Closed FOIL Case","Status: Appeal from partial denial of FOIL Request No. 06-1346.  Foil Determination letter issued 11/13/06.",,,
"200762670","Abbott, Charles","Sanza","FOIL Appeal","Closed FOIL Case","Appeal from partial denial of FOIL Request No. 07-626.  Foil determination letter issued 5/9/07.",,,
"2002J880","Abbott, Robert & Gerald (Lender/McDonald/Hitchcock)","Wissler","Enforcement","Order Issued","Alleged operation of group sewage system since 1958 without a SPDES permit.  On 9/28/05 Regional Attorney advises that homes will become part of a municipal sewer district, thereby resolving the matter.  Matter discontinued.","TICONDEROGA","ESSEX",
"201570038","Able Energy New York, Inc.","McClymonds","Enforcement","Decision Issued","PBS and oil spill enforcement.  Alleged petroleum spill and other PBS regulation violations for a facility located in Warrensburg, Warren County.  Default hearing conducted 5/12/15. Commissioner Order 3/18/16.  [http://www.dec.ny.gov/docs/legal_protection_pdf/ableo.pdf]","WARREN","HERKIMER","https://www.dec.ny.gov/docs/legal_protection_pdf/ableo.pdf"
"200964729","Able Management Group Inc.","Wissler","Enforcement","Withdrawn","Alleged failure to file DMRs for a facility located in the Town of Brookhaven, Suffolk County.  Respondent failed to appear at 9/23/09 DMR calendar call/hearing.  DEC staff moves for a default judgment.  Complaint withdrawn 12/9/09.","BROOKHAVEN","SUFFOLK",
"200762385","Aboushi, Eman","A.L.J. Needed","Enforcement","Settled","Alleged clearing and filling in a regulated tidal wetland and adjacent area without a DEC permit in Staten Island, Richmond County.  DEC staff filed notice of hearing and complaint.  Respondent answered.  Mediation conducted 3/28/14.  Settlement offer open until 5/2/14.  Hearing scheduled for 6/25-26/14 canceled.  Consent order executed; case closed.","STATEN ISLAND (ENTIRE)","RICHMOND",
"201166561","Absyl Realty LLC","Wissler","Enforcement","Decision Issued","Alleged failure to register a petroleum bulk storage facility located in Bronx, New York. Adjudicatory hearing held 8/4/11. Commissioner Order signed 9/13/11. [http://www.dec.ny.gov/docs/legal_protection_pdf/absylo.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/absylo.pdf"
"201469460","Accardi, Salvatore","Garlick","Enforcement","Decision Issued","Navigable waters and tidal wetlands enforcement.  DEC alleges that respondent placed unpermitted fill in navigable waters and tidal wetlands located in Hawtree Basin, Jamaica Bay, Queens County.  DEC staff moves for an order without hearing. ALJ ruling issued 3/2/15.  Hearing held 4/28/15. Commissioner Order issued 5/15/17. [http://www.dec.ny.gov/docs/legal_protection_pdf/accardio.pdf]","QUEENS (ENTIRE)","QUEENS","https://www.dec.ny.gov/docs/legal_protection_pdf/accardio.pdf"
"200561399","Accent Stripe, Inc.","Wissler","Enforcement","Decision Issued","Status: Alleged violations of RCRA by a paving stripe painting company.  Hearings commenced 2/15/06. Commissioner Order issued 1/25/08. [http://www.dec.ny.gov/docs/legal_protection_pdf/accento.pdf]","ORCHARD PARK","ERIE","https://www.dec.ny.gov/docs/legal_protection_pdf/accento.pdf"
"202175502","Access Compliance, LLC","McBride","NYS Dept. of Economic Development","Withdrawn","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing scheduled for 4/15/21 canceled. Appeal withdrawn 4/27/21. Matter was settled after hearing. Case Closed.",,,
"201974238","Access Computer Floors, LLC","Garlick","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny minority-owned business enterprise (MBE) status to appellant.  Written appeal filed 2/16/17.  Response filed 8/13/19.  Recommended order issued 9/24/19.  Final Order 19-21 issued 10/7/19.",,,
"200662172","Acierno, Debbie","Garlick","Permit - UPA","Settled","Status: Application for a tidal wetlands permit to construct a dock, ramp and float on Moneybogue Bay, Town of Westhampton.  DEC staff denied permit and applicant requests a hearing. Case settled 4/1/08.","SOUTHAMPTON","SUFFOLK",
"201670821","Action Window Cleaning Co., Inc.","Villa","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing scheduled for 5/10/16.  Recommended order issued 8/12/16.  Final order 16-46 issued 9/28/16.","STATEWIDE",,
"200964319","Adamo, Frank","Sherman","Enforcement","Settled","Alleged violation of ECL article 15 for the unpermitted construction of two ponds in stream D-71-59-4, in the Town of Meredith, Delaware County.  DEC staff moves for an order without hearing. Ruling issued 11/10/09. Order on consent executed; case closed.","MEREDITH","DELAWARE",
"200661970","Adinolfi, Anthony and Dirt Man Enterprises, Inc.","McBride","Enforcement","Withdrawn","Alleged disposal at private residences of non-exempt construction and demolition debris without a permit.  DEC staff moves for an order without hearing.  Ruling issued 5/18/07 denying motion.  Hearing scheduled for 10/9 and 10/10/07 adjourned pending investigation.  Matter withdrawn.","MOUNT PLEASANT","WESTCHESTER",
"2004J404","Adinolfi, Anthony;  Dirtman Enterprises, Inc.","McBride","Enforcement","Settled","Department staff moved to dismiss or clarify affirmative defenses.  Ruling issued 3/15/05.  Consent order executed in 2009.",,,
"201873433","Adirondack Boat Rental Company LLC and Christopher Pelerin","McBride","Lake George Park Commission","Closed","Lake George Park Commission enforcement. Alleged operation of a Class A marina on Lake George without a permit and the attempted launching of a vessel without a vessel inspection control seal.  LGPC staff moves for a default judgment.  Ruling and Default Summary Report issued 1/15/19.",,,
"202075336","Adirondack International Speedway, LLC","Caruso","Enforcement","Settled","Solid waste management facility enforcement.  Alleged operation of a solid waste management facility without a permit at a facility located on Artz Road, Castorland, NY 13620 (Town of Bremen, Lewis County).  DEC staff filed a complaint and respondents answered.  Pre-hearing conference held 12/16/20.  Consent order executed; case closed.","LEWIS","LEWIS",
"201670507","Adonai Realty L.P.","O''Connell","Enforcement (Expedited)","Decision Issued","Expedited PBS registration enforcement.  Alleged failure to register a residential PBS facility located in the Bronx, Bronx County.  Respondent failed to appear at 8/6/15 calendar call.  DEC staff renews motion for a default judgment. Commissioner Order issued 2/19/16. [http://www.dec.ny.gov/docs/legal_protection_pdf/adonairealtyo2.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/adonairealtyo2.pdf"
"201469658","Adonai Realty L.P.","Wissler","Enforcement","Decision Issued","PBS registration enforcement.  Alleged failure to re-register PBS facility located in the Bronx, Bronx County.  Hearing held 12/18/14.  Commissioner Order issued 3/10/15. [http://www.dec.ny.gov/docs/legal_protection_pdf/adonairealtyo.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/adonairealtyo.pdf"
"200762424","Adulaimi, Saad","Sherman","Enforcement","Decision Issued","Alleged violations of regulation governing dry cleaning facilities at a facility in Smithtown, New York.  DEC staff moves for a default judgment. Order issued 3/15/07.[http://www.dec.ny.gov/docs/legal_protection_pdf/adulaimio.pdf]","SMITHTOWN","SUFFOLK","https://www.dec.ny.gov/docs/legal_protection_pdf/adulaimio.pdf"
"201772022","Advanced Builders & Land Development","Garlick","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Written appeal filed 1/13/17.  DED response filed 7/7/17.  Recommended order issued 9/28/17.  Final order 17-59 issued 9/28/17.",,,
"201166175","Advocates for Cherry Valley (Sheckells 1)","McClymonds","Permit - Non UPA","Closed","Request by Advocates for Cherry Valley for a hearing to raise objections to SEQRA review of a September 2010 approval authorizing hydrofracturing of a natural gas well located in the Town of Cherry Valley, Otsego County. Ruling issued 6/13/11.","CHERRY VALLEY","OTSEGO",
"201670488","Aebi New England, LLC","Sherman","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny minority or woman-owned business enterprise (MWBE) status to appellant.  Appeal hearing scheduled for 3/24/16.  Recommended order issued 6/9/16.  Final order 16-23 issued 6/22/16.",,,
"201166878","Afify Management Corporation","Garlick","Enforcement","Decision Issued","Alleged violations of pesticide applicator regulations at an apartment building located in the City of Binghamton, Broome County.  DEC staff moves for a default judgment. Commissioner Order signed 11/20/11. [http://www.dec.ny.gov/docs/legal_protection_pdf/afifyo.pdf]","BINGHAMTON","BROOME","https://www.dec.ny.gov/docs/legal_protection_pdf/afifyo.pdf"
"2002J951","Agramonte, Helen;  Agramonte, Penelope","Villa","Enforcement","Decision Issued","Commissioner's Decision and Order issued July 19, 2005. [http://www.dec.ny.gov/docs/legal_protection_pdf/agramontedo.pdf]","WRIGHT","SCHOHARIE","https://www.dec.ny.gov/docs/legal_protection_pdf/agramontedo.pdf"
"201368410","Airport Auto Wrecking","Wissler","Enforcement","Closed","Alleged failure to file an annual report for 2010 for a vehicle dismantling facility located in the City of Niagara Falls, Niagara County.  DEC staff moves to amend the complaint. Ruling issued 6/27/13.","NIAGARA FALLS","NIAGARA",
"200863474","Aitner, Mary E.","Sanza","FOIL Appeal","Closed FOIL Case","Appeal from partial denial of FOIL Request issued 1/22/08. Foil acknowledgement letter issued 3/4/08. Foil determination letter issued 3/18/08.","PORT HENRY","ESSEX",
"2002J893","Al Turi Landfill (Gambino, Joseph)","Buhrmaster","Permit - Non UPA","Closed","Application to renew solid waste management facility permit for landfill located in the Town of Goshen, Orange County.  DEC staff denied permit and applicant requested a hearing.  ALJ ruling on issues and party status issued 9/23/2002.  Case closed.","GOSHEN","ORANGE",
"200561413","Alarcon-Mordini Enterprises Inc., & Angelo Mordini","A.L.J. Needed","Enforcement","Settled","Alleged violations of ECL, Navigation Law and stipulation concerning a petroleum bulk storage facility.  Matter settled by consent order effective 1/20/06.","QUEENS (ENTIRE)","QUEENS",
"200964405","Albany County Sewer District North and South Plants","Goldberger","Permit - UPA","Settled","Department initiated modification of SPDES permits for ACSD North Plant and South Plant.  Permittee objects to certain permit conditions and requests a hearing.  Matter settled; permits to be issued.","ALBANY","ALBANY",
"200661871","Albany County Sewer District","Garlick","Permit - UPA","Settled","Department-initiated modification of ACSD municipal SPDES permit to mandate compliance with USEPA's CSO Control Policy and to include disinfection requirements.  Legislative hearing held 12/13/07; issues conference held 12/14/07.  Ruling issued 3/24/08.  Matter settled.  Order of Disposition issued 2/10/09.","ALBANY","ALBANY",
"2004J441","Albany, City of (Albany County Sewer District)","Garlick","Permit - UPA","Settled","Status: DEC staff seeks to modify SPDES permit regarding combined sewer overflows.  Case has been settled.","ALBANY","ALBANY",
"200863950","Albany, City of (Rapp Road Landfill)","Casutto","Legislative (621/SEQRA)","Closed","Request for ALJ to conduct a Part 621 legislative hearing concerning the City of Albany's application to expand its Rapp Road landfill.  Legislative hearing held 12/3/08.","ALBANY","ALBANY",
"201469226","Albion Recycling & Recovery, LLC","Bassinson","Permit - UPA","Closed","Solid waste management facility permit proceeding.  Application by Albion Recycling & Recovery, LLC to renew solid waste management facility permit issued in 2003 to Waste Management of NY, LLC for the Towpath Environmental and Recycling Center located in the Town of Albion, Orleans County.  DEC staff denied permit renewal and applicant requests a hearing.  Legislative hearing held 9/16/14.  Issues conference held 9/17/14. Issues ruling and order of disposition issued 3/26/15.  No appeal filed; case closed.","ALBION","ORLEANS",
"201873007","Alderson, Jeremy","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. W038067-061818.  Response issued 6/18/18.",,,
"200762530","Alexander, David (Gershow Recycling Facility)","Sanza","FOIL Appeal","Closed FOIL Case","Foil determination letter issued 4/24/07.","BROOKLYN (ENTIRE)","KINGS",
"201166535","Alfred, Village of (Alfred Wastewater Treatment Plant)","Goldberger","Permit - UPA","Settled","Department-initiated modification (DIM) of permittee’s SPDES permit pursuant to NYS Environmental Benefit Permit Strategy (EPBS) for a facility located in the Village of Alfred, Allegany County.  Permittee objected to DIM and requested a hearing.  Matter settled; case closed.","ALFRED","ALLEGANY",
"201671240","Algonquin Gas Transmission, LLC and Maritimes & Northeast Pipeline, LLC (Atlantic Bridge Project)","McBride","Legislative (621/SEQRA)","Closed","Water quality certification, freshwater wetland, and stream disturbance permit application proceeding.  DEC staff requests an ALJ to conduct a legislative hearing concerning a proposed expansion and modification of an existing natural gas pipeline located in Rockland, Westchester and Putnam Counties.  Hearing scheduled for 10/19/16.",,,
"201569684","Algonquin Gas Transmission, LLC","McBride","Legislative (621/SEQRA)","Closed","Freshwater wetlands permit proceeding.  Request for ALJs to conduct Part 621 legislative hearings on applications for permits to construct the expansion to the Algonquin Incremental Market Project pipeline and upgrades to the Stoney Point Compressor Station.  Hearings scheduled for 1/21/15 (Brewster) and 1/22/15 (Stoney Point).","STONY POINT","ROCKLAND",
"201873001","Alkhobari, Aneesa d/b/a Buffalo Zip's Market","McBride","NYS Dept. of Agriculture and Markets","Closed","Request for an ALJ to conduct a hearing on a food processing establishment license application for a market located in Buffalo, New York.   Hearing scheduled for 2/20/19.  Hearing report issued 5/10/19.  Final determination issued 9/11/19.","BUFFALO","ERIE",
"201569945","All HVAC Service Company, Inc.","Garlick","NYS Dept. of Economic Development","Closed","MWBE Certification denial appeal.  Appeal from the Division of MWBD’s decision to deny minority-owned business enterprise (MBE) status to appellant.  Hearing held 5/13/15. Recommended Order issued 5/27/15.  Final order issued 6/5/15.",,,
"201671399","All Island Mason Supply, Inc.","Wilkinson","Enforcement (Expedited)","Settled","Expedited enforcement proceeding.  Alleged failure to pay annual monitoring fee.  Hearing held 12/14/16.  Consent order executed; case closed.",,,
"201267319","All Nations Apostolic Tabernacle, Inc.","A.L.J. Needed","Enforcement","Settled","Alleged violations of the Navigation Law and PBS regulation at a PBS facility located in Jamaica, Queens County.  DEC staff moves for a default judgment and respondent opposes.  Consent order executed; case closed.","QUEENS (ENTIRE)","QUEENS",
"2005J508","All Seasons Tree Service, Inc.","Buhrmaster","Enforcement","Order Issued","Case discontinued by DEC staff on 4/30/08.","LAKE GEORGE","WARREN",
"201670881","All Ways Concrete Pumping, LLC","McBride","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing held 5/24/16.  Recommended order issued 8/5/16.  Final order 16-40 issued 9/6/16.",,,
"201671128","Allan, Adel and Mariam Allan","Bassinson","Enforcement","Settled","Freshwater wetland enforcement.  Alleged violation of a consent order and additional violations at a site located adjacent to and within freshwater wetland AR-15 in Staten Island, Richmond County.  DEC staff moves for an order without hearing. Case closed.","STATEN ISLAND (ENTIRE)","RICHMOND",
"201872429","Alle-Catt Wind Energy LLC","Caruso","NYS Dept. of Public Service","Decision Issued","Public Service Law article 10 power plant siting proceeding.  Application for a Certificate of Environmental Compatibility and Public Need pursuant to Article 10 for construction of a 380 MW wind energy generation facility in the Town of Arcade, Wyoming County, Towns of Centerville and Rushford, Allegany County, and Towns of Freedom and Farmersville, Cattaraugus County.  Siting Board order granting certificate issued 6/3/20.  Order on rehearing issued 9/25/20.","ARCADE","WYOMING",
"201872429","Alle-Catt Wind Energy LLC","Caruso","NYS Dept. of Public Service","Decision Issued","Public Service Law article 10 power plant siting proceeding.  Application for a Certificate of Environmental Compatibility and Public Need pursuant to Article 10 for construction of a 380 MW wind energy generation facility in the Town of Arcade, Wyoming County, Towns of Centerville and Rushford, Allegany County, and Towns of Freedom and Farmersville, Cattaraugus County.  Siting Board order granting certificate issued 6/3/20.  Order on rehearing issued 9/25/20.","RUSHFORD","ALLEGANY",
"201872429","Alle-Catt Wind Energy LLC","Caruso","NYS Dept. of Public Service","Decision Issued","Public Service Law article 10 power plant siting proceeding.  Application for a Certificate of Environmental Compatibility and Public Need pursuant to Article 10 for construction of a 380 MW wind energy generation facility in the Town of Arcade, Wyoming County, Towns of Centerville and Rushford, Allegany County, and Towns of Freedom and Farmersville, Cattaraugus County.  Siting Board order granting certificate issued 6/3/20.  Order on rehearing issued 9/25/20.","FREEDOM","CATTARAUGUS",
"201872429","Alle-Catt Wind Energy LLC","Caruso","NYS Dept. of Public Service","Decision Issued","Public Service Law article 10 power plant siting proceeding.  Application for a Certificate of Environmental Compatibility and Public Need pursuant to Article 10 for construction of a 380 MW wind energy generation facility in the Town of Arcade, Wyoming County, Towns of Centerville and Rushford, Allegany County, and Towns of Freedom and Farmersville, Cattaraugus County.  Siting Board order granting certificate issued 6/3/20.  Order on rehearing issued 9/25/20.","FARMERSVILLE","CATTARAUGUS",
"201872429","Alle-Catt Wind Energy LLC","Caruso","NYS Dept. of Public Service","Decision Issued","Public Service Law article 10 power plant siting proceeding.  Application for a Certificate of Environmental Compatibility and Public Need pursuant to Article 10 for construction of a 380 MW wind energy generation facility in the Town of Arcade, Wyoming County, Towns of Centerville and Rushford, Allegany County, and Towns of Freedom and Farmersville, Cattaraugus County.  Siting Board order granting certificate issued 6/3/20.  Order on rehearing issued 9/25/20.","CENTERVILLE","ALLEGANY",
"201065553","Allen, Susan (APA Reporter)","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request NO. 10-1295.  Response issued 6/8/10.",,,
