"grant_year","grantee","address","city","state","zip","county","phone","program","category","project_title","grant_amount","senate_district","assembly_district"
"2020","BRONX ARTS ENSEMBLE INC","80 Van Cortlandt Park South, Suite 7D-2","Bronx","NY","10463","Bronx","718-601-7399","Arts Education","Pre-K-12: In-School Programs","Strengthening Arts-In-Ed in 4 Bronx Public Schools","25000","34","81"
"2020","BRONX ARTS ENSEMBLE INC","80 Van Cortlandt Park South, Suite 7D-2","Bronx","NY","10463","Bronx","718-601-7399","Music","General Support","Bronx Live","25000","34","81"
"2020","Bronx Children's Museum","P. O. Box 1381","Bronx","NY","10451","Bronx","347-971-2155","Museum","Project Support","Festival: ArtSpot 2020","13000","29","84"
"2020","Bronx Children's Museum","P. O. Box 1381","Bronx","NY","10451","Bronx","347-971-2155","Arts Education","Community-Based Learning","Dream Big","8000","29","84"
"2020","Bronx Council on the Arts, Inc.","2700 East Tremont Ave.","Bronx","NY","10461-1403","Bronx","718-931-9500","State & Local Partnership","Regrants","Bronx Council on the Arts Regrant Program - $44,430 Admin; $103,667 Regrants","148097","34","82"
"2020","Bronx Council on the Arts, Inc.","2700 East Tremont Ave.","Bronx","NY","10461-1403","Bronx","718-931-9500","State & Local Partnership","General Support","Bronx Council on the Arts","60000","34","82"
"2020","Bronx House Inc","990 Pelham Parkway South","Bronx","NY","10461","Bronx","718-792-1800","Music","Community Music Schools","General Operating Support","7500","34","80"
"2020","Bronx Opera Company Inc","5 Minerva Place, #2-J","Bronx","NY","10468","Bronx","646-281-9963","Music","General Support","Bronx Opera's 2019 Season","20000","33","78"
"2020","Bronx River Art Center Inc","1087 East Tremont Ave","Bronx","NY","10460","Bronx","718-589-5819","Visual Arts","General Support","Visual Art Programs/Exhibits, Studios, Education","20000","32","87"
"2020","Brooklyn Academy of Music Inc","30 Lafayette Avenue","Brooklyn","NY","11217-1486","Brooklyn","718-724-8075","Presenting","General Support","BAM's General Operating Expenses","100000","25","57"
"2020","Brooklyn Academy of Music Inc","30 Lafayette Avenue","Brooklyn","NY","11217-1486","Brooklyn","718-724-8075","Electronic Media & Film","Film Festivals and Screenings","BAM Film 2019","20000","25","57"
"2020","Brooklyn Academy of Music Inc","30 Lafayette Avenue","Brooklyn","NY","11217-1486","Brooklyn","718-724-8075","Regional Economic Development","Workforce Fellowship","Workforce Training and Development Programs","60000","25","57"
"2020","Brooklyn Arts Council","20 Jay Street, Suite 616","Brooklyn","NY","11201","Brooklyn","718-625-0080","Folk Arts","Project Support","Jouvayfest - Play Mas with Jouvayfest","10000","26","52"
"2020","Brooklyn Arts Council","20 Jay Street, Suite 616","Brooklyn","NY","11201","Brooklyn","718-625-0080","Folk Arts","Project Support","Guyana Cultural Association - Guyana Folk Festival","5000","26","52"
"2020","Brooklyn Arts Council","20 Jay Street, Suite 616","Brooklyn","NY","11201","Brooklyn","718-625-0080","Folk Arts","Project Support","Blue Mango LLC - Dancing On The Plaza 2020: Kumina","5000","26","52"
"2020","Brooklyn Arts Council","20 Jay Street, Suite 616","Brooklyn","NY","11201","Brooklyn","718-625-0080","State & Local Partnership","Regrants","Brooklyn Arts Council (BAC) FY19- DEC Arts Regrant - $47,520 Admin; $110,880 Regrants","158400","26","52"
"2020","Brooklyn Arts Council","20 Jay Street, Suite 616","Brooklyn","NY","11201","Brooklyn","718-625-0080","State & Local Partnership","General Support","Brooklyn Arts Council (BAC) FY19 - GOS Support","61000","26","52"
"2020","Brooklyn Arts Council","20 Jay Street, Suite 616","Brooklyn","NY","11201","Brooklyn","718-625-0080","Folk Arts","Regional & Cnty Folk Arts Prg","Brooklyn Folk Arts Programs","48000","26","52"
"2020","Brooklyn Arts Exchange, Inc.","421 5th Ave ","Brooklyn","NY","11215-3315","Brooklyn","718-832-0018","Arts Education","Pre-K-12: In-School Programs","BAX  Elementary Schools Production Initiative","5000","21","52"
"2020","Brooklyn Arts Exchange, Inc.","421 5th Ave ","Brooklyn","NY","11215-3315","Brooklyn","718-832-0018","Dance","Rehearsal Space & Residencies","Provision of Low-Cost Rehearsal Space - Total 8000 Hours/450 Artists","15000","21","52"
"2020","Brooklyn Arts Exchange, Inc.","421 5th Ave ","Brooklyn","NY","11215-3315","Brooklyn","718-832-0018","State & Local Partnership","General Support","Resources & Education for Artists of All Ages","50000","21","52"
"2020","Brooklyn Art Song Society, Inc.","60 East 8th Street, Apt. 30 E","New York","NY","10003","New York","917-400-7515","Music","Project Support","Brooklyn Art Song Society 2018 Public Performances","10000",,
"2020","Brooklyn Ballet, Inc.","160 Schermerhorn Street","Brooklyn","NY","11201","Brooklyn","646-670-1264","Dance","Professional Performances","Brooklyn Ballet 2020 Season Performances","7500","25","52"
"2020","Brooklyn Ballet, Inc.","160 Schermerhorn Street","Brooklyn","NY","11201","Brooklyn","646-670-1264","Dance","Rehearsal Space","Brooklyn Ballet Subsidized Space Rental Program","5000","25","52"
"2020","Brooklyn Book Festival, Inc.","249 Smith Street, #106","Brooklyn ","NY","11231","Brooklyn","646-509-8320","Literature","Public Programs","Brooklyn Book Festival ","15000",,
"2020","Brooklyn Children's Museum Corporation","145 Brooklyn Avenue","Brooklyn","NY","11213-1930","Brooklyn","718-735-4400","Museum","General Support","General Operating Support","43000","25","43"
"2020","Brooklyn Historical Society","128 Pierrepont Street","Brooklyn","NY","11201-2711","Brooklyn","718-222-4111","Museum","General Support","General Operating Support","38000","26","52"
"2020","Brooklyn Institute of Arts and Sciences","200 Eastern Pkwy","Brooklyn","NY","11238-6052","Brooklyn","718-638-5000","Museum","General Support","General Operating Support","90000","21","57"
"2020","Brooklyn Public Library","10 Grand Army Plaza","Brooklyn","NY","11238","Brooklyn","718-230-2087","Facilities","Capital Equipment (Facilities)","Dweck Center Lighting and Projector Upgrade","42385","20","52"
"2020","Brooklyn Public Library","10 Grand Army Plaza","Brooklyn","NY","11238","Brooklyn","718-230-2087","Literature","Public Programs","BPL Presents 2020 Literary Programming","16300","20","52"
"2020","Brooklyn-Queens Conservatory of Music","58 Seventh Avenue","Brooklyn","NY","11217","Brooklyn","718-622-3300","Arts Education","Community-Based Learning","BKCM Music Partners Seniors Choirs","9990","20","52"
"2020","Brooklyn-Queens Conservatory of Music","58 Seventh Avenue","Brooklyn","NY","11217","Brooklyn","718-622-3300","Music","Community Music Schools","BKCM Community Music School","7500","20","52"
"2020","Brooklyn Youth Chorus Academy Inc","179 Pacific Street","Brooklyn","NY","11201","Brooklyn","718-243-9447","Special Arts Services","Project Support","Bed Stuy Sings","15000","26","52"
"2020","Brooklyn Youth Chorus Academy Inc","179 Pacific Street","Brooklyn","NY","11201","Brooklyn","718-243-9447","Regional Economic Development","Workforce Fellowship","Workforce Training and Development Programs","25000","26","52"
"2020","Brooklyn Youth Chorus Academy Inc","179 Pacific Street","Brooklyn","NY","11201","Brooklyn","718-243-9447","Arts Education","Community-Based Learning","Financial Aid Initiative for Low-Income Choristers","18000","26","52"
"2020","Brooklyn Youth Music Project Inc.","123 Seventh Avenue #169 ","Brooklyn","NY","11215","Brooklyn","800-399-0489","Arts Education","Community-Based Learning","Financial Aid Supplement","4000","21","52"
"2020","Broome County Arts Council","95 Court St., Box 2, Suite 501","Binghamton","NY","13901","New York","607-723-4620","State & Local Partnership","General Support","BCACGOS","12500","52","122"
"2020","Buffalo and Erie County Historical Society","1 Museum Court","Buffalo","NY","14216-3199","Erie","716-873-9644","Museum","General Support","General Operating Support","19000","60","149"
"2020","Buffalo Arts and Technology Center, Inc.","1221 Main Street","Buffalo","NY","14209","Erie","716-259-1680","Arts Education","Community-Based Learning","BCAT Youth Arts","4000",,
"2020","Buffalo Arts and Technology Center, Inc.","1221 Main Street","Buffalo","NY","14209","Erie","716-259-1680","Regional Economic Development","Workforce Investment","Workforce Expansion","21150",,
"2020","Buffalo Chamber Music Society","PO Box 349","Buffalo","NY","14207","Erie","716-465-8460","Presenting","Project Support - Presentation","Chamber Music Series","10000","60","140"
"2020","Buffalo Chamber Players, Inc.","511 Potomac Ave","Buffalo","NY","14222","Erie","716-462-5659","Music","Project Support","Buffalo Chamber Players at the AK concert series","8000","60","149"
"2020","Buffalo Erie County Public Library","1 Lafayette Square","Buffalo","NY","14203","Erie","716-858-8050","Literature","Public Programs","Reading Park Writers Series","6500",,
"2020","Buffalo Fine Arts Academy","1285 Elmwood Avenue","Buffalo","NY","14222-1096","Erie","716-270-8237","Museum","General Support","General Operating Support","48000","60","149"
"2020","Buffalo International Film Festival, Inc.","1428 Hertel Avenue","Buffalo","NY","14216","Erie","716-316-8510","Electronic Media & Film","Film Festivals and Screenings","Buffalo International Film Festival","10500","60","140"
"2020","Buffalo Media Resources","617 Main Street","Buffalo","NY","14203","Erie","716-884-7172","Regional Economic Development","Workforce Investment","Workforce Expansion","12500","63","141"
"2020","Buffalo Media Resources","617 Main Street","Buffalo","NY","14203","Erie","716-884-7172","Arts Education","Community-Based Learning","Media Art Education for Youth","13000","63","141"
"2020","Buffalo Media Resources","617 Main Street","Buffalo","NY","14203","Erie","716-884-7172","Electronic Media & Film","General Support","General Operating Support for Squeaky Wheel","30000","63","141"
"2020","BUFFALO NIAGARA CHOIRS, INC.","PO Box 245","Getzville","NY","14068","Erie","716-490-1770","Music","Project Support","2020 BNC Project","5000",,
"2020","Buffalo Niagara Heritage Village","3755 Tonawanda Creek Road","Amherst","NY","14228","Erie","716-689-1440","Museum","General Support","General Operating Support","5000",,
"2020","Buffalo Opera Unlimited Inc","61 ANDERSON PLACE","BUFFALO","NY","14222","Erie","716-882-1692","Music","Project Support","2018 Season","10000","63","149"
"2020","Buffalo Philharmonic Orchestra Society, Inc.","786 Delaware Ave.","Buffalo","NY","14209","Erie","716-885-0331","Music","General Support","General Operating Expenses","134360","63","141"
"2020","Buffalo-Siena Cultural Council, Inc.","9 Tacoma Avenue","Buffalo","NY","14216-2212","Erie","716-856-3626","Music","Project Support","Camerata di Sant'Antonio Chamber Orchestra - Camerta di Sant'Antonio Chamber Orchestra","9000",,
"2020","BUFFALO STRING WORKS, INC.","P.O. Box 195","Buffalo","NY","14213","Erie","585-329-4680","Arts Education","General Support","Buffalo String Works","17000",,
"2020","BUFFALO STRING WORKS, INC.","P.O. Box 195","Buffalo","NY","14213","Erie","585-329-4680","Regional Economic Development","Workforce Investment","Workforce Expansion","19100",,
"2020","BUILDERS ASSOCIATION","140 2nd Avenue , Suite 502","New York ","NY","10003","New York","646-269-2030","Theatre","General Support","FY20 Application","10000","27","75"
"2020","Burchfield Penney Art Center","1300 Elmwood Avenue, Buffalo State College","Buffalo","NY","14222-1004","Erie","716-878-5565","Individual Artists","Film & Media / New Tech Prod.","Lisa Karrer - SHELTER","14000","60","149"
"2020","Burchfield Penney Art Center","1300 Elmwood Avenue, Buffalo State College","Buffalo","NY","14222-1004","Erie","716-878-5565","Electronic Media & Film","Exhibitions & Installations","NYSCA EMF Exhibitions and Installations","12000","60","149"
"2020","Burchfield Penney Art Center","1300 Elmwood Avenue, Buffalo State College","Buffalo","NY","14222-1004","Erie","716-878-5565","Regional Economic Development","Workforce Investment","Workforce Expansion","20000","60","149"
"2020","Burchfield Penney Art Center","1300 Elmwood Avenue, Buffalo State College","Buffalo","NY","14222-1004","Erie","716-878-5565","Museum","General Support","General Operating Support","12000","60","149"
"2020","Byrd Hoffman Water Mill Foundation","115 West 29th Street, 10th Floor","New York","NY","10001","New York","212-253-7484","Theatre","Services to the Field","The Watermill Center's Residency Program","12000","27","75"
"2020","C4: The Choral Composer/Conductor Collective","500 West 52nd Street, 3W, c/o The Artist Co-op","New York","NY","10019","New York","646-598-8116","Music","Project Support","C4 10th Anniversary Concert Series","9000","28","73"
"2020","CABD, Inc","172-32 133 Avenue, #11d","Jamaica","NY","11434","Queens","6462483923","Dance","Professional Performances","DanceProfessional Performances","15000",,
"2020","CAFFE LENA INC","PO Box 245, 47 Phila St","Saratoga Springs","NY","12866-0245","Saratoga","518-583-0022","Presenting","Project Support - Presentation","Little Folk Presenting Series","9000","43","113"
"2020","Calpulli Mexican Dance Company, Inc.","2512 77th St.","East Elmhurst","NY","11370","Queens","917-693-8265","Dance","Professional Performances","Calpulli Mexican Dance Companys 2020 Dance Programs","15000","13","34"
"2020","Camera Club of New York, Inc.","126 Baxter St","New York","NY","10013","New York","212-260-9927","Visual Arts","Workspace","Workspace Residency Program","12000","27","75"
"2020","Camera News, Inc.","545 8th Ave Ste 550","New York","NY","10018","New York","212-947-9277","Special Arts Services","Instruction and Training","TWN Media Production Training Program","7500","27","75"
"2020","Camera News, Inc.","545 8th Ave Ste 550","New York","NY","10018","New York","212-947-9277","Individual Artists","Film & Media / New Tech Prod.","Abigail Child - Individual Artist A Child","20000","27","75"
"2020","Camera News, Inc.","545 8th Ave Ste 550","New York","NY","10018","New York","212-947-9277","Electronic Media & Film","General Support","Third World Newsreel (TWN) General Operating Support","24500","27","75"
"2020","CANAJOHARIE LIBRARY AND ART GALLERY","2 Erie Blvd","Canajoharie","NY","13317-1198","Montgomery","518-673-2314","Museum","General Support","General Operating Support","12000","46","111"
"2020","Canopy Canopy Canopy Inc","264 Canal St, Ste 3W","New York","NY","10013","New York","347-529-5182","Visual Arts","Project Support","Internet as Material Projects for Triple Canopy","17500","18","50"
"2020","Canopy Canopy Canopy Inc","264 Canal St, Ste 3W","New York","NY","10013","New York","347-529-5182","Literature","Book & Literary Mag Pubs","Immaterial Literature","3900","18","50"
"2020","Canticorum Virtuosi, Inc.","90 Furman Street, #N107","Brooklyn ","NY","11201","New York","914-582-3915","Music","General Support","The New York Virtuoso Singers ","15000","30","69"
"2020","Capitol Civic Center, Inc.","220 W. Dominick St.","Rome","NY","13440","Oneida","315-337-6277","Electronic Media & Film","General Support","Rome Capitol Arts Complex Film Screenings","15000","47","119"
"2020","Caramoor Center for Music and the Arts, Inc.","149 Girdle Ridge Road, P.O. Box 816","Katonah","NY","10536-3815","Westchester","718-965-4133","Presenting","General Support","Caramoors Presenting Activities","18000","37","93"
"2020","Caramoor Center for Music and the Arts, Inc.","149 Girdle Ridge Road, P.O. Box 816","Katonah","NY","10536-3815","Westchester","718-965-4133","Music","Project Support","Caramoors Music Activities","10000","37","93"
"2020","Caribbean American Repertory Theatre Inc","114-13 Ovid Place","St. Albans","NY","11412","Queens","718-974-6487","Special Arts Services","Project Support","Black History Month and Beyond...","10000","14","33"
"2020","Carl Fenichel Community Services Inc.","483 Clermont Avenue, LAND Art Gallery & Studio, 67 Front Street","Brooklyn","NY","11238","Brooklyn","718-643-5300","Special Arts Services","Project Support","Expanding Opportunities for Artists with Developmental Disabilities","10000",,
"2020","Carnegie Hall Corporation","881 Seventh Ave","New York","NY","10019-3210","New York","212-903-9692","Music","Project Support","Ensemble Connect ","8000","27","75"
"2020","Carnegie Hall Corporation","881 Seventh Ave","New York","NY","10019-3210","New York","212-903-9692","Special Arts Services","Regrants","NYS Arts and Juvenile Justice Program","235000","27","75"
"2020","Carnegie Hall Corporation","881 Seventh Ave","New York","NY","10019-3210","New York","212-903-9692","Presenting","General Support","Artistic Programming Expenses","50000","27","75"
"2020","Caroga Arts Collective","PO BOX 1048","Caroga Lake","NY","12032","Fulton","614-327-7060","Regional Economic Development","Workforce Investment","Workforce Expansion","41700",,
"2020","Caroga Arts Collective","PO BOX 1048","Caroga Lake","NY","12032","Fulton","614-327-7060","Music","Project Support","Caroga Lake Music Festival","5000",,
"2020","Casita Maria, Inc.","928 Simpson Street","Bronx","NY","10459","Bronx","475-208-3985","Special Arts Services","Project Support","CelebrARTE","17000","32","85"
"2020","Casita Maria, Inc.","928 Simpson Street","Bronx","NY","10459","Bronx","475-208-3985","Arts Education","General Support","Arts Education General Operations","27000","32","85"
"2020","Catholic Charities Community Services","1011 First Avenue, 6th Floor","New York","NY","10022","New York","646-794-2438","Special Arts Services","Project Support","Alianza Dominicana Cultural Center Programming in 2020","10000",,
"2020","Catholic Charities Community Services","1011 First Avenue, 6th Floor","New York","NY","10022","New York","646-794-2438","Folk Arts","Project Support","Little DR Monthly Series Project","12000",,
"2020","Catskill Art Society, Inc.","PO Box 991, 48 Main Street","Livingston Manor","NY","12758-0991","Sullivan","845-436-4227","State & Local Partnership","General Support","Catskill Art Society, General Operating Support","12000","42","100"
"2020","Catskill Mountain Foundation, Inc.","7971 Rte. 23A, P.O. Box 924","Hunter","NY","12442-0954","Greene","518-263-2066","Arts Education","Pre-K-12: In-School Programs","CMF 2020 Performing Arts Program","15000","46","102"
"2020","Catskill Symphony Orchestra, Inc.","PO Box 14","Oneonta","NY","13820-0014","Otsego","607-436-2670","Music","General Support","General Operating Support","15000","51","121"
"2020","Cattaraugus County Arts Council","POB 406","Olean","NY","14760","Cattaraugus","716-372-7455","State & Local Partnership","Regrants","DEC Regrant in Allegany, Cattaraugus & Chautauqua    ($31,285 Admin/$72,995 Regrants)   ","104280","57","148"
"2020","Cattaraugus County Arts Council","POB 406","Olean","NY","14760","Cattaraugus","716-372-7455","State & Local Partnership","General Support","General Operating Support","20000","57","148"
"2020","Cattaraugus County Arts Council","POB 406","Olean","NY","14760","Cattaraugus","716-372-7455","Facilities","Capital Equipment (Facilities)","Capital Equipment Request to Replace and Add New Kilns","5423","57","148"
"2020","Cave Canem Foundation, Inc.","20 Jay Street, Suite 310-A","Brooklyn","NY","11201","Brooklyn","718-858-0000","Literature","General Support","NYSCA General Operating Support FY20","18500","26","52"
"2020","CAVE Organization Inc","58 Grand Street, CAVE home of LEIMAY","Brooklyn","NY","11249","New York","347-838-4677","Dance","Rehearsal Space & Residencies","Provision of 1200 rehearsal hrs @ $10 to Dancers","10000","26","50"
"2020","Cayuga Chamber Orchestra Inc.","110 N. Toga Street, Ste. 302","Ithaca","NY","14850-4331","Tompkins","607-273-8981","Music","General Support","CCO Season","14800","58","125"
"2020","Cayuga Museum of History and Art","203 Genesee St","Auburn","NY","13021-3380","Cayuga","315-253-8051","Museum","General Support","General Operating Support","6000","50","126"
"2020","Center for Arts Education Inc.","266 W 37th St., 9th Floor","New York","NY","10018","New York","212-239-7816","Arts Education","General Support","The Center for Arts Education General Support","22000","31","75"
"2020","Center for Creative Education","15 Railroad Avenue, PO Box 5000","Kingston","NY","12401","Ulster","845-338-7664","Special Arts Services","Instruction and Training","SAS Instruction and Training","10000","46","103"
"2020","Center for Creative Education","15 Railroad Avenue, PO Box 5000","Kingston","NY","12401","Ulster","845-338-7664","Arts Education","General Support","Arts Education","30006","46","103"
"2020","Center for Disability Services, Inc","314 South Manning Boulevard","Albany","NY","12208","Albany","518-832-6110","Arts Education","Community-Based Learning","Creative Movement for Children w/Disabilities","8835",,
"2020","Center for Disability Services, Inc","314 South Manning Boulevard","Albany","NY","12208","Albany","518-832-6110","Special Arts Services","Project Support","Creative Movement Dance for Adults w/Disabilities","9000",,
"2020","Center for Performance Research, Inc.","361 Manhattan Avenue, Unit 1","Brooklyn","NY","11211","Brooklyn","718-349-1210","Dance","Services to the Field","Artistic Residencies at CPR Center for Performance Research","7500","18","50"
"2020","Center for Performance Research, Inc.","361 Manhattan Avenue, Unit 1","Brooklyn","NY","11211","Brooklyn","718-349-1210","Dance","Rehearsal Space & Residencies","Subsidized Rehearsal Space","9000","18","50"
"2020","Center for the Arts at Ithaca, Inc.","PO Box 205","Ithaca","NY","14851-0205","Tompkins","607-273-8588","Arts Education","Pre-K-12: In-School Programs","Project 4: Building community and education through theatre","7000","54","125"
"2020","Center for the Arts at Ithaca, Inc.","PO Box 205","Ithaca","NY","14851-0205","Tompkins","607-273-8588","Theatre","General Support","Hangar Theatre General Operating Support","13500","54","125"
"2020","Center for the Holographic Arts, Inc.","11-41 30th Rd","Lond Island City","NY","11102","Queens","347-827-0869","Electronic Media & Film","Workspace, Art & Technology","Experimental Visual Media Program","7500","12","37"
"2020","Center for the Holographic Arts, Inc.","11-41 30th Rd","Lond Island City","NY","11102","Queens","347-827-0869","Electronic Media & Film","Exhibitions & Installations","HoloCenter Exhibition Program","10000","12","37"
"2020","Center for Traditional Music and Dance","32 Broadway, Suite 1314","New York","NY","10004-1609","New York","212-571-1555","Folk Arts","Folk Art Apprenticeships","Jake Shulman-Ment - Yiddish Folk Song  - Master Josh Waletzky, Apprentice Jake Shulman","5000","26","65"
"2020","Center for Traditional Music and Dance","32 Broadway, Suite 1314","New York","NY","10004-1609","New York","212-571-1555","Folk Arts","Project Support","New York Klezmer Series - New York Klezmer Heritage Series","10000","26","65"
"2020","Center for Traditional Music and Dance","32 Broadway, Suite 1314","New York","NY","10004-1609","New York","212-571-1555","Folk Arts","Folk Art Apprenticeships","Juan Esteban Vélez - Colombian Gaita Music - Master Martin Vejarano, Apprentice Juan Esteban Vélez.","5000","26","65"
"2020","Center for Traditional Music and Dance","32 Broadway, Suite 1314","New York","NY","10004-1609","New York","212-571-1555","Folk Arts","Folk Art Apprenticeships","Pranathi Pasupuleti - Thevaaram Music and Sung Poetry - Master Kirumarani Pillai, Apprentice Pranathi Pasupuleti","5000","26","65"
"2020","Center for Traditional Music and Dance","32 Broadway, Suite 1314","New York","NY","10004-1609","New York","212-571-1555","Special Arts Services","Project Support","Oyu Oro Afro-Cuban Dance Company - Oyu Oro AfroCuban Dance Company Odiche","7500","26","65"
"2020","Center for Traditional Music and Dance","32 Broadway, Suite 1314","New York","NY","10004-1609","New York","212-571-1555","Special Arts Services","Instruction and Training","Pachamama Peruvian Arts - Pachamama Peruvian Arts","10000","26","65"
"2020","Center for Traditional Music and Dance","32 Broadway, Suite 1314","New York","NY","10004-1609","New York","212-571-1555","Special Arts Services","Project Support","JetLAG - JetLAG","10000","26","65"
"2020","Center for Traditional Music and Dance","32 Broadway, Suite 1314","New York","NY","10004-1609","New York","212-571-1555","Special Arts Services","Instruction and Training","FolkCOLOMBIA Escuela - FolkCOLOMBIA Escuela de Musica y Danza","10000","26","65"
"2020","Center for Traditional Music and Dance","32 Broadway, Suite 1314","New York","NY","10004-1609","New York","212-571-1555","Special Arts Services","Instruction and Training","Mariachi Academy of New York - Mariachi Academy of New York","10000","26","65"
"2020","Center for Traditional Music and Dance","32 Broadway, Suite 1314","New York","NY","10004-1609","New York","212-571-1555","Folk Arts","Project Support","Ukrainian Village Voices - Ukrainian Village Voices","10000","26","65"
"2020","Center for Traditional Music and Dance","32 Broadway, Suite 1314","New York","NY","10004-1609","New York","212-571-1555","Folk Arts","Project Support","Badenya, Inc. - Badenya Che West African Performance Series","10000","26","65"
"2020","Center for Traditional Music and Dance","32 Broadway, Suite 1314","New York","NY","10004-1609","New York","212-571-1555","Folk Arts","General Support","General Operating Support","75000","26","65"
"2020","Center for Traditional Music and Dance","32 Broadway, Suite 1314","New York","NY","10004-1609","New York","212-571-1555","Special Arts Services","Project Support","Soorya NYC","17000","26","65"
"2020","Center for Traditional Music and Dance","32 Broadway, Suite 1314","New York","NY","10004-1609","New York","212-571-1555","Folk Arts","Folk Art Apprenticeships","Thewuni Wijesekara - Sri Lankan Kavi Poetry and Song - Master Seetha Wickramusuriya, Apprentice Thewuni Wijesekara ","5000","26","65"
"2020","Central New York Jazz Arts Foundation, Inc.","441 East Washington Street","Syracuse","NY","13202","Onondaga","315-479-5299","Regional Economic Development","Workforce Fellowship","Workforce Training and Development Programs","24000","53","129"
"2020","Central New York Jazz Arts Foundation, Inc.","441 East Washington Street","Syracuse","NY","13202","Onondaga","315-479-5299","Music","General Support","CNY Jazz Central Annual Programs","15000","53","129"
"2020","Centro Cultural Cubano, Inc.","PO Box 2608 Times Square Station","New York","NY","10036","New York","201-724-0429","Presenting","Project Support - Presentation","CCCNY Performing Arts Program","7500","27","75"
"2020","Chamber Music America, Inc.","12 West 32nd Street, Seventh Floor","New York","NY","10001-3813","New York","212-242-2022","Music","Services to the Field","New York State Leadership Initiative","12000","28","75"
"2020","Chamber Music Society of Lincoln Center Inc.","70 Lincoln Center Plaza, 10th Floor","New York","NY","10023-6582","New York","212-875-5782","Music","General Support","FY20 GOS","14000","27","75"
"2020","Chamber Music Society of Utica","c/o Robert Verkuyl and Susanna Watling, 103 Paris Road","New Hartford","NY","13413","Oneida","315-724-7681","Presenting","Project Support - Presentation","Five chamber Music Concerts and School Outreach","7000","47","118"
"2020","Chashama, Inc.","675 3rd Ave, 32nd Floor","New York","NY","10017","New York","212-391-8151","Presenting","Project Support - Presentation","Space to Connect","12000","27","73"
"2020","Chautauqua Institution","PO Box 28, One Ames Ave","Chautauqua","NY","14722-9981","Chautauqua","716-357-6406","Music","General Support","Chautauqua Symphony Orchestra and Opera Support","35000","57","150"
"2020","Chemung County Historical Society","415 EAST WATER ST","ELMIRA","NY","14901-3410","Chemung","607-734-4167","Museum","General Support","General Operating Support","14500","58","124"
"2020","Chemung County Performing Arts, Inc.","P.O. Box 1046, 207 Clemens Center Parkway","Elmira","NY","14902-1046","Chemung","607-733-5639","Presenting","General Support","Chemung County Performing Arts Presenting Program ","25000","58","124"
"2020","Chemung County Performing Arts, Inc.","P.O. Box 1046, 207 Clemens Center Parkway","Elmira","NY","14902-1046","Chemung","607-733-5639","Facilities","Capital Equipment (Facilities)","Stage Equipment","18500","58","124"
"2020","Chenango County Council of the Arts, Inc.","27 West Main Street","Norwich","NY","13815-1611","Chenango","607-336-2787","State & Local Partnership","General Support","State Local Partnerships GOS","10000","52","122"
"2020","Chenango County Council of the Arts, Inc.","27 West Main Street","Norwich","NY","13815-1611","Chenango","607-336-2787","State & Local Partnership","Regrants","State Local Partnerships DEC ($36,250 Admin; $108,750 Regrants)","145000","52","122"
"2020","CHENANGO RIVER THEATRE, INC","PO Box 584, 991 State Highway 12","Greene","NY","13778","Chenango","607-656-8778","Theatre","General Support","2019 Season General Operating Support","13000","52","122"
"2020","Chicken & Egg Pictures, Inc.","45 Main Street Suite 506","Brooklyn","NY","11201","Brooklyn","212-875-0456","Electronic Media & Film","General Support","GOS","27000",,
"2020","Children of Promise, NYC","54 MacDonough Street","Brooklyn","NY","11216","Brooklyn","718-483-9290","Special Arts Services","Project Support","Art From the Heart","15000",,
"2020","Children's Museum of Manhattan","212 W 83rd Street, The Tisch Building","New York","NY","10024","New York","212-721-1223","Museum","General Support","General Operating Support","30000","31","67"
"2020","Children's Museum of the Arts, Inc.","103 Charlton Street","New York","NY","10014","New York","917-409-1213","Museum","General Support","General Operating Support","42370","27","66"
"2020","Children's Museum of the Arts, Inc.","103 Charlton Street","New York","NY","10014","New York","917-409-1213","Arts Education","Community-Based Learning","GirlStories","5000","27","66"
"2020","Children's Museum of the East End","PO Box 316, 376 Bridgehampton Sag Harbor Turnpike","Bridgehampton","NY","11932","Suffolk","631-537-8250","Museum","Project Support","Crossing Borders","15155","1","1"
"2020","Children's Theatre Company, Inc. (d/b/a CTC)","526 West 26th St. , Suite 1012","New York","NY","10001","New York","212-633-6629","Arts Education","Pre-K-12: In-School Programs","Re-Thinking Relationships: Ethical Musical Theater","5000","27","75"
"2020","China Institute in America","100 Washington Street","New York","NY","10006","New York","212-744-8181","Museum","Project Support","Exhibition: Eternal Offerings","16000","28","73"
"2020","Chinese American Arts Council","456 Broadway, Third Floor","New York","NY","10013-5800","New York","212-431-9740","Folk Arts","Project Support","Peking Opera Performance","7500","26","66"
"2020","Chinese American Arts Council","456 Broadway, Third Floor","New York","NY","10013-5800","New York","212-431-9740","Special Arts Services","General Support","Visual Art Service and Exhibitions","10000","26","66"
"2020","Chinese Musical Arts Inc","2909 137th Street APT 4G","Flushing","NY","11354","New York","917-628-1598","Special Arts Services","Project Support"," To Commemorate Wang Luobin  concert","9000","26","65"
"2020","Chinese Music Ensemble of New York, Inc.","P.O. Box 1062, 128 East Broadway","New York","NY","10002-0913","New York","646-886-7888","Music","Project Support","Traditional Arts","11000","26","65"
